ENTRY            L0262   20200712                             L044L0262  0    1 
SUBENT        L0262001   20200712                             L044L0262  1    1 
BIB                 12         38                                 L0262  1    2 
TITLE      Electric and magnetic dipole strength in 54Fe          L0262  1    3 
AUTHOR     (R.Schwengner,R.Massarczyk,R.Beyer,M.Bhike,B.A.Brown,  L0262  1    4 
           Krishichayan,K.Sieja,W.Tornow,D.Bemmerer,M.Butterling, L0262  1    5 
           V.Derya,M.Dietz,F.Fiedler,U.Friman-Gayer,A.Frotscher,  L0262  1    6 
           M.Grieger,A.Hartmann,A.R.Junghans,T.Kogler,F.Ludwig,   L0262  1    7 
           B.Lutz,H.Pai,T.Szucs,M.P.Takacs,A.Wagner)              L0262  1    8 
INSTITUTE  (2GERZFK,1USALAS,1USADKE,1USATNL,1USAMSU,2FR ULP,      L0262  1    9 
           2GERTHD,2GERDRE,3INDSAH)                               L0262  1   10 
           (2FR FR) CNRS Strasbourg                               L0262  1   11 
REFERENCE  (J,PR/C,101,064303,2020)                               L0262  1   12 
FACILITY   (LINAC,2GERZFK) Experiment performed at gELBE          L0262  1   13 
           facility at Rossendorf. Electron beam was produced     L0262  1   14 
           using low emittance superconducting linac with energy  L0262  1   15 
           variable between 5 and 40 MeV, average beam current    L0262  1   16 
           1.6 mA and micropulse duration 1-5 ps.                 L0262  1   17 
SAMPLE     (26-FE-54,ENR=0.993) Enriched metallic sample with     L0262  1   18 
           diameter of 20 mm and weight of 1.4984 g. At gELBE,    L0262  1   19 
           the target was combined with 0.300 g of boron,         L0262  1   20 
           enriched to 99.5% in 11B.                              L0262  1   21 
DETECTOR   (HPGE) Scattered photons were measured with four HPGe  L0262  1   22 
           detectors with relative efficiency of 100%, surrounded L0262  1   23 
           by escape-suppression shields made of 3 cm thick BGO   L0262  1   24 
           scintillator                                           L0262  1   25 
METHOD     (TOF) Time of flight was used to determine prompt      L0262  1   26 
           gamma ray cross sections                               L0262  1   27 
MONITOR    (5-B-11(G,INL)5-B-11,,SIG)                             L0262  1   28 
           The known integrated scattering cross sections of      L0262  1   29 
           states in 11B were used to determine the photon flux   L0262  1   30 
CORRECTION The measured cross section was corrected for inelastic L0262  1   31 
           transitions and branching ratios.                      L0262  1   32 
INC-SOURCE (BRST) Photon beam was produced by bremstrahlung       L0262  1   33 
           using electron beams of 7.5 and 13.9 MeV kinetic       L0262  1   34 
           energy on Nb target foil with thickness of 5 and 12.5  L0262  1   35 
           mu-m, respectively. The photon beam was collimated by  L0262  1   36 
           a 260-cm- long pure-aluminum collimator with a         L0262  1   37 
           conical borehole of 8 mm in diameter at the entrance   L0262  1   38 
           and 24 mm in diameter at the exit.                     L0262  1   39 
HISTORY    (20200712C) Compiled by S.H.                           L0262  1   40 
ENDBIB              38          0                                 L0262  1   41 
NOCOMMON             0          0                                 L0262  1   42 
ENDSUBENT           41          0                                 L0262  199999 
SUBENT        L0262002   20200712                             L044L0262  2    1 
BIB                  3          3                                 L0262  2    2 
REACTION   (26-FE-54(G,EL),,ARE)                                  L0262  2    3 
ERR-ANALYS (DATA-ERR) Origin of uncertainties not described       L0262  2    4 
STATUS     (TABLE) Data taken from tab. 1 of the reference        L0262  2    5 
ENDBIB               3          0                                 L0262  2    6 
NOCOMMON             0          0                                 L0262  2    7 
DATA                 4        103                                 L0262  2    8 
EN-RES     EN-RES-ERR DATA       DATA-ERR                         L0262  2    9 
KEV        KEV        B*EV       B*EV                             L0262  2   10 
     1408.5        0.2       18.3        2.0                      L0262  2   11 
     2958.5        0.3        8.1        1.1                      L0262  2   12 
     3165.9        0.4        6.3        0.9                      L0262  2   13 
     4581.7        0.7        5.4        1.4                      L0262  2   14 
     5085.0        0.6        4.1        1.0                      L0262  2   15 
     5114.1        0.3        4.7        0.7                      L0262  2   16 
     5431.8        0.7        1.9        0.3                      L0262  2   17 
     6127.8        0.3       15.0        1.5                      L0262  2   18 
     6522.7        0.3       10.1        1.3                      L0262  2   19 
     6787.6        0.9        5.8        0.7                      L0262  2   20 
     6841.3        0.6        6.5        1.7                      L0262  2   21 
     6914.2        0.9        6.3        1.3                      L0262  2   22 
     6928.8        0.3       19.4        2.3                      L0262  2   23 
     6946.5        0.6        9.6        1.8                      L0262  2   24 
     6975.1        0.4       15.5        2.6                      L0262  2   25 
     7072.9        0.9        5.6        1.4                      L0262  2   26 
     7085.4        0.7        6.4        1.5                      L0262  2   27 
     7120.9        0.4       21.0        2.9                      L0262  2   28 
     7138.5        0.9        7.4        1.7                      L0262  2   29 
     7334.8        0.7        6.7        1.5                      L0262  2   30 
     7348.5        0.6        8.6        1.6                      L0262  2   31 
     7367.3        0.4       17.4        2.5                      L0262  2   32 
     7396.0        2.0        5.6        2.7                      L0262  2   33 
     7415.4        0.3        79.         8.                      L0262  2   34 
     7447.2        0.3        32.         4.                      L0262  2   35 
     7469.7        1.2         9.         3.                      L0262  2   36 
     7487.4        0.4        42.         5.                      L0262  2   37 
     7553.3        0.9        22.         7.                      L0262  2   38 
     7631.3        0.4        33.         4.                      L0262  2   39 
     7645.8        0.5        23.        2.8                      L0262  2   40 
     7723.2        0.5        31.         3.                      L0262  2   41 
     7898.2        0.5       19.7        2.8                      L0262  2   42 
     7916.5        0.9        9.8        2.0                      L0262  2   43 
     7933.8        0.2        55.         5.                      L0262  2   44 
     8014.8        0.2       344.         3.                      L0262  2   45 
     8093.2        0.2       106.        10.                      L0262  2   46 
     8119.2        0.2       148.        13.                      L0262  2   47 
     8163.7        0.7        22.         8.                      L0262  2   48 
     8219.6        0.2       589.        51.                      L0262  2   49 
     8265.3        0.7       11.2        2.8                      L0262  2   50 
     8338.4        0.4        61.         6.                      L0262  2   51 
     8353.7        0.6        35.         4.                      L0262  2   52 
     8403.1        0.5        22.         3.                      L0262  2   53 
     8450.2        0.5        23.         3.                      L0262  2   54 
     8618.0        0.7        30.         4.                      L0262  2   55 
     8777.4        0.7        18.         5.                      L0262  2   56 
     8841.0        0.5       18.8        2.6                      L0262  2   57 
     8855.5        0.2       102.         9.                      L0262  2   58 
     8897.1        0.3        67.         6.                      L0262  2   59 
     8930.3        0.7        17.         3.                      L0262  2   60 
     8986.0        0.2       142.        13.                      L0262  2   61 
     9065.2        0.3       130.        12.                      L0262  2   62 
     9113.1        0.2        94.         8.                      L0262  2   63 
     9128.9        0.7       13.8        2.3                      L0262  2   64 
     9149.3        0.2       104.         9.                      L0262  2   65 
     9307.3        0.3        79.         8.                      L0262  2   66 
     9342.2        0.4        30.         4.                      L0262  2   67 
     9410.4        0.2       178.        16.                      L0262  2   68 
     9472.4        1.0        48.        18.                      L0262  2   69 
     9515.4        0.5        49.         7.                      L0262  2   70 
     9538.0        0.6        47.         7.                      L0262  2   71 
     9908.6        0.6        38.         7.                      L0262  2   72 
