ENTRY            L0034   19970129                             0000L003400000001 
 18.508     23.33       1.04                                      L003400200050 
 18.629     24.78       1.17                                      L003400200051 
 18.750     23.53       1.08                                      L003400200052 
 18.871     23.85       1.10                                      L003400200053 
 19.113     24.17       1.26                                      L003400200054 
 19.356     24.98       1.19                                      L003400200055 
 19.598     20.75       1.18                                      L003400200056 
 19.840     21.04       1.17                                      L003400200057 
 20.082     19.04       1.12                                      L003400200058 
 20.324     19.98       1.26                                      L003400200059 
 20.566     19.75       1.26                                      L003400200060 
 20.808     19.14       1.29                                      L003400200061 
 21.050     16.87       1.31                                      L003400200062 
 21.292     18.08       1.35                                      L003400200063 
 21.534     16.92       1.26                                      L003400200064 
 21.776     16.18       1.43                                      L003400200065 
 22.018     18.65       1.17                                      L003400200066 
 22.260     17.01       0.61                                      L003400200067 
 22.381     17.27       0.78                                      L003400200068 
 22.502     21.96       1.71                                      L003400200069 
 22.623     23.16       1.31                                      L003400200070 
 22.745     19.76       2.02                                      L003400200071 
 22.866     14.18       0.79                                      L003400200072 
 22.987     16.38       1.79                                      L003400200073 
 23.108     16.73       1.22                                      L003400200074 
 23.229     13.28       2.08                                      L003400200075 
 23.350     15.57       1.28                                      L003400200076 
 23.471     15.39       1.02                                      L003400200077 
 23.592     16.51       1.26                                      L003400200078 
 23.713     16.63       1.97                                      L003400200079 
 23.834     19.54       1.51                                      L003400200080 
 23.955     14.39       2.08                                      L003400200081 
 24.076     13.82       1.27                                      L003400200082 
 24.197      8.37       3.28                                      L003400200083 
 24.318      9.55       2.11                                      L003400200084 
 24.439     13.06       1.17                                      L003400200085 
 24.560     13.85       3.07                                      L003400200086 
 24.681     10.97       2.69                                      L003400200087 
 24.802     16.46       1.24                                      L003400200088 
 24.923     16.82       2.14                                      L003400200089 
 25.044     14.13       2.09                                      L003400200090 
 25.165     13.77       1.37                                      L003400200091 
 25.407     13.51       1.68                                      L003400200092 
 25.649     14.29       1.71                                      L003400200093 
 25.891     14.21       1.09                                      L003400200094 
 26.133      9.05       1.51                                      L003400200095 
 26.376     10.98       1.55                                      L003400200096 
 26.618     11.12       1.59                                      L003400200097 
 26.860     10.27       1.53                                      L003400200098 
 27.102     11.12       1.57                                      L003400200099 
 27.344     13.09       1.64                                      L003400200100 
 27.586     11.55       1.64                                      L003400200101 
 27.828     10.33       1.64                                      L003400200102 
 28.070     11.98       1.71                                      L003400200103 
 28.312      8.40       1.65                                      L003400200104 
 28.554     10.17       1.72                                      L003400200105 
 28.796      9.34       1.74                                      L003400200106 
 29.038     10.46       1.77                                      L003400200107 
 29.280      9.98       1.79                                      L003400200108 
 29.522      8.88       1.78                                      L003400200109 
 29.765     10.30       1.82                                      L003400200110 
 30.007     13.23       1.88                                      L003400200111 
 30.249      5.86       1.75                                      L003400200112 
 30.491      8.12       1.19                                      L003400200113 
 30.733     11.46       1.66                                      L003400200114 
 30.975      8.67       1.64                                      L003400200115 
 31.096      6.09       1.70                                      L003400200116 
 31.217      9.46       1.68                                      L003400200117 
 31.459     10.87       1.70                                      L003400200118 
 31.701     10.36       1.71                                      L003400200119 
 32.064      8.79       1.16                                      L003400200120 
 32.548      8.59       1.05                                      L003400200121 
 33.033      8.94       1.02                                      L003400200122 
 33.517      6.64       1.03                                      L003400200123 
ENDDATA            114          0                                 L003400200124 
ENDSUBENT          123          0                                 L003400299999 
SUBENT        L0034003   19970129                             0000L003400300001 
BIB                  1          3                                 L003400300002 
REACTION   ((28-NI-58(G,N)28-NI-57,,SIG)+                         L003400300003 
           (28-NI-58(G,N+P)27-CO-56,,SIG))                        L003400300004 
            Threshold of (gamma,n+p) reaction is 19.6 MeV.        L003400300005 
ENDBIB               3          0                                 L003400300006 
NOCOMMON             0          0                                 L003400300007 
DATA                 3        112                                 L003400300008 
EN         DATA       DATA-ERR                                    L003400300009 
MEV        MB         MB                                          L003400300010 
  12.214        2.14       0.77                                   L003400300011 
  12.335        5.50       0.73                                   L003400300012 
  12.457        3.71       0.76                                   L003400300013 
  12.578        3.17       0.86                                   L003400300014 
  12.699        5.18       0.82                                   L003400300015 
  12.820        8.15       1.04                                   L003400300016 
  12.941        5.27        .78                                   L003400300017 
  13.062        8.02        .92                                   L003400300018 
  13.183        5.67        .86                                   L003400300019 
  13.304        3.00       1.02                                   L003400300020 
  13.546        7.14        .72                                   L003400300021 
  13.788        4.25       1.38                                   L003400300022 
  14.030        7.70       0.77                                   L003400300023 
  14.272        8.07       1.21                                   L003400300024 
  14.514        8.95       0.76                                   L003400300025 
  14.756        9.27        .99                                   L003400300026 
  14.998       11.22       0.93                                   L003400300027 
  15.240       11.29       1.04                                   L003400300028 
  15.482       13.63       0.95                                   L003400300029 
  15.724       16.30       1.06                                   L003400300030 
  15.967       15.56        .96                                   L003400300031 
  16.088       16.84        .87                                   L003400300032 
  16.209       21.51       1.20                                   L003400300033 
  16.451       20.27        .86                                   L003400300034 
  16.693       18.50       1.03                                   L003400300035 
  16.935       21.53       1.03                                   L003400300036 
  17.056       22.83       1.08                                   L003400300037 
  17.177       25.45        .90                                   L003400300038 
  17.298       26.70        .75                                   L003400300039 
  17.419       22.59        .83                                   L003400300040 
  17.540       25.04        .98                                   L003400300041 
  17.661       24.07        .65                                   L003400300042 
  17.782       25.34       1.12                                   L003400300043 
  17.903       20.65        .78                                   L003400300044 
  18.024       22.14       1.05                                   L003400300045 
  18.145       24.91        .86                                   L003400300046 
  18.266       22.40        .74                                   L003400300047 
  18.387       20.82       1.01                                   L003400300048 
  18.508       23.34       1.04                                   L003400300049 
  18.629       24.78       1.17                                   L003400300050 
  18.750       23.53       1.07                                   L003400300051 
  18.871       23.85       1.09                                   L003400300052 
  19.113       24.16       1.26                                   L003400300053 
  19.356       24.98       1.19                                   L003400300054 
  19.598       20.75       1.18                                   L003400300055 
  19.840       21.03       1.17                                   L003400300056 
  20.082       19.03       1.12                                   L003400300057 
  20.324       19.97       1.26                                   L003400300058 
  20.566       19.74       1.25                                   L003400300059 
  20.808       19.12       1.29                                   L003400300060 
  21.050       16.85       1.31                                   L003400300061 
  21.292       18.06       1.35                                   L003400300062 
  21.534       16.90       1.26                                   L003400300063 
  21.776       16.15       1.42                                   L003400300064 
  22.018       18.62       1.17                                   L003400300065 
  22.260       17.01        .61                                   L003400300066 
  22.381       17.40       0.78                                   L003400300067 
  22.502       21.92       1.72                                   L003400300068 
  22.623       23.30       1.33                                   L003400300069 
  22.745       19.70       2.03                                   L003400300070 
  22.866       14.10       0.80                                   L003400300071 
  22.987       16.34       1.80                                   L003400300072 
  23.108       16.13       1.23                                   L003400300073 
  23.229       12.02       2.10                                   L003400300074 
  23.350       14.74       1.29                                   L003400300075 
  23.471       14.80       1.01                                   L003400300076 
  23.592       15.14       1.27                                   L003400300077 
  23.713       15.92       1.99                                   L003400300078 
  23.834       18.65       1.52                                   L003400300079 
  23.955       12.35       2.11                                   L003400300080 
  24.076       12.57       1.28                                   L003400300081 
  24.197        5.93       3.33                                   L003400300082 
  24.318        7.92       2.14                                   L003400300083 
  24.439       11.48       1.20                                   L003400300084 
  24.560        9.98       3.13                                   L003400300085 
  24.681        8.18       2.73                                   L003400300086 
  24.802       15.41       1.21                                   L003400300087 
  24.923       14.98       2.18                                   L003400300088 
  25.044       11.31       2.15                                   L003400300089 
  25.165       13.74       1.41                                   L003400300090 
  25.407       12.30       1.72                                   L003400300091 
  25.649       13.37       1.76                                   L003400300092 
  25.891       11.44       1.13                                   L003400300093 
  26.133        7.46       1.56                                   L003400300094 
  26.376       10.06       1.60                                   L003400300095 
  26.618        8.24       1.65                                   L003400300096 
  26.860        8.37       1.58                                   L003400300097 
  27.102        8.85       1.63                                   L003400300098 
  27.344       11.44       1.69                                   L003400300099 
  27.586        9.43       1.70                                   L003400300100 
  27.828        8.39       1.70                                   L003400300101 
  28.070        8.66       1.78                                   L003400300102 
  28.312        7.64       1.70                                   L003400300103 
  28.554        8.12       1.78                                   L003400300104 
  28.796        6.89       1.79                                   L003400300105 
  29.038        7.71       1.84                                   L003400300106 
  29.280        7.46       1.84                                   L003400300107 
  29.522        5.64       1.86                                   L003400300108 
  29.765        7.91       1.90                                   L003400300109 
  30.007       11.71       1.98                                   L003400300110 
  30.249        5.44       1.85                                   L003400300111 
  30.491        6.63       1.26                                   L003400300112 
  30.733       10.81       1.78                                   L003400300113 
  30.975        7.09       1.77                                   L003400300114 
  31.096        5.15       1.79                                   L003400300115 
  31.217        7.06       1.82                                   L003400300116 
  31.459       10.05       1.85                                   L003400300117 
  31.701       10.44       1.86                                   L003400300118 
  32.064        8.55       1.27                                   L003400300119 
  32.548        8.32       1.15                                   L003400300120 
  33.033        9.83       1.12                                   L003400300121 
  33.517        7.15       1.17                                   L003400300122 
ENDDATA            114          0                                 L003400300123 
ENDSUBENT          122          0                                 L003400399999 
SUBENT        L0034004   19970129                             0000L003400400001 
BIB                  1          3                                 L003400400002 
REACTION   ((28-NI-58(G,2N)28-NI-56,,SIG)+                        L003400400003 
           (28-NI-58(G,2N+P)27-CO-55,,SIG))                       L003400400004 
            Threshold of (gamma,2n+p) reaction is ABOUT 28.0 MeV. L003400400005 
ENDBIB               3          0                                 L003400400006 
NOCOMMON             0          0                                 L003400400007 
DATA                 3         54                                 L003400400008 
EN         DATA       DATA-ERR                                    L003400400009 
MEV        MB         MB                                          L003400400010 
  22.623        0.01       0.11                                   L003400400011 
  22.745        0.01       0.11                                   L003400400012 
  22.866        0.13       0.08                                   L003400400013 
  22.987        0.         0.09                                   L003400400014 
  23.108        0.40       0.15                                   L003400400015 
  23.229        0.61       0.26                                   L003400400016 
  23.350        0.52       0.18                                   L003400400017 
  23.471         .59        .15                                   L003400400018 
  23.592        0.79       0.21                                   L003400400019 
  23.713        0.33       0.21                                   L003400400020 
  23.834        0.55       0.22                                   L003400400021 
  23.955        0.99       0.33                                   L003400400022 
  24.076        0.73       0.22                                   L003400400023 
  24.197        1.19       0.57                                   L003400400024 
  24.318        0.78       0.31                                   L003400400025 
  24.439        0.84       0.21                                   L003400400026 
  24.560        1.90       0.63                                   L003400400027 
  24.681        1.36       0.49                                   L003400400028 
  24.802        1.05        .25                                   L003400400029 
  24.923        0.88       0.36                                   L003400400030 
  25.044        1.37       0.41                                   L003400400031 
  25.165        0.08       0.23                                   L003400400032 
  25.407        0.66       0.33                                   L003400400033 
  25.649        0.50       0.33                                   L003400400034 
  25.891        1.41       0.30                                   L003400400035 
  26.133        0.80       0.35                                   L003400400036 
  26.376        0.45       0.32                                   L003400400037 
  26.618        1.41       0.42                                   L003400400038 
  26.860        0.90       0.37                                   L003400400039 
  27.102        1.07       0.40                                   L003400400040 
  27.344        0.74       0.38                                   L003400400041 
  27.586        0.96       0.42                                   L003400400042 
  27.828        0.86       0.42                                   L003400400043 
  28.070        1.54       0.49                                   L003400400044 
  28.312        0.25       0.38                                   L003400400045 
  28.554        0.89       0.45                                   L003400400046 
  28.796        1.09       0.47                                   L003400400047 
  29.038        1.25       0.50                                   L003400400048 
  29.280        1.14       0.49                                   L003400400049 
  29.522        1.51       0.54                                   L003400400050 
  29.765        1.10       0.54                                   L003400400051 
  30.007        0.69       0.55                                   L003400400052 
  30.249        0.16       0.50                                   L003400400053 
  30.491        0.72       0.37                                   L003400400054 
  30.733        0.33       0.52                                   L003400400055 
  30.975        0.83       0.56                                   L003400400056 
  31.096        0.53       0.51                                   L003400400057 
  31.217        1.28       0.61                                   L003400400058 
  31.459        0.52       0.58                                   L003400400059 
  31.701        0.11       0.58                                   L003400400060 
  32.064        0.27       0.41                                   L003400400061 
  32.548        0.32       0.40                                   L003400400062 
  33.033        0.00       0.39                                   L003400400063 
  33.517        0.00       0.40                                   L003400400064 
ENDDATA             56          0                                 L003400400065 
ENDSUBENT           64          0                                 L003400499999 
SUBENT        L0034005   19970129                             0000L003400500001 
BIB                  3          4                                 L003400500002 
REACTION   (28-NI-60(G,X)0-NN-1,,SIG)                             L003400500003 
            The sum: (G,N)+(G,N+P)+(G,2N)+2(G,2N+P).              L003400500004 
SAMPLE     Metal disk, 99.79% 58Ni                                L003400500005 
HISTORY    (891205A) Data replaced                                L003400500006 
ENDBIB               4          0                                 L003400500007 
NOCOMMON             0          0                                 L003400500008 
DATA                 3        142                                 L003400500009 
EN         DATA       DATA-ERR                                    L003400500010 
MEV        MB         MB                                          L003400500011 
 11.367     -0.61       0.67                                      L003400500012 
 11.609      5.34       0.98                                      L003400500013 
 11.851      6.00       0.67                                      L003400500014 
 12.093      7.90       0.99                                      L003400500015 
 12.335      9.30       0.88                                      L003400500016 
 12.578     15.72       1.55                                      L003400500017 
 12.820      8.10       0.84                                      L003400500018 
 13.062     14.09       1.54                                      L003400500019 
 13.304     16.93       1.03                                      L003400500020 
 13.546     21.74       1.25                                      L003400500021 
 13.788     21.83       1.13                                      L003400500022 
 14.030     21.92       1.31                                      L003400500023 
 14.272     26.66       1.64                                      L003400500024 
 14.514     28.50       1.39                                      L003400500025 
 14.756     29.29       1.27                                      L003400500026 
 14.877     35.31       3.06                                      L003400500027 
 14.998     40.16       3.16                                      L003400500028 
 15.119     41.70       3.10                                      L003400500029 
 15.240     40.75       4.79                                      L003400500030 
 15.361     48.56       2.01                                      L003400500031 
 15.482     53.21       2.27                                      L003400500032 
 15.603     52.06       2.07                                      L003400500033 
 15.724     54.60       3.40                                      L003400500034 
 15.846     54.92       2.20                                      L003400500035 
 16.088     68.78       2.66                                      L003400500036 
 16.330     74.94       2.39                                      L003400500037 
 16.451     68.88       4.52                                      L003400500038 
 16.572     69.41       2.60                                      L003400500039 
 16.693     67.24       4.51                                      L003400500040 
 16.814     71.11       2.68                                      L003400500041 
 16.935     68.17       3.83                                      L003400500042 
 17.056     72.22       2.63                                      L003400500043 
 17.177     65.58       3.82                                      L003400500044 
 17.298     67.73       2.48                                      L003400500045 
 17.540     68.66       2.50                                      L003400500046 
 17.661     69.00       2.55                                      L003400500047 
 17.782     69.04       2.79                                      L003400500048 
 17.903     68.76       2.76                                      L003400500049 
 18.024     64.10       2.51                                      L003400500050 
 18.266     64.23       2.79                                      L003400500051 
 18.508     63.45       2.50                                      L003400500052 
 18.629     64.09       2.37                                      L003400500053 
 18.750     60.83       2.68                                      L003400500054 
 18.871     60.30       3.31                                      L003400500055 
 18.992     57.20       2.85                                      L003400500056 
 19.113     55.18       2.68                                      L003400500057 
 19.234     58.32       2.30                                      L003400500058 
 19.356     57.60       2.69                                      L003400500059 
 19.477     58.15       3.60                                      L003400500060 
 19.598     53.61       2.60                                      L003400500061 
 19.719     55.84       2.34                                      L003400500062 
 19.840     52.72       2.33                                      L003400500063 
 19.900     54.47       2.40                                      L003400500064 
 19.961     53.66       2.36                                      L003400500065 
 20.021     52.74       2.48                                      L003400500066 
 20.082     47.37       2.29                                      L003400500067 
 20.203     44.50       2.04                                      L003400500068 
 20.445     43.46       2.07                                      L003400500069 
 20.566     42.37       2.05                                      L003400500070 
 20.687     43.24       2.08                                      L003400500071 
 20.808     40.71       2.06                                      L003400500072 
 20.929     39.81       2.06                                      L003400500073 
 21.050     40.92       2.11                                      L003400500074 
 21.171     45.44       2.31                                      L003400500075 
 21.292     39.23       2.13                                      L003400500076 
 21.413     40.64       2.33                                      L003400500077 
 21.655     38.43       2.39                                      L003400500078 
 21.897     39.98       2.43                                      L003400500079 
 22.139     41.82       2.44                                      L003400500080 
 22.381     40.78       2.42                                      L003400500081 
 22.623     40.41       2.50                                      L003400500082 
 23.108     40.18       2.25                                      L003400500083 
 23.350     40.45       2.20                                      L003400500084 
 23.592     41.86       2.15                                      L003400500085 
 23.834     38.68       2.36                                      L003400500086 
 24.076     40.29       2.42                                      L003400500087 
 24.197     36.03       2.25                                      L003400500088 
 24.318     37.75       2.39                                      L003400500089 
 24.439     37.50       2.34                                      L003400500090 
 24.560     40.32       2.48                                      L003400500091 
 24.681     37.29       2.47                                      L003400500092 
 24.802     37.17       2.37                                      L003400500093 
 24.923     34.46       2.27                                      L003400500094 
 25.044     31.87       2.24                                      L003400500095 
 25.165     33.90       2.38                                      L003400500096 
 25.286     32.07       3.01                                      L003400500097 
 25.407     33.41       2.82                                      L003400500098 
 25.528     32.79       2.83                                      L003400500099 
 25.649     37.29       2.77                                      L003400500100 
 25.770     32.46       2.83                                      L003400500101 
 25.951     34.58       2.11                                      L003400500102 
 26.133     31.33       2.93                                      L003400500103 
 26.255     28.75       2.86                                      L003400500104 
 26.376     32.07       2.72                                      L003400500105 
 26.497     30.75       2.82                                      L003400500106 
 26.618     32.37       2.69                                      L003400500107 
 26.739     28.82       2.83                                      L003400500108 
 26.920     27.45       2.00                                      L003400500109 
 27.102     26.18       2.63                                      L003400500110 
 27.223     28.61       2.70                                      L003400500111 
 27.344     27.85       2.68                                      L003400500112 
 27.465     28.14       2.83                                      L003400500113 
 27.586     29.44       2.76                                      L003400500114 
 27.707     26.14       2.85                                      L003400500115 
 27.828     28.76       2.89                                      L003400500116 
 27.949     25.77       2.98                                      L003400500117 
 28.070     24.78       2.89                                      L003400500118 
 28.191     25.51       2.96                                      L003400500119 
 28.312     22.69       2.85                                      L003400500120 
 28.493     22.59       1.98                                      L003400500121 
 28.675     22.97       2.66                                      L003400500122 
 28.796     21.52       2.64                                      L003400500123 
 28.917     22.39       2.99                                      L003400500124 
 29.099     20.37       1.87                                      L003400500125 
 29.280     21.94       2.71                                      L003400500126 
 29.401     21.54       2.64                                      L003400500127 
 29.522     19.66       2.60                                      L003400500128 
 29.644     18.71       2.65                                      L003400500129 
 29.765     17.96       2.60                                      L003400500130 
 29.886     20.71       2.59                                      L003400500131 
 30.007     21.77       2.62                                      L003400500132 
 30.128     21.08       2.62                                      L003400500133 
 30.249     23.10       2.67                                      L003400500134 
 30.370     22.77       2.67                                      L003400500135 
 30.491     19.63       2.66                                      L003400500136 
 30.612     21.45       2.69                                      L003400500137 
 30.733     24.44       2.73                                      L003400500138 
 30.854     19.15       2.73                                      L003400500139 
 30.975     20.00       2.76                                      L003400500140 
 31.096     23.97       2.81                                      L003400500141 
 31.217     25.04       2.82                                      L003400500142 
 31.338     22.16       2.84                                      L003400500143 
 31.459     19.04       2.83                                      L003400500144 
 31.580     19.59       2.84                                      L003400500145 
 31.701     20.04       2.85                                      L003400500146 
 31.822     23.21       2.87                                      L003400500147 
 32.003     20.76       2.04                                      L003400500148 
 32.246     17.65       2.07                                      L003400500149 
 32.488     20.87       2.17                                      L003400500150 
 32.729     18.19       2.27                                      L003400500151 
 32.972     15.95       2.38                                      L003400500152 
 33.215     17.48       2.51                                      L003400500153 
ENDDATA            144          0                                 L003400500154 
ENDSUBENT          153          0                                 L003400599999 
SUBENT        L0034006   19970129                             0000L003400600001 
BIB                  1          3                                 L003400600002 
REACTION   ((28-NI-60(G,N)28-NI-59,,SIG)+                         L003400600003 
           (28-NI-60(G,N+P)27-CO-58,,SIG))                        L003400600004 
            Threshold of (gamma,n+p) reaction is 20.0 MeV.        L003400600005 
ENDBIB               3          0                                 L003400600006 
NOCOMMON             0          0                                 L003400600007 
DATA                 3        142                                 L003400600008 
EN         DATA       DATA-ERR                                    L003400600009 
MEV        MB         MB                                          L003400600010 
  11.367       -0.62       0.67                                   L003400600011 
  11.609        5.47       0.98                                   L003400600012 
  11.851        6.15       0.67                                   L003400600013 
  12.093        7.97        .99                                   L003400600014 
  12.335        9.30        .88                                   L003400600015 
  12.578       15.70       1.55                                   L003400600016 
  12.820        8.01        .84                                   L003400600017 
  13.062       13.98       1.54                                   L003400600018 
  13.304       16.83       1.03                                   L003400600019 
  13.546       21.74       1.25                                   L003400600020 
  13.788       21.78       1.13                                   L003400600021 
  14.030       21.92       1.31                                   L003400600022 
  14.272       26.70       1.64                                   L003400600023 
  14.514       28.58       1.39                                   L003400600024 
  14.756       29.40       1.27                                   L003400600025 
  14.877       35.45       3.05                                   L003400600026 
  14.998       40.30       3.15                                   L003400600027 
  15.119       41.85       3.09                                   L003400600028 
  15.240       40.90       4.79                                   L003400600029 
  15.361       48.71       2.01                                   L003400600030 
  15.482       53.35       2.27                                   L003400600031 
  15.603       52.19       2.06                                   L003400600032 
  15.724       54.72       3.40                                   L003400600033 
  15.846       55.02       2.19                                   L003400600034 
  16.088       68.84       2.65                                   L003400600035 
  16.330       74.95       2.39                                   L003400600036 
  16.451       68.87       4.52                                   L003400600037 
  16.572       69.37       2.59                                   L003400600038 
  16.693       67.18       4.51                                   L003400600039 
  16.814       71.03       2.68                                   L003400600040 
  16.935       68.06       3.83                                   L003400600041 
  17.056       72.09       2.62                                   L003400600042 
  17.177       65.44       3.82                                   L003400600043 
  17.298       67.58       2.47                                   L003400600044 
  17.540       68.48       2.49                                   L003400600045 
  17.661       68.82       2.54                                   L003400600046 
  17.782       68.86       2.78                                   L003400600047 
  17.903       68.58       2.76                                   L003400600048 
  18.024       63.93       2.51                                   L003400600049 
  18.266       64.08       2.78                                   L003400600050 
  18.508       63.33       2.49                                   L003400600051 
  18.629       63.99       2.37                                   L003400600052 
  18.750       60.76       2.67                                   L003400600053 
  18.871       60.26       3.31                                   L003400600054 
  18.992       57.20       2.84                                   L003400600055 
  19.113       55.21       2.67                                   L003400600056 
  19.234       58.38       2.37                                   L003400600057 
  19.356       57.71       2.69                                   L003400600058 
  19.477       58.30       3.59                                   L003400600059 
  19.598       53.64       2.65                                   L003400600060 
  19.719       55.96       2.38                                   L003400600061 
  19.840       52.91       2.38                                   L003400600062 
  19.900       54.64       2.42                                   L003400600063 
  19.961       54.03       2.37                                   L003400600064 
  20.021       53.12       2.51                                   L003400600065 
  20.082       47.77       2.31                                   L003400600066 
  20.203       44.95       2.04                                   L003400600067 
  20.445       43.79       2.06                                   L003400600068 
  20.566       42.33       2.05                                   L003400600069 
  20.687       42.98       2.07                                   L003400600070 
  20.808       39.69       2.06                                   L003400600071 
  20.929       36.25       2.06                                   L003400600072 
  21.050       36.36       2.12                                   L003400600073 
  21.171       41.79       2.33                                   L003400600074 
  21.292       34.15       2.15                                   L003400600075 
  21.413       34.69       2.36                                   L003400600076 
  21.655       27.40       2.45                                   L003400600077 
  21.897       29.34       2.49                                   L003400600078 
  22.139       29.70       2.52                                   L003400600079 
  22.381       29.43       2.52                                   L003400600080 
  22.623       23.39       2.65                                   L003400600081 
  23.108       20.01       2.41                                   L003400600082 
  23.350       20.44       2.37                                   L003400600083 
  23.592       21.62       2.33                                   L003400600084 
  23.834       18.23       2.55                                   L003400600085 
  24.076       19.48       2.62                                   L003400600086 
  24.197       15.89       2.44                                   L003400600087 
  24.318       16.31       2.59                                   L003400600088 
  24.439       16.98       2.54                                   L003400600089 
  24.560       20.43       2.68                                   L003400600090 
  24.681       16.20       2.67                                   L003400600091 
  24.802       16.00       2.57                                   L003400600092 
  24.923       13.42       2.46                                   L003400600093 
  25.044       15.09       2.42                                   L003400600094 
  25.165       16.54       2.56                                   L003400600095 
  25.286       15.37       3.25                                   L003400600096 
  25.407       15.11       3.06                                   L003400600097 
  25.528       14.58       3.08                                   L003400600098 
  25.649       19.85       3.01                                   L003400600099 
  25.770       15.28       3.08                                   L003400600100 
  25.951       17.88       2.30                                   L003400600101 
  26.133       20.20       3.18                                   L003400600102 
  26.255       16.85       3.11                                   L003400600103 
  26.376       19.25       2.98                                   L003400600104 
  26.497       18.12       3.09                                   L003400600105 
  26.618       18.60       2.97                                   L003400600106 
  26.739       12.75       3.13                                   L003400600107 
  26.920       12.70       2.13                                   L003400600108 
  27.102       14.98       2.91                                   L003400600109 
  27.223       18.43       2.99                                   L003400600110 
  27.344       17.13       2.97                                   L003400600111 
  27.465       15.75       3.13                                   L003400600112 
  27.586       14.47       3.07                                   L003400600113 
  27.707       13.78       3.15                                   L003400600114 
  27.828       18.34       3.18                                   L003400600115 
  27.949        9.77       3.29                                   L003400600116 
  28.070       12.33       3.19                                   L003400600117 
  28.191       11.67       3.27                                   L003400600118 
  28.312        5.87       3.15                                   L003400600119 
  28.493       14.72       2.18                                   L003400600120 
  28.675       15.80       2.93                                   L003400600121 
  28.796       11.58       2.92                                   L003400600122 
  28.917       16.18       3.26                                   L003400600123 
  29.099       14.49       2.07                                   L003400600124 
  29.280       16.66       2.99                                   L003400600125 
  29.401       17.72       2.93                                   L003400600126 
  29.522       15.43       2.91                                   L003400600127 
  29.644       14.34       2.96                                   L003400600128 
  29.765       14.46       2.93                                   L003400600129 
  29.886       18.61       2.93                                   L003400600130 
  30.007       15.89       2.98                                   L003400600131 
  30.128       17.78       2.98                                   L003400600132 
  30.249       16.73       3.05                                   L003400600133 
  30.370       16.88       3.04                                   L003400600134 
  30.491       13.11       3.03                                   L003400600135 
  30.612       14.36       3.08                                   L003400600136 
