ENTRY            F0613   20080709                             F034F061300000001 
SUBENT        F0613001   20080709                             F034F061300100001 
BIB                 11         26                                 F061300100002 
TITLE      Spectroscopy of even tin isotopes by inelastic         F061300100003 
           scattering of 24.5 MeV protons.                        F061300100004 
AUTHOR     (O.Beer,A.El Behay,P.Lopato,Y.Terrien,G.Vallois,       F061300100005 
           K.K.Seth)                                              F061300100006 
INSTITUTE  (2FR SAC)                                              F061300100007 
REFERENCE  (J,NP/A,147,326,1970)                                  F061300100008 
FACILITY   (CYCLO)                                                F061300100009 
INC-SOURCE The incident beam energy, 24.55 MeV was known only withF061300100010 
           a 50 keV accuracy, and the exact scattering angle only F061300100011 
           to within +-0.2 degr.                                  F061300100012 
INC-SPECT  The overall energy resolution was approximately 15 keV F061300100013 
           with on-line division and 25 keV without division, and F061300100014 
           depended also on target thickness, and angle of        F061300100015 
           observation.                                           F061300100016 
DETECTOR   (MAGSP) The scattered protons are analysed by a 180    F061300100017 
           degr. magnet with a spark chamber in its focal plane.  F061300100018 
SAMPLE     The isotopically enriched targets were in the form of  F061300100019 
           self-supporting foils. Target thicknesses were  known  F061300100020 
           to within +-30% from the target evaporation conditions F061300100021 
           and weighting.                                         F061300100022 
ERR-ANALYS Absolute cross section normalization obtained from the F061300100023 
           optical-model fits to the elastic scattering cross     F061300100024 
           sections was accurate to within +-15%.                 F061300100025 
           The absolute error for the excitation energies is      F061300100026 
           estimated to be smaller than +-10 keV.                 F061300100027 
HISTORY    (20080702C)                                            F061300100028 
ENDBIB              26          0                                 F061300100029 
COMMON               1          3                                 F061300100030 
EN                                                                F061300100031 
MEV                                                               F061300100032 
  24.5                                                            F061300100033 
ENDCOMMON            3          0                                 F061300100034 
ENDSUBENT           33          0                                 F061300199999 
SUBENT        F0613002   20080709                             F034F061300200001 
BIB                  4         10                                 F061300200002 
REACTION   (50-SN-116(P,INL)50-SN-116,PAR,DA)                     F061300200003 
SAMPLE     Target was a mixture of isotopes 115Sn (0.12%),        F061300200004 
           116Sn (92.64%), 117Sn (2.87%), 118Sn (2.34%), 119Sn    F061300200005 
            (0.42%), 120Sn (0.99%), 122Sn (0.1%), and 124Sn       F061300200006 
            (0.42%). The target of 800 mu-g/cm**2 thickness was   F061300200007 
           used.                                                  F061300200008 
ERR-ANALYS (ANG-ERR-D) Angle digitizing error                     F061300200009 
           (ERR-DIG)   Data digitizing error                      F061300200010 
           (DATA-ERR)  Error from the graphic bars                F061300200011 
STATUS     (CURVE) Fig.4,9-11                                     F061300200012 
ENDBIB              10          0                                 F061300200013 
COMMON               2          3                                 F061300200014 
ANG-ERR-D  ERR-DIG                                                F061300200015 
ADEG       PER-CENT                                               F061300200016 
 0.137      0.02                                                  F061300200017 
ENDCOMMON            3          0                                 F061300200018 
DATA                 4        331                                 F061300200019 
       2.37     54.705     493.76     84.978                      F061300200072 
       2.37     59.301     416.42     66.163                      F061300200073 
       2.37     64.812     299.62     43.688                      F061300200074 
       2.37      74.61     175.73     47.265                      F061300200075 
       2.37     80.126     149.89      38.17                      F061300200076 
       2.37     89.638     158.57     20.179                      F061300200077 
       2.37     94.544      151.5     30.149                      F061300200078 
       2.37     99.448     135.23     34.436                      F061300200079 
       2.37     104.97     130.67     27.791                      F061300200080 
       2.37     109.56     88.839     17.679                      F061300200081 
       2.37     114.77     76.642       16.3                      F061300200082 
       2.37     119.67     60.384     14.522                      F061300200083 
       2.37     124.57     47.575     12.796                      F061300200084 
       2.39     19.886     599.85     229.51                      F061300200085 
       2.39     25.396       504.     131.23                      F061300200086 
       2.39     30.291     418.62        91.                      F061300200087 
       2.39     35.508      428.2     63.781                      F061300200088 
       2.39     40.415     423.08     68.674                      F061300200089 
       2.39     45.005     359.64     68.164                      F061300200090 
       2.39     50.205     288.52     42.975                      F061300200091 
       2.39     54.785     213.47     28.974                      F061300200092 
       2.39     59.975     149.05      26.21                      F061300200093 
       2.39     65.463     90.577      19.69                      F061300200094 
       2.39      70.37     89.492     19.454                      F061300200095 
       2.39     79.874     83.413     15.809                      F061300200096 
       2.39     89.985     70.053      18.24                      F061300200097 
       2.39       95.5     63.826     12.981                      F061300200098 
       2.39     99.788     57.489     11.692                      F061300200099 
       2.39     105.61     49.433     12.155                      F061300200100 
       2.39      110.5     40.119     8.7212                      F061300200101 
       2.39       116.     31.814     5.5944                      F061300200102 
       2.39      120.6     27.999     6.8845                      F061300200103 
       2.53     19.954     650.25     282.24                      F061300200104 
       2.53     25.167     458.72     120.12                      F061300200105 
       2.53     30.075     385.28     78.791                      F061300200106 
       2.53     34.677     503.41      89.01                      F061300200107 
       2.53     40.198     398.93     59.743                      F061300200108 
       2.53     45.412     372.03     45.881                      F061300200109 
       2.53     50.012     281.42     53.632                      F061300200110 
       2.53     54.918     200.85      32.78                      F061300200111 
       2.53     59.825     141.69     23.125                      F061300200112 
       2.53     65.037     86.939      13.02                      F061300200113 
       2.53     69.945     81.077     8.9457                      F061300200114 
       2.53     80.067     77.387     8.5386                      F061300200115 
       2.53     95.097     57.189     8.5644                      F061300200116 
       2.53       100.     50.909     7.6239                      F061300200117 
       2.53     105.53     44.794     5.5242                      F061300200118 
       2.53     109.51     40.814     5.5696                      F061300200119 
       2.53     115.03     35.912     4.4288                      F061300200120 
       2.53     120.25     43.254     4.7725                      F061300200121 
       2.53     125.16     44.789     5.5235                      F061300200122 
       2.64     19.432     195.67     144.64                      F061300200123 
       2.64     25.254      151.8     50.712                      F061300200124 
       2.64     29.835     74.258     29.483                      F061300200125 
       2.64     35.662     70.895       22.6                      F061300200126 
       2.64     40.249      42.68     6.9013                      F061300200127 
       2.64     45.767     36.731     11.709                      F061300200128 
       2.64      50.37     39.811     7.5163                      F061300200129 
       2.64     60.181     33.092     17.606                      F061300200130 
       2.64     65.095     41.666      9.022                      F061300200131 
       2.64     70.304     33.079     5.3488                      F061300200132 
       2.64     80.411     19.012     3.5895                      F061300200133 
       2.64     89.917     17.132      2.886                      F061300200134 
       2.64     100.03      14.24     1.5571                      F061300200135 
       2.64     105.25     15.613     2.5246                      F061300200136 
       2.64     110.16     15.431     1.8858                      F061300200137 
       2.64     115.36     10.546      1.426                      F061300200138 
       2.64     119.96     7.7233     0.8445                      F061300200139 
       2.64     125.18      9.286     1.1348                      F061300200140 
       2.79     29.901     602.98      96.83                      F061300200141 
       2.79     35.119     653.12     96.247                      F061300200142 
       2.79      40.03     699.39     84.889                      F061300200143 
       2.79     45.242     660.25     71.705                      F061300200144 
       2.79     50.139     513.01     55.714                      F061300200145 
       2.79     55.031     355.46     57.081                      F061300200146 
       2.79     59.922     240.72     35.473                      F061300200147 
       2.79     64.809     145.37     21.422                      F061300200148 
       2.79     70.015     119.61     16.063                      F061300200149 
       2.79      75.23     122.34     14.849                      F061300200150 
       2.79     84.746     141.91     20.912                      F061300200151 
       2.79      90.26     119.46       14.5                      F061300200152 
       2.79     95.162     104.09     15.339                      F061300200153 
       2.79     99.746     69.687     8.4583                      F061300200154 
       2.79     104.65     57.338     7.7003                      F061300200155 
       2.79     109.86     53.513     7.1865                      F061300200156 
       2.79     114.76     48.256     6.4806                      F061300200157 
       2.79     119.97     39.252     4.7643                      F061300200158 
       2.79     125.18     38.793      4.213                      F061300200159 
       2.83     29.029     286.52     73.747                      F061300200160 
       2.83     34.274     200.89     34.934                      F061300200161 
       2.83     39.518     103.39     30.062                      F061300200162 
       2.83     44.456      84.13     22.873                      F061300200163 
       2.83     49.395     98.757     31.239                      F061300200164 
       2.83     54.642     104.57     18.185                      F061300200165 
       2.83     59.888     93.255     22.668                      F061300200166 
       2.83     64.825     64.641     14.797                      F061300200167 
       2.83     69.763     67.669     14.544                      F061300200168 
       2.83     75.009     53.203     9.4118                      F061300200169 
       2.83     84.886     51.403     14.728                      F061300200170 
       2.83     89.514     41.827     13.865                      F061300200171 
       2.83      94.76     34.823       5.59                      F061300200172 
       2.83     99.698     30.351     4.0746                      F061300200173 
       2.83     105.25     31.053     5.3999                      F061300200174 
       2.83      110.5     29.324     5.4957                      F061300200175 
       2.83     115.44     27.691     5.1897                      F061300200176 
       2.83     120.37     18.126     2.9098                      F061300200177 
       2.83     125.31     19.415     2.8601                      F061300200178 
       2.89     31.331    172.018     37.738                      F061300200179 
       2.89      36.11    179.722      25.84                      F061300200180 
       2.89     41.359     163.58      22.59                      F061300200181 
       2.89      46.38    148.884    16.2322                      F061300200182 
       2.89     51.397    140.264    15.2924                      F061300200183 
       2.89     56.415    131.008    19.3826                      F061300200184 
       2.89     61.435    120.272    15.4332                      F061300200185 
       2.89     66.221     117.28    15.9924                      F061300200186 
       2.89     71.231    119.408    18.8534                      F061300200187 
       2.89     76.262     97.996    14.4984                      F061300200188 
       2.89     86.309     77.086     12.171                      F061300200189 
       2.89     91.121     58.536     9.8294                      F061300200190 
       2.89     95.931     44.836     5.7534                      F061300200191 
       2.89     100.75     31.234     8.8746                      F061300200192 
       2.89       106.     27.702     3.8256                      F061300200193 
       2.89     111.04     22.154     3.0594                      F061300200194 
       2.89     116.06     20.338     2.6212                      F061300200195 
       2.89     120.87     14.921     2.0604                      F061300200196 
       2.98     29.968     35.208    10.5312                      F061300200197 
       2.98     35.002     48.153     9.8535                      F061300200198 
       2.98     40.036     56.076     5.9937                      F061300200199 
       2.98     45.071     46.947     7.7244                      F061300200200 
       2.98     50.105     43.872     6.1989                      F061300200201 
       2.98     55.139     41.001      4.581                      F061300200202 
       2.98     60.403    28.0167     6.8952                      F061300200203 
       2.98     65.208    27.3144     5.5896                      F061300200204 
       2.98     70.471    24.0585     4.9233                      F061300200205 
       2.98     75.506    22.2942     4.8516                      F061300200206 
       2.98     85.574    26.8569     5.7708                      F061300200207 
       2.98     90.608    22.6752      6.063                      F061300200208 
       2.98     95.872    20.6598     3.6039                      F061300200209 
       2.98     105.94     8.2137     3.3087                      F061300200210 
       2.98     110.98      6.372     2.1966                      F061300200211 
       2.98     116.01     5.8551     1.7563                      F061300200212 
       2.98     120.82     7.0533     2.8413                      F061300200213 
       2.98     125.85      5.955     1.7211                      F061300200214 
       2.98     130.88     7.1736     2.0733                      F061300200215 
       3.03     30.061     225.53     42.113                      F061300200216 
       3.03     35.276     258.63     37.963                      F061300200217 
       3.03     40.184     280.14     37.475                      F061300200218 
       3.03     45.092     283.36     30.654                      F061300200219 
       3.03     50.307      264.6      38.84                      F061300200220 
       3.03     55.215     225.53     33.104                      F061300200221 
       3.03     59.816     171.49      22.94                      F061300200222 
       3.03     65.031     126.01     12.047                      F061300200223 
       3.03     70.245     111.14     12.024                      F061300200224 
       3.03      75.46     86.463     9.3538                      F061300200225 
       3.03     80.061     76.262     29.921                      F061300200226 
       3.03     85.276     72.032     23.785                      F061300200227 
       3.03     90.184     82.605     9.9871                      F061300200228 
       3.03     95.706     68.036     8.2257                      F061300200229 
       3.03     100.31     72.859      7.882                      F061300200230 
       3.03     105.21     62.812     6.0052                      F061300200231 
       3.03     110.12     57.331     6.9314                      F061300200232 
       3.03     115.34      47.22     3.9274                      F061300200233 
       3.03     119.94     35.498     3.3938                      F061300200234 
       3.03     125.15     30.954     2.9594                      F061300200235 
       3.09     29.692     178.98     47.003                      F061300200236 
       3.09     34.756     144.83     20.463                      F061300200237 
       3.09     39.824      138.8      33.82                      F061300200238 
       3.09     44.664     143.56     49.487                      F061300200239 
       3.09     49.737     171.44     35.083                      F061300200240 
       3.09     54.579     189.74     38.827                      F061300200241 
       3.09     59.646     181.85     48.621                      F061300200242 
       3.09     64.712     156.12     33.547                      F061300200243 
       3.09     69.779     147.12     30.105                      F061300200244 
       3.09     74.609     104.85      23.51                      F061300200245 
       3.09     79.904     86.294     29.747                      F061300200246 
       3.09     89.807     72.219     28.239                      F061300200247 
       3.09     94.639     56.493     24.111                      F061300200248 
       3.09     99.929     38.923     12.539                      F061300200249 
       3.09     104.77     48.494     16.717                      F061300200250 
       3.09     110.07     52.322      24.25                      F061300200251 
       3.09     114.92     59.899     20.648                      F061300200252 
       3.09     119.75     50.138     17.284                      F061300200253 
       3.09     124.81     30.685     8.2045                      F061300200254 
       3.09     129.88     36.958     12.321                      F061300200255 
       3.21     29.711     189.43     40.506                      F061300200256 
       3.21     34.319     113.43     24.254                      F061300200257 
       3.21     39.846     75.255     14.033                      F061300200258 
       3.21     45.367     76.998     16.465                      F061300200259 
       3.21     50.273     86.302     28.456                      F061300200260 
       3.21      55.18      94.55     29.751                      F061300200261 
       3.21     60.396     86.317     33.816                      F061300200262 
       3.21     65.308     64.919     13.882                      F061300200263 
       3.21     69.911     54.721     10.204                      F061300200264 
       3.21     75.128     46.125     9.2283                      F061300200265 
       3.21     80.036     45.089     9.6414                      F061300200266 
       3.21     89.853     40.699     7.5893                      F061300200267 
       3.21     95.066     49.407     10.565                      F061300200268 
       3.21     99.978     35.503     7.5915                      F061300200269 
       3.21     104.88     42.126     12.628                      F061300200270 
       3.21      110.1     41.181     9.3787                      F061300200271 
       3.21      114.7     34.318     9.7813                      F061300200272 
       3.26     30.419    26.0008    13.7011                      F061300200273 
       3.26     35.225    26.4446     9.7272                      F061300200274 
       3.26     40.488    24.9235     9.1672                      F061300200275 
       3.26     45.522     19.334      8.022                      F061300200276 
       3.26     50.328    20.6892     8.0934                      F061300200277 
       3.26     55.362    17.7653     7.8008                      F061300200278 
       3.26     60.396    18.5332     3.4192                      F061300200279 
       3.26      65.66    17.4671     3.0481                      F061300200280 
       3.26     70.694    16.6026     5.3507                      F061300200281 
       3.26     75.728    16.4626     4.9402                      F061300200282 
       3.26     80.763    14.7476     4.7528                      F061300200283 
       3.26      91.06    13.4365     7.4305                      F061300200284 
       3.26     95.866     10.248     4.0088                      F061300200285 
       3.26      100.9    12.1387     3.5597                      F061300200286 
       3.26     105.94     7.9499     2.1868                      F061300200287 
       3.26     110.97     4.9907     1.7211                      F061300200288 
       3.26       116.     5.8616     2.0885                      F061300200289 
       3.32     29.646     191.09     27.875                      F061300200290 
       3.32     34.584     191.08     35.457                      F061300200291 
       3.32      40.14     180.54     26.336                      F061300200292 
       3.32     44.459     140.65     24.217                      F061300200293 
       3.32     49.706     121.36     20.895                      F061300200294 
       3.32     54.642     86.338     11.478                      F061300200295 
       3.32     59.581     85.361     11.349                      F061300200296 
       3.32     65.136     82.501     13.114                      F061300200297 
       3.32     70.073     58.033     9.2245                      F061300200298 
       3.32     74.394      62.12     10.696                      F061300200299 
       3.32     80.258     61.417     13.068                      F061300200300 
       3.32     94.761     29.371     6.2493                      F061300200301 
       3.32     100.01     26.821     4.6181                      F061300200302 
       3.32     115.75     25.629     4.4127                      F061300200303 
       3.40     30.152     125.29     18.426                      F061300200304 
       3.40     34.791     87.913      20.09                      F061300200305 
       3.40     40.052     51.374       13.2                      F061300200306 
       3.40     45.309     35.639     7.6466                      F061300200307 
       3.40     49.929     50.809     13.789                      F061300200308 
       3.40     54.869     46.376     12.586                      F061300200309 
       3.40     60.119      42.33     7.9198                      F061300200310 
       3.40     65.371     34.859     9.9702                      F061300200311 
       3.40     70.319     24.182     6.5628                      F061300200312 
       3.40     75.572     19.023     5.1629                      F061300200313 
       3.40     80.195      24.75     5.3103                      F061300200314 
       3.40     85.446     21.335     6.4178                      F061300200315 
       3.40     95.637     16.787     4.3134                      F061300200316 
       3.40     100.58     12.908     4.4686                      F061300200317 
       3.40     105.83      14.64     4.8445                      F061300200318 
       3.40     110.46     13.988     3.7964                      F061300200319 
       3.40     116.32     14.985     4.0668                      F061300200320 
       3.63     30.061     215.94     48.886                      F061300200321 
       3.63     35.583     204.04     35.097                      F061300200322 
       3.63     40.184     204.04     37.824                      F061300200323 
       3.63     45.706     213.51     39.579                      F061300200324 
       3.63     50.307     145.21     24.978                      F061300200325 
       3.63     54.908     94.384     25.372                      F061300200326 
       3.63     59.816       71.9     17.283                      F061300200327 
       3.63     65.644     78.726     30.646                      F061300200328 
       3.63     70.245     40.789     13.366                      F061300200329 
       3.63     74.847     29.695     13.473                      F061300200330 
       3.63     80.061     28.378      14.79                      F061300200331 
       3.63     84.969     19.521     12.264                      F061300200332 
       3.63     90.184     17.429     10.313                      F061300200333 
       3.63       100.     13.127      5.318                      F061300200334 
       3.63     110.12     17.038     6.3656                      F061300200335 
       3.80     30.675     184.67     39.457                      F061300200336 
       3.80     35.583     119.79      22.32                      F061300200337 
       3.80     41.104     89.084     15.402                      F061300200338 
       3.80     46.012     42.006     13.206                      F061300200339 
       3.80     50.613     55.212     17.358                      F061300200340 
       3.80     56.135     63.299     21.818                      F061300200341 
       3.80     60.736     55.844     11.932                      F061300200342 
       3.80     65.337     42.974     10.384                      F061300200343 
       3.80     70.859     43.466     13.018                      F061300200344 
       3.80      75.46     31.238     9.8211                      F061300200345 
       3.80     80.061     30.535     16.006                      F061300200346 
       3.80      85.89     25.159     7.5353                      F061300200347 
       3.80     90.491     23.766     6.4225                      F061300200348 
       3.80     100.31     21.696     13.712                      F061300200349 
       3.80     104.91     15.593     5.3746                      F061300200350 
       3.80     115.03     16.696     5.2491                      F061300200351 
       3.80     119.94     13.914     6.3489                      F061300200352 
ENDDATA            333          0                                 F061300200353 
ENDSUBENT          352          0                                 F061300299999 
SUBENT        F0613003   20080709                             F034F061300300001 
BIB                  4         10                                 F061300300002 
REACTION   (50-SN-116(P,INL)50-SN-116,PAR,DA)                     F061300300003 
SAMPLE     Target was a mixture of isotopes 115Sn (0.12%),        F061300300004 
           116Sn (92.64%), 117Sn (2.87%), 118Sn (2.34%), 119Sn    F061300300005 
            (0.42%), 120Sn (0.99%), 122Sn (0.1%), and 124Sn       F061300300006 
            (0.42%). The target of 800 mu-g/cm**2 thickness was   F061300300007 
           used.                                                  F061300300008 
ERR-ANALYS (ANG-ERR-D) Angle digitizing error                     F061300300009 
           (ERR-DIG)   Data digitizing error                      F061300300010 
           (DATA-ERR)  Error from the graphic bars                F061300300011 
STATUS     (CURVE) Fig.4                                          F061300300012 
ENDBIB              10          0                                 F061300300013 
COMMON               4          3                                 F061300300014 
E-LVL      E-LVL      ANG-ERR-D  ERR-DIG                          F061300300015 
MEV        MEV        ADEG       PER-CENT                         F061300300016 
  3.50       3.51      0.202      0.02                            F061300300017 
ENDCOMMON            3          0                                 F061300300018 
DATA                 3         17                                 F061300300019 
ANG-CM     DATA-CM    DATA-ERR                                    F061300300020 
ADEG       MU-B/SR    MU-B/SR                                     F061300300021 
     30.668     263.23     31.639                                 F061300300022 
     36.149     312.18     22.001                                 F061300300023 
     40.727     278.75      29.98                                 F061300300024 
     45.303     257.52     27.697                                 F061300300025 
     50.486     257.59     30.961                                 F061300300026 
     55.373     200.72     23.559                                 F061300300027 
     60.866     173.23     25.277                                 F061300300028 
     65.446      144.5     19.215                                 F061300300029 
     70.334     110.07     14.637                                 F061300300030 
     75.527     84.801     10.193                                 F061300300031 
     80.403     89.775     10.791                                 F061300300032 
     85.281     89.797     10.793                                 F061300300033 
     94.746     61.774     8.2148                                 F061300300034 
      99.94     45.481     6.0481                                 F061300300035 
     105.12     45.493     6.6381                                 F061300300036 
       110.     48.711     8.3893                                 F061300300037 
     115.18     56.471     14.391                                 F061300300038 
ENDDATA             19          0                                 F061300300039 
ENDSUBENT           38          0                                 F061300399999 
SUBENT        F0613004   20080709                             F034F061300400001 
BIB                  4          9                                 F061300400002 
REACTION   (50-SN-118(P,INL)50-SN-118,PAR,DA)                     F061300400003 
SAMPLE     Target was a mixture of isotopes 116Sn (0.37%),        F061300400004 
           117Sn (0.42%), 118Sn (96.62%), 119Sn (0.82%), 120Sn    F061300400005 
            (1.58%), 122Sn (0.13%), and 124Sn (0.06%). The target F061300400006 
           of 500 mu-g/cm**2 thickness was used.                  F061300400007 
ERR-ANALYS (ANG-ERR-D) Angle digitizing error                     F061300400008 
           (ERR-DIG)   Data digitizing error                      F061300400009 
           (DATA-ERR)  Error from the graphic bars                F061300400010 
STATUS     (CURVE) Fig.5,9-11                                     F061300400011 
ENDBIB               9          0                                 F061300400012 
COMMON               2          3                                 F061300400013 
ANG-ERR-D  ERR-DIG                                                F061300400014 
ADEG       PER-CENT                                               F061300400015 
 0.126      0.02                                                  F061300400016 
ENDCOMMON            3          0                                 F061300400017 
DATA                 4        361                                 F061300400018 
E-LVL      ANG-CM     DATA-CM    DATA-ERR                         F061300400019 
MEV        ADEG       MU-B/SR    MU-B/SR                          F061300400020 
       1.23     16.393  4.036E+03     971.15                      F061300400021 
       1.23     21.563  6.960E+03     836.35                      F061300400022 
       1.23     27.049  7.797E+03  1.037E+03                      F061300400023 
       1.23     31.933  5.939E+03     866.45                      F061300400024 
       1.23     36.824  3.407E+03     240.02                      F061300400025 
       1.23     41.109  1.629E+03     154.85                      F061300400026 
       1.23     45.991  1.359E+03     95.759                      F061300400027 
       1.23     53.303  1.725E+03     185.51                      F061300400028 
       1.23     56.657  1.706E+03     162.12                      F061300400029 
       1.23      61.54  1.375E+03     130.69                      F061300400030 
       1.23     66.424  1.084E+03     63.274                      F061300400031 
       1.23     70.699     788.89     55.585                      F061300400032 
       1.23     75.883       754.     71.656                      F061300400033 
       1.23     81.072     594.22     79.005                      F061300400034 
       1.23     86.255     594.32     63.908                      F061300400035 
       1.23     91.139     457.86     49.234                      F061300400036 
       1.23     96.325     386.26     41.535                      F061300400037 
       1.23     101.51     395.19     37.557                      F061300400038 
       1.23     106.39      390.8     37.139                      F061300400039 
       1.23     110.96     352.91     33.538                      F061300400040 
       2.29     26.573     230.94     72.773                      F061300400041 
       2.29     32.026     241.78     35.489                      F061300400042 
       2.29     36.876     225.81     21.589                      F061300400043 
       2.29     41.723     241.86     26.164                      F061300400044 
       2.29     46.876     228.48     21.844                      F061300400045 
       2.29     51.731     177.78     26.095                      F061300400046 
       2.29     56.588     124.82     13.503                      F061300400047 
       2.29     61.442     98.235      17.02                      F061300400048 
       2.29     65.993     78.198     10.461                      F061300400049 
       2.29     75.995     72.219     27.193                      F061300400050 
       2.29     81.455      57.49     8.4386                      F061300400051 
       2.29     90.853     49.016     4.6862                      F061300400052 
       2.29     96.006      45.78      6.124                      F061300400053 
       2.29     100.86     41.318     9.4232                      F061300400054 
       2.29     105.71      38.59     7.2058                      F061300400055 
       2.29     110.86     32.897     10.863                      F061300400056 
       2.33     20.857  1.492E+03     318.93                      F061300400057 
