ENTRY            F1069   20100428                             F039F106900000001 
SUBENT        F1069001   20100428                             F039F106900100001 
BIB                 10         19                                 F106900100002 
TITLE      Investigation of the C-13(d,a)B-11 reaction mechanism  F106900100003 
           at Ed=15.3 MeV.                                        F106900100004 
AUTHOR     (L.I.Galanina,N.S.Zelenskaya,I.A.Konyuhova,V.M.Lebedev,F106900100005 
           N.V.Orlova,A.V.Spasskij)                               F106900100006 
INSTITUTE  (4RUSMOS)                                              F106900100007 
REFERENCE  (J,IZV,73,853,2009)                                    F106900100008 
           (J,BAS,73,806,2009) Translation from Russian           F106900100009 
           #doi:10.3103/S1062873809060239                         F106900100010 
FACILITY   (CYCLO,4RUSMOS)                                        F106900100011 
DETECTOR   (SIBAR) Silicon surface barrier detectors were used to F106900100012 
           detect alpha particles (sensitive area was to          F106900100013 
           400 mu-m). These detectors were placed both outside theF106900100014 
           scattering chamber with 23 cm diameter and inside it   F106900100015 
           as well.                                               F106900100016 
SAMPLE     0.7 mg/cm2 thick carbon foil enriched to 80% 13C was   F106900100017 
           used as a target.                                      F106900100018 
ERR-ANALYS (ERR-SYS)  Absolute error of cross section.            F106900100019 
HISTORY    (20100428C)                                            F106900100020 
STATUS     (APRVD)    Entry was approved by authors.              F106900100021 
ENDBIB              19          0                                 F106900100022 
COMMON               3          3                                 F106900100023 
EN         ANG-RSL    ERR-SYS                                     F106900100024 
MEV        PER-CENT   PER-CENT                                    F106900100025 
  15.3       1.         20.                                       F106900100026 
ENDCOMMON            3          0                                 F106900100027 
ENDSUBENT           26          0                                 F106900199999 
SUBENT        F1069002   20100428                             F039F106900200001 
BIB                  2          2                                 F106900200002 
REACTION   (6-C-13(D,A)5-B-11,PAR,DA)                             F106900200003 
STATUS     (TABLE) Data were presented by author.                 F106900200004 
ENDBIB               2          0                                 F106900200005 
NOCOMMON             0          0                                 F106900200006 
DATA                 4         89                                 F106900200007 
E-LVL      ANG-CM     DATA-CM    ERR-S                            F106900200008 
MEV        ADEG       MB/SR      MB/SR                            F106900200009 
         0.       23.9    0.70617    0.02765                      F106900200010 
         0.       28.7    0.51538    0.02792                      F106900200011 
         0.       35.8    0.32559    0.01858                      F106900200012 
         0.       41.6    0.28014    0.01912                      F106900200013 
         0.       48.6    0.23457    0.02277                      F106900200014 
         0.       53.2    0.34776    0.03013                      F106900200015 
         0.       58.8    0.27793    0.02066                      F106900200016 
         0.       67.8    0.22322    0.02282                      F106900200017 
         0.       75.5    0.16807     0.0168                      F106900200018 
         0.       80.9    0.17347    0.01601                      F106900200019 
         0.       85.1    0.23562    0.02412                      F106900200020 
         0.       91.4    0.23116    0.01684                      F106900200021 
         0.      101.6    0.20824    0.00918                      F106900200022 
         0.      111.4    0.18425    0.01316                      F106900200023 
         0.      120.9    0.25071    0.01059                      F106900200024 
         0.       130.    0.27192    0.01285                      F106900200025 
         0.      134.5    0.33133    0.01871                      F106900200026 
         0.      138.8    0.30523    0.02008                      F106900200027 
         0.      143.2    0.32625    0.02891                      F106900200028 
         0.      147.4    0.44913    0.02542                      F106900200029 
         0.      155.8    0.60643     0.0239                      F106900200030 
         0.      159.9    0.63077    0.02478                      F106900200031 
         0.      163.9     0.5898    0.03475                      F106900200032 
      2.125       24.2    0.11677    0.01126                      F106900200033 
      2.125        29.    0.11501    0.01348                      F106900200034 
      2.125       36.1    0.10942    0.01073                      F106900200035 
      2.125        42.    0.12019    0.01245                      F106900200036 
      2.125        49.    0.11431    0.01569                      F106900200037 
      2.125       53.7    0.07538   0.013705                      F106900200038 
      2.125       59.4   0.082035   0.011016                      F106900200039 
      2.125       68.4     0.1006    0.01644                      F106900200040 
      2.125       76.2   0.079503    0.01154                      F106900200041 
      2.125       81.6   0.071612    0.01061                      F106900200042 
      2.125       85.8   0.041731   0.009819                      F106900200043 
