ENTRY            F0493   20030516                             0000F049300000001 
SUBENT        F0493001   20030516                             0000F049300100001 
BIB                  9         23                                 F049300100002 
TITLE      Optical-model analysis of alpha-particle scattering by F049300100003 
           Ca-40 from 12 to 18 MeV                                F049300100004 
AUTHOR     (C.P.ROBINSON,J.P.ALDRIDGE,JOSEPH JOHN,R.H.DAVIS)      F049300100005 
INSTITUTE  (1USAFSU)                                              F049300100006 
REFERENCE  (J,PR,171,1241,196807)                                 F049300100007 
SAMPLE     Targets were prepared by evaporating natural calcium   F049300100008 
           metal onto thin carbon backings.Four targets were used F049300100009 
           which varied in thickness from 40 to 80 mu-g/cm**2.    F049300100010 
DETECTOR   (SIBAR) Sixteen surface-barrier detectors placed in a  F049300100011 
           multiple detector array at 10 degree intervals         F049300100012 
           comprised the detection system.                        F049300100013 
METHOD     (PHD)                                                  F049300100014 
ERR-ANALYS (ERR-1) Systematic error.This was estimated as:        F049300100015 
            * 0.5% due to beam integration accuracy,              F049300100016 
            * 2% for solid-angle determination,                   F049300100017 
            * 3% for normalization,                               F049300100018 
            * 1.5% for errors in making the dead-time corrections.F049300100019 
           Because of the large variation in the magnitude of the F049300100020 
           differential cross sections there is a large variation F049300100021 
           of the statistical cotribution to the error for each   F049300100022 
           point. The error on a cross section of 1 mb/sr is 3%.  F049300100023 
HISTORY    (20010215C)                                            F049300100024 
           (20030505U) Changed headings in sub.003                F049300100025 
ENDBIB              23          0                                 F049300100026 
COMMON               1          3                                 F049300100027 
ERR-1                                                             F049300100028 
PER-CENT                                                          F049300100029 
  5.0                                                             F049300100030 
ENDCOMMON            3          0                                 F049300100031 
ENDSUBENT           30          0                                 F049300199999 
SUBENT        F0493002   20010305                             0000F049300200001 
BIB                  3          4                                 F049300200002 
REACTION   (20-CA-40(A,EL)20-CA-40,,DA)                           F049300200003 
ERR-ANALYS (EN-ERR) Digitizing error                              F049300200004 
           (DATA-ERR) Digitizing error                            F049300200005 
STATUS     (CURVE) Fig.2,3                                        F049300200006 
ENDBIB               4          0                                 F049300200007 
COMMON               1          3                                 F049300200008 
EN-ERR                                                            F049300200009 
MEV                                                               F049300200010 
 0.01                                                             F049300200011 
ENDCOMMON            3          0                                 F049300200012 
DATA                 4       1304                                 F049300200013 
ANG-CM     EN         DATA       DATA-ERR                         F049300200014 
ADEG       MEV        MB/SR      MB/SR                            F049300200015 
  59.00      12.01      112.8     0.4000                          F049300200016 
  59.00      12.02      98.56     0.4000                          F049300200017 
  59.00      12.05      97.64     0.4000                          F049300200018 
  59.00      12.07      99.82     0.4000                          F049300200019 
  59.00      12.09      122.5     0.4000                          F049300200020 
  59.00      12.12      111.9     0.4000                          F049300200021 
  59.00      12.15      112.6     0.4000                          F049300200022 
  59.00      12.19      105.4     0.4000                          F049300200023 
  59.00      12.21      114.8     0.4000                          F049300200024 
  59.00      12.23      113.5     0.4000                          F049300200025 
  59.00      12.26      99.25     0.4000                          F049300200026 
  59.00      12.27      103.6     0.4000                          F049300200027 
  59.00      12.31      108.3     0.4000                          F049300200028 
  59.00      12.34      115.1     0.4000                          F049300200029 
  59.00      12.36      112.3     0.4000                          F049300200030 
  59.00      12.38      97.73     0.4000                          F049300200031 
  59.00      12.41      100.8     0.4000                          F049300200032 
  59.00      12.43      99.61     0.4000                          F049300200033 
  59.00      12.45      99.00     0.4000                          F049300200034 
  59.00      12.48      101.8     0.4000                          F049300200035 
  59.00      12.51      97.15     0.4000                          F049300200036 
  59.00      12.53      99.02     0.4000                          F049300200037 
  59.00      12.57      99.96     0.4000                          F049300200038 
  59.00      12.61      86.94     0.4000                          F049300200039 
  59.00      12.63      99.35     0.4000                          F049300200040 
  59.00      12.67      107.7     0.4000                          F049300200041 
  59.00      12.70      106.2     0.4000                          F049300200042 
  59.00      12.73      101.6     0.4000                          F049300200043 
  59.00      12.76      101.6     0.4000                          F049300200044 
  59.00      12.79      100.6     0.4000                          F049300200045 
  59.00      12.82      99.41     0.4000                          F049300200046 
  59.00      12.86      101.0     0.4000                          F049300200047 
  59.00      12.89      98.49     0.4000                          F049300200048 
  59.00      12.93      88.27     0.4000                          F049300200049 
  59.00      12.96      68.42     0.4000                          F049300200050 
  59.00      12.99      83.63     0.4000                          F049300200051 
  59.00      13.02      87.05     0.4000                          F049300200052 
  59.00      13.04      87.06     0.4000                          F049300200053 
  59.00      13.10      81.80     0.4000                          F049300200054 
  59.00      13.13      94.53     0.4000                          F049300200055 
  59.00      13.15      90.81     0.4000                          F049300200056 
