ENTRY            F0064   20030516                             0000F006400000001 
SUBENT        F0064001   20030516                             0000F006400100001 
BIB                  9         12                                 F006400100002 
TITLE      A study of the 6Li(p,n)6Be reaction                    F006400100003 
AUTHOR     (B.WAKEFIELD,B.E.F.MACEFIELD)                          F006400100004 
INSTITUTE  (2UK OXF)                                              F006400100005 
REFERENCE  (J,NP/A,114,561,196807)                                F006400100006 
SAMPLE     6Li(95%) was rolled out in a packroller into foils     F006400100007 
           2-3 mg/cm2 thick.                                      F006400100008 
METHOD     (TOF)                                                  F006400100009 
FACILITY   (VDGT)                                                 F006400100010 
COMMENT    The relative efficiency curve of the neutron detector  F006400100011 
           was measured using reactions D(d,n)3He and 7Li(p,n)7Be F006400100012 
HISTORY    (19800725C)                                            F006400100013 
           (20030505U) Changed headings in sub.003,004            F006400100014 
ENDBIB              12          0                                 F006400100015 
NOCOMMON             0          0                                 F006400100016 
ENDSUBENT           15          0                                 F006400199999 
SUBENT        F0064002   20011027                             0000F006400200001 
BIB                  4          6                                 F006400200002 
REACTION   (3-LI-6(P,N)4-BE-6,PAR,DA,,REL)                        F006400200003 
ERR-ANALYS (ANG-ERR) Digitizing error                             F006400200004 
           (DATA-ERR) From graphic bars (statistical) and the     F006400200005 
           digitizing errors.                                     F006400200006 
EN-SEC     (E-LVL,4-BE-6)                                         F006400200007 
STATUS     (CURVE) FIG 4-8, 12-14                                 F006400200008 
ENDBIB               6          0                                 F006400200009 
COMMON               2          3                                 F006400200010 
E-LVL      ANG-ERR                                                F006400200011 
MEV        ADEG                                                   F006400200012 
 0.0         1.                                                   F006400200013 
ENDCOMMON            3          0                                 F006400200014 
DATA                 4        117                                 F006400200015 
EN         ANG-CM     DATA-CM    DATA-ERR                         F006400200016 
MEV        ADEG       ARB-UNITS  ARB-UNITS                        F006400200017 
  8.300      15.38      6.319      1.076                          F006400200018 
  8.300      25.11      5.279     0.9699                          F006400200019 
  8.300      38.61      2.745     0.9721                          F006400200020 
  8.300      50.66      2.147     0.9721                          F006400200021 
  8.300      63.71      2.092     0.9721                          F006400200022 
  8.300      74.59      2.891      1.295                          F006400200023 
  8.300      86.01      3.476      1.511                          F006400200024 
  8.300      96.61      4.491      1.940                          F006400200025 
  8.300      106.7      9.275      2.371                          F006400200026 
  8.300      118.9      12.56      3.880                          F006400200027 
  8.300      126.6      13.02      5.928                          F006400200028 
  9.000      14.66      8.866      1.273                          F006400200029 
  9.000      23.13      12.08      1.273                          F006400200030 
  9.000      36.54      7.893      1.063                          F006400200031 
  9.000      48.64      4.018     0.9525                          F006400200032 
  9.000      63.31      3.334     0.8485                          F006400200033 
  9.000      72.66      1.886     0.8486                          F006400200034 
  9.000      85.64      3.001      1.059                          F006400200035 
  9.000      96.24      5.166      1.271                          F006400200036 
  9.000      107.6      10.84      1.695                          F006400200037 
  9.000      115.8      13.84      1.485                          F006400200038 
  9.000      126.1      16.75      1.907                          F006400200039 
  9.000      133.3      19.21      2.546                          F006400200040 
  9.000      142.6      21.27      3.926                          F006400200041 
  9.000      150.4      22.47      4.454                          F006400200042 
  9.000      157.1      26.42      4.351                          F006400200043 
  9.600      17.08      10.76      1.102                          F006400200044 
  9.600      18.77      9.555     0.6615                          F006400200045 
  9.600      22.91      10.45      1.102                          F006400200046 
  9.600      35.23      8.190     0.7713                          F006400200047 
  9.600      48.34      5.820     0.7692                          F006400200048 
  9.600      59.59      3.439     0.9938                          F006400200049 
  9.600      71.16      3.930      1.210                          F006400200050 
  9.600      82.71      4.859     0.9894                          F006400200051 
  9.600      85.01      5.749     0.9916                          F006400200052 
  9.600      95.28      9.538     0.9918                          F006400200053 
  9.600      104.3      12.44      1.210                          F006400200054 
  9.600      113.0      15.56      1.209                          F006400200055 
  9.600      123.8      22.66      1.097                          F006400200056 
  9.600      131.8      28.86      1.433                          F006400200057 
  9.600      143.4      32.66      1.540                          F006400200058 
  9.600      149.6      33.57      2.202                          F006400200059 
  9.600      156.8      36.57      1.871                          F006400200060 
  9.600      165.2      37.16      1.765                          F006400200061 
  10.00      18.35      10.54      1.307                          F006400200062 
  10.00      24.59      10.13      1.525                          F006400200063 
  10.00      38.23      8.221      1.416                          F006400200064 
  10.00      49.80      6.198      1.308                          F006400200065 
  10.00      61.38      3.957      1.199                          F006400200066 
  10.00      73.86      3.572      1.307                          F006400200067 
  10.00      84.86      5.471      1.414                          F006400200068 
  10.00      97.28      9.225      1.639                          F006400200069 
  10.00      106.1      13.30      1.196                          F006400200070 
  10.00      115.4      16.60      1.635                          F006400200071 
  10.00      127.0      21.12      1.303                          F006400200072 
  10.00      134.5      24.42      1.957                          F006400200073 
  10.00      144.2      29.80      2.722                          F006400200074 
  10.00      154.2      33.77      3.816                          F006400200075 
  10.00      160.6      34.56      4.468                          F006400200076 
  10.00      169.5      36.99      4.469                          F006400200077 
  10.50      17.26      8.686     0.9642                          F006400200078 
  10.50      22.77      9.916     0.9654                          F006400200079 
  10.50      35.02      8.759      1.045                          F006400200080 
  10.50      46.65      5.746      1.127                          F006400200081 
  10.50      48.71      6.641     0.8838                          F006400200082 
  10.50      59.92      4.109     0.8854                          F006400200083 
  10.50      69.81      3.507     0.9642                          F006400200084 
  10.50      72.48      4.001     0.8838                          F006400200085 
  10.50      82.09      4.684     0.8837                          F006400200086 
  10.50      84.56      5.096      1.046                          F006400200087 
  10.50      94.25      7.229      1.045                          F006400200088 
  10.50      104.2      10.65      1.288                          F006400200089 
  10.50      112.9      13.91      1.529                          F006400200090 
  10.50      123.9      18.94      1.447                          F006400200091 
  10.50      131.6      20.99      2.012                          F006400200092 
  10.50      142.0      26.02      1.851                          F006400200093 
  10.50      149.1      26.37      2.333                          F006400200094 
  10.50      155.1      31.79      2.660                          F006400200095 
  10.50      164.0      34.08      3.701                          F006400200096 
  15.00      18.49      10.38      1.595                          F006400200097 
  15.00      24.45      8.432      1.995                          F006400200098 
  15.00      36.00      8.970      1.152                          F006400200099 
  15.00      47.28      8.931      1.551                          F006400200100 
  15.00      59.73      5.435      1.995                          F006400200101 
  15.00      70.84      2.826     0.6648                          F006400200102 
  15.00      81.07      1.678      1.019                          F006400200103 
  15.00      92.29      4.298     0.5761                          F006400200104 
  15.00      102.1      6.918     0.7531                          F006400200105 
  15.00      111.2      8.606     0.6207                          F006400200106 
  15.00      123.3      10.47      1.286                          F006400200107 
  15.00      132.7      10.48      1.108                          F006400200108 
  15.00      141.8      8.975      1.197                          F006400200109 
  15.00      149.1      7.871      1.329                          F006400200110 
  15.00      157.2      7.874      1.108                          F006400200111 
  15.00      166.1      7.923      1.152                          F006400200112 
  16.55      24.81      6.209      1.890                          F006400200113 
  16.55      50.89      15.93      2.506                          F006400200114 
  16.55      62.45      11.32      2.418                          F006400200115 
  16.55      75.66      6.189      1.626                          F006400200116 
  16.55      78.91      6.630      1.802                          F006400200117 
  16.55      96.58      6.110      2.681                          F006400200118 
  16.55      116.4      9.460      1.099                          F006400200119 
  16.55      122.9      10.03     0.8790                          F006400200120 
  16.55      125.5      11.44     0.9660                          F006400200121 
  16.55      138.0      13.07      1.451                          F006400200122 
  16.55      143.5      10.31      1.626                          F006400200123 
  16.55      153.6      9.697     0.6158                          F006400200124 
  16.55      162.6      10.10      1.055                          F006400200125 
  16.55      172.6      9.486      1.582                          F006400200126 
  18.00      14.59      7.676      3.183                          F006400200127 
  18.00      45.25      6.425      2.070                          F006400200128 
  18.00      69.09      3.408      2.070                          F006400200129 
  18.00      79.86      2.224      2.032                          F006400200130 
  18.00      109.5      3.542      1.188                          F006400200131 
  18.00      125.0      5.735      1.840                          F006400200132 
  18.00      136.9      4.169      1.111                          F006400200133 
  18.00      164.1      4.067     0.9967                          F006400200134 
ENDDATA            119          0                                 F006400200135 
ENDSUBENT          134          0                                 F006400299999 
SUBENT        F0064003   20030516                             0000F006400300001 
BIB                  5          7                                 F006400300002 
REACTION   (3-LI-6(P,N)4-BE-6,PAR,SIG,,REL)                       F006400300003 
ERR-ANALYS (ERR-T) total error                                    F006400300004 
EN-SEC     (E-LVL,4-BE-6)                                         F006400300005 
STATUS     (TABLE) table 2                                        F006400300006 
COMMENT    As the absolute differential cross section has not beenF006400300007 
           measured, the coefficient a0 is just a normalization   F006400300008 
           constant.                                              F006400300009 
ENDBIB               7          0                                 F006400300010 
COMMON               1          3                                 F006400300011 
E-LVL                                                             F006400300012 
MEV                                                               F006400300013 
 0.0                                                              F006400300014 
ENDCOMMON            3          0                                 F006400300015 
DATA                 3          6                                 F006400300016 
EN         DATA       ERR-T                                       F006400300017 
MEV        ARB-UNITS  ARB-UNITS                                   F006400300018 
  8.300      8.870     0.8700                                     F006400300019 
  9.000      10.33     0.5900                                     F006400300020 
  9.600      14.20     0.2800                                     F006400300021 
  10.00      7.460     0.2800                                     F006400300022 
  10.00      14.17     0.3200                                     F006400300023 
  10.50      11.59     0.2300                                     F006400300024 
ENDDATA              8          0                                 F006400300025 
ENDSUBENT           24          0                                 F006400399999 
SUBENT        F0064004   20030516                             0000F006400400001 
BIB                  5          6                                 F006400400002 
REACTION   (3-LI-6(P,N)4-BE-6,PAR,DA,,LEG/RS)                     F006400400003 
ERR-ANALYS (ERR-T) total error                                    F006400400004 
EN-SEC     (E-LVL,4-BE-6)                                         F006400400005 
STATUS     (TABLE) table 2                                        F006400400006 
COMMENT    The coefficients of higher-order polynomials were not  F006400400007 
           statistically significant.                             F006400400008 
ENDBIB               6          0                                 F006400400009 
COMMON               1          3                                 F006400400010 
E-LVL                                                             F006400400011 
MEV                                                               F006400400012 
 0.0                                                              F006400400013 
ENDCOMMON            3          0                                 F006400400014 
DATA                 4         12                                 F006400400015 
EN         NUMBER     DATA       ERR-T                            F006400400016 
MEV        NO-DIM     NO-DIM     NO-DIM                           F006400400017 
  8.300      1.000     -1.278     0.7600E-01                      F006400400018 
  8.300      2.000      1.047     0.6100E-01                      F006400400019 
  9.000      1.000     -1.106     0.5900E-01                      F006400400020 
  9.000      2.000      1.258     0.5100E-01                      F006400400021 
  9.600      1.000     -1.080     0.3000E-01                      F006400400022 
  9.600      2.000     0.9600     0.3000E-01                      F006400400023 
  10.00      1.000     -1.107     0.5000E-01                      F006400400024 
  10.00      1.000     -1.047     0.2900E-01                      F006400400025 
  10.00      2.000     0.8440     0.5600E-01                      F006400400026 
  10.00      2.000     0.9510     0.2700E-01                      F006400400027 
  10.50      1.000    -0.9870     0.2900E-01                      F006400400028 
  10.50      2.000      1.000     0.3000E-01                      F006400400029 
ENDDATA             14          0                                 F006400400030 
ENDSUBENT           29          0                                 F006400499999 
SUBENT        F0064005   20011027                             0000F006400500001 
BIB                  4          6                                 F006400500002 
