ENTRY            F0435   19990410                             0000F043500000001 
SUBENT        F0435001   19990410                             0000F043500100001 
BIB                 11         11                                 F043500100002 
TITLE      The 10B (p,3He) 8Be reaction                           F043500100003 
AUTHOR     (J.G.JENKIN,L.G.EARWAKER,E.W.TITTERTON)                F043500100004 
INSTITUTE  (3AULCBR)                                              F043500100005 
REFERENCE  (J,PL,4,142,196303)                                    F043500100006 
MONITOR    (5-B-10(P,A)4-BE-7,PAR,DA,,,EXP)                       F043500100007 
MONIT-REF  (,OVERLY+,J,PR,128,(1),315,196210)                     F043500100008 
SAMPLE     A 100 mu-gm/cm**2 self-supporting 10B  target          F043500100009 
ERR-ANALYS (ERR-1) Error of the data from the Overly's paper      F043500100010 
FACILITY   (VDGT)                                                 F043500100011 
DETECTOR   (SOLST)                                                F043500100012 
HISTORY    (19930204C)                                            F043500100013 
ENDBIB              11          0                                 F043500100014 
COMMON               1          3                                 F043500100015 
ERR-1                                                             F043500100016 
PER-CENT                                                          F043500100017 
  10.0                                                            F043500100018 
ENDCOMMON            3          0                                 F043500100019 
ENDSUBENT           18          0                                 F043500199999 
SUBENT        F0435002   19990410                             0000F043500200001 
BIB                  4          6                                 F043500200002 
REACTION   (5-B-10(P,HE3)4-BE-8,PAR,DA,,,EXP)                     F043500200003 
ERR-ANALYS (EN-ERR) Digitizing error                              F043500200004 
           (DATA-ERR) From graphic bars (in afew points) and      F043500200005 
           digitizing error                                       F043500200006 
EN-SEC     (E-LVL,4-BE-8)                                         F043500200007 
STATUS     (CURVE) Fig.1                                          F043500200008 
ENDBIB               6          0                                 F043500200009 
COMMON               2          3                                 F043500200010 
E-LVL      EN-ERR                                                 F043500200011 
MEV        MEV                                                    F043500200012 
 0.         0.025                                                 F043500200013 
ENDCOMMON            3          0                                 F043500200014 
DATA                 4        192                                 F043500200015 
EN         ANG        DATA       DATA-ERR                         F043500200016 
MEV        ADEG       MB/SR      MB/SR                            F043500200017 
     7.003     50.         2.818      0.0483                      F043500200145 
     7.027     50.         2.68       0.0483                      F043500200146 
     7.028     90.         2.276      0.0507                      F043500200147 
     7.075     90.         2.277      0.0507                      F043500200148 
     7.121     50.         2.545      0.0483                      F043500200149 
     7.122     90.         2.279      0.0507                      F043500200150 
     7.145     50.         2.477      0.0483                      F043500200151 
     7.192     50.         2.478      0.0483                      F043500200152 
     7.193     90.         2.28       0.0507                      F043500200153 
     7.239     50.         2.41       0.0483                      F043500200154 
     7.286     50.         2.342      0.0483                      F043500200155 
     7.357     50.         2.344      0.0483                      F043500200156 
     7.403     50.         2.483      0.0483                      F043500200157 
     7.427     50.         2.345      0.0483                      F043500200158 
     7.474     50.         2.278      0.0483                      F043500200159 
     7.544     50.         2.486      0.0483                      F043500200160 
     7.59      50.         2.556      0.0483                      F043500200161 
     7.638     50.         2.213      0.0483                      F043500200162 
     7.686     50.         2.145      0.0483                      F043500200163 
     7.733     50.         2.077      0.0483                      F043500200164 
     7.803     50.         2.01       0.3442                      F043500200165 
     7.85      50.         2.08       0.0483                      F043500200166 
     7.897     50.         2.012      0.0483                      F043500200167 
     7.968     50.         1.876      0.0483                      F043500200168 
     8.015     50.         1.877      0.0483                      F043500200169 
     8.062     50.         1.809      0.0483                      F043500200170 
     8.109     50.         1.673      0.0483                      F043500200171 
     8.155     50.         1.881      0.0483                      F043500200172 
     8.202     50.         1.882      0.0483                      F043500200173 
     8.249     50.         1.883      0.0483                      F043500200174 
     8.273     50.         1.677      0.0483                      F043500200175 
     8.343     50.         1.816      0.0483                      F043500200176 
     8.39      50.         1.818      0.0483                      F043500200177 
     8.437     50.         1.819      0.0483                      F043500200178 
     8.484     50.         1.751      0.0483                      F043500200179 
     8.555     50.         1.684      0.0483                      F043500200180 
     8.578     50.         1.822      0.0483                      F043500200181 
     8.625     50.         1.823      0.0483                      F043500200182 
     8.672     50.         1.687      0.0483                      F043500200183 
     8.742     50.         1.688      0.0483                      F043500200184 
     8.765     50.         1.896      0.0483                      F043500200185 
     8.836     50.         1.691      0.0483                      F043500200186 
     8.882     50.         1.899      0.0483                      F043500200187 
     8.93      50.         1.693      0.0483                      F043500200188 
     8.976     50.         1.901      0.0483                      F043500200189 
     9.024     50.         1.764      0.0483                      F043500200190 
     9.07      50.         1.834      0.0483                      F043500200191 
     9.118     50.         1.629      0.0483                      F043500200192 
     9.188     50.         1.768      0.0483                      F043500200193 
     9.211     50.         1.7        0.0483                      F043500200194 
     9.258     50.         1.77       0.0483                      F043500200195 
     9.329     50.         1.634      0.0483                      F043500200196 
     9.352     50.         1.772      0.0483                      F043500200197 
     9.399     50.         1.842      0.0483                      F043500200198 
     9.517     50.         1.501      0.2758                      F043500200199 
     9.54      50.         1.57       0.0483                      F043500200200 
     9.587     50.         1.64       0.0483                      F043500200201 
     9.657     50.         1.642      0.0483                      F043500200202 
     9.681     50.         1.505      0.0483                      F043500200203 
     9.752     50.         1.231      0.0483                      F043500200204 
     9.798     50.         1.508      0.0483                      F043500200205 
     9.845     50.         1.44       0.0483                      F043500200206 
     9.893     50.         1.234      0.0483                      F043500200207 
     9.939     50.         1.442      0.0483                      F043500200208 
    10.01      50.         1.306      0.0483                      F043500200209 
ENDDATA            194          0                                 F043500200210 
ENDSUBENT          209          0                                 F043500299999 
SUBENT        F0435003   19990410                             0000F043500300001 
BIB                  4          6                                 F043500300002 
REACTION   (5-B-10(P,A)4-BE-7,PAR,DA,,,EXP)                       F043500300003 
ERR-ANALYS (EN-ERR) Digitizing error                              F043500300004 
           (DATA-ERR) From graphic and digitizing relative        F043500300005 
           error                                                  F043500300006 
EN-SEC     (E-LVL,4-BE-7)                                         F043500300007 
STATUS     (CURVE) Fig.1                                          F043500300008 
ENDBIB               6          0                                 F043500300009 
COMMON               3          3                                 F043500300010 
EN-ERR     ANG        E-LVL                                       F043500300011 
MEV        ADEG       MEV                                         F043500300012 
 0.03        90.       0.                                         F043500300013 
ENDCOMMON            3          0                                 F043500300014 
DATA                 3        154                                 F043500300015 
EN         DATA       DATA-ERR                                    F043500300016 
MEV        MB/SR      MB/SR                                       F043500300017 
     1.799      7.564      0.0733                                 F043500300018 
     1.824      7.219      0.0733                                 F043500300019 
     1.873      6.53       0.0733                                 F043500300020 
     1.944      6.394      0.0733                                 F043500300021 
     1.961      8.466      0.346                                  F043500300022 
     2.048     10.61       0.0733                                 F043500300023 
     2.092     11.51       0.0733                                 F043500300024 
     2.155     13.86       0.0733                                 F043500300025 
     2.239     16.97       0.0733                                 F043500300026 
     2.27      14.48       0.0733                                 F043500300027 
     2.285      9.925      0.0733                                 F043500300028 
     2.363      7.579      0.0733                                 F043500300029 
     2.391      6.268      0.0733                                 F043500300030 
     2.44       5.648      0.0733                                 F043500300031 
     2.485      6.201      0.0733                                 F043500300032 
     2.535      5.305      0.0733                                 F043500300033 
     2.583      4.754      0.0733                                 F043500300034 
     2.633      4.064      0.0733                                 F043500300035 
     2.657      3.651      0.0733                                 F043500300036 
     2.728      3.584      0.0733                                 F043500300037 
     2.774      3.861      0.0733                                 F043500300038 
     2.822      3.724      0.0733                                 F043500300039 
     2.868      4.002      0.0733                                 F043500300040 
     2.936      4.833      0.0733                                 F043500300041 
     2.984      4.489      0.0733                                 F043500300042 
     3.028      5.249      0.0733                                 F043500300043 
     3.077      4.629      0.0733                                 F043500300044 
     3.123      5.045      0.0733                                 F043500300045 
     3.172      4.425      0.0733                                 F043500300046 
     3.217      4.909      0.4144                                 F043500300047 
     3.288      4.704      0.0733                                 F043500300048 
     3.357      5.328      0.0733                                 F043500300049 
     3.383      4.569      0.0733                                 F043500300050 
     3.431      4.294      0.0733                                 F043500300051 
     3.501      4.434      0.0733                                 F043500300052 
     3.546      4.918      0.0733                                 F043500300053 
     3.617      4.92       0.0733                                 F043500300054 
     3.661      5.681      0.0733                                 F043500300055 
     3.729      6.374      0.0733                                 F043500300056 
     3.75       7.134      0.0733                                 F043500300057 
     3.82       7.413      0.0733                                 F043500300058 
     3.841      8.173      0.0733                                 F043500300059 
     3.91       8.796      0.0733                                 F043500300060 
     3.976      9.972      0.0733                                 F043500300061 
     3.998     10.66       0.0733                                 F043500300062 
     4.089     11.63       0.0733                                 F043500300063 
     4.131     13.09       0.0733                                 F043500300064 
     4.176     13.5        0.0733                                 F043500300065 
     4.194     15.44       0.415                                  F043500300066 
     4.303     18.06       0.0733                                 F043500300067 
     4.347     18.82       0.0733                                 F043500300068 
     4.391     19.86       0.0733                                 F043500300069 
     4.464     18.97       0.0733                                 F043500300070 
     4.49      18.41       0.0733                                 F043500300071 
     4.54      17.45       0.0733                                 F043500300072 
     4.591     16.14       0.0733                                 F043500300073 
     4.618     15.1        0.0733                                 F043500300074 
     4.669     13.72       0.0733                                 F043500300075 
     4.719     12.69       0.0733                                 F043500300076 
     4.769     11.79       0.0733                                 F043500300077 
     4.794     11.52       0.0733                                 F043500300078 
     4.865     11.17       0.0733                                 F043500300079 
     4.912     11.24       0.3453                                 F043500300080 
     5.007     11.04       0.0733                                 F043500300081 
     5.077     11.04       0.0733                                 F043500300082 
     5.125     10.9        0.0733                                 F043500300083 
     5.172     10.77       0.0733                                 F043500300084 
     5.198     10.07       0.0733                                 F043500300085 
     5.27       9.456      0.0733                                 F043500300086 
     5.317      9.388      0.0733                                 F043500300087 
     5.344      8.491      0.0733                                 F043500300088 
     5.415      8.355      0.0733                                 F043500300089 
     5.44       7.872      0.0733                                 F043500300090 
     5.488      7.459      0.0733                                 F043500300091 
     5.535      7.46       0.0733                                 F043500300092 
     5.583      7.185      0.0733                                 F043500300093 
     5.629      7.463      0.0733                                 F043500300094 
     5.677      7.119      0.0733                                 F043500300095 
     5.724      7.189      0.0733                                 F043500300096 
     5.772      6.914      0.0733                                 F043500300097 
     5.819      6.708      0.0733                                 F043500300098 
     5.89       6.572      0.0733                                 F043500300099 
     5.936      6.85       0.0733                                 F043500300100 
     5.983      6.989      0.0733                                 F043500300101 
     6.007      6.782      0.0733                                 F043500300102 
     6.055      6.577      0.0733                                 F043500300103 
     6.101      6.785      0.0733                                 F043500300104 
     6.172      6.511      0.0733                                 F043500300105 
     6.218      6.926      0.0733                                 F043500300106 
     6.264      7.204      0.0733                                 F043500300107 
     6.334      7.413      0.0733                                 F043500300108 
     6.357      7.69       0.0733                                 F043500300109 
     6.428      7.278      0.0733                                 F043500300110 
     6.45       7.9        0.0733                                 F043500300111 
     6.52       7.902      0.0733                                 F043500300112 
     6.567      7.903      0.3447                                 F043500300113 
     6.639      7.629      0.0733                                 F043500300114 
     6.709      7.769      0.0733                                 F043500300115 
     6.755      7.908      0.0733                                 F043500300116 
     6.803      7.564      0.0733                                 F043500300117 
     6.852      6.944      0.0733                                 F043500300118 
     6.899      7.153      0.0733                                 F043500300119 
     6.946      7.085      0.0733                                 F043500300120 
     7.016      7.156      0.0733                                 F043500300121 
     7.041      6.673      0.0733                                 F043500300122 
     7.087      7.02       0.0733                                 F043500300123 
     7.135      6.676      0.0733                                 F043500300124 
     7.182      6.608      0.0733                                 F043500300125 
     7.253      6.61       0.0733                                 F043500300126 
     7.3        6.611      0.0733                                 F043500300127 
     7.347      6.612      0.0733                                 F043500300128 
     7.394      6.614      0.0733                                 F043500300129 
     7.442      6.131      0.0733                                 F043500300130 
     7.489      6.271      0.0733                                 F043500300131 
     7.536      6.203      0.0733                                 F043500300132 
     7.583      6.205      0.0733                                 F043500300133 
     7.631      5.791      0.3453                                 F043500300134 
     7.702      5.586      0.0733                                 F043500300135 
     7.75       5.311      0.0733                                 F043500300136 
     7.821      5.244      0.0733                                 F043500300137 
     7.846      4.692      0.0733                                 F043500300138 
     7.892      4.97       0.0733                                 F043500300139 
     7.964      4.696      0.0733                                 F043500300140 
     8.01       4.904      0.0733                                 F043500300141 
     8.035      4.559      0.0733                                 F043500300142 
     8.082      4.353      0.0733                                 F043500300143 
     8.129      4.493      0.0733                                 F043500300144 
     8.177      4.218      0.0733                                 F043500300145 
     8.201      4.081      0.0733                                 F043500300146 
     8.272      3.875      0.0733                                 F043500300147 
     8.319      3.946      0.0733                                 F043500300148 
     8.366      3.878      0.0733                                 F043500300149 
     8.436      3.949      0.0733                                 F043500300150 
     8.46       3.742      0.0733                                 F043500300151 
     8.507      3.744      0.0733                                 F043500300152 
     8.555      3.607      0.0733                                 F043500300153 
     8.626      3.332      0.0733                                 F043500300154 
     8.649      3.471      0.0733                                 F043500300155 
     8.696      3.404      0.0733                                 F043500300156 
     8.743      3.405      0.2769                                 F043500300157 
     8.861      3.339      0.0733                                 F043500300158 
     8.884      3.34       0.0733                                 F043500300159 
