ENTRY            F0557   20030521                             0000F055700000001 
SUBENT        F0557001   20030521                             0000F055700100001 
BIB                  8         11                                 F055700100002 
TITLE      Optical-model analyses on 12C(d,d) elastic scattering  F055700100003 
           data at the energy range from 10.6 MeV to 13.9 MeV     F055700100004 
AUTHOR     (F.BALDEWEG,V.BREDEL, H.GURATZSCH,R.KLABES,B.KUHN,     F055700100005 
           G.STILLER)                                             F055700100006 
INSTITUTE  (2GERKFK)                                              F055700100007 
REFERENCE  (J,NP,84,305,1966)                                     F055700100008 
FACILITY   (CYCLO)                                                F055700100009 
DETECTOR   (CSICR) CsJ-crystal (7 mm in diam. and 2 mm dick).     F055700100010 
SAMPLE     The water-graphute emulssion (1 mg/cm**2) put on the   F055700100011 
           glass and then splited off after drying in the vacuum. F055700100012 
HISTORY    (20010410C)                                            F055700100013 
ENDBIB              11          0                                 F055700100014 
NOCOMMON             0          0                                 F055700100015 
ENDSUBENT           14          0                                 F055700199999 
SUBENT        F0557002   20030521                             0000F055700200001 
BIB                  3          6                                 F055700200002 
REACTION   (6-C-12(D,EL)6-C-12,,DA)                               F055700200003 
ERR-ANALYS (ANG-ERR) Digitizing error                             F055700200004 
           (DATA-ERR) Digitizing error                            F055700200005 
           (DATA-ERR1) Experimental error due to statistics (from F055700200006 
           5% to 20%), target thickness (10-20%), angle (5%)      F055700200007 
STATUS     (CURVE) Fig.1,2                                        F055700200008 
ENDBIB               6          0                                 F055700200009 
COMMON               2          3                                 F055700200010 
ANG-ERR    DATA-ERR                                               F055700200011 
ADEG       PER-CENT                                               F055700200012 
 0.1        0.01                                                  F055700200013 
ENDCOMMON            3          0                                 F055700200014 
DATA                 4        236                                 F055700200015 
EN         ANG-CM     DATA-CM    DATA-ERR1                        F055700200016 
MEV        ADEG       MB/SR      PER-CENT                         F055700200017 
  9.200      17.90      1243.      30.00                          F055700200018 
  9.200      24.15      557.3      30.00                          F055700200019 
  9.200      34.57      61.56      30.00                          F055700200020 
  9.200      51.26      13.04      30.00                          F055700200021 
  9.200      57.51      20.23      30.00                          F055700200022 
  9.200      62.57      21.43      30.00                          F055700200023 
  9.200      68.03      17.78      30.00                          F055700200024 
  9.200      73.42      8.545      30.00                          F055700200025 
  9.200      78.88      6.724      30.00                          F055700200026 
  9.200      104.4      5.107      30.00                          F055700200027 
  9.200      109.2      3.873      30.00                          F055700200028 
  9.200      114.8      5.882      30.00                          F055700200029 
  9.200      119.0      7.267      30.00                          F055700200030 
  9.200      128.2      7.773      30.00                          F055700200031 
  9.200      137.4      6.979      30.00                          F055700200032 
  9.200      145.6      6.104      30.00                          F055700200033 
  9.200      154.6      5.253      30.00                          F055700200034 
  9.200      162.4      2.958      30.00                          F055700200035 
  9.200      169.3      2.071      30.00                          F055700200036 
  10.00      13.89      2326.      30.00                          F055700200037 
  10.00      17.31      1487.      30.00                          F055700200038 
  10.00      22.85      637.2      30.00                          F055700200039 
  10.00      28.66      226.7      30.00                          F055700200040 
  10.00      34.73      60.16      30.00                          F055700200041 
  10.00      57.31      32.51      30.00                          F055700200042 
  10.00      62.79      31.30      30.00                          F055700200043 
  10.00      68.24      24.09      30.00                          F055700200044 
  10.00      109.3      3.341      30.00                          F055700200045 
  10.00      145.8      5.782      30.00                          F055700200046 
  10.00      154.5      5.505      30.00                          F055700200047 
  10.00      162.7      3.045      30.00                          F055700200048 
  10.60      13.47      2633.      30.00                          F055700200049 
  10.60      17.70      1499.      30.00                          F055700200050 
  10.60      24.17      537.8      30.00                          F055700200051 
  10.60      29.26      275.3      30.00                          F055700200052 
  10.60      35.68      77.37      30.00                          F055700200053 
  10.60      41.12      10.02      30.00                          F055700200054 
  10.60      46.37      13.98      30.00                          F055700200055 
  10.60      51.95      26.28      30.00                          F055700200056 
  10.60      57.75      30.96      30.00                          F055700200057 
  10.60      62.81      35.14      30.00                          F055700200058 
  10.60      68.67      25.40      30.00                          F055700200059 
  10.60      73.79      15.66      30.00                          F055700200060 
  10.60      78.74      8.543      30.00                          F055700200061 
  10.60      84.40      4.351      30.00                          F055700200062 
  10.60      89.50      2.438      30.00                          F055700200063 
  10.60      99.52      1.550      30.00                          F055700200064 
  10.60      104.3      2.295      30.00                          F055700200065 
  10.60      109.3      3.103      30.00                          F055700200066 
  10.60      114.0      2.925      30.00                          F055700200067 
  10.60      119.1      3.483      30.00                          F055700200068 
  10.60      126.3      3.910      30.00                          F055700200069 
  10.60      137.1      5.228      30.00                          F055700200070 
  10.60      145.3      5.655      30.00                          F055700200071 
  10.60      154.2      5.769      30.00                          F055700200072 
  10.60      162.7      4.514      30.00                          F055700200073 
  10.60      169.7      2.322      30.00                          F055700200074 
  11.00      24.60      857.4      30.00                          F055700200075 
  11.00      35.52      67.98      30.00                          F055700200076 
  11.00      46.85      16.91      30.00                          F055700200077 
  11.00      52.62      30.49      30.00                          F055700200078 
  11.00      58.31      38.83      30.00                          F055700200079 
  11.00      63.62      35.12      30.00                          F055700200080 
  11.00      69.12      20.95      30.00                          F055700200081 
  11.00      79.60      5.378      30.00                          F055700200082 
  11.00      84.50      2.933      30.00                          F055700200083 
  11.00      95.11      2.313      30.00                          F055700200084 
  11.00      100.4      1.676      30.00                          F055700200085 
  11.00      105.1      1.676      30.00                          F055700200086 
  11.00      109.7      2.822      30.00                          F055700200087 
  11.00      114.4      3.086      30.00                          F055700200088 
  11.00      119.4      3.338      30.00                          F055700200089 
  11.00      128.7      3.805      30.00                          F055700200090 
  11.00      137.7      4.670      30.00                          F055700200091 
  11.00      146.3      6.138      30.00                          F055700200092 
  11.00      155.0      7.416      30.00                          F055700200093 
  11.00      163.1      10.66      30.00                          F055700200094 
  11.00      169.5      10.11      30.00                          F055700200095 
  11.40      29.04      284.2      30.00                          F055700200096 
  11.40      35.27      63.72      30.00                          F055700200097 
  11.40      40.69      8.758      30.00                          F055700200098 
  11.40      45.96      13.84      30.00                          F055700200099 
  11.40      51.99      27.56      30.00                          F055700200100 
  11.40      58.07      31.59      30.00                          F055700200101 
  11.40      62.95      26.69      30.00                          F055700200102 
  11.40      68.68      21.50      30.00                          F055700200103 
  11.40      74.47      10.39      30.00                          F055700200104 
  11.40      79.10      5.160      30.00                          F055700200105 
  11.40      84.49      3.063      30.00                          F055700200106 
  11.40      89.65      2.481      30.00                          F055700200107 
  11.40      93.94      2.085      30.00                          F055700200108 
  11.40      99.96      1.636      30.00                          F055700200109 
  11.40      104.3      1.375      30.00                          F055700200110 
  11.40      109.0      1.198      30.00                          F055700200111 
  11.40      114.1      1.518      30.00                          F055700200112 
  11.40      118.5      2.930      30.00                          F055700200113 
  11.40      128.1      3.305      30.00                          F055700200114 
  11.40      137.0      4.230      30.00                          F055700200115 
  11.40      145.9      5.328      30.00                          F055700200116 
  11.40      154.3      6.269      30.00                          F055700200117 
  11.40      162.6      6.466      30.00                          F055700200118 
  11.40      168.6      6.100      30.00                          F055700200119 
  11.90      13.82      3430.      25.00                          F055700200120 
  11.90      17.09      1807.      25.00                          F055700200121 
  11.90      23.52      761.6      25.00                          F055700200122 
  11.90      28.81      304.5      25.00                          F055700200123 
  11.90      34.34      70.95      25.00                          F055700200124 
  11.90      39.97      7.513      25.00                          F055700200125 
  11.90      45.51      18.07      25.00                          F055700200126 
  11.90      51.32      36.50      25.00                          F055700200127 
  11.90      56.96      43.43      25.00                          F055700200128 
  11.90      62.43      35.86      25.00                          F055700200129 
  11.90      68.31      22.60      25.00                          F055700200130 
  11.90      72.88      11.23      25.00                          F055700200131 
  11.90      78.32      5.819      25.00                          F055700200132 
  11.90      84.35      4.533      25.00                          F055700200133 
  11.90      88.65      2.438      25.00                          F055700200134 
  11.90      93.69      2.145      25.00                          F055700200135 
  11.90      99.31      1.969      25.00                          F055700200136 
  11.90      103.9      2.176      25.00                          F055700200137 
  11.90      108.7      1.945      25.00                          F055700200138 
  11.90      113.3      2.891      25.00                          F055700200139 
  11.90      118.1      3.724      25.00                          F055700200140 
  11.90      127.9      4.869      25.00                          F055700200141 
  11.90      136.4      5.521      25.00                          F055700200142 
  11.90      145.4      6.958      25.00                          F055700200143 
  11.90      154.1      8.540      25.00                          F055700200144 
  11.90      162.2      11.90      25.00                          F055700200145 
  11.90      168.9      11.83      25.00                          F055700200146 
  12.40      13.06      2623.      25.00                          F055700200147 
  12.40      17.20      1606.      25.00                          F055700200148 
  12.40      22.47      688.8      25.00                          F055700200149 
  12.40      28.01      268.4      25.00                          F055700200150 
  12.40      34.23      64.09      25.00                          F055700200151 
  12.40      40.81      6.748      25.00                          F055700200152 
  12.40      45.07      17.01      25.00                          F055700200153 
  12.40      67.15      18.32      25.00                          F055700200154 
  12.40      72.41      8.065      25.00                          F055700200155 
  12.40      77.85      5.236      25.00                          F055700200156 
  12.40      83.02      3.721      25.00                          F055700200157 
  12.40      87.76      3.036      25.00                          F055700200158 
  12.40      92.94      2.627      25.00                          F055700200159 
  12.40      98.53      1.789      25.00                          F055700200160 
  12.40      102.9     0.8809      25.00                          F055700200161 
  12.40      107.9      1.010      25.00                          F055700200162 
  12.40      112.8      2.228      25.00                          F055700200163 
  12.40      117.8      2.982      25.00                          F055700200164 
  12.40      127.0      4.957      25.00                          F055700200165 
  12.40      136.0      5.385      25.00                          F055700200166 
  12.40      144.9      4.805      25.00                          F055700200167 
  12.40      153.1      5.477      25.00                          F055700200168 
  12.40      161.7      6.047      25.00                          F055700200169 
  12.40      167.8      8.622      25.00                          F055700200170 
  12.80      14.61      2171.      25.00                          F055700200171 
  12.80      17.96      1162.      25.00                          F055700200172 
  12.80      24.07      656.0      25.00                          F055700200173 
  12.80      29.79      219.2      25.00                          F055700200174 
  12.80      35.61      57.73      25.00                          F055700200175 
  12.80      41.19      8.906      25.00                          F055700200176 
  12.80      46.63      15.52      25.00                          F055700200177 
  12.80      52.79      27.48      25.00                          F055700200178 
  12.80      58.01      33.41      25.00                          F055700200179 
  12.80      63.29      23.68      25.00                          F055700200180 
  12.80      68.99      15.83      25.00                          F055700200181 
  12.80      74.10      9.878      25.00                          F055700200182 
  12.80      79.19      5.634      25.00                          F055700200183 
  12.80      79.64      6.165      25.00                          F055700200184 
  12.80      84.48      4.415      25.00                          F055700200185 
  12.80      89.63      3.352      25.00                          F055700200186 
  12.80      99.87      1.522      25.00                          F055700200187 
  12.80      109.5      1.231      25.00                          F055700200188 
  12.80      119.2      3.416      25.00                          F055700200189 
  12.80      128.5      5.645      25.00                          F055700200190 
  12.80      137.6      5.611      25.00                          F055700200191 
  12.80      146.1      4.236      25.00                          F055700200192 
  12.80      154.4      4.324      25.00                          F055700200193 
  12.80      162.9      6.496      25.00                          F055700200194 
  12.80      169.7      9.708      25.00                          F055700200195 
