ENTRY            F0362   19990413                             0000F036200000001 
SUBENT        F0362001   19990413                             0000F036200100001 
BIB                  8         11                                 F036200100002 
TITLE      Proton  capture gamma rays in the giant resonance      F036200100003 
           region in light nuclei                                 F036200100004 
AUTHOR     (H.E.GOVE,A.E.LITHERLAND,R.BATCHELOR)                  F036200100005 
INSTITUTE  (1CANCRC)                                              F036200100006 
REFERENCE  (J,NP,26,480,196108)                                   F036200100007 
SAMPLE     100 mu-g/cm2 separated 11B target on a 4 mg/cm2 gold   F036200100008 
           backing.                                               F036200100009 
FACILITY   (VDGT)                                                 F036200100010 
DETECTOR   (NAICR) 12 cm diameter by 15 cm long                   F036200100011 
HISTORY    (19851218C)                                            F036200100012 
           (19990409A) CNPD: corrected 4-dig. year                F036200100013 
ENDBIB              11          0                                 F036200100014 
NOCOMMON             0          0                                 F036200100015 
ENDSUBENT           14          0                                 F036200199999 
SUBENT        F0362002   19990413                             0000F036200200001 
BIB                  4          6                                 F036200200002 
REACTION   (5-B-11(P,G)6-C-12,PAR,DA,,REL,EXP)                    F036200200003 
ERR-ANALYS (DATA-ERR) Error from graphic bars (statistical)       F036200200004 
           and digitizing error                                   F036200200005 
           (EN-ERR) Digitizing error                              F036200200006 
EN-SEC     (E-LVL,6-C-12)                                         F036200200007 
STATUS     (CURVE) Fig 5                                          F036200200008 
ENDBIB               6          0                                 F036200200009 
COMMON               2          3                                 F036200200010 
EN-ERR     ANG                                                    F036200200011 
MEV        ADEG                                                   F036200200012 
 0.03        90.                                                  F036200200013 
ENDCOMMON            3          0                                 F036200200014 
DATA                 4        107                                 F036200200015 
EN         E-LVL      DATA       DATA-ERR                         F036200200016 
MEV        MEV        ARB-UNITS  ARB-UNITS                        F036200200017 
     2.51       0.         1.25       0.0708                      F036200200018 
     2.744      0.         1.343      0.0708                      F036200200019 
     2.978      0.         1.344      0.0708                      F036200200020 
     3.212      0.         1.714      0.3695                      F036200200021 
     3.352      0.         2.269      0.4622                      F036200200022 
     3.586      0.         1.715      0.4622                      F036200200023 
     3.867      0.         1.809      0.3698                      F036200200024 
     3.961      0.         1.717      0.0708                      F036200200025 
     4.195      0.         2.179      0.4621                      F036200200026 
     4.521      0.         3.844      0.462                       F036200200027 
     4.614      0.         4.399      0.0708                      F036200200028 
     4.801      0.         4.954      0.0708                      F036200200029 
     4.894      0.         5.231      0.0708                      F036200200030 
     5.128      0.         5.786      0.0708                      F036200200031 
     5.221      0.         6.711      0.0708                      F036200200032 
     5.314      0.         7.081      0.0708                      F036200200033 
     5.455      0.         7.266      0.0708                      F036200200034 
     5.594      0.         8.191      0.0708                      F036200200035 
     5.734      0.         8.93       0.0708                      F036200200036 
     5.734      0.         9.392      0.0708                      F036200200037 
     5.874      0.         9.208      0.0708                      F036200200038 
     5.968      0.         9.763      0.0708                      F036200200039 
     5.973      4.439      1.907      0.6469                      F036200200040 
     6.015      0.         9.486      0.0708                      F036200200041 
     6.061      0.         9.671      0.0708                      F036200200042 
     6.061      0.         9.948      0.0708                      F036200200043 
     6.108      0.        10.13       0.0708                      F036200200044 
     6.108      0.        10.5        0.0708                      F036200200045 
     6.155      0.         8.932      0.5544                      F036200200046 
     6.294      0.        11.15       0.4621                      F036200200047 
     6.435      0.        11.34       0.0708                      F036200200048 
     6.488      4.439      3.018      0.6468                      F036200200049 
     6.528      0.        11.24       0.0708                      F036200200050 
     6.575      0.        11.61       0.0708                      F036200200051 
     6.76       0.        13.74       0.0708                      F036200200052 
     6.807      0.        12.08       0.4621                      F036200200053 
     6.808      0.        13.37       0.0708                      F036200200054 
     6.994      0.        12.82       0.4621                      F036200200055 
     6.995      0.        14.11       0.6468                      F036200200056 
     7.002      4.439      3.296      0.7392                      F036200200057 
     7.181      0.        14.94       0.462                       F036200200058 
     7.19       4.439      2.835      0.8318                      F036200200059 
     7.229      0.        13.56       0.0708                      F036200200060 
     7.229      0.        12.63       0.0708                      F036200200061 
     7.378      4.439      2.096      0.7395                      F036200200062 
     7.416      0.        13.83       0.2774                      F036200200063 
     7.417      0.        12.82       0.0708                      F036200200064 
     7.511      0.        11.62       0.0708                      F036200200065 
     7.604      0.        12.35       0.0708                      F036200200066 
     7.659      4.439      1.82       0.8317                      F036200200067 
     7.745      0.        11.62       0.0708                      F036200200068 
     7.797      4.439      4.223      0.8318                      F036200200069 
     7.839      0.        10.97       0.0708                      F036200200070 
     7.839      0.        11.43       0.0708                      F036200200071 
     7.979      0.        11.43       0.0708                      F036200200072 
     7.981      0.         9.584      0.0708                      F036200200073 
     8.027      0.        10.51       0.0708                      F036200200074 
     8.074      0.        10.14       0.0708                      F036200200075 
     8.078      4.439      4.593      0.7392                      F036200200076 
     8.167      0.        10.6        0.5545                      F036200200077 
     8.215      0.         9.769      0.0708                      F036200200078 
     8.218      4.439      4.594      0.7394                      F036200200079 
     8.309      0.         9.215      0.5545                      F036200200080 
     8.356      0.         8.199      0.0708                      F036200200081 
     8.358      4.439      5.334      0.6471                      F036200200082 
     8.402      0.         9.123      0.0708                      F036200200083 
     8.637      0.         8.2        0.0708                      F036200200084 
     8.64       4.439      4.595      0.6469                      F036200200085 
     8.684      0.         7.738      0.0708                      F036200200086 
     8.731      0.         7.275      0.0708                      F036200200087 
     8.78       4.439      4.503      0.5545                      F036200200088 
     8.826      0.         6.259      0.0708                      F036200200089 
     8.919      0.         5.982      0.0708                      F036200200090 
     8.92       4.439      4.596      0.6469                      F036200200091 
     8.967      0.         5.613      0.0708                      F036200200092 
     9.061      0.         5.151      0.0708                      F036200200093 
     9.248      0.         4.966      0.0708                      F036200200094 
     9.248      0.         4.504      0.0708                      F036200200095 
     9.248      4.439      5.429      0.6469                      F036200200096 
