ENTRY            F1515   20250113                             F100F1515000    1 
SUBENT        F1515001   20250113                             F100F1515001    1 
BIB                  7         11                                 F1515001    2 
TITLE      Measurement of 9Be(d,xt) reaction total cross          F1515001    3 
           sections by secondary activation and spectroscopy      F1515001    4 
           methods                                                F1515001    5 
AUTHOR     (L.N.Generalov,I.A.Karpov)                             F1515001    6 
INSTITUTE  (4RUSEPA)                                              F1515001    7 
REFERENCE  (J,BAS,88,1332,2024) English translation               F1515001    8 
           #doi:10.1134/S1062873824707529                         F1515001    9 
           (J,IZV,88,1316,2024) Russian original                  F1515001   10 
FACILITY   (VDGT,4RUSEPA) EGP-10 tandem accelerator               F1515001   11 
STATUS     (APRVD) Entry was approved by Dr. L.N. Generalov.      F1515001   12 
HISTORY    (20250113C)                                            F1515001   13 
ENDBIB              11          0                                 F1515001   14 
NOCOMMON             0          0                                 F1515001   15 
ENDSUBENT           14          0                                 F151500199999 
SUBENT        F1515002   20250113                             F100F1515002    1 
BIB                  8         22                                 F1515002    2 
REACTION   (4-BE-9(D,X)1-H-3,,DA)                                 F1515002    3 
REL-REF    (M,F0778001,L.N.Generalov+,J,BAS,70,217,2006) English  F1515002    4 
           translation. Experiment description is given.          F1515002    5 
           (M,F0778001,L.N.Generalov+,J,IZV,70,191,2006) Russian  F1515002    6 
           original.                                              F1515002    7 
SAMPLE     Self-supporting beryllium target with 658+-33 mu-g/cm2 F1515002    8 
           thick deposited on a thin SiO backing was used.        F1515002    9 
DETECTOR   (SI,TELES) Six telescopes of dE-E detectors were       F1515002   10 
           used. dE detectors thickness was 12-14 mu-m, E         F1515002   11 
           detectors thickness was 1.2 mm.                        F1515002   12 
METHOD     (EDE)                                                  F1515002   13 
PART-DET   (T)                                                    F1515002   14 
ERR-ANALYS (ERR-S) Random error consists of random errors in the  F1515002   15 
           parameters that determine the differential cross       F1515002   16 
           sections, errors in specifying angles and implicit     F1515002   17 
           unevenness in target thickness, about 8%.              F1515002   18 
           (ERR-SYS) Systematic uncertainty includes              F1515002   19 
           (ERR-1) Error in deuteron beam measurement.            F1515002   20 
           (ERR-2) Error in target thickness measurement.         F1515002   21 
STATUS     (TABLE,,L.N.Generalov+,J,BAS,88,1332,2024) Data were   F1515002   22 
           presented by authors. The same on fig. 6 from          F1515002   23 
           Bull.Rus.Ac.Sci.Phys. 88,1332,2024.                    F1515002   24 
ENDBIB              22          0                                 F1515002   25 
COMMON               3          3                                 F1515002   26 
ERR-SYS    ERR-1      ERR-2                                       F1515002   27 
PER-CENT   PER-CENT   PER-CENT                                    F1515002   28 
        5.3         2.         5.                                 F1515002   29 
ENDCOMMON            3          0                                 F1515002   30 
DATA                 4        336                                 F1515002   31 
        3.5        15.        71.        11.                      F1515002   89 
        3.5        20.        52.         5.                      F1515002   90 
        3.5        25.       40.2        3.2                      F1515002   91 
        3.5        30.       33.5        2.7                      F1515002   92 
        3.5        35.       30.9        2.5                      F1515002   93 
        3.5        40.       29.9        2.4                      F1515002   94 
        3.5        45.       28.3        2.3                      F1515002   95 
        3.5        50.        27.        2.2                      F1515002   96 
        3.5        55.       21.7        1.7                      F1515002   97 
        3.5        60.       18.4        1.5                      F1515002   98 
        3.5        65.        14.        1.1                      F1515002   99 
        3.5        70.       10.5        0.9                      F1515002  100 
        3.5        80.        9.4        0.8                      F1515002  101 
        3.5        85.        8.1        0.7                      F1515002  102 
        3.5        90.        7.6        0.6                      F1515002  103 
        3.5        95.         7.        0.6                      F1515002  104 
        3.5       100.        6.2        0.5                      F1515002  105 
        3.5       105.        5.5        0.4                      F1515002  106 
        3.5       110.        5.6        0.4                      F1515002  107 
        3.5       115.        5.6        0.4                      F1515002  108 
        3.5       120.        6.4        0.5                      F1515002  109 
        3.5       125.        6.4        0.5                      F1515002  110 
        3.5       130.        7.5        0.6                      F1515002  111 
        3.5       140.        8.7        0.7                      F1515002  112 
        3.5       150.         9.        0.7                      F1515002  113 
        3.5       155.        8.6        0.7                      F1515002  114 
        3.5       160.        7.5        0.6                      F1515002  115 
        3.5       165.        6.3        0.5                      F1515002  116 
        3.5       170.        6.2        0.5                      F1515002  117 
         4.        10.        92.        6.5                      F1515002  118 
         4.        15.        80.        5.7                      F1515002  119 
         4.        20.        63.        4.5                      F1515002  120 
         4.        25.        48.        3.4                      F1515002  121 
         4.        30.       36.1        2.6                      F1515002  122 
         4.        35.       36.5        2.6                      F1515002  123 
         4.        40.       33.5        2.4                      F1515002  124 
         4.        45.        28.         2.                      F1515002  125 
         4.        50.       24.8        1.8                      F1515002  126 
         4.        55.       20.3        1.4                      F1515002  127 
         4.        60.       16.4        1.2                      F1515002  128 
         4.        70.       12.5        0.9                      F1515002  129 
         4.        80.       10.6        0.8                      F1515002  130 
         4.        85.        9.2        0.7                      F1515002  131 
         4.        90.        9.2        0.7                      F1515002  132 
         4.        95.        8.4        0.6                      F1515002  133 
         4.       100.        8.6        0.6                      F1515002  134 
         4.       105.        6.7        0.5                      F1515002  135 
         4.       115.        6.1        0.4                      F1515002  136 
         4.       120.        6.2        0.4                      F1515002  137 
         4.       125.        6.5        0.5                      F1515002  138 
         4.       130.        7.7        0.5                      F1515002  139 
         4.       140.         9.        0.6                      F1515002  140 
         4.       150.        8.1        0.6                      F1515002  141 
         4.       155.        9.3        0.7                      F1515002  142 
         4.       160.        8.4        0.6                      F1515002  143 
         4.       165.        7.9        0.6                      F1515002  144 
         4.       170.         7.        0.5                      F1515002  145 
        4.5        10.        85.        13.                      F1515002  146 
        4.5        15.        67.        10.                      F1515002  147 
        4.5        20.        48.         5.                      F1515002  148 
        4.5        25.       37.1         3.                      F1515002  149 
        4.5        30.       34.1        2.7                      F1515002  150 
        4.5        40.       26.2        2.1                      F1515002  151 
        4.5        50.        23.         2.                      F1515002  152 
        4.5        55.        23.         2.                      F1515002  153 
        4.5        60.        21.         2.                      F1515002  154 
        4.5        70.       16.9        1.4                      F1515002  155 
        4.5        75.        16.         1.                      F1515002  156 
        4.5        80.       13.7        1.1                      F1515002  157 
        4.5        90.        10.         1.                      F1515002  158 
        4.5       100.        8.9        0.7                      F1515002  159 
        4.5       110.        8.6        0.7                      F1515002  160 
        4.5       120.        8.9        0.7                      F1515002  161 
        4.5       130.        7.9        0.6                      F1515002  162 
        4.5       140.        7.4        0.6                      F1515002  163 
        4.5       150.        6.8        0.5                      F1515002  164 
        4.5       160.        6.3        0.5                      F1515002  165 
        4.5       170.        5.6        0.4                      F1515002  166 
         5.        10.       104.        16.                      F1515002  167 
         5.        15.        87.        13.                      F1515002  168 
         5.        20.        71.         7.                      F1515002  169 
         5.       27.6        43.         4.                      F1515002  170 
         5.        30.        36.         3.                      F1515002  171 
         5.        35.       26.9        2.2                      F1515002  172 
         5.       47.6        23.         2.                      F1515002  173 
         5.        50.       21.8        1.7                      F1515002  174 
         5.        60.        19.        1.5                      F1515002  175 
         5.       67.6        17.        1.4                      F1515002  176 
         5.        75.       14.7        1.2                      F1515002  177 
         5.        80.       11.1        0.9                      F1515002  178 
         5.        80.       10.4        0.8                      F1515002  179 
         5.        95.        8.4        0.7                      F1515002  180 
         5.       100.        7.4        0.6                      F1515002  181 
         5.       100.        7.2        0.6                      F1515002  182 
         5.       105.        7.1        0.6                      F1515002  183 
         5.       115.         7.        0.6                      F1515002  184 
         5.       120.        7.4        0.6                      F1515002  185 
         5.       120.        7.3        0.6                      F1515002  186 
         5.       125.        7.2        0.6                      F1515002  187 
         5.       135.        7.4        0.6                      F1515002  188 
         5.       145.        7.5        0.6                      F1515002  189 
         5.       150.        6.9        0.6                      F1515002  190 
         5.       160.        5.8        0.5                      F1515002  191 
         5.       170.        4.5        0.4                      F1515002  192 
        5.5        10.        96.        14.                      F1515002  193 
        5.5        15.        68.        10.                      F1515002  194 
        5.5        20.        54.         5.                      F1515002  195 
        5.5        25.        40.         3.                      F1515002  196 
        5.5        30.        32.         3.                      F1515002  197 
        5.5        35.       29.8        2.4                      F1515002  198 
        5.5        40.       26.3        2.1                      F1515002  199 
        5.5        45.        22.         2.                      F1515002  200 
        5.5        50.       20.6        1.7                      F1515002  201 
        5.5        55.       18.1        1.4                      F1515002  202 
        5.5        60.       15.8        1.3                      F1515002  203 
        5.5        70.       11.8        0.9                      F1515002  204 
        5.5        75.       10.2        0.8                      F1515002  205 
        5.5        80.        8.4        0.7                      F1515002  206 
        5.5        90.        8.4        0.7                      F1515002  207 
        5.5        95.        7.9        0.6                      F1515002  208 
        5.5       100.        7.5        0.6                      F1515002  209 
        5.5       105.        8.3        0.6                      F1515002  210 
        5.5       110.         8.        0.6                      F1515002  211 
        5.5       120.        8.3        0.7                      F1515002  212 
        5.5       125.        8.2        0.7                      F1515002  213 
        5.5       130.        7.1        0.6                      F1515002  214 
        5.5       140.        6.1        0.5                      F1515002  215 
        5.5       150.        5.8        0.5                      F1515002  216 
        5.5       160.        4.8        0.4                      F1515002  217 
        5.5       170.        4.7        0.4                      F1515002  218 
         6.        10.       113.       16.9                      F1515002  219 
         6.       15.5        73.       10.9                      F1515002  220 
         6.        20.        57.        5.7                      F1515002  221 
         6.        25.        38.         3.                      F1515002  222 
         6.       27.6        35.        2.8                      F1515002  223 
         6.        30.        32.        2.6                      F1515002  224 
         6.        40.       25.3         2.                      F1515002  225 
         6.       47.6        20.        1.6                      F1515002  226 
         6.        50.        19.        1.5                      F1515002  227 
         6.        55.       19.6        1.6                      F1515002  228 
         6.        60.       17.6        1.4                      F1515002  229 
         6.       67.6       11.7        0.9                      F1515002  230 
         6.        70.        9.9        0.8                      F1515002  231 
         6.        75.         9.        0.7                      F1515002  232 
         6.        80.        8.3        0.7                      F1515002  233 
         6.        90.        7.4        0.6                      F1515002  234 
         6.        95.        8.1        0.6                      F1515002  235 
         6.       100.        7.6        0.6                      F1515002  236 
         6.       100.        7.8        0.6                      F1515002  237 
         6.       105.        7.3        0.6                      F1515002  238 
         6.       115.        6.7        0.5                      F1515002  239 
         6.       120.        6.1        0.5                      F1515002  240 
         6.       120.         7.        0.6                      F1515002  241 
         6.       125.        6.4        0.5                      F1515002  242 
         6.       140.        6.2        0.5                      F1515002  243 
         6.       145.        5.6        0.4                      F1515002  244 
         6.       150.        5.5        0.4                      F1515002  245 
         6.       160.        5.2        0.4                      F1515002  246 
         6.       170.        5.5        0.4                      F1515002  247 
        6.5        10.       111.        17.                      F1515002  248 
        6.5        15.        83.        12.                      F1515002  249 
        6.5        20.        65.         6.                      F1515002  250 
        6.5        25.        43.         3.                      F1515002  251 
        6.5        30.        26.         2.                      F1515002  252 
        6.5        35.        23.         2.                      F1515002  253 
        6.5        40.        22.         2.                      F1515002  254 
        6.5        45.        20.         2.                      F1515002  255 
        6.5        50.       20.6        1.6                      F1515002  256 
        6.5        55.       18.9        1.5                      F1515002  257 
        6.5        60.       15.5        1.2                      F1515002  258 
        6.5        65.       10.2        0.8                      F1515002  259 
        6.5        70.        7.5        0.6                      F1515002  260 
        6.5        80.        6.6        0.5                      F1515002  261 
        6.5        90.        6.3        0.5                      F1515002  262 
        6.5        95.        6.1        0.5                      F1515002  263 
        6.5       100.         7.        0.5                      F1515002  264 
        6.5       105.        7.6        0.6                      F1515002  265 
        6.5       110.        7.7        0.6                      F1515002  266 
        6.5       115.        7.5        0.6                      F1515002  267 
        6.5       120.        7.3        0.6                      F1515002  268 
        6.5       130.        5.7        0.5                      F1515002  269 
        6.5       145.        4.9        0.4                      F1515002  270 
        6.5       150.        4.5        0.4                      F1515002  271 
        6.5       155.         5.        0.4                      F1515002  272 
        6.5       160.        5.3        0.4                      F1515002  273 
        6.5       170.        6.8        0.5                      F1515002  274 
         7.        10.       108.        16.                      F1515002  275 
         7.        15.        80.        12.                      F1515002  276 
         7.        20.        67.         7.                      F1515002  277 
         7.       27.6        44.         4.                      F1515002  278 
         7.        30.        35.         3.                      F1515002  279 
         7.        35.        32.         3.                      F1515002  280 
         7.        40.       27.2        2.2                      F1515002  281 
         7.       47.6        26.         2.                      F1515002  282 
         7.        50.       22.8        1.8                      F1515002  283 
         7.        55.       18.8        1.5                      F1515002  284 
         7.        60.       14.9        1.2                      F1515002  285 
         7.        65.        13.         1.                      F1515002  286 
         7.       67.6       12.2         1.                      F1515002  287 
         7.        75.        12.         1.                      F1515002  288 
         7.        80.        9.8        0.8                      F1515002  289 
         7.        80.       10.4        0.8                      F1515002  290 
         7.        90.         8.        0.7                      F1515002  291 
         7.        95.        7.7        0.7                      F1515002  292 
         7.       100.        6.4        0.5                      F1515002  293 
         7.       100.        6.6        0.5                      F1515002  294 
         7.       105.        6.9        0.6                      F1515002  295 
         7.       110.        6.7        0.6                      F1515002  296 
         7.       120.        5.4        0.4                      F1515002  297 
         7.       120.        5.9        0.5                      F1515002  298 
         7.       130.        5.4        0.4                      F1515002  299 
         7.       140.        5.3        0.4                      F1515002  300 
         7.       150.        5.2        0.4                      F1515002  301 
         7.       155.        4.6        0.4                      F1515002  302 
         7.       160.        4.8        0.4                      F1515002  303 
         7.       170.        5.3        0.4                      F1515002  304 
         8.        10.       120.       10.8                      F1515002  305 
         8.        15.       120.       10.8                      F1515002  306 
         8.        20.       110.        9.9                      F1515002  307 
         8.        25.        70.        6.3                      F1515002  308 
         8.        30.        42.        3.8                      F1515002  309 
         8.        40.    33.8391         3.                      F1515002  310 
         8.        45.       29.8        2.7                      F1515002  311 
         8.        50.     23.661        2.1                      F1515002  312 
         8.        60.    16.4226        1.5                      F1515002  313 
         8.        70.    10.8339         1.                      F1515002  314 
         8.        80.        8.9        0.8                      F1515002  315 
         8.        90.     7.1896        0.6                      F1515002  316 
         8.       100.       4.86        0.4                      F1515002  317 
         8.       110.      4.757        0.4                      F1515002  318 
         8.       120.       4.56        0.4                      F1515002  319 
         8.       130.     4.3344        0.4                      F1515002  320 
         8.       135.     3.5108        0.3                      F1515002  321 
         8.       140.      3.341        0.3                      F1515002  322 
         8.       150.        3.3        0.3                      F1515002  323 
         8.       160.        3.5        0.3                      F1515002  324 
         8.       170.     2.9841        0.3                      F1515002  325 
         9.        10.       127.        25.                      F1515002  326 
         9.        15.       113.        21.                      F1515002  327 
         9.        20.        75.        14.                      F1515002  328 
         9.        25.        51.         4.                      F1515002  329 
         9.        30.       30.7        2.4                      F1515002  330 
         9.        35.        28.        2.2                      F1515002  331 
         9.        40.       26.4        2.1                      F1515002  332 
         9.        45.       26.4        2.1                      F1515002  333 
         9.        50.       21.2         2.                      F1515002  334 
         9.        55.       17.8        1.4                      F1515002  335 
         9.        60.       12.4         1.                      F1515002  336 
         9.        70.        6.6        0.5                      F1515002  337 
         9.        75.        7.4        0.6                      F1515002  338 
         9.        80.       7.75        0.6                      F1515002  339 
         9.        90.        7.9        0.6                      F1515002  340 
         9.       100.        6.9        0.6                      F1515002  341 
         9.       105.        7.4        0.6                      F1515002  342 
         9.       120.       5.34        0.4                      F1515002  343 
         9.       130.        5.2        0.4                      F1515002  344 
         9.       140.        4.4        0.4                      F1515002  345 
         9.       150.        4.9        0.4                      F1515002  346 
         9.       160.        3.6        0.3                      F1515002  347 
         9.       170.        3.8        0.3                      F1515002  348 
        10.        10.       125.        27.                      F1515002  349 
        10.        15.       106.        19.                      F1515002  350 
        10.        20.        70.         7.                      F1515002  351 
        10.        25.        43.         4.                      F1515002  352 
        10.        30.        26.         2.                      F1515002  353 
        10.        40.        21.         2.                      F1515002  354 
        10.        45.        20.        2.1                      F1515002  355 
        10.        50.        18.         2.                      F1515002  356 
        10.        55.        17.         1.                      F1515002  357 
        10.        60.        9.2        0.8                      F1515002  358 
        10.        70.        5.3        0.4                      F1515002  359 
        10.        80.         5.        0.4                      F1515002  360 
        10.        90.        5.6        0.5                      F1515002  361 
        10.       100.        5.5        0.5                      F1515002  362 
        10.       110.        5.9        0.5                      F1515002  363 
        10.       120.         6.        0.5                      F1515002  364 
        10.       130.         5.        0.4                      F1515002  365 
        10.       140.        3.9        0.3                      F1515002  366 
        10.       150.        3.7        0.3                      F1515002  367 
        10.       160.        3.5        0.3                      F1515002  368 
        10.       170.        3.7        0.3                      F1515002  369 
ENDDATA            338          0                                 F1515002  370 
ENDSUBENT          369          0                                 F151500299999 
SUBENT        F1515003   20250113                             F100F1515003    1 
BIB                  7         13                                 F1515003    2 
REACTION   (4-BE-9(D,X)1-H-3,,SIG)                                F1515003    3 
SAMPLE     Self-supporting beryllium target with 658+-33 mu-g/cm2 F1515003    4 
           thick deposited on a thin SiO backing was used.        F1515003    5 
DETECTOR   (SI,TELES) Six telescopes of dE-E detectors were       F1515003    6 
           used. dE detectors thickness was 12-14 mu-m,           F1515003    7 
           E detectors thickness was 1.2 mm.                      F1515003    8 
METHOD     (EDE)                                                  F1515003    9 
PART-DET   (T)                                                    F1515003   10 
ERR-ANALYS (DATA-ERR) Total error of the cross sections, about 3% F1515003   11 
STATUS     (TABLE,,L.N.Generalov+,J,BAS,88,1332,2024) Data were   F1515003   12 
           presented by authors. The same on fig. 8 from          F1515003   13 
           Bull.Rus.Ac.Sci.Phys. 88,1332,2024.                    F1515003   14 
           (DEP,F1515002) Differential cross sections are given.  F1515003   15 
ENDBIB              13          0                                 F1515003   16 
NOCOMMON             0          0                                 F1515003   17 
DATA                 3         13                                 F1515003   18 
EN         DATA       DATA-ERR                                    F1515003   19 
MEV        MB         MB                                          F1515003   20 
         2.       186.       5.58                                 F1515003   21 
         3.       217.       6.51                                 F1515003   22 
        3.5       183.       5.49                                 F1515003   23 
         4.       198.       5.94                                 F1515003   24 
        4.5       199.       5.97                                 F1515003   25 
         5.       200.         6.                                 F1515003   26 
        5.5       175.       5.25                                 F1515003   27 
         6.       171.       5.13                                 F1515003   28 
        6.5       164.       4.92                                 F1515003   29 
         7.       186.       5.58                                 F1515003   30 
         8.       200.         6.                                 F1515003   31 
         9.       172.       5.16                                 F1515003   32 
        10.       146.       4.38                                 F1515003   33 
ENDDATA             15          0                                 F1515003   34 
ENDSUBENT           33          0                                 F151500399999 
SUBENT        F1515004   20250113                             F100F1515004    1 
BIB                  8         42                                 F1515004    2 
REACTION   (4-BE-9(D,X)1-H-3,,SIG)                                F1515004    3 
SAMPLE     The target was a thick (1 mm) layer of high-purity     F1515004    4 
           beryllium opaque to the beam of deuterons and fast     F1515004    5 
           tritons produced in reaction 9Be(d,xt).                F1515004    6 
METHOD     (ACTIV) Secondary activation method is used. The fast  F1515004    7 
           tritons produced in 9Be(d,xt) reaction interact with   F1515004    8 
           Be nuclei in the same layer where they originate and   F1515004    9 
           9Be(t,a)8Li reaction was induced.                      F1515004   10 
           (BCINT) The target was placed in a cylindrical         F1515004   11 
           scattering vacuum chamber (100 mm in diameter with a   F1515004   12 
           steel wall 1 mm thick) that functioned as a Faraday    F1515004   13 
           cup.                                                   F1515004   14 
           (BSPEC) Beta-particles from Li-8 decay were registered.F1515004   15 
DETECTOR   (SCIN) A plastic scintillator (40 mm in diameter,      F1515004   16 
           h=50 mm) + PMT-93 placed in a lead protective          F1515004   17 
           cylinder (100 mm external diameter, 55 mm internal     F1515004   18 
           diameter and 79 mm high) was used as the               F1515004   19 
           beta-particle detector. The end of the detector's      F1515004   20 
           body was covered with aluminum foil (0.1 mm thick).    F1515004   21 
           The detector was fixed at an angle of 120 degree to    F1515004   22 
           the direction of a beam of accelerated deuterons or    F1515004   23 
           tritons at various distances R from the target. A      F1515004   24 
           window made from lavsan film 0.1 mm thick was in the   F1515004   25 
           chamber's wall in that direction.                      F1515004   26 
RAD-DET    (3-LI-8,B-)                                            F1515004   27 
ANALYSIS   (DECAY) Beta-decay curves from Li-8 were analyzed and  F1515004   28 
           absolute yields Ydx8Li and Ytx8Li were determined.     F1515004   29 
           Linear incident triton energy dependence of Li-8       F1515004   30 
           yield was assumed to obtain 9Be(d,xt) reaction total   F1515004   31 
           cross section.                                         F1515004   32 
ERR-ANALYS (ERR-T) Total error of the cross section.              F1515004   33 
           (ERR-1) Error of the beam current measurement          F1515004   34 
           (ERR-2) Error of the absolute yield of Li-8 nuclei     F1515004   35 
           from secondary reaction 9Be(t,x)8Li                    F1515004   36 
           (ERR-3) Error of the absolute yield of Li-8 nuclei     F1515004   37 
           from reaction 9Be(d,x)8Li                              F1515004   38 
           (ERR-4) Error of the measurement of the ratio of the   F1515004   39 
           efficiency of recording beta-particles from the 8Li    F1515004   40 
           decay produced in deuteron and triton irradiations     F1515004   41 
STATUS     (TABLE,,L.N.Generalov+,J,BAS,88,1332,2024) Table 3     F1515004   42 
           from the reference. The same on fig.8 of Bull.Russ.    F1515004   43 
           Ac.Sci.Phys. 88,1332,2024.                             F1515004   44 
ENDBIB              42          0                                 F1515004   45 
COMMON               4          3                                 F1515004   46 
ERR-1      ERR-2      ERR-3      ERR-4                            F1515004   47 
PER-CENT   PER-CENT   PER-CENT   PER-CENT                         F1515004   48 
         2.         4.         7.         6.                      F1515004   49 
ENDCOMMON            3          0                                 F1515004   50 
DATA                 3         22                                 F1515004   51 
EN         DATA       ERR-T                                       F1515004   52 
MEV        MB         MB                                          F1515004   53 
        1.5       160.        13.                                 F1515004   54 
       2.25       162.        13.                                 F1515004   55 
       2.75       182.        15.                                 F1515004   56 
       3.25       210.        17.                                 F1515004   57 
       3.75       187.        15.                                 F1515004   58 
       4.25       225.        18.                                 F1515004   59 
        4.5       177.        15.                                 F1515004   60 
         5.       194.        16.                                 F1515004   61 
        5.5       200.        17.                                 F1515004   62 
         6.       182.        15.                                 F1515004   63 
        6.5       182.        15.                                 F1515004   64 
         7.       176.        15.                                 F1515004   65 
        7.5       182.        15.                                 F1515004   66 
         8.       171.        14.                                 F1515004   67 
        8.5       171.        14.                                 F1515004   68 
         9.       156.        13.                                 F1515004   69 
        9.5       129.        11.                                 F1515004   70 
        10.       144.        12.                                 F1515004   71 
       10.5       157.        13.                                 F1515004   72 
        11.       131.        11.                                 F1515004   73 
       11.5       106.         9.                                 F1515004   74 
        12.        85.         9.                                 F1515004   75 
ENDDATA             24          0                                 F1515004   76 
ENDSUBENT           75          0                                 F151500499999 
ENDENTRY             4          0                                 F151599999999 
