ENTRY            F0913   20090116                             F034F091300000001 
SUBENT        F0913001   20090116                             F034F091300100001 
BIB                 11         25                                 F091300100002 
TITLE      Studies of alpha particle groups from the 31P(d,a)29Si F091300100003 
           reaction in the deuteron energy range between 1.5 and  F091300100004 
           2.5 MeV.                                               F091300100005 
AUTHOR     (M.A.Abuzeid,A.T.Baranik,M.I.El-Zaiki,V.J.Gontchar,    F091300100006 
           S.M.Morsy,I.I.Zaloubovsky)                             F091300100007 
INSTITUTE  (3EGYCAI)                                              F091300100008 
REFERENCE  (J,NP,60,264,1964)                                     F091300100009 
FACILITY   (VDG)                                                  F091300100010 
DETECTOR   (SOLST) Two independently rotating (from 20 to 160     F091300100011 
           degr.) semiconductor counters mounted in the horizontalF091300100012 
           plane, one of them being used as a monitor.            F091300100013 
           Alpha particles emergent from the reaction were        F091300100014 
           identified by measuring their energy at various angles F091300100015 
           and comparing the energy values obtained with those    F091300100016 
           calculated from the reaction kinematics.               F091300100017 
METHOD     (PHD)                                                  F091300100018 
SAMPLE     Three or four investigated targets were placed         F091300100019 
           simultaneously on the target holder. The target was    F091300100020 
           Zn2P3 evaporated onto a thin silver backing. The       F091300100021 
           thickness of the backing reached 20 keV for the        F091300100022 
           deuteron energy of 2 MeV.                              F091300100023 
MONITOR    (15-P-31(D,EL)15-P-31,,DA)                             F091300100024 
ERR-ANALYS (ERR-DIG)  Data digitizing error                       F091300100025 
           (DATA-ERR) Error from the graphic bars                 F091300100026 
HISTORY    (20080411C)                                            F091300100027 
ENDBIB              25          0                                 F091300100028 
NOCOMMON             0          0                                 F091300100029 
ENDSUBENT           28          0                                 F091300199999 
SUBENT        F0913002   20090116                             F034F091300200001 
BIB                  3          3                                 F091300200002 
REACTION   (15-P-31(D,A)14-SI-29,PAR,DA)                          F091300200003 
ERR-ANALYS (EN-ERR-DIG) Energy digitizing error                   F091300200004 
STATUS     (CURVE) Fig.3                                          F091300200005 
ENDBIB               3          0                                 F091300200006 
COMMON               3          3                                 F091300200007 
ANG        EN-ERR-DIG ERR-DIG                                     F091300200008 
ADEG       MEV        MB/SR                                       F091300200009 
  150.      0.01       0.001                                      F091300200010 
ENDCOMMON            3          0                                 F091300200011 
DATA                 4        271                                 F091300200012 
E-LVL      EN         DATA       DATA-ERR                         F091300200013 
MEV        MEV        MB/SR      MB/SR                            F091300200014 
         0.     1.5031   1.14E-02   1.43E-02                      F091300200015 
         0.     1.5295   2.71E-02   1.29E-02                      F091300200016 
         0.     1.5459   7.00E-02   1.43E-02                      F091300200017 
         0.     1.5843   3.42E-02   1.72E-02                      F091300200018 
         0.     1.6168   3.99E-02   1.57E-02                      F091300200019 
         0.     1.6351   6.13E-02   1.29E-02                      F091300200020 
         0.     1.6615   7.41E-02   1.43E-02                      F091300200021 
         0.     1.6799     0.1127   2.15E-02                      F091300200022 
         0.     1.6921     0.1198   1.57E-02                      F091300200023 
         0.     1.7185     0.1441   2.00E-02                      F091300200024 
         0.     1.7651     0.1212   1.57E-02                      F091300200025 
         0.     1.7876     0.1783   2.15E-02                      F091300200026 
         0.     1.8079      0.184   1.57E-02                      F091300200027 
         0.     1.8282     0.2011   2.57E-02                      F091300200028 
         0.     1.8505     0.1825   1.72E-02                      F091300200029 
         0.     1.9109   4.80E-02   1.14E-02                      F091300200030 
         0.     1.9333   7.09E-02   1.43E-02                      F091300200031 
         0.     1.9516   8.23E-02   2.00E-02                      F091300200032 
         0.     1.9718   5.51E-02   1.72E-02                      F091300200033 
         0.       1.99   2.93E-02   1.00E-02                      F091300200034 
         0.     2.0144   7.50E-02   1.57E-02                      F091300200035 
         0.     2.0412     0.1951   2.43E-02                      F091300200036 
         0.     2.0515     0.2709   2.00E-02                      F091300200037 
         0.       2.07     0.3509   2.43E-02                      F091300200038 
         0.      2.087      0.594   3.29E-02                      F091300200039 
         0.     2.1092     0.5725   2.86E-02                      F091300200040 
         0.     2.1291     0.4424   2.43E-02                      F091300200041 
         0.     2.1491     0.3465   2.72E-02                      F091300200042 
         0.     2.1733     0.3022   2.29E-02                      F091300200043 
         0.     2.1934     0.2435   1.86E-02                      F091300200044 
         0.     2.2157     0.2463   2.15E-02                      F091300200045 
         0.     2.2359     0.2191   2.14E-02                      F091300200046 
         0.     2.2504     0.3221   2.86E-02                      F091300200047 
         0.     2.2763     0.1619   2.15E-02                      F091300200048 
         0.     2.2968     0.2133   2.16E-02                      F091300200049 
         0.      2.313     0.2134   2.29E-02                      F091300200050 
