ENTRY            F0364   19990409                             0000F036400000001 
SUBENT        F0364001   19990409                             0000F036400100001 
BIB                  9         13                                 F036400100002 
TITLE      Angular distribution of gamma rays from proton capture F036400100003 
           11B                                                    F036400100004 
AUTHOR     (H.E.GOVE,E.B.PAUL)                                    F036400100005 
INSTITUTE  (1CANCRC)                                              F036400100006 
REFERENCE  (J,PR,97,104,195501)                                   F036400100007 
SAMPLE     The target was prepared by mixing finely povdered boronF036400100008 
           benzene and spreading evenly on a 0.04-inch tantalum   F036400100009 
           backing and allowing to dry                            F036400100010 
METHOD     (PHD)                                                  F036400100011 
FACILITY   (VDG)                                                  F036400100012 
DETECTOR   (NAICR) 2 in. in diameter and 2 in. long               F036400100013 
HISTORY    (19851218C)                                            F036400100014 
           (19990409A) CNPD: corrected 4-dig. year                F036400100015 
ENDBIB              13          0                                 F036400100016 
NOCOMMON             0          0                                 F036400100017 
ENDSUBENT           16          0                                 F036400199999 
SUBENT        F0364002   19990409                             0000F036400200001 
BIB                  4          6                                 F036400200002 
REACTION   (5-B-11(P,G)6-C-12,PAR,DA,,REL,EXP)                    F036400200003 
ERR-ANALYS (EN-ERR) Digitizing error                              F036400200004 
           (DATA-ERR) Error from graphic bars (statistic in a few F036400200005 
           points) and digitizing error                           F036400200006 
EN-SEC     (E-LVL,6-C-12)                                         F036400200007 
STATUS     (CURVE) Fig 4,5                                        F036400200008 
ENDBIB               6          0                                 F036400200009 
COMMON               2          3                                 F036400200010 
ANG        EN-ERR                                                 F036400200011 
ADEG       MEV                                                    F036400200012 
  90.       0.03                                                  F036400200013 
ENDCOMMON            3          0                                 F036400200014 
DATA                 4        107                                 F036400200015 
     1.024      4.439    708.3       14.94                        F036400200048 
     1.038      0.       458.7       13.19                        F036400200049 
     1.051      4.439    722.4       14.94                        F036400200050 
     1.066      0.       458.8       13.19                        F036400200051 
     1.08       4.439    652.7       14.94                        F036400200052 
     1.109      4.439    611.        14.94                        F036400200053 
     1.12       0.       514.6       13.19                        F036400200054 
     1.137      4.439    583.2       14.94                        F036400200055 
     1.147      0.       556.2       13.19                        F036400200056 
     1.148      0.       584.        13.19                        F036400200057 
     1.175      0.       570.2       13.19                        F036400200058 
     1.193      4.439    569.5       14.94                        F036400200059 
     1.203      0.       570.3       13.19                        F036400200060 
     1.276      4.439    555.9       14.94                        F036400200061 
     1.286      0.       626.2       13.19                        F036400200062 
     1.305      4.439    500.2       14.94                        F036400200063 
     1.314      0.       667.7       13.19                        F036400200064 
     1.369      0.       681.8       13.19                        F036400200065 
     1.387      4.439    542.5       14.94                        F036400200066 
     1.424      0.       737.5       13.19                        F036400200067 
     1.443      4.439    514.8       14.94                        F036400200068 
     1.47       4.439    556.8       14.94                        F036400200069 
     1.479      0.       779.4       13.19                        F036400200070 
     1.507      0.       751.7       13.19                        F036400200071 
     1.525      4.439    598.9       14.94                        F036400200072 
     1.536      0.       696.2       13.19                        F036400200073 
     1.619      0.       668.7       13.19                        F036400200074 
     1.635      4.439    627.3       13.96                        F036400200075 
     1.666      4.439    487.9       14.94                        F036400200076 
     1.674      0.       738.3       13.19                        F036400200077 
     1.731      0.       655.2       13.19                        F036400200078 
     1.748      4.439    502.2       14.94                        F036400200079 
     1.776      4.439    516.3       14.94                        F036400200080 
     1.787      0.       627.6       13.19                        F036400200081 
     1.815      0.       627.7       13.19                        F036400200082 
     1.833      4.439    432.8       14.94                        F036400200083 
     1.843      0.       600.        13.19                        F036400200084 
     1.888      4.439    433.1       14.94                        F036400200085 
     1.927      0.       544.7       13.19                        F036400200086 
     1.972      4.439    419.5       14.94                        F036400200087 
     1.983      0.       489.4       13.19                        F036400200088 
     1.983      0.       517.1       13.19                        F036400200089 
     2.         4.439    377.8       14.94                        F036400200090 
     2.039      0.       461.8       13.19                        F036400200091 
     2.056      4.439    392.        14.94                        F036400200092 
     2.068      0.       350.8       13.19                        F036400200093 
     2.085      4.439    294.4       14.94                        F036400200094 
     2.139      4.439    364.5       14.94                        F036400200095 
     2.179      0.       392.8       13.19                        F036400200096 
     2.195      4.439    350.8       41.87                        F036400200097 
     2.223      4.439    309.        55.95                        F036400200098 
     2.235      0.       365.2       13.19                        F036400200099 
     2.278      4.439    351.1       41.87                        F036400200100 
     2.291      0.       351.5       13.19                        F036400200101 
     2.319      0.       351.6       13.19                        F036400200102 
     2.374      0.       407.3       13.19                        F036400200103 
     2.39       4.439    281.9       14.94                        F036400200104 
     2.43       0.       338.        13.19                        F036400200105 
     2.445      4.439    337.9       14.94                        F036400200106 
     2.486      0.       338.2       13.19                        F036400200107 
     2.513      0.       379.9       13.19                        F036400200108 
     2.528      4.439    338.3       14.94                        F036400200109 
     2.556      4.439    282.6       41.87                        F036400200110 
     2.569      0.       324.6       13.19                        F036400200111 
     2.582      4.439    408.3       27.91                        F036400200112 
     2.625      0.       366.4       13.19                        F036400200113 
     2.638      4.439    366.7       14.94                        F036400200114 
     2.681      0.       324.9       13.19                        F036400200115 
     2.693      4.439    422.8       14.94                        F036400200116 
     2.708      0.       380.5       13.19                        F036400200117 
     2.748      4.439    451.        14.94                        F036400200118 
     2.764      0.       366.8       13.19                        F036400200119 
     2.804      4.439    395.4       41.87                        F036400200120 
     2.819      0.       367.        13.19                        F036400200121 
     2.832      4.439    395.5       55.95                        F036400200122 
     2.876      0.       297.7       13.19                        F036400200123 
     2.915      4.439    395.9       27.91                        F036400200124 
ENDDATA            109          0                                 F036400200125 
ENDSUBENT          124          0                                 F036400299999 
SUBENT        F0364003   19990409                             0000F036400300001 
BIB                  4          6                                 F036400300002 
REACTION   (5-B-11(P,G)6-C-12,PAR,DA,,LEG/RS,EXP)                 F036400300003 
ERR-ANALYS (EN-ERR) Digitizing error                              F036400300004 
           (DATA-ERR) Error from graphic bars (statistic in a few F036400300005 
           points) and digitizing error                           F036400300006 
EN-SEC     (E-LVL,6-C-12)                                         F036400300007 
STATUS     (CURVE) Fig 4,5                                        F036400300008 
ENDBIB               6          0                                 F036400300009 
COMMON               1          3                                 F036400300010 
EN-ERR                                                            F036400300011 
MEV                                                               F036400300012 
 0.02                                                             F036400300013 
ENDCOMMON            3          0                                 F036400300014 
DATA                 5         32                                 F036400300015 
EN         E-LVL      NUMBER     DATA-CM    DATA-ERR              F036400300016 
MEV        MEV        NO-DIM     NO-DIM     NO-DIM                F036400300017 
     0.8175     4.439      1.         0.113      0.0109           F036400300018 
     0.8229     4.439      2.         0.0651     0.0112           F036400300019 
     0.9054     4.439      2.         0.0519     0.0112           F036400300020 
     0.9269     4.439      1.         0.1532     0.0109           F036400300021 
     1.097      0.         2.         0.1336     0.0675           F036400300022 
     1.099      4.439      2.        -0.0415     0.0112           F036400300023 
     1.1        0.         1.         0.0283     0.0133           F036400300024 
     1.118      4.439      1.         0.2867     0.0109           F036400300025 
     1.309      4.439      1.         0.3936     0.0666           F036400300026 
     1.316      0.         2.         0.1209     0.0143           F036400300027 
     1.317      4.439      2.         0.0931     0.0805           F036400300028 
     1.319      0.         1.         0.0553     0.0129           F036400300029 
     1.507      0.         2.         0.1892     0.0143           F036400300030 
     1.508      4.439      2.         0.1741     0.0536           F036400300031 
     1.511      0.         1.         0.0156     0.0129           F036400300032 
     1.529      4.439      1.         0.3276     0.0532           F036400300033 
     1.674      4.439      2.         0.0672     0.0805           F036400300034 
     1.699      0.         2.         0.1899     0.0405           F036400300035 
     1.702      0.         1.         0.0693     0.0129           F036400300036 
     1.722      4.439      1.         0.2481     0.0666           F036400300037 
     1.891      0.         2.         0.1501     0.0675           F036400300038 
     1.891      4.439      2.         0.2689     0.067            F036400300039 
     1.915      4.439      1.         0.1953     0.0532           F036400300040 
     1.921      0.         1.         0.0963     0.0129           F036400300041 
     2.188      4.439      1.         0.329      0.0799           F036400300042 
     2.191      4.439      2.         0.4708     0.0403           F036400300043 
     2.194      0.         2.         0.0432     0.054            F036400300044 
     2.25       0.         1.         0.0834     0.04             F036400300045 
     2.581      4.439      2.        -0.0916     0.0671           F036400300046 
     2.602      4.439      1.         0.037      0.0109           F036400300047 
     2.606      0.         1.         0.0573     0.04             F036400300048 
     2.611      0.         2.        -0.3604     0.081            F036400300049 
ENDDATA             34          0                                 F036400300050 
ENDSUBENT           49          0                                 F036400399999 
SUBENT        F0364004   19990409                             0000F036400400001 
BIB                  4          6                                 F036400400002 
REACTION   (5-B-11(P,G)6-C-12,PAR,DA,,REL,EXP)                    F036400400003 
ERR-ANALYS (COS-ERR) Digitizing error                             F036400400004 
           (DATA-ERR) Error from graphic bars (statistic in a few F036400400005 
           points) and digitizing error                           F036400400006 
EN-SEC     (E-LVL,6-C-12)                                         F036400400007 
STATUS     (CURVE) Fig 6,7,8                                      F036400400008 
ENDBIB               6          0                                 F036400400009 
COMMON               1          3                                 F036400400010 
COS-ERR                                                           F036400400011 
NO-DIM                                                            F036400400012 
 0.012                                                            F036400400013 
ENDCOMMON            3          0                                 F036400400014 
DATA                 5         71                                 F036400400015 
EN         E-LVL      COS-CM     DATA-CM    DATA-ERR              F036400400016 
MEV        MEV        NO-DIM     ARB-UNITS  ARB-UNITS             F036400400017 
     0.67       4.439      0.9931     5.071      0.2021           F036400400018 
     0.67       4.439      0.9427     5.32       0.2532           F036400400019 
     0.67       4.439      0.8735     5.114      0.2015           F036400400020 
     0.67       4.439      0.7742     4.956      0.252            F036400400021 
     0.67       4.439      0.6556     4.595      0.2526           F036400400022 
     0.67       4.439      0.5059     4.687      0.2021           F036400400023 
     0.67       4.439      0.3469     4.525      0.2021           F036400400024 
     0.67       4.439      0.1779     4.414      0.1516           F036400400025 
     0.67       4.439  0.8555E-02     4.403      0.1509           F036400400026 
     0.67       4.439     -0.1704     4.241      0.2021           F036400400027 
     0.67       4.439     -0.33       4.332      0.3038           F036400400028 
     0.67       4.439     -0.4995     4.422      0.2027           F036400400029 
     0.67       4.439     -0.6382     4.111      0.2532           F036400400030 
     0.67       4.439     -0.7183     4.257      0.2027           F036400400031 
     1.4        0.         0.9902     2.341      0.1075           F036400400032 
     1.4        0.         0.9689     2.254      0.1077           F036400400033 
     1.4        0.         0.9252     2.275      0.1295           F036400400034 
     1.4        0.         0.849      2.273      0.1077           F036400400035 
     1.4        0.         0.7413     2.077      0.1077           F036400400036 
     1.4        0.         0.6217     2.053      0.0864           F036400400037 
     1.4        0.         0.4805     1.985      0.1295           F036400400038 
     1.4        0.         0.318      1.853      0.0862           F036400400039 
     1.4        0.         0.1434     1.935      0.0864           F036400400040 
     1.4        0.        -0.03       1.802      0.1293           F036400400041 
     1.4        0.        -0.2037     1.712      0.0862           F036400400042 
     1.4        0.        -0.3781     1.752      0.0864           F036400400043 
     1.4        0.        -0.5426     1.985      0.1295           F036400400044 
     1.4        0.        -0.6842     2.004      0.1295           F036400400045 
     1.4        0.        -0.8046     2.131      0.1077           F036400400046 
     1.4        0.        -0.8698     2.108      0.1077           F036400400047 
     1.4        4.439      0.9588     2.017      0.2193           F036400400048 
     1.4        4.439      0.9282     1.818      0.1973           F036400400049 
     1.4        4.439      0.8533     1.772      0.2193           F036400400050 
     1.4        4.439      0.7443     1.966      0.1758           F036400400051 
     1.4        4.439      0.6279     1.742      0.1973           F036400400052 
     1.4        4.439      0.4895     1.584      0.197            F036400400053 
     1.4        4.439      0.3294     1.447      0.1977           F036400400054 
     1.4        4.439      0.1695     1.288      0.1316           F036400400055 
     1.4        4.439     -0.0135     1.326      0.1319           F036400400056 
     1.4        4.439     -0.1831     1.035      0.1754           F036400400057 
     1.4        4.439     -0.3469     1.359      0.1535           F036400400058 
     1.4        4.439     -0.5068     1.2        0.1316           F036400400059 
     1.4        4.439     -0.6457     1.107      0.1316           F036400400060 
     1.4        4.439     -0.7766     1.344      0.1096           F036400400061 
     1.4        4.439     -0.8273     0.9696     0.1316           F036400400062 
     2.6        0.         0.9883     0.9143     0.0205           F036400400063 
     2.6        0.         0.8492     0.9592     0.1097           F036400400064 
     2.6        0.         0.625      1.311      0.1315           F036400400065 
     2.6        0.         0.4861     1.422      0.1095           F036400400066 
     2.6        0.         0.3252     1.248      0.1315           F036400400067 
     2.6        0.         0.1544     1.534      0.1096           F036400400068 
     2.6        0.        -0.017      1.448      0.1096           F036400400069 
     2.6        0.        -0.199      1.428      0.1096           F036400400070 
     2.6        0.        -0.3705     1.319      0.1095           F036400400071 
     2.6        0.        -0.5199     1.561      0.1534           F036400400072 
     2.6        0.        -0.6599     1.102      0.1096           F036400400073 
     2.6        0.        -0.7884     1.059      0.1096           F036400400074 
     2.6        0.        -0.8424     0.7969     0.0876           F036400400075 
     2.6        4.439      0.8512     1.415      0.1539           F036400400076 
     2.6        4.439      0.7542     1.523      0.1319           F036400400077 
     2.6        4.439      0.6257     1.52       0.1539           F036400400078 
     2.6        4.439      0.4848     1.803      0.1985           F036400400079 
     2.6        4.439      0.3243     1.755      0.1321           F036400400080 
     2.6        4.439      0.1542     1.531      0.1544           F036400400081 
     2.6        4.439     -0.0187     1.791      0.1321           F036400400082 
     2.6        4.439     -0.2001     1.655      0.1762           F036400400083 
     2.6        4.439     -0.3615     1.783      0.1542           F036400400084 
     2.6        4.439     -0.5117     1.801      0.1762           F036400400085 
     2.6        4.439     -0.6709     1.533      0.1544           F036400400086 
     2.6        4.439     -0.7774     1.421      0.1542           F036400400087 
     2.6        4.439     -0.8856     1.616      0.1982           F036400400088 
ENDDATA             73          0                                 F036400400089 
ENDSUBENT           88          0                                 F036400499999 
ENDENTRY             4          0                                 F036499999999 
