ENTRY            F0966   20220427                             F089F0966  0    1 
SUBENT        F0966001   20220427                             F089F0966  1    1 
BIB                  9         16                                 F0966  1    2 
TITLE      Direct effect and evaporation mechanism in             F0966  1    3 
           27Al(d,p)28Al and 27Al(d,alpha)25Mg reactions          F0966  1    4 
AUTHOR     (M.Corti,G.M.Marcazzan,L.Milazzo Colli,M.Milazzo)      F0966  1    5 
INSTITUTE  (2ITYCIS,2ITYMIL)                                      F0966  1    6 
REFERENCE  (J,NP,77,625,1966)                                     F0966  1    7 
FACILITY   (VDG,2ITYCIS)                                          F0966  1    8 
DETECTOR   (SOLST) Alpha and proton spectra have been measured at F0966  1    9 
           the same time using two solid states detectors         F0966  1   10 
           symmetrically placed in the scattering chamber with    F0966  1   11 
           respect to the beam.                                   F0966  1   12 
METHOD     (BCINT) The deuteron beam was analysed by a 90 degr.   F0966  1   13 
           magnet and a collimating system and was monitored by a F0966  1   14 
           Faraday cup and a charge integrator.                   F0966  1   15 
ERR-ANALYS (DATA-ERR) No information about source of uncertainty  F0966  1   16 
HISTORY    (20090224C)                                            F0966  1   17 
           (20220427A) SD: Correction in Subent 005.              F0966  1   18 
ENDBIB              16          0                                 F0966  1   19 
COMMON               2          3                                 F0966  1   20 
EN-RSL     ANG-RSL                                                F0966  1   21 
KEV        ADEG                                                   F0966  1   22 
  15.        2.                                                   F0966  1   23 
ENDCOMMON            3          0                                 F0966  1   24 
ENDSUBENT           23          0                                 F0966  199999 
SUBENT        F0966002   20090224                             F035F096600200001 
         0.     1.7924    0.13564                                 F096600200033 
         0.     1.8067    0.12434                                 F096600200034 
         0.     1.8221    0.14243                                 F096600200035 
         0.     1.8221    0.14846                                 F096600200036 
         0.     1.8388    0.22154                                 F096600200037 
         0.     1.8541    0.31948                                 F096600200038 
         0.     1.8669    0.36092                                 F096600200039 
         0.     1.8837    0.35791                                 F096600200040 
         0.     1.8979    0.36771                                 F096600200041 
         0.     1.9119    0.47243                                 F096600200042 
         0.     1.9261    0.51688                                 F096600200043 
         0.     1.9415    0.56435                                 F096600200044 
         0.     1.9582     0.5734 2.7873E-02                      F096600200045 
         0.     1.9739    0.46267                                 F096600200046 
         0.     1.9896    0.30297                                 F096600200047 
         0.     2.0038    0.29168                                 F096600200048 
         0.     2.0193    0.24799 2.1093E-02                      F096600200049 
         0.     2.0348     0.2593                                 F096600200050 
         0.     2.0489    0.30074                                 F096600200051 
         0.     2.0643    0.34595                                 F096600200052 
         0.     2.0772    0.37006                                 F096600200053 
         0.     2.0798    0.33239                                 F096600200054 
         0.     2.0954    0.29022                                 F096600200055 
         0.     2.1109    0.23448                                 F096600200056 
         0.     2.1238    0.25106                                 F096600200057 
         0.     2.1405    0.31736                                 F096600200058 
         0.     2.1559    0.32716                                 F096600200059 
         0.       2.17    0.39346                                 F096600200060 
         0.     2.1842    0.41456                                 F096600200061 
         0.      2.201    0.37464                                 F096600200062 
         0.     2.2152    0.38218                                 F096600200063 
         0.     2.2306    0.45375                                 F096600200064 
         0.     2.2461    0.42438                                 F096600200065 
         0.      2.259    0.43795                                 F096600200066 
         0.     2.2732    0.44549                                 F096600200067 
         0.      2.291    0.61876                                 F096600200068 
      0.584     1.5036 6.6190E-02                                 F096600200069 
      0.584     1.5204 5.4147E-02                                 F096600200070 
      0.584     1.5204 6.0173E-02                                 F096600200071 
      0.584     1.5345 7.5248E-02                                 F096600200072 
      0.584     1.5512    0.12573                                 F096600200073 
      0.584      1.564    0.16265                                 F096600200074 
      0.584     1.5782    0.16944                                 F096600200075 
      0.584     1.5937    0.16116                                 F096600200076 
      0.584     1.6078     0.2011 1.2806E-02                      F096600200077 
      0.584     1.6246    0.18905                                 F096600200078 
      0.584     1.6401    0.18078                                 F096600200079 
      0.584     1.6543    0.17401                                 F096600200080 
      0.584     1.6685    0.15669                                 F096600200081 
      0.584     1.6892    0.11376                                 F096600200082 
      0.584     1.7009 8.7403E-02                                 F096600200083 
      0.584     1.7074 7.6108E-02                                 F096600200084 
      0.584      1.719 5.8035E-02                                 F096600200085 
      0.584     1.7332 4.7497E-02                                 F096600200086 
      0.584     1.7474 3.9973E-02                                 F096600200087 
      0.584     1.7654 7.9910E-02                                 F096600200088 
      0.584     1.7783    0.10704                                 F096600200089 
      0.584     1.7937    0.11458                                 F096600200090 
      0.584     1.8092    0.10329                                 F096600200091 
      0.584     1.8247 9.8026E-02                                 F096600200092 
      0.584      1.826    0.10857                                 F096600200093 
      0.584     1.8388    0.14173                                 F096600200094 
      0.584     1.8569    0.14927                                 F096600200095 
      0.584     1.8685    0.12593                                 F096600200096 
      0.584     1.8853    0.14778                                 F096600200097 
      0.584     1.8994    0.15683 1.2053E-02                      F096600200098 
      0.584     1.9124    0.14177                                 F096600200099 
      0.584     1.9305    0.11316                                 F096600200100 
      0.584     1.9434    0.12145                                 F096600200101 
      0.584     1.9588     0.1305                                 F096600200102 
      0.584     1.9756    0.10339                                 F096600200103 
      0.584     1.9912 8.0801E-02                                 F096600200104 
      0.584     2.0067 6.8004E-02                                 F096600200105 
      0.584     2.0196 5.6713E-02                                 F096600200106 
      0.584     2.0351 5.2202E-02                                 F096600200107 
      0.584     2.0479 6.8783E-02                                 F096600200108 
      0.584     2.0634 6.8039E-02                                 F096600200109 
      0.584     2.0789 7.0309E-02                                 F096600200110 
      0.584     2.0982 7.7100E-02                                 F096600200111 
      0.584     2.1124 8.3136E-02                                 F096600200112 
      0.584     2.1266 9.6704E-02                                 F096600200113 
      0.584     2.1394    0.11479 1.3560E-02                      F096600200114 
      0.584     2.1588 9.7477E-02                                 F096600200115 
      0.584     2.1718 7.2625E-02                                 F096600200116 
      0.584     2.1885 7.4142E-02                                 F096600200117 
      0.584     2.2053 6.5113E-02                                 F096600200118 
      0.584     2.2182 6.8887E-02                                 F096600200119 
      0.584     2.2349 8.6977E-02                                 F096600200120 
      0.584     2.2479 8.3972E-02                                 F096600200121 
      0.584     2.2633 7.7202E-02                                 F096600200122 
      0.584     2.2775 6.8924E-02                                 F096600200123 
      0.584     2.2943 8.1740E-02                                 F096600200124 
      0.584     2.3124 7.5725E-02                                 F096600200125 
      0.976     1.5178 8.6233E-02                                 F096600200126 
      0.976     1.5178 8.9995E-02                                 F096600200127 
      0.976     1.5334 9.3761E-02                                 F096600200128 
      0.976     1.5477 8.6239E-02                                 F096600200129 
      0.976     1.5547 8.3233E-02                                 F096600200130 
      0.976     1.5604 8.8500E-02                                 F096600200131 
      0.976     1.5633 9.1510E-02                                 F096600200132 
      0.976      1.569 9.5275E-02                                 F096600200133 
      0.976     1.5777 8.3236E-02                                 F096600200134 
      0.976      1.592 8.1734E-02                                 F096600200135 
      0.976     1.5933 8.8506E-02                                 F096600200136 
      0.976     1.6076 9.5281E-02                                 F096600200137 
      0.976     1.6076 9.9043E-02                                 F096600200138 
      0.976     1.6233 8.4750E-02                                 F096600200139 
      0.976     1.6245 9.3027E-02                                 F096600200140 
      0.976     1.6289 8.6258E-02                                 F096600200141 
      0.976     1.6376 9.3030E-02                                 F096600200142 
      0.976     1.6519    0.10206                                 F096600200143 
      0.976     1.6545    0.11034                                 F096600200144 
      0.976     1.6691    0.11862                                 F096600200145 
      0.976     1.6701    0.12539                                 F096600200146 
      0.976     1.6844    0.14421                                 F096600200147 
      0.976        1.7    0.16904                                 F096600200148 
      0.976        1.7    0.17807                                 F096600200149 
      0.976     1.7143    0.21118                                 F096600200150 
      0.976     1.7143     0.2187                                 F096600200151 
      0.976     1.7225    0.24354                                 F096600200152 
      0.976     1.7312    0.27664                                 F096600200153 
      0.976     1.7468    0.29019                                 F096600200154 
      0.976     1.7624    0.30374 1.9563E-02                      F096600200155 
      0.976     1.7781    0.26687                                 F096600200156 
      0.976     1.7951    0.19916                                 F096600200157 
      0.976     1.8068    0.15777                                 F096600200158 
      0.976     1.8164    0.16831                                 F096600200159 
      0.976     1.8211    0.15025                                 F096600200160 
      0.976     1.8381    0.15402                                 F096600200161 
      0.976     1.8537    0.12994                                 F096600200162 
      0.976      1.868 9.3829E-02 1.0534E-02                      F096600200163 
      0.976     1.8837    0.11189                                 F096600200164 
      0.976     1.8992    0.18714                                 F096600200165 
      0.976     1.9148    0.21498                                 F096600200166 
      0.976     1.9291     0.2511                                 F096600200167 
      0.976     1.9447      0.297                                 F096600200168 
      0.976     1.9642    0.37526                                 F096600200169 
      0.976     1.9798    0.41665 2.3326E-02                      F096600200170 
      0.976     1.9942    0.35947                                 F096600200171 
      0.976     2.0072    0.30529                                 F096600200172 
      0.976     2.0359    0.20974                                 F096600200173 
      0.976     2.0516    0.18266                                 F096600200174 
      0.976     2.0646    0.17664                                 F096600200175 
      0.976     2.0802    0.16234                                 F096600200176 
      0.976     2.0803    0.13676                                 F096600200177 
      0.976     2.0959    0.12021                                 F096600200178 
      0.976     2.1115    0.12172                                 F096600200179 
      0.976     2.1271    0.17439                                 F096600200180 
      0.976     2.1453    0.25792                                 F096600200181 
      0.976     2.1778    0.35875                                 F096600200182 
      0.976     2.1921     0.3866                                 F096600200183 
      0.976     2.2103    0.45808                                 F096600200184 
      0.976     2.2259    0.51828 2.7088E-02                      F096600200185 
      0.976     2.2376    0.49721                                 F096600200186 
      0.976     2.2572    0.39037                                 F096600200187 
      0.976     2.2676    0.35125                                 F096600200188 
      0.976     2.2833    0.34147                                 F096600200189 
      0.976     2.2989    0.31438                                 F096600200190 
      0.976     2.3145    0.29332                                 F096600200191 
      1.611     1.5143 3.8348E-02                                 F096600200192 
      1.611     1.5187 3.5343E-02                                 F096600200193 
      1.611     1.5274 4.1358E-02                                 F096600200194 
      1.611     1.5441 5.1135E-02                                 F096600200195 
      1.611     1.5443 6.1661E-02                                 F096600200196 
      1.611       1.55 8.1213E-02                                 F096600200197 
      1.611       1.56 9.7754E-02                                 F096600200198 
      1.611     1.5743    0.13234                                 F096600200199 
      1.611     1.5769    0.14061                                 F096600200200 
      1.611     1.5899    0.17144 1.2030E-02                      F096600200201 
      1.611     1.6068    0.22558                                 F096600200202 
      1.611     1.6068    0.23761                                 F096600200203 
      1.611     1.6225    0.24288                                 F096600200204 
      1.611     1.6225    0.25716                                 F096600200205 
      1.611     1.6281    0.24965                                 F096600200206 
      1.611     1.6368    0.26243                                 F096600200207 
      1.611     1.6524    0.27145                                 F096600200208 
      1.611     1.6525    0.29175                                 F096600200209 
      1.611     1.6588    0.29251                                 F096600200210 
      1.611     1.6691    0.30228                                 F096600200211 
      1.611     1.6694     0.3083                                 F096600200212 
      1.611     1.6864    0.32484                                 F096600200213 
      1.611     1.7007     0.3068                                 F096600200214 
      1.611      1.702    0.31131                                 F096600200215 
      1.611     1.7151    0.32184                                 F096600200216 
      1.611     1.7307     0.3053                                 F096600200217 
      1.611     1.7464    0.29252                                 F096600200218 
      1.611     1.7607    0.28876                                 F096600200219 
      1.611     1.7763     0.4008                                 F096600200220 
      1.611     1.7907    0.43839 2.0301E-02                      F096600200221 
      1.611     1.8077    0.31584                                 F096600200222 
      1.611     1.8133    0.31434                                 F096600200223 
      1.611      1.822    0.27449                                 F096600200224 
      1.611     1.8377    0.24817                                 F096600200225 
      1.611     1.8534    0.20833                                 F096600200226 
      1.611      1.869    0.19254                                 F096600200227 
      1.611     1.8847    0.23841                                 F096600200228 
      1.611     1.8977    0.34518                                 F096600200229 
      1.611     1.8986    0.33315                                 F096600200230 
      1.611     1.8992    0.35571                                 F096600200231 
      1.611     1.8999    0.35646                                 F096600200232 
      1.611     1.9016    0.37676                                 F096600200233 
      1.611     1.9102     0.4166                                 F096600200234 
      1.611     1.9145    0.50834                                 F096600200235 
      1.611     1.9315    0.54969                                 F096600200236 
      1.611     1.9445    0.53466                                 F096600200237 
      1.611     1.9602    0.45346                                 F096600200238 
      1.611     1.9785    0.45271                                 F096600200239 
      1.611     1.9928    0.47978                                 F096600200240 
      1.611     2.0072    0.46625                                 F096600200241 
      1.611     2.0241    0.45723                                 F096600200242 
      1.611     2.0384    0.53392                                 F096600200243 
      1.611     2.0515     0.5858                                 F096600200244 
      1.611     2.0684    0.55648                                 F096600200245 
      1.611     2.0841    0.45648                                 F096600200246 
      1.611     2.0841    0.44596                                 F096600200247 
      1.611     2.0998     0.4437                                 F096600200248 
      1.611     2.1154    0.45799                                 F096600200249 
      1.611     2.1298    0.38732                                 F096600200250 
      1.611     2.1442    0.39258                                 F096600200251 
      1.611     2.1611    0.36552 1.7293E-02                      F096600200252 
      1.611     2.1781    0.38056                                 F096600200253 
      1.611     2.1924    0.37379                                 F096600200254 
      1.611     2.2068    0.38131                                 F096600200255 
      1.611     2.2237    0.38808                                 F096600200256 
      1.611     2.2394    0.41591                                 F096600200257 
      1.611     2.2537    0.42268                                 F096600200258 
      1.611     2.2693    0.46629 1.9549E-02                      F096600200259 
      1.611      2.285    0.45276                                 F096600200260 
      1.611     2.3006    0.46103                                 F096600200261 
      1.611      2.315    0.41291                                 F096600200262 
      1.962     1.5117 6.2131E-02                                 F096600200263 
      1.962     1.5117 5.6070E-02                                 F096600200264 
      1.962     1.5188 4.4719E-02                                 F096600200265 
      1.962     1.5274 6.5172E-02                                 F096600200266 
      1.962     1.5411 5.9879E-02                                 F096600200267 
      1.962     1.5418 6.8213E-02                                 F096600200268 
      1.962     1.5502 7.1256E-02                                 F096600200269 
      1.962     1.5543 7.5041E-02                                 F096600200270 
      1.962     1.5562 8.0344E-02                                 F096600200271 
      1.962     1.5731    0.11899                                 F096600200272 
      1.962     1.5732    0.12278                                 F096600200273 
      1.962     1.5876    0.14703                                 F096600200274 
      1.962     1.5889    0.15082                                 F096600200275 
      1.962     1.6019    0.20538                                 F096600200276 
      1.962     1.6032    0.21674                                 F096600200277 
      1.962     1.6176    0.22584                                 F096600200278 
      1.962     1.6176    0.23493                                 F096600200279 
      1.962     1.6333    0.24479                                 F096600200280 
      1.962     1.6346    0.25767                                 F096600200281 
      1.962     1.6489     0.2948 1.5909E-02                      F096600200282 
      1.962      1.666    0.26603                                 F096600200283 
      1.962     1.6806    0.21604                                 F096600200284 
      1.962      1.695     0.2062                                 F096600200285 
      1.962     1.7108    0.21303                                 F096600200286 
      1.962     1.7252    0.21758                                 F096600200287 
      1.962     1.7436    0.19032                                 F096600200288 
      1.962     1.7595    0.11003                                 F096600200289 
      1.962      1.774 9.4134E-02 7.5757E-03                      F096600200290 
      1.962     1.7897    0.10172                                 F096600200291 
      1.962     1.8027    0.15855                                 F096600200292 
      1.962      1.811    0.20553                                 F096600200293 
      1.962     1.8196    0.22447                                 F096600200294 
      1.962     1.8354    0.22524                                 F096600200295 
      1.962     1.8498    0.24116                                 F096600200296 
      1.962     1.8669    0.22223                                 F096600200297 
      1.962       1.88    0.19951                                 F096600200298 
      1.962     1.8969    0.30558                                 F096600200299 
      1.962     1.9126    0.32226 1.8939E-02                      F096600200300 
      1.962     1.9284    0.29273                                 F096600200301 
      1.962     1.9416    0.23516                                 F096600200302 
      1.962     1.9586     0.2723                                 F096600200303 
      1.962     1.9744    0.26246                                 F096600200304 
      1.962     1.9901    0.27307                                 F096600200305 
      1.962     2.0046     0.2246                                 F096600200306 
      1.962     2.0205    0.18295                                 F096600200307 
      1.962     2.0348    0.21932                                 F096600200308 
      1.962     2.0506    0.20191                                 F096600200309 
      1.962     2.0664    0.17237                                 F096600200310 
      1.962     2.0809    0.12314                                 F096600200311 
      1.962     2.0809    0.11556                                 F096600200312 
      1.962     2.0967    0.10118                                 F096600200313 
      1.962     2.1098    0.11483                                 F096600200314 
      1.962     2.1282    0.11787 9.0909E-03                      F096600200315 
      1.962     2.1413    0.12394                                 F096600200316 
      1.962      2.157    0.11713                                 F096600200317 
      1.962     2.1766    0.17321                                 F096600200318 
      1.962     2.1896    0.23306                                 F096600200319 
      1.962     2.2026    0.27171                                 F096600200320 
      1.962     2.2211    0.23839                                 F096600200321 
      1.962     2.2367    0.29067                                 F096600200322 
      1.962     2.2511    0.30508                                 F096600200323 
      1.962     2.2668    0.34297                                 F096600200324 
      1.962     2.2825    0.33313                                 F096600200325 
      1.962     2.2996     0.3392                                 F096600200326 
      1.962     2.3142    0.26724                                 F096600200327 
      1.962     2.3143     0.2127                                 F096600200328 
ENDDATA            316          0                                 F096600200329 
ENDSUBENT          328          0                                 F096600299999 
SUBENT        F0966003   20090224                             F035F096600300001 
BIB                  3          3                                 F096600300002 
REACTION   (13-AL-27(D,P)13-AL-28,PAR,DA)                         F096600300003 
ERR-ANALYS (EN-ERR-DIG) Energy digitizing error                   F096600300004 
STATUS     (CURVE) Fig.3                                          F096600300005 
ENDBIB               3          0                                 F096600300006 
COMMON               2          3                                 F096600300007 
EN-ERR-DIG ERR-DIG                                                F096600300008 
MEV        MB/SR                                                  F096600300009 
 0.001      0.007                                                 F096600300010 
ENDCOMMON            3          0                                 F096600300011 
DATA                 6        282                                 F096600300012 
E-LVL      E-LVL      ANG        EN         DATA       DATA-ERR   F096600300013 
MEV        MEV        ADEG       MEV        MB/SR      MB/SR      F096600300014 
         0.      0.031         7.     1.5097    0.43087           F096600300015 
         0.      0.031         7.     1.5266    0.43108           F096600300016 
         0.      0.031         7.     1.5434    0.43129           F096600300017 
         0.      0.031         7.     1.5455    0.50622           F096600300018 
         0.      0.031         7.     1.5581    0.53634           F096600300019 
         0.      0.031         7.     1.5728    0.64139           F096600300020 
         0.      0.031         7.     1.5896    0.83636           F096600300021 
         0.      0.031         7.     1.6064    0.89649           F096600300022 
         0.      0.031         7.     1.6212    0.92663           F096600300023 
         0.      0.031         7.     1.6338    0.94177           F096600300024 
         0.      0.031         7.     1.6506     1.0169           F096600300025 
         0.      0.031         7.     1.6675     1.0021           F096600300026 
         0.      0.031         7.     1.6801     1.0173           F096600300027 
         0.      0.031         7.     1.6991    0.98753           F096600300028 
         0.      0.031         7.     1.7117     1.0176           F096600300029 
         0.      0.031         7.     1.7264     1.0178           F096600300030 
         0.      0.031         7.     1.7391      1.018           F096600300031 
         0.      0.031         7.     1.7475      1.108           F096600300032 
         0.      0.031         7.     1.7706     1.1832           F096600300033 
         0.      0.031         7.     1.7854     1.1084           F096600300034 
         0.      0.031         7.     1.8001     1.1086           F096600300035 
         0.      0.031         7.     1.8127     1.3185           F096600300036 
         0.      0.031         7.     1.8316     1.3188           F096600300037 
         0.      0.031         7.     1.8485      1.259           F096600300038 
         0.      0.031         7.     1.8611     1.2742           F096600300039 
         0.      0.031         7.     1.8758     1.4691           F096600300040 
         0.      0.031         7.     1.8926     1.4993           F096600300041 
         0.      0.031         7.     1.9053     1.5444           F096600300042 
         0.      0.031         7.     1.9221     1.6794           F096600300043 
         0.      0.031         7.     1.9347     1.8444           F096600300044 
         0.      0.031         7.     1.9515     2.0393    0.13483F096600300045 
         0.      0.031         7.     1.9662     1.8897           F096600300046 
         0.      0.031         7.      1.981     1.9049           F096600300047 
         0.      0.031         7.     1.9937     1.4706           F096600300048 
         0.      0.031         7.     2.0127      1.306           F096600300049 
         0.      0.031         7.     2.0253      1.471           F096600300050 
         0.      0.031         7.     2.0421     1.7558           F096600300051 
         0.      0.031         7.     2.0567     2.0856           F096600300052 
         0.      0.031         7.     2.0714     2.3554           F096600300053 
         0.      0.031         7.     2.0861     2.7152           F096600300054 
         0.      0.031         7.     2.1196       3.21           F096600300055 
         0.      0.031         7.     2.1322     3.5247           F096600300056 
         0.      0.031         7.     2.1468     3.8994           F096600300057 
         0.      0.031         7.     2.1636     4.2592           F096600300058 
         0.      0.031         7.     2.1783     4.4242     0.2397F096600300059 
         0.      0.031         7.      2.193     4.2895           F096600300060 
         0.      0.031         7.     2.2078     4.2298           F096600300061 
         0.      0.031         7.     2.2204     4.3947           F096600300062 
         0.      0.031         7.     2.2351     4.6196           F096600300063 
         0.      0.031         7.     2.2539     5.1142           F096600300064 
         0.      0.031         7.     2.2686     5.3541           F096600300065 
         0.      0.031         7.     2.2832     5.6689           F096600300066 
         0.      0.031         7.        2.3     6.0886           F096600300067 
         0.      0.031         7.     2.3148     5.8041           F096600300068 
         0.      0.031         7.     2.3275     5.5346           F096600300069 
         0.      0.031         7.     2.3443     5.6097           F096600300070 
         0.      0.031         7.      2.359     5.7597    0.28464F096600300071 
         0.      0.031         7.     2.3738      5.685           F096600300072 
         0.      0.031         7.     2.3886     5.3556           F096600300073 
         0.      0.031         7.     2.4202     5.2661           F096600300074 
         0.      0.031         7.     2.4349     5.3412           F096600300075 
         0.      0.031         7.     2.4496      5.611           F096600300076 
         0.      0.031         7.     2.4642     6.1955           F096600300077 
         0.      0.031         7.     2.4746      6.675           F096600300078 
         0.      0.031         7.     2.4794       6.99           F096600300079 
         0.      0.031         7.     2.4892     7.3643           F096600300080 
         0.      0.031         7.      2.506     7.4844           F096600300081 
         0.      0.031         7.     2.5227     7.9041           F096600300082 
         0.      0.031         7.     2.5373     8.5784           F096600300083 
         0.      0.031         7.     2.5499     8.8632           F096600300084 
         0.      0.031         7.     2.5645     9.4477    0.44944F096600300085 
         0.      0.031         7.     2.5813     9.5677           F096600300086 
         0.      0.031         7.      2.596     9.5379           F096600300087 
         0.      0.031         7.      2.615     9.3734           F096600300088 
         0.      0.031         7.     2.6256     9.1638           F096600300089 
         0.      0.031         7.     2.6425     8.8494           F096600300090 
         0.      0.031         7.     2.6552     8.7746           F096600300091 
         0.      0.031         7.     2.6657     8.8347           F096600300092 
         0.      0.031         7.     2.6699     8.9246           F096600300093 
         0.      0.031         7.     2.6994     8.7602           F096600300094 
         0.      0.031         7.     2.7455      9.375           F096600300095 
         0.      0.031         7.     2.7605     8.5213           F096600300096 
         0.      0.031         7.     2.7752     8.7761           F096600300097 
         0.      0.031         7.      2.792     8.7913           F096600300098 
         0.      0.031         7.     2.8025     9.0761           F096600300099 
         0.      0.031         7.     2.8192     9.3759           F096600300100 
         0.      0.031         7.     2.8508     9.4512           F096600300101 
         0.      0.031         7.     2.8633     9.7959           F096600300102 
         0.      0.031         7.     2.8781     9.7662           F096600300103 
         0.      0.031         7.     2.8992     9.4368           F096600300104 
         0.      0.031       173.     1.5013    0.26472           F096600300105 
         0.      0.031       173.     1.5303    0.28541           F096600300106 
         0.      0.031       173.     1.5592    0.35021           F096600300107 
         0.      0.031       173.     1.5756    0.34733           F096600300108 
         0.      0.031       173.     1.5895    0.31503           F096600300109 
         0.      0.031       173.     1.6047    0.29155           F096600300110 
         0.      0.031       173.     1.6211    0.28867           F096600300111 
         0.      0.031       173.     1.6362     0.3299           F096600300112 
         0.      0.031       173.     1.6513    0.35642           F096600300113 
         0.      0.031       173.     1.6664    0.39177 2.3529E-02F096600300114 
         0.      0.031       173.     1.6816    0.37123           F096600300115 
         0.      0.031       173.     1.6954    0.37128           F096600300116 
         0.      0.031       173.     1.7106    0.38604           F096600300117 
         0.      0.031       173.     1.7257    0.45962           F096600300118 
         0.      0.031       173.     1.7421    0.45673           F096600300119 
         0.      0.031       173.     1.7546    0.47737           F096600300120 
         0.      0.031       173.      1.771    0.51272           F096600300121 
         0.      0.031       173.     1.7862    0.48924           F096600300122 
         0.      0.031       173.     1.8013    0.43635           F096600300123 
         0.      0.031       173.     1.8165    0.40699           F096600300124 
         0.      0.031       173.     1.8216    0.44528           F096600300125 
         0.      0.031       173.     1.8303    0.46881           F096600300126 
         0.      0.031       173.     1.8467    0.57769           F096600300127 
         0.      0.031       173.     1.8617    0.69539           F096600300128 
         0.      0.031       173.     1.8767    0.91309 3.8235E-02F096600300129 
         0.      0.031       173.     1.8857    0.88672           F096600300130 
         0.      0.031       173.     1.8918    0.97196           F096600300131 
         0.      0.031       173.      1.922     1.0279           F096600300132 
         0.      0.031       173.     1.9371     1.1045           F096600300133 
         0.      0.031       173.     1.9522     1.2045           F096600300134 
         0.      0.031       173.     1.9673     1.2634           F096600300135 
         0.      0.031       173.     1.9825     1.1164           F096600300136 
         0.      0.031       173.     1.9976     1.1547           F096600300137 
         0.      0.031       173.     2.0127     1.2459           F096600300138 
         0.      0.031       173.     2.0157     1.2901           F096600300139 
         0.      0.031       173.     2.0278     1.3342           F096600300140 
         0.      0.031       173.     2.0579     1.5872           F096600300141 
         0.      0.031       173.      2.073     1.7196 7.6470E-02F096600300142 
         0.      0.031       173.     2.0869     1.5932           F096600300143 
         0.      0.031       173.      2.087     1.4756           F096600300144 
         0.      0.031       173.     2.1034     1.3933           F096600300145 
         0.      0.031       173.     2.1173     1.3669           F096600300146 
         0.      0.031       173.     2.1325     1.3552           F096600300147 
         0.      0.031       173.     2.1476     1.3493           F096600300148 
         0.      0.031       173.     2.1779     1.3141           F096600300149 
         0.      0.031       173.     2.1917     1.3848           F096600300150 
         0.      0.031       173.     2.2081     1.3966           F096600300151 
         0.      0.031       173.     2.2221     1.2731           F096600300152 
         0.      0.031       173.     2.2285     1.1879           F096600300153 
