ENTRY            F1065   20220428                             F090F1065  0    1 
SUBENT        F1065001   20220428                             F090F1065  1    1 
BIB                 11         29                                 F1065  1    2 
TITLE      Deuteron induced reactions in C-12 at bombarding       F1065  1    3 
           energies of 5 to 10 MeV                                F1065  1    4 
AUTHOR     (H.Cords,G.U.Din,B.A.Robson)                           F1065  1    5 
INSTITUTE  (3AULCBR)                                              F1065  1    6 
REFERENCE  (J,NP/A,127,95,1969)                                   F1065  1    7 
           #doi:10.1016/0375-9474(69)90770-2                      F1065  1    8 
FACILITY   (VDGT,3AULCBR)                                         F1065  1    9 
INC-SOURCE The maximum deuteron beam current used was 0.5 mu-A.   F1065  1   10 
DETECTOR   (SIBAR) Four silicon surface barrier detectors placed  F1065  1   11 
           at a distance of 18 cm from the target were used.      F1065  1   12 
            The detection of different particles at several       F1065  1   13 
           energies required the use of solid state detectors of  F1065  1   14 
           various depletion layer thicknesses.                   F1065  1   15 
SAMPLE     Self-supporting targets of natural carbon with the     F1065  1   16 
           thickness of 20 to 40 mu-g/cm2, which corresponded to  F1065  1   17 
           an energy loss of 2 to 5 keV in the specified region   F1065  1   18 
           of bombarding energies, were mounted in a scattering   F1065  1   19 
           chamber at 45 degr. to the beam direction.             F1065  1   20 
METHOD     (BCINT,PHD)                                            F1065  1   21 
ERR-ANALYS (DATA-ERR) The average mean deviation due to           F1065  1   22 
           repetition of measurements. Mean deviations of up to   F1065  1   23 
           10% in some cases were due to the peak separation      F1065  1   24 
           procedure.                                             F1065  1   25 
           (ERR-SYS) The estimated average mean error in the      F1065  1   26 
           absolute cross sections.                               F1065  1   27 
HISTORY    (20100601C)                                            F1065  1   28 
           (20220428A) SD: Corrections in all Subents. Several    F1065  1   29 
           Subents were merged: 002+003; 004+007; 008+009.        F1065  1   30 
           Subent 010 was split in two, Subent 015 added.         F1065  1   31 
ENDBIB              29          0                                 F1065  1   32 
COMMON               3          3                                 F1065  1   33 
ANG-RSL    DATA-ERR   ERR-SYS                                     F1065  1   34 
ADEG       PER-CENT   PER-CENT                                    F1065  1   35 
  1.         3.9        16.                                       F1065  1   36 
ENDCOMMON            3          0                                 F1065  1   37 
ENDSUBENT           36          0                                 F1065  199999 
SUBENT        F1065002   20220428                             F090F1065  2    1 
BIB                  3          4                                 F1065  2    2 
REACTION   (6-C-12(D,EL)6-C-12,,DA,,RTH)                          F1065  2    3 
STATUS     (CURVE) Fig.2 from Nucl.Phys.,A127(1969)95             F1065  2    4 
HISTORY    (20220428A) SD: The accuracy of data presentation has  F1065  2    5 
           been revised. Data from Subent 003 added.              F1065  2    6 
ENDBIB               4          0                                 F1065  2    7 
COMMON               1          3                                 F1065  2    8 
EN-ERR-DIG                                                        F1065  2    9 
MEV                                                               F1065  2   10 
   0.007                                                          F1065  2   11 
ENDCOMMON            3          0                                 F1065  2   12 
DATA                 4       1152                                 F1065  2   13 
ANG        EN         DATA       ERR-DIG                          F1065  2   14 
ADEG       MEV        NO-DIM     NO-DIM                           F1065  2   15 
        30.      5.009      1.378      0.005                      F1065  2   16 
        30.      5.031      1.467      0.005                      F1065  2   17 
        30.      5.053      1.378      0.005                      F1065  2   18 
        30.      5.081      1.467      0.005                      F1065  2   19 
        30.      5.103      1.576      0.005                      F1065  2   20 
        30.      5.131      1.489      0.005                      F1065  2   21 
        30.      5.159      1.578      0.005                      F1065  2   22 
        30.      5.203      1.556      0.005                      F1065  2   23 
        30.      5.231      1.534      0.005                      F1065  2   24 
        30.      5.253      1.535      0.005                      F1065  2   25 
        30.      5.275      1.524      0.005                      F1065  2   26 
        30.      5.303      1.511      0.005                      F1065  2   27 
        30.      5.330      1.489      0.005                      F1065  2   28 
        30.      5.352      1.512      0.005                      F1065  2   29 
        30.      5.380      1.467      0.005                      F1065  2   30 
        30.      5.402      1.467      0.005                      F1065  2   31 
        30.      5.430      1.445      0.005                      F1065  2   32 
        30.      5.452      1.410      0.005                      F1065  2   33 
        30.      5.480      1.512      0.005                      F1065  2   34 
        30.      5.502      1.489      0.005                      F1065  2   35 
        30.      5.530      1.534      0.005                      F1065  2   36 
        30.      5.552      1.489      0.005                      F1065  2   37 
        30.      5.580      1.556      0.005                      F1065  2   38 
        30.      5.602      1.512      0.005                      F1065  2   39 
        30.      5.629      1.578      0.005                      F1065  2   40 
        30.      5.652      1.467      0.005                      F1065  2   41 
        30.      5.679      1.645      0.005                      F1065  2   42 
        30.      5.701      1.490      0.005                      F1065  2   43 
        30.      5.729      1.556      0.005                      F1065  2   44 
        30.      5.751      1.556      0.005                      F1065  2   45 
        30.      5.779      1.566      0.005                      F1065  2   46 
        30.      5.801      1.556      0.005                      F1065  2   47 
        30.      5.829      1.379      0.005                      F1065  2   48 
        30.      5.857      1.579      0.005                      F1065  2   49 
        30.      5.879      1.447      0.005                      F1065  2   50 
        30.      5.901      1.445      0.005                      F1065  2   51 
        30.      5.923      1.377      0.005                      F1065  2   52 
        30.      5.956      1.379      0.005                      F1065  2   53 
        30.      5.978      1.379      0.005                      F1065  2   54 
        30.      6.006      1.356      0.005                      F1065  2   55 
        30.      6.028      1.401      0.005                      F1065  2   56 
        30.      6.050      1.268      0.005                      F1065  2   57 
        30.      6.100      1.245      0.005                      F1065  2   58 
        30.      6.150      1.245      0.005                      F1065  2   59 
        30.      6.200      1.203      0.005                      F1065  2   60 
        30.      6.228      1.211      0.005                      F1065  2   61 
        30.      6.250      1.204      0.005                      F1065  2   62 
        30.      6.278      1.223      0.005                      F1065  2   63 
        30.      6.300      1.179      0.005                      F1065  2   64 
        30.      6.333      1.157      0.005                      F1065  2   65 
        30.      6.355      1.138      0.005                      F1065  2   66 
        30.      6.377      1.135      0.005                      F1065  2   67 
        30.      6.399      1.157      0.005                      F1065  2   68 
