ENTRY            F0666   20070730                             F028F066600000001 
SUBENT        F0666001   20070730                             F028F066600100001 
BIB                 10         23                                 F066600100002 
TITLE      High spin states in 39K from the 36Ar(a,pg)39K reactionF066600100003 
AUTHOR     (G.Alenius,S.E.Arnell,O.Stankiewicz)                   F066600100004 
INSTITUTE  (2SWDCTH)                                              F066600100005 
REFERENCE  (J,PS,10,43,1974)                                      F066600100006 
           (C,73MUNICH,1,206,1973)Preliminary results.            F066600100007 
FACILITY   (CYCLO,2SWDIPS)The 80 cm cyclotron.                    F066600100008 
DETECTOR   (GELI)Two 60 cm2 detectors were used,one of which couldF066600100009 
           be rotated around the target centre,while the other oneF066600100010 
           was in a fixed position to monitor the reaction.       F066600100011 
SAMPLE     The target consisted of argon gas enriched to 99.5% in F066600100012 
           36Ar and was enclosed in a small volume perspex cell ofF066600100013 
           14 mm diam.The gas was separated from the main vacuum  F066600100014 
           system by thin mylar (1.5 mg/cm2)entrance and exit     F066600100015 
           windows. At a pressure of 1 atm. the windows could     F066600100016 
           resist 6-8 hours continuous irradiation with a 14 MeV  F066600100017 
           alpha-beam of around 1nA.                              F066600100018 
METHOD     (COINC)                                                F066600100019 
ERR-ANALYS (ANG-ERR-D) Angle digitizing error                     F066600100020 
           (ERR-DIG) Data digitizing error                        F066600100021 
           (DATA-ERR)Error from the graphic bars                  F066600100022 
HISTORY    (20031223C)                                            F066600100023 
           (20070625A) Reference code was changed. Error          F066600100024 
           designation was changed.                               F066600100025 
ENDBIB              23          0                                 F066600100026 
COMMON               3          3                                 F066600100027 
EN         ANG-ERR-D  ERR-DIG                                     F066600100028 
MEV        ADEG       ARB-UNITS                                   F066600100029 
 14.0       0.2        0.1                                        F066600100030 
ENDCOMMON            3          0                                 F066600100031 
ENDSUBENT           30          0                                 F066600199999 
SUBENT        F0666002   20070730                             F028F066600200001 
BIB                  2          2                                 F066600200002 
REACTION   (18-AR-36(A,P)19-K-39,PAR,DA,G,REL)                    F066600200003 
STATUS     (CURVE)Fig.5(a)                                        F066600200004 
ENDBIB               2          0                                 F066600200005 
NOCOMMON             0          0                                 F066600200006 
DATA                 4         42                                 F066600200007 
E          ANG        DATA       DATA-ERR                         F066600200008 
KEV        ADEG       ARB-UNITS  ARB-UNITS                        F066600200009 
 347.00    0.64229    0.57267    0.31745                          F066600200010 
 347.00     14.636    0.73976    0.31741                          F066600200011 
 347.00     29.787    0.74012    0.31748                          F066600200012 
 347.00     44.628    0.78812    0.39677                          F066600200013 
 347.00     59.309    0.89167    0.35713                          F066600200014 
 347.00     74.752    0.96548    0.45633                          F066600200015 
 347.00     90.201     1.0056    0.49601                          F066600200016 
 757.00    0.44329    0.63155    0.29585                          F066600200017 
 757.00     14.365    0.73782    0.25640                          F066600200018 
 757.00     29.317    0.75927    0.31555                          F066600200019 
 757.00     44.573    0.80834    0.41419                          F066600200020 
 757.00     59.223    0.83374    0.39449                          F066600200021 
 757.00     74.490    0.99917    0.43391                          F066600200022 
 757.00     90.289     1.0049    0.41419                          F066600200023 
 784.00    0.15984     2.3707    0.71284                          F066600200024 
 784.00     14.741     2.2081    0.79204                          F066600200025 
 784.00     30.205     1.7998    0.59406                          F066600200026 
 784.00     45.218     1.4748    0.71287                          F066600200027 
 784.00     60.111     1.4329    0.45541                          F066600200028 
 784.00     74.988     1.2584    0.53465                          F066600200029 
 784.00     90.469    0.99865    0.51488                          F066600200030 
 1129.0    0.34912     1.5001    0.67193                          F066600200031 
 1129.0     14.701     1.6445    0.61265                          F066600200032 
 1129.0     29.250     1.5102    0.65218                          F066600200033 
 1129.0     44.861     1.3600    0.45454                          F066600200034 
 1129.0     60.316     1.3107    0.55336                          F066600200035 
 1129.0     74.865     1.2001    0.59288                          F066600200036 
 1129.0     90.022    0.99663    0.53359                          F066600200037 
 1774.0    0.15671     1.1171    0.41257                          F066600200038 
 1774.0     14.894     1.0366    0.39293                          F066600200039 
 1774.0     29.342    0.95603    0.49116                          F066600200040 
 1774.0     44.542    0.91872    0.51081                          F066600200041 
 1774.0     59.743    0.88731    0.43222                          F066600200042 
 1774.0     74.942    0.91090    0.47151                          F066600200043 
 1774.0     89.691    0.99736    0.47151                          F066600200044 
 2814.0    0.17783     1.6960    0.53150                          F066600200045 
 2814.0     14.769     1.6525    0.45276                          F066600200046 
 2814.0     30.009     1.4339    0.51181                          F066600200047 
 2814.0     44.342     1.3471    0.39373                          F066600200048 
 2814.0     60.201     1.2564    0.39373                          F066600200049 
 2814.0     74.686     1.1637    0.41340                          F066600200050 
 2814.0     89.625     1.0041    0.43309                          F066600200051 
ENDDATA             44          0                                 F066600200052 
ENDSUBENT           51          0                                 F066600299999 
ENDENTRY             2          0                                 F066699999999 
