ENTRY            F0318   19990409                             0000F031800000001 
SUBENT        F0318001   19990409                             0000F031800100001 
BIB                 10         12                                 F031800100002 
TITLE      The reaction 10B(t,p)12B                               F031800100003 
AUTHOR     (B.STEPANCIC,D.CIRIC,K.SUBOTIC,D.STANOJEVIC)           F031800100004 
INSTITUTE  (3YUGBKB)                                              F031800100005 
REFERENCE  (J,FIZ,9,41,1977)                                      F031800100006 
MONITOR    (8-O-16(T,P)8-O-18,PAR,DA,,,EXP) in accordance with theF031800100007 
           procedure proposed by Kobzev.                          F031800100008 
MONIT-REF  (,KOBZEV+,J,YF,3,(6),1060,1966)                        F031800100009 
SAMPLE     A target was 2B3O evaporated onto Al foil.             F031800100010 
FACILITY   (CCW)                                                  F031800100011 
DETECTOR   (SOLST) semi-conductor counters.                       F031800100012 
HISTORY    (19890303C)                                            F031800100013 
           (19990409A) CNPD: corrected 4-dig. year                F031800100014 
ENDBIB              12          0                                 F031800100015 
NOCOMMON             0          0                                 F031800100016 
ENDSUBENT           15          0                                 F031800199999 
SUBENT        F0318002   19990409                             0000F031800200001 
BIB                  4          5                                 F031800200002 
REACTION   (5-B-10(T,P)5-B-12,PAR,DA,,REL,EXP)                    F031800200003 
ERR-ANALYS (EN-ERR) Digitizing error                              F031800200004 
           (DATA-ERR) Digitizing error                            F031800200005 
STATUS     (CURVE) Fig.1                                          F031800200006 
EN-SEC     (E-LVL,5-B-12)                                         F031800200007 
ENDBIB               5          0                                 F031800200008 
COMMON               2          3                                 F031800200009 
EN-ERR     ANG                                                    F031800200010 
MEV        ADEG                                                   F031800200011 
 0.002       110.0                                                F031800200012 
ENDCOMMON            3          0                                 F031800200013 
DATA                 4         34                                 F031800200014 
EN         E-LVL      DATA       DATA-ERR                         F031800200015 
MEV        MEV        ARB-UNITS  ARB-UNITS                        F031800200016 
     0.497      0.95      19.39       2.464                       F031800200017 
     0.501      3.39      15.69       1.291                       F031800200018 
     0.5476     0.95      31.57       2.464                       F031800200019 
     0.5529     3.39      23.3        1.291                       F031800200020 
     0.5981     0.95      51.25       2.464                       F031800200021 
     0.5998     3.39      30.9        1.291                       F031800200022 
     0.6462     0.95      65.94       2.464                       F031800200023 
     0.6467     3.39      55.81       1.291                       F031800200024 
     0.6942     0.95      83.14       2.464                       F031800200025 
     0.696      3.39      68.36       1.291                       F031800200026 
     0.7422     0.95      95.33       2.464                       F031800200027 
     0.7453     3.39     105.7        1.291                       F031800200028 
     0.7929     0.95     117.5        2.464                       F031800200029 
     0.7971     3.39     138.         1.291                       F031800200030 
     0.8435     0.95     147.2        2.464                       F031800200031 
     0.8464     3.39     167.9        1.291                       F031800200032 
     0.8967     0.95     176.9        2.464                       F031800200033 
     0.9006     3.39     230.         1.291                       F031800200034 
     0.9423     0.95     206.6        2.464                       F031800200035 
     0.9424     3.39     274.7        1.291                       F031800200036 
     0.993      0.95     238.8        2.464                       F031800200037 
     0.9941     3.39     329.3        1.291                       F031800200038 
     1.043      3.39     371.6        1.291                       F031800200039 
     1.046      0.95     266.         2.464                       F031800200040 
     1.092      0.95     280.7        2.464                       F031800200041 
     1.093      3.39     411.4        1.291                       F031800200042 
     1.145      0.95     302.8        2.464                       F031800200043 
     1.145      3.39     438.8        1.291                       F031800200044 
     1.193      0.95     310.         2.464                       F031800200045 
     1.194      3.39     463.7        1.291                       F031800200046 
     1.221      0.95     317.4        2.464                       F031800200047 
     1.221      3.39     478.6        1.291                       F031800200048 
     1.243      3.39     518.3        1.291                       F031800200049 
     1.246      0.95     322.2        2.464                       F031800200050 
ENDDATA             36          0                                 F031800200051 
ENDSUBENT           50          0                                 F031800299999 
ENDENTRY             2          0                                 F031899999999 
