ENTRY            F0643   20120409                             F047F064300000001 
SUBENT        F0643001   20120409                             F047F064300100001 
BIB                 10         20                                 F064300100002 
TITLE      High resolution study of the Mg-24(a,g0)Si-28 capture  F064300100003 
           reaction.                                              F064300100004 
AUTHOR     (D.Bohle,K.Glasner,L.Ricken,E.Kuhlmann)                F064300100005 
INSTITUTE  (2GERBOC)                                              F064300100006 
REFERENCE  (J,ZP/A,318,339,1984)                                  F064300100007 
FACILITY   (DYNAM,2GERBOC)                                        F064300100008 
SAMPLE     Thin, highly enriched (99.94%) 24MgO targets on        F064300100009 
           0.1 Ta backings. The target thickness was (120+ -13)   F064300100010 
           mu-g/cm2, corresponding to an effective thickness of 80F064300100011 
            (60) keV for alpha-particles of 6(9) MeV, respectivelyF064300100012 
METHOD     (GSPEC)                                                F064300100013 
DETECTOR   (NAICR) Six NaI(Tl) crystals ranging in size from 11.4 F064300100014 
           cm x 12.7 cm to 7.6 cm x 7.6 cm were kept fixed at 48, F064300100015 
           60,69, 90, 120 and 135 degrees.                        F064300100016 
ERR-ANALYS (ERR-DIG)    Data digitizing error                     F064300100017 
           (DATA-ERR)   Error from the graphic bars               F064300100018 
HISTORY    (20031112C)                                            F064300100019 
           (20120409A) REACTION code in Sub 002,003 was changed,  F064300100020 
           COMMON in Sub 001 was added. MONITOR and MONIT-REF     F064300100021 
           records in Sub 001 were deleted.                       F064300100022 
ENDBIB              20          0                                 F064300100023 
COMMON               2          3                                 F064300100024 
E-LVL      EN-RSL                                                 F064300100025 
MEV        PER-CENT                                               F064300100026 
 0.          10.                                                  F064300100027 
ENDCOMMON            3          0                                 F064300100028 
ENDSUBENT           27          0                                 F064300199999 
SUBENT        F0643002   20120409                             F047F064300200001 
BIB                  4          4                                 F064300200002 
REACTION   (12-MG-24(A,G)14-SI-28,PAR,DA,,REL)                    F064300200003 
COMMENT    No explanation of relative units is given.             F064300200004 
ERR-ANALYS (EN-ERR-DIG) Energy digitizing error                   F064300200005 
STATUS     (CURVE) Fig.2                                          F064300200006 
ENDBIB               4          0                                 F064300200007 
COMMON               2          3                                 F064300200008 
EN-ERR-DIG ERR-DIG                                                F064300200009 
MEV        ARB-UNITS                                              F064300200010 
 0.006      1.3                                                   F064300200011 
ENDCOMMON            3          0                                 F064300200012 
DATA                 4        124                                 F064300200013 
ANG        EN         DATA       DATA-ERR                         F064300200014 
ADEG       MEV        ARB-UNITS  ARB-UNITS                        F064300200015 
        90.     4.1784     64.102     28.171                      F064300200016 
        90.     4.2857     31.898     23.998                      F064300200017 
        90.     4.4747     72.823     27.128                      F064300200018 
        90.     4.5906      167.9     30.253                      F064300200019 
        90.     4.6959     30.331     23.998                      F064300200020 
        90.     5.2916     65.512     29.210                      F064300200021 
        90.     5.3836       147.     31.296                      F064300200022 
        90.     5.4917     52.203     34.421                      F064300200023 
        90.     5.5886     25.202     18.778                      F064300200024 
        90.     5.6951     51.418     27.123                      F064300200025 
        90.     5.9026     245.72     32.344                      F064300200026 
        90.     6.0098     465.98     35.469                      F064300200027 
        90.     6.1037     155.21     30.257                      F064300200028 
        90.     6.3122     285.88     28.167                      F064300200029 
        90.     6.3582     194.14     31.296                      F064300200030 
        90.     6.3981     50.222     30.253                      F064300200031 
        90.     6.4431      37.76     26.080                      F064300200032 
        90.     6.4841     63.892     26.085                      F064300200033 
        90.     6.5344     167.24     26.085                      F064300200034 
        90.     6.5583     186.04     17.735                      F064300200035 
        90.     6.6089     263.31     30.257                      F064300200036 
        90.     6.6498     297.78     27.123                      F064300200037 
        90.     6.7025     219.61     28.167                      F064300200038 
        90.     6.7492     84.049     28.158                      F064300200039 
        90.     6.8015     39.257     25.037                      F064300200040 
        90.     6.8476      195.8     29.214                      F064300200041 
        90.     6.8715     216.69     33.383                      F064300200042 
        90.     6.9152     542.24     29.214                      F064300200043 
        90.     6.9494     560.01     33.387                      F064300200044 
        90.     6.9616      426.5     34.426                      F064300200045 
        90.     7.0124     246.08     32.339                      F064300200046 
        90.     7.0460     58.344     30.257                      F064300200047 
        90.     7.0941     68.838     29.219                      F064300200048 
        90.     7.2707      6.468     19.821                      F064300200049 
        90.     7.4740      6.725     19.812                      F064300200050 
        90.     7.5274     134.07     22.959                      F064300200051 
        90.     7.5833      79.89     25.037                      F064300200052 
        90.     7.7077     53.966     27.132                      F064300200053 
        90.     7.7524     66.542     28.167                      F064300200054 
        90.     7.8174     100.01     30.257                      F064300200055 
        90.     7.8733     42.701     25.037                      F064300200056 
        90.     7.9354     37.563     28.167                      F064300200057 
        90.     8.0041     59.558     28.167                      F064300200058 
        90.     8.0661     59.636     34.426                      F064300200059 
        90.     8.1379     101.46     33.383                      F064300200060 
        90.     8.2090     195.44     29.201                      F064300200061 
        90.     8.2608     184.03     30.257                      F064300200062 
        90.     8.3429     232.12     30.262                      F064300200063 
        90.     8.3857     377.18     32.344                      F064300200064 
        90.     8.4427     237.46     33.383                      F064300200065 
        90.     8.5219     496.28     38.603                      F064300200066 
        90.     8.5788     369.08     32.335                      F064300200067 
        90.     8.6325     224.14     34.426                      F064300200068 
