ENTRY            F0566   20030514                             0000F056600000001 
SUBENT        F0566001   20030514                             0000F056600100001 
BIB                  9         18                                 F056600100002 
TITLE      A multifoil carbon polarimeter for protons             F056600100003 
           between 20 and 84 MeV                                  F056600100004 
AUTHOR     (M.IEIRI,H.SAKAGUCHI,M.NAKAMURA,H.SAKAMOTO,            F056600100005 
           H.OGAWA,M.YOSOI,T.ICHIHARA,N.ISSHIKI,                  F056600100006 
           Y.TAKEUCHI,H.TOGAWA,T.TSUTSUMI,S.HIRATA,               F056600100007 
           T.NAKANO,S.KOBAYASHI)                                  F056600100008 
INSTITUTE  (2JPNKTO,2JPNOSA)                                      F056600100009 
REFERENCE  (J,NIM/A,257,253,1987)                                 F056600100010 
FACILITY   (CYCLO,2JPNOSA)                                        F056600100011 
DETECTOR   (TELES,MWPC,NAICR) Polarimeter consists of multifoil   F056600100012 
           of carbon as an analyzer, MWPC telescopes and plastic  F056600100013 
           scintillators. Polarimeter named MUSASHI using a       F056600100014 
           carbon analyser has been newly constructed for         F056600100015 
           measurements of the polarization of protons in the     F056600100016 
           energy range 20-84 MeV at the RCNP Osata Univ. It      F056600100017 
METHOD     (EDE,EXTB)                                             F056600100018 
SAMPLE     A carbon target of 40 or 1.5 mg/cm2 thickness          F056600100019 
HISTORY    (20030214C)                                            F056600100020 
ENDBIB              18          0                                 F056600100021 
COMMON               2          3                                 F056600100022 
EN-RSL-FW  POL-BM                                                 F056600100023 
MEV        NO-DIM                                                 F056600100024 
 1.           0.8                                                 F056600100025 
ENDCOMMON            3          0                                 F056600100026 
ENDSUBENT           25          0                                 F056600199999 
SUBENT        F0566002   20030514                             0000F056600200001 
BIB                  3          3                                 F056600200002 
REACTION   (6-C-12(P,EL)6-C-12,,DA)                               F056600200003 
ERR-ANALYS (ERR-S) Statistical error                              F056600200004 
STATUS     (TABLE) Tab.3.1-3.19                                   F056600200005 
ENDBIB               3          0                                 F056600200006 
NOCOMMON             0          0                                 F056600200007 
DATA                 4        484                                 F056600200008 
  26.40      57.50      20.13     0.1600                          F056600200119 
  26.40      60.00      20.49     0.1400                          F056600200120 
  26.40      62.50      21.09     0.1500                          F056600200121 
  26.40      65.00      20.94     0.1500                          F056600200122 
  26.40      67.50      21.03     0.1500                          F056600200123 
  26.40      70.00      20.15     0.1400                          F056600200124 
  26.40      72.50      19.18     0.1400                          F056600200125 
  26.40      75.00      17.70     0.1300                          F056600200126 
  26.40      77.50      16.08     0.1300                          F056600200127 
  28.10      22.50      678.0      1.500                          F056600200128 
  28.10      25.00      554.4      1.060                          F056600200129 
  28.10      27.50      439.3     0.9400                          F056600200130 
  28.10      30.00      343.3     0.8300                          F056600200131 
  28.10      32.50      256.9     0.7200                          F056600200132 
  28.10      35.00      188.0     0.6200                          F056600200133 
  28.10      37.50      135.9     0.5200                          F056600200134 
  28.10      40.00      94.86     0.4400                          F056600200135 
  28.10      42.50      64.45     0.2900                          F056600200136 
  28.10      45.00      45.51     0.2300                          F056600200137 
  28.10      47.50      31.26     0.1800                          F056600200138 
  28.10      52.50      21.18     0.1500                          F056600200139 
  28.10      55.00      19.21     0.1400                          F056600200140 
  28.10      57.50      18.86     0.1400                          F056600200141 
  28.10      60.00      19.00     0.1400                          F056600200142 
  28.10      62.50      19.51     0.1400                          F056600200143 
  28.10      65.00      19.56     0.1400                          F056600200144 
  28.10      67.50      19.45     0.1400                          F056600200145 
  28.10      70.00      18.65     0.1400                          F056600200146 
  28.10      72.50      17.58     0.1300                          F056600200147 
  28.10      75.00      16.30     0.9100E-01                      F056600200148 
  28.10      77.50      14.12     0.1200                          F056600200149 
  28.10      80.00      12.68     0.4300E-01                      F056600200150 
  29.70      22.50      685.5      1.500                          F056600200151 
  29.70      25.00      554.5      1.400                          F056600200152 
  29.70      27.50      438.3      1.200                          F056600200153 
  29.70      30.00      335.5      1.070                          F056600200154 
  29.70      32.50      247.8     0.9200                          F056600200155 
  29.70      35.00      180.4     0.7800                          F056600200156 
  29.70      37.50      127.7     0.5700                          F056600200157 
  29.70      40.00      87.03     0.4200                          F056600200158 
  29.70      42.50      59.50     0.3200                          F056600200159 
  29.70      45.00      41.66     0.2700                          F056600200160 
  29.70      47.50      29.12     0.2200                          F056600200161 
  29.70      50.00      24.00     0.2000                          F056600200162 
  29.70      52.50      20.64     0.1400                          F056600200163 
  29.70      55.00      19.63     0.1800                          F056600200164 
  29.70      57.50      19.19     0.1400                          F056600200165 
  29.70      60.00      19.47     0.1400                          F056600200166 
  29.70      62.50      19.63     0.1400                          F056600200167 
  29.70      65.00      19.18     0.1400                          F056600200168 
  29.70      67.50      18.52     0.1300                          F056600200169 
  29.70      70.00      17.57     0.1600E-01                      F056600200170 
  29.70      72.50      16.01     0.1200                          F056600200171 
  29.70      75.00      14.52     0.9900E-01                      F056600200172 
  29.70      77.50      13.00     0.8600E-01                      F056600200173 
  29.70      80.00      11.29     0.4900E-01                      F056600200174 
  32.70      22.50      658.4      1.160                          F056600200175 
  32.70      25.00      527.2      1.040                          F056600200176 
  32.70      27.50      410.8     0.9100                          F056600200177 
  32.70      30.00      306.3     0.7900                          F056600200178 
  32.70      32.50      225.2     0.6800                          F056600200179 
  32.70      35.00      158.0     0.5700                          F056600200180 
  32.70      37.50      109.1     0.4700                          F056600200181 
  32.70      40.00      74.00     0.3900                          F056600200182 
  32.70      42.50      49.91     0.2300                          F056600200183 
  32.70      45.00      34.55     0.2600                          F056600200184 
  32.70      47.50      24.45     0.1600                          F056600200185 
  32.70      50.00      20.49     0.1400                          F056600200186 
  32.70      52.50      18.64     0.1400                          F056600200187 
  32.70      55.00      17.79     0.1300                          F056600200188 
  32.70      57.50      17.58     0.1300                          F056600200189 
  32.70      60.00      17.37     0.1300                          F056600200190 
  32.70      62.50      17.47     0.1300                          F056600200191 
  32.70      65.00      16.74     0.1300                          F056600200192 
  32.70      67.50      15.79     0.1300                          F056600200193 
  32.70      70.00      14.62     0.1200                          F056600200194 
  32.70      72.50      13.12     0.9400E-01                      F056600200195 
  32.70      75.00      11.45     0.8800E-01                      F056600200196 
  32.70      77.50      9.661     0.8100E-01                      F056600200197 
  34.50      15.00      1026.      1.600                          F056600200198 
  34.50      17.50      901.4      1.500                          F056600200199 
  34.50      20.00      763.4     0.7800                          F056600200200 
  34.50      22.50      626.5      1.200                          F056600200201 
  34.50      25.00      489.8      1.080                          F056600200202 
  34.50      27.50      376.0     0.3600                          F056600200203 
  34.50      30.00      276.6     0.4700                          F056600200204 
  34.50      32.50      199.0     0.6900                          F056600200205 
  34.50      35.00      137.4     0.2300                          F056600200206 
  34.50      37.50      94.05     0.1900                          F056600200207 
  34.50      40.00      62.14     0.1400                          F056600200208 
  34.50      42.50      42.16     0.9900E-01                      F056600200209 
  34.50      45.00      29.28     0.9200E-01                      F056600200210 
  34.50      47.50      22.06     0.6100E-01                      F056600200211 
  34.50      50.00      18.55     0.6500E-01                      F056600200212 
  34.50      52.50      17.16     0.6300E-01                      F056600200213 
  34.50      55.00      16.51     0.5200E-01                      F056600200214 
  34.50      57.50      16.48     0.5200E-01                      F056600200215 
  34.50      60.00      16.04     0.5200E-01                      F056600200216 
  34.50      62.50      15.56     0.4800E-01                      F056600200217 
  34.50      65.00      14.81     0.4800E-01                      F056600200218 
  34.50      67.50      13.49     0.4100E-01                      F056600200219 
  34.50      70.00      12.26     0.3200E-01                      F056600200220 
  34.50      72.50      10.72     0.3700E-01                      F056600200221 
  34.50      75.00      9.299     0.3100E-01                      F056600200222 
  34.50      77.50      7.774     0.3400E-01                      F056600200223 
  34.50      80.00      5.814     0.2900E-01                      F056600200224 
  39.60      15.00      977.7      1.400                          F056600200225 
  39.60      17.50      843.6      1.300                          F056600200226 
  39.60      20.00      699.4      1.090                          F056600200227 
  39.60      22.50      554.4     0.8200                          F056600200228 
  39.60      25.00      423.4     0.9200                          F056600200229 
  39.60      27.50      311.6     0.7900                          F056600200230 
  39.60      30.00      221.7     0.6200                          F056600200231 
  39.60      32.50      152.4     0.4300                          F056600200232 
  39.60      35.00      101.9     0.2000                          F056600200233 
  39.60      37.50      66.22     0.1500                          F056600200234 
  39.60      40.00      43.13     0.1100                          F056600200235 
  39.60      42.50      28.46     0.8300E-01                      F056600200236 
  39.60      45.00      20.35     0.4900E-01                      F056600200237 
  39.60      47.50      16.21     0.4100E-01                      F056600200238 
  39.60      50.00      14.22     0.3500E-01                      F056600200239 
  39.60      52.50      13.55     0.5700E-01                      F056600200240 
  39.60      55.00      13.11     0.4700E-01                      F056600200241 
  39.60      57.50      12.66     0.4400E-01                      F056600200242 
  39.60      60.00      11.87     0.3800E-01                      F056600200243 
  39.60      62.50      10.93     0.2600E-01                      F056600200244 
  39.60      65.00      9.835     0.2400E-01                      F056600200245 
  39.60      67.50      8.538     0.1800E-01                      F056600200246 
  39.60      70.00      7.347     0.1700E-01                      F056600200247 
  39.60      72.50      6.171     0.1900E-01                      F056600200248 
  39.60      75.00      5.070     0.1700E-01                      F056600200249 
  39.60      77.50      3.888     0.1200E-01                      F056600200250 
  39.60      80.00      3.087     0.1100E-01                      F056600200251 
  44.70      15.00      896.1      1.040                          F056600200252 
  44.70      17.50      768.4     0.9600                          F056600200253 
  44.70      20.00      621.3     0.7900                          F056600200254 
  44.70      22.50      480.7     0.6900                          F056600200255 
  44.70      25.00      356.2     0.6500                          F056600200256 
  44.70      27.50      254.0     0.5500                          F056600200257 
  44.70      30.00      172.5     0.4200                          F056600200258 
  44.70      32.50      114.9     0.3400                          F056600200259 
  44.70      35.00      73.43     0.1500                          F056600200260 
  44.70      37.50      46.34     0.1060                          F056600200261 
  44.70      40.00      29.44     0.7100E-01                      F056600200262 
  44.70      42.50      19.66     0.4900E-01                      F056600200263 
  44.70      45.00      14.64     0.3500E-01                      F056600200264 
  44.70      47.50      12.34     0.3100E-01                      F056600200265 
  44.70      50.00      11.25     0.2200E-01                      F056600200266 
  44.70      52.50      10.69     0.3600E-01                      F056600200267 
  44.70      55.00      10.09     0.3500E-01                      F056600200268 
  44.70      57.50      9.372     0.3400E-01                      F056600200269 
  44.70      60.00      8.457     0.2300E-01                      F056600200270 
  44.70      62.50      7.418     0.1300E-01                      F056600200271 
  44.70      65.00      6.321     0.1200E-01                      F056600200272 
  44.70      67.50      5.257     0.1100E-01                      F056600200273 
  44.70      70.00      4.298     0.9300E-02                      F056600200274 
  44.70      72.50      3.420     0.9100E-02                      F056600200275 
  44.70      75.00      2.708     0.8100E-02                      F056600200276 
  44.70      77.50      2.144     0.7200E-02                      F056600200277 
  44.70      80.00      1.567     0.5600E-02                      F056600200278 
  49.60      15.00      874.5      1.030                          F056600200279 
  49.60      17.50      728.2     0.9400                          F056600200280 
  49.60      20.00      573.1     0.5900                          F056600200281 
  49.60      22.50      434.5     0.5100                          F056600200282 
  49.60      25.00      312.2     0.6100                          F056600200283 
  49.60      27.50      215.0     0.5100                          F056600200284 
  49.60      30.00      140.8     0.2900                          F056600200285 
  49.60      32.50      90.08     0.2300                          F056600200286 
  49.60      35.00      55.67     0.9800E-01                      F056600200287 
  49.60      37.50      33.83     0.7600E-01                      F056600200288 
  49.60      40.00      21.43     0.5100E-01                      F056600200289 
  49.60      42.50      14.81     0.4200E-01                      F056600200290 
  49.60      45.00      11.61     0.4500E-01                      F056600200291 
  49.60      47.50      9.977     0.4100E-01                      F056600200292 
  49.60      50.00      9.344     0.9700E-02                      F056600200293 
  49.60      52.50      8.692     0.2300E-01                      F056600200294 
  49.60      55.00      8.022     0.3100E-01                      F056600200295 
  49.60      57.50      7.077     0.2400E-01                      F056600200296 
  49.60      60.00      6.102     0.8200E-02                      F056600200297 
  49.60      62.50      5.075     0.2500E-01                      F056600200298 
  49.60      65.00      4.086     0.2200E-01                      F056600200299 
  49.60      67.50      3.262     0.1600E-01                      F056600200300 
  49.60      70.00      2.530     0.1100E-01                      F056600200301 
  49.60      72.50      1.963     0.7700E-02                      F056600200302 
  49.60      75.00      1.511     0.3500E-02                      F056600200303 
  49.60      77.50      1.193     0.5400E-02                      F056600200304 
  49.60      80.00     0.9663     0.4000E-02                      F056600200305 
  49.60      82.50     0.4222     0.3600E-02                      F056600200306 
  54.40      15.00      787.1     0.9800                          F056600200307 
  54.40      17.50      640.1     0.8000                          F056600200308 
  54.40      20.00      499.0     0.5500                          F056600200309 
  54.40      22.50      367.3     0.4700                          F056600200310 
  54.40      25.00      254.2     0.5500                          F056600200311 
  54.40      27.50      168.0     0.4100                          F056600200312 
  54.40      30.00      108.1     0.1600                          F056600200313 
  54.40      32.50      66.05     0.2000                          F056600200314 
  54.40      35.00      39.04     0.8900E-01                      F056600200315 
  54.40      37.50      23.54     0.6400E-01                      F056600200316 
  54.40      40.00      14.94     0.4300E-01                      F056600200317 
  54.40      42.50      10.69     0.3600E-01                      F056600200318 
  54.40      45.00      8.739     0.4200E-01                      F056600200319 
  54.40      47.50      7.914     0.3700E-01                      F056600200320 
  54.40      50.00      7.284     0.3500E-01                      F056600200321 
  54.40      52.50      6.665     0.2800E-01                      F056600200322 
  54.40      55.00      5.737     0.1500E-01                      F056600200323 
  54.40      57.50      4.861     0.1080E-01                      F056600200324 
  54.40      60.00      3.997     0.1100E-01                      F056600200325 
  54.40      62.50      3.143     0.7900E-02                      F056600200326 
  54.40      65.00      2.454     0.9900E-02                      F056600200327 
  54.40      67.50      1.857     0.6700E-02                      F056600200328 
  54.40      72.50      1.085     0.4700E-02                      F056600200329 
  54.40      75.00     0.8429     0.4100E-02                      F056600200330 
  59.50      15.00      732.8      1.130                          F056600200331 
  59.50      17.50      585.6     0.8400                          F056600200332 
  59.50      20.00      444.3     0.7300                          F056600200333 
  59.50      22.50      315.1     0.5400                          F056600200334 
  59.50      25.00      213.2     0.6100                          F056600200335 
  59.50      27.50      135.8     0.4100                          F056600200336 
  59.50      30.00      84.65     0.1300                          F056600200337 
  59.50      32.50      48.70     0.2100                          F056600200338 
  59.50      35.00      28.87     0.6700E-01                      F056600200339 
  59.50      37.50      16.96     0.5100E-01                      F056600200340 
  59.50      40.00      10.95     0.3000E-01                      F056600200341 
  59.50      42.50      8.365     0.2900E-01                      F056600200342 
  59.50      45.00      7.183     0.3300E-01                      F056600200343 
  59.50      47.50      6.490     0.3100E-01                      F056600200344 
  59.50      50.00      5.708     0.2600E-01                      F056600200345 
  59.50      52.50      5.070     0.2300E-01                      F056600200346 
  59.50      55.00      4.339     0.1100E-01                      F056600200347 
  59.50      57.50      3.459     0.9200E-02                      F056600200348 
  59.50      60.00      2.723     0.7400E-02                      F056600200349 
  59.50      62.50      2.068     0.5800E-02                      F056600200350 
  59.50      65.00      1.543     0.6800E-02                      F056600200351 
  59.50      67.50      1.138     0.5300E-02                      F056600200352 
  59.50      70.00     0.8534     0.4200E-02                      F056600200353 
  59.50      72.50     0.6906     0.3300E-02                      F056600200354 
  59.50      75.00     0.5649     0.2800E-02                      F056600200355 
  59.50      77.50     0.4843     0.2300E-02                      F056600200356 
  64.90      15.00      708.8      1.200                          F056600200357 
  64.90      17.50      550.6     0.8500                          F056600200358 
  64.90      20.00      401.8     0.7300                          F056600200359 
  64.90      22.50      276.0     0.5200                          F056600200360 
  64.90      25.00      179.1     0.3400                          F056600200361 
  64.90      27.50      104.5     0.2600                          F056600200362 
  64.90      30.00      64.80     0.2100                          F056600200363 
  64.90      32.50      35.85     0.1200                          F056600200364 
  64.90      35.00      20.18     0.4500E-01                      F056600200365 
  64.90      37.50      12.23     0.4900E-01                      F056600200366 
  64.90      40.00      7.944     0.2800E-01                      F056600200367 
  64.90      42.50      6.526     0.2500E-01                      F056600200368 
  64.90      45.00      5.475     0.1600E-01                      F056600200369 
  64.90      47.50      5.098     0.1800E-01                      F056600200370 
  64.90      50.00      4.241     0.1700E-01                      F056600200371 
  64.90      52.50      3.670     0.1300E-01                      F056600200372 
  64.90      55.00      2.816     0.1050E-01                      F056600200373 
  64.90      57.50      2.215     0.9300E-02                      F056600200374 
  64.90      60.00      1.588     0.7200E-02                      F056600200375 
  64.90      62.50      1.265     0.6400E-02                      F056600200376 
  64.90      65.00     0.8546     0.4600E-02                      F056600200377 
  64.90      67.50     0.6326     0.3700E-02                      F056600200378 
  64.90      70.00     0.4988     0.3100E-02                      F056600200379 
  64.90      72.50     0.4208     0.2300E-02                      F056600200380 
  64.90      75.00     0.3632     0.2400E-02                      F056600200381 
  64.90      77.50     0.3070     0.1700E-02                      F056600200382 
  69.50      15.00      606.5     0.9600                          F056600200383 
  69.50      17.50      482.0     0.7700                          F056600200384 
  69.50      20.00      333.7     0.6400                          F056600200385 
  69.50      22.50      230.8     0.3500                          F056600200386 
  69.50      25.00      146.1     0.4700                          F056600200387 
  69.50      27.50      90.05     0.3300                          F056600200388 
  69.50      30.00      51.43     0.1200                          F056600200389 
  69.50      32.50      27.30     0.1200                          F056600200390 
  69.50      35.00      15.68     0.4400E-01                      F056600200391 
  69.50      37.50      9.603     0.3100E-01                      F056600200392 
  69.50      40.00      6.900     0.2100E-01                      F056600200393 
  69.50      42.50      5.692     0.1900E-01                      F056600200394 
  69.50      45.00      4.969     0.1300E-01                      F056600200395 
  69.50      47.50      4.314     0.9700E-02                      F056600200396 
  69.50      50.00      3.610     0.8500E-02                      F056600200397 
  69.50      52.50      2.870     0.1400E-01                      F056600200398 
  69.50      55.00      2.149     0.9800E-02                      F056600200399 
  69.50      57.50      1.591     0.7800E-02                      F056600200400 
  69.50      60.00      1.135     0.5500E-02                      F056600200401 
  69.50      62.50     0.8227     0.3500E-02                      F056600200402 
  69.50      65.00     0.6134     0.3100E-02                      F056600200403 
  69.50      67.50     0.4770     0.2400E-02                      F056600200404 
  69.50      70.00     0.3965     0.2000E-02                      F056600200405 
  69.50      72.50     0.3518     0.2300E-02                      F056600200406 
  69.50      75.00     0.3234     0.2200E-02                      F056600200407 
  69.50      77.50     0.2970     0.1900E-02                      F056600200408 
  69.50      80.00     0.2216     0.1500E-02                      F056600200409 
  74.80      15.00      544.7      1.040                          F056600200410 
  74.80      17.50      412.2     0.6400                          F056600200411 
  74.80      20.00      283.4     0.5300                          F056600200412 
  74.80      22.50      190.0     0.3500                          F056600200413 
  74.80      25.00      112.6     0.2400                          F056600200414 
  74.80      27.50      67.01     0.1800                          F056600200415 
  74.80      30.00      35.77     0.5300E-01                      F056600200416 
  74.80      32.50      19.88     0.8900E-01                      F056600200417 
  74.80      35.00      10.74     0.3300E-01                      F056600200418 
  74.80      37.50      6.958     0.2600E-01                      F056600200419 
  74.80      40.00      5.147     0.2300E-01                      F056600200420 
  74.80      42.50      4.375     0.1700E-01                      F056600200421 
  74.80      45.00      3.771     0.1600E-01                      F056600200422 
  74.80      47.50      3.168     0.1400E-01                      F056600200423 
  74.80      50.00      2.505     0.1300E-01                      F056600200424 
  74.80      52.50      1.874     0.9600E-02                      F056600200425 
  74.80      55.00      1.363     0.8400E-02                      F056600200426 
  74.80      56.50      1.105     0.7400E-02                      F056600200427 
  74.80      57.50     0.9594     0.6200E-02                      F056600200428 
  74.80      60.00     0.6753     0.5200E-02                      F056600200429 
  74.80      62.50     0.4914     0.3500E-02                      F056600200430 
  74.80      65.00     0.3782     0.3000E-02                      F056600200431 
  74.80      67.50     0.3181     0.2500E-02                      F056600200432 
  74.80      70.00     0.2855     0.2400E-02                      F056600200433 
  74.80      72.50     0.2615     0.2100E-02                      F056600200434 
  74.80      75.00     0.2437     0.2200E-02                      F056600200435 
  74.80      77.50     0.2197     0.1700E-02                      F056600200436 
  74.80      80.00     0.1474     0.1400E-02                      F056600200437 
  79.80      10.00      701.8      2.000                          F056600200438 
  79.80      12.50      648.4      2.000                          F056600200439 
  79.80      15.00      522.7      1.800                          F056600200440 
  79.80      17.50      389.4      1.500                          F056600200441 
  79.80      20.00      265.2     0.9800                          F056600200442 
  79.80      22.50      171.1     0.7800                          F056600200443 
  79.80      25.00      101.6     0.4300                          F056600200444 
  79.80      27.50      57.16     0.2500                          F056600200445 
  79.80      30.00      30.34     0.5200E-01                      F056600200446 
  79.80      32.50      16.09     0.7700E-01                      F056600200447 
  79.80      35.00      8.944     0.4500E-01                      F056600200448 
