ENTRY            F0490   19990410                             0000F049000000001 
SUBENT        F0490001   19990410                             0000F049000100001 
BIB                 10         14                                 F049000100002 
TITLE      A study of the reaction B-10(He3,a)B-9                 F049000100003 
AUTHOR     (J.R.PATTERSON,J.M.POATE,E.W.TITTERTON)                F049000100004 
INSTITUTE  (3AULCBR)                                              F049000100005 
REFERENCE  (J,PPS,85,1085,1965)                                   F049000100006 
SAMPLE     Self-supporting 10B foils, ranging in thickness        F049000100007 
           from 50 to 100 mu-g/cm**2                              F049000100008 
METHOD     (PHD)                                                  F049000100009 
FACILITY   (VDGT)                                                 F049000100010 
DETECTOR   (SOLST) Silicon surface barrier detectors of nominal   F049000100011 
           resistivity 500 cm and 4000 cm.                        F049000100012 
           Two counters were used, one being rotated and the otherF049000100013 
           kept at a fixed angle as a target monitor.             F049000100014 
ERR-ANALYS (ERR-1) The cross section scale error                  F049000100015 
HISTORY    (19920401C)                                            F049000100016 
ENDBIB              14          0                                 F049000100017 
COMMON               1          3                                 F049000100018 
ERR-1                                                             F049000100019 
PER-CENT                                                          F049000100020 
  15.0                                                            F049000100021 
ENDCOMMON            3          0                                 F049000100022 
ENDSUBENT           21          0                                 F049000199999 
SUBENT        F0490002   19990410                             0000F049000200001 
BIB                  4          5                                 F049000200002 
REACTION   (5-B-10(HE3,A)5-B-9,PAR,DA,,,EXP)                      F049000200003 
ERR-ANALYS (EN-ERR) Digitizing error                              F049000200004 
           (DATA-ERR) Digitizing error                            F049000200005 
EN-SEC     (E-LVL,5-B-9)                                          F049000200006 
STATUS     (CURVE) Fig.2,3                                        F049000200007 
ENDBIB               5          0                                 F049000200008 
COMMON               2          3                                 F049000200009 
EN-ERR     DATA-ERR                                               F049000200010 
MEV        MB/SR                                                  F049000200011 
 0.03       0.01                                                  F049000200012 
ENDCOMMON            3          0                                 F049000200013 
DATA                 4        471                                 F049000200014 
     2.605      2.34      90.         0.6693                      F049000200054 
     2.674      2.34      30.         1.142                       F049000200055 
     2.676      0.       150.         0.7538                      F049000200056 
     2.676      2.34     150.         0.4187                      F049000200057 
     2.685      2.34      90.         0.7679                      F049000200058 
     2.688      0.        90.         0.535                       F049000200059 
     2.706      0.        30.         0.8264                      F049000200060 
     2.778      0.       150.         0.7634                      F049000200061 
     2.78       2.34     150.         0.4677                      F049000200062 
     2.786      0.        30.         0.8899                      F049000200063 
     2.79       2.34      90.         0.8763                      F049000200064 
     2.794      0.        90.         0.6079                      F049000200065 
     2.802      2.34      30.         1.181                       F049000200066 
     2.874      0.        90.         0.6704                      F049000200067 
     2.88       2.34     150.         0.4176                      F049000200068 
     2.882      0.       150.         0.8052                      F049000200069 
     2.892      2.34      90.         0.8857                      F049000200070 
     2.893      0.        30.         0.9746                      F049000200071 
     2.904      2.34      30.         1.171                       F049000200072 
     2.983      2.34     150.         0.4468                      F049000200073 
     2.986      0.       150.         0.8471                      F049000200074 
     2.993      0.        30.         0.9627                      F049000200075 
     2.993      2.34      90.         0.8457                      F049000200076 
     3.         0.        90.         0.6582                      F049000200077 
     3.005      2.34      30.         1.161                       F049000200078 
     3.071      2.34      90.         0.8948                      F049000200079 
     3.086      2.34     150.         0.4759                      F049000200080 
     3.087      0.       150.         0.8458                      F049000200081 
     3.098      0.        30.         1.015                       F049000200082 
     3.1        0.        90.         0.6358                      F049000200083 
     3.107      2.34      30.         1.17                        F049000200084 
     3.163      2.34     150.         0.5052                      F049000200085 
     3.174      2.34      90.         0.9537                      F049000200086 
     3.188      0.       150.         0.8338                      F049000200087 
     3.197      0.        30.         0.9817                      F049000200088 
     3.201      0.        90.         0.6346                      F049000200089 
     3.21       2.34      30.         1.179                       F049000200090 
     3.241      2.34     150.         0.5445                      F049000200091 
     3.277      2.34      90.         0.973                       F049000200092 
     3.278      0.        90.         0.6548                      F049000200093 
     3.285      2.34      30.         1.149                       F049000200094 
     3.292      0.       150.         0.8864                      F049000200095 
     3.302      0.        30.         1.045                       F049000200096 
     3.368      2.34     150.         0.5438                      F049000200097 
     3.379      2.34      90.         1.002                       F049000200098 
     3.385      2.34      30.         1.099                       F049000200099 
     3.391      0.       150.         0.8529                      F049000200100 
     3.402      0.        30.         1.022                       F049000200101 
     3.404      0.        90.         0.6533                      F049000200102 
     3.474      2.34     150.         0.6423                      F049000200103 
     3.48       0.        30.         1.064                       F049000200104 
     3.48       2.34      90.         0.9523                      F049000200105 
     3.481      0.        90.         0.6629                      F049000200106 
     3.489      2.34      30.         1.148                       F049000200107 
     3.493      0.       150.         0.8517                      F049000200108 
     3.554      2.34     150.         0.7509                      F049000200109 
     3.57       2.34      30.         1.306                       F049000200110 
     3.581      2.34      90.         0.9419                      F049000200111 
     3.593      0.       150.         0.8397                      F049000200112 
     3.604      0.        90.         0.6084                      F049000200113 
     3.613      0.        30.         1.149                       F049000200114 
     3.659      2.34      90.         0.9911                      F049000200115 
     3.683      0.        90.         0.6604                      F049000200116 
     3.688      0.        30.         1.148                       F049000200117 
     3.696      2.34      30.         1.266                       F049000200118 
     3.775      2.34      30.         1.335                       F049000200119 
     3.786      0.        90.         0.6803                      F049000200120 
     3.788      2.34      90.         1.04                        F049000200121 
     3.789      2.34     150.         0.9081                      F049000200122 
     3.799      0.       150.         0.891                       F049000200123 
     3.818      0.        30.         1.189                       F049000200124 
     3.866      2.34      90.         1.099                       F049000200125 
     3.876      0.       150.         0.9117                      F049000200126 
     3.889      2.34     150.         0.858                       F049000200127 
     3.901      2.34      30.         1.314                       F049000200128 
     3.91       0.        90.         0.647                       F049000200129 
     3.917      0.        30.         1.166                       F049000200130 
     3.97       2.34      90.         1.148                       F049000200131 
     3.978      2.34      30.         1.334                       F049000200132 
     3.986      0.        90.         0.6461                      F049000200133 
     3.994      2.34     150.         0.9566                      F049000200134 
     4.         0.       150.         0.8778                      F049000200135 
     4.018      0.        30.         1.165                       F049000200136 
     4.055      0.       150.         0.9418                      F049000200137 
     4.069      2.34     150.         0.9165                      F049000200138 
     4.073      2.34      90.         1.187                       F049000200139 
     4.076      2.34      30.         1.205                       F049000200140 
     4.085      0.        90.         0.6131                      F049000200141 
     4.097      0.        30.         1.207                       F049000200142 
     4.157      0.        90.         0.5592                      F049000200143 
     4.169      2.34     150.         0.8763                      F049000200144 
     4.18       0.       150.         0.9187                      F049000200145 
     4.181      2.34      30.         1.283                       F049000200146 
     4.199      0.        30.         1.217                       F049000200147 
     4.26       0.       150.         0.9716                      F049000200148 
     4.272      2.34     150.         0.9055                      F049000200149 
     4.285      0.        90.         0.5788                      F049000200150 
     4.295      0.        30.         1.14                        F049000200151 
     4.304      2.34      90.         1.265                       F049000200152 
     4.374      0.        30.         1.183                       F049000200153 
     4.375      2.34     150.         0.9248                      F049000200154 
     4.384      0.        90.         0.5459                      F049000200155 
     4.384      2.34      90.         1.374                       F049000200156 
     4.385      2.34      30.         1.302                       F049000200157 
     4.388      0.       150.         1.002                       F049000200158 
     4.463      0.       150.         0.98                        F049000200159 
     4.464      2.34      30.         1.371                       F049000200160 
     4.476      2.34     150.         0.8945                      F049000200161 
     4.485      0.        90.         0.5446                      F049000200162 
     4.504      0.        30.         1.235                       F049000200163 
     4.553      2.34     150.         0.9139                      F049000200164 
     4.565      2.34      30.         1.37                        F049000200165 
     4.565      2.34      90.         1.472                       F049000200166 
     4.57       0.       150.         1.076                       F049000200167 
     4.584      0.        90.         0.5116                      F049000200168 
     4.606      0.        30.         1.244                       F049000200169 
     4.643      2.34      90.         1.521                       F049000200170 
     4.66       0.        90.         0.5213                      F049000200171 
     4.664      2.34      30.         1.261                       F049000200172 
     4.67       0.       150.         1.064                       F049000200173 
     4.677      2.34     150.         0.8439                      F049000200174 
     4.686      0.        30.         1.308                       F049000200175 
     4.744      2.34      30.         1.389                       F049000200176 
     4.752      0.       150.         1.149                       F049000200177 
     4.757      2.34     150.         0.9326                      F049000200178 
     4.788      0.        30.         1.317                       F049000200179 
     4.81       0.        90.         0.4877                      F049000200180 
     4.858      0.       150.         1.212                       F049000200181 
     4.868      2.34      90.         1.381                       F049000200182 
     4.869      2.34      30.         1.309                       F049000200183 
     4.883      2.34     150.         0.8923                      F049000200184 
     4.889      0.        30.         1.327                       F049000200185 
     4.912      0.        90.         0.5076                      F049000200186 
     4.944      2.34      30.         1.27                        F049000200187 
     4.968      2.34      90.         1.332                       F049000200188 
     4.986      2.34     150.         0.9314                      F049000200189 
     4.988      0.       150.         1.275                       F049000200190 
     5.013      0.        90.         0.4957                      F049000200191 
     5.017      0.        30.         1.336                       F049000200192 
     5.065      2.34     150.         1.                          F049000200193 
     5.068      2.34      90.         1.262                       F049000200194 
     5.073      2.34      30.         1.328                       F049000200195 
     5.104      0.       150.         1.489                       F049000200196 
     5.125      0.        30.         1.442                       F049000200197 
     5.138      0.        90.         0.4836                      F049000200198 
     5.142      2.34     150.         1.01                        F049000200199 
     5.15       2.34      30.         1.348                       F049000200200 
     5.17       2.34      90.         1.271                       F049000200201 
     5.187      0.       150.         1.596                       F049000200202 
     5.195      0.        90.         0.5676                      F049000200203 
     5.243      2.34     150.         0.9895                      F049000200204 
     5.245      2.34      90.         1.211                       F049000200205 
     5.25       2.34      30.         1.298                       F049000200206 
     5.27       0.       150.         1.703                       F049000200207 
     5.3        0.        90.         0.6193                      F049000200208 
     5.309      0.        30.         1.547                       F049000200209 
     5.346      2.34      90.         1.201                       F049000200210 
     5.356      2.34      30.         1.416                       F049000200211 
     5.384      0.       150.         1.895                       F049000200212 
     5.39       0.        30.         1.622                       F049000200213 
     5.401      2.34     150.         1.127                       F049000200214 
     5.428      0.        90.         0.6494                      F049000200215 
     5.458      2.34      30.         1.415                       F049000200216 
     5.495      0.        30.         1.685                       F049000200217 
     5.496      0.       150.         2.056                       F049000200218 
     5.501      2.34     150.         1.087                       F049000200219 
     5.506      0.        90.         0.6802                      F049000200220 
     5.537      2.34      30.         1.484                       F049000200221 
     5.573      2.34      90.         1.111                       F049000200222 
     5.581      2.34     150.         1.176                       F049000200223 
     5.582      0.       150.         2.205                       F049000200224 
     5.597      2.34      90.         1.061                       F049000200225 
     5.602      0.        30.         1.769                       F049000200226 
     5.611      0.        90.         0.7213                      F049000200227 
     5.641      2.34      30.         1.573                       F049000200228 
     5.682      2.34     150.         1.156                       F049000200229 
     5.684      0.        30.         1.865                       F049000200230 
     5.692      0.       150.         2.344                       F049000200231 
     5.697      2.34      90.         1.011                       F049000200232 
     5.715      0.        90.         0.773                       F049000200233 
     5.77       2.34      30.         1.622                       F049000200234 
     5.773      2.34      90.         0.9911                      F049000200235 
     5.788      2.34     150.         1.284                       F049000200236 
     5.795      0.        90.         0.8249                      F049000200237 
     5.806      0.        30.         1.788                       F049000200238 
     5.809      0.        30.         1.842                       F049000200239 
     5.823      0.       150.         2.407                       F049000200240 
     5.853      2.34      30.         1.809                       F049000200241 
     5.874      2.34      90.         0.9709                      F049000200242 
     5.886      0.        30.         1.863                       F049000200243 
     5.89       2.34     150.         1.273                       F049000200244 
     5.918      0.       150.         2.309                       F049000200245 
     5.922      0.        90.         0.8339                      F049000200246 
     5.974      2.34      90.         0.9209                      F049000200247 
     5.979      2.34      30.         1.769                       F049000200248 
     5.989      0.        30.         1.883                       F049000200249 
     5.989      0.       150.         2.233                       F049000200250 
     5.991      2.34     150.         1.263                       F049000200251 
     6.049      2.34      90.         0.8711                      F049000200252 
     6.051      0.        90.         0.8641                      F049000200253 
     6.058      2.34      30.         1.838                       F049000200254 
     6.069      2.34     150.         1.292                       F049000200255 
     6.081      0.       150.         2.102                       F049000200256 
     6.087      0.        30.         1.839                       F049000200257 
     6.098      0.        90.         0.8212                      F049000200258 
     6.15       2.34      90.         0.8409                      F049000200259 
     6.161      2.34      30.         1.897                       F049000200260 
     6.171      2.34     150.         1.311                       F049000200261 
     6.188      0.        30.         1.838                       F049000200262 
     6.194      0.       150.         1.907                       F049000200263 
     6.203      0.        90.         0.8728                      F049000200264 
     6.25       2.34      90.         0.781                       F049000200265 
     6.272      2.34     150.         1.271                       F049000200266 
     6.28       0.       150.         1.68                        F049000200267 
     6.288      2.34      30.         1.876                       F049000200268 
     6.293      0.        30.         1.89                        F049000200269 
     6.328      0.        90.         0.8501                      F049000200270 
     6.349      2.34      90.         0.6717                      F049000200271 
     6.369      2.34      30.         2.024                       F049000200272 
     6.371      2.34     150.         1.201                       F049000200273 
     6.395      0.       150.         1.495                       F049000200274 
     6.403      0.        90.         0.8386                      F049000200275 
     6.417      0.        30.         1.856                       F049000200276 
     6.444      2.34     150.         1.122                       F049000200277 
     6.451      2.34      90.         0.7009                      F049000200278 
     6.463      0.       150.         1.387                       F049000200279 
     6.492      0.        30.         1.834                       F049000200280 
     6.495      2.34      30.         1.974                       F049000200281 
     6.529      0.        90.         0.8264                      F049000200282 
     6.552      2.34      30.         2.172                       F049000200283 
     6.554      0.       150.         1.224                       F049000200284 
     6.572      0.        30.         1.898                       F049000200285 
     6.575      2.34     150.         1.2                         F049000200286 
     6.576      2.34      90.         0.6112                      F049000200287 
     6.605      0.        90.         0.8255                      F049000200288 
     6.649      2.34     150.         1.16                        F049000200289 
     6.65       0.       150.         1.147                       F049000200290 
     6.674      2.34      30.         1.983                       F049000200291 
     6.676      2.34      90.         0.5711                      F049000200292 
     6.696      0.        30.         1.864                       F049000200293 
     6.704      0.        90.         0.7925                      F049000200294 
     6.745      0.       150.         1.06                        F049000200295 
     6.753      2.34      30.         2.082                       F049000200296 
     6.774      2.34     150.         1.08                        F049000200297 
     6.803      2.34      90.         0.531                       F049000200298 
     6.804      0.        30.         1.959                       F049000200299 
     6.807      0.        90.         0.823                       F049000200300 
     6.817      0.       150.         1.005                       F049000200301 
     6.875      2.34     150.         1.07                        F049000200302 
     6.879      0.        30.         1.958                       F049000200303 
     6.882      0.        90.         0.8115                      F049000200304 
     6.889      2.34      30.         2.338                       F049000200305 
     6.903      2.34      90.         0.4909                      F049000200306 
     6.941      0.       150.         0.9607                      F049000200307 
     6.954      2.34     150.         1.119                       F049000200308 
     6.967      2.34      30.         2.397                       F049000200309 
     6.973      0.        30.         1.85                        F049000200310 
     6.981      2.34      90.         0.5499                      F049000200311 
     7.004      0.        90.         0.7465                      F049000200312 
     7.041      0.       150.         0.9379                      F049000200313 
     7.056      2.34     150.         1.148                       F049000200314 
     7.071      2.34      30.         2.446                       F049000200315 
     7.074      0.        30.         1.838                       F049000200316 
     7.087      2.34      90.         0.6781                      F049000200317 
     7.107      0.        90.         0.7769                      F049000200318 
     7.142      0.       150.         0.9474                      F049000200319 
     7.176      0.        30.         1.858                       F049000200320 
     7.186      2.34     150.         1.197                       F049000200321 
     7.188      2.34      90.         0.648                       F049000200322 
     7.209      0.        90.         0.7863                      F049000200323 
     7.246      2.34      30.         2.356                       F049000200324 
     7.262      2.34      90.         0.5783                      F049000200325 
     7.264      2.34     150.         1.266                       F049000200326 
     7.273      0.        30.         1.792                       F049000200327 
     7.285      0.        90.         0.7853                      F049000200328 
     7.295      0.       150.         0.9671                      F049000200329 
     7.347      2.34      30.         2.326                       F049000200330 
     7.366      2.34      90.         0.6471                      F049000200331 
     7.368      0.        30.         1.695                       F049000200332 
     7.385      0.        90.         0.7629                      F049000200333 
     7.393      2.34     150.         1.305                       F049000200334 
     7.423      0.       150.         0.9763                      F049000200335 
     7.469      2.34      90.         0.6764                      F049000200336 
     7.472      2.34     150.         1.384                       F049000200337 
     7.473      2.34      30.         2.286                       F049000200338 
     7.492      0.        90.         0.8569                      F049000200339 
     7.494      0.        30.         1.693                       F049000200340 
     7.498      0.       150.         0.9647                      F049000200341 
     7.565      0.        30.         1.606                       F049000200342 
     7.57       2.34      90.         0.6363                      F049000200343 
     7.574      2.34     150.         1.383                       F049000200344 
     7.58       2.34      30.         2.434                       F049000200345 
     7.594      0.        90.         0.8662                      F049000200346 
     7.602      0.       150.         1.007                       F049000200347 
     7.633      2.34      30.         2.493                       F049000200348 
     7.65       2.34      90.         0.7547                      F049000200349 
     7.68       0.       150.         1.049                       F049000200350 
     7.69       0.        30.         1.594                       F049000200351 
     7.698      2.34     150.         1.293                       F049000200352 
     7.722      0.        90.         0.8858                      F049000200353 
     7.761      2.34      30.         2.522                       F049000200354 
     7.765      0.        30.         1.572                       F049000200355 
     7.784      0.       150.         1.08                        F049000200356 
     7.795      0.        90.         0.8426                      F049000200357 
     7.798      2.34     150.         1.223                       F049000200358 
     7.802      2.34      90.         0.7441                      F049000200359 
     7.862      2.34      30.         2.492                       F049000200360 
     7.863      0.        30.         1.528                       F049000200361 
     7.877      0.        90.         0.9263                      F049000200362 
     7.891      0.       150.         1.175                       F049000200363 
     7.898      2.34     150.         1.183                       F049000200364 
     7.905      2.34      90.         0.7733                      F049000200365 
     7.96       2.34      30.         2.382                       F049000200366 
     7.982      0.        90.         0.9779                      F049000200367 
     7.987      0.        30.         1.494                       F049000200368 
     7.992      0.       150.         1.174                       F049000200369 
     7.999      2.34     150.         1.153                       F049000200370 
     8.008      2.34      90.         0.8224                      F049000200371 
     8.033      0.        30.         1.418                       F049000200372 
     8.039      2.34      30.         2.461                       F049000200373 
     8.087      2.34      90.         0.9012                      F049000200374 
     8.088      0.        90.         1.051                       F049000200375 
     8.094      0.       150.         1.173                       F049000200376 
     8.097      2.34     150.         1.053                       F049000200377 
     8.11       2.34      30.         2.293                       F049000200378 
     8.173      2.34     150.         1.033                       F049000200379 
     8.189      0.        30.         1.481                       F049000200380 
     8.191      2.34      90.         0.97                        F049000200381 
     8.202      0.       150.         1.279                       F049000200382 
     8.216      0.        90.         1.07                        F049000200383 
     8.238      2.34      30.         2.312                       F049000200384 
     8.284      0.        30.         1.394                       F049000200385 
     8.296      0.       150.         1.17                        F049000200386 
     8.31       2.34      30.         2.193                       F049000200387 
     8.316      0.        90.         1.048                       F049000200388 
     8.32       2.34      90.         1.009                       F049000200389 
     8.322      2.34     150.         0.9332                      F049000200390 
     8.365      0.        30.         1.468                       F049000200391 
     8.394      2.34      90.         0.9394                      F049000200392 
     8.396      0.       150.         1.158                       F049000200393 
     8.423      0.        90.         1.131                       F049000200394 
     8.426      2.34     150.         0.9822                      F049000200395 
     8.438      2.34      30.         2.212                       F049000200396 
     8.464      0.        30.         1.434                       F049000200397 
     8.497      2.34      90.         0.9785                      F049000200398 
     8.524      0.        90.         1.13                        F049000200399 
     8.525      2.34     150.         0.9123                      F049000200400 
     8.541      2.34      30.         2.231                       F049000200401 
     8.593      0.       150.         1.07                        F049000200402 
     8.597      0.        30.         1.53                        F049000200403 
     8.598      2.34      90.         0.9582                      F049000200404 
     8.624      0.        90.         1.118                       F049000200405 
     8.627      2.34     150.         0.9118                      F049000200406 
     8.664      0.       150.         1.004                       F049000200407 
     8.667      2.34      30.         2.211                       F049000200408 
     8.674      2.34      90.         0.948                       F049000200409 
     8.677      0.        30.         1.593                       F049000200410 
     8.702      2.34     150.         0.8816                      F049000200411 
     8.723      0.        90.         1.085                       F049000200412 
     8.763      0.        30.         1.742                       F049000200413 
     8.77       2.34      30.         2.25                        F049000200414 
     8.778      2.34      90.         1.017                       F049000200415 
     8.787      0.       150.         0.949                       F049000200416 
     8.805      2.34     150.         0.9207                      F049000200417 
     8.821      0.        90.         1.042                       F049000200418 
     8.875      2.34      30.         2.318                       F049000200419 
     8.878      2.34      90.         0.9668                      F049000200420 
     8.882      0.       150.         0.8617                      F049000200421 
     8.892      0.        30.         1.784                       F049000200422 
     8.906      2.34     150.         0.8805                      F049000200423 
     8.92       0.        90.         1.009                       F049000200424 
     8.977      2.34      30.         2.348                       F049000200425 
     8.981      0.       150.         0.8281                      F049000200426 
     8.982      2.34      90.         1.006                       F049000200427 
     8.989      0.        30.         1.718                       F049000200428 
     9.007      2.34     150.         0.8701                      F049000200429 
     9.015      0.        90.         0.9228                      F049000200430 
     9.056      2.34      90.         0.9462                      F049000200431 
     9.079      0.       150.         0.7731                      F049000200432 
     9.08       2.34      30.         2.367                       F049000200433 
     9.089      0.        30.         1.696                       F049000200434 
     9.109      2.34     150.         0.8695                      F049000200435 
     9.113      0.        90.         0.8792                      F049000200436 
     9.15       0.       150.         0.7076                      F049000200437 
     9.161      2.34      90.         1.035                       F049000200438 
     9.18       2.34      30.         2.327                       F049000200439 
     9.185      2.34     150.         0.8592                      F049000200440 
     9.193      0.        30.         1.748                       F049000200441 
     9.212      0.        90.         0.8462                      F049000200442 
     9.261      0.        30.         1.629                       F049000200443 
     9.281      0.       150.         0.7706                      F049000200444 
     9.286      2.34      30.         2.435                       F049000200445 
     9.288      2.34      90.         1.034                       F049000200446 
     9.312      2.34     150.         0.8387                      F049000200447 
     9.313      0.        90.         0.8344                      F049000200448 
     9.388      0.        30.         1.628                       F049000200449 
     9.389      2.34      30.         2.464                       F049000200450 
     9.392      2.34      90.         1.093                       F049000200451 
     9.415      2.34     150.         0.8778                      F049000200452 
     9.431      0.       150.         0.7365                      F049000200453 
     9.463      2.34      30.         2.414                       F049000200454 
     9.493      2.34      90.         1.093                       F049000200455 
     9.513      0.        30.         1.615                       F049000200456 
     9.516      2.34     150.         0.8673                      F049000200457 
     9.566      2.34      90.         0.9834                      F049000200458 
     9.592      2.34      30.         2.463                       F049000200459 
     9.601      0.        30.         1.797                       F049000200460 
     9.607      0.        90.         0.7037                      F049000200461 
     9.616      0.       150.         0.8528                      F049000200462 
     9.617      2.34      90.         0.9634                      F049000200463 
     9.618      2.34     150.         0.8668                      F049000200464 
     9.668      2.34      30.         2.453                       F049000200465 
     9.674      0.        30.         1.742                       F049000200466 
     9.695      2.34      90.         1.013                       F049000200467 
     9.709      0.        90.         0.713                       F049000200468 
     9.719      2.34     150.         0.8266                      F049000200469 
     9.742      0.       150.         0.8512                      F049000200470 
     9.743      2.34      90.         0.9331                      F049000200471 
     9.769      2.34      30.         2.403                       F049000200472 
     9.797      2.34     150.         0.8757                      F049000200473 
     9.8        0.        30.         1.741                       F049000200474 
     9.818      0.       150.         0.8503                      F049000200475 
     9.835      0.        90.         0.7115                      F049000200476 
     9.868      2.34      30.         2.343                       F049000200477 
     9.872      2.34     150.         0.8456                      F049000200478 
     9.885      0.        90.         0.7003                      F049000200479 
     9.89       0.       150.         0.7956                      F049000200480 
     9.895      2.34      90.         0.9126                      F049000200481 
     9.901      0.        30.         1.74                        F049000200482 
     9.941      2.34      30.         2.214                       F049000200483 
     9.965      0.       150.         0.7731                      F049000200484 
     9.975      2.34     150.         0.8649                      F049000200485 
     9.979      0.        30.         1.771                       F049000200486 
     9.985      0.        90.         0.6779                      F049000200487 
ENDDATA            473          0                                 F049000200488 
ENDSUBENT          487          0                                 F049000299999 
SUBENT        F0490003   19990410                             0000F049000300001 
BIB                  4          6                                 F049000300002 
REACTION   (5-B-10(HE3,A)5-B-9,PAR,DA,,,EXP)                      F049000300003 
ERR-ANALYS (ANG-ERR) Digitizing error                             F049000300004 
           (DATA-ERR) Digitizing error                            F049000300005 
           (DATA-ERR1) Relative error                             F049000300006 
EN-SEC     (E-LVL,5-B-9)                                          F049000300007 
STATUS     (CURVE) fig.4,5                                        F049000300008 
ENDBIB               6          0                                 F049000300009 
COMMON               2          3                                 F049000300010 
ANG-ERR    DATA-ERR                                               F049000300011 
ADEG       MB/SR                                                  F049000300012 
     0.4    0.002                                                 F049000300013 
ENDCOMMON            3          0                                 F049000300014 
DATA                 5        270                                 F049000300015 
EN         E-LVL      ANG-CM     DATA-CM    DATA-ERR1             F049000300016 
MEV        MEV        ADEG       MB/SR      PER-CENT              F049000300017 
     3.4        0.        22.39       0.7274     2.               F049000300018 
     3.4        0.        34.96       0.8755     2.               F049000300019 
     3.4        0.        47.04       0.835      2.               F049000300020 
     3.4        0.        56.52       0.7728     2.               F049000300021 
     3.4        0.        67.78       0.6958     2.               F049000300022 
     3.4        0.        78.63       0.649      2.               F049000300023 
     3.4        0.        88.5        0.6507     2.               F049000300024 
     3.4        0.        98.51       0.6707     2.               F049000300025 
     3.4        0.       107.5        0.8121     2.               F049000300026 
     3.4        0.       117.9        0.9142     2.               F049000300027 
