ENTRY            F0779   20090310                             F035F077900000001 
SUBENT        F0779001   20090310                             F035F077900100001 
BIB                  8         24                                 F077900100002 
TITLE      Study of Airy-structure in elastic scattering of       F077900100003 
           16O+12C at the energy of 16O nuclei 8-18 MeV/nucleon.  F077900100004 
AUTHOR     (Yu.A.Glukhov,S.A.Goncharov,A.S.Dem'yanova,            F077900100005 
           A.A.Ogloblin,M.V.Rozhkov,V.P.Rudakov,V.Trashka)        F077900100006 
INSTITUTE  (4RUSKUR,4RUSMOS,2SF JYV)                              F077900100007 
REFERENCE  (J,IZV,65,647,2001)                                    F077900100008 
           (J,BAS,65,695,2001)                                    F077900100009 
           (J,PR/C,57,1797,1998) Target: C-12, beam: O-16,        F077900100010 
           incident energy: 132 MeV.                              F077900100011 
FACILITY   (CYCLO,4RUSKUR)   Incident energy of 132 MeV.          F077900100012 
           (CYCLO,2SF JYV)                                        F077900100013 
DETECTOR   Position sensitive system was used as a detector. It   F077900100014 
           consisted of extended ionizing chamber as  dE-detector F077900100015 
           and 10 silicon diodes with the thickness of 300  mu-m  F077900100016 
           and a detector of 1*1 cm as E-detector.                F077900100017 
METHOD     (EDE)                                                  F077900100018 
           Method of 12C recoil nuclei detection in forward       F077900100019 
           hemisphere was additionally used to measure cross      F077900100020 
           sections at backward angles.                           F077900100021 
HISTORY    (20060616C)                                            F077900100022 
           (20090310A) Digitized data were replaced by original   F077900100023 
           author's data in sub 002. Reaction definition in sub   F077900100024 
           002 was changed. Description of the target was added.  F077900100025 
           Reference code was added.                              F077900100026 
ENDBIB              24          0                                 F077900100027 
NOCOMMON             0          0                                 F077900100028 
ENDSUBENT           27          0                                 F077900199999 
SUBENT        F0779002   20090310                             F035F077900200001 
BIB                  4          5                                 F077900200002 
REACTION   (6-C-12(8-O-16,EL)6-C-12,,DA)                          F077900200003 
SAMPLE     Self-supporting 12C target with the thickness of       F077900200004 
           0.24 mg/cm2 was used.                                  F077900200005 
ERR-ANALYS (ERR-S) Statistical errors                             F077900200006 
STATUS     (TABLE) Data were presented by author (A.S.Dem'yanova) F077900200007 
ENDBIB               5          0                                 F077900200008 
NOCOMMON             0          0                                 F077900200009 
DATA                 4        371                                 F077900200010 
EN         ANG-CM     DATA-CM    ERR-S                            F077900200011 
MEV        ADEG       MB/SR      MB/SR                            F077900200012 
       132.         7.  4.890E+03      63.63                      F077900200013 
       132.       8.17  3.355E+03      43.66                      F077900200014 
       132.       9.34  1.659E+03      29.86                      F077900200015 
       132.       10.5       580.      10.44                      F077900200016 
       132.      11.67  1.267E+03      20.27                      F077900200017 
       132.      12.84  1.011E+03     15.165                      F077900200018 
       132.      14.01       655.       13.1                      F077900200019 
       132.      15.18       473.     11.825                      F077900200020 
       132.      16.35       557.     15.596                      F077900200021 
       132.      17.52       496.       9.92                      F077900200022 
       132.      18.69       246.      7.872                      F077900200023 
       132.      19.87       63.2      2.528                      F077900200024 
       132.      21.04        42.       1.47                      F077900200025 
       132.      22.21       74.4      2.753                      F077900200026 
       132.      23.39       86.6      1.905                      F077900200027 
       132.      24.56       54.3      1.955                      F077900200028 
       132.      25.74       21.8      1.025                      F077900200029 
       132.      26.92       5.37      0.322                      F077900200030 
       132.      28.09      10.17      0.488                      F077900200031 
       132.      29.27       16.9      0.794                      F077900200032 
       132.      30.45       18.5      0.777                      F077900200033 
       132.      31.64       5.35      0.268                      F077900200034 
       132.      32.82        4.3      0.228                      F077900200035 
       132.        34.        1.8      0.108                      F077900200036 
       132.      35.19       2.63       0.21                      F077900200037 
       132.      37.56        4.3      0.271                      F077900200038 
       132.      39.94       1.81      0.132                      F077900200039 
       132.      42.33       1.55      0.133                      F077900200040 
       132.      44.73       1.39      0.099                      F077900200041 
       132.      47.13      0.705      0.055                      F077900200042 
       132.      49.54      0.306      0.034                      F077900200043 
       132.      51.97      0.223      0.029                      F077900200044 
       132.       54.4      0.136      0.020                      F077900200045 
       132.      56.84      0.117      0.019                      F077900200046 
       132.       59.3      0.134      0.021                      F077900200047 
       132.      71.81  2.950E-02      0.013                      F077900200048 
       181.        7.7 3.3707E+03     15.956                      F077900200049 
       181.        8.4 2.6214E+03     9.5588                      F077900200050 
       181.       9.34 1.9211E+03      10.79                      F077900200051 
       181.      10.04 1.1873E+03     7.0102                      F077900200052 
       181.      10.74      595.6     4.1966                      F077900200053 
       181.      11.67     172.67     2.0917                      F077900200054 
       181.      12.37     241.99     3.9428                      F077900200055 
       181.      13.08     335.24      4.454                      F077900200056 
       181.      14.01     420.73     3.4672                      F077900200057 
       181.      14.71     360.21      2.778                      F077900200058 
       181.      15.42     262.92     2.6675                      F077900200059 
       181.      16.35     109.26     1.9816                      F077900200060 
       181.      17.05     36.499     1.1565                      F077900200061 
       181.      17.76     11.485    0.63415                      F077900200062 
       181.      18.69     38.751    0.91797                      F077900200063 
       181.       19.4     56.924    0.96885                      F077900200064 
       181.       20.1     63.508    0.79138                      F077900200065 
       181.      21.04     41.881    0.61683                      F077900200066 
       181.      21.74     21.199    0.43879                      F077900200067 
       181.      22.45     4.7603    0.20956                      F077900200068 
       181.      23.39     3.3159    0.16416                      F077900200069 
       181.       24.8     12.451    0.30032                      F077900200070 
       181.      25.97      13.25    0.28403                      F077900200071 
       181.      27.15     7.9867    0.19954                      F077900200072 
       181.      28.33     2.5322  9.398E-02                      F077900200073 
       181.      29.51     1.7078  8.902E-02                      F077900200074 
       181.      30.69     2.6877  9.563E-02                      F077900200075 
       181.      31.87     2.9722  8.708E-02                      F077900200076 
       181.      33.05     2.0349  5.139E-02                      F077900200077 
       181.      33.53     1.6634  7.957E-02                      F077900200078 
       181.      34.24      1.288  6.099E-02                      F077900200079 
       181.      34.95    0.74644  3.591E-02                      F077900200080 
       181.       35.9    0.67218  3.272E-02                      F077900200081 
       181.      36.61    0.83486  3.647E-02                      F077900200082 
       181.      37.32    0.90994  3.838E-02                      F077900200083 
       181.      38.28     1.0063  3.790E-02                      F077900200084 
       181.      39.71    0.67362  2.929E-02                      F077900200085 
       181.      40.42    0.56172  3.155E-02                      F077900200086 
       181.       40.9    0.47781  2.262E-02                      F077900200087 
       181.      42.09     0.3652  1.791E-02                      F077900200088 
       181.      43.29    0.33439  1.434E-02                      F077900200089 
       181.      44.49     0.3405  1.670E-02                      F077900200090 
       181.      45.69    0.24263  1.207E-02                      F077900200091 
       181.      46.17    0.20324  1.818E-02                      F077900200092 
       181.      48.22     0.1018   5.76E-03                      F077900200093 
       181.      49.18  7.367E-02   4.89E-03                      F077900200094 
       181.      50.15  4.843E-02   3.95E-03                      F077900200095 
       181.      51.12  3.533E-02   3.37E-03                      F077900200096 
       181.      52.06  3.637E-02   3.42E-03                      F077900200097 
       181.      54.01  3.052E-02   2.03E-03                      F077900200098 
       181.      55.01  3.160E-02   2.06E-03                      F077900200099 
       181.      55.98  3.134E-02   2.05E-03                      F077900200100 
       181.      56.94  3.334E-02   2.11E-03                      F077900200101 
       181.       57.9  3.575E-02   2.18E-03                      F077900200102 
       181.      59.89  3.795E-02   2.05E-03                      F077900200103 
       181.      60.88  3.585E-02   1.99E-03                      F077900200104 
       181.      61.87  3.234E-02   1.90E-03                      F077900200105 
       181.      62.86  2.751E-02   1.76E-03                      F077900200106 
       181.      63.83  2.079E-02   1.55E-03                      F077900200107 
       181.      65.85  1.479E-02   9.07E-04                      F077900200108 
       181.      66.85  1.105E-02   7.90E-04                      F077900200109 
       181.      67.86   7.82E-03   6.68E-04                      F077900200110 
       181.      68.84   7.01E-03   6.37E-04                      F077900200111 
       181.      69.85   3.96E-03   4.80E-04                      F077900200112 
       181.      71.89   2.22E-03   3.34E-04                      F077900200113 
       181.      72.93   2.30E-03   3.43E-04                      F077900200114 
       181.      73.93   1.75E-03   3.01E-04                      F077900200115 
       181.      74.96   1.62E-03   2.90E-04                      F077900200116 
       181.      75.97   1.06E-03   2.37E-04                      F077900200117 
       181.      78.08   8.11E-04   2.25E-04                      F077900200118 
       181.      79.12   1.25E-03   2.81E-04                      F077900200119 
       181.      80.17   1.78E-03   3.37E-04                      F077900200120 
       181.      81.23   2.06E-03   3.63E-04                      F077900200121 
       181.      82.26   1.81E-03   3.43E-04                      F077900200122 
       181.      84.43   2.33E-03   3.26E-04                      F077900200123 
       181.      85.51   1.62E-03   2.73E-04                      F077900200124 
       181.      86.59   8.42E-04   1.98E-04                      F077900200125 
       181.      87.66   7.57E-04   1.89E-04                      F077900200126 
       181.      88.76   1.05E-03   2.23E-04                      F077900200127 
       181.        91.   8.85E-04   2.15E-04                      F077900200128 
       181.      92.12   1.16E-03   2.47E-04                      F077900200129 
       181.      93.25   1.06E-03   2.38E-04                      F077900200130 
       181.      94.37   1.23E-03   2.56E-04                      F077900200131 
       181.      95.49   6.47E-04   1.87E-04                      F077900200132 
       181.      97.88   1.24E-03   2.44E-04                      F077900200133 
       181.      99.07   1.44E-03   2.63E-04                      F077900200134 
       181.     100.27   1.80E-03   2.96E-04                      F077900200135 
       181.     101.46   1.28E-03   2.51E-04                      F077900200136 
       181.     102.69   2.27E-03   3.34E-04                      F077900200137 
       181.     105.27   2.12E-03   3.64E-04                      F077900200138 
       181.     106.56   1.70E-03   3.27E-04                      F077900200139 
       181.     107.87   8.26E-04   2.29E-04                      F077900200140 
       181.     109.18   8.31E-04   2.31E-04                      F077900200141 
       181.     110.52   1.29E-03   2.88E-04                      F077900200142 
       181.     113.43   1.73E-03   2.97E-04                      F077900200143 
