ENTRY            F0883   20080226                             F030F088300000001 
SUBENT        F0883001   20080226                             F030F088300100001 
BIB                 11         19                                 F088300100002 
TITLE      Energy dependence of transition strengths extracted    F088300100003 
           from 12C(He3,a) and 16O(He3,a).                        F088300100004 
AUTHOR     (H.Fuchs,H.Oeschler)                                   F088300100005 
INSTITUTE  (2GERMPH)                                              F088300100006 
REFERENCE  (J,NP/A,202,396,1973)                                  F088300100007 
FACILITY   (VDGT)                                                 F088300100008 
INC-SPECT  The energy resolution varied between 80 and 120 keV.   F088300100009 
DETECTOR   (TELES) The emitted particles were detected in an      F088300100010 
           arrangement of 10 semiconductor counter telescopes.    F088300100011 
           Conventional electronics including dE*E particle       F088300100012 
           identification were used.                              F088300100013 
SAMPLE     Targets of pure carbon, barium carbonate on carbon     F088300100014 
           backing or self-supporting silicon oxide were used.    F088300100015 
METHOD     (EDE)                                                  F088300100016 
ERR-ANALYS (DATA-ERR)  The uncertainty of the absolute cross-     F088300100017 
           section scale was about 30%                            F088300100018 
           (ANG-ERR-D) Angle digitizing error                     F088300100019 
           (ERR-DIG)   Data digitizing error                      F088300100020 
HISTORY    (20080226C)                                            F088300100021 
ENDBIB              19          0                                 F088300100022 
COMMON               2          3                                 F088300100023 
DATA-ERR   ERR-DIG                                                F088300100024 
PER-CENT   PER-CENT                                               F088300100025 
  30.       0.2                                                   F088300100026 
ENDCOMMON            3          0                                 F088300100027 
ENDSUBENT           26          0                                 F088300199999 
SUBENT        F0883002   20080226                             F030F088300200001 
BIB                  4         10                                 F088300200002 
REACTION   (6-C-12(HE3,A)6-C-11,PAR,DA)                           F088300200003 
EN-SEC     (E-LVL,6-C-11)                                         F088300200004 
LEVEL-PROP (6-C-11,E-LVL=0.0,SPIN=1.5,PARITY=-1.)                 F088300200005 
           (6-C-11,E-LVL=1.995,SPIN=0.5,PARITY=-1.)               F088300200006 
           (6-C-11,E-LVL=4.305,SPIN=2.5,PARITY=-1.)               F088300200007 
           (6-C-11,E-LVL=4.798,SPIN=1.5,PARITY=-1.)               F088300200008 
           (6-C-11,E-LVL=6.48,SPIN=3.5,PARITY=-1.)                F088300200009 
           (6-C-11,E-LVL=6.91,SPIN=2.5,PARITY=+1.)                F088300200010 
           (6-C-11,E-LVL=7.51,SPIN=1.5,PARITY=+1.)                F088300200011 
STATUS     (CURVE)Fig.3                                           F088300200012 
ENDBIB              10          0                                 F088300200013 
COMMON               1          3                                 F088300200014 
ANG-ERR-D                                                         F088300200015 
ADEG                                                              F088300200016 
 0.21                                                             F088300200017 
ENDCOMMON            3          0                                 F088300200018 
DATA                 4        412                                 F088300200019 
EN         E-LVL      ANG-CM     DATA-CM                          F088300200020 
MEV        MEV        ADEG       MB/SR                            F088300200021 
        24.         0.     14.803     19.023                      F088300200022 
        24.         0.     17.623     25.876                      F088300200023 
        24.         0.     21.307     14.379                      F088300200024 
        24.         0.      24.17      9.314                      F088300200025 
        24.         0.     27.828     7.9956                      F088300200026 
        24.         0.     30.655     9.5701                      F088300200027 
        24.         0.     33.493     9.5766                      F088300200028 
        24.         0.     37.159     7.2338                      F088300200029 
        24.         0.     40.025      4.452                      F088300200030 
        24.         0.     42.895     2.6033                      F088300200031 
        24.         0.     46.151     2.1231                      F088300200032 
        24.         0.     49.382     2.6073                      F088300200033 
        24.         0.     52.212     2.9651                      F088300200034 
        24.         0.     55.455     2.9674                      F088300200035 
        24.         0.     58.304     2.4826                      F088300200036 
        24.         0.     61.556     2.1309                      F088300200037 
        24.         0.     64.399     1.9748                      F088300200038 
        24.         0.     67.639     2.0801                      F088300200039 
        24.         0.     70.873     2.4271                      F088300200040 
        24.         0.     73.304     2.4914                      F088300200041 
        24.         0.     76.146     2.3089                      F088300200042 
        24.         0.     79.399     1.9819                      F088300200043 
        24.         0.     81.836     1.8365                      F088300200044 
        24.         0.     84.683     1.5763                      F088300200045 
        24.         0.     87.924     1.6183                      F088300200046 
        24.         0.     90.357     1.6193                      F088300200047 
        24.         0.     93.195     1.6204                      F088300200048 
        24.         0.     95.632     1.5015                      F088300200049 
        24.         0.     98.479     1.2887                      F088300200050 
        24.         0.     100.92     1.0243                      F088300200051 
        24.         0.     103.37    0.79353                      F088300200052 
        24.         0.     105.82    0.59924                      F088300200053 
        24.         0.     108.67    0.48866                      F088300200054 
        24.         0.     118.43    0.30124                      F088300200055 
        24.      1.995     14.315     3.9138                      F088300200056 
        24.      1.995     17.523     6.4405                      F088300200057 
        24.      1.995     20.803       3.82                      F088300200058 
        24.      1.995     24.094     1.9365                      F088300200059 
        24.      1.995     26.978     1.0076                      F088300200060 
        24.      1.995     30.626     1.0087                      F088300200061 
        24.      1.995     33.464     1.0095                      F088300200062 
        24.      1.995     37.113     1.0106                      F088300200063 
        24.      1.995     40.362    0.93516                      F088300200064 
        24.      1.995     43.199    0.93593                      F088300200065 
        24.      1.995     46.846    0.96176                      F088300200066 
        24.      1.995     49.684    0.96256                      F088300200067 
        24.      1.995     52.527    0.89063                      F088300200068 
        24.      1.995     55.774    0.84602                      F088300200069 
        24.      1.995     58.612    0.84672                      F088300200070 
        24.      1.995     61.444    0.91662                      F088300200071 
        24.      1.995     64.677     1.0734                      F088300200072 
        24.      1.995     67.911     1.2246                      F088300200073 
