ENTRY            F1066   20100427                             F039F106600000001 
SUBENT        F1066001   20100427                             F039F106600100001 
BIB                 10         24                                 F106600100002 
TITLE      The O-16(He3,a)O-15 and the O-16(He3,He3)O-16 reactionsF106600100003 
AUTHOR     (W.P.Alford,L.M.Blau,D.Cline)                          F106600100004 
INSTITUTE  (1USAROC)                                              F106600100005 
REFERENCE  (J,NP,61,368,1965)                                     F106600100006 
           #doi:10.1016/0029-5582(65)90098-2                      F106600100007 
FACILITY   (CYCLO,1USAROC) The 68.5 cm variable energy cyclotron. F106600100008 
INC-SOURCE The accelerator produces an external 3He beam of up to F106600100009 
           0.03 mu-A with energy between 6.00 and 11.00 MeV.      F106600100010 
DETECTOR   (MAGSP) For scattering angles between 0 and 30 degr. a F106600100011 
           Buechner-Bainbridge type magnetic spectrometer was     F106600100012 
           used.                                                  F106600100013 
           (SIBAR) For the range of angles 20-174 degr. an array  F106600100014 
           of three surface barrier counters, mounted about 15    F106600100015 
           degrees apart in a common rotating support, was used.  F106600100016 
MONITOR    On each angular range the individual data points were  F106600100017 
           normalized by comparison with a fixed monitor detector.F106600100018 
           The relative normalization of the two ranges was       F106600100019 
           obtained by comparison of points in the range 20-30    F106600100020 
           degr.                                                  F106600100021 
ERR-ANALYS (ERR-SYS)    The absolute cross sections have an       F106600100022 
           uncertainty due mainly to uncertainties in target      F106600100023 
           composition and integrator calibration.                F106600100024 
           (ERR-DIG)    Data digitizing error                     F106600100025 
HISTORY    (20100427C)                                            F106600100026 
ENDBIB              24          0                                 F106600100027 
COMMON               2          3                                 F106600100028 
EN-RSL     ERR-SYS                                                F106600100029 
KEV        PER-CENT                                               F106600100030 
  50.        20.                                                  F106600100031 
ENDCOMMON            3          0                                 F106600100032 
ENDSUBENT           31          0                                 F106600199999 
SUBENT        F1066002   20100427                             F039F106600200001 
BIB                  6         15                                 F106600200002 
REACTION   (8-O-16(HE3,A)8-O-15,PAR,DA)                           F106600200003 
METHOD     (BCINT)                                                F106600200004 
DETECTOR   (SIBAR) The alpha particles were detected by a 16 mm   F106600200005 
           long * 6 mm wide three surface barrier detectors,      F106600200006 
           indicating both position and energy, which was placed  F106600200007 
           at a fixed position in the focal plane of the          F106600200008 
           spectrometer.                                          F106600200009 
SAMPLE     A target of 0.60 mg/cm2 Mylar (C10H8O4) was used. The  F106600200010 
           thickness of the targets was measured by observing the F106600200011 
           energy loss in the foils of a particles from a Po210   F106600200012 
           radioactive source. The target thickness was measured  F106600200013 
           with an uncertainty of about 5 %.                      F106600200014 
ERR-ANALYS (ANG-ERR-D)  Angle digitizing error                    F106600200015 
           (DATA-ERR)   Error from the graphic bars               F106600200016 
STATUS     (CURVE) Fig.1                                          F106600200017 
ENDBIB              15          0                                 F106600200018 
COMMON               3          3                                 F106600200019 
E-LVL      ANG-ERR-D  ERR-DIG                                     F106600200020 
MEV        ADEG       PER-CENT                                    F106600200021 
 0.         0.289      0.01                                       F106600200022 
ENDCOMMON            3          0                                 F106600200023 
DATA                 4        204                                 F106600200024 
EN         ANG-CM     DATA-CM    DATA-ERR                         F106600200025 
MEV        ADEG       MB/SR      MB/SR                            F106600200026 
       8.00     4.5183     12.919     0.7064                      F106600200027 
       8.00     8.7315     13.456    0.55568                      F106600200028 
       8.00     11.557     14.422    0.78856                      F106600200029 
       8.00     14.816     14.204    0.96411                      F106600200030 
       8.00     17.104     12.683    0.69349                      F106600200031 
       8.00     23.563     10.541    0.71545                      F106600200032 
       8.00     29.415     6.0795    0.49174                      F106600200033 
       8.00     35.706     3.2678     0.2218                      F106600200034 
       8.00      40.82     3.1272    0.17099                      F106600200035 
       8.00     46.909     3.3479    0.18305                      F106600200036 
       8.00     50.211     3.6899    0.15237                      F106600200037 
       8.00     53.411     3.1135    0.17024                      F106600200038 
       8.00     58.422     2.2812    0.15518                      F106600200039 
       8.00     62.093     1.9519   8.06E-02                      F106600200040 
       8.00     65.331     1.8173    0.12335                      F106600200041 
       8.00     71.388     1.7882    0.12137                      F106600200042 
       8.00     77.537     2.2344   9.23E-02                      F106600200043 
       8.00     83.284     3.3057    0.18075                      F106600200044 
       8.00     88.918     3.6404    0.19905                      F106600200045 
       8.00     94.959     3.4341    0.23308                      F106600200046 
       8.00     100.95     2.8146    0.11623                      F106600200047 
       8.00     106.92     2.2117   9.13E-02                      F106600200048 
       8.00     113.39     1.9173   7.92E-02                      F106600200049 
       8.00     116.18     1.8623     0.1264                      F106600200050 
       8.00     118.92     1.6165    6.7E-02                      F106600200051 
       8.00     123.04     1.3073    5.4E-02                      F106600200052 
       8.00     126.31      1.343   9.12E-02                      F106600200053 
       8.00     131.54     1.7266    0.11719                      F106600200054 
       8.00     137.16     1.8229   7.53E-02                      F106600200055 
       8.00      140.9     1.8724    0.10238                      F106600200056 
       8.00     143.32     2.3428     0.1281                      F106600200057 
       8.00     155.59     3.4098    0.23144                      F106600200058 
       8.00     160.89     5.3372    0.29183                      F106600200059 
       8.00     167.57     7.7833    0.42557                      F106600200060 
       8.00      174.2     10.143    0.68845                      F106600200061 
       8.50     4.8405     6.7838    0.63719                      F106600200062 
       8.50     9.5134     8.7318    0.59402                      F106600200063 
       8.50      14.65     11.397    0.92399                      F106600200064 
       8.50     19.261     11.709    0.94926                      F106600200065 
       8.50     24.725     9.4647    0.76731                      F106600200066 
       8.50     30.186     7.5435    0.41342                      F106600200067 
       8.50     35.182     5.9288    0.40333                      F106600200068 
       8.50     40.245      5.921     0.3245                      F106600200069 
       8.50      44.38     5.7503    0.31514                      F106600200070 
       8.50      49.86     4.9176    0.13665                      F106600200071 
       8.50     54.423     4.2661    0.23332                      F106600200072 
       8.50     59.903     3.6483    0.19953                      F106600200073 
       8.50     64.915     3.0337   8.43E-02                      F106600200074 
       8.50     69.982     3.0727    0.20903                      F106600200075 
       8.50     75.065     3.2926    0.18045                      F106600200076 
       8.50     79.663     3.2427    0.13422                      F106600200077 
       8.50     84.714     3.1044    0.17013                      F106600200078 
       8.50     89.758     2.8894    0.11926                      F106600200079 
