ENTRY            F1088   20101019                             F040F108800000001 
SUBENT        F1088001   20101019                             F040F108800100001 
BIB                  7         14                                 F108800100002 
TITLE      The Ca-40(He3,a)Ca-39 and the Ca-40(He3,He3)Ca-40      F108800100003 
           reactions between 8.00 MeV and 10.25 MeV.              F108800100004 
AUTHOR     (D.Cline,W.P.Alford,L.M.Blau)                          F108800100005 
INSTITUTE  (1USAROC)                                              F108800100006 
REFERENCE  (J,NP,73,33,1965)                                      F108800100007 
           #doi:10.1016/0029-5582(65)90150-1                      F108800100008 
SAMPLE     The Ca-40 targets were made by evaporating natural     F108800100009 
           calcium metal onto polystyrene backings of             F108800100010 
           approximately 75 mu-g/cm2 thickness. The thickness of  F108800100011 
           the calcium itself was about 150 mu-g/cm2 as measured  F108800100012 
           by observing the energy loss of alpha particles from a F108800100013 
           Po-210 radioactive source.                             F108800100014 
ERR-ANALYS (ERR-DIG)    Data digitizing error                     F108800100015 
HISTORY    (20101019C)                                            F108800100016 
ENDBIB              14          0                                 F108800100017 
NOCOMMON             0          0                                 F108800100018 
ENDSUBENT           17          0                                 F108800199999 
SUBENT        F1088002   20101019                             F040F108800200001 
BIB                  5          8                                 F108800200002 
REACTION   (20-CA-40(HE3,A)20-CA-39,PAR,DA)                       F108800200003 
FACILITY   (CYCLO,1USAROC) The 68.5 cm variable energy cyclotron  F108800200004 
           was used.                                              F108800200005 
DETECTOR   (SOLST)      The solid state counters were used        F108800200006 
ERR-ANALYS (ERR-SYS)    Absolute error of cross section           F108800200007 
           (ANG-ERR-D)  Angle digitizing error                    F108800200008 
           (DATA-ERR)   Error from the graphic bars               F108800200009 
STATUS     (CURVE) Fig.1                                          F108800200010 
ENDBIB               8          0                                 F108800200011 
COMMON               5          3                                 F108800200012 
E-LVL      EN-RSL     ERR-SYS    ANG-ERR-D  ERR-DIG               F108800200013 
MEV        KEV        PER-CENT   ADEG       PER-CENT              F108800200014 
 0.          90.        10.       0.1274     0.0056               F108800200015 
ENDCOMMON            3          0                                 F108800200016 
DATA                 4        136                                 F108800200017 
EN         ANG-CM     DATA-CM    DATA-ERR                         F108800200018 
MEV        ADEG       MB/SR      MB/SR                            F108800200019 
         8.     7.1059    0.24349  4.927E-02                      F108800200020 
         8.      10.27    0.24957  4.322E-02                      F108800200021 
         8.     15.405    0.34354  5.949E-02                      F108800200022 
         8.     20.919    0.86341  6.605E-02                      F108800200023 
         8.     25.269    0.94106  5.962E-02                      F108800200024 
         8.     31.594     1.1598    0.10416                      F108800200025 
         8.     36.741     1.0386    0.10726                      F108800200026 
         8.     41.891    0.81242  6.215E-02                      F108800200027 
         8.     47.436    0.66753  5.995E-02                      F108800200028 
         8.     53.384    0.41348  3.163E-02                      F108800200029 
         8.     58.129    0.45067  3.448E-02                      F108800200030 
         8.     63.278    0.36577  2.798E-02                      F108800200031 
         8.     68.023    0.41875  2.976E-02                      F108800200032 
         8.     73.557    0.50356  4.522E-02                      F108800200033 
         8.     78.303    0.54215  4.147E-02                      F108800200034 
         8.     83.049    0.56953  2.869E-02                      F108800200035 
         8.     88.193    0.56961  5.116E-02                      F108800200036 
         8.     92.938    0.62852  4.808E-02                      F108800200037 
         8.     98.486    0.46237  3.537E-02                      F108800200038 
         8.     103.23    0.45678  4.102E-02                      F108800200039 
         8.     107.98    0.44031  3.954E-02                      F108800200040 
         8.     112.34    0.39914  4.122E-02                      F108800200041 
         8.     117.48     0.3895  3.646E-02                      F108800200042 
         8.     123.42    0.32004  2.448E-02                      F108800200043 
         8.     127.38    0.28657  2.192E-02                      F108800200044 
         8.     131.74    0.23258  3.695E-02                      F108800200045 
         8.     137.28    0.25351  4.027E-02                      F108800200046 
         8.     141.63    0.21347  2.791E-02                      F108800200047 
         8.     146.78    0.18423  1.655E-02                      F108800200048 
         8.     151.52    0.23849  2.463E-02                      F108800200049 
         8.     156.27    0.22431  1.716E-02                      F108800200050 
         8.     159.82    0.31644  2.842E-02                      F108800200051 
         8.     165.76     0.3407  2.606E-02                      F108800200052 
         8.     169.71    0.37592  2.876E-02                      F108800200053 
        8.5     11.287    0.59523  5.328E-02                      F108800200054 
        8.5     16.797    0.57393  5.138E-02                      F108800200055 
        8.5     22.659     1.1971    0.10716                      F108800200056 
        8.5     26.194     1.3369    0.11967                      F108800200057 
        8.5     32.089     1.5301    0.11668                      F108800200058 
        8.5     38.385     1.4936    0.11389                      F108800200059 
        8.5     43.111     1.3712    0.10456                      F108800200060 
        8.5     48.647    0.81005  7.251E-02                      F108800200061 
        8.5     53.386    0.58928  5.275E-02                      F108800200062 
        8.5     58.518    0.42869  3.269E-02                      F108800200063 
        8.5     64.806    0.49067  4.392E-02                      F108800200064 
        8.5      68.33    0.66658  5.967E-02                      F108800200065 
        8.5      74.62    0.72649   5.54E-02                      F108800200066 
        8.5     80.129    0.72669  6.505E-02                      F108800200067 
        8.5     84.851    0.70928  6.349E-02                      F108800200068 
