ENTRY            F0523   20140310                             F054F052300000001 
SUBENT        F0523001   20140310                             F054F052300100001 
BIB                 12         21                                 F052300100002 
TITLE      Total yields of neutron from deuteron-induced          F052300100003 
           reactions on 9Be                                       F052300100004 
AUTHOR     (S.N.Abramovich,L.N.Generalov,A.G.Zvenigorodskii)      F052300100005 
INSTITUTE  (4RUSEPA)                                              F052300100006 
REFERENCE  (J,IZV,63,76,1999)                                     F052300100007 
           (J,BAS,63,64,1999) Engl. transl. of IZV,63,76          F052300100008 
SAMPLE     Two targets were used.                                 F052300100009 
           Before Ed=7.96 MeV - thin foil of pure Be (177 mu-g/cm2F052300100010 
           thick) evaporated onto tantal backing.                 F052300100011 
           Above Ed=7.96 MeV - thin foil of pure Be (615 mu-g/cm2 F052300100012 
           thick) evaporated onto gold backing.                   F052300100013 
DETECTOR   (D4PI) 520 mm in diam. and 420 mm of height.           F052300100014 
FACILITY   (VDGT,4RUSEPA)                                         F052300100015 
MONITOR    (4-BE-9(P,N)5-B-9,,SIG)                                F052300100016 
MONIT-REF  (T0010009,J.H.Gibbons+,J,PR,114,571,1959)              F052300100017 
ERR-ANALYS (ERR-1) The error of the normalization                 F052300100018 
           (EN-ERR) Scale error                                   F052300100019 
           (DATA-ERR) The relative error                          F052300100020 
STATUS     (APRVD)  Approved by Generalov L.N.                    F052300100021 
HISTORY    (20010205C)                                            F052300100022 
           (20140310U) SD: Ref. on Engl.transl. added.            F052300100023 
ENDBIB              21          0                                 F052300100024 
COMMON               2          3                                 F052300100025 
ERR-1      EN-NRM                                                 F052300100026 
PER-CENT   MEV                                                    F052300100027 
  5.0        2.56                                                 F052300100028 
ENDCOMMON            3          0                                 F052300100029 
ENDSUBENT           28          0                                 F052300199999 
SUBENT        F0523002   20011027                             0000F052300200001 
BIB                  1          1                                 F052300200002 
REACTION   (4-BE-9(D,X)0-NN-1,,SIG)                               F052300200003 
ENDBIB               1          0                                 F052300200004 
NOCOMMON             0          0                                 F052300200005 
DATA                 4         71                                 F052300200006 
EN         EN-ERR     DATA       DATA-ERR                         F052300200007 
MEV        KEV        MB         PER-CENT                         F052300200008 
  1.860      20.00      445.1     0.2000                          F052300200009 
  1.870      20.00      448.0     0.4000                          F052300200010 
  1.880      20.00      449.9     0.2000                          F052300200011 
  1.890      20.00      450.0     0.3000                          F052300200012 
  1.900      20.00      448.1     0.3000                          F052300200013 
  1.910      20.00      447.3     0.3000                          F052300200014 
  1.920      20.00      448.9     0.2000                          F052300200015 
  1.930      20.00      448.0     0.3000                          F052300200016 
  1.940      20.00      450.1     0.3000                          F052300200017 
  1.950      20.00      449.3     0.3000                          F052300200018 
  1.960      20.00      458.0     0.2000                          F052300200019 
  1.980      20.00      462.1     0.2000                          F052300200020 
  2.000      20.00      465.0     0.3000                          F052300200021 
  2.021      19.00      467.3     0.2000                          F052300200022 
  2.041      19.00      469.0     0.2000                          F052300200023 
  2.061      19.00      473.3     0.2000                          F052300200024 
  2.081      19.00      476.0     0.2000                          F052300200025 
  2.101      19.00      479.8     0.2000                          F052300200026 
  2.121      19.00      484.1     0.2000                          F052300200027 
  2.141      19.00      486.0     0.2000                          F052300200028 
  2.161      19.00      490.0     0.2000                          F052300200029 
  2.181      19.00      493.3     0.2000                          F052300200030 
  2.202      18.00      498.1     0.2000                          F052300200031 
  2.222      18.00      503.5     0.2000                          F052300200032 
  2.242      18.00      508.3     0.2000                          F052300200033 
  2.262      18.00      510.0     0.2000                          F052300200034 
  2.362      18.00      521.1     0.3000                          F052300200035 
  2.463      17.00      530.3     0.3000                          F052300200036 
  2.563      17.00      543.2     0.2000                          F052300200037 
  2.664      16.00      553.1     0.2000                          F052300200038 
  2.764      16.00      570.4     0.2000                          F052300200039 
  2.865      15.00      582.2     0.2000                          F052300200040 
  2.965      15.00      586.0     0.5000                          F052300200041 
  3.065      15.00      587.9     0.2000                          F052300200042 
  3.166      14.00      586.0     0.2000                          F052300200043 
  3.266      14.00      602.2     0.4000                          F052300200044 
  3.366      14.00      618.4     0.2000                          F052300200045 
  3.467      13.00      627.8     0.2000                          F052300200046 
  3.567      13.00      637.3     0.6000                          F052300200047 
  3.667      13.00      644.0     0.2000                          F052300200048 
  3.768      12.00      649.1     0.2000                          F052300200049 
  3.868      12.00      659.2     0.3000                          F052300200050 
  3.968      12.00      673.0     0.3000                          F052300200051 
  4.068      12.00      674.2     0.3000                          F052300200052 
  4.168      12.00      676.0     0.3000                          F052300200053 
  4.269      11.00      686.1     0.5000                          F052300200054 
  4.369      11.00      696.1     0.2000                          F052300200055 
  4.469      11.00      705.2     0.2000                          F052300200056 
  4.569      11.00      710.1     0.2000                          F052300200057 
  4.669      11.00      723.1     0.2000                          F052300200058 
  4.769      11.00      718.4     0.5000                          F052300200059 
  4.870      10.00      704.0     0.3000                          F052300200060 
  4.970      10.00      733.6     0.4000                          F052300200061 
  5.070      10.00      756.3     0.3000                          F052300200062 
  5.170      10.00      762.0     0.2000                          F052300200063 
  5.270      10.00      775.1     0.2000                          F052300200064 
  5.370      10.00      786.0     0.2000                          F052300200065 
  5.471      9.000      787.2     0.2000                          F052300200066 
  5.561      9.000      788.0     0.2000                          F052300200067 
  5.671      9.000      798.3     0.2000                          F052300200068 
  5.771      9.000      807.7     0.2000                          F052300200069 
  5.871      9.000      820.0     0.2000                          F052300200070 
  5.971      9.000      824.1     0.3000                          F052300200071 
  6.472      8.000      902.4      1.000                          F052300200072 
  6.972      8.000      933.3      1.700                          F052300200073 
  7.473      7.000      911.0      4.300                          F052300200074 
  7.956      24.00      964.8      4.800                          F052300200075 
  8.457      23.00      969.1      5.300                          F052300200076 
  8.958      22.00      877.4      6.000                          F052300200077 
  9.459      21.00      861.6      6.000                          F052300200078 
  9.960      20.00      764.3      6.000                          F052300200079 
ENDDATA             73          0                                 F052300200080 
ENDSUBENT           79          0                                 F052300299999 
