ENTRY            F0157   20050503                             F021F015700000001 
SUBENT        F0157001   20050503                             F021F015700100001 
BIB                 11         36                                 F015700100002 
TITLE      Spectroscopic information on 36Cl from the (d,p)       F015700100003 
           reaction.                                              F015700100004 
AUTHOR     (S.Piskor,P.Franc,W.Schaferlingova,J.Kremenek)         F015700100005 
INSTITUTE  (3CZRUJF)                                              F015700100006 
REFERENCE  (J,NP/A,481,269,1988)                                  F015700100007 
FACILITY   (CYCLO)                                                F015700100008 
DETECTOR   (MAGSP) The multi-angle magnetic spectrograph, giving  F015700100009 
           in a single run eleven spectra in the range from 0-90  F015700100010 
           degrees reaction angle, was used for the momentum      F015700100011 
           analysis of the protons.                               F015700100012 
           (PLATE)The detection of protons was accomplished by    F015700100013 
            means of 700 mm long nuclear emulsion plates          F015700100014 
           Ilford L4,located in the focal planes of the           F015700100015 
           spectrograph channels.                                 F015700100016 
SAMPLE     Chlorine targets of natural abundance were used,i.e.   F015700100017 
           containing 75.77% of 35Cl and 24.33% of 37Cl,          F015700100018 
           consisting of 50 mu-g/cm2 thick layers of CdCl2        F015700100019 
           evaporated on 10 mu-g/cm2 carbon backing.              F015700100020 
MONITOR    The target thickness and therefore the absolute cross  F015700100021 
           section was calibrated at angle 21 degr. by putting    F015700100022 
           the deuteron elastic scattering cross section equal    F015700100023 
           to 0.78 *sigmaR.                                       F015700100024 
COMMENT    Targets used in the experiments contained some amount  F015700100025 
           of admixtures,namely H,C,N,O,Na,Si,S,Cd and 37Cl. To   F015700100026 
           facilitate the analysis of the complex proton spectra  F015700100027 
           eleven additional spectra from (d,p)reaction on 100    F015700100028 
           mu-g/cm2 SiO2 target,taken with the same experimental  F015700100029 
           set-up were processed. These additional spectra,       F015700100030 
           along with kinematical shifts of spectral lines with   F015700100031 
           reaction angle,cross-checked the correct               F015700100032 
           identification of spectral lines.                      F015700100033 
ERR-ANALYS (DATA-ERR) Accuracy of absolute cross section          F015700100034 
           normalisation.                                         F015700100035 
           The level energies of some states were measured with   F015700100036 
           a precision of 70-80 eV.                               F015700100037 
HISTORY    (20041207C)                                            F015700100038 
ENDBIB              36          0                                 F015700100039 
COMMON               3          3                                 F015700100040 
EN         ANG-NRM    DATA-ERR                                    F015700100041 
MEV        ADEG       PER-CENT                                    F015700100042 
  12.3      21.        10.                                        F015700100043 
ENDCOMMON            3          0                                 F015700100044 
ENDSUBENT           43          0                                 F015700199999 
SUBENT        F0157002   20050503                             F021F015700200001 
BIB                  3          5                                 F015700200002 
REACTION   (17-CL-35(D,P)17-CL-36,PAR,DA)                         F015700200003 
ERR-ANALYS (ANG-ERR-D)Digitizing error                            F015700200004 
           (ERR-DIG)Digitizing error                              F015700200005 
           (DATA-ERR1)Error from the graphic bars                 F015700200006 
STATUS     (CURVE)Fig.4                                           F015700200007 
ENDBIB               5          0                                 F015700200008 
COMMON               2          3                                 F015700200009 
ANG-ERR-D  ERR-DIG                                                F015700200010 
ADEG       PER-CENT                                               F015700200011 
 0.5        0.2                                                   F015700200012 
ENDCOMMON            3          0                                 F015700200013 
DATA                 4        394                                 F015700200014 
E-LVL      ANG-CM     DATA-CM    DATA-ERR1                        F015700200015 
KEV        ADEG       MB/SR      MB/SR                            F015700200016 
 0.0000     2.4239     1.4501    0.12350                          F015700200017 
 0.0000     6.6071     1.2016    0.10777                          F015700200018 
 0.0000     8.9416     1.2814    0.12641                          F015700200019 
 0.0000     12.833     1.0831    0.11645                          F015700200020 
 0.0000     17.988     1.2752    0.15386                          F015700200021 
 0.0000     22.074     1.2502    0.13442                          F015700200022 
 0.0000     24.797     1.3939    0.13128                          F015700200023 
 0.0000     36.666    0.59840    0.78753E-01                      F015700200024 
 0.0000     43.866    0.27258    0.89067E-01                      F015700200025 
 0.0000     52.039    0.10919    0.29229E-01                      F015700200026 
 788.25     13.117    0.30910    0.97029E-01                      F015700200027 
 788.25     17.233    0.48770    0.83735E-01                      F015700200028 
 788.25     20.869    0.58878    0.88851E-01                      F015700200029 
 788.25     24.793    0.56030    0.57890E-01                      F015700200030 
 788.25     31.586    0.35863    0.60098E-01                      F015700200031 
 788.25     35.701    0.29412    0.61128E-01                      F015700200032 
 788.25     50.817    0.51622E-010.17750E-01                      F015700200033 
 1165.1     1.4493     2.7235    0.13815                          F015700200034 
 1165.1     5.2055     1.9742    0.15210                          F015700200035 
 1165.1     9.8271     1.1916    0.66653E-01                      F015700200036 
 1165.1     13.392    0.97747    0.96354E-01                      F015700200037 
 1165.1     16.850    0.36691    0.49046E-01                      F015700200038 
 1165.1     20.898    0.32417    0.55565E-01                      F015700200039 
 1165.1     35.836    0.16694    0.45914E-01                      F015700200040 
 1601.4     1.1386     1.7284    0.43405                          F015700200041 
 1601.4     5.2579     1.3880    0.34338                          F015700200042 
 1601.4     10.359    0.91770    0.19533                          F015700200043 
 1601.4     30.274    0.16191    0.97866E-01                      F015700200044 
 1601.4     35.962    0.11887    0.69935E-01                      F015700200045 
 1951.2     4.7716    0.77216    0.18377                          F015700200046 
 1951.2     10.661     1.0388    0.15416                          F015700200047 
 1951.2     14.136     1.3432    0.15427                          F015700200048 
 1951.2     16.744     1.2289    0.12114                          F015700200049 
 1951.2     20.511     1.1468    0.10669                          F015700200050 
 1951.2     35.481    0.89592    0.10020                          F015700200051 
 1951.2     47.553    0.72452    0.84205E-01                      F015700200052 
 1951.2     57.506    0.22022    0.78367E-01                      F015700200053 
 1959.2     4.4660     2.9091    0.20844                          F015700200054 
 1959.2     10.485     1.1716    0.13106                          F015700200055 
 1959.2     14.272    0.54186    0.13707                          F015700200056 
 1959.2     16.505    0.24329    0.99220E-01                      F015700200057 
 1959.2     20.194    0.88758E-010.58691E-01                      F015700200058 
 1959.2     35.437    0.22591    0.98581E-01                      F015700200059 
 1959.2     47.476    0.19949E-010.50758E-01                      F015700200060 
 2467.9     2.9373     2.3339    0.13005                          F015700200061 
 2467.9     11.364     3.3621    0.18734                          F015700200062 
 2467.9     15.046     3.3458    0.13458                          F015700200063 
 2467.9     16.015     3.1850    0.21079                          F015700200064 
 2467.9     20.087     2.7071    0.17916                          F015700200065 
 2467.9     27.068     1.7460    0.11555                          F015700200066 
 2467.9     35.112     1.5439    0.17226                          F015700200067 
 2467.9     46.844    0.71578    0.15911                          F015700200068 
 2467.9     60.998    0.35209    0.97784E-01                      F015700200069 
 2492.3     4.4022    0.91510    0.10233                          F015700200070 
 2492.3     11.150    0.52116    0.62725E-01                      F015700200071 
 2492.3     15.107    0.28527    0.68956E-01                      F015700200072 
 2492.3     15.979    0.20488    0.66213E-01                      F015700200073 
 2492.3     19.932    0.14076    0.62963E-01                      F015700200074 
 2492.3     27.056    0.12756    0.51258E-01                      F015700200075 
 2492.3     34.947    0.13474    0.57266E-01                      F015700200076 
 2492.3     46.901    0.48238E-010.37174E-01                      F015700200077 
 2518.5     4.3244    0.60826    0.88686E-01                      F015700200078 
 2518.5     11.268     1.0250    0.10071                          F015700200079 
 2518.5     15.606     1.1422    0.87574E-01                      F015700200080 
 2518.5     19.849     1.3704    0.12855                          F015700200081 
 2518.5     26.985     2.2868    0.15236                          F015700200082 
 2518.5     35.083     2.7299    0.19440                          F015700200083 
 2518.5     46.642     1.0974    0.88136E-01                      F015700200084 
 2518.5     60.996    0.40371    0.91208E-01                      F015700200085 
 2810.9     15.995    0.56866    0.80920E-01                      F015700200086 
 2810.9     20.190    0.67628    0.89120E-01                      F015700200087 
 2810.9     28.091     1.0560    0.10418                          F015700200088 
 2810.9     35.409    0.99515    0.10905                          F015700200089 
 2810.9     47.215    0.40815    0.61530E-01                      F015700200090 
 2810.9     59.119    0.13869    0.60213E-01                      F015700200091 
 2863.6     5.2496    0.29218    0.76033E-01                      F015700200092 
 2863.6     12.434    0.29362    0.70974E-01                      F015700200093 
 2863.6     16.027    0.35955    0.48000E-01                      F015700200094 
 2863.6     20.007    0.36491    0.59465E-01                      F015700200095 
 2863.6     27.774    0.31618    0.57983E-01                      F015700200096 
 2863.6     34.958    0.21718    0.44859E-01                      F015700200097 
 2863.6     46.704    0.14129    0.58018E-01                      F015700200098 
 2896.4     4.6935     4.0127    0.22513                          F015700200099 
 2896.4     12.694     5.7358    0.26198                          F015700200100 
 2896.4     16.304     5.1170    0.28709                          F015700200101 
 2896.4     20.498     3.8562    0.21635                          F015700200102 
 2896.4     27.813     1.2878    0.12168                          F015700200103 
 2896.4     35.130    0.91893    0.95882E-01                      F015700200104 
 2896.4     47.129    0.85296    0.98394E-01                      F015700200105 
 2896.4     59.713    0.31301    0.60146E-01                      F015700200106 
 2896.4     65.469    0.28483    0.21741E-01                      F015700200107 
 2994.9     4.0109     2.5486    0.15568                          F015700200108 
 2994.9     12.251     3.3777    0.20633                          F015700200109 
 2994.9     15.935     3.0448    0.12277                          F015700200110 
 2994.9     19.619     2.4258    0.13550                          F015700200111 
 2994.9     27.472    0.75956    0.74764E-01                      F015700200112 
 2994.9     34.550    0.41160    0.60196E-01                      F015700200113 
 2994.9     46.377    0.48932    0.72605E-01                      F015700200114 
 2994.9     59.078    0.18670    0.47212E-01                      F015700200115 
 3099.8     3.3737    0.36377E-010.19297E-01                      F015700200116 
 3099.8     19.540    0.25749    0.53362E-01                      F015700200117 
 3099.8     27.968    0.34471    0.53307E-01                      F015700200118 
 3099.8     34.944    0.39591    0.61226E-01                      F015700200119 
 3099.8     46.382    0.23688    0.51765E-01                      F015700200120 
 3099.8     59.087    0.59399E-010.19983E-01                      F015700200121 
 3207.4    0.80846     1.3797    0.11375                          F015700200122 
 3207.4     3.8963     1.5314    0.12626                          F015700200123 
 3207.4     12.485     2.0325    0.12443                          F015700200124 
 3207.4     15.867     1.9834    0.16353                          F015700200125 
 3207.4     16.351     1.9254    0.15875                          F015700200126 
 3207.4     19.743     1.4962    0.99481E-01                      F015700200127 
 3207.4     34.682    0.29532    0.10806                          F015700200128 
 3207.4     46.381    0.24014    0.60837E-01                      F015700200129 
 3207.4     59.160    0.12081    0.60409E-01                      F015700200130 
 3332.3     1.1972     3.9895    0.20186                          F015700200131 
 3332.3     3.9951     5.3910    0.27277                          F015700200132 
 3332.3     12.772     7.2842    0.33088                          F015700200133 
 3332.3     16.146     6.7308    0.34056                          F015700200134 
 3332.3     16.725     6.3751    0.28958                          F015700200135 
 3332.3     19.713     5.3634    0.21602                          F015700200136 
 3332.3     28.290     1.4146    0.13143                          F015700200137 
 3332.3     34.652    0.86343    0.80223E-01                      F015700200138 
 3332.3     46.223    0.80965    0.84005E-01                      F015700200139 
 3332.3     59.335    0.38230    0.87998E-01                      F015700200140 
 3332.3     65.022    0.23450    0.59247E-01                      F015700200141 
 3635.0     1.0240     1.2463    0.12279                          F015700200142 
 3635.0     3.2517     1.3760    0.10596                          F015700200143 
 3635.0     12.843     1.6857    0.11194                          F015700200144 
 3635.0     15.362     1.6447    0.10921                          F015700200145 
 3635.0     16.719     1.5888    0.14792                          F015700200146 
 3635.0     19.144     1.2909    0.13421                          F015700200147 
 3635.0     28.364    0.29870    0.74453E-01                      F015700200148 
 3635.0     33.986    0.23678    0.45360E-01                      F015700200149 
 3635.0     45.905    0.24159    0.51051E-01                      F015700200150 
 3635.0     59.191    0.77487E-010.47948E-01                      F015700200151 
 3635.0     64.231    0.73758E-010.43773E-01                      F015700200152 
 3723.4     17.255    0.18595    0.60929E-01                      F015700200153 
 3723.4     19.216    0.17607    0.57104E-01                      F015700200154 
 3723.4     29.215    0.30242    0.58111E-01                      F015700200155 
 3723.4     34.608    0.38951    0.48844E-01                      F015700200156 
 3723.4     46.176    0.16263    0.52745E-01                      F015700200157 
 3723.4     60.294    0.59390E-010.39555E-01                      F015700200158 
 3962.6     1.0617     2.3208    0.13032                          F015700200159 
 3962.6     2.4168     2.0806    0.95107E-01                      F015700200160 
 3962.6     12.781     2.3786    0.13356                          F015700200161 
 3962.6     14.330     2.1218    0.16208                          F015700200162 
 3962.6     16.557     1.9891    0.13266                          F015700200163 
 3962.6     18.009     1.7831    0.11892                          F015700200164 
 3962.6     28.361    0.39784    0.12911                          F015700200165 
 3962.6     45.018    0.31181    0.10737                          F015700200166 
 3962.6     60.408    0.90059E-010.50570E-01                      F015700200167 
 3992.1     1.1413     2.9251    0.14833                          F015700200168 
 3992.1     2.1063     3.1816    0.15355                          F015700200169 
 3992.1     12.712     4.1542    0.21065                          F015700200170 
 3992.1     14.157     3.8001    0.19270                          F015700200171 
 3992.1     16.661     3.3248    0.18592                          F015700200172 
 3992.1     18.010     3.1641    0.19350                          F015700200173 
