ENTRY            F0732   20051222                             F023F073200000001 
SUBENT        F0732001   20051222                             F023F073200100001 
BIB                 12         22                                 F073200100002 
TITLE      The 19F(p,d)18F reaction studied at Ep=19.3 MeV.       F073200100003 
AUTHOR     (J.M.Delbrouck-Habaru,G.Robaye)                        F073200100004 
INSTITUTE  (2BLGLIE)                                              F073200100005 
REFERENCE  (J,NP/A,337,107,1980)                                  F073200100006 
FACILITY   (CYCLO)                                                F073200100007 
DETECTOR   (TELES,SOLST)dE-E silicon semiconductor detector       F073200100008 
           telescope.                                             F073200100009 
SAMPLE     Self-supported (CF2)n targets.The maximum thickness    F073200100010 
           of the targets was 16 keV for 8 MeV deuterons.         F073200100011 
METHOD     (EDE)                                                  F073200100012 
           (PHD)                                                  F073200100013 
MONITOR    (6-C-12(P,EL)6-C-12,,DA)                               F073200100014 
MONIT-REF  (,N.Jarmie,J,PR/C,10,1748,1974)                        F073200100015 
ERR-ANALYS (DATA-ERR1)The overall normalization uncertainty due   F073200100016 
           primarily to statistical uncertainty.                  F073200100017 
           (DATA-ERR2)Error from the graphic. The errors given    F073200100018 
           in the graphs of the angular distributions, where      F073200100019 
           larger than the statistical errors, are due to the     F073200100020 
           extraction of peak areas from overlapping groups.      F073200100021 
           (ANG-ERR-D)Digitizing error                            F073200100022 
           (ERR-DIG)Digitizing error                              F073200100023 
HISTORY    (20050913C)                                            F073200100024 
ENDBIB              22          0                                 F073200100025 
COMMON               6          3                                 F073200100026 
EN         DATA-ERR1  ANG-ERR-D  ERR-DIG    EN-RSL-FW  EN-NRM     F073200100027 
MEV        PER-CENT   ADEG       PER-CENT   KEV        MEV        F073200100028 
  19.3       6.        0.16       0.2        35.        19.461    F073200100029 
ENDCOMMON            3          0                                 F073200100030 
ENDSUBENT           29          0                                 F073200199999 
SUBENT        F0732002   20051222                             F023F073200200001 
BIB                  2          2                                 F073200200002 
REACTION   (9-F-19(P,D)9-F-18,PAR,DA)                             F073200200003 
STATUS     (CURVE)Fig.4-6                                         F073200200004 
ENDBIB               2          0                                 F073200200005 
NOCOMMON             0          0                                 F073200200006 
DATA                 4        237                                 F073200200007 
E-LVL      ANG-CM     DATA-CM    DATA-ERR2                        F073200200008 
MEV        ADEG       MU-B/SR    MU-B/SR                          F073200200009 
 0.0000     11.267     12123.                                     F073200200010 
 0.0000     14.816     8073.6                                     F073200200011 
 0.0000     19.216     1768.3                                     F073200200012 
 0.0000     23.154     580.40                                     F073200200013 
 0.0000     27.950     649.45                                     F073200200014 
 0.0000     35.981     1349.1     38.151                          F073200200015 
 0.0000     44.217     642.70     27.235                          F073200200016 
 0.0000     52.309     169.42     9.4757                          F073200200017 
 0.0000     59.836     443.53     18.872                          F073200200018 
 0.0000     67.794     680.43                                     F073200200019 
0.93700     11.007     606.93     58.781                          F073200200020 
0.93700     15.098     763.59     43.098                          F073200200021 
0.93700     19.232     1127.1                                     F073200200022 
0.93700     23.042     1460.1                                     F073200200023 
0.93700     27.082     1520.9                                     F073200200024 
0.93700     35.071     1181.6     66.692                          F073200200025 
0.93700     43.250     638.35     27.217                          F073200200026 
0.93700     51.799     467.76     13.302                          F073200200027 
0.93700     59.875     500.22     21.233                          F073200200028 
0.93700     67.880     411.86     17.561                          F073200200029 
 1.0420     10.724     3951.7     222.19                          F073200200030 
 1.0420     14.538     2661.4     150.21                          F073200200031 
 1.0420     18.948     782.74                                     F073200200032 
 1.0420     22.572     278.24     47.924                          F073200200033 
 1.0420     27.501     181.86     12.738                          F073200200034 
 1.0420     35.577     368.20     15.699                          F073200200035 
 1.0420     43.872     236.56     16.570                          F073200200036 
 1.0420     51.924     67.385     9.1224                          F073200200037 
 1.0420     59.991     132.52     14.563                          F073200200038 
 1.0420     67.786     268.37     15.090                          F073200200039 
 1.0810     10.996     589.94     72.151                          F073200200040 
 1.0810     15.203     605.83     111.07                          F073200200041 
 1.0810     19.440     719.08     50.213                          F073200200042 
 1.0810     23.081     717.61     50.110                          F073200200043 
 1.0810     27.489     505.70     21.494                          F073200200044 
 1.0810     35.584     116.63     15.719                          F073200200045 
 1.0810     44.083     48.689     8.9265                          F073200200046 
 1.0810     52.924     102.86     12.552                          F073200200047 
 1.0810     60.221     110.13     16.199                          F073200200048 
 1.0810     68.464     51.632     13.530                          F073200200049 
 1.1210     10.913     209.46     28.111                          F073200200050 
 1.1210     15.074     307.87     56.107                          F073200200051 
 1.1210     19.334     254.45     27.665                          F073200200052 
 1.1210     23.316     216.49     31.645                          F073200200053 
 1.1210     27.614     200.75     16.646                          F073200200054 
 1.1210     35.936     180.28     14.871                          F073200200055 
 1.1210     44.003     179.10     17.120                          F073200200056 
 1.1210     51.985     137.32     11.357                          F073200200057 
 1.1210     60.141     179.31     14.829                          F073200200058 
 1.1210     68.218     183.33     12.725                          F073200200059 
 1.7010     10.596     759.39     63.130                          F073200200060 
 1.7010     14.722     575.51     39.846                          F073200200061 
 1.7010     18.662     221.35     15.451                          F073200200062 
 1.7010     22.969     116.92     9.6761                          F073200200063 
 1.7010     27.544     59.131     5.6706                          F073200200064 
 1.7010     35.958     61.370     6.6692                          F073200200065 
 1.7010     43.769     54.367     5.2339                          F073200200066 
 1.7010     52.041     33.563     5.3368                          F073200200067 
 1.7010     60.037     58.588     7.1255                          F073200200068 
 1.7010     68.151     56.585     4.6935                          F073200200069 
 2.1010     11.323     147.07     19.664                          F073200200070 
 2.1010     19.647     116.20     9.6108                          F073200200071 
 2.1010     23.501     92.074     8.8068                          F073200200072 
 2.1010     27.674     85.452     3.6100                          F073200200073 
 2.1010     35.708     64.674     6.1965                          F073200200074 
 2.1010     44.363     63.395     6.0740                          F073200200075 
 2.1010     52.561     94.352     6.5335                          F073200200076 
 2.1010     60.396     99.439     8.2243                          F073200200077 
 2.1010     68.472     89.443     7.3976                          F073200200078 
 2.5230     19.454     64.169     9.3841                          F073200200079 
 2.5230     23.151     57.063     6.2134                          F073200200080 
 2.5230     27.700     49.278     7.2064                          F073200200081 
 2.5230     35.994     46.288     6.1895                          F073200200082 
 2.5230     43.390     37.134     5.8943                          F073200200083 
 2.5230     51.977     35.893     6.1183                          F073200200084 
 2.5230     60.309     39.497     6.2636                          F073200200085 
 2.5230     67.792     45.405     5.5151                          F073200200086 
 3.0620     11.320     187.14     27.421                          F073200200087 
 3.0620     14.990     218.78     54.712                          F073200200088 
 3.0620     19.201     234.54     19.399                          F073200200089 
 3.0620     23.201     345.11     28.494                          F073200200090 
 3.0620     27.403     354.33     19.818                          F073200200091 
 3.0620     35.804     368.19     20.593                          F073200200092 
 3.0620     44.406     266.95     14.931                          F073200200093 
 3.0620     52.182     205.11     19.653                          F073200200094 
 3.0620     60.271     184.60     10.325                          F073200200095 
 3.0620     68.333     145.95     12.072                          F073200200096 
 3.1340     10.904     594.90     49.060                          F073200200097 
 3.1340     14.866     768.76     83.347                          F073200200098 
 3.1340     19.095     924.54     51.669                          F073200200099 
 3.1340     23.560     871.17     24.418                          F073200200100 
 3.1340     26.868     662.31     37.014                          F073200200101 
 3.1340     30.639     291.86     16.275                          F073200200102 
 3.1340     44.440     101.76     11.020                          F073200200103 
 3.1340     52.569     112.08     14.990                          F073200200104 
 3.1340     60.752     166.85     13.740                          F073200200105 
 3.1340     68.556     141.98     11.709                          F073200200106 
 3.3580     19.782     36.026     8.1688                          F073200200107 
 3.3580     23.610     50.632     5.4824                          F073200200108 
 3.3580     27.898     49.044     4.6710                          F073200200109 
 3.3580     36.231     53.101     5.7395                          F073200200110 
 3.3580     44.160     39.089     5.6889                          F073200200111 
 3.3580     52.216     43.560     5.8036                          F073200200112 
 3.3580     60.345     61.900     5.1013                          F073200200113 
 3.3580     68.856     46.868     4.4545                          F073200200114 
 3.7240     10.745     84.488     22.863                          F073200200115 
 3.7240     19.027     60.355     9.5322                          F073200200116 
 3.7240     23.033     83.689     9.0723                          F073200200117 
 3.7240     26.939     82.248     6.7821                          F073200200118 
 3.7240     35.854     76.029     7.2626                          F073200200119 
 3.7240     43.606     60.074     10.950                          F073200200120 
 3.7240     52.213     50.238     6.7032                          F073200200121 
 3.7240     60.375     61.908     9.0358                          F073200200122 
 3.7240     68.377     44.234     6.4643                          F073200200123 
 3.7910     10.848     52.697     16.439                          F073200200124 
 3.7910     19.277     55.498     12.042                          F073200200125 
 3.7910     23.177     50.046     11.971                          F073200200126 
 3.7910     27.695     55.979     8.8769                          F073200200127 
 3.7910     35.787     47.519     6.9481                          F073200200128 
 3.7910     44.777     50.026     7.3146                          F073200200129 
 3.7910     52.320     44.356     8.6242                          F073200200130 
 3.7910     60.520     57.149     10.426                          F073200200131 
 3.7910     68.867     43.856     6.4125                          F073200200132 
 3.8390     11.169     127.52     24.817                          F073200200133 
 3.8390     19.519     148.09     18.076                          F073200200134 
 3.8390     23.319     180.51     22.083                          F073200200135 
 3.8390     27.895     182.21     7.7193                          F073200200136 
 3.8390     36.437     170.38     11.859                          F073200200137 
 3.8390     44.421     164.08     15.763                          F073200200138 
 3.8390     52.951     149.06     16.209                          F073200200139 
 3.8390     61.277     163.40     11.326                          F073200200140 
 3.8390     69.180     130.45     10.818                          F073200200141 
 4.1160     10.340     107.81     26.918                          F073200200142 
 4.1160     19.131     56.964     9.0066                          F073200200143 
 4.1160     22.856     74.600     6.1364                          F073200200144 
 4.1160     27.599     68.200     8.2588                          F073200200145 
 4.1160     36.281     64.895     7.8586                          F073200200146 
 4.1160     44.456     74.439     6.1379                          F073200200147 
 4.1160     52.565     67.878     8.2326                          F073200200148 
 4.1160     61.021     77.845     7.4207                          F073200200149 
 4.1160     68.526     61.526     5.8770                          F073200200150 
 4.2260     10.668     156.89     28.577                          F073200200151 
 4.2260     14.956     175.18     29.839                          F073200200152 
 4.2260     19.411     146.79     12.102                          F073200200153 
 4.2260     23.618     134.09     11.055                          F073200200154 
 4.2260     28.037     103.09     7.1046                          F073200200155 
 4.2260     36.503     97.872     5.4562                          F073200200156 
 4.2260     44.663     87.765     7.2359                          F073200200157 
 4.2260     52.634     99.028     8.1915                          F073200200158 
 4.2260     60.759     81.480     7.8041                          F073200200159 
 4.2260     74.464     55.309     5.2678                          F073200200160 
 4.3600     14.882     133.79     30.580                          F073200200161 
 4.3600     19.679     107.22     17.051                          F073200200162 
 4.3600     23.677     100.80     17.220                          F073200200163 
 4.3600     28.061     58.820     6.4292                          F073200200164 
 4.3600     36.821     40.639     5.9656                          F073200200165 
 4.3600     45.071     32.927     7.8969                          F073200200166 
 4.3600     53.740     18.058     6.0030                          F073200200167 
 4.3600     61.364     26.463     5.4627                          F073200200168 
 4.3600     69.527     17.267     5.4061                          F073200200169 
 4.3980     14.642     67.935     34.375                          F073200200170 
 4.3980     19.276     44.582     18.023                          F073200200171 
 4.3980     23.377     31.909     9.6400                          F073200200172 
 4.3980     27.661     40.608     5.4582                          F073200200173 
 4.3980     36.607     36.971     5.8698                          F073200200174 
 4.3980     44.210     40.631     6.4508                          F073200200175 
 4.3980     52.907     40.921     8.8862                          F073200200176 
 4.3980     60.547     50.457     8.6270                          F073200200177 
 4.3980     68.674     49.399     7.2407                          F073200200178 
 4.6520     20.146     35.986     7.4396                          F073200200179 
 4.6520     24.201     47.854     7.6302                          F073200200180 
 4.6520     28.756     55.025     6.0167                          F073200200181 
 4.6520     37.181     54.500     4.5176                          F073200200182 
 4.6520     44.982     46.736     5.1236                          F073200200183 
 4.6520     53.718     49.748     6.0764                          F073200200184 
 4.6520     61.630     55.358     4.5887                          F073200200185 
 4.6520     69.524     58.983     4.9237                          F073200200186 
 4.7530     11.142     91.604     14.608                          F073200200187 
 4.7530     19.752     58.842     8.6487                          F073200200188 
 4.7530     23.810     35.310     3.4028                          F073200200189 
 4.7530     28.262     28.709     3.8692                          F073200200190 
 4.7530     36.363     21.636     3.9692                          F073200200191 
 4.7530     45.004     15.159     4.1317                          F073200200192 
 4.7530     53.084     10.782     3.6965                          F073200200193 
 4.7530     61.537     9.8059     3.7243                          F073200200194 
 4.7530     69.822     12.266     3.3431                          F073200200195 
 4.8600     11.361     92.099     24.032                          F073200200196 
 4.8600     19.817     87.508     10.668                          F073200200197 
 4.8600     24.278     74.383     5.1626                          F073200200198 
 4.8600     28.754     66.015     6.3242                          F073200200199 
 4.8600     37.205     61.828     5.9231                          F073200200200 
 4.8600     45.509     38.707     3.7267                          F073200200201 
 4.8600     54.106     54.235     7.2670                          F073200200202 
 4.8600     62.075     63.976     5.2906                          F073200200203 
 4.8600     70.468     51.149     6.1998                          F073200200204 
 4.9640     11.686     50.095     21.147                          F073200200205 
 4.9640     20.034     39.477     8.1396                          F073200200206 
 4.9640     23.732     45.462     5.5471                          F073200200207 
 4.9640     28.645     29.357     4.3154                          F073200200208 
 4.9640     36.893     40.044     4.3750                          F073200200209 
 4.9640     45.608     40.907     6.5048                          F073200200210 
 4.9640     53.504     44.948     6.6072                          F073200200211 
 4.9640     61.919     43.352     4.7082                          F073200200212 
 4.9640     69.830     49.742     6.0587                          F073200200213 
 5.2980     20.247     30.045     7.8507                          F073200200214 
 5.2980     23.659     30.400     4.8343                          F073200200215 
 5.2980     28.177     27.778     3.7386                          F073200200216 
 5.2980     36.932     23.536     4.5857                          F073200200217 
 5.2980     45.288     34.525     5.9064                          F073200200218 
 5.2980     53.577     40.787     6.4862                          F073200200219 
 5.2980     61.538     41.719     6.6343                          F073200200220 
 5.2980     69.996     33.857     4.5437                          F073200200221 
 5.5020     20.159     34.516     7.1246                          F073200200222 
 5.5020     24.436     39.692     5.3336                          F073200200223 
 5.5020     29.191     37.271     5.9165                          F073200200224 
 5.5020     37.691     43.283     6.3643                          F073200200225 
 5.5020     45.766     35.563     4.3313                          F073200200226 
 5.5020     53.919     35.248     5.6136                          F073200200227 
 5.5020     62.341     33.933     4.1419                          F073200200228 
 5.5020     70.548     38.297     3.6690                          F073200200229 
 5.6680     11.730     101.82     25.536                          F073200200230 
 5.6680     20.563     97.588     10.639                          F073200200231 
 5.6680     24.825     134.12     9.3435                          F073200200232 
 5.6680     29.102     119.55     8.3248                          F073200200233 
 5.6680     37.383     73.237     6.0746                          F073200200234 
 5.6680     46.244     34.601     5.9207                          F073200200235 
 5.6680     54.812     20.009     4.5786                          F073200200236 
 5.6680     62.759     43.663     5.3209                          F073200200237 
 5.6680     71.026     38.375     3.6884                          F073200200238 
 5.7860     20.260     32.353     9.1176                          F073200200239 
 5.7860     24.192     23.591     4.5800                          F073200200240 
 5.7860     28.930     27.661     4.0519                          F073200200241 
 5.7860     37.593     26.155     5.0801                          F073200200242 
 5.7860     45.428     21.413     4.4030                          F073200200243 
 5.7860     54.079     23.720     5.6754                          F073200200244 
 5.7860     62.442     30.341     5.5388                          F073200200245 
 5.7860     70.285     22.139     3.7773                          F073200200246 
ENDDATA            239          0                                 F073200200247 
ENDSUBENT          246          0                                 F073200299999 
SUBENT        F0732003   20051222                             F023F073200300001 
BIB                  2          2                                 F073200300002 
REACTION   (9-F-19(P,D)9-F-18,PAR,DA)                             F073200300003 
STATUS     (CURVE)Fig.6                                           F073200300004 
ENDBIB               2          0                                 F073200300005 
COMMON               2          3                                 F073200300006 
E-LVL      E-LVL                                                  F073200300007 
MEV        MEV                                                    F073200300008 
  5.603      5.605                                                F073200300009 
ENDCOMMON            3          0                                 F073200300010 
DATA                 3          9                                 F073200300011 
ANG-CM     DATA-CM    DATA-ERR2                                   F073200300012 
ADEG       MU-B/SR    MU-B/SR                                     F073200300013 
 11.003     217.97     34.768                                     F073200300014 
 19.843     231.36     9.8359                                     F073200300015 
 23.832     245.35     13.808                                     F073200300016 
 28.415     194.78     10.962                                     F073200300017 
 37.289     130.08     10.832                                     F073200300018 
 45.597     83.169     6.9211                                     F073200300019 
 53.598     70.012     8.5548                                     F073200300020 
 61.562     96.428     8.0196                                     F073200300021 
 70.144     71.263     4.0105                                     F073200300022 
ENDDATA             11          0                                 F073200300023 
ENDSUBENT           22          0                                 F073200399999 
ENDENTRY             3          0                                 F073299999999 
