ENTRY            F0711   20060619                             F025F071100000001 
SUBENT        F0711001   20060619                             F025F071100100001 
BIB                 15         31                                 F071100100002 
TITLE      Spectroscopic factors derived from 16O(d,n)17F         F071100100003 
           measurements.                                          F071100100004 
AUTHOR     (C.J.Oliver,P.D.Forsyth,J.L.Hutton,G.Kaye,J.R.Mines)   F071100100005 
INSTITUTE  (2UK LVP)                                              F071100100006 
REFERENCE  (J,NP/A,127,567,1969)                                  F071100100007 
FACILITY   (VDGT)                                                 F071100100008 
INC-SOURCE Deuteron pulsed beam.                                  F071100100009 
INC-SPECT  Deuteron beam entered through a 7.5 micron thick       F071100100010 
           tantalum window. At 7 MeV the energy loss was 420 keV  F071100100011 
           with a straggle of about 40 keV and at 11 and 12 MeV   F071100100012 
           the energy loss was 300 keV. The beam was stop in a    F071100100013 
           0.025 cm tantalum lining to the cell.                  F071100100014 
SAMPLE     Gaseous target of spectroscopically pure natural oxygenF071100100015 
           was used. The target chamber consisted of a piece of   F071100100016 
           2.5 cm diameter 25 micron thick stainless steel tube.  F071100100017 
DETECTOR   (SPEC) Neutron time-of-flight spectrometer.            F071100100018 
METHOD     (TOF) Neutron flight path of 3.46 m was used for the   F071100100019 
           7.73 and 11 MeV measurements and a 6 m flight path was F071100100020 
           used for the 12 MeV measurements.                      F071100100021 
           Measurements were taken at a gas pressure of 60 cm Hg. F071100100022 
ANALYSIS   Neutron spectra were analyzed using a peak fitting     F071100100023 
           programme, based on that of Tepel.                     F071100100024 
MONITOR    (1-H-2(D,N)2-HE-3,,DA) Relative detector efficiency as F071100100025 
           a function of neutron energy and the absolute cross    F071100100026 
           sections were obtained.                                F071100100027 
MONIT-REF  (,J.B.Marion+,B,FAST N.PH.,80,1960)                    F071100100028 
ERR-ANALYS Energy resolution was about 3.5% for neutrons 5-8 MeV  F071100100029 
           and about 2% for 10 MeV neutrons.                      F071100100030 
           Normalization of the data contributes an additional    F071100100031 
           5% uncertainty.                                        F071100100032 
HISTORY    (20050406C)                                            F071100100033 
ENDBIB              31          0                                 F071100100034 
NOCOMMON             0          0                                 F071100100035 
ENDSUBENT           34          0                                 F071100199999 
SUBENT        F0711002   20060619                             F025F071100200001 
BIB                  2          2                                 F071100200002 
REACTION   (8-O-16(D,N)9-F-17,PAR,DA)                             F071100200003 
STATUS     (TABLE) Table 1                                        F071100200004 
ENDBIB               2          0                                 F071100200005 
NOCOMMON             0          0                                 F071100200006 
DATA                 4        164                                 F071100200007 
EN         E-LVL      ANG        DATA                             F071100200008 
MEV        MEV        ADEG       MB/SR                            F071100200009 
 7.7300     0.0000     0.0000     36.400                          F071100200010 
 7.7300     0.0000     5.0000     40.400                          F071100200011 
 7.7300     0.0000     10.000     43.800                          F071100200012 
 7.7300     0.0000     15.000     51.500                          F071100200013 
 7.7300     0.0000     20.000     58.200                          F071100200014 
 7.7300     0.0000     25.000     60.200                          F071100200015 
 7.7300     0.0000     30.000     56.500                          F071100200016 
 7.7300     0.0000     35.000     49.600                          F071100200017 
 7.7300     0.0000     40.000     42.400                          F071100200018 
 7.7300     0.0000     45.000     32.100                          F071100200019 
 7.7300     0.0000     50.000     23.600                          F071100200020 
 7.7300     0.0000     55.000     16.900                          F071100200021 
 7.7300     0.0000     60.000     12.300                          F071100200022 
 7.7300     0.0000     65.000     9.7000                          F071100200023 
 7.7300     0.0000     70.000     8.0100                          F071100200024 
 7.7300     0.0000     75.000     7.7300                          F071100200025 
 7.7300     0.0000     80.000     7.8000                          F071100200026 
 7.7300     0.0000     85.000     7.7800                          F071100200027 
 7.7300     0.0000     90.000     8.2700                          F071100200028 
 7.7300     0.0000     95.000     8.3500                          F071100200029 
 7.7300     0.0000     100.00     8.0700                          F071100200030 
 7.7300     0.0000     105.00     8.2500                          F071100200031 
 7.7300     0.0000     110.00     7.9600                          F071100200032 
 7.7300     0.0000     115.00     7.3900                          F071100200033 
 7.7300     0.0000     120.00     6.9500                          F071100200034 
 7.7300     0.0000     125.00     6.2800                          F071100200035 
 7.7300     0.0000     130.00     5.5100                          F071100200036 
 7.7300     0.0000     135.00     4.8600                          F071100200037 
 7.7300     0.0000     140.00     3.9900                          F071100200038 
 7.7300     0.0000     150.00     2.9300                          F071100200039 
 7.7300     0.0000     160.00     2.5000                          F071100200040 
 7.7300    0.50000     0.0000     249.00                          F071100200041 
 7.7300    0.50000     5.0000     224.00                          F071100200042 
 7.7300    0.50000     10.000     160.00                          F071100200043 
 7.7300    0.50000     15.000     88.000                          F071100200044 
 7.7300    0.50000     20.000     43.800                          F071100200045 
 7.7300    0.50000     25.000     20.900                          F071100200046 
 7.7300    0.50000     30.000     11.600                          F071100200047 
 7.7300    0.50000     35.000     13.300                          F071100200048 
 7.7300    0.50000     40.000     15.700                          F071100200049 
 7.7300    0.50000     45.000     15.200                          F071100200050 
 7.7300    0.50000     50.000     12.800                          F071100200051 
 7.7300    0.50000     55.000     9.6000                          F071100200052 
 7.7300    0.50000     60.000     6.5800                          F071100200053 
 7.7300    0.50000     65.000     4.8100                          F071100200054 
 7.7300    0.50000     70.000     3.5300                          F071100200055 
 7.7300    0.50000     75.000     3.0100                          F071100200056 
 7.7300    0.50000     80.000     3.1100                          F071100200057 
 7.7300    0.50000     85.000     3.3900                          F071100200058 
 7.7300    0.50000     90.000     3.5400                          F071100200059 
 7.7300    0.50000     95.000     3.8200                          F071100200060 
 7.7300    0.50000     100.00     3.7700                          F071100200061 
 7.7300    0.50000     105.00     3.8500                          F071100200062 
 7.7300    0.50000     110.00     3.7800                          F071100200063 
 7.7300    0.50000     115.00     3.6300                          F071100200064 
 7.7300    0.50000     120.00     3.2700                          F071100200065 
 7.7300    0.50000     125.00     3.3300                          F071100200066 
 7.7300    0.50000     130.00     3.1300                          F071100200067 
 7.7300    0.50000     135.00     2.7700                          F071100200068 
 7.7300    0.50000     140.00     2.7400                          F071100200069 
 7.7300    0.50000     150.00     2.6400                          F071100200070 
 7.7300    0.50000     160.00     3.0000                          F071100200071 
 11.000     0.0000     0.0000     59.400                          F071100200072 
 11.000     0.0000     5.0000     56.200                          F071100200073 
 11.000     0.0000     10.000     56.000                          F071100200074 
 11.000     0.0000     15.000     54.200                          F071100200075 
 11.000     0.0000     20.000     48.100                          F071100200076 
 11.000     0.0000     25.000     42.700                          F071100200077 
 11.000     0.0000     30.000     32.700                          F071100200078 
 11.000     0.0000     35.000     26.200                          F071100200079 
 11.000     0.0000     40.000     17.000                          F071100200080 
 11.000     0.0000     45.000     11.400                          F071100200081 
 11.000     0.0000     50.000     7.4000                          F071100200082 
 11.000     0.0000     55.000     5.9500                          F071100200083 
 11.000     0.0000     60.000     5.1900                          F071100200084 
 11.000     0.0000     70.000     5.1400                          F071100200085 
 11.000     0.0000     75.000     4.5100                          F071100200086 
 11.000     0.0000     80.000     3.7200                          F071100200087 
 11.000     0.0000     85.000     3.1900                          F071100200088 
 11.000     0.0000     90.000     3.0500                          F071100200089 
 11.000     0.0000     95.000     2.5500                          F071100200090 
 11.000     0.0000     100.00     3.1500                          F071100200091 
 11.000     0.0000     110.00     3.8800                          F071100200092 
 11.000     0.0000     120.00     4.8800                          F071100200093 
 11.000     0.0000     130.00     4.4400                          F071100200094 
 11.000     0.0000     140.00     3.9100                          F071100200095 
 11.000     0.0000     150.00     2.8200                          F071100200096 
 11.000    0.50000     0.0000     169.00                          F071100200097 
 11.000    0.50000     5.0000     147.00                          F071100200098 
 11.000    0.50000     10.000     92.000                          F071100200099 
 11.000    0.50000     15.000     42.900                          F071100200100 
 11.000    0.50000     20.000     15.100                          F071100200101 
 11.000    0.50000     25.000     6.0400                          F071100200102 
 11.000    0.50000     30.000     6.6000                          F071100200103 
 11.000    0.50000     35.000     9.4800                          F071100200104 
 11.000    0.50000     40.000     8.8600                          F071100200105 
 11.000    0.50000     45.000     7.2200                          F071100200106 
 11.000    0.50000     50.000     5.7500                          F071100200107 
 11.000    0.50000     55.000     3.7600                          F071100200108 
 11.000    0.50000     60.000     2.8100                          F071100200109 
 11.000    0.50000     70.000     2.5600                          F071100200110 
 11.000    0.50000     75.000     2.6800                          F071100200111 
 11.000    0.50000     80.000     2.6200                          F071100200112 
 11.000    0.50000     85.000     2.4000                          F071100200113 
 11.000    0.50000     90.000     2.4800                          F071100200114 
 11.000    0.50000     95.000     1.8700                          F071100200115 
 11.000    0.50000     100.00     1.7100                          F071100200116 
 11.000    0.50000     110.00     1.5300                          F071100200117 
 11.000    0.50000     120.00     1.2300                          F071100200118 
 11.000    0.50000     130.00     1.3000                          F071100200119 
 11.000    0.50000     140.00     1.1400                          F071100200120 
 11.000    0.50000     150.00     1.0700                          F071100200121 
 12.000     0.0000     0.0000     53.600                          F071100200122 
 12.000     0.0000     5.0000     56.300                          F071100200123 
 12.000     0.0000     10.000     57.000                          F071100200124 
 12.000     0.0000     15.000     53.400                          F071100200125 
 12.000     0.0000     20.000     49.700                          F071100200126 
 12.000     0.0000     25.000     44.200                          F071100200127 
 12.000     0.0000     30.000     28.700                          F071100200128 
 12.000     0.0000     35.000     22.100                          F071100200129 
 12.000     0.0000     40.000     14.600                          F071100200130 
 12.000     0.0000     45.000     9.7600                          F071100200131 
 12.000     0.0000     50.000     6.0400                          F071100200132 
 12.000     0.0000     55.000     4.8300                          F071100200133 
 12.000     0.0000     60.000     4.3100                          F071100200134 
 12.000     0.0000     70.000     3.8400                          F071100200135 
 12.000     0.0000     75.000     3.0800                          F071100200136 
 12.000     0.0000     80.000     2.5900                          F071100200137 
 12.000     0.0000     85.000     2.3600                          F071100200138 
 12.000     0.0000     90.000     1.8300                          F071100200139 
 12.000     0.0000     95.000     2.0300                          F071100200140 
 12.000     0.0000     100.00     2.2800                          F071100200141 
 12.000     0.0000     110.00     2.1900                          F071100200142 
 12.000     0.0000     120.00     2.4000                          F071100200143 
 12.000     0.0000     130.00     2.4300                          F071100200144 
 12.000     0.0000     140.00     2.0400                          F071100200145 
 12.000     0.0000     150.00     1.6700                          F071100200146 
 12.000     0.0000     160.00     1.3500                          F071100200147 
 12.000    0.50000     0.0000     150.00                          F071100200148 
 12.000    0.50000     5.0000     123.00                          F071100200149 
 12.000    0.50000     10.000     74.800                          F071100200150 
 12.000    0.50000     15.000     29.800                          F071100200151 
 12.000    0.50000     20.000     9.1200                          F071100200152 
 12.000    0.50000     25.000     5.4800                          F071100200153 
 12.000    0.50000     30.000     10.700                          F071100200154 
 12.000    0.50000     35.000     9.2000                          F071100200155 
 12.000    0.50000     40.000     8.1800                          F071100200156 
 12.000    0.50000     45.000     6.2900                          F071100200157 
 12.000    0.50000     50.000     4.0300                          F071100200158 
 12.000    0.50000     55.000     2.3800                          F071100200159 
 12.000    0.50000     60.000     1.5600                          F071100200160 
 12.000    0.50000     70.000     2.0500                          F071100200161 
 12.000    0.50000     75.000     2.3100                          F071100200162 
 12.000    0.50000     80.000     2.2900                          F071100200163 
 12.000    0.50000     85.000     2.2900                          F071100200164 
 12.000    0.50000     90.000     1.9100                          F071100200165 
 12.000    0.50000     95.000     1.6300                          F071100200166 
 12.000    0.50000     100.00     1.2300                          F071100200167 
 12.000    0.50000     110.00    0.99000                          F071100200168 
 12.000    0.50000     120.00    0.98000                          F071100200169 
 12.000    0.50000     130.00    0.74000                          F071100200170 
 12.000    0.50000     140.00    0.92000                          F071100200171 
 12.000    0.50000     150.00    0.73000                          F071100200172 
 12.000    0.50000     160.00    0.83000                          F071100200173 
ENDDATA            166          0                                 F071100200174 
ENDSUBENT          173          0                                 F071100299999 
ENDENTRY             2          0                                 F071199999999 
