ENTRY            F0320   20210619                             F085F0320  0    1 
SUBENT        F0320001   20210619                             F085F0320  1    1 
BIB                  9         14                                 F0320  1    2 
TITLE      Evidence for isoscalar giant resonance in the reaction F0320  1    3 
           11B(p,alpha)8Be                                        F0320  1    4 
AUTHOR     (W.Buck,A.Stabler,G.Staudt,H.Oeschler)                 F0320  1    5 
INSTITUTE  (2GERMPH)                                              F0320  1    6 
REFERENCE  (J,NP/A,281,469,1977)                                  F0320  1    7 
FACILITY   (VDGT,2GERMPH)                                         F0320  1    8 
MONITOR    (5-B-11(P,EL)5-B-11,,DA,,RTH)                          F0320  1    9 
REL-REF    (A,F0350002,J.F.Cavaignac+,J,NP/A,167,207,1971)        F0320  1   10 
                                         Agreement within 10%.    F0320  1   11 
SAMPLE     The targets were self-supporting enriched boron foils  F0320  1   12 
           with a thickness between 40 and 180 ug/cm2             F0320  1   13 
HISTORY    (19850923C)                                            F0320  1   14 
           (19990409U) CNPD: corrected 4-dig. year, lower case    F0320  1   15 
           (20210619A) SD: Corrections in all Subents.            F0320  1   16 
ENDBIB              14          0                                 F0320  1   17 
COMMON               1          3                                 F0320  1   18 
EN-NRM                                                            F0320  1   19 
MEV                                                               F0320  1   20 
  2.0                                                             F0320  1   21 
ENDCOMMON            3          0                                 F0320  1   22 
ENDSUBENT           21          0                                 F0320  199999 
SUBENT        F0320002   20210619                             F085F0320  2    1 
BIB                  4          7                                 F0320  2    2 
REACTION   (5-B-11(P,A)4-BE-8,PAR,DA)                             F0320  2    3 
ERR-ANALYS (ERR-S) From graphic bars (statistic)                  F0320  2    4 
STATUS     (CURVE) Fig 1 from Nucl.Phys.,A281(1977)469            F0320  2    5 
HISTORY    (20210619A) SD: SF9=EXP deleted from REACTION code.    F0320  2    6 
           EN-SEC deleted. STATUS, ERR-ANALYS updated.            F0320  2    7 
           ANG-ERR -> ANG-ERR-D. Accuracy of digitized data       F0320  2    8 
           presentation revised. DATA-ERR ->ERR-S, MB/SR->MU-B/SR.F0320  2    9 
ENDBIB               7          0                                 F0320  2   10 
COMMON               2          3                                 F0320  2   11 
E-LVL      ANG-ERR-D                                              F0320  2   12 
MEV        ADEG                                                   F0320  2   13 
 0.           1.0                                                 F0320  2   14 
ENDCOMMON            3          0                                 F0320  2   15 
DATA                 4        118                                 F0320  2   16 
EN         ANG-CM     DATA-CM    ERR-S                            F0320  2   17 
MEV        ADEG       MU-B/SR    MU-B/SR                          F0320  2   18 
        14.       21.3   1.71E+02   3.72E+00                      F0320  2   19 
        14.       25.6   2.69E+02   5.84E+00                      F0320  2   20 
        14.       29.8   3.50E+02   7.61E+00                      F0320  2   21 
        14.       34.2   3.64E+02   7.91E+00                      F0320  2   22 
        14.       38.5   4.23E+02   9.20E+00                      F0320  2   23 
        14.       43.0   3.38E+02   7.35E+00                      F0320  2   24 
        14.       43.0   3.13E+02   6.82E+00                      F0320  2   25 
        14.       51.8   2.51E+02   5.45E+00                      F0320  2   26 
        14.       57.7   2.16E+02   4.70E+00                      F0320  2   27 
        14.       60.7   1.38E+02   1.08E+01                      F0320  2   28 
        14.       65.2   1.06E+02   8.27E+00                      F0320  2   29 
        14.       69.6   8.79E+01   1.91E+00                      F0320  2   30 
        14.       73.9   1.28E+02   2.79E+00                      F0320  2   31 
        14.       78.1   1.87E+02   4.06E+00                      F0320  2   32 
        14.       83.8   2.53E+02   5.49E+00                      F0320  2   33 
        14.       86.7   3.17E+02   6.89E+00                      F0320  2   34 
        14.       90.9   4.12E+02   8.97E+00                      F0320  2   35 
        14.       95.3   4.62E+02   1.01E+01                      F0320  2   36 
        14.       99.6   4.80E+02   1.04E+01                      F0320  2   37 
        14.      102.6   4.63E+02   1.01E+01                      F0320  2   38 
        14.      102.6   3.69E+02   8.04E+00                      F0320  2   39 
        14.      107.0   3.30E+02   7.19E+00                      F0320  2   40 
        14.      111.4   2.85E+02   6.19E+00                      F0320  2   41 
        14.      114.5   2.19E+02   4.76E+00                      F0320  2   42 
        14.      117.5   1.50E+02   3.27E+00                      F0320  2   43 
        14.      122.0   9.24E+01   7.21E+00                      F0320  2   44 
        14.      125.2   4.20E+01   5.01E+00                      F0320  2   45 
        14.      128.5   1.58E+01   2.57E+00                      F0320  2   46 
        14.      133.8   6.13E+01   9.91E+00                      F0320  2   47 
        14.      136.5   1.40E+02   3.05E+00                      F0320  2   48 
        14.      140.7   2.20E+02   4.79E+00                      F0320  2   49 
        14.      143.4   3.33E+02   7.25E+00                      F0320  2   50 
        14.      146.2   5.43E+02   1.18E+01                      F0320  2   51 
        14.      150.4   7.63E+02   1.66E+01                      F0320  2   52 
        14.      153.3   9.21E+02   2.00E+01                      F0320  2   53 
        14.      157.6   9.94E+02   2.16E+01                      F0320  2   54 
        14.      160.4   1.29E+03   2.82E+01                      F0320  2   55 
        14.      163.3   1.40E+03   3.04E+01                      F0320  2   56 
        14.      167.6   1.56E+03   3.40E+01                      F0320  2   57 
        14.      170.6   1.63E+03   3.54E+01                      F0320  2   58 
        16.       26.3   1.21E+02   2.49E+00                      F0320  2   59 
        16.       30.7   1.16E+02   2.40E+00                      F0320  2   60 
        16.       34.9   1.75E+02   3.62E+00                      F0320  2   61 
        16.       40.7   1.82E+02   3.76E+00                      F0320  2   62 
        16.       45.0   2.04E+02   4.21E+00                      F0320  2   63 
        16.       49.5   1.69E+02   3.50E+00                      F0320  2   64 
        16.       55.3   1.57E+02   3.25E+00                      F0320  2   65 
        16.       58.3   1.26E+02   2.61E+00                      F0320  2   66 
        16.       61.3   9.04E+01   1.87E+00                      F0320  2   67 
        16.       65.7   7.52E+01   1.55E+00                      F0320  2   68 
        16.       70.1   6.73E+01   1.39E+00                      F0320  2   69 
        16.       74.5   6.49E+01   1.34E+00                      F0320  2   70 
        16.       78.8   9.07E+01   1.87E+00                      F0320  2   71 
        16.       84.6   9.78E+01   2.02E+00                      F0320  2   72 
        16.       87.4   1.32E+02   2.72E+00                      F0320  2   73 
        16.       91.7   1.53E+02   3.16E+00                      F0320  2   74 
        16.       96.1   1.59E+02   3.28E+00                      F0320  2   75 
        16.      100.5   1.37E+02   2.83E+00                      F0320  2   76 
        16.      104.9   1.37E+02   2.83E+00                      F0320  2   77 
        16.      109.3   1.18E+02   2.44E+00                      F0320  2   78 
        16.      112.2   1.10E+02   2.27E+00                      F0320  2   79 
        16.      115.2   8.81E+01   1.82E+00                      F0320  2   80 
        16.      119.7   5.65E+01   6.64E+00                      F0320  2   81 
        16.      122.8   3.62E+01   4.26E+00                      F0320  2   82 
        16.      127.2   2.50E+01   3.99E+00                      F0320  2   83 
        16.      131.6   3.02E+01   3.54E+00                      F0320  2   84 
