ENTRY            F0911   20130528                             F051F091100000001 
SUBENT        F0911001   20130528                             F051F091100100001 
BIB                 10         25                                 F091100100002 
TITLE      Study of reactions 19F(d,p)20F and 23Na(d,p)24Na in theF091100100003 
           energy range 2.5-4.0 MeV.                              F091100100004 
AUTHOR     (V.M.Zabegai,A.E.Melenevskii,O.F.Nemets,V.N.Nemykin)   F091100100005 
INSTITUTE  (4UKRIFU)                                              F091100100006 
REFERENCE  (J,YF,11,277,1970)                                     F091100100007 
           (J,SNP,11,155,1970)English translation                 F091100100008 
FACILITY   (VDG,4UKRIFU)                                          F091100100009 
DETECTOR   (SI) Four semiconductor (p-i-n) silicon detectors.     F091100100010 
METHOD     (BCINT)                                                F091100100011 
           (EDEG)                                                 F091100100012 
SAMPLE     The targets were prepared by vacuum evaporation of PbF2F091100100013 
           and NaBr compounds on the carbon backings with the     F091100100014 
           thickness of 20-30 mu-g/cm2. In the energy range of    F091100100015 
           2.5-3.5 MeV "thick" targets (270 mu-g/cm2 for PbF2 and F091100100016 
           240 mu-g/cm2 for NaBr) were used. For the energy range F091100100017 
           of 3.5-4.0 MeV "thin" targets (50 mu-g/cm2) were used. F091100100018 
ERR-ANALYS (DATA-ERR,,15.)Absolute cross sections were measured   F091100100019 
           with the accuracy no worse than 15%.                   F091100100020 
           (ERR-DIG) Data digitizing error                        F091100100021 
HISTORY    (20080404C)                                            F091100100022 
           (20130528A)English translation in REFERENCE was        F091100100023 
           added. EDEG in METHOD was added. In sub 002-004        F091100100024 
           COMMENT was added. STATUS in sub 005,007 was           F091100100025 
           corrected. Data format in sub 005, 007 was changed.    F091100100026 
           Error definition in sub 001, 005, 006, 007 was changed.F091100100027 
ENDBIB              25          0                                 F091100100028 
NOCOMMON             0          0                                 F091100100029 
ENDSUBENT           28          0                                 F091100199999 
SUBENT        F0911002   20130528                             F051F091100200001 
BIB                  4          4                                 F091100200002 
REACTION   (9-F-19(D,P)9-F-20,PAR,DA,,REL)                        F091100200003 
COMMENT    No explanation of relative units is given.             F091100200004 
ERR-ANALYS (EN-ERR-DIG) Energy digitizing error                   F091100200005 
STATUS     (CURVE) Fig.2                                          F091100200006 
ENDBIB               4          0                                 F091100200007 
COMMON               2          3                                 F091100200008 
EN-ERR-DIG ERR-DIG                                                F091100200009 
MEV        ARB-UNITS                                              F091100200010 
      0.001      0.013                                            F091100200011 
ENDCOMMON            3          0                                 F091100200012 
DATA                 4        139                                 F091100200013 
E-LVL      ANG        EN         DATA                             F091100200014 
MEV        ADEG       MEV        ARB-UNITS                        F091100200015 
         0.        55.      2.501     76.335                      F091100200016 
         0.        55.      2.550     84.003                      F091100200017 
         0.        55.      2.603     92.337                      F091100200018 
         0.        55.      2.653     93.671                      F091100200019 
         0.        55.      2.705    101.340                      F091100200020 
         0.        55.      2.755     99.673                      F091100200021 
         0.        55.      2.803     93.007                      F091100200022 
         0.        55.      2.856     93.341                      F091100200023 
         0.        55.      2.905     94.676                      F091100200024 
         0.        55.      2.951     76.010                      F091100200025 
         0.        55.      3.005     81.344                      F091100200026 
         0.        55.      3.055     77.345                      F091100200027 
         0.        55.      3.103     77.013                      F091100200028 
         0.        55.      3.150     78.680                      F091100200029 
         0.        55.      3.205     85.348                      F091100200030 
         0.        55.      3.253     88.682                      F091100200031 
         0.        55.      3.300     84.349                      F091100200032 
         0.        55.      3.352     81.017                      F091100200033 
         0.        55.      3.395     81.685                      F091100200034 
         0.        55.      3.448     78.352                      F091100200035 
         0.        55.      3.497     71.353                      F091100200036 
         0.        55.      3.522     72.687                      F091100200037 
         0.        55.      3.539     74.354                      F091100200038 
         0.        55.      3.559     78.687                      F091100200039 
         0.        55.      3.579     81.021                      F091100200040 
         0.        55.      3.594     76.688                      F091100200041 
         0.        55.      3.617     75.689                      F091100200042 
         0.        55.      3.637     72.689                      F091100200043 
         0.        55.      3.655     71.356                      F091100200044 
         0.        55.      3.679     72.023                      F091100200045 
         0.        55.      3.700     73.690                      F091100200046 
         0.        55.      3.720     72.690                      F091100200047 
         0.        55.      3.734     76.024                      F091100200048 
         0.        55.      3.750     73.358                      F091100200049 
         0.        55.      3.774     75.691                      F091100200050 
         0.        55.      3.795     76.692                      F091100200051 
         0.        55.      3.812     78.359                      F091100200052 
         0.        55.      3.835     78.026                      F091100200053 
         0.        55.      3.855     74.026                      F091100200054 
         0.        55.      3.879     75.360                      F091100200055 
         0.        55.      3.892     76.693                      F091100200056 
         0.        55.      3.914     76.694                      F091100200057 
         0.        55.      3.934     77.694                      F091100200058 
         0.        55.      3.955     77.028                      F091100200059 
         0.        55.      3.972     76.695                      F091100200060 
         0.        55.      3.992     76.695                      F091100200061 
      0.828       165.      2.503     39.335                      F091100200062 
      0.828       165.      2.554     39.669                      F091100200063 
      0.828       165.      2.604     38.336                      F091100200064 
      0.828       165.      2.653     30.170                      F091100200065 
      0.828       165.      2.703     31.671                      F091100200066 
