ENTRY            F0952   20080411                             F034F095200000001 
SUBENT        F0952001   20080411                             F034F095200100001 
BIB                  7         12                                 F095200100002 
TITLE      Elastic scattering of protons by phosphorus and the    F095200100003 
           reactions 31P(p,a0)28Si and 31P(p,a1)28Si in the       F095200100004 
           1.0-3.8 MeV energy region.                             F095200100005 
AUTHOR     (K.V.Karadzhev,V.I.Manko,F.S.Chukreyev)                F095200100006 
INSTITUTE  (4RUSKUR)                                              F095200100007 
REFERENCE  (J,YF,7,242,1968)                                      F095200100008 
           (J,SNP,7,170,1968)                                     F095200100009 
SAMPLE     Thin Zn3P2 layer (20-30 mu-g/cm2 thickness) was        F095200100010 
           evaporated in vacuum onto carbon film approximately of F095200100011 
           the same thickness.                                    F095200100012 
ERR-ANALYS (ERR-DIG) Data digitizing error                        F095200100013 
HISTORY    (20080410C)                                            F095200100014 
ENDBIB              12          0                                 F095200100015 
NOCOMMON             0          0                                 F095200100016 
ENDSUBENT           15          0                                 F095200199999 
SUBENT        F0952002   20080411                             F034F095200200001 
BIB                  4          5                                 F095200200002 
REACTION   (15-P-31(P,A)14-SI-28,PAR,DA)                          F095200200003 
DETECTOR   (SIBAR)  Gold-silicon semiconductor surface-barrier    F095200200004 
           detectors were used.                                   F095200200005 
ERR-ANALYS (EN-ERR-DIG) Energy digitizing error                   F095200200006 
STATUS     (CURVE) Fig. 2,3                                       F095200200007 
ENDBIB               5          0                                 F095200200008 
COMMON               2          3                                 F095200200009 
EN-ERR-DIG ERR-DIG                                                F095200200010 
KEV        MB/SR                                                  F095200200011 
  1.48      0.014                                                 F095200200012 
ENDCOMMON            3          0                                 F095200200013 
DATA                 4        730                                 F095200200014 
E-LVL      ANG        EN         DATA                             F095200200015 
MEV        ADEG       KEV        MB/SR                            F095200200016 
         0.        90.  1.012E+03  5.135E-02                      F095200200017 
         0.        90.  1.015E+03  8.486E-02                      F095200200018 
         0.        90.  1.018E+03     0.1184                      F095200200019 
         0.        90.  1.020E+03     0.5743                      F095200200020 
         0.        90.  1.020E+03     2.4547                      F095200200021 
         0.        90.  1.022E+03      4.387                      F095200200022 
         0.        90.  1.024E+03     4.0868                      F095200200023 
         0.        90.  1.024E+03     3.3486                      F095200200024 
         0.        90.  1.027E+03     0.3239                      F095200200025 
         0.        90.  1.148E+03  2.404E-02                      F095200200026 
         0.        90.  1.155E+03  1.997E-02                      F095200200027 
         0.        90.  1.156E+03     0.1421                      F095200200028 
         0.        90.  1.158E+03     0.3693                      F095200200029 
         0.        90.  1.163E+03      0.279                      F095200200030 
         0.        90.  1.163E+03     0.1029                      F095200200031 
         0.        90.  1.169E+03  2.901E-02                      F095200200032 
         0.        90.  1.279E+03  1.713E-02                      F095200200033 
         0.        90.  1.287E+03  1.225E-02                      F095200200034 
         0.        90.  1.293E+03  8.969E-03                      F095200200035 
         0.        90.  1.308E+03  1.750E-02                      F095200200036 
         0.        90.  1.312E+03  2.776E-03                      F095200200037 
         0.        90.  1.318E+03  2.359E-02                      F095200200038 
         0.        90.  1.321E+03  2.522E-02                      F095200200039 
         0.        90.  1.327E+03  1.131E-02                      F095200200040 
         0.        90.  1.333E+03  3.253E-02                      F095200200041 
         0.        90.  1.337E+03  3.497E-02                      F095200200042 
         0.        90.  1.343E+03  3.488E-03                      F095200200043 
         0.        90.  1.348E+03  6.331E-03                      F095200200044 
         0.        90.  1.356E+03  1.121E-02                      F095200200045 
         0.        90.  1.361E+03  1.405E-02                      F095200200046 
         0.        90.  1.366E+03  6.747E-04                      F095200200047 
         0.        90.  1.371E+03  3.296E-02                      F095200200048 
         0.        90.  1.392E+03  3.192E-02                      F095200200049 
         0.        90.  1.399E+03     0.4028                      F095200200050 
         0.        90.  1.402E+03     0.7529                      F095200200051 
         0.        90.  1.404E+03     0.3472                      F095200200052 
         0.        90.  1.405E+03  2.248E-02                      F095200200053 
         0.        90.  1.411E+03  2.573E-02                      F095200200054 
         0.        90.  1.416E+03  6.562E-03                      F095200200055 
         0.        90.  1.424E+03  1.588E-02                      F095200200056 
         0.        90.  1.431E+03  2.035E-02                      F095200200057 
         0.        90.  1.437E+03  4.116E-02                      F095200200058 
         0.        90.  1.440E+03  2.563E-02                      F095200200059 
         0.        90.  1.445E+03  2.847E-02                      F095200200060 
         0.        90.  1.448E+03  3.009E-02                      F095200200061 
         0.        90.  1.452E+03  3.253E-02                      F095200200062 
         0.        90.  1.456E+03  5.286E-02                      F095200200063 
         0.        90.  1.457E+03  1.781E-02                      F095200200064 
         0.        90.  1.462E+03  3.822E-02                      F095200200065 
         0.        90.  1.465E+03  3.042E-02                      F095200200066 
         0.        90.  1.466E+03     0.1701                      F095200200067 
         0.        90.  1.470E+03     0.3438                      F095200200068 
         0.        90.  1.473E+03     1.0624                      F095200200069 
         0.        90.  1.476E+03     0.6036                      F095200200070 
         0.        90.  1.476E+03     0.2519                      F095200200071 
         0.        90.  1.480E+03     0.2499                      F095200200072 
         0.        90.  1.484E+03     0.4235                      F095200200073 
         0.        90.  1.486E+03     0.5975                      F095200200074 
         0.        90.  1.489E+03     0.7895                      F095200200075 
         0.        90.  1.491E+03     0.9452                      F095200200076 
         0.        90.  1.492E+03     0.7526                      F095200200077 
         0.        90.  1.495E+03       1.33                      F095200200078 
         0.        90.  1.498E+03     1.9687                      F095200200079 
         0.        90.  1.501E+03     2.4903                      F095200200080 
         0.        90.  1.502E+03     4.3082                      F095200200081 
         0.        90.  1.503E+03     5.0054                      F095200200082 
         0.        90.  1.505E+03     8.0476                      F095200200083 
         0.        90.  1.506E+03     12.494                      F095200200084 
         0.        90.  1.507E+03     20.698                      F095200200085 
         0.        90.  1.511E+03     31.588                      F095200200086 
         0.        90.  1.514E+03     30.763                      F095200200087 
         0.        90.  1.516E+03     28.355                      F095200200088 
         0.        90.  1.516E+03     11.483                      F095200200089 
         0.        90.  1.518E+03     6.7922                      F095200200090 
         0.        90.  1.519E+03       5.15                      F095200200091 
         0.        90.  1.523E+03     3.3266                      F095200200092 
         0.        90.  1.525E+03       2.56                      F095200200093 
         0.        90.  1.528E+03     1.9105                      F095200200094 
         0.        90.  1.530E+03     1.3209                      F095200200095 
         0.        90.  1.532E+03     1.0227                      F095200200096 
         0.        90.  1.536E+03     0.7817                      F095200200097 
         0.        90.  1.539E+03     0.3651                      F095200200098 
         0.        90.  1.542E+03     0.2997                      F095200200099 
         0.        90.  1.543E+03  5.565E-02                      F095200200100 
         0.        90.  1.544E+03     0.4245                      F095200200101 
         0.        90.  1.545E+03     0.2644                      F095200200102 
         0.        90.  1.549E+03     0.1741                      F095200200103 
         0.        90.  1.552E+03  3.873E-02                      F095200200104 
         0.        90.  1.555E+03  4.035E-02                      F095200200105 
         0.        90.  1.556E+03  6.423E-02                      F095200200106 
         0.        90.  1.560E+03     0.1496                      F095200200107 
         0.        90.  1.564E+03  1.091E-02                      F095200200108 
         0.        90.  1.569E+03  3.132E-02                      F095200200109 
         0.        90.  1.571E+03  3.814E-02                      F095200200110 
         0.        90.  1.573E+03  7.164E-02                      F095200200111 
         0.        90.  1.578E+03  5.164E-02                      F095200200112 
