ENTRY            F0945   20160423                             F062F0945  0    1 
SUBENT        F0945001   20160423                             F062F0945  1    1 
BIB                  9         17                                 F0945  1    2 
TITLE      Elastic scattering of protons by 20Ne                  F0945  1    3 
AUTHOR     (A.K.Val'ter,A.S.Deineko,P.V.Sorokin,A.Ya.Taranov)     F0945  1    4 
INSTITUTE  (4UKRKFT)                                              F0945  1    5 
REFERENCE  (J,IZV,24,884,1960)                                    F0945  1    6 
           (J,BAS,24,888,1961) Engl.trans.of IZV,24,884,1960      F0945  1    7 
REL-REF    (I,F0959001,A.K.Val'ter+,J,IZV,23,839,1959) DescriptionF0945  1    8 
            of experiment is given.                               F0945  1    9 
FACILITY   (VDG,4UKRKFT)                                          F0945  1   10 
DETECTOR   (CSICR) 0.5 mm crystal of CsI(Tl) and photomultiplier  F0945  1   11 
           tube was used.                                         F0945  1   12 
SAMPLE     (10-NE-20,NAT=0.905) Gaseous neon of natural isotope   F0945  1   13 
           composition (90.5% of 20Ne) at a pressure of 5 mm of   F0945  1   14 
           mercury was used as a target.                          F0945  1   15 
HISTORY    (20080208C)                                            F0945  1   16 
           (20160423U) SD: Ref. BAS,24,888,1961 was added. Author F0945  1   17 
           was corrected following BAS,24,888. BIB update.        F0945  1   18 
           EN-RSL was added. Ref. IZV,23,839 moved to REL-REF.    F0945  1   19 
ENDBIB              17          0                                 F0945  1   20 
COMMON               3          3                                 F0945  1   21 
EN-ERR-DIG ERR-DIG    EN-RSL                                      F0945  1   22 
MEV        MB/SR      KEV                                         F0945  1   23 
 0.001      0.019        8.                                       F0945  1   24 
ENDCOMMON            3          0                                 F0945  1   25 
ENDSUBENT           24          0                                 F0945  199999 
SUBENT        F0945002   20080609                             F032F094500200001 
BIB                  2          2                                 F094500200002 
REACTION   (10-NE-20(P,EL)10-NE-20,,DA)                           F094500200003 
STATUS     (CURVE) Fig. 1,2                                       F094500200004 
ENDBIB               2          0                                 F094500200005 
NOCOMMON             0          0                                 F094500200006 
DATA                 3        614                                 F094500200007 
ANG-CM     EN         DATA-CM                                     F094500200008 
ADEG       MEV        MB/SR                                       F094500200009 
        55.     1.5992     10.653                                 F094500200010 
        55.     1.6369     9.4515                                 F094500200011 
        55.     1.6583     9.1712                                 F094500200012 
        55.      1.696     7.9698                                 F094500200013 
        55.     1.7163      7.753                                 F094500200014 
        55.     1.7344     7.5994                                 F094500200015 
        55.     1.7535     7.7656                                 F094500200016 
        55.     1.7746     8.2519                                 F094500200017 
        55.     1.7931     9.8238                                 F094500200018 
        55.      1.814     10.821                                 F094500200019 
        55.      1.832     11.179                                 F094500200020 
        55.     1.8507     12.303                                 F094500200021 
        55.     1.8699     12.246                                 F094500200022 
        55.     1.8893     11.582                                 F094500200023 
        55.     1.8999     11.553                                 F094500200024 
        55.     1.9032     11.267                                 F094500200025 
        55.     1.9139     11.079                                 F094500200026 
        55.     1.9225     11.018                                 F094500200027 
        55.     1.9277     11.211                                 F094500200028 
        55.      1.933     11.373                                 F094500200029 
        55.     1.9382     11.694                                 F094500200030 
        55.     1.9478     11.633                                 F094500200031 
        55.     1.9564     11.221                                 F094500200032 
        55.     1.9682     10.969                                 F094500200033 
        55.     1.9769     10.685                                 F094500200034 
        55.     1.9876     10.369                                 F094500200035 
        55.     1.9973      10.18                                 F094500200036 
        55.     2.0059     9.9275                                 F094500200037 
        55.     2.0166     9.8034                                 F094500200038 
        55.     2.0262     9.6149                                 F094500200039 
        55.     2.0358     9.4265                                 F094500200040 
        55.     2.0444     9.3335                                 F094500200041 
        55.     2.0562     9.0499                                 F094500200042 
        55.     2.0647      8.957                                 F094500200043 
        55.     2.0744     8.8004                                 F094500200044 
        55.     2.0839     8.8676                                 F094500200045 
        55.     2.0956     8.9035                                 F094500200046 
        55.      2.103     9.1296                                 F094500200047 
        55.     2.1146     9.2933                                 F094500200048 
        55.       2.12     9.0076                                 F094500200049 
        55.     2.1244     8.7854                                 F094500200050 
        55.      2.132     8.3726                                 F094500200051 
        55.     2.1437     8.3126                                 F094500200052 
        55.     2.1512     8.1554                                 F094500200053 
        55.     2.1618      8.159                                 F094500200054 
        55.     2.1725     8.1307                                 F094500200055 
        55.     2.1821       8.07                                 F094500200056 
        55.     2.1907     7.9131                                 F094500200057 
        55.     2.2013     7.8528                                 F094500200058 
        55.     2.2131     7.6971                                 F094500200059 
        55.     2.2217     7.5402                                 F094500200060 
        55.     2.2303     7.2875                                 F094500200061 
        55.     2.2399     7.2268                                 F094500200062 
        55.     2.2506     7.0387                                 F094500200063 
        55.     2.2602     6.9781                                 F094500200064 
        55.     2.2698     6.8535                                 F094500200065 
        55.     2.2794     6.7609                                 F094500200066 
        55.       2.29     6.8284                                 F094500200067 
        55.     2.3007     6.6084                                 F094500200068 
        55.     2.3103     6.7074                                 F094500200069 
        55.     2.3199     6.5509                                 F094500200070 
        55.     2.3295     6.4264                                 F094500200071 
        55.     2.3391     6.3657                                 F094500200072 
        55.     2.3487     6.4009                                 F094500200073 
        55.     2.3572     6.3399                                 F094500200074 
        55.     2.3679     6.2796                                 F094500200075 
        55.     2.3785     6.1873                                 F094500200076 
        55.     2.3882     6.0947                                 F094500200077 
        55.     2.4084     6.0376                                 F094500200078 
        55.      2.418     5.9131                                 F094500200079 
        55.     2.4276     5.7566                                 F094500200080 
        55.     2.4478     5.8273                                 F094500200081 
        55.      2.467     5.7379                                 F094500200082 
        55.     2.4883     5.6812                                 F094500200083 
        55.     2.5075     5.6557                                 F094500200084 
        55.     2.5255     5.6938                                 F094500200085 
        55.     2.5362     5.7293                                 F094500200086 
        55.     2.5458     5.6687                                 F094500200087 
        55.     2.5596     5.5775                                 F094500200088 
        55.     2.5702     5.7089                                 F094500200089 
        55.     2.5797     5.9038                                 F094500200090 
        55.     2.5914     5.9716                                 F094500200091 
        55.     2.6009     6.1026                                 F094500200092 
        55.     2.6104     6.3934                                 F094500200093 
        55.     2.6199     6.4286                                 F094500200094 
        55.     2.6295     6.3679                                 F094500200095 
        55.     2.6402     6.3076                                 F094500200096 
        55.     2.6456     6.2136                                 F094500200097 
        55.     2.6509     6.1195                                 F094500200098 
        55.     2.6552     5.9293                                 F094500200099 
        55.     2.6606     5.7074                                 F094500200100 
        55.     2.6701     5.9982                                 F094500200101 
        55.     2.6753     6.2236                                 F094500200102 
        55.     2.6816     6.4813                                 F094500200103 
        55.     2.6858     6.7064                                 F094500200104 
        55.     2.6953     6.9652                                 F094500200105 
        55.     2.7038     6.8403                                 F094500200106 
        55.     2.7144     6.9397                                 F094500200107 
        55.      2.724      6.943                                 F094500200108 
        55.     2.7357     6.9469                                 F094500200109 
        90.     1.6016     2.8631                                 F094500200110 
        90.     1.6418     2.7913                                 F094500200111 
        90.     1.6809     2.7735                                 F094500200112 
        90.     1.7179     2.7987                                 F094500200113 
        90.     1.7337     2.8759                                 F094500200114 
        90.     1.7767     3.1612                                 F094500200115 
        90.     1.7967     3.2496                                 F094500200116 
        90.     1.8158      3.219                                 F094500200117 
        90.      1.854     2.9957                                 F094500200118 
        90.     1.8924     2.5995                                 F094500200119 
        90.     1.8998     2.6002                                 F094500200120 
        90.     1.9083     2.5902                                 F094500200121 
        90.     1.9126     2.4933                                 F094500200122 
        90.     1.9169     2.4289                                 F094500200123 
        90.     1.9222      2.397                                 F094500200124 
        90.     1.9265     2.3541                                 F094500200125 
        90.     1.9329     2.3007                                 F094500200126 
        90.     1.9372      2.193                                 F094500200127 
        90.     1.9415     2.0745                                 F094500200128 
        90.     1.9509     2.2592                                 F094500200129 
        90.     1.9572     2.2814                                 F094500200130 
        90.     1.9625     2.3036                                 F094500200131 
        90.     1.9657     2.2498                                 F094500200132 
        90.       1.97     2.1854                                 F094500200133 
        90.     1.9796     2.1107                                 F094500200134 
        90.     1.9902     2.0468                                 F094500200135 
        90.     1.9997     2.0045                                 F094500200136 
        90.     2.0093     1.9622                                 F094500200137 
        90.     2.0188     1.9199                                 F094500200138 
        90.     2.0284     1.8884                                 F094500200139 
        90.      2.039     1.8462                                 F094500200140 
        90.     2.0475     1.7929                                 F094500200141 
        90.     2.0581     1.7507                                 F094500200142 
        90.     2.0666     1.6867                                 F094500200143 
        90.     2.0772     1.6229                                 F094500200144 
        90.     2.0868     1.5373                                 F094500200145 
        90.     2.0922     1.4622                                 F094500200146 
        90.     2.0965     1.3761                                 F094500200147 
        90.     2.1019     1.2469                                 F094500200148 
        90.     2.1113     1.3775                                 F094500200149 
        90.     2.1152     1.6806                                 F094500200150 
        90.     2.1193     1.8648                                 F094500200151 
        90.     2.1265      2.006                                 F094500200152 
        90.     2.1349     2.1257                                 F094500200153 
        90.     2.1444     2.0834                                 F094500200154 
        90.     2.1498     2.0191                                 F094500200155 
        90.     2.1561     2.0305                                 F094500200156 
        90.     2.1636     1.9772                                 F094500200157 
        90.     2.1752     1.9675                                 F094500200158 
        90.     2.1837     1.8819                                 F094500200159 
        90.     2.1933     1.8612                                 F094500200160 
        90.     2.2039     1.8298                                 F094500200161 
        90.     2.2144       1.82                                 F094500200162 
        90.     2.2229     1.7992                                 F094500200163 
        90.     2.2334     1.8218                                 F094500200164 
        90.      2.243     1.7687                                 F094500200165 
        90.     2.2536     1.7589                                 F094500200166 
        90.     2.2621     1.7489                                 F094500200167 
        90.     2.2683     1.8036                                 F094500200168 
        90.     2.2768     1.7936                                 F094500200169 
        90.     2.2852     1.8268                                 F094500200170 
        90.     2.2927     1.7627                                 F094500200171 
        90.     2.3064     1.7857                                 F094500200172 
        90.     2.3159     1.7758                                 F094500200173 
        90.     2.3297     1.7663                                 F094500200174 
        90.     2.3392     1.7564                                 F094500200175 
        90.     2.3487     1.7141                                 F094500200176 
        90.     2.3699     1.6837                                 F094500200177 
        90.     2.3793     1.7603                                 F094500200178 
        90.     2.3994     1.8055                                 F094500200179 
        90.     2.4089     1.7848                                 F094500200180 
        90.     2.4195      1.775                                 F094500200181 
        90.     2.4396      1.777                                 F094500200182 
        90.     2.4586      1.768                                 F094500200183 
        90.     2.4967     1.7501                                 F094500200184 
        90.     2.5368     1.7756                                 F094500200185 
        90.      2.558     1.7452                                 F094500200186 
        90.      2.578     1.7472                                 F094500200187 
        90.     2.6182     1.6862                                 F094500200188 
        90.     2.6279     1.5683                                 F094500200189 
        90.     2.6363     1.6123                                 F094500200190 
        90.      2.648     1.5594                                 F094500200191 
        90.     2.6596     1.5389                                 F094500200192 
        90.      2.665      1.453                                 F094500200193 
        90.     2.6714     1.3995                                 F094500200194 
        90.     2.6747     1.2593                                 F094500200195 
        90.     2.6799     1.3247                                 F094500200196 
        90.     2.6842     1.2602                                 F094500200197 
        90.     2.6904     1.3798                                 F094500200198 
        90.     2.6967     1.4452                                 F094500200199 
        90.      2.704        1.5                                 F094500200200 
        90.     2.7092     1.5654                                 F094500200201 
        90.     2.7156     1.5768                                 F094500200202 
        90.     2.7251     1.5885                                 F094500200203 
        90.     2.7357     1.5679                                 F094500200204 
       125.     1.6004     1.0673                                 F094500200205 
       125.     1.6194     1.0459                                 F094500200206 
       125.     1.6564     1.0029                                 F094500200207 
       125.     1.6956     0.9378                                 F094500200208 
       125.     1.7358      0.917                                 F094500200209 
       125.     1.7738     0.8373                                 F094500200210 
       125.      1.814     0.8237                                 F094500200211 
       125.      1.851     0.7954                                 F094500200212 
       125.     1.8912     0.8187                                 F094500200213 
       125.     1.9123      0.812                                 F094500200214 
       125.     1.9292     0.8493                                 F094500200215 
       125.     1.9344     0.8935                                 F094500200216 
       125.     1.9397     0.9304                                 F094500200217 
       125.      1.945     0.9674                                 F094500200218 
       125.     1.9503     0.9455                                 F094500200219 
       125.     1.9566     0.8942                                 F094500200220 
       125.     1.9694     0.8431                                 F094500200221 
       125.     1.9778     0.8434                                 F094500200222 
       125.     1.9884     0.8437                                 F094500200223 
       125.     1.9968     0.8292                                 F094500200224 
       125.     2.0169     0.8298                                 F094500200225 
       125.     2.0264     0.8301                                 F094500200226 
       125.     2.0349     0.8377                                 F094500200227 
       125.     2.0454     0.8527                                 F094500200228 
       125.      2.056     0.8384                                 F094500200229 
       125.     2.0666     0.8754                                 F094500200230 
       125.      2.075     0.9124                                 F094500200231 
       125.     2.0844      1.001                                 F094500200232 
