EN         ANG-CM     DATA-CM    ERR-S                            F057200200007 
MEV        ADEG       MB/SR      MB/SR                            F057200200008 
  25.20      6.052      6.131      147.2      28.71      1.160    F057200500041 
  25.20      6.052      6.131      150.1      30.61      1.250    F057200500042 
  25.20      6.052      6.131      154.9      24.27      1.130    F057200500043 
  25.20      6.052      6.131      158.6      18.66      1.000    F057200500044 
  25.20      6.052      6.131      162.3      16.43     0.9500    F057200500045 
  25.20      6.052      6.131      165.9      14.68     0.8900    F057200500046 
  25.20      6.052      6.131      168.7      22.21      1.120    F057200500047 
  25.20      6.916      7.115      26.09      10.80     0.7100    F057200500048 
  25.20      6.916      7.115      29.96      8.580     0.4200    F057200500049 
  25.20      6.916      7.115      33.81      7.160     0.4000    F057200500050 
  25.20      6.916      7.115      37.65      7.410     0.3500    F057200500051 
  25.20      6.916      7.115      41.46      5.370     0.2750    F057200500052 
  25.20      6.916      7.115      45.25      2.130     0.2500    F057200500053 
  25.20      6.916      7.115      49.01      1.820     0.2300    F057200500054 
  25.20      6.916      7.115      52.74      1.540     0.2100    F057200500055 
  25.20      6.916      7.115      56.44      1.800     0.2300    F057200500056 
  25.20      6.916      7.115      60.11      1.540     0.2100    F057200500057 
  25.20      6.916      7.115      63.74      2.440     0.2700    F057200500058 
  25.20      6.916      7.115      67.34      2.310     0.2700    F057200500059 
  25.20      6.916      7.115      70.90      2.720     0.2900    F057200500060 
  25.20      6.916      7.115      77.89      3.040     0.2200    F057200500061 
  25.20      6.916      7.115      113.0      3.560     0.3600    F057200500062 
  25.20      6.916      7.115      117.8      4.110     0.4100    F057200500063 
  25.20      6.916      7.115      122.4      4.290     0.4000    F057200500064 
  25.20      6.916      7.115      126.9      5.220     0.4600    F057200500065 
  25.20      6.916      7.115      131.3      4.570     0.4500    F057200500066 
  25.20      6.916      7.115      135.6      5.170     0.4700    F057200500067 
  25.20      6.916      7.115      139.7      4.520     0.4500    F057200500068 
  25.20      6.916      7.115      143.7      9.160     0.6600    F057200500069 
  25.20      6.916      7.115      147.7      16.06     0.8900    F057200500070 
  25.20      6.916      7.115      151.5      19.60     0.9700    F057200500071 
  25.20      6.916      7.115      155.2      17.23     0.9700    F057200500072 
  25.20      6.916      7.115      158.9      17.73      1.000    F057200500073 
  25.20      6.916      7.115      162.5      16.62     0.9800    F057200500074 
  25.20      6.916      7.115      166.1      23.73      1.230    F057200500075 
  25.20      6.916      7.115      168.9      55.77      1.830    F057200500076 
  30.30      6.052      6.131      23.10      37.19      1.516    F057200500077 
  30.30      6.052      6.131      25.70      31.44      1.398    F057200500078 
  30.30      6.052      6.131      32.00      11.59     0.3720    F057200500079 
  30.30      6.052      6.131      35.20      8.381     0.5218    F057200500080 
  30.30      6.052      6.131      38.30      8.174     0.2637    F057200500081 
  30.30      6.052      6.131      41.40      7.619     0.2334    F057200500082 
  30.30      6.052      6.131      44.50      8.745     0.1942    F057200500083 
  30.30      6.052      6.131      47.60      9.546     0.2395    F057200500084 
  30.30      6.052      6.131      50.70      9.128     0.2255    F057200500085 
  30.30      6.052      6.131      53.80      7.487     0.1480    F057200500086 
  30.30      6.052      6.131      56.80      5.817     0.1790    F057200500087 
  30.30      6.052      6.131      59.80      5.151     0.2184    F057200500088 
  30.30      6.052      6.131      62.80      4.557     0.2037    F057200500089 
  30.30      6.052      6.131      65.80      4.528     0.2075    F057200500090 
  30.30      6.052      6.131      68.70      3.884     0.1923    F057200500091 
  30.30      6.052      6.131      71.60      3.393     0.1863    F057200500092 
  30.30      6.052      6.131      74.50      3.323     0.1802    F057200500093 
  30.30      6.052      6.131      77.40      3.088     0.1840    F057200500094 
  30.30      6.052      6.131      80.20      2.864     0.1881    F057200500095 
  30.30      6.052      6.131      83.00      2.929     0.1924    F057200500096 
  30.30      6.052      6.131      85.80      2.713     0.1750    F057200500097 
  30.30      6.052      6.131      88.50      3.539     0.2016    F057200500098 
  30.30      6.052      6.131      91.20      3.557     0.2065    F057200500099 
  30.30      6.052      6.131      93.90      3.927     0.2234    F057200500100 
  30.30      6.052      6.131      96.50      3.641     0.2049    F057200500101 
  30.30      6.052      6.131      99.10      3.364     0.2102    F057200500102 
  30.30      6.052      6.131      101.7      3.198     0.2030    F057200500103 
  30.30      6.052      6.131      104.3      3.256     0.1433    F057200500104 
  30.30      6.052      6.131      106.8      2.915     0.9360E-01F057200500105 
  30.30      6.052      6.131      109.3      3.103     0.1236    F057200500106 
  30.30      6.052      6.131      111.7      2.989     0.1212    F057200500107 
  30.30      6.052      6.131      114.1      3.417     0.1448    F057200500108 
  30.30      6.052      6.131      116.5      3.895     0.1606    F057200500109 
  30.30      6.052      6.131      121.2      3.888     0.1630    F057200500110 
  30.30      6.052      6.131      125.8      2.709     0.1223    F057200500111 
  30.30      6.052      6.131      130.2      1.999     0.5220    F057200500112 
  30.30      6.052      6.131      134.5      1.666     0.6940    F057200500113 
  30.30      6.052      6.131      138.7      1.471     0.9190E-01F057200500114 
  30.30      6.052      6.131      142.8      2.564     0.5610E-01F057200500115 
  30.30      6.052      6.131      146.8      3.676     0.1671    F057200500116 
  30.30      6.052      6.131      150.7      3.950     0.1737    F057200500117 
  30.30      6.052      6.131      154.5      2.877     0.1349    F057200500118 
  30.30      6.052      6.131      158.3      1.762     0.1159    F057200500119 
  30.30      6.052      6.131      162.0      1.380     0.1238    F057200500120 
  30.30      6.052      6.131      165.7      2.920     0.1654    F057200500121 
  30.30      6.052      6.131      169.3      4.753     0.1981    F057200500122 
  30.30      6.916      7.115      23.30      21.24      1.124    F057200500123 
  30.30      6.916      7.115      25.80      14.64     0.9420    F057200500124 
  30.30      6.916      7.115      32.20      11.73     0.3830    F057200500125 
  30.30      6.916      7.115      35.40      10.36     0.5810    F057200500126 
  30.30      6.916      7.115      38.50      10.41     0.2940    F057200500127 
  30.30      6.916      7.115      41.70      6.852     0.2147    F057200500128 
  30.30      6.916      7.115      44.80      5.719     0.1504    F057200500129 
  30.30      6.916      7.115      47.90      6.679     0.2035    F057200500130 
  30.30      6.916      7.115      51.00      9.013     0.2408    F057200500131 
  30.30      6.916      7.115      54.10      9.607     0.1747    F057200500132 
  30.30      6.916      7.115      57.10      8.895     0.2308    F057200500133 
  30.30      6.916      7.115      60.10      6.863     0.2529    F057200500134 
  30.30      6.916      7.115      63.10      4.836     0.2206    F057200500135 
  30.30      6.916      7.115      66.10      3.316     0.1874    F057200500136 
  30.30      6.916      7.115      69.10      3.726     0.1910    F057200500137 
  30.30      6.916      7.115      72.00      3.412     0.1950    F057200500138 
  30.30      6.916      7.115      74.90      3.704     0.1992    F057200500139 
  30.30      6.916      7.115      77.70      2.849     0.1831    F057200500140 
  30.30      6.916      7.115      80.60      1.811     0.1457    F057200500141 
  30.30      6.916      7.115      83.40      1.171     0.1065    F057200500142 
  30.30      6.916      7.115      86.20      1.352     0.1199    F057200500143 
  30.30      6.916      7.115      88.90      1.787     0.1564    F057200500144 
  30.30      6.916      7.115      91.60      2.382     0.1603    F057200500145 
  30.30      6.916      7.115      94.30      2.326     0.1644    F057200500146 
  30.30      6.916      7.115      97.00      1.904     0.1567    F057200500147 
