ENTRY            F0496   20151006                             F059F0496  0    1 
SUBENT        F0496001   20151006                             F059F0496  1    1 
BIB                  7         22                                 F0496  1    2 
TITLE      Dependence of the integral inelastic scattering        F0496  1    3 
           cross-sections of 24 MeV alpha-particles on C-12,      F0496  1    4 
           O-16, O-18, F-19, Ne-20 and Ne-22 on the excited       F0496  1    5 
           state energies.                                        F0496  1    6 
AUTHOR     (V.S.Sadkovskiy,G.A.Feofilov,A.E.Denisov,R.P.Kolalis,  F0496  1    7 
           L.Peres Tamayo)                                        F0496  1    8 
INSTITUTE  (4RUSSUL)                                              F0496  1    9 
REFERENCE  (J,IZV,48,(5),995,1984)                                F0496  1   10 
           (J,BAS,48,(5),158,1984) English translation            F0496  1   11 
           (C,83MOSCOW,324,1983)   Preliminary results            F0496  1   12 
FACILITY   (CYCLO,4RUSSUL) U-120                                  F0496  1   13 
ERR-ANALYS (DATA-ERR1,,10.) Relative errors of differential       F0496  1   14 
           cross-sections                                         F0496  1   15 
           (DATA-ERR2) Absolute error of cross-section            F0496  1   16 
           (ERR-DIG)   Data digitizing error                      F0496  1   17 
           (ANG-ERR-D) Angle digitizing error                     F0496  1   18 
           (DATA-ERR3) No source of uncertainties for the graphic F0496  1   19 
           bars is given                                          F0496  1   20 
HISTORY    (20031124C)                                            F0496  1   21 
           (20151006A) REFERENCE was corrected. Sub 002, 003      F0496  1   22 
           were divided into two subentries. In sub 004 E-LVL     F0496  1   23 
           value was corrected according to the article.          F0496  1   24 
ENDBIB              22          0                                 F0496  1   25 
NOCOMMON             0          0                                 F0496  1   26 
ENDSUBENT           25          0                                 F0496  199999 
SUBENT        F0496002   20151006                             F059F0496  2    1 
BIB                  2          2                                 F0496  2    2 
REACTION   (8-O-18(A,INL)8-O-18,PAR,DA)                           F0496  2    3 
STATUS     (CURVE)Fig.1                                           F0496  2    4 
ENDBIB               2          0                                 F0496  2    5 
COMMON               4          3                                 F0496  2    6 
       3.92       88.3  5.910E-01  7.600E-02                      F0496  2   87 
       3.92       90.5  6.590E-01  8.500E-02                      F0496  2   88 
       3.92       93.2  5.170E-01  9.900E-02                      F0496  2   89 
       3.92       95.9  5.840E-01  1.020E-01                      F0496  2   90 
       3.92       98.9  6.960E-01  1.110E-01                      F0496  2   91 
       3.92      101.9  6.970E-01  1.220E-01                      F0496  2   92 
       3.92      103.8  1.002E+00  1.290E-01                      F0496  2   93 
       3.92      107.2  1.347E+00  2.150E-01                      F0496  2   94 
       3.92      109.1  9.000E-01  1.160E-01                      F0496  2   95 
       3.92      111.1  4.730E-01  6.800E-02                      F0496  2   96 
       3.92      114.1  5.270E-01  6.800E-02                      F0496  2   97 
       3.92      116.0  6.620E-01  7.500E-02                      F0496  2   98 
       3.92      119.4  6.990E-01  9.000E-02                      F0496  2   99 
       3.92      121.3  5.340E-01  6.100E-02                      F0496  2  100 
       3.92      123.6  5.570E-01  7.200E-02                      F0496  2  101 
       3.92      125.5  5.800E-01  7.500E-02                      F0496  2  102 
       3.92      128.1  9.800E-01  9.700E-02                      F0496  2  103 
       3.92      130.4  1.077E+00  1.550E-01                      F0496  2  104 
       3.92      131.9  1.020E+00  1.470E-01                      F0496  2  105 
       3.92      133.8  9.290E-01  1.050E-01                      F0496  2  106 
       3.92      137.2  7.810E-01  1.120E-01                      F0496  2  107 
       3.92      138.8  7.400E-01  9.500E-02                      F0496  2  108 
       3.92      140.7  7.210E-01  1.040E-01                      F0496  2  109 
       3.92      143.0  5.740E-01  8.300E-02                      F0496  2  110 
       3.92      145.2  8.940E-01  1.420E-01                      F0496  2  111 
       3.92      147.4  1.051E+00  1.040E-01                      F0496  2  112 
       3.92      149.4  7.220E-01  9.300E-02                      F0496  2  113 
       3.92      153.1  1.081E+00  1.070E-01                      F0496  2  114 
       3.92      155.4  1.111E+00  1.430E-01                      F0496  2  115 
       3.92      157.7  1.112E+00  1.600E-01                      F0496  2  116 
       3.92      159.5  1.828E+00  2.350E-01                      F0496  2  117 
       3.92      161.8  1.379E+00  1.770E-01                      F0496  2  118 
       3.92      164.1  1.578E+00  4.590E-01                      F0496  2  119 
       3.92      165.9  2.493E+00  3.210E-01                      F0496  2  120 
       3.92      167.5  1.831E+00  2.080E-01                      F0496  2  121 
       3.92      169.8  1.623E+00  2.590E-01                      F0496  2  122 
       4.45       24.2  3.429E+01  3.379E+00                      F0496  2  123 
       4.45       27.2  4.549E+01  4.483E+00                      F0496  2  124 
       4.45       30.0  2.961E+01  2.485E+00                      F0496  2  125 
       4.45       33.0  2.423E+01  2.033E+00                      F0496  2  126 
       4.45       35.4  1.289E+01  1.462E+00                      F0496  2  127 
       4.45       39.3  6.418E+00  1.122E+00                      F0496  2  128 
       4.45       42.4  5.615E+00  7.210E-01                      F0496  2  129 
       4.45       45.4  6.872E+00  8.830E-01                      F0496  2  130 
       4.45       48.0  8.873E+00  7.440E-01                      F0496  2  131 
       4.45       51.5  5.935E+00  7.620E-01                      F0496  2  132 
       4.45       54.2  3.613E+00  6.320E-01                      F0496  2  133 
       4.45       58.0  3.247E+00  1.000E+00                      F0496  2  134 
       4.45       60.5  7.570E+00  8.590E-01                      F0496  2  135 
       4.45       63.6  8.780E+00  1.128E+00                      F0496  2  136 
       4.45       66.5  1.262E+01  1.244E+00                      F0496  2  137 
       4.45       68.9  9.917E+00  1.125E+00                      F0496  2  138 
       4.45       72.0  5.799E+00  1.199E+00                      F0496  2  139 
       4.45       74.7  4.204E+00  6.040E-01                      F0496  2  140 
       4.45       77.7  4.810E+00  6.180E-01                      F0496  2  141 
       4.45       80.3  5.216E+00  5.920E-01                      F0496  2  142 
       4.45       82.7  3.050E+00  6.810E-01                      F0496  2  143 
       4.45       85.7  3.052E+00  5.820E-01                      F0496  2  144 
       4.45       88.8  3.222E+00  7.190E-01                      F0496  2  145 
       4.45       90.8  1.785E+00  4.580E-01                      F0496  2  146 
       4.45       93.6  5.860E-01  2.120E-01                      F0496  2  147 
       4.45       97.0  5.940E-01  2.040E-01                      F0496  2  148 
       4.45       99.2  7.990E-01  2.180E-01                      F0496  2  149 
       4.45      101.9  5.950E-01  2.040E-01                      F0496  2  150 
       4.45      104.6  5.870E-01  2.120E-01                      F0496  2  151 
       4.45      107.5  1.791E+00  6.150E-01                      F0496  2  152 
       4.45      109.3  2.753E+00  3.960E-01                      F0496  2  153 
       4.45      112.2  6.001E+00  6.810E-01                      F0496  2  154 
       4.45      114.1  9.477E+00  1.657E+00                      F0496  2  155 
       4.45      116.0  8.984E+00  1.291E+00                      F0496  2  156 
       4.45      119.0  7.652E+00  7.540E-01                      F0496  2  157 
       4.45      121.0  6.011E+00  6.820E-01                      F0496  2  158 
       4.45      123.0  2.723E+00  6.080E-01                      F0496  2  159 
       4.45      126.1  2.028E+00  4.190E-01                      F0496  2  160 
       4.45      128.3  2.876E+00  5.950E-01                      F0496  2  161 
       4.45      130.2  3.566E+00  9.150E-01                      F0496  2  162 
       4.45      132.4  5.786E+00  6.560E-01                      F0496  2  163 
       4.45      135.0  9.138E+00  2.655E+00                      F0496  2  164 
       4.45      137.2  1.368E+01  1.757E+00                      F0496  2  165 
       4.45      139.1  1.503E+01  1.931E+00                      F0496  2  166 
       4.45      141.3  1.504E+01  1.931E+00                      F0496  2  167 
       4.45      145.2  7.586E+00  1.447E+00                      F0496  2  168 
       4.45      147.6  6.040E+00  7.760E-01                      F0496  2  169 
       4.45      150.2  4.941E+00  7.860E-01                      F0496  2  170 
       4.45      153.6  5.505E+00  7.910E-01                      F0496  2  171 
       4.45      155.5  5.733E+00  9.130E-01                      F0496  2  172 
       4.45      157.8  8.023E+00  1.031E+00                      F0496  2  173 
       4.45      159.9  1.773E+01  1.747E+00                      F0496  2  174 
       4.45      161.8  1.797E+01  2.038E+00                      F0496  2  175 
       4.45      165.6  1.727E+01  1.702E+00                      F0496  2  176 
       4.45      167.5  1.898E+01  2.151E+00                      F0496  2  177 
       4.45      169.8  2.518E+01  2.112E+00                      F0496  2  178 
ENDDATA            167          0                                 F0496  2  179 
ENDSUBENT          178          0                                 F0496  299999 
SUBENT        F0496003   20151006                             F059F0496  3    1 
BIB                  2          2                                 F0496  3    2 
REACTION   (9-F-19(A,INL)9-F-19,PAR,DA)                           F0496  3    3 
STATUS     (CURVE)Fig.2                                           F0496  3    4 
ENDBIB               2          0                                 F0496  3    5 
COMMON               5          3                                 F0496  3    6 
EN         E-LVL      DATA-ERR2  ERR-DIG    ANG-ERR-D             F0496  3    7 
MEV        MEV        PER-CENT   PER-CENT   ADEG                  F0496  3    8 
       24.2       2.78        12.        0.1        0.2           F0496  3    9 
ENDCOMMON            3          0                                 F0496  3   10 
DATA                 3         40                                 F0496  3   11 
ANG-CM     DATA-CM    DATA-ERR3                                   F0496  3   12 
ADEG       MB/SR      MB/SR                                       F0496  3   13 
       25.5  2.130E+00  1.590E-01                                 F0496  3   14 
       31.6  1.550E+00  1.310E-01                                 F0496  3   15 
       49.5  1.063E+00  1.110E-01                                 F0496  3   16 
       55.5  9.780E-01  1.020E-01                                 F0496  3   17 
       61.8  9.490E-01  9.900E-02                                 F0496  3   18 
       64.6  8.740E-01  9.100E-02                                 F0496  3   19 
       70.1  8.640E-01  8.100E-02                                 F0496  3   20 
       72.7  8.250E-01  2.560E-01                                 F0496  3   21 
       76.1  8.390E-01  2.120E-01                                 F0496  3   22 
       78.9  7.250E-01  1.280E-01                                 F0496  3   23 
       86.8  7.770E-01  6.600E-02                                 F0496  3   24 
       89.9  6.780E-01  5.700E-02                                 F0496  3   25 
       91.6  5.920E-01  5.600E-02                                 F0496  3   26 
       94.7  5.600E-01  4.700E-02                                 F0496  3   27 
       96.8  4.760E-01  5.900E-02                                 F0496  3   28 
       98.8  4.150E-01  4.700E-02                                 F0496  3   29 
      101.9  4.140E-01  3.500E-02                                 F0496  3   30 
      104.3  4.290E-01  5.300E-02                                 F0496  3   31 
      106.4  4.210E-01  4.000E-02                                 F0496  3   32 
      109.8  3.810E-01  4.300E-02                                 F0496  3   33 
      111.9  4.020E-01  4.600E-02                                 F0496  3   34 
      114.8  4.590E-01  4.300E-02                                 F0496  3   35 
      116.5  3.380E-01  4.500E-02                                 F0496  3   36 
      119.3  2.670E-01  3.000E-02                                 F0496  3   37 
      121.7  2.760E-01  2.900E-02                                 F0496  3   38 
      123.3  3.520E-01  3.700E-02                                 F0496  3   39 
      125.7  3.330E-01  2.800E-02                                 F0496  3   40 
      128.3  3.710E-01  3.500E-02                                 F0496  3   41 
      130.2  4.730E-01  4.500E-02                                 F0496  3   42 
      132.4  6.470E-01  5.500E-02                                 F0496  3   43 
      134.8  7.010E-01  6.600E-02                                 F0496  3   44 
      137.7  6.940E-01  5.200E-02                                 F0496  3   45 
      139.5  7.590E-01  5.700E-02                                 F0496  3   46 
      141.6  7.580E-01  5.700E-02                                 F0496  3   47 
      143.7  7.180E-01  8.200E-02                                 F0496  3   48 
      145.8  6.320E-01  7.200E-02                                 F0496  3   49 
      147.6  6.790E-01  5.100E-02                                 F0496  3   50 
      155.5  4.350E-01  5.000E-02                                 F0496  3   51 
      159.6  3.290E-01  3.400E-02                                 F0496  3   52 
      163.5  3.080E-01  4.100E-02                                 F0496  3   53 
ENDDATA             42          0                                 F0496  3   54 
ENDSUBENT           53          0                                 F0496  399999 
SUBENT        F0496004   20151006                             F059F0496  4    1 
BIB                  2          2                                 F0496  4    2 
REACTION   (10-NE-20(A,INL)10-NE-20,PAR,DA)                       F0496  4    3 
STATUS     (CURVE)Fig.3                                           F0496  4    4 
ENDBIB               2          0                                 F0496  4    5 
COMMON               4          3                                 F0496  4    6 
EN         DATA-ERR2  ERR-DIG    ANG-ERR-D                        F0496  4    7 
MEV        PER-CENT   PER-CENT   ADEG                             F0496  4    8 
       23.6        12.        0.1        0.2                      F0496  4    9 
ENDCOMMON            3          0                                 F0496  4   10 
DATA                 4        154                                 F0496  4   11 
E-LVL      ANG-CM     DATA-CM    DATA-ERR3                        F0496  4   12 
MEV        ADEG       MB/SR      MB/SR                            F0496  4   13 
       1.63       18.1  1.953E+02  2.080E+01                      F0496  4   14 
       1.63       24.1  6.603E+01  7.858E+00                      F0496  4   15 
       1.63       27.4  3.263E+01  5.546E+00                      F0496  4   16 
       1.63       30.3  7.082E+00  7.540E-01                      F0496  4   17 
       1.63       33.5  3.326E+01  3.131E+00                      F0496  4   18 
       1.63       38.7  5.880E+01                                 F0496  4   19 
       1.63       42.4  3.560E+01  2.485E+00                      F0496  4   20 
       1.63       46.5  1.556E+01                                 F0496  4   21 
       1.63       48.5  7.848E+00  9.340E-01                      F0496  4   22 
       1.63       51.7  6.152E+00  1.052E+00                      F0496  4   23 
       1.63       53.5  2.152E+01  1.772E+00                      F0496  4   24 
       1.63       56.7  3.029E+01  2.481E+00                      F0496  4   25 
       1.63       59.8  2.401E+01  2.260E+00                      F0496  4   26 
       1.63       63.3  1.389E+01  1.308E+00                      F0496  4   27 
       1.63       65.8  4.521E+00  7.120E-01                      F0496  4   28 
       1.63       68.4  3.347E+00  4.850E-01                      F0496  4   29 
       1.63       70.5  4.812E+00  6.340E-01                      F0496  4   30 
       1.63       73.6  7.412E+00  6.980E-01                      F0496  4   31 
       1.63       77.0  1.168E+01  1.682E+00                      F0496  4   32 
       1.63       78.8  9.669E+00  1.781E+00                      F0496  4   33 
       1.63       81.6  7.835E+00  9.360E-01                      F0496  4   34 
       1.63       84.9  5.427E+00  6.480E-01                      F0496  4   35 
       1.63       87.0  3.391E+00  4.900E-01                      F0496  4   36 
       1.63       89.6  2.244E+00  3.830E-01                      F0496  4   37 
       1.63       92.9  2.154E+00  3.400E-01                      F0496  4   38 
       1.63       95.1  1.686E+00  3.100E-01                      F0496  4   39 
       1.63       97.9  1.791E+00  2.830E-01                      F0496  4   40 
       1.63       99.7  1.964E+00  3.100E-01                      F0496  4   41 
       1.63      102.6  1.971E+00  2.350E-01                      F0496  4   42 
       1.63      104.8  2.680E+00  2.510E-01                      F0496  4   43 
       1.63      107.9  3.185E+00  2.610E-01                      F0496  4   44 
       1.63      109.8  3.230E+00  3.440E-01                      F0496  4   45 
       1.63      113.1  2.866E+00  3.050E-01                      F0496  4   46 
       1.63      115.0  2.268E+00  2.700E-01                      F0496  4   47 
       1.63      117.9  1.680E+00  2.430E-01                      F0496  4   48 
       1.63      120.0  1.864E+00  2.690E-01                      F0496  4   49 
       1.63      122.3  3.358E+00  4.000E-01                      F0496  4   50 
       1.63      124.2  4.614E+00  4.910E-01                      F0496  4   51 
       1.63      126.9  6.945E+00  9.140E-01                      F0496  4   52 
       1.63      129.4  7.455E+00  6.110E-01                      F0496  4   53 
       1.63      131.5  8.461E+00  1.118E+00                      F0496  4   54 
       1.63      134.7  6.783E+00  7.220E-01                      F0496  4   55 
       1.63      136.5  5.428E+00  7.150E-01                      F0496  4   56 
       1.63      138.4  4.153E+00  4.420E-01                      F0496  4   57 
       1.63      140.5  1.872E+00  4.710E-01                      F0496  4   58 
       1.63      142.1  2.601E+00  2.770E-01                      F0496  4   59 
       1.63      144.6  3.826E+00  5.530E-01                      F0496  4   60 
       1.63      148.0  4.301E+00  4.030E-01                      F0496  4   61 
       1.63      149.5  6.537E+00  6.150E-01                      F0496  4   62 
       1.63      151.6  6.936E+00  8.250E-01                      F0496  4   63 
       1.63      153.7  6.076E+00  5.720E-01                      F0496  4   64 
       1.63      155.6  6.300E+00  6.770E-01                      F0496  4   65 
       1.63      157.4  5.156E+00  4.220E-01                      F0496  4   66 
       1.63      159.3  4.127E+00  3.880E-01                      F0496  4   67 
       1.63      162.0  3.577E+00  3.810E-01                      F0496  4   68 
       1.63      163.2  1.489E+00  2.340E-01                      F0496  4   69 
       1.63      165.2  1.956E+00  2.580E-01                      F0496  4   70 
       1.63      167.4  2.750E+00  3.620E-01                      F0496  4   71 
       1.63      169.7  4.682E+00  5.570E-01                      F0496  4   72 
       4.25       17.2  1.649E+01  3.287E+00                      F0496  4   73 
       4.25       20.5  1.040E+01  9.870E-01                      F0496  4   74 
       4.25       23.5  1.386E+01  9.760E-01                      F0496  4   75 
       4.25       26.5  1.687E+01  1.813E+00                      F0496  4   76 
       4.25       30.0  1.620E+01  1.538E+00                      F0496  4   77 
       4.25       33.5  1.282E+01  1.217E+00                      F0496  4   78 
       4.25       35.9  1.122E+01  9.220E-01                      F0496  4   79 
       4.25       39.3  6.389E+00  5.280E-01                      F0496  4   80 
       4.25       42.1  3.718E+00  3.070E-01                      F0496  4   81 
       4.25       45.1  2.508E+00  3.010E-01                      F0496  4   82 
       4.25       48.3  4.756E+00  4.520E-01                      F0496  4   83 
       4.25       54.3  5.073E+00  5.450E-01                      F0496  4   84 
       4.25       57.7  3.309E+00  4.380E-01                      F0496  4   85 
       4.25       61.0  3.809E+00  4.570E-01                      F0496  4   86 
       4.25       63.8  3.188E+00  4.220E-01                      F0496  4   87 
       4.25       71.3  2.809E+00  5.210E-01                      F0496  4   88 
       4.25       74.5  2.885E+00  5.350E-01                      F0496  4   89 
       4.25       77.0  3.098E+00  5.330E-01                      F0496  4   90 
       4.25       79.2  2.366E+00  3.460E-01                      F0496  4   91 
       4.25       82.6  2.573E+00  5.830E-01                      F0496  4   92 
       4.25       90.3  2.569E+00  4.760E-01                      F0496  4   93 
       4.25       92.8  2.790E+00  3.710E-01                      F0496  4   94 
       4.25       95.3  2.930E+00  4.650E-01                      F0496  4   95 
       4.25       98.8  3.079E+00  4.470E-01                      F0496  4   96 
       4.25      100.9  2.546E+00  3.710E-01                      F0496  4   97 
       4.25      103.3  2.154E+00  2.050E-01                      F0496  4   98 
       4.25      105.9  2.161E+00  2.050E-01                      F0496  4   99 
       4.25      108.8  2.219E+00  2.110E-01                      F0496  4  100 
       4.25      110.6  2.381E+00  2.570E-01                      F0496  4  101 
       4.25      113.1  1.839E+00  2.210E-01                      F0496  4  102 
       4.25      115.7  1.804E+00  1.950E-01                      F0496  4  103 
       4.25      117.8  1.508E+00  2.000E-01                      F0496  4  104 
       4.25      120.6  1.179E+00  1.870E-01                      F0496  4  105 
       4.25      122.8  1.325E+00  1.590E-01                      F0496  4  106 
       4.25      124.8  1.172E+00  2.180E-01                      F0496  4  107 
       4.25      126.9  1.410E+00  2.060E-01                      F0496  4  108 
       4.25      133.6  3.526E+00  5.620E-01                      F0496  4  109 
       4.25      136.1  3.830E+00  4.600E-01                      F0496  4  110 
       4.25      139.3  3.979E+00  4.800E-01                      F0496  4  111 
       4.25      142.9  3.569E+00  3.830E-01                      F0496  4  112 
       4.25      144.9  3.305E+00  3.140E-01                      F0496  4  113 
       4.25      146.8  3.351E+00  3.180E-01                      F0496  4  114 
       4.25      149.5  2.934E+00  2.770E-01                      F0496  4  115 
       4.25      151.0  3.330E+00  4.000E-01                      F0496  4  116 
       4.25      155.0  4.015E+00  3.790E-01                      F0496  4  117 
       4.25      156.7  4.936E+00  7.190E-01                      F0496  4  118 
       4.25      158.9  5.006E+00  5.380E-01                      F0496  4  119 
       4.25      160.8  5.192E+00  6.230E-01                      F0496  4  120 
       4.25      162.9  4.647E+00  4.410E-01                      F0496  4  121 
       4.25      164.9  5.914E+00  6.350E-01                      F0496  4  122 
       4.25      166.8  5.795E+00  4.080E-01                      F0496  4  123 
       4.25      169.3  6.084E+00  5.780E-01                      F0496  4  124 
       4.97       33.4  2.961E+00  3.610E-01                      F0496  4  125 
       4.97       36.5  1.652E+00  5.010E-01                      F0496  4  126 
       4.97       42.4  1.572E+00  1.920E-01                      F0496  4  127 
       4.97       45.2  1.253E+00  1.700E-01                      F0496  4  128 
       4.97       48.5  1.109E+00  2.400E-01                      F0496  4  129 
       4.97       53.9  4.870E-01  1.480E-01                      F0496  4  130 
       4.97       57.3  9.440E-01  2.730E-01                      F0496  4  131 
       4.97       63.8  3.420E-01  9.400E-02                      F0496  4  132 
       4.97       68.8  5.580E-01  1.690E-01                      F0496  4  133 
       4.97       71.9  8.190E-01  1.660E-01                      F0496  4  134 
       4.97       77.5  1.324E+00  3.240E-01                      F0496  4  135 
       4.97       82.5  1.122E+00  3.410E-01                      F0496  4  136 
       4.97       90.7  3.840E-01  1.340E-01                      F0496  4  137 
       4.97       93.7  3.360E-01  1.230E-01                      F0496  4  138 
       4.97       96.1  7.540E-01  2.290E-01                      F0496  4  139 
       4.97      107.1  9.210E-01  4.250E-01                      F0496  4  140 
       4.97      108.7  8.810E-01  1.670E-01                      F0496  4  141 
       4.97      111.2  1.015E+00  1.910E-01                      F0496  4  142 
       4.97      113.9  8.670E-01  1.410E-01                      F0496  4  143 
       4.97      115.9  1.107E+00  1.650E-01                      F0496  4  144 
