ENTRY            F0759   20100806                             F039F075900000001 
SUBENT        F0759001   20100806                             F039F075900100001 
BIB                  9         12                                 F075900100002 
TITLE      Investigation of mechanism of alpha particles elastic  F075900100003 
           scattering on Be-9 nucleus.                            F075900100004 
AUTHOR     (N.Burtebaev)                                          F075900100005 
INSTITUTE  (4KASKAZ)                                              F075900100006 
REFERENCE  (J,VAT/Y,2002,(1-2),137,2002)                          F075900100007 
FACILITY   (ISOCY)                                                F075900100008 
DETECTOR   (SI)                                                   F075900100009 
SAMPLE     Beryllium metallic foils with the thickness from 0.5   F075900100010 
           to 1 mg/cm2 were used as a target.                     F075900100011 
METHOD     (EDE)                                                  F075900100012 
HISTORY    (20060427C)                                            F075900100013 
           (20100806A) Reference code was changed                 F075900100014 
ENDBIB              12          0                                 F075900100015 
NOCOMMON             0          0                                 F075900100016 
ENDSUBENT           15          0                                 F075900199999 
SUBENT        F0759002   20060613                             F025F075900200001 
BIB                  2          2                                 F075900200002 
REACTION   (4-BE-9(A,EL)4-BE-9,,DA)                               F075900200003 
STATUS     (TABLE) Data were presented by Dr. N.Burtebaev         F075900200004 
ENDBIB               2          0                                 F075900200005 
NOCOMMON             0          0                                 F075900200006 
DATA                 3        239                                 F075900200007 
EN         ANG-CM     DATA-CM                                     F075900200008 
MEV        ADEG       MB/SR                                       F075900200009 
 29.000     14.423     3326.3                                     F075900200010 
 29.000     17.298     595.81                                     F075900200011 
 29.000     20.168     186.44                                     F075900200012 
 29.000     23.032     12.696                                     F075900200013 
 29.000     25.888     48.035                                     F075900200014 
 29.000     28.737     103.09                                     F075900200015 
 29.000     31.577     112.74                                     F075900200016 
 29.000     34.407     95.017                                     F075900200017 
 29.000     37.227     53.827                                     F075900200018 
 29.000     40.035     27.942                                     F075900200019 
 29.000     42.830     9.8046                                     F075900200020 
 29.000     45.613     4.1490                                     F075900200021 
 29.000     48.380     5.8309                                     F075900200022 
 29.000     52.503     11.822                                     F075900200023 
 29.000     56.588     11.613                                     F075900200024 
 29.000     60.632     8.1064                                     F075900200025 
 29.000     64.632     3.1860                                     F075900200026 
 29.000     68.584     1.3264                                     F075900200027 
 29.000     72.486     1.6003                                     F075900200028 
 29.000     76.334     2.8440                                     F075900200029 
 29.000     81.377     3.7962                                     F075900200030 
 29.000     86.311     3.2587                                     F075900200031 
 29.000     91.131     2.4778                                     F075900200032 
 29.000     95.831     2.0572                                     F075900200033 
 29.000     100.40     1.8992                                     F075900200034 
 29.000     100.40     1.3612                                     F075900200035 
 29.000     105.94     2.4430                                     F075900200036 
 29.000     111.26     2.6019                                     F075900200037 
 29.000     116.37     3.2223                                     F075900200038 
 29.000     116.37     3.4812                                     F075900200039 
 29.000     121.26     3.7724                                     F075900200040 
 29.000     125.94     3.4502                                     F075900200041 
 29.000     130.40     2.3609                                     F075900200042 
 29.000     134.67     1.6272                                     F075900200043 
 29.000     138.74     1.5710                                     F075900200044 
 29.000     142.62     1.7726                                     F075900200045 
 29.000     146.33     2.0636                                     F075900200046 
 29.000     149.89     1.6339                                     F075900200047 
 29.000     153.30     1.1213                                     F075900200048 
 29.000     156.59    0.49200                                     F075900200049 
 29.000     159.76    0.76600                                     F075900200050 
 29.000     162.83    0.82900                                     F075900200051 
 29.000     165.82     1.4539                                     F075900200052 
 29.000     168.74     2.1275                                     F075900200053 
 29.000     171.60     3.5049                                     F075900200054 
 29.000     174.42     4.8838                                     F075900200055 
 40.000     14.423     1045.6                                     F075900200056 
 40.000     15.861     549.07                                     F075900200057 
 40.000     17.298     233.62                                     F075900200058 
 40.000     18.734     82.275                                     F075900200059 
 40.000     20.168     18.810                                     F075900200060 
 40.000     21.601     13.229                                     F075900200061 
 40.000     23.032     34.933                                     F075900200062 
 40.000     24.461     64.948                                     F075900200063 
 40.000     25.888     86.507                                     F075900200064 
 40.000     27.314     92.523                                     F075900200065 
 40.000     28.737     94.893                                     F075900200066 
 40.000     30.158     81.290                                     F075900200067 
 40.000     31.577     58.215                                     F075900200068 
 40.000     34.407     27.557                                     F075900200069 
 40.000     37.227     8.2646                                     F075900200070 
 40.000     40.035     3.6470                                     F075900200071 
 40.000     42.830     7.0764                                     F075900200072 
 40.000     45.613     11.667                                     F075900200073 
 40.000     48.380     11.946                                     F075900200074 
 40.000     51.133     9.8434                                     F075900200075 
 40.000     53.869     7.0232                                     F075900200076 
 40.000     56.588     4.7623                                     F075900200077 
 40.000     59.288     3.6663                                     F075900200078 
 40.000     61.970     3.2294                                     F075900200079 
 40.000     64.632     3.3147                                     F075900200080 
 40.000     67.272     3.1803                                     F075900200081 
 40.000     69.891     2.8425                                     F075900200082 
 40.000     72.486     2.6594                                     F075900200083 
 40.000     75.058     2.5489                                     F075900200084 
 40.000     77.605     2.6031                                     F075900200085 
 40.000     80.126     2.4566                                     F075900200086 
 40.000     82.621     2.5517                                     F075900200087 
 40.000     85.088     2.2182                                     F075900200088 
 40.000     87.527     1.8414                                     F075900200089 
 40.000     91.131     1.3217                                     F075900200090 
 40.000     94.667     1.2138                                     F075900200091 
 40.000     98.133     1.3389                                     F075900200092 
 40.000     102.64     1.2684                                     F075900200093 
 40.000     105.94     1.0480                                     F075900200094 
 40.000     109.16    0.84038                                     F075900200095 
 40.000     112.30    0.79027                                     F075900200096 
 40.000     116.37    0.93448                                     F075900200097 
 40.000     119.33     1.4176                                     F075900200098 
 40.000     122.21     1.2854                                     F075900200099 
 40.000     125.02     1.5680                                     F075900200100 
 40.000     127.75     1.1386                                     F075900200101 
 40.000     130.40     1.0397                                     F075900200102 
 40.000     132.99     1.0591                                     F075900200103 
 40.000     135.50     1.3300                                     F075900200104 
 40.000     137.94     1.5394                                     F075900200105 
 40.000     140.31     1.3029                                     F075900200106 
 40.000     142.62     1.0748                                     F075900200107 
 40.000     144.87    0.90868                                     F075900200108 
 40.000     147.06     1.1556                                     F075900200109 
 40.000     149.19     1.2848                                     F075900200110 
 40.000     151.27     1.8469                                     F075900200111 
 40.000     153.97     2.7933                                     F075900200112 
 45.000     14.423     561.61                                     F075900200113 
 45.000     15.861     319.14                                     F075900200114 
 45.000     17.298     140.60                                     F075900200115 
 45.000     18.734     28.920                                     F075900200116 
 45.000     20.168     11.430                                     F075900200117 
 45.000     21.601     17.613                                     F075900200118 
 45.000     23.032     38.877                                     F075900200119 
 45.000     24.461     62.352                                     F075900200120 
 45.000     25.888     69.009                                     F075900200121 
 45.000     27.314     72.121                                     F075900200122 
 45.000     28.737     62.081                                     F075900200123 
 45.000     30.158     56.201                                     F075900200124 
 45.000     31.577     41.857                                     F075900200125 
 45.000     32.993     28.332                                     F075900200126 
 45.000     34.407     17.307                                     F075900200127 
 45.000     35.819     14.432                                     F075900200128 
 45.000     37.227     9.9092                                     F075900200129 
 45.000     38.632     6.1798                                     F075900200130 
 45.000     40.035     3.9143                                     F075900200131 
 45.000     41.434     5.5342                                     F075900200132 
 45.000     42.830     5.4630                                     F075900200133 
 45.000     45.613     10.258                                     F075900200134 
 45.000     48.380     8.1961                                     F075900200135 
 45.000     51.133     8.7824                                     F075900200136 
 45.000     52.503     7.0856                                     F075900200137 
 45.000     55.230     5.1617                                     F075900200138 
 45.000     56.588     4.2916                                     F075900200139 
 45.000     59.288     3.4670                                     F075900200140 
 45.000     61.970     3.3775                                     F075900200141 
 45.000     63.303     3.1774                                     F075900200142 
 45.000     67.272     3.1198                                     F075900200143 
 45.000     69.891     2.7903                                     F075900200144 
 45.000     72.486     2.3481                                     F075900200145 
 45.000     76.334     1.9457                                     F075900200146 
 45.000     80.126     1.8895                                     F075900200147 
 45.000     82.621     2.1248                                     F075900200148 
 45.000     83.858     1.7478                                     F075900200149 
 45.000     87.527     1.7227                                     F075900200150 
 45.000     91.131     1.1135                                     F075900200151 
 45.000     94.667    0.88343                                     F075900200152 
 45.000     98.133    0.83899                                     F075900200153 
 45.000     101.53    0.90521                                     F075900200154 
 45.000     104.85    0.85727                                     F075900200155 
 45.000     108.09    0.74733                                     F075900200156 
 45.000     111.26    0.73879                                     F075900200157 
 45.000     114.35    0.92339                                     F075900200158 
 45.000     116.37     1.0120                                     F075900200159 
 45.000     119.33     1.2156                                     F075900200160 
 45.000     122.21     1.1478                                     F075900200161 
 45.000     125.02    0.92539                                     F075900200162 
 45.000     127.75    0.64987                                     F075900200163 
 45.000     131.27    0.47809                                     F075900200164 
 45.000     134.67    0.66720                                     F075900200165 
 45.000     137.94    0.89459                                     F075900200166 
 45.000     138.74    0.87068                                     F075900200167 
 45.000     141.09    0.92620                                     F075900200168 
 45.000     144.13    0.76168                                     F075900200169 
 45.000     147.06    0.64078                                     F075900200170 
 45.000     149.89    0.95605                                     F075900200171 
 45.000     153.30     1.5437                                     F075900200172 
 45.000     155.94     2.2126                                     F075900200173 
 45.000     156.59     2.1039                                     F075900200174 
 45.000     158.50     2.3183                                     F075900200175 
 45.000     159.76     1.9128                                     F075900200176 
 45.000     161.00     2.2004                                     F075900200177 
 45.000     162.83     1.8920                                     F075900200178 
 45.000     163.43     1.7122                                     F075900200179 
 45.000     165.82     1.3367                                     F075900200180 
 50.500     14.400     420.60                                     F075900200181 
 50.500     17.300     120.48                                     F075900200182 
 50.500     20.100     20.310                                     F075900200183 
 50.500     23.000     67.480                                     F075900200184 
 50.500     25.900     79.900                                     F075900200185 
 50.500     28.700     55.820                                     F075900200186 
 50.500     31.600     12.900                                     F075900200187 
 50.500     34.400     8.6700                                     F075900200188 
 50.500     37.200     6.2100                                     F075900200189 
 50.500     40.000     9.8100                                     F075900200190 
 50.500     42.800     12.400                                     F075900200191 
 50.500     45.600     12.100                                     F075900200192 
 50.500     48.300     9.2400                                     F075900200193 
 50.500     51.100     6.8770                                     F075900200194 
 50.500     53.800     5.3800                                     F075900200195 
 50.500     56.600     4.5100                                     F075900200196 
 50.500     59.300     4.0500                                     F075900200197 
 50.500     61.900     3.7100                                     F075900200198 
 50.500     64.600     3.2500                                     F075900200199 
 50.500     67.300     2.8100                                     F075900200200 
 50.500     69.900     2.4600                                     F075900200201 
 50.500     72.500     2.2600                                     F075900200202 
 50.500     75.100     2.1700                                     F075900200203 
 50.500     77.600     1.6500                                     F075900200204 
 50.500     80.100     1.5000                                     F075900200205 
 50.500     82.600     1.2800                                     F075900200206 
 50.500     85.100     1.2500                                     F075900200207 
 50.500     87.500     1.2600                                     F075900200208 
 50.500     89.900     1.1600                                     F075900200209 
 50.500     92.300     1.0100                                     F075900200210 
 50.500     94.600    0.97500                                     F075900200211 
 50.500     97.000    0.74700                                     F075900200212 
 50.500     99.200    0.68400                                     F075900200213 
 50.500     101.50    0.62100                                     F075900200214 
 50.500     103.70    0.60200                                     F075900200215 
 50.500     105.90    0.42700                                     F075900200216 
 50.500     108.10    0.60910                                     F075900200217 
