ENTRY            F0795   20070125                             F026F079500000001 
SUBENT        F0795001   20070125                             F026F079500100001 
BIB                 10         13                                 F079500100002 
TITLE      Study of the 19F(p,g)20Ne radiative capture reaction   F079500100003 
           from 0.2-1.2 MeV.                                      F079500100004 
AUTHOR     (K.M.Subotic,R.Ostojic,B.Z.Stepancic)                  F079500100005 
INSTITUTE  (3YUGBKB)                                              F079500100006 
REFERENCE  (J,NP/A,331,491,1979)                                  F079500100007 
FACILITY   (CCW)The 1.5 MV.                                       F079500100008 
DETECTOR   (NAICR)7.6*7.6 cm NaI(TI) crystal.                     F079500100009 
           (GELI)24 cm3 and 36 cm3 Ge(Li) detectors.              F079500100010 
SAMPLE     The targets  were prepared by evaporating CaF2 onto    F079500100011 
           copper foil.                                           F079500100012 
METHOD     (GSPEC)                                                F079500100013 
ERR-ANALYS (ERR-S)Statistical error                               F079500100014 
HISTORY    (20061120C)                                            F079500100015 
ENDBIB              13          0                                 F079500100016 
COMMON               1          3                                 F079500100017 
ERR-S                                                             F079500100018 
PER-CENT                                                          F079500100019 
 10.                                                              F079500100020 
ENDCOMMON            3          0                                 F079500100021 
ENDSUBENT           20          0                                 F079500199999 
SUBENT        F0795002   20070125                             F026F079500200001 
BIB                  3          4                                 F079500200002 
REACTION   (9-F-19(P,G)10-NE-20,PAR,DA,,REL)                      F079500200003 
ERR-ANALYS (EN-ERR-DIG)Digitizing error                           F079500200004 
           (ERR-DIG)Digitizing error                              F079500200005 
STATUS     (CURVE)Fig.1                                           F079500200006 
ENDBIB               4          0                                 F079500200007 
COMMON               2          3                                 F079500200008 
EN-ERR-DIG ERR-DIG                                                F079500200009 
KEV        ARB-UNITS                                              F079500200010 
 2.523      0.0308                                                F079500200011 
ENDCOMMON            3          0                                 F079500200012 
DATA                 4        130                                 F079500200013 
E-LVL      ANG-CM     EN         DATA-CM                          F079500200014 
MEV        ADEG       KEV        ARB-UNITS                        F079500200015 
  1.63      0.0000     291.41    0.81307                          F079500200016 
  1.63      0.0000     311.88    0.77292                          F079500200017 
  1.63      0.0000     326.81    0.84471                          F079500200018 
  1.63      0.0000     332.53     1.1772                          F079500200019 
  1.63      0.0000     338.25     6.3613                          F079500200020 
  1.63      0.0000     344.18     7.2492                          F079500200021 
  1.63      0.0000     362.37     1.2837                          F079500200022 
  1.63      0.0000     388.27    0.83534                          F079500200023 
  1.63      0.0000     434.80    0.75418                          F079500200024 
  1.63      0.0000     470.17    0.71175                          F079500200025 
  1.63      0.0000     487.43     2.0054                          F079500200026 
  1.63      0.0000     493.40     3.0044                          F079500200027 
  1.63      0.0000     501.79    0.59583                          F079500200028 
  1.63      0.0000     526.00    0.59214                          F079500200029 
  1.63      0.0000     550.28    0.77361                          F079500200030 
  1.63      0.0000     578.20    0.73232                          F079500200031 
  1.63      0.0000     587.73     1.2864                          F079500200032 
  1.63      0.0000     599.03     1.6180                          F079500200033 
  1.63      0.0000     615.61     1.1340                          F079500200034 
  1.63      0.0000     627.07     1.8730                          F079500200035 
  1.63      0.0000     636.84     3.0566                          F079500200036 
  1.63      0.0000     641.65     1.1978                          F079500200037 
  1.63      0.0000     644.42     85.27                           F079500200038 
  1.63      0.0000     644.56     177.77                          F079500200039 
  1.63      0.0000     659.63     260.48                          F079500200040 
  1.63      0.0000     670.61     3941.6                          F079500200041 
  1.63      0.0000     676.73     4292.9                          F079500200042 
  1.63      0.0000     680.63     1933.9                          F079500200043 
  1.63      0.0000     681.45     1628.8                          F079500200044 
  1.63      0.0000     684.49     648.09                          F079500200045 
  1.63      0.0000     689.69     370.4                           F079500200046 
