ENTRY            F0156   20250214                             F100F0156000    1 
SUBENT        F0156001   20250214                             F100F0156001    1 
BIB                 11         24                                 F0156001    2 
TITLE      Optical-model analysis of nucleon scattering from      F0156001    3 
           1p-shell nuclei between 10 and 50 MeV                  F0156001    4 
AUTHOR     (B.A.Watson,P.P.Singh,R.E.Segel)                       F0156001    5 
INSTITUTE  (1USAANL)                                              F0156001    6 
REFERENCE  (J,PR,182,977,1969)                                    F0156001    7 
           (R,ANL-1968B,274,1968) Report unreachable.             F0156001    8 
           Argonne National Laboratory Informal report PHY-1968B. F0156001    9 
           Data were taken from Walter's presentation on the      F0156001   10 
           Conference (see 80BNL,1,,259,1980)                     F0156001   11 
FACILITY   (VDGT,1USAANL)                                         F0156001   12 
REL-REF    (O,F0093001,B.A.Watson+,J,PR,187,1351,1969)- inelastic F0156001   13 
           scattering; experiment description.                    F0156001   14 
SAMPLE     Self-supporting 10B targets (95% enrichment),          F0156001   15 
           100-300 mu-g/cm**2 thick                               F0156001   16 
METHOD     (PHD,BCINT)                                            F0156001   17 
DETECTOR   (SOLST) Six cooled solid-state detectors               F0156001   18 
ERR-ANALYS (ERR-1) Error of normalization                         F0156001   19 
           The other experimental uncertainties are of the order  F0156001   20 
           of the size of the plotted points.                     F0156001   21 
HISTORY    (19840809C)                                            F0156001   22 
           (19990429U) corrected 4-dig. year and lower cases.     F0156001   23 
           (20200510A) SD: Entry updated according to last EXFOR  F0156001   24 
           rules. Data from F0162.002 at Ep=8 MeV added.          F0156001   25 
           (20250214A) Data in sub 003 were corrected.            F0156001   26 
ENDBIB              24          0                                 F0156001   27 
COMMON               1          3                                 F0156001   28 
ERR-1                                                             F0156001   29 
PER-CENT                                                          F0156001   30 
       20.0                                                       F0156001   31 
ENDCOMMON            3          0                                 F0156001   32 
ENDSUBENT           31          0                                 F015600199999 
SUBENT        F0156002   20200510                             F078F0156  2    1 
     129.70      7.296      30.99                                 F0156  2  121 
     129.70      7.537      29.04                                 F0156  2  122 
     129.70      7.694      27.73                                 F0156  2  123 
     129.70      7.784      26.75                                 F0156  2  124 
     129.70      8.328      29.22                                 F0156  2  125 
     129.70      8.588      29.62                                 F0156  2  126 
     129.70      8.834      30.35                                 F0156  2  127 
     129.70      9.090      29.40                                 F0156  2  128 
     129.70      9.189      28.75                                 F0156  2  129 
     129.70      9.284      28.11                                 F0156  2  130 
     129.70      9.378      27.12                                 F0156  2  131 
     129.70      9.487      26.81                                 F0156  2  132 
     129.70      9.582      26.50                                 F0156  2  133 
     129.70     10.074      23.27                                 F0156  2  134 
     129.70     10.126      22.94                                 F0156  2  135 
     129.70     10.169      22.28                                 F0156  2  136 
     129.70     10.226      22.30                                 F0156  2  137 
     129.70     10.273      21.30                                 F0156  2  138 
     129.70     10.325      21.31                                 F0156  2  139 
     129.70     10.368      21.32                                 F0156  2  140 
     129.70     10.420      22.34                                 F0156  2  141 
     129.70     10.467      20.34                                 F0156  2  142 
     129.70     10.519      21.02                                 F0156  2  143 
     129.70     10.576      20.70                                 F0156  2  144 
     129.70     10.618      20.04                                 F0156  2  145 
     129.70     10.670      19.72                                 F0156  2  146 
     129.70     10.722      20.74                                 F0156  2  147 
     129.70     10.765      19.41                                 F0156  2  148 
     129.70     10.817      19.42                                 F0156  2  149 
     129.70     10.874      19.77                                 F0156  2  150 
     129.70     10.921      19.78                                 F0156  2  151 
     129.70     10.964      19.79                                 F0156  2  152 
     129.70     11.016      19.47                                 F0156  2  153 
     129.70     11.068      19.14                                 F0156  2  154 
     129.70     11.115      19.16                                 F0156  2  155 
     129.70     11.167      19.50                                 F0156  2  156 
     129.70     11.215      18.84                                 F0156  2  157 
     129.70     11.276      18.86                                 F0156  2  158 
     129.70     11.319      18.53                                 F0156  2  159 
     129.70     11.361      18.21                                 F0156  2  160 
     129.70     11.418      17.89                                 F0156  2  161 
     129.70     11.470      18.23                                 F0156  2  162 
     129.70     11.513      17.24                                 F0156  2  163 
     129.70     11.570      18.59                                 F0156  2  164 
     129.70     11.612      17.26                                 F0156  2  165 
     129.70     11.660      17.27                                 F0156  2  166 
     129.70     11.707      17.62                                 F0156  2  167 
     129.70     11.768      17.97                                 F0156  2  168 
     129.70     11.811      17.31                                 F0156  2  169 
     129.70     11.863      17.99                                 F0156  2  170 
     129.70     11.920      17.00                                 F0156  2  171 
     129.70     11.972      17.01                                 F0156  2  172 
     129.70     12.014      16.35                                 F0156  2  173 
     129.70     12.062      16.03                                 F0156  2  174 
     129.70     12.114      16.38                                 F0156  2  175 
     129.70     12.161      15.04                                 F0156  2  176 
     129.70     12.209      15.39                                 F0156  2  177 
     129.70     12.265      14.73                                 F0156  2  178 
     129.70     12.313      14.08                                 F0156  2  179 
     129.70     12.365      14.09                                 F0156  2  180 
     129.70     12.412      12.76                                 F0156  2  181 
     129.70     12.455      12.77                                 F0156  2  182 
     129.70     12.512      11.78                                 F0156  2  183 
     129.70     12.568      11.12                                 F0156  2  184 
     129.70     12.616      10.80                                 F0156  2  185 
     129.70     12.663       9.47                                 F0156  2  186 
     129.70     12.710       9.14                                 F0156  2  187 
     129.70     12.762       8.82                                 F0156  2  188 
     129.70     12.810       7.83                                 F0156  2  189 
     129.70     12.862       6.50                                 F0156  2  190 
     129.70     12.909       5.84                                 F0156  2  191 
     129.70     12.957       6.18                                 F0156  2  192 
     110.54      5.403      49.93                                 F0156  2  193 
     110.54      5.511      49.62                                 F0156  2  194 
     110.54      5.601      47.67                                 F0156  2  195 
     110.54      5.701      46.38                                 F0156  2  196 
     110.54      5.800      43.77                                 F0156  2  197 
     110.54      5.904      43.13                                 F0156  2  198 
     110.54      5.999      40.52                                 F0156  2  199 
     110.54      6.108      37.25                                 F0156  2  200 
     110.54      6.350      35.99                                 F0156  2  201 
     110.54      6.596      37.36                                 F0156  2  202 
     110.54      6.695      38.04                                 F0156  2  203 
     110.54      6.794      38.72                                 F0156  2  204 
     110.54      6.894      38.08                                 F0156  2  205 
     110.54      6.998      38.10                                 F0156  2  206 
     110.54      7.097      36.81                                 F0156  2  207 
     110.54      7.291      36.19                                 F0156  2  208 
     110.54      7.528      34.60                                 F0156  2  209 
     110.54      7.684      33.65                                 F0156  2  210 
     110.54      7.793      33.01                                 F0156  2  211 
     110.54      8.332      34.12                                 F0156  2  212 
     110.54      8.588      35.16                                 F0156  2  213 
     110.54      8.834      36.20                                 F0156  2  214 
     110.54      9.080      37.56                                 F0156  2  215 
     110.54      9.184      37.26                                 F0156  2  216 
     110.54      9.274      36.62                                 F0156  2  217 
     110.54      9.383      36.97                                 F0156  2  218 
     110.54      9.477      36.66                                 F0156  2  219 
     110.54      9.572      36.03                                 F0156  2  220 
     110.54     10.064      33.50                                 F0156  2  221 
     110.54     10.121      32.53                                 F0156  2  222 
     110.54     10.173      32.21                                 F0156  2  223 
     110.54     10.220      31.56                                 F0156  2  224 
     110.54     10.268      31.57                                 F0156  2  225 
     110.54     10.315      31.25                                 F0156  2  226 
     110.54     10.367      31.26                                 F0156  2  227 
     110.54     10.419      31.60                                 F0156  2  228 
     110.54     10.467      29.64                                 F0156  2  229 
     110.54     10.523      29.98                                 F0156  2  230 
     110.54     10.566      29.66                                 F0156  2  231 
     110.54     10.613      29.01                                 F0156  2  232 
     110.54     10.665      29.02                                 F0156  2  233 
     110.54     10.713      28.71                                 F0156  2  234 
     110.54     10.765      27.40                                 F0156  2  235 
     110.54     10.812      27.08                                 F0156  2  236 
     110.54     10.859      29.73                                 F0156  2  237 
     110.54     10.916      29.08                                 F0156  2  238 
     110.54     10.963      29.09                                 F0156  2  239 
     110.54     11.015      30.09                                 F0156  2  240 
     110.54     11.068      29.44                                 F0156  2  241 
     110.54     11.115      29.12                                 F0156  2  242 
     110.54     11.162      29.79                                 F0156  2  243 
     110.54     11.214      28.49                                 F0156  2  244 
     110.54     11.262      28.82                                 F0156  2  245 
     110.54     11.314      28.51                                 F0156  2  246 
     110.54     11.361      27.86                                 F0156  2  247 
     110.54     11.413      27.87                                 F0156  2  248 
     110.54     11.460      28.21                                 F0156  2  249 
     110.54     11.512      28.22                                 F0156  2  250 
     110.54     11.560      28.56                                 F0156  2  251 
     110.54     11.612      28.57                                 F0156  2  252 
     110.54     11.664      27.60                                 F0156  2  253 
     110.54     11.716      27.28                                 F0156  2  254 
     110.54     11.758      27.29                                 F0156  2  255 
     110.54     11.811      27.96                                 F0156  2  256 
     110.54     11.863      27.97                                 F0156  2  257 
     110.54     11.910      26.99                                 F0156  2  258 
     110.54     11.962      26.34                                 F0156  2  259 
     110.54     12.014      25.70                                 F0156  2  260 
     110.54     12.066      26.37                                 F0156  2  261 
     110.54     12.109      26.38                                 F0156  2  262 
     110.54     12.161      26.06                                 F0156  2  263 
     110.54     12.213      26.07                                 F0156  2  264 
     110.54     12.260      26.41                                 F0156  2  265 
     110.54     12.312      25.43                                 F0156  2  266 
     110.54     12.359      26.43                                 F0156  2  267 
     110.54     12.412      25.45                                 F0156  2  268 
     110.54     12.459      25.46                                 F0156  2  269 
     110.54     12.506      25.15                                 F0156  2  270 
     110.54     12.563      24.83                                 F0156  2  271 
     110.54     12.606      24.84                                 F0156  2  272 
     110.54     12.658      24.85                                 F0156  2  273 
     110.54     12.705      24.53                                 F0156  2  274 
     110.54     12.748      24.54                                 F0156  2  275 
     110.54     12.809      24.88                                 F0156  2  276 
     110.54     12.856      24.23                                 F0156  2  277 
     110.54     12.904      24.25                                 F0156  2  278 
     110.54     12.951      23.27                                 F0156  2  279 
     85.650      5.404      14.93                                 F0156  2  280 
     85.650      5.504      15.27                                 F0156  2  281 
     85.650      5.603      15.29                                 F0156  2  282 
     85.650      5.702      14.66                                 F0156  2  283 
     85.650      5.802      15.32                                 F0156  2  284 
     85.650      5.896      15.98                                 F0156  2  285 
     85.650      6.000      16.00                                 F0156  2  286 
     85.650      6.105      15.38                                 F0156  2  287 
     85.650      6.341      16.39                                 F0156  2  288 
     85.650      6.587      19.01                                 F0156  2  289 
     85.650      6.696      21.61                                 F0156  2  290 
     85.650      6.795      21.95                                 F0156  2  291 
     85.650      6.894      23.26                                 F0156  2  292 
     85.650      6.989      23.28                                 F0156  2  293 
     85.650      7.088      22.97                                 F0156  2  294 
     85.650      7.183      22.99                                 F0156  2  295 
     85.650      7.297      23.01                                 F0156  2  296 
     85.650      7.538      21.44                                 F0156  2  297 
     85.650      7.685      19.86                                 F0156  2  298 
     85.650      7.789      19.23                                 F0156  2  299 
     85.650      8.333      19.97                                 F0156  2  300 
     85.650      8.579      19.37                                 F0156  2  301 
     85.650      8.835      19.10                                 F0156  2  302 
     85.650      9.081      19.14                                 F0156  2  303 
     85.650      9.185      18.84                                 F0156  2  304 
     85.650      9.270      18.21                                 F0156  2  305 
     85.650      9.369      18.55                                 F0156  2  306 
     85.650      9.478      17.60                                 F0156  2  307 
     85.650      9.578      16.97                                 F0156  2  308 
     85.650     10.070      15.77                                 F0156  2  309 
     85.650     10.907      15.92                                 F0156  2  310 
     85.650     10.955      15.61                                 F0156  2  311 
     85.650     11.011      15.94                                 F0156  2  312 
     85.650     11.059      15.63                                 F0156  2  313 
     85.650     11.101      14.99                                 F0156  2  314 
     85.650     11.158      15.64                                 F0156  2  315 
     85.650     11.201      15.33                                 F0156  2  316 
     85.650     11.253      15.34                                 F0156  2  317 
     85.650     11.305      14.70                                 F0156  2  318 
     85.650     11.357      15.36                                 F0156  2  319 
     85.650     11.404      15.69                                 F0156  2  320 
     85.650     11.456      15.38                                 F0156  2  321 
     85.650     11.504      14.74                                 F0156  2  322 
     85.650     11.556      15.39                                 F0156  2  323 
     85.650     11.608      15.08                                 F0156  2  324 
     85.650     11.655      14.44                                 F0156  2  325 
     85.650     11.702      14.78                                 F0156  2  326 
     85.650     11.759      14.79                                 F0156  2  327 
     85.650     11.811      14.79                                 F0156  2  328 
     85.650     11.858      14.80                                 F0156  2  329 
     85.650     11.911      14.49                                 F0156  2  330 
     85.650     11.953      14.82                                 F0156  2  331 
     85.650     12.005      14.83                                 F0156  2  332 
     85.650     12.052      14.84                                 F0156  2  333 
     85.650     12.109      14.53                                 F0156  2  334 
     85.650     12.147      14.21                                 F0156  2  335 
     85.650     12.204      14.54                                 F0156  2  336 
     85.650     12.251      16.16                                 F0156  2  337 
     85.650     12.308      14.56                                 F0156  2  338 
     85.650     12.351      14.89                                 F0156  2  339 
     85.650     12.398      14.90                                 F0156  2  340 
     85.650     12.450      14.59                                 F0156  2  341 
     85.650     12.502      14.92                                 F0156  2  342 
     85.650     12.549      14.93                                 F0156  2  343 
     85.650     12.601      14.62                                 F0156  2  344 
     85.650     12.649      14.95                                 F0156  2  345 
     85.650     12.696      15.28                                 F0156  2  346 
     85.650     12.748      15.29                                 F0156  2  347 
     85.650     12.800      14.97                                 F0156  2  348 
     85.650     12.852      14.98                                 F0156  2  349 
     85.650     12.899      14.99                                 F0156  2  350 
     85.650     12.952      15.00                                 F0156  2  351 
     59.700      5.421      76.72                                 F0156  2  352 
     59.700      5.525      76.74                                 F0156  2  353 
     59.700      5.620      76.08                                 F0156  2  354 
     59.700      5.719      76.10                                 F0156  2  355 
     59.700      5.818      77.81                                 F0156  2  356 
     59.700      5.913      75.13                                 F0156  2  357 
     59.700      6.017      76.50                                 F0156  2  358 
     59.700      6.112      76.18                                 F0156  2  359 
     59.700      6.358      74.19                                 F0156  2  360 
     59.700      6.614      71.20                                 F0156  2  361 
     59.700      6.708      69.19                                 F0156  2  362 
     59.700      6.803      66.84                                 F0156  2  363 
     59.700      6.907      66.86                                 F0156  2  364 
     59.700      6.997      61.14                                 F0156  2  365 
     59.700      7.101      60.48                                 F0156  2  366 
     59.700      7.196      60.84                                 F0156  2  367 
     59.700      7.300      59.51                                 F0156  2  368 
     59.700      7.546      53.81                                 F0156  2  369 
     59.700      7.693      52.48                                 F0156  2  370 
     59.700      7.793      49.12                                 F0156  2  371 
     59.700      8.337      42.13                                 F0156  2  372 
     59.700      8.583      37.11                                 F0156  2  373 
     59.700      8.834      35.47                                 F0156  2  374 
     59.700      9.085      35.51                                 F0156  2  375 
     59.700      9.189      34.52                                 F0156  2  376 
     59.700      9.279      34.54                                 F0156  2  377 
     59.700      9.393      34.56                                 F0156  2  378 
     59.700      9.497      34.24                                 F0156  2  379 
     59.700      9.582      34.25                                 F0156  2  380 
     59.700     10.079      32.99                                 F0156  2  381 
     59.700     10.131      33.34                                 F0156  2  382 
     59.700     10.183      33.35                                 F0156  2  383 
     59.700     10.225      34.37                                 F0156  2  384 
     59.700     10.268      34.72                                 F0156  2  385 
     59.700     10.329      34.73                                 F0156  2  386 
     59.700     10.372      34.40                                 F0156  2  387 
     59.700     10.424      35.42                                 F0156  2  388 
     59.700     10.467      33.07                                 F0156  2  389 
     59.700     10.523      34.09                                 F0156  2  390 
     59.700     10.575      34.10                                 F0156  2  391 
     59.700     10.623      33.43                                 F0156  2  392 
     59.700     10.670      33.10                                 F0156  2  393 
     59.700     10.717      35.81                                 F0156  2  394 
     59.700     10.770      32.11                                 F0156  2  395 
     59.700     10.822      33.13                                 F0156  2  396 
     59.700     10.869      33.14                                 F0156  2  397 
     59.700     10.916      31.46                                 F0156  2  398 
     59.700     10.964      32.48                                 F0156  2  399 
     59.700     11.016      32.83                                 F0156  2  400 
     59.700     11.063      32.84                                 F0156  2  401 
     59.700     11.110      32.17                                 F0156  2  402 
     59.700     11.167      32.52                                 F0156  2  403 
     59.700     11.214      30.50                                 F0156  2  404 
     59.700     11.262      31.19                                 F0156  2  405 
     59.700     11.314      31.20                                 F0156  2  406 
     59.700     11.361      29.85                                 F0156  2  407 
     59.700     11.408      30.54                                 F0156  2  408 
     59.700     11.470      32.24                                 F0156  2  409 
     59.700     11.513      30.56                                 F0156  2  410 
     59.700     11.569      31.92                                 F0156  2  411 
     59.700     11.612      32.26                                 F0156  2  412 
     59.700     11.659      31.60                                 F0156  2  413 
     59.700     11.716      30.59                                 F0156  2  414 
     59.700     11.763      30.94                                 F0156  2  415 
     59.700     11.815      31.96                                 F0156  2  416 
     59.700     11.858      30.96                                 F0156  2  417 
     59.700     11.910      29.28                                 F0156  2  418 
     59.700     11.957      29.29                                 F0156  2  419 
     59.700     12.009      27.95                                 F0156  2  420 
     59.700     12.061      28.63                                 F0156  2  421 
     59.700     12.109      28.30                                 F0156  2  422 
     59.700     12.161      28.65                                 F0156  2  423 
     59.700     12.203      28.66                                 F0156  2  424 
     59.700     12.256      28.33                                 F0156  2  425 
     59.700     12.308      29.01                                 F0156  2  426 
     59.700     12.360      29.36                                 F0156  2  427 
     59.700     12.412      28.36                                 F0156  2  428 
     59.700     12.454      28.37                                 F0156  2  429 
     59.700     12.506      27.70                                 F0156  2  430 
     59.700     12.549      27.71                                 F0156  2  431 
     59.700     12.606      27.04                                 F0156  2  432 
     59.700     12.653      27.39                                 F0156  2  433 
     59.700     12.700      27.74                                 F0156  2  434 
     59.700     12.748      27.41                                 F0156  2  435 
     59.700     12.800      28.09                                 F0156  2  436 
     59.700     12.852      28.10                                 F0156  2  437 
     59.700     12.904      27.77                                 F0156  2  438 
     59.700     12.946      26.09                                 F0156  2  439 
ENDDATA            425          0                                 F0156  2  440 
ENDSUBENT          439          0                                 F0156  299999 
SUBENT        F0156003   20250214                             F100F0156003    1 
BIB                  4         11                                 F0156003    2 
REACTION   (5-B-10(P,EL)5-B-10,,DA)                               F0156003    3 
STATUS     (CURVE) Fig.2 from Phys.Rev.,182(1969)977 and          F0156003    4 
           fig. 1 from 80BNL,1, 259,1980 (at Ep=8 MeV).           F0156003    5 
COMMENT    Data at Ep=13.4 MeV were not digitized (no any         F0156003    6 
           information about scale of ordinate on the fig.).      F0156003    7 
HISTORY    (20200510A) SD: SF9=EXP deleted from REACTION code.    F0156003    8 
           ANG-ERR -> ANG-ERR-D; DATA-ERR -> ERR-DIG. ERR-ANALYS  F0156003    9 
           deleted. STATUS updated. Data re-digitized. Data from  F0156003   10 
           F0162.002 at Ep=8 MeV added.                           F0156003   11 
           (20250214A) Data for Ep=10.6 MeV were multiplied by 10.F0156003   12 
           Data for Ep=11.8 MeV were divided by 10.               F0156003   13 
ENDBIB              11          0                                 F0156003   14 
COMMON               2          3                                 F0156003   15 
ANG-ERR-D  ERR-DIG                                                F0156003   16 
ADEG       PER-CENT                                               F0156003   17 
        1.0        1.1                                            F0156003   18 
ENDCOMMON            3          0                                 F0156003   19 
DATA                 3       1380                                 F0156003   20 
EN         ANG-CM     DATA-CM                                     F0156003   21 
MEV        ADEG       MB/SR                                       F0156003   22 
      5.300       27.0   9.13E+02                                 F0156003   23 
      5.300       32.5   4.78E+02                                 F0156003   24 
      5.300       38.4   2.93E+02                                 F0156003   25 
      5.300       43.4   1.91E+02                                 F0156003   26 
      5.300       43.4   2.03E+02                                 F0156003   27 
      5.300       49.1   1.38E+02                                 F0156003   28 
      5.300       54.1   9.39E+01                                 F0156003   29 
      5.300       59.3   6.52E+01                                 F0156003   30 
      5.300       64.8   4.34E+01                                 F0156003   31 
      5.300       70.1   3.17E+01                                 F0156003   32 
      5.300       70.1   2.80E+01                                 F0156003   33 
      5.300       75.3   1.88E+01                                 F0156003   34 
      5.300       80.5   1.33E+01                                 F0156003   35 
      5.300       85.5   1.34E+01                                 F0156003   36 
      5.300       90.5   1.53E+01                                 F0156003   37 
      5.300       95.5   1.97E+01                                 F0156003   38 
      5.300       95.7   2.45E+01                                 F0156003   39 
      5.300      100.4   2.69E+01                                 F0156003   40 
      5.300      105.4   3.49E+01                                 F0156003   41 
      5.300      110.6   4.26E+01                                 F0156003   42 
      5.300      115.4   5.04E+01                                 F0156003   43 
      5.300      119.9   5.77E+01                                 F0156003   44 
      5.300      124.6   6.68E+01                                 F0156003   45 
      5.300      129.6   7.27E+01                                 F0156003   46 
      5.300      134.3   8.24E+01                                 F0156003   47 
      5.300      139.3   8.87E+01                                 F0156003   48 
      5.300      144.1   9.64E+01                                 F0156003   49 
      5.300      148.1   1.03E+02                                 F0156003   50 
      5.300      152.4   1.11E+02                                 F0156003   51 
      5.300      157.6   1.15E+02                                 F0156003   52 
