ENTRY            F0256   20050415                             F021F025600000001 
SUBENT        F0256001   20050415                             F021F025600100001 
BIB                  8         10                                 F025600100002 
TITLE      Nuclear matter density effects in monopole transitions.F025600100003 
AUTHOR     (M.Pignanelli,S.Micheletti,R.De Leo,S.Brandenburg,     F025600100004 
           M.N.Harakeh)                                           F025600100005 
INSTITUTE  (2ITYMIL,2ITYBAU,2NEDGRN)                              F025600100006 
REFERENCE  (J,PR/C,33,40,1986)                                    F025600100007 
FACILITY   (ISOCY,2ITYMIL)                                        F025600100008 
DETECTOR   (MAGSP)The QMG/2 magnetic spectrograph.                F025600100009 
ERR-ANALYS (ANG-ERR-D)Digitizing error                            F025600100010 
           (ERR-DIG)Digitizing error                              F025600100011 
HISTORY    (20041001C)                                            F025600100012 
ENDBIB              10          0                                 F025600100013 
COMMON               1          3                                 F025600100014 
ERR-DIG                                                           F025600100015 
PER-CENT                                                          F025600100016 
 0.2                                                              F025600100017 
ENDCOMMON            3          0                                 F025600100018 
ENDSUBENT           17          0                                 F025600199999 
SUBENT        F0256002   20050415                             F021F025600200001 
BIB                  2          2                                 F025600200002 
REACTION   (12-MG-24(A,INL)12-MG-24,PAR,DA)                       F025600200003 
STATUS     (CURVE)Fig.1,9                                         F025600200004 
ENDBIB               2          0                                 F025600200005 
COMMON               1          3                                 F025600200006 
ANG-ERR-D                                                         F025600200007 
ADEG                                                              F025600200008 
 0.17                                                             F025600200009 
ENDCOMMON            3          0                                 F025600200010 
DATA                 4        113                                 F025600200011 
E-LVL      EN         ANG-CM     DATA-CM                          F025600200012 
MEV        MEV        ADEG       MB/SR                            F025600200013 
 1.3700     120.00     4.8611     87.798                          F025600200014 
 1.3700     120.00     5.5433     150.09                          F025600200015 
 1.3700     120.00     6.8836     191.39                          F025600200016 
 1.3700     120.00     8.2141     173.45                          F025600200017 
 1.3700     120.00     9.0347     111.76                          F025600200018 
 1.3700     120.00     10.180     53.728                          F025600200019 
 1.3700     120.00     11.145     15.860                          F025600200020 
 1.3700     120.00     12.478     15.465                          F025600200021 
 1.3700     120.00     13.668     35.415                          F025600200022 
 1.3700     120.00     14.848     56.252                          F025600200023 
 1.3700     120.00     16.179     52.240                          F025600200024 
 1.3700     120.00     17.170     38.021                          F025600200025 
 1.3700     120.00     18.318     19.666                          F025600200026 
 1.3700     120.00     19.301     10.945                          F025600200027 
 1.3700     120.00     20.467     10.937                          F025600200028 
 1.3700     120.00     21.646     16.545                          F025600200029 
 1.3700     120.00     22.987     21.619                          F025600200030 
 1.3700     120.00     24.154     21.603                          F025600200031 
 1.3700     120.00     25.148     17.763                          F025600200032 
 1.3700     120.00     26.306     12.927                          F025600200033 
 1.3700     120.00     27.464     9.6398                          F025600200034 
 1.3700     120.00     28.630     9.6329                          F025600200035 
 1.3700     120.00     29.633     10.613                          F025600200036 
 1.3700     120.00     30.968     11.135                          F025600200037 
 1.3700     120.00     32.135     11.402                          F025600200038 
 1.3700     120.00     33.464     9.8413                          F025600200039 
 1.3700     120.00     34.460     8.4963                          F025600200040 
 1.3700     120.00     35.622     7.1576                          F025600200041 
 1.3700     120.00     36.450     6.0311                          F025600200042 
 1.3700     120.00     37.949     5.7386                          F025600200043 
 1.3700     120.00     38.945     5.0766                          F025600200044 
 1.3700     120.00     40.610     4.8300                          F025600200045 
 1.3700     120.00     43.934     3.5103                          F025600200046 
 1.3700     120.00     46.421     2.2050                          F025600200047 
 1.3700     120.00     48.745     1.6036                          F025600200048 
 1.3700     120.00     50.737     1.2247                          F025600200049 
 1.3700     120.00     52.895    0.91272                          F025600200050 
 1.3700     120.00     55.218    0.63215                          F025600200051 
 1.3700     120.00     57.374    0.43788                          F025600200052 
 1.3700     120.00     59.699    0.32630                          F025600200053 
 1.3700     120.00     61.854    0.22057                          F025600200054 
 1.3700     120.00     64.177    0.15277                          F025600200055 
 1.3700     120.00     67.324    0.77019E-01                      F025600200056 
 1.3700     120.00     70.474    0.43865E-01                      F025600200057 
 1.3700     120.00     73.627    0.27543E-01                      F025600200058 
 6.4300     40.000     7.0917     2.8317                          F025600200059 
 6.4300     40.000     9.2657    0.61681                          F025600200060 
 6.4300     40.000     10.103    0.34829                          F025600200061 
 6.4300     40.000     11.561    0.75899                          F025600200062 
 6.4300     40.000     12.325     1.8551                          F025600200063 
 6.4300     40.000     14.639     2.9795                          F025600200064 
 6.4300     40.000     16.748     3.1490                          F025600200065 
 6.4300     40.000     18.987     1.7426                          F025600200066 
 6.4300     40.000     23.261    0.35115                          F025600200067 
 6.4300     40.000     24.863    0.48463                          F025600200068 
 6.4300     40.000     26.475    0.77881                          F025600200069 
 6.4300     40.000     28.066    0.92308                          F025600200070 
 6.4300     40.000     29.452    0.71997                          F025600200071 
 6.4300     40.000     31.368    0.59428                          F025600200072 
 6.4300     40.000     32.558    0.34191                          F025600200073 
 6.4300     40.000     34.817    0.25170                          F025600200074 
 6.4300     40.000     36.574    0.26109                          F025600200075 
 6.4300     40.000     38.169    0.32763                          F025600200076 
 6.4300     40.000     41.894    0.58915                          F025600200077 
 6.4300     40.000     43.994    0.54503                          F025600200078 
 6.4300     40.000     47.299    0.36450                          F025600200079 
 6.4300     40.000     50.432    0.25812                          F025600200080 
 6.4300     40.000     54.455    0.21678                          F025600200081 
 6.4300     120.00     5.0815     1.1501                          F025600200082 
 6.4300     120.00     6.6676     1.2903                          F025600200083 
 6.4300     120.00     7.9745     4.5437                          F025600200084 
 6.4300     120.00     8.6956     6.1924                          F025600200085 
 6.4300     120.00     10.059     3.2630                          F025600200086 
