ENTRY            F0473   19990410                             0000F047300000001 
SUBENT        F0473001   19990410                             0000F047300100001 
BIB                  8         10                                 F047300100002 
TITLE      10B(He3,particle) cross sections and the 26, 28        F047300100003 
           and 32 MeV states of 13N                               F047300100004 
AUTHOR     (R.A.I.BELL,I.G.GRAHAM,J.V.THOMPSON,E.W.TITTERTON)     F047300100005 
INSTITUTE  (3AULCBR)                                              F047300100006 
REFERENCE  (J,NP/A,193,385,197210)                                F047300100007 
SAMPLE     Self-supporting targets containing about               F047300100008 
           100 mu-g/cm**2 of 10B were prepared                    F047300100009 
METHOD     (PHD)                                                  F047300100010 
FACILITY   (VDGT)                                                 F047300100011 
HISTORY    (19920527C)                                            F047300100012 
ENDBIB              10          0                                 F047300100013 
NOCOMMON             0          0                                 F047300100014 
ENDSUBENT           13          0                                 F047300199999 
SUBENT        F0473002   19990410                             0000F047300200001 
BIB                  5          7                                 F047300200002 
REACTION   (5-B-10(HE3,P)6-C-12,PAR,DA,,,EXP)                     F047300200003 
DETECTOR   (SILI) Four detectors 2000 mu-m Si(Li)                 F047300200004 
ERR-ANALYS (EN-ERR) Digitizing error                              F047300200005 
           (DATA-ERR) Digitizing error                            F047300200006 
           (ERR-T) Absolute error                                 F047300200007 
EN-SEC     (E-LVL,6-C-12)                                         F047300200008 
STATUS     (CURVE) Fig.3                                          F047300200009 
ENDBIB               7          0                                 F047300200010 
COMMON               3          3                                 F047300200011 
ERR-T      EN-ERR     DATA-ERR                                    F047300200012 
PER-CENT   MEV        MB/SR                                       F047300200013 
  13.       0.03        0.001                                     F047300200014 
ENDCOMMON            3          0                                 F047300200015 
DATA                 4        121                                 F047300200016 
EN         E-LVL      ANG        DATA                             F047300200017 
MEV        MEV        ADEG       MB/SR                            F047300200018 
    11.58       0.        90.         0.0203                      F047300200019 
    11.6        0.       150.         0.0526                      F047300200020 
    11.62       4.43      90.         0.1667                      F047300200021 
    11.67       4.43     150.         0.2103                      F047300200022 
    11.8        0.       150.         0.0511                      F047300200023 
    11.81       0.        90.         0.0267                      F047300200024 
    11.81       4.43      90.         0.1511                      F047300200025 
    11.86       4.43     150.         0.1947                      F047300200026 
    11.99       0.        90.         0.0205                      F047300200027 
    11.99       4.43      90.         0.1464                      F047300200028 
    12.01       0.       150.         0.0488                      F047300200029 
    12.04       4.43     150.         0.1885                      F047300200030 
    12.19       0.       150.         0.0505                      F047300200031 
    12.2        0.        90.         0.0198                      F047300200032 
    12.2        4.43      90.         0.1403                      F047300200033 
    12.23       4.43     150.         0.18                        F047300200034 
    12.38       4.43      90.         0.1396                      F047300200035 
    12.4        0.       150.         0.0482                      F047300200036 
    12.41       0.        90.         0.0199                      F047300200037 
    12.41       4.43     150.         0.1738                      F047300200038 
    12.58       0.       150.         0.0467                      F047300200039 
    12.59       0.        90.         0.0215                      F047300200040 
    12.59       4.43      90.         0.1444                      F047300200041 
    12.6        4.43     150.         0.1629                      F047300200042 
    12.79       0.       150.         0.0468                      F047300200043 
    12.8        0.        90.         0.0177                      F047300200044 
    12.81       4.43     150.         0.1607                      F047300200045 
    12.82       4.43      90.         0.1374                      F047300200046 
    12.97       0.       150.         0.0453                      F047300200047 
    12.98       0.        90.         0.0202                      F047300200048 
    13.         4.43      90.         0.1312                      F047300200049 
    13.02       4.43     150.         0.1467                      F047300200050 
    13.18       0.        90.         0.0187                      F047300200051 
    13.18       0.       150.         0.0438                      F047300200052 
    13.21       4.43      90.         0.129                       F047300200053 
    13.23       4.43     150.         0.1428                      F047300200054 
    13.36       0.       150.         0.0392                      F047300200055 
    13.39       0.        90.         0.0196                      F047300200056 
    13.4        4.43      90.         0.1142                      F047300200057 
    13.41       4.43     150.         0.1327                      F047300200058 
    13.59       0.        90.         0.0181                      F047300200059 
    13.6        4.43      90.         0.1158                      F047300200060 
    13.61       0.       150.         0.0401                      F047300200061 
    13.62       4.43     150.         0.1312                      F047300200062 
    13.78       0.        90.         0.0174                      F047300200063 
    13.78       4.43      90.         0.1151                      F047300200064 
    13.8        4.43     150.         0.1313                      F047300200065 
    13.82       0.       150.         0.0355                      F047300200066 
    13.98       0.        90.         0.0183                      F047300200067 
    13.99       4.43      90.         0.1082                      F047300200068 
    14.         0.       150.         0.0324                      F047300200069 
    14.01       4.43     150.         0.1244                      F047300200070 
    14.19       0.        90.         0.0152                      F047300200071 
    14.19       4.43     150.         0.1213                      F047300200072 
    14.2        4.43      90.         0.1067                      F047300200073 
    14.21       0.       150.         0.0325                      F047300200074 
    14.4        4.43     150.         0.1245                      F047300200075 
    14.41       0.       150.         0.0294                      F047300200076 
    14.42       0.        90.         0.0161                      F047300200077 
    14.43       4.43      90.         0.0982                      F047300200078 
    14.6        0.       150.         0.0287                      F047300200079 
    14.6        4.43     150.         0.1254                      F047300200080 
    14.62       0.        90.         0.0162                      F047300200081 
    14.64       4.43      90.         0.0959                      F047300200082 
    14.78       0.       150.         0.0265                      F047300200083 
    14.78       4.43     150.         0.1239                      F047300200084 
    14.81       0.        90.         0.0139                      F047300200085 
    14.84       4.43      90.         0.0952                      F047300200086 
    14.99       0.        90.         0.0132                      F047300200087 
    15.01       0.       150.         0.025                       F047300200088 
    15.02       4.43      90.         0.0938                      F047300200089 
    15.04       4.43     150.         0.1217                      F047300200090 
    15.19       0.        90.         0.0133                      F047300200091 
    15.19       0.       150.         0.0243                      F047300200092 
    15.22       4.43     150.         0.1249                      F047300200093 
    15.23       4.43      90.         0.0891                      F047300200094 
    15.4        0.        90.         0.0134                      F047300200095 
    15.4        0.       150.         0.0236                      F047300200096 
    15.41       4.43      90.         0.0861                      F047300200097 
    15.43       4.43     150.         0.1188                      F047300200098 
    15.58       0.       150.         0.0221                      F047300200099 
    15.6        0.        90.         0.0112                      F047300200100 
    15.61       4.43     150.         0.1165                      F047300200101 
    15.62       4.43      90.         0.0831                      F047300200102 
    15.76       0.       150.         0.0222                      F047300200103 
    15.79       4.43     150.         0.1181                      F047300200104 
    15.83       4.43      90.         0.0839                      F047300200105 
    16.01       0.       150.         0.0176                      F047300200106 
    16.01       4.43      90.         0.073                       F047300200107 
    16.02       4.43     150.         0.1198                      F047300200108 
    16.2        4.43     150.         0.1129                      F047300200109 
    16.22       0.       150.         0.0169                      F047300200110 
    16.22       4.43      90.         0.0763                      F047300200111 
    16.38       4.43      90.         0.0669                      F047300200112 
    16.41       4.43     150.         0.1192                      F047300200113 
    16.42       0.       150.         0.0177                      F047300200114 
    16.61       0.       150.         0.0139                      F047300200115 
    16.61       4.43      90.         0.0733                      F047300200116 
    16.61       4.43     150.         0.1123                      F047300200117 
    16.79       4.43      90.         0.0687                      F047300200118 
    16.81       0.       150.         0.0148                      F047300200119 
    16.82       4.43     150.         0.1139                      F047300200120 
    17.         4.43      90.         0.0735                      F047300200121 
    17.         4.43     150.         0.1093                      F047300200122 
    17.02       0.       150.         0.0164                      F047300200123 
    17.2        0.       150.         0.0133                      F047300200124 
    17.25       4.43      90.         0.0681                      F047300200125 
    17.41       0.       150.         0.0142                      F047300200126 
    17.43       4.43      90.         0.0659                      F047300200127 
    17.61       0.       150.         0.0127                      F047300200128 
    17.64       4.43      90.         0.0667                      F047300200129 
    17.8        0.       150.         0.012                       F047300200130 
    17.84       4.43      90.         0.0645                      F047300200131 
    18.         0.       150.         0.0137                      F047300200132 
    18.03       4.43      90.         0.0622                      F047300200133 
    18.21       0.       150.         0.013                       F047300200134 
    18.23       4.43      90.         0.0623                      F047300200135 
    18.39       0.       150.         0.01                        F047300200136 
    18.42       4.43      90.         0.0593                      F047300200137 
    18.6        4.43      90.         0.0578                      F047300200138 
    18.62       0.       150.         0.0116                      F047300200139 
ENDDATA            123          0                                 F047300200140 
ENDSUBENT          139          0                                 F047300299999 
SUBENT        F0473003   19990410                             0000F047300300001 
BIB                  6         11                                 F047300300002 
REACTION   (5-B-10(HE3,D)6-C-11,PAR,DA,,,EXP)                     F047300300003 
METHOD     (EDE)                                                  F047300300004 
DETECTOR   (TELES) Telescope consisting of a 32 mu-m              F047300300005 
           transmission counter backed by a 1000 mu-m             F047300300006 
           surface-barrier counter                                F047300300007 
ERR-ANALYS (EN-ERR) Digitizing error                              F047300300008 
           (DATA-ERR) Digitizing error                            F047300300009 
           (ERR-1) Scale uncertainty                              F047300300010 
           (DATA-ERR1) Relative errors                            F047300300011 
EN-SEC     (E-LVL,6-C-11)                                         F047300300012 
STATUS     (CURVE) Fig.7                                          F047300300013 
ENDBIB              11          0                                 F047300300014 
COMMON               5          3                                 F047300300015 
EN-ERR     ANG        DATA-ERR   DATA-ERR1  ERR-1                 F047300300016 
MEV        ADEG       MB/SR      PER-CENT   PER-CENT              F047300300017 
   0.005     150.0     0.001       20.0       15.0                F047300300018 
ENDCOMMON            3          0                                 F047300300019 
