ENTRY            F0018   19990407                             0000F001800000001 
SUBENT        F0018001   19990407                             0000F001800100001 
BIB                 10         17                                 F001800100002 
TITLE      Elastic scattering of protons by 6Li                   F001800100003 
AUTHOR     (W.D.HARRISON,B.W.WHITEHEAD)                           F001800100004 
INSTITUTE  (1USACAL)                                              F001800100005 
REFERENCE  (J,PR,132,2607,196312)                                 F001800100006 
MONIT-REF  (,MCCRAY,J,PR,130,(5),2034,196306) In the region of    F001800100007 
           incident proton energy from 2.4 to 2.8 meV             F001800100008 
SAMPLE     The thickness of the 6Li (isotopic abundance 99%) on   F001800100009 
           the various targets used in the course of this         F001800100010 
           experiment ranged from 30 to 300 mu-g/cm**2.           F001800100011 
METHOD     (PHD)                                                  F001800100012 
FACILITY   (VDGT)                                                 F001800100013 
DETECTOR   (SOLST) Lithium-drifted solid-state detectors (resolu- F001800100014 
           tion=200keV) and surface-barrier detectors (resolu-    F001800100015 
           tion=100keV). Three independently movable detectors    F001800100016 
           were used simaltaneously.                              F001800100017 
HISTORY    (19820423C)                                            F001800100018 
           (19990407A) CNPD: corrected 4-dig. year                F001800100019 
ENDBIB              17          0                                 F001800100020 
NOCOMMON             0          0                                 F001800100021 
ENDSUBENT           20          0                                 F001800199999 
SUBENT        F0018002   19990407                             0000F001800200001 
BIB                  3          7                                 F001800200002 
REACTION   (3-LI-6(P,EL)3-LI-6,,DA,,,EXP)                         F001800200003 
ERR-ANALYS (ERR-S) The statistics of the measurement, the         F001800200004 
           magnitude of background which had to be subtracted,    F001800200005 
           and the accuracy with which data from that particular  F001800200006 
           target could be normalized                             F001800200007 
           (ERR-1) Absolute probable error for the normalization  F001800200008 
STATUS     (TABLE) Table 1                                        F001800200009 
ENDBIB               7          0                                 F001800200010 
COMMON               1          3                                 F001800200011 
ERR-1                                                             F001800200012 
PER-CENT                                                          F001800200013 
  5.                                                              F001800200014 
ENDCOMMON            3          0                                 F001800200015 
DATA                 4        290                                 F001800200016 
     4.4      125.3       45.         7.                          F001800200136 
     4.4      140.7       47.         7.                          F001800200137 
     4.4      163.3       50.         7.                          F001800200138 
     4.6       54.8      127.        15.                          F001800200139 
     4.6       63.4      105.        15.                          F001800200140 
     4.6       80.4       61.         7.                          F001800200141 
     4.6       90.        53.        10.                          F001800200142 
     4.6       99.6       49.         6.                          F001800200143 
     4.6      116.5       45.         6.                          F001800200144 
     4.6      125.3       42.         7.                          F001800200145 
     4.6      140.7       45.         7.                          F001800200146 
     4.6      163.3       54.        10.                          F001800200147 
     4.8       54.8      119.        15.                          F001800200148 
     4.8       63.4      100.         7.                          F001800200149 
     4.8       80.4       58.         7.                          F001800200150 
     4.8       90.        54.         7.                          F001800200151 
     4.8       99.6       49.         6.                          F001800200152 
     4.8      116.5       46.         5.                          F001800200153 
     4.8      125.3       42.         5.                          F001800200154 
     4.8      140.7       45.         5.                          F001800200155 
     4.8      163.3       56.         5.                          F001800200156 
     5.        58.4      121.        15.                          F001800200157 
     5.        63.4      100.         7.                          F001800200158 
     5.        80.4       61.         7.                          F001800200159 
     5.        90.        47.         7.                          F001800200160 
     5.        99.6       46.         6.                          F001800200161 
     5.       116.5       41.5        5.                          F001800200162 
     5.       125.3       41.1        5.                          F001800200163 
     5.       140.7       43.4        5.                          F001800200164 
     5.       163.3       55.         5.                          F001800200165 
     5.2       39.1      211.         3.                          F001800200166 
     5.2       54.8      118.         2.                          F001800200167 
     5.2       63.4       90.8        2.                          F001800200168 
     5.2       73.7       63.6        2.                          F001800200169 
     5.2       80.4       56.8        5.                          F001800200170 
     5.2       90.        45.4        1.                          F001800200171 
     5.2       99.6       39.5        6.                          F001800200172 
     5.2      109.4       38.9        2.                          F001800200173 
     5.2      116.5       38.         8.                          F001800200174 
     5.2      125.3       35.         7.                          F001800200175 
     5.2      140.7       42.         8.                          F001800200176 
     5.2      150.5       47.6        1.                          F001800200177 
     5.2      163.3       52.8        2.                          F001800200178 
     5.4       39.1      263.         5.                          F001800200179 
     5.4       54.8      132.         3.                          F001800200180 
     5.4       63.4       89.         3.                          F001800200181 
     5.4       80.4       52.7        3.                          F001800200182 
     5.4       90.        43.2        3.                          F001800200183 
     5.4       99.6       38.5        3.                          F001800200184 
     5.4      109.4       36.         5.                          F001800200185 
     5.4      116.5       37.         3.                          F001800200186 
     5.4      125.3       37.5        3.                          F001800200187 
     5.4      140.7       41.         3.                          F001800200188 
     5.4      150.5       48.         3.                          F001800200189 
     5.4      163.3       54.         4.                          F001800200190 
     5.5       90.        39.5        3.                          F001800200191 
     5.5      125.3       32.5        3.                          F001800200192 
     5.6       54.8      133.         8.                          F001800200193 
     5.6       63.4       95.         8.                          F001800200194 
     5.6       80.4       49.         7.                          F001800200195 
     5.6       90.        38.5        5.                          F001800200196 
     5.6       99.6       36.         7.                          F001800200197 
     5.6      116.5       34.         6.                          F001800200198 
     5.6      125.3       33.         6.                          F001800200199 
     5.6      140.7       36.         7.                          F001800200200 
     5.6      163.3       48.         8.                          F001800200201 
     5.8       39.1      229.         3.                          F001800200202 
     5.8       54.8      135.         8.                          F001800200203 
     5.8       63.4       91.         8.                          F001800200204 
     5.8       73.7       56.6        1.                          F001800200205 
     5.8       80.4       46.5        5.                          F001800200206 
     5.8       90.        35.9        2.                          F001800200207 
     5.8       99.6       30.9        2.                          F001800200208 
     5.8      109.4       29.         5.                          F001800200209 
     5.8      116.5       29.5        6.                          F001800200210 
     5.8      125.3       30.        10.                          F001800200211 
     5.8      140.7       32.        12.                          F001800200212 
     5.8      150.5       37.3        2.                          F001800200213 
     5.8      163.3       44.         8.                          F001800200214 
     6.        39.1      222.         3.                          F001800200215 
     6.        54.8      119.7        1.                          F001800200216 
     6.        63.4       90.         5.                          F001800200217 
     6.        73.7       51.4        1.                          F001800200218 
     6.        80.4       44.5        5.                          F001800200219 
     6.        90.        33.         1.                          F001800200220 
     6.        99.6       28.5        5.                          F001800200221 
     6.       109.4       27.         5.                          F001800200222 
     6.       116.5       27.         5.                          F001800200223 
     6.       125.3       26.9        2.                          F001800200224 
     6.       140.7       29.5        5.                          F001800200225 
     6.       150.5       34.5        5.                          F001800200226 
     6.       163.3       42.         5.                          F001800200227 
     6.5       90.        29.9        2.                          F001800200228 
     6.5      125.3       24.         4.                          F001800200229 
     7.        54.8      143.        10.                          F001800200230 
     7.        63.4       71.        10.                          F001800200231 
     7.        80.4       33.         7.                          F001800200232 
     7.        90.        25.6        5.                          F001800200233 
     7.        99.6       24.         7.                          F001800200234 
     7.       116.5       23.         7.                          F001800200235 
     7.       125.3       22.         3.                          F001800200236 
     7.       140.7       24.         7.                          F001800200237 
     7.       163.3       30.         7.                          F001800200238 
     7.5       90.        22.5        3.                          F001800200239 
     7.5      125.3       19.9        2.                          F001800200240 
     8.        39.1      237.         3.                          F001800200241 
     8.        54.8      116.         3.                          F001800200242 
     8.        63.4       64.3        3.                          F001800200243 
     8.        73.7       34.4        3.                          F001800200244 
     8.        80.4       25.3        3.                          F001800200245 
     8.        90.        20.1        3.                          F001800200246 
     8.        99.6       19.5        3.                          F001800200247 
     8.       109.4       20.2        2.                          F001800200248 
     8.       116.5       19.9        2.                          F001800200249 
     8.       125.3       19.         2.                          F001800200250 
     8.       132.7       18.8        2.                          F001800200251 
     8.       140.7       18.7        2.                          F001800200252 
     8.       150.5       21.         2.                          F001800200253 
     8.       163.3       23.9        3.                          F001800200254 
     8.5       90.        17.7        3.                          F001800200255 
     8.5      125.3       17.3        2.                          F001800200256 
     9.        63.4       56.5        5.                          F001800200257 
     9.        80.4       22.         5.                          F001800200258 
     9.        90.        16.4        3.                          F001800200259 
     9.        99.6       17.         2.                          F001800200260 
     9.       116.5       17.3        2.                          F001800200261 
     9.       125.3       16.2        2.                          F001800200262 
     9.       140.7       14.7        2.                          F001800200263 
     9.       163.3       18.7        2.                          F001800200264 
     9.5       90.        15.         3.                          F001800200265 
     9.5      125.3       15.         2.                          F001800200266 
    10.        63.4       47.8        5.                          F001800200267 
    10.        73.7       23.6        4.                          F001800200268 
    10.        80.4       16.3        4.                          F001800200269 
    10.        90.        13.5        3.                          F001800200270 
    10.        99.6       14.6        3.                          F001800200271 
    10.       109.4       15.2        4.                          F001800200272 
    10.       116.5       15.         3.                          F001800200273 
    10.       125.3       13.6        3.                          F001800200274 
    10.       140.7       11.2        3.                          F001800200275 
    10.       150.5       12.5        4.                          F001800200276 
    10.       163.3       14.5        3.                          F001800200277 
    10.5       90.        12.5        3.                          F001800200278 
    10.5      125.3       12.6        3.                          F001800200279 
    11.        39.1      228.         3.                          F001800200280 
    11.        54.8       97.2        3.                          F001800200281 
    11.        63.4       48.3        3.                          F001800200282 
    11.        80.4       15.3        3.                          F001800200283 
    11.        90.        11.8        3.                          F001800200284 
    11.        99.6       13.4        3.                          F001800200285 
    11.       109.4       13.8        3.                          F001800200286 
    11.       116.5       13.4        3.                          F001800200287 
    11.       125.3       12.         2.                          F001800200288 
    11.       132.7       10.3        3.                          F001800200289 
    11.       140.7        9.83       3.                          F001800200290 
    11.       150.5        9.19       3.                          F001800200291 
    11.       163.3       10.4        3.                          F001800200292 
    11.5       90.        10.9        3.                          F001800200293 
    11.5      125.3       11.15       2.                          F001800200294 
    12.        39.1      204.         3.                          F001800200295 
    12.        54.8       82.6        3.                          F001800200296 
    12.        63.4       40.3        3.                          F001800200297 
    12.        73.7       17.3        3.                          F001800200298 
    12.        80.4       11.5        3.                          F001800200299 
    12.        90.        10.3        3.                          F001800200300 
    12.        99.6       11.2        3.                          F001800200301 
    12.       109.4       12.4        3.                          F001800200302 
    12.       116.5       11.8        3.                          F001800200303 
    12.       125.3       10.6        2.                          F001800200304 
    12.       132.7        8.62       3.                          F001800200305 
    12.       140.7        7.45       3.                          F001800200306 
    12.       150.5        7.17       3.                          F001800200307 
    12.       163.3        7.98       3.                          F001800200308 
ENDDATA            292          0                                 F001800200309 
ENDSUBENT          308          0                                 F001800299999 
ENDENTRY             2          0                                 F001899999999 
