ENTRY            11251   19800820                             00001125100000001 
SUBENT        11251001   19800820                             00001125100100001 
BIB                  6          9                                 1125100100002 
INSTITUTE  (1USAANL)                                              1125100100003 
REFERENCE  (P,ANL-5554,22,5608)                                   1125100100004 
           (J,BAP,1,187(K1),56)                                   1125100100005 
AUTHOR     (R.O.LANE,J.E.MONAHAN)                                 1125100100006 
TITLE      DIFFERENTIAL CROSS SECTIONS FOR NEUTRON RESONANCE      1125100100007 
            SCATTERING.                                           1125100100008 
STATUS     (SCSRS)                                                1125100100009 
HISTORY    (760929T) TRANSLATED FROM SCISRS                       1125100100010 
           (800820A) CONVERTED TO REACTION FORMALISM              1125100100011 
ENDBIB               9          0                                 1125100100012 
NOCOMMON             0          0                                 1125100100013 
ENDSUBENT           12          0                                 1125100199999 
SUBENT        11251002   19800820                             00001125100200001 
BIB                  2          2                                 1125100200002 
REACTION   (4-BE-9(N,EL)4-BE-9,,DA)                               1125100200003 
DETECTOR   (LONGC)    LONG COUNTER                                1125100200004 
ENDBIB               2          0                                 1125100200005 
COMMON               1          3                                 1125100200006 
EN-ERR                                                            1125100200007 
MEV                                                               1125100200008 
 8.     -03                                                       1125100200009 
ENDCOMMON            3          0                                 1125100200010 
DATA                 3        190                                 1125100200011 
EN         COS-CM     DATA                                        1125100200012 
MEV        NO-DIM     MB/SR                                       1125100200013 
 5.46   -01 0.91000    2.951  +02                                 1125100200014 
 5.46   -01 0.51500    3.061  +02                                 1125100200015 
 5.46   -01-0.1942     2.915  +02                                 1125100200016 
 5.46   -01-0.4802     2.715  +02                                 1125100200017 
 5.46   -01-0.8599     2.366  +02                                 1125100200018 
 6.00   -01 0.91000    3.569  +02                                 1125100200019 
 6.00   -01 0.91000    3.277  +02                                 1125100200020 
 6.00   -01 0.51500    3.568  +02                                 1125100200021 
 6.00   -01 0.51500    3.444  +02                                 1125100200022 
 6.00   -01-0.1942     3.403  +02                                 1125100200023 
 6.00   -01-0.1942     3.390  +02                                 1125100200024 
 6.00   -01-0.4802     3.271  +02                                 1125100200025 
 6.00   -01-0.4802     3.227  +02                                 1125100200026 
 6.00   -01-0.8599     3.056  +02                                 1125100200027 
 6.00   -01-0.8599     2.928  +02                                 1125100200028 
 6.07   -01 0.91000    4.347  +02                                 1125100200029 
 6.07   -01 0.51500    4.144  +02                                 1125100200030 
 6.07   -01-0.1942     3.897  +02                                 1125100200031 
 6.07   -01-0.4802     3.845  +02                                 1125100200032 
 6.07   -01-0.8599     3.802  +02                                 1125100200033 
 6.10   -01 0.91000    5.279  +02                                 1125100200034 
 6.10   -01 0.51500    4.631  +02                                 1125100200035 
 6.10   -01-0.1942     4.232  +02                                 1125100200036 
 6.10   -01-0.4802     4.378  +02                                 1125100200037 
 6.10   -01-0.8599     4.750  +02                                 1125100200038 
 6.11   -01 0.91000    6.008  +02                                 1125100200039 
 6.11   -01 0.51500    4.803  +02                                 1125100200040 
 6.11   -01-0.1942     4.130  +02                                 1125100200041 
 6.11   -01-0.4802     4.377  +02                                 1125100200042 
 6.11   -01-0.8599     5.008  +02                                 1125100200043 
 6.15   -01 0.91000    6.928  +02                                 1125100200044 
 6.15   -01 0.51500    5.285  +02                                 1125100200045 
 6.15   -01-0.1942     4.441  +02                                 1125100200046 
 6.15   -01-0.4802     4.944  +02                                 1125100200047 
 6.15   -01-0.8599     6.106  +02                                 1125100200048 
 6.21   -01 0.91000    8.368  +02                                 1125100200049 
 6.21   -01 0.51500    5.711  +02                                 1125100200050 
 6.21   -01-0.1942     4.458  +02                                 1125100200051 
 6.21   -01-0.4802     5.362  +02                                 1125100200052 
 6.21   -01-0.8599     7.387  +02                                 1125100200053 
 6.215  -01 0.91000    9.013  +02                                 1125100200054 
 6.215  -01 0.51500    6.020  +02                                 1125100200055 
 6.215  -01-0.1942     4.680  +02                                 1125100200056 
 6.215  -01-0.4802     5.757  +02                                 1125100200057 
 6.215  -01-0.8599     7.926  +02                                 1125100200058 
 6.22   -01 0.91000    8.676  +02                                 1125100200059 
 6.22   -01 0.51500    5.864  +02                                 1125100200060 
 6.22   -01-0.1942     4.449  +02                                 1125100200061 
 6.22   -01-0.4802     5.335  +02                                 1125100200062 
 6.22   -01-0.8599     7.363  +02                                 1125100200063 
 6.25   -01 0.91000    9.041  +02                                 1125100200064 
 6.25   -01 0.51500    5.929  +02                                 1125100200065 
 6.25   -01-0.1942     4.469  +02                                 1125100200066 
 6.25   -01-0.4802     5.536  +02                                 1125100200067 
 6.25   -01-0.8599     7.919  +02                                 1125100200068 
 6.27   -01 0.91000    8.028  +02                                 1125100200069 
 6.27   -01 0.51500    5.152  +02                                 1125100200070 
 6.27   -01-0.1942     3.881  +02                                 1125100200071 
 6.27   -01-0.4802     4.929  +02                                 1125100200072 
 6.27   -01-0.8599     7.233  +02                                 1125100200073 
 6.31   -01 0.91000    7.328  +02                                 1125100200074 
 6.31   -01 0.51500    4.574  +02                                 1125100200075 
 6.31   -01-0.1942     3.287  +02                                 1125100200076 
 6.31   -01-0.4802     4.234  +02                                 1125100200077 
 6.31   -01-0.8599     6.348  +02                                 1125100200078 
 6.38   -01 0.91000    6.701  +02                                 1125100200079 
 6.38   -01 0.51500    4.369  +02                                 1125100200080 
 6.38   -01-0.1942     3.180  +02                                 1125100200081 
 6.38   -01-0.4802     3.903  +02                                 1125100200082 
 6.38   -01-0.8599     5.565  +02                                 1125100200083 
 6.40   -01 0.91000    6.177  +02                                 1125100200084 
 6.40   -01 0.51500    4.012  +02                                 1125100200085 
 6.40   -01-0.1942     2.996  +02                                 1125100200086 
 6.40   -01-0.4802     3.736  +02                                 1125100200087 
 6.40   -01-0.8599     5.392  +02                                 1125100200088 
 6.41   -01 0.91000    5.670  +02                                 1125100200089 
 6.41   -01 0.51500    3.673  +02                                 1125100200090 
 6.41   -01-0.1942     2.675  +02                                 1125100200091 
 6.41   -01-0.4802     3.310  +02                                 1125100200092 
 6.41   -01-0.8599     4.758  +02                                 1125100200093 
 6.51   -01 0.91000    5.210  +02                                 1125100200094 
 6.51   -01 0.51500    3.656  +02                                 1125100200095 
 6.51   -01-0.1942     2.760  +02                                 1125100200096 
 6.51   -01-0.4802     3.157  +02                                 1125100200097 
 6.51   -01-0.8599     4.129  +02                                 1125100200098 
 6.55   -01 0.91000    4.468  +02                                 1125100200099 
 6.55   -01 0.51500    3.316  +02                                 1125100200100 
 6.55   -01-0.1942     2.659  +02                                 1125100200101 
 6.55   -01-0.4802     2.960  +02                                 1125100200102 
 6.55   -01-0.8599     3.689  +02                                 1125100200103 
 6.61   -01 0.91000    4.771  +02                                 1125100200104 
 6.61   -01 0.51500    3.422  +02                                 1125100200105 
 6.61   -01-0.1942     3.646  +02                                 1125100200106 
 6.61   -01-0.4802     2.994  +02                                 1125100200107 
 6.61   -01-0.8599     3.232  +02                                 1125100200108 
 6.695  -01 0.91000    4.197  +02                                 1125100200109 
 6.695  -01 0.51500    3.165  +02                                 1125100200110 
 6.695  -01-0.1942     2.523  +02                                 1125100200111 
 6.695  -01-0.4802     2.749  +02                                 1125100200112 
 6.695  -01-0.8599     3.334  +02                                 1125100200113 
 6.71   -01 0.91000    4.222  +02                                 1125100200114 
 6.71   -01 0.51500    3.180  +02                                 1125100200115 
 6.71   -01-0.1942     2.567  +02                                 1125100200116 
 6.71   -01-0.4802     2.824  +02                                 1125100200117 
 6.71   -01-0.8599     3.460  +02                                 1125100200118 
 7.49   -01 0.91000    3.302  +02                                 1125100200119 
 7.49   -01 0.51500    3.016  +02                                 1125100200120 
 7.49   -01-0.1942     2.714  +02                                 1125100200121 
 7.49   -01-0.4802     2.677  +02                                 1125100200122 
 7.49   -01-0.8599     2.677  +02                                 1125100200123 
 8.015  -01 0.91000    3.269  +02                                 1125100200124 
 8.015  -01 0.51500    2.934  +02                                 1125100200125 
 8.015  -01-0.1942     2.579  +02                                 1125100200126 
 8.015  -01-0.4802     2.534  +02                                 1125100200127 
 8.015  -01-0.8599     2.533  +02                                 1125100200128 
 8.06   -01 0.91000    3.565  +02                                 1125100200129 
 8.06   -01 0.51500    3.210  +02                                 1125100200130 
 8.06   -01-0.1942     2.819  +02                                 1125100200131 
 8.06   -01-0.4802     3.760  +02                                 1125100200132 
 8.06   -01-0.8599     2.740  +02                                 1125100200133 
 8.11   -01 0.91000    6.164  +02                                 1125100200134 
 8.11   -01 0.51500    4.850  +02                                 1125100200135 
 8.11   -01-0.1942     3.489  +02                                 1125100200136 
 8.11   -01-0.4802     3.341  +02                                 1125100200137 
 8.11   -01-0.8599     3.379  +02                                 1125100200138 
 8.175  -01 0.91000    5.703  +02                                 1125100200139 
 8.175  -01 0.51500    4.311  +02                                 1125100200140 
 8.175  -01-0.1942     2.694  +02                                 1125100200141 
 8.175  -01-0.4802     2.395  +02                                 1125100200142 
 8.175  -01-0.8599     2.205  +02                                 1125100200143 
 8.20   -01 0.91000    4.985  +02                                 1125100200144 
 8.20   -01 0.51500    3.846  +02                                 1125100200145 
 8.20   -01-0.1942     2.425  +02                                 1125100200146 
 8.20   -01-0.4802     2.101  +02                                 1125100200147 
 8.20   -01-0.8599     1.817  +02                                 1125100200148 
 8.235  -01 0.91000    4.690  +02                                 1125100200149 
 8.235  -01 0.51500    3.695  +02                                 1125100200150 
 8.235  -01-0.1942     2.496  +02                                 1125100200151 
 8.235  -01-0.4802     2.249  +02                                 1125100200152 
 8.235  -01-0.8599     2.057  +02                                 1125100200153 
 8.275  -01 0.91000    4.008  +02                                 1125100200154 
 8.275  -01 0.51500    3.092  +02                                 1125100200155 
 8.275  -01-0.1942     2.035  +02                                 1125100200156 
 8.275  -01-0.4802     1.845  +02                                 1125100200157 
 8.275  -01-0.8599     1.729  +02                                 1125100200158 
 8.305  -01 0.91000    3.849  +02                                 1125100200159 
 8.305  -01 0.51500    3.245  +02                                 1125100200160 
 8.305  -01-0.1942     2.397  +02                                 1125100200161 
 8.305  -01-0.4802     2.150  +02                                 1125100200162 
 8.305  -01-0.8599     1.875  +02                                 1125100200163 
 8.335  -01 0.91000    3.842  +02                                 1125100200164 
 8.335  -01 0.51500    3.227  +02                                 1125100200165 
 8.335  -01-0.1942     2.264  +02                                 1125100200166 
 8.335  -01-0.4802     1.932  +02                                 1125100200167 
 8.335  -01-0.8599     1.525  +02                                 1125100200168 
 8.365  -01 0.91000    3.936  +02                                 1125100200169 
 8.365  -01 0.51500    3.169  +02                                 1125100200170 
 8.365  -01-0.1942     2.310  +02                                 1125100200171 
 8.365  -01-0.4802     2.171  +02                                 1125100200172 
 8.365  -01-0.8599     2.107  +02                                 1125100200173 
 8.39   -01 0.91000    3.684  +02                                 1125100200174 
 8.39   -01 0.51500    3.054  +02                                 1125100200175 
 8.39   -01-0.1942     2.310  +02                                 1125100200176 
 8.39   -01-0.4802     2.166  +02                                 1125100200177 
 8.39   -01-0.8599     2.065  +02                                 1125100200178 
 8.455  -01 0.91000    3.705  +02                                 1125100200179 
 8.455  -01 0.51500    3.099  +02                                 1125100200180 
 8.455  -01-0.1942     2.305  +02                                 1125100200181 
 8.455  -01-0.4802     2.102  +02                                 1125100200182 
 8.455  -01-0.8599     1.902  +02                                 1125100200183 
 8.56   -01 0.91000    3.629  +02                                 1125100200184 
 8.56   -01 0.51500    3.082  +02                                 1125100200185 
 8.56   -01-0.1942     2.394  +02                                 1125100200186 
 8.56   -01-0.4802     2.234  +02                                 1125100200187 
 8.56   -01-0.8599     2.091  +02                                 1125100200188 
 8.655  -01 0.91000    3.499  +02                                 1125100200189 
 8.655  -01 0.51500    2.986  +02                                 1125100200190 
 8.655  -01-0.1942     2.311  +02                                 1125100200191 
 8.655  -01-0.4802     2.138  +02                                 1125100200192 
 8.655  -01-0.8599     1.966  +02                                 1125100200193 
 8.755  -01 0.91000    3.778  +02                                 1125100200194 
 8.755  -01 0.51500    3.218  +02                                 1125100200195 
 8.755  -01-0.1942     2.532  +02                                 1125100200196 
 8.755  -01-0.4802     2.369  +02                                 1125100200197 
 8.755  -01-0.8599     2.222  +02                                 1125100200198 
 8.95   -01 0.91000    3.543  +02                                 1125100200199 
