ENTRY            11910   19771029                             00001191000000001 
 4.71   -05 6.5    +0021.672                                      1191000200111 
 4.77   -05 6.3    +0021.672                                      1191000200112 
 4.82   -05 6.3    +0021.672                                      1191000200113 
 4.86   -05 6.4    +0021.672                                      1191000200114 
 4.91   -05 6.3    +0021.672                                      1191000200115 
 5.01   -05 6.2    +0021.672                                      1191000200116 
 5.06   -05 6.1    +0021.672                                      1191000200117 
 5.11   -05 6.1    +0021.672                                      1191000200118 
 5.16   -05 6.1    +0021.672                                      1191000200119 
 5.22   -05 6.0    +0021.672                                      1191000200120 
 5.27   -05 6.1    +0021.672                                      1191000200121 
 5.32   -05 6.1    +0021.672                                      1191000200122 
 5.38   -05 6.1    +0021.672                                      1191000200123 
 5.43   -05 6.0    +0021.672                                      1191000200124 
 5.47   -05 6.3    +0021.672                                      1191000200125 
 5.55   -05 6.2    +0021.672                                      1191000200126 
 5.61   -05 6.2    +0021.672                                      1191000200127 
 5.67   -05 6.4    +0021.672                                      1191000200128 
 5.73   -05 6.3    +0021.672                                      1191000200129 
 5.79   -05 6.1    +0021.672                                      1191000200130 
 5.85   -05 6.1    +0021.672                                      1191000200131 
 5.91   -05 6.3    +0021.672                                      1191000200132 
 5.98   -05 6.3    +0021.672                                      1191000200133 
 6.04   -05 6.1    +0021.672                                      1191000200134 
 6.11   -05 6.2    +0021.672                                      1191000200135 
 6.18   -05 6.1    +0021.672                                      1191000200136 
 6.25   -05 6.2    +0021.672                                      1191000200137 
 6.32   -05 6.1    +0021.672                                      1191000200138 
 6.39   -05 6.2    +0021.672                                      1191000200139 
 6.46   -05 6.1    +0021.672                                      1191000200140 
 6.54   -05 6.1    +0021.672                                      1191000200141 
 6.61   -05 6.4    +0021.672                                      1191000200142 
 6.69   -05 6.3    +0021.672                                      1191000200143 
 6.77   -05 6.1    +0021.672                                      1191000200144 
 6.84   -05 6.2    +0021.672                                      1191000200145 
 6.92   -05 6.2    +0021.672                                      1191000200146 
 7.01   -05 6.0    +0021.672                                      1191000200147 
 7.09   -05 6.3    +0021.672                                      1191000200148 
 7.17   -05 6.2    +0021.672                                      1191000200149 
 7.26   -05 6.2    +0021.672                                      1191000200150 
 7.35   -05 6.1    +0021.672                                      1191000200151 
 7.40   -05 6.0    +0021.672                                      1191000200152 
 7.53   -05 6.2    +0021.672                                      1191000200153 
 7.62   -05 6.2    +0021.672                                      1191000200154 
 7.72   -05 6.5    +0021.672                                      1191000200155 
 7.81   -05 6.3    +0021.672                                      1191000200156 
 7.91   -05 6.3    +0021.672                                      1191000200157 
 8.01   -05 6.4    +0021.672                                      1191000200158 
 8.11   -05 6.1    +0021.672                                      1191000200159 
 8.22   -05 6.3    +0021.672                                      1191000200160 
 8.32   -05 6.4    +0021.672                                      1191000200161 
 8.43   -05 6.3    +0021.672                                      1191000200162 
 8.54   -05 6.3    +0021.672                                      1191000200163 
 8.65   -05 5.9    +0021.672                                      1191000200164 
 8.77   -05 6.3    +0021.672                                      1191000200165 
 8.85   -05 6.3    +0021.672                                      1191000200166 
 8.88   -05 6.4    +0021.672                                      1191000200167 
 8.92   -05 6.0    +0021.672                                      1191000200168 
 8.96   -05 6.5    +0021.672                                      1191000200169 
 9.00   -05 6.3    +0021.672                                      1191000200170 
 9.04   -05 6.0    +0021.672                                      1191000200171 
 9.08   -05 6.1    +0021.672                                      1191000200172 
 9.13   -05 6.1    +0021.672                                      1191000200173 
 9.17   -05 6.1    +0021.672                                      1191000200174 
 9.21   -05 6.4    +0021.672                                      1191000200175 
 9.25   -05 6.3    +0021.672                                      1191000200176 
 9.29   -05 6.8    +0021.672                                      1191000200177 
 9.33   -05 7.6    +0021.672                                      1191000200178 
 9.37   -05 9.3    +00 2.725                                      1191000200179 
 9.41   -05 1.16   +01 2.725                                      1191000200180 
 9.45   -05 1.26   +01 2.725                                      1191000200181 
 9.49   -05 1.05   +01 2.725                                      1191000200182 
 9.54   -05 9.6    +00 2.725                                      1191000200183 
 9.59   -05 6.3    +0021.672                                      1191000200184 
 9.64   -05 6.4    +0021.672                                      1191000200185 
 9.68   -05 6.5    +0021.672                                      1191000200186 
 9.73   -05 6.3    +0021.672                                      1191000200187 
 9.77   -05 6.3    +0021.672                                      1191000200188 
 1.005  -04 6.1    +0021.672                                      1191000200189 
 1.010  -04 6.3    +0021.672                                      1191000200190 
 1.014  -04 6.4    +0021.672                                      1191000200191 
 1.019  -04 6.1    +0021.672                                      1191000200192 
 1.024  -04 6.1    +0021.672                                      1191000200193 
 1.029  -04 6.2    +0021.672                                      1191000200194 
 1.034  -04 6.4    +0021.672                                      1191000200195 
 1.039  -04 6.8    +00 2.725                                      1191000200196 
 1.044  -04 7.8    +00 2.725                                      1191000200197 
 1.049  -04 9.1    +00 2.725                                      1191000200198 
 1.054  -04 1.07   +01 2.725                                      1191000200199 
 1.059  -04 1.11   +01 2.725                                      1191000200200 
 1.064  -04 9.7    +00 2.725                                      1191000200201 
 1.069  -04 8.8    +00 2.725                                      1191000200202 
 1.075  -04 7.8    +00 2.725                                      1191000200203 
 1.080  -04 6.3    +0021.672                                      1191000200204 
 1.085  -04 5.8    +0021.672                                      1191000200205 
 1.090  -04 6.4    +0021.672                                      1191000200206 
 1.096  -04 6.3    +0021.672                                      1191000200207 
 1.101  -04 6.3    +0021.672                                      1191000200208 
 1.107  -04 6.0    +0021.672                                      1191000200209 
 1.112  -04 6.3    +0021.672                                      1191000200210 
 1.118  -04 5.8    +0021.672                                      1191000200211 
 1.123  -04 6.3    +0021.672                                      1191000200212 
 1.129  -04 6.1    +0021.672                                      1191000200213 
 1.152  -04 6.2    +0043.344                                      1191000200214 
 1.157  -04 6.2    +0043.344                                      1191000200215 
 1.161  -04 6.0    +0043.344                                      1191000200216 
 1.165  -04 5.9    +0043.344                                      1191000200217 
 1.170  -04 6.2    +0043.344                                      1191000200218 
 1.174  -04 7.2    +0043.344                                      1191000200219 
 1.179  -04 1.61   +01 2.725                                      1191000200220 
 1.183  -04 2.13   +01 2.725                                      1191000200221 
 1.189  -04 3.35   +01 2.725                                      1191000200222 
 1.193  -04 3.42   +01 2.725                                      1191000200223 
 1.197  -04 2.30   +01 2.725                                      1191000200224 
 1.202  -04 1.90   +01 2.725                                      1191000200225 
 1.206  -04 8.5    +00 2.725                                      1191000200226 
 1.215  -04 6.5    +0043.344                                      1191000200227 
 1.22   -04 6.2    +0043.344                                      1191000200228 
 1.23   -04 5.7    +0043.344                                      1191000200229 
 1.24   -04 5.8    +0043.344                                      1191000200230 
 1.29   -04 5.8    +0043.344                                      1191000200231 
 1.30   -04 5.6    +0043.344                                      1191000200232 
 1.31   -04 5.8    +0043.344                                      1191000200233 
 1.34   -04 5.9    +0043.344                                      1191000200234 
 1.35   -04 5.8    +0043.344                                      1191000200235 
 1.36   -04 5.9    +0043.344                                      1191000200236 
 1.37   -04 5.6    +0043.344                                      1191000200237 
 1.38   -04 6.0    +0043.344                                      1191000200238 
 1.39   -04 6.0    +0043.344                                      1191000200239 
 1.40   -04 6.0    +0043.344                                      1191000200240 
 1.41   -04 6.0    +0043.344                                      1191000200241 
 1.42   -04 5.8    +0043.344                                      1191000200242 
 1.43   -04 5.9    +0043.344                                      1191000200243 
 1.44   -04 5.9    +0043.344                                      1191000200244 
 1.45   -04 6.0    +0043.344                                      1191000200245 
 1.46   -04 6.0    +0043.344                                      1191000200246 
 1.47   -04 5.8    +0043.344                                      1191000200247 
 1.48   -04 5.9    +0043.344                                      1191000200248 
 1.49   -04 6.0    +0043.344                                      1191000200249 
 1.50   -04 5.9    +0043.344                                      1191000200250 
 1.51   -04 6.0    +0043.344                                      1191000200251 
 1.52   -04 6.0    +0043.344                                      1191000200252 
 1.53   -04 6.1    +0043.344                                      1191000200253 
 1.54   -04 5.9    +0043.344                                      1191000200254 
 1.55   -04 5.9    +0043.344                                      1191000200255 
 1.56   -04 5.8    +0043.344                                      1191000200256 
 1.57   -04 5.8    +0043.344                                      1191000200257 
 1.58   -04 6.0    +0043.344                                      1191000200258 
 1.59   -04 5.8    +0043.344                                      1191000200259 
 1.60   -04 6.0    +0043.344                                      1191000200260 
 1.61   -04 6.1    +0043.344                                      1191000200261 
 1.62   -04 5.9    +0043.344                                      1191000200262 
 1.63   -04 5.9    +0043.344                                      1191000200263 
 1.64   -04 6.0    +0043.344                                      1191000200264 
 1.65   -04 6.1    +0043.344                                      1191000200265 
 1.66   -04 6.0    +0043.344                                      1191000200266 
 1.67   -04 6.4    +0043.344                                      1191000200267 
 1.69   -04 5.9    +0043.344                                      1191000200268 
 1.70   -04 6.1    +0043.344                                      1191000200269 
 1.71   -04 5.9    +0043.344                                      1191000200270 
 1.72   -04 6.0    +0043.344                                      1191000200271 
 1.73   -04 6.1    +0043.344                                      1191000200272 
 1.74   -04 6.5    +0043.344                                      1191000200273 
 1.75   -04 6.2    +0043.344                                      1191000200274 
 1.76   -04 6.1    +0043.344                                      1191000200275 
 1.77   -04 5.8    +0043.344                                      1191000200276 
 1.78   -04 5.9    +0043.344                                      1191000200277 
 1.79   -04 5.8    +0043.344                                      1191000200278 
 1.80   -04 5.7    +0043.344                                      1191000200279 
 1.81   -04 5.9    +0043.344                                      1191000200280 
 1.82   -04 5.6    +0043.344                                      1191000200281 
 1.83   -04 5.8    +0043.344                                      1191000200282 
 1.84   -04 5.7    +0043.344                                      1191000200283 
 1.85   -04 5.7    +0043.344                                      1191000200284 
 1.86   -04 5.7    +0043.344                                      1191000200285 
 1.87   -04 5.7    +0043.344                                      1191000200286 
 1.88   -04 5.9    +00 7.631                                      1191000200287 
 1.89   -04 6.1    +00 7.631                                      1191000200288 
 1.90   -04 7.1    +00 7.631                                      1191000200289 
 1.91   -04 8.1    +00 7.631                                      1191000200290 
 1.92   -04 1.63   +01 2.725                                      1191000200291 
 1.93   -04 2.33   +01 2.725                                      1191000200292 
 1.94   -04 3.84   +01 2.725                                      1191000200293 
 1.95   -04 4.01   +01 2.725                                      1191000200294 
 1.96   -04 3.28   +01 2.725                                      1191000200295 
 1.97   -04 2.00   +01 2.725                                      1191000200296 
 1.98   -04 1.27   +01 2.725                                      1191000200297 
 1.99   -04 7.5    +0021.672                                      1191000200298 
 2.00   -04 7.0    +0021.672                                      1191000200299 
 2.01   -04 6.6    +0021.672                                      1191000200300 
 2.03   -04 6.6    +0021.672                                      1191000200301 
 2.04   -04 6.6    +0021.672                                      1191000200302 
 2.05   -04 6.5    +0021.672                                      1191000200303 
 2.06   -04 6.6    +0021.672                                      1191000200304 
 2.07   -04 6.4    +0021.672                                      1191000200305 
 2.08   -04 6.5    +0021.672                                      1191000200306 
 2.09   -04 6.0    +0021.672                                      1191000200307 
 2.10   -04 6.3    +0021.672                                      1191000200308 
 2.11   -04 6.1    +0021.672                                      1191000200309 
 2.12   -04 6.7    +0021.672                                      1191000200310 
 2.13   -04 5.8    +0021.672                                      1191000200311 
 2.14   -04 5.9    +0021.672                                      1191000200312 
 2.15   -04 6.4    +0021.672                                      1191000200313 
 2.16   -04 6.4    +0021.672                                      1191000200314 
 2.17   -04 6.4    +0021.672                                      1191000200315 
 2.19   -04 6.5    +0021.672                                      1191000200316 
 2.20   -04 6.3    +0021.672                                      1191000200317 
 2.21   -04 6.3    +0021.672                                      1191000200318 
 2.22   -04 6.2    +0021.672                                      1191000200319 
 2.23   -04 6.4    +0021.672                                      1191000200320 
 2.24   -04 6.2    +0021.672                                      1191000200321 
 2.26   -04 6.5    +0021.672                                      1191000200322 
 2.27   -04 6.1    +0021.672                                      1191000200323 
 2.28   -04 6.1    +0021.672                                      1191000200324 
 2.29   -04 5.8    +0021.672                                      1191000200325 
 2.30   -04 6.1    +0021.672                                      1191000200326 
 2.32   -04 6.1    +0021.672                                      1191000200327 
 2.33   -04 6.3    +0021.672                                      1191000200328 
 2.34   -04 5.9    +0021.672                                      1191000200329 
 2.35   -04 6.0    +0021.672                                      1191000200330 
 2.37   -04 6.0    +0021.672                                      1191000200331 
 2.38   -04 6.1    +0021.672                                      1191000200332 
 2.39   -04 6.0    +0021.672                                      1191000200333 
 2.41   -04 7.1    +00 7.631                                      1191000200334 
 2.42   -04 7.7    +00 7.631                                      1191000200335 
 2.43   -04 9.1    +00 7.631                                      1191000200336 
 2.45   -04 8.6    +00 7.631                                      1191000200337 
 2.46   -04 8.3    +00 7.631                                      1191000200338 
 2.47   -04 6.6    +0021.672                                      1191000200339 
 2.49   -04 6.4    +0021.672                                      1191000200340 
 2.50   -04 5.8    +0021.672                                      1191000200341 
 2.52   -04 6.1    +0021.672                                      1191000200342 
 2.53   -04 6.2    +0021.672                                      1191000200343 
 2.54   -04 6.2    +0021.672                                      1191000200344 
 2.56   -04 5.7    +0021.672                                      1191000200345 
 2.57   -04 5.8    +0021.672                                      1191000200346 
 2.59   -04 5.9    +0021.672                                      1191000200347 
 2.60   -04 6.2    +0021.672                                      1191000200348 
 2.62   -04 6.1    +0021.672                                      1191000200349 
 2.63   -04 5.8    +0021.672                                      1191000200350 
 2.65   -04 5.5    +0021.672                                      1191000200351 
 2.66   -04 5.8    +0021.672                                      1191000200352 
 2.68   -04 6.2    +0021.672                                      1191000200353 
 2.69   -04 6.3    +0021.672                                      1191000200354 
 2.71   -04 6.1    +0021.672                                      1191000200355 
 2.72   -04 6.2    +0021.672                                      1191000200356 
 2.74   -04 6.0    +0021.672                                      1191000200357 
 2.76   -04 5.8    +0021.672                                      1191000200358 
 2.77   -04 5.9    +0021.672                                      1191000200359 
 2.79   -04 6.0    +0021.672                                      1191000200360 
 2.80   -04 5.9    +0021.672                                      1191000200361 
 2.82   -04 6.1    +0021.672                                      1191000200362 
 2.84   -04 5.8    +0021.672                                      1191000200363 
 2.89   -04 5.7    +0021.672                                      1191000200364 
 2.91   -04 5.9    +0021.672                                      1191000200365 
 2.92   -04 6.1    +0021.672                                      1191000200366 
 2.94   -04 5.9    +0021.672                                      1191000200367 
 2.98   -04 5.8    +0021.672                                      1191000200368 
 3.00   -04 5.8    +0021.672                                      1191000200369 
 3.01   -04 5.8    +0021.672                                      1191000200370 
 3.03   -04 6.0    +0021.672                                      1191000200371 
 3.05   -04 6.0    +0021.672                                      1191000200372 
 3.07   -04 5.8    +0021.672                                      1191000200373 
 3.09   -04 5.9    +0021.672                                      1191000200374 
 3.11   -04 6.0    +0021.672                                      1191000200375 
 3.13   -04 6.1    +0021.672                                      1191000200376 
 3.15   -04 6.2    +0021.672                                      1191000200377 
 3.17   -04 6.5    +0021.672                                      1191000200378 
 3.19   -04 6.8    +0021.672                                      1191000200379 
 3.21   -04 6.8    +0021.672                                      1191000200380 
 3.23   -04 6.6    +0021.672                                      1191000200381 
 3.25   -04 5.7    +0021.672                                      1191000200382 
 3.27   -04 5.8    +0021.672                                      1191000200383 
 3.29   -04 6.6    +00 2.725                                      1191000200384 
 3.31   -04 7.3    +00 2.725                                      1191000200385 
 3.33   -04 1.16   +01 2.725                                      1191000200386 
 3.35   -04 1.42   +01 2.725                                      1191000200387 
 3.38   -04 1.49   +01 2.725                                      1191000200388 
 3.40   -04 1.22   +01 2.725                                      1191000200389 
 3.42   -04 7.3    +00 2.725                                      1191000200390 
 3.44   -04 5.9    +0021.672                                      1191000200391 
 3.46   -04 5.9    +0021.672                                      1191000200392 
 3.49   -04 6.0    +0021.672                                      1191000200393 
 3.51   -04 5.3    +0021.672                                      1191000200394 
 3.53   -04 5.7    +0021.672                                      1191000200395 
 3.56   -04 5.8    +0021.672                                      1191000200396 
 3.58   -04 5.7    +0021.672                                      1191000200397 
 3.60   -04 5.4    +0021.672                                      1191000200398 
 3.63   -04 6.0    +0021.672                                      1191000200399 
 3.65   -04 5.8    +0021.672                                      1191000200400 
 3.68   -04 5.8    +0021.672                                      1191000200401 
 3.70   -04 6.7    +00 2.725                                      1191000200402 
 3.73   -04 9.0    +00 2.725                                      1191000200403 
 3.75   -04 1.60   +01 2.725                                      1191000200404 
 3.78   -04 2.09   +01 2.725                                      1191000200405 
 3.81   -04 2.32   +01 2.725                                      1191000200406 
 3.83   -04 1.83   +01 2.725                                      1191000200407 
 3.86   -04 1.30   +01 2.725                                      1191000200408 
 3.89   -04 1.07   +01 2.725                                      1191000200409 
 3.91   -04 8.0    +0021.672                                      1191000200410 
 3.94   -04 7.5    +0021.672                                      1191000200411 
 3.97   -04 7.2    +0021.672                                      1191000200412 
 4.00   -04 6.6    +0021.672                                      1191000200413 
 4.02   -04 6.4    +0021.672                                      1191000200414 
 4.08   -04 6.5    +0021.672                                      1191000200415 
 4.11   -04 6.3    +0021.672                                      1191000200416 
 4.14   -04 6.3    +0021.672                                      1191000200417 
 4.17   -04 6.4    +0021.672                                      1191000200418 
 4.20   -04 6.3    +0021.672                                      1191000200419 
 4.23   -04 6.4    +0021.672                                      1191000200420 
 4.26   -04 6.0    +0021.672                                      1191000200421 
 4.29   -04 6.1    +0021.672                                      1191000200422 
 4.32   -04 5.8    +0021.672                                      1191000200423 
 4.36   -04 6.0    +0021.672                                      1191000200424 
 4.39   -04 6.0    +0021.672                                      1191000200425 
 4.42   -04 6.4    +0021.672                                      1191000200426 
 4.45   -04 6.2    +0021.672                                      1191000200427 
 4.49   -04 6.3    +0021.672                                      1191000200428 
 4.59   -04 7.0    +0021.672                                      1191000200429 
 4.62   -04 7.5    +0021.672                                      1191000200430 
 4.66   -04 7.2    +0021.672                                      1191000200431 
 4.69   -04 6.4    +0021.672                                      1191000200432 
 4.73   -04 6.2    +0021.672                                      1191000200433 
 4.77   -04 6.3    +0021.672                                      1191000200434 
 4.80   -04 5.9    +0021.672                                      1191000200435 
 4.84   -04 6.0    +0021.672                                      1191000200436 
 4.87   -04 5.9    +0021.672                                      1191000200437 
 4.92   -04 6.5    +0021.672                                      1191000200438 
 4.96   -04 6.5    +0021.672                                      1191000200439 
 4.99   -04 6.7    +0021.672                                      1191000200440 
 5.03   -04 6.6    +0021.672                                      1191000200441 
 5.07   -04 6.5    +0021.672                                      1191000200442 
 5.11   -04 6.5    +0021.672                                      1191000200443 
 5.16   -04 6.2    +0021.672                                      1191000200444 
 5.20   -04 6.0    +0021.672                                      1191000200445 
 5.24   -04 6.1    +0021.672                                      1191000200446 
 5.28   -04 6.0    +0021.672                                      1191000200447 
 5.32   -04 5.8    +0021.672                                      1191000200448 
 5.37   -04 6.1    +0021.672                                      1191000200449 
 5.41   -04 6.1    +0021.672                                      1191000200450 
 5.46   -04 5.7    +0021.672                                      1191000200451 
 5.50   -04 5.8    +0021.672                                      1191000200452 
 5.55   -04 5.8    +0021.672                                      1191000200453 
 5.59   -04 6.0    +0021.672                                      1191000200454 
 5.64   -04 5.9    +0021.672                                      1191000200455 
 5.69   -04 6.2    +0021.672                                      1191000200456 
 5.74   -04 5.6    +0021.672                                      1191000200457 
 5.78   -04 5.8    +0021.672                                      1191000200458 
 5.83   -04 6.0    +0021.672                                      1191000200459 
 5.88   -04 6.0    +0021.672                                      1191000200460 
 5.93   -04 6.0    +0021.672                                      1191000200461 
 5.99   -04 6.0    +0021.672                                      1191000200462 
 6.04   -04 6.5    +0021.672                                      1191000200463 
 6.09   -04 6.3    +0021.672                                      1191000200464 
 6.14   -04 6.2    +0021.672                                      1191000200465 
 6.20   -04 5.8    +0021.672                                      1191000200466 
 6.25   -04 6.1    +0021.672                                      1191000200467 
 6.31   -04 6.3    +0021.672                                      1191000200468 
 6.36   -04 6.2    +0021.672                                      1191000200469 
 6.42   -04 6.3    +0021.672                                      1191000200470 
 6.48   -04 6.2    +0021.672                                      1191000200471 
 6.54   -04 6.1    +0021.672                                      1191000200472 
 6.60   -04 5.9    +0021.672                                      1191000200473 
 6.66   -04 6.4    +0021.672                                      1191000200474 
 6.72   -04 6.4    +0021.672                                      1191000200475 
 6.78   -04 6.5    +0021.672                                      1191000200476 
 6.84   -04 5.7    +0021.672                                      1191000200477 
 6.90   -04 5.8    +0021.672                                      1191000200478 
 6.97   -04 5.3    +0021.672                                      1191000200479 
 7.03   -04 5.8    +0021.672                                      1191000200480 
 7.10   -04 6.0    +0021.672                                      1191000200481 
 7.16   -04 5.9    +0021.672                                      1191000200482 
 7.23   -04 6.2    +0021.672                                      1191000200483 
 7.25   -04 8.4    +00 2.725                                      1191000200484 
 7.32   -04 1.01   +01 2.725                                      1191000200485 
 7.39   -04 1.27   +01 2.725                                      1191000200486 
 7.46   -04 1.04   +01 2.725                                      1191000200487 
 7.53   -04 8.4    +00 2.725                                      1191000200488 
 7.66   -04 6.6    +00 7.631                                      1191000200489 
 7.74   -04 6.3    +00 7.631                                      1191000200490 
 7.80   -04 6.6    +00 7.631                                      1191000200491 
 7.88   -04 5.9    +00 7.631                                      1191000200492 
 7.96   -04 6.2    +00 7.631                                      1191000200493 
 8.04   -04 5.4    +00 7.631                                      1191000200494 
 8.12   -04 5.0    +00 7.631                                      1191000200495 
 8.20   -04 5.3    +00 7.631                                      1191000200496 
 8.28   -04 5.5    +00 7.631                                      1191000200497 
 8.54   -04 5.5    +00 7.631                                      1191000200498 
 8.63   -04 5.9    +00 7.631                                      1191000200499 
 8.72   -04 4.7    +00 7.631                                      1191000200500 
 8.81   -04 4.9    +00 7.631                                      1191000200501 
 8.90   -04 4.6    +00 7.631                                      1191000200502 
