ENTRY            10161   20001214                             00001016100000001 
SUBENT        10161001   20001214                             00001016100100001 
BIB                 12         21                                 1016100100002 
INSTITUTE  (1USAANL,1USAOHO)                                      1016100100003 
REFERENCE  (J,PR/C,4,380,197108)                                  1016100100004 
AUTHOR     (R.O.LANE,S.L.HAUSLADEN,J.E.MONAHAN,A.J.ELWYN,         1016100100005 
           F.P.MOORING,A.LANGSDORF JR)                            1016100100006 
TITLE      11B States Observed in the Scattering of Neutrons      1016100100007 
            from 10B and in the 10B(n,alpha)7Li Reaction.         1016100100008 
FACILITY   (VDG,1USAANL)                                          1016100100009 
INC-SOURCE (P-LI7) Partially polarized 7Li(p,n) source.           1016100100010 
SAMPLE     Enriched boron powder (95% 10B).                       1016100100011 
DETECTOR   (PROPC) BF3 counters                                   1016100100012 
CORRECTION Corrected for:                                         1016100100013 
           . multiple scattering,                                 1016100100014 
           . second neutron group from 7Li(p,n),                  1016100100015 
           . 11B content in sample.                               1016100100016 
ERR-ANALYS (DATA-ERR) No information                              1016100100017 
STATUS     (APRVD) Approved by author.                            1016100100018 
           Tabulated data received from R. Lane, April 1967.      1016100100019 
HISTORY    (19740606C)                                            1016100100020 
           (19810710A) BIB corrections. Converted to REACTION     1016100100021 
            formalism. SAN 10161004 added.                        1016100100022 
           (20001214A) Converted to new date formats, lower case. 1016100100023 
ENDBIB              21          0                                 1016100100024 
NOCOMMON             0          0                                 1016100100025 
ENDSUBENT           24          0                                 1016100199999 
SUBENT        10161002   20001214                             00001016100200001 
BIB                  1          1                                 1016100200002 
REACTION   (5-B-10(N,EL)5-B-10,,DA,,LEG)                          1016100200003 
ENDBIB               1          0                                 1016100200004 
NOCOMMON             0          0                                 1016100200005 
DATA                 4        256                                 1016100200006 
EN         NUMBER-CM  DATA-CM    DATA-ERR                         1016100200007 
MEV        NO-DIM     B/SR       B/SR                             1016100200008 
 0.225      3.         3.512  -03 7.573  -04                      1016100200040 
 0.250      0.         2.919  -01 2.003  -03                      1016100200041 
 0.250      1.         8.388  -03 3.123  -03                      1016100200042 
 0.250      2.         6.140  -03 3.996  -03                      1016100200043 
 0.250      3.         1.311  -02 4.710  -03                      1016100200044 
 0.275      0.         2.931  -01 2.672  -04                      1016100200045 
 0.275      1.         1.474  -02 4.156  -04                      1016100200046 
 0.275      2.         6.035  -03 5.326  -04                      1016100200047 
 0.275      3.        -1.721  -03 6.278  -04                      1016100200048 
 0.300      0.         3.017  -01 2.184  -03                      1016100200049 
 0.300      1.         1.308  -02 3.403  -03                      1016100200050 
 0.300      2.        -7.805  -04 4.354  -03                      1016100200051 
 0.300      3.         1.125  -03 5.137  -03                      1016100200052 
 0.325      0.         3.012  -01 1.887  -03                      1016100200053 
 0.325      1.         1.088  -02 2.956  -03                      1016100200054 
 0.325      2.         5.585  -03 3.800  -03                      1016100200055 
 0.325      3.         1.246  -02 4.451  -03                      1016100200056 
 0.350      0.         3.093  -01 2.704  -03                      1016100200057 
 0.350      1.         1.305  -02 4.257  -03                      1016100200058 
 0.350      2.         1.085  -02 5.434  -03                      1016100200059 
 0.350      3.         2.299  -03 6.414  -03                      1016100200060 
 0.375      0.         3.047  -01 1.998  -03                      1016100200061 
 0.375      1.         2.174  -02 3.156  -03                      1016100200062 
 0.375      2.         1.083  -02 4.032  -03                      1016100200063 
 0.375      3.         7.019  -04 4.735  -03                      1016100200064 
 0.400      0.         2.990  -01 1.029  -03                      1016100200065 
 0.400      1.         2.829  -02 1.615  -03                      1016100200066 
 0.400      2.         9.444  -03 2.082  -03                      1016100200067 
 0.400      3.        -3.097  -03 2.444  -03                      1016100200068 
 0.425      0.         2.939  -01 2.834  -04                      1016100200069 
 0.425      1.         2.801  -02 4.501  -04                      1016100200070 
 0.425      2.        -5.616  -03 5.800  -04                      1016100200071 
 0.425      3.        -1.535  -03 6.825  -04                      1016100200072 
 0.434      0.         2.909  -01 1.219  -03                      1016100200073 
 0.434      1.         2.712  -02 1.953  -03                      1016100200074 
 0.434      2.        -1.122  -03 2.524  -03                      1016100200075 
 0.434      3.         1.846  -03 2.962  -03                      1016100200076 
 0.450      0.         2.873  -01 1.709  -03                      1016100200077 
 0.450      1.         3.488  -02 2.736  -03                      1016100200078 
 0.450      2.         4.045  -03 3.549  -03                      1016100200079 
 0.450      3.        -4.849  -03 3.868  -03                      1016100200080 
 0.475      0.         2.839  -01 1.145  -03                      1016100200081 
 0.475      1.         4.107  -02 1.827  -03                      1016100200082 
 0.475      2.         2.221  -03 2.384  -03                      1016100200083 
 0.475      3.         1.259  -02 2.785  -03                      1016100200084 
 0.500      0.         2.914  -01 1.566  -03                      1016100200085 
 0.500      1.         5.467  -02 2.472  -03                      1016100200086 
 0.500      2.         1.316  -02 3.232  -03                      1016100200087 
 0.500      3.         1.461  -03 3.226  -03                      1016100200088 
 0.550      0.         2.814  -01 2.293  -03                      1016100200089 
 0.550      1.         5.060  -02 3.608  -03                      1016100200090 
 0.550      2.         9.350  -03 4.732  -03                      1016100200091 
 0.550      3.        -2.317  -03 5.649  -03                      1016100200092 
 0.600      0.         2.677  -01 3.307  -03                      1016100200093 
 0.600      1.         4.883  -02 5.194  -03                      1016100200094 
 0.600      2.         1.099  -02 6.813  -03                      1016100200095 
 0.600      3.        -1.340  -03 8.139  -03                      1016100200096 
 0.650      0.         2.651  -01 3.524  -03                      1016100200097 
 0.650      1.         4.672  -02 5.568  -03                      1016100200098 
 0.650      2.         6.829  -03 7.319  -03                      1016100200099 
 0.650      3.        -2.164  -03 8.703  -03                      1016100200100 
 0.700      0.         2.611  -01 2.456  -03                      1016100200101 
 0.700      1.         4.151  -02 3.891  -03                      1016100200102 
 0.700      2.         9.270  -03 5.119  -03                      1016100200103 
 0.700      3.        -5.119  -04 6.076  -03                      1016100200104 
 0.750      0.         2.380  -01 2.021  -04                      1016100200105 
 0.750      1.         3.459  -02 3.236  -04                      1016100200106 
 0.750      2.         5.599  -03 4.231  -04                      1016100200107 
 0.750      3.         2.854  -03 5.045  -04                      1016100200108 
 0.800      0.         2.297  -01 1.184  -03                      1016100200109 
 0.800      1.         2.925  -02 1.911  -03                      1016100200110 
 0.800      2.         1.189  -02 2.499  -03                      1016100200111 
 0.800      3.         9.267  -05 2.971  -03                      1016100200112 
 0.850      0.         2.194  -01 1.117  -03                      1016100200113 
 0.850      1.         3.232  -02 1.825  -03                      1016100200114 
 0.850      2.         1.394  -02 2.383  -03                      1016100200115 
 0.850      3.        -3.716  -03 2.827  -03                      1016100200116 
 0.900      0.         2.078  -01 4.667  -04                      1016100200117 
 0.900      1.         3.309  -02 7.623  -04                      1016100200118 
 0.900      2.         1.736  -02 9.942  -04                      1016100200119 
 0.900      3.        -4.365  -03 1.181  -03                      1016100200120 
 0.950      0.         1.980  -01 3.406  -04                      1016100200121 
 0.950      1.         3.414  -02 5.639  -04                      1016100200122 
 0.950      2.         1.477  -02 7.303  -04                      1016100200123 
 0.950      3.        -5.686  -03 8.709  -04                      1016100200124 
 1.000      0.         1.899  -01 1.025  -03                      1016100200125 
 1.000      1.         3.406  -02 1.719  -03                      1016100200126 
 1.000      2.         2.083  -02 2.227  -03                      1016100200127 
 1.000      3.        -1.252  -02 2.640  -03                      1016100200128 
 1.030      0.         1.831  -01 2.960  -04                      1016100200129 
 1.030      1.         3.603  -02 4.946  -04                      1016100200130 
 1.030      2.         1.511  -02 6.397  -04                      1016100200131 
 1.030      3.        -1.036  -02 7.611  -04                      1016100200132 
 1.060      0.         1.783  -01 9.913  -06                      1016100200133 
 1.060      1.         3.602  -02 1.661  -05                      1016100200134 
 1.060      2.         1.603  -02 2.151  -05                      1016100200135 
 1.060      3.        -9.602  -03 9.852  -04                      1016100200136 
 1.090      0.         1.735  -01 1.054  -03                      1016100200137 
 1.090      1.         3.279  -02 1.657  -03                      1016100200138 
 1.090      2.         1.831  -02 2.455  -03                      1016100200139 
 1.090      3.        -2.792  -03 2.502  -03                      1016100200140 
 1.120      0.         1.680  -01 2.933  -04                      1016100200141 
 1.120      1.         2.959  -02 4.616  -04                      1016100200142 
 1.120      2.         1.566  -02 6.820  -04                      1016100200143 
 1.120      3.        -3.612  -03 6.971  -04                      1016100200144 
 1.150      0.         1.677  -01 1.425  -03                      1016100200145 
 1.150      1.         3.104  -02 2.252  -03                      1016100200146 
 1.150      2.         1.754  -02 3.326  -03                      1016100200147 
 1.150      3.        -2.924  -03 3.403  -03                      1016100200148 
 1.180      0.         1.591  -01 5.746  -04                      1016100200149 
 1.180      1.         2.954  -02 9.177  -04                      1016100200150 
 1.180      2.         1.840  -02 1.361  -03                      1016100200151 
 1.180      3.        -7.485  -03 1.384  -03                      1016100200152 
 1.210      0.         1.545  -01 1.752  -03                      1016100200153 
 1.210      1.         3.044  -02 2.835  -03                      1016100200154 
 1.210      2.         1.219  -02 4.205  -03                      1016100200155 
 1.210      3.        -3.871  -03 4.244  -03                      1016100200156 
 1.240      0.         1.542  -01 1.071  -04                      1016100200157 
 1.240      1.         3.144  -02 1.722  -04                      1016100200158 
 1.240      2.         1.421  -02 2.544  -04                      1016100200159 
 1.240      3.        -6.565  -03 2.590  -04                      1016100200160 
 1.270      0.         1.451  -01 8.606  -04                      1016100200161 
 1.270      1.         2.528  -02 1.394  -03                      1016100200162 
 1.270      2.         9.137  -03 2.063  -03                      1016100200163 
 1.270      3.        -1.152  -02 2.089  -03                      1016100200164 
 1.280      0.         1.452  -01 1.337  -03                      1016100200165 
 1.280      1.         3.061  -02 2.172  -03                      1016100200166 
 1.280      2.         1.597  -02 3.208  -03                      1016100200167 
 1.280      3.        -4.784  -03 3.245  -03                      1016100200168 
 1.300      0.         1.466  -01 1.633  -04                      1016100200169 
 1.300      1.         3.122  -02 2.662  -04                      1016100200170 
 1.300      2.         2.052  -02 3.915  -04                      1016100200171 
 1.300      3.        -2.780  -03 3.962  -04                      1016100200172 
 1.330      0.         1.417  -01 5.769  -04                      1016100200173 
 1.330      1.         3.185  -02 9.366  -04                      1016100200174 
 1.330      2.         1.801  -02 1.377  -03                      1016100200175 
 1.330      3.        -1.011  -03 1.389  -03                      1016100200176 
 1.360      0.         1.412  -01 3.582  -04                      1016100200177 
 1.360      1.         3.261  -02 5.823  -04                      1016100200178 
 1.360      2.         2.160  -02 8.557  -04                      1016100200179 
 1.360      3.        -3.604  -03 8.645  -04                      1016100200180 
 1.400      0.         1.368  -01 9.931  -04                      1016100200181 
 1.400      1.         3.346  -02 1.601  -03                      1016100200182 
 1.400      2.         1.941  -02 2.343  -03                      1016100200183 
 1.400      3.        -1.409  -03 2.390  -03                      1016100200184 
 1.450      0.         1.313  -01 3.739  -04                      1016100200185 
 1.450      1.         2.897  -02 6.444  -04                      1016100200186 
 1.450      2.         2.402  -02 6.444  -04                      1016100200187 
 1.450      3.        -9.603  -03 9.852  -04                      1016100200188 
 1.500      0.         1.279  -01 1.927  -03                      1016100200189 
 1.500      1.         2.914  -02 3.308  -03                      1016100200190 
 1.500      2.         2.248  -02 4.269  -03                      1016100200191 
 1.500      3.        -4.539  -03 5.054  -03                      1016100200192 
 1.550      0.         1.282  -01 9.177  -04                      1016100200193 
 1.550      1.         2.568  -02 1.588  -03                      1016100200194 
 1.550      2.         1.970  -02 2.044  -03                      1016100200195 
 1.550      3.        -8.670  -03 2.417  -03                      1016100200196 
 1.600      0.         1.263  -01 3.685  -04                      1016100200197 
 1.600      1.         3.449  -02 6.367  -04                      1016100200198 
 1.600      2.         2.695  -02 8.211  -04                      1016100200199 
 1.600      3.        -8.489  -03 9.685  -04                      1016100200200 
 1.650      0.         1.297  -01 1.254  -03                      1016100200201 
 1.650      1.         4.203  -02 2.167  -03                      1016100200202 
 1.650      2.         2.923  -02 2.807  -03                      1016100200203 
 1.650      3.        -6.043  -03 3.298  -03                      1016100200204 
 1.700      0.         1.314  -01 1.670  -03                      1016100200205 
 1.700      1.         6.279  -02 2.935  -03                      1016100200206 
 1.700      2.         3.977  -02 3.772  -03                      1016100200207 
 1.700      3.        -4.653  -03 4.429  -03                      1016100200208 
 1.760      0.         1.294  -01 1.793  -03                      1016100200209 
 1.760      1.         6.804  -02 3.172  -03                      1016100200210 
 1.760      2.         5.396  -02 4.061  -03                      1016100200211 
 1.760      3.        -1.371  -02 4.762  -03                      1016100200212 
 1.780      0.         1.296  -01 1.056  -03                      1016100200213 
 1.780      1.         6.896  -02 1.892  -03                      1016100200214 
 1.780      2.         5.553  -02 2.410  -03                      1016100200215 
 1.780      3.        -1.036  -02 2.831  -03                      1016100200216 
 1.800      0.         1.309  -01 1.158  -03                      1016100200217 
 1.800      1.         6.961  -02 2.088  -03                      1016100200218 
 1.800      2.         6.352  -02 2.644  -03                      1016100200219 
 1.800      3.        -1.470  -02 3.120  -03                      1016100200220 
 1.840      0.         1.320  -01 3.553  -03                      1016100200221 
 1.840      1.         6.757  -02 6.427  -03                      1016100200222 
 1.840      2.         7.739  -02 8.143  -03                      1016100200223 
 1.840      3.        -1.040  -02 9.598  -03                      1016100200224 
 1.880      0.         1.278  -01 2.031  -03                      1016100200225 
 1.880      1.         5.692  -02 3.703  -03                      1016100200226 
 1.880      2.         7.792  -02 4.667  -03                      1016100200227 
 1.880      3.        -1.400  -02 5.532  -03                      1016100200228 
 1.920      0.         1.322  -01 1.219  -03                      1016100200229 
 1.920      1.         5.464  -02 2.257  -03                      1016100200230 
 1.920      2.         8.127  -02 2.819  -03                      1016100200231 
 1.920      3.        -1.216  -02 3.359  -03                      1016100200232 
 1.960      0.         1.280  -01 3.124  -03                      1016100200233 
 1.960      1.         5.106  -02 5.731  -03                      1016100200234 
 1.960      2.         7.659  -02 7.225  -03                      1016100200235 
 1.960      3.        -1.612  -02 8.553  -03                      1016100200236 
 2.000      0.         1.326  -01 2.419  -03                      1016100200237 
 2.000      1.         4.931  -02 4.396  -03                      1016100200238 
 2.000      2.         8.056  -02 5.577  -03                      1016100200239 
 2.000      3.        -9.513  -03 6.584  -03                      1016100200240 
 2.040      0.         1.133  -01 2.852  -04                      1016100200241 
 2.040      1.         4.103  -02 5.244  -04                      1016100200242 
 2.040      2.         6.808  -02 6.573  -04                      1016100200243 
 2.040      3.        -1.179  -02 7.832  -04                      1016100200244 
 2.080      0.         1.120  -01 2.149  -04                      1016100200245 
 2.080      1.         4.180  -02 3.944  -04                      1016100200246 
 2.080      2.         6.664  -02 4.954  -04                      1016100200247 
 2.080      3.        -1.302  -02 5.886  -04                      1016100200248 
 2.120      0.         1.208  -01 5.758  -05                      1016100200249 
 2.120      1.         4.030  -02 1.056  -04                      1016100200250 
 2.120      2.         7.250  -02 1.328  -04                      1016100200251 
 2.120      3.        -1.289  -02 1.578  -04                      1016100200252 
 2.160      0.         1.153  -01 1.255  -03                      1016100200253 
 2.160      1.         3.944  -02 2.302  -03                      1016100200254 
 2.160      2.         6.937  -02 2.911  -03                      1016100200255 
 2.160      3.        -1.715  -02 3.434  -03                      1016100200256 
 2.200      0.         1.167  -01 1.680  -03                      1016100200257 
 2.200      1.         3.646  -02 3.070  -03                      1016100200258 
 2.200      2.         6.912  -02 3.907  -03                      1016100200259 
 2.220      3.        -1.902  -02 4.581  -03                      1016100200260 
 2.240      0.         1.128  -01 2.900  -03                      1016100200261 
 2.240      1.         3.202  -02 5.348  -03                      1016100200262 
 2.240      2.         7.154  -02 6.789  -03                      1016100200263 
 2.240      3.        -1.170  -02 7.956  -03                      1016100200264 
ENDDATA            258          0                                 1016100200265 
ENDSUBENT          264          0                                 1016100299999 
SUBENT        10161003   20001214                             00001016100300001 
BIB                  2          2                                 1016100300002 
REACTION   (5-B-10(N,EL)5-B-10,,SIG)                              1016100300003 
STATUS     (DEP,10161002) 4 pi * B(0).                            1016100300004 
ENDBIB               2          0                                 1016100300005 
NOCOMMON             0          0                                 1016100300006 
DATA                 3         67                                 1016100300007 
EN         DATA       DATA-ERR                                    1016100300008 
MEV        B          B                                           1016100300009 
 0.005      2.124  +00 1.133  -03                                 1016100300010 
 0.010      2.124  +00 1.021  -03                                 1016100300011 
 0.025      2.237  +00 1.133  -03                                 1016100300012 
 0.050      2.362  +00 1.021  -03                                 1016100300013 
 0.075      2.335  +00 1.133  -03                                 1016100300014 
 0.100      2.594  +00 1.021  -03                                 1016100300015 
 0.125      2.815  +00 4.839  -04                                 1016100300016 
 0.150      2.974  +00 1.161  -04                                 1016100300017 
 0.175      3.184  +00 1.025  -03                                 1016100300018 
 0.200      3.365  +00 2.763  -03                                 1016100300019 
 0.225      3.564  +00 3.214  -04                                 1016100300020 
 0.250      3.668  +00 2.003  -03                                 1016100300021 
 0.275      3.683  +00 2.672  -04                                 1016100300022 
 0.300      3.791  +00 2.184  -03                                 1016100300023 
 0.325      3.785  +00 1.887  -03                                 1016100300024 
 0.350      3.887  +00 2.704  -03                                 1016100300025 
 0.375      3.829  +00 1.998  -03                                 1016100300026 
 0.400      3.757  +00 1.029  -03                                 1016100300027 
 0.425      3.693  +00 2.834  -04                                 1016100300028 
 0.434      3.655  +00 1.219  -03                                 1016100300029 
 0.450      3.610  +00 1.709  -03                                 1016100300030 
 0.475      3.567  +00 1.145  -03                                 1016100300031 
 0.500      3.662  +00 1.566  -03                                 1016100300032 
 0.550      3.536  +00 2.293  -03                                 1016100300033 
 0.600      3.364  +00 3.307  -03                                 1016100300034 
 0.650      3.331  +00 3.524  -03                                 1016100300035 
 0.700      3.281  +00 2.456  -03                                 1016100300036 
 0.750      2.991  +00 2.021  -04                                 1016100300037 
 0.800      2.886  +00 1.184  -03                                 1016100300038 
 0.850      2.757  +00 1.117  -03                                 1016100300039 
 0.900      2.611  +00 4.667  -04                                 1016100300040 
 0.950      2.488  +00 3.406  -04                                 1016100300041 
 1.000      2.386  +00 1.025  -03                                 1016100300042 
 1.030      2.301  +00 2.960  -04                                 1016100300043 
 1.060      2.241  +00 9.913  -06                                 1016100300044 
 1.090      2.180  +00 1.054  -03                                 1016100300045 
 1.120      2.111  +00 2.933  -04                                 1016100300046 
 1.150      2.107  +00 1.425  -03                                 1016100300047 
 1.180      1.999  +00 5.746  -04                                 1016100300048 
 1.210      1.941  +00 1.752  -03                                 1016100300049 
 1.240      1.938  +00 1.071  -04                                 1016100300050 
 1.270      1.823  +00 8.606  -04                                 1016100300051 
 1.280      1.825  +00 1.337  -03                                 1016100300052 
 1.300      1.842  +00 1.633  -04                                 1016100300053 
 1.330      1.781  +00 5.769  -04                                 1016100300054 
 1.360      1.774  +00 3.582  -04                                 1016100300055 
 1.400      1.719  +00 9.931  -04                                 1016100300056 
 1.450      1.650  +00 3.739  -04                                 1016100300057 
 1.500      1.607  +00 1.927  -03                                 1016100300058 
 1.550      1.611  +00 9.177  -04                                 1016100300059 
 1.600      1.587  +00 3.685  -04                                 1016100300060 
 1.650      1.630  +00 1.254  -03                                 1016100300061 
 1.700      1.651  +00 1.670  -03                                 1016100300062 
 1.760      1.626  +00 1.793  -03                                 1016100300063 
 1.780      1.629  +00 1.056  -03                                 1016100300064 
 1.800      1.645  +00 1.158  -03                                 1016100300065 
 1.840      1.659  +00 3.553  -03                                 1016100300066 
 1.880      1.606  +00 2.031  -03                                 1016100300067 
 1.920      1.661  +00 1.219  -03                                 1016100300068 
 1.960      1.608  +00 3.124  -03                                 1016100300069 
 2.000      1.666  +00 2.419  -03                                 1016100300070 
 2.040      1.424  +00 2.852  -04                                 1016100300071 
 2.080      1.407  +00 2.149  -04                                 1016100300072 
 2.120      1.518  +00 5.758  -05                                 1016100300073 
 2.160      1.449  +00 1.255  -03                                 1016100300074 
 2.200      1.466  +00 1.680  -03                                 1016100300075 
 2.240      1.417  +00 2.900  -03                                 1016100300076 
ENDDATA             69          0                                 1016100300077 
ENDSUBENT           76          0                                 1016100399999 
SUBENT        10161004   20001214                             00001016100400001 
BIB                  2          2                                 1016100400002 
REACTION   (5-B-10(N,EL)5-B-10,,DA)                               1016100400003 
HISTORY    (19810617C)                                            1016100400004 
ENDBIB               2          0                                 1016100400005 
NOCOMMON             0          0                                 1016100400006 
DATA                 4        320                                 1016100400007 
EN         ANG-CM     DATA-CM    DATA-ERR                         1016100400008 
MEV        ADEG       B/SR       B/SR                             1016100400009 
 0.075      24.        0.207      0.003                           1016100400010 
 0.075      59.        0.199      0.003                           1016100400011 
 0.075      95.        0.194      0.003                           1016100400012 
 0.075     129.        0.197      0.003                           1016100400013 
 0.075     161.        0.191      0.004                           1016100400014 
 0.100      24.        0.232      0.003                           1016100400015 
 0.100      59.        0.211      0.003                           1016100400016 
 0.100      95.        0.213      0.003                           1016100400017 
 0.100     129.        0.218      0.003                           1016100400018 
 0.100     161.        0.219      0.005                           1016100400019 
 0.125      24.        0.254      0.003                           1016100400020 
 0.125      59.        0.238      0.003                           1016100400021 
 0.125      95.        0.226      0.003                           1016100400022 
 0.125     129.        0.225      0.003                           1016100400023 
 0.125     161.        0.223      0.005                           1016100400024 
 0.150      24.        0.253      0.003                           1016100400025 
 0.150      59.        0.241      0.003                           1016100400026 
 0.150      95.        0.243      0.003                           1016100400027 
 0.150     129.        0.244      0.003                           1016100400028 
 0.150     161.        0.237      0.005                           1016100400029 
 0.175      24.        0.268      0.003                           1016100400030 
 0.175      59.        0.253      0.003                           1016100400031 
 0.175      95.        0.253      0.003                           1016100400032 
 0.175     129.        0.266      0.004                           1016100400033 
 0.175     161.        0.264      0.005                           1016100400034 
 0.200      24.        0.280      0.004                           1016100400035 
 0.200      59.        0.274      0.003                           1016100400036 
 0.200      95.        0.264      0.003                           1016100400037 
 0.200     129.        0.272      0.004                           1016100400038 
 0.200     161.        0.268      0.005                           1016100400039 
 0.225      24.        0.304      0.003                           1016100400040 
 0.225      59.        0.290      0.003                           1016100400041 
 0.225      95.        0.281      0.003                           1016100400042 
 0.225     129.        0.280      0.004                           1016100400043 
 0.225     161.        0.277      0.005                           1016100400044 
 0.250      24.        0.311      0.003                           1016100400045 
 0.250      59.        0.292      0.003                           1016100400046 
 0.250      95.        0.289      0.003                           1016100400047 
 0.250     129.        0.296      0.003                           1016100400048 
 0.250     161.        0.280      0.005                           1016100400049 
 0.275      24.        0.309      0.003                           1016100400050 
 0.275      59.        0.300      0.003                           1016100400051 
 0.275      95.        0.288      0.003                           1016100400052 
 0.275     129.        0.285      0.003                           1016100400053 
 0.275     161.        0.286      0.004                           1016100400054 
 0.300      24.        0.311      0.003                           1016100400055 
 0.300      59.        0.308      0.003                           1016100400056 
 0.300      95.        0.298      0.003                           1016100400057 
 0.300     129.        0.297      0.003                           1016100400058 
 0.300     161.        0.286      0.004                           1016100400059 
 0.325      24.        0.319      0.002                           1016100400060 
 0.325      59.        0.297      0.002                           1016100400061 
 0.325      95.        0.301      0.002                           1016100400062 
 0.325     129.        0.296      0.003                           1016100400063 
 0.325     161.        0.290      0.004                           1016100400064 
 0.350      24.        0.325      0.002                           1016100400065 
 0.350      59.        0.312      0.002                           1016100400066 
 0.350      95.        0.299      0.002                           1016100400067 
 0.350     129.        0.307      0.002                           1016100400068 
 0.350     161.        0.302      0.003                           1016100400069 
 0.375      24.        0.328      0.002                           1016100400070 
 0.375      59.        0.313      0.002                           1016100400071 
 0.375      95.        0.295      0.002                           1016100400072 
 0.375     129.        0.297      0.002                           1016100400073 
 0.375     161.        0.293      0.003                           1016100400074 
 0.400      24.        0.333      0.002                           1016100400075 
 0.400      59.        0.317      0.002                           1016100400076 
 0.400      95.        0.298      0.002                           1016100400077 
 0.400     129.        0.287      0.002                           1016100400078 
 0.400     161.        0.290      0.003                           1016100400079 
 0.425      24.        0.343      0.002                           1016100400080 
 0.425      59.        0.332      0.002                           1016100400081 
 0.425      95.        0.307      0.002                           1016100400082 
 0.425     129.        0.282      0.002                           1016100400083 
 0.425     161.        0.267      0.003                           1016100400084 
 0.434      24.        0.347      0.002                           1016100400085 
 0.434      59.        0.328      0.002                           1016100400086 
 0.434      95.        0.300      0.002                           1016100400087 
 0.434     129.        0.280      0.002                           1016100400088 
 0.434     161.        0.262      0.003                           1016100400089 
 0.450      24.        0.349      0.002                           1016100400090 
 0.450      59.        0.319      0.002                           1016100400091 
