ENTRY            11425   19820813                             00001142500000001 
SUBENT        11425001   19820813                             00001142500100001 
BIB                  7          9                                 1142500100002 
INSTITUTE  (1USAANL)                                              1142500100003 
REFERENCE  (P,ANL-7310,10,6801)                                   1142500100004 
           (W,WHALEN,6712) TABULATED DATA.                        1142500100005 
AUTHOR     (J.F.WHALEN,J.W.MEADOWS)                               1142500100006 
TITLE      FAST NEUTRON CROSS SECTIONS.                           1142500100007 
STATUS     (SCSRS)                                                1142500100008 
ERR-ANALYS (ERR-S) STATISTICAL ERROR                              1142500100009 
HISTORY    (760715T) TRANSLATED FROM SCISRS                       1142500100010 
           (820813A) CONVERTED TO REACTION FORMALISM              1142500100011 
ENDBIB               9          0                                 1142500100012 
NOCOMMON             0          0                                 1142500100013 
ENDSUBENT           12          0                                 1142500199999 
SUBENT        11425002   19820813                             00001142500200001 
BIB                  2          2                                 1142500200002 
REACTION   (9-F-19(N,TOT),,SIG)                                   1142500200003 
SAMPLE     TEFLON SAMPLE.                                         1142500200004 
ENDBIB               2          0                                 1142500200005 
NOCOMMON             0          0                                 1142500200006 
DATA                 4        548                                 1142500200007 
EN         EN-RSL     DATA       ERR-S                            1142500200008 
MEV        MEV        B          B                                1142500200009 
 1.001  -01 1.8    -03 1.323  +01 1.1    -01                      1142500200010 
 1.012  -01 1.7    -03 1.316  +01 1.2    -01                      1142500200011 
 1.022  -01 1.7    -03 1.466  +01 1.2    -01                      1142500200012 
 1.032  -01 1.7    -03 1.543  +01 1.2    -01                      1142500200013 
 1.042  -01 1.7    -03 1.567  +01 1.2    -01                      1142500200014 
 1.052  -01 1.7    -03 1.589  +01 1.2    -01                      1142500200015 
 1.062  -01 1.7    -03 1.540  +01 1.2    -01                      1142500200016 
 1.072  -01 1.7    -03 1.548  +01 1.2    -01                      1142500200017 
 1.083  -01 1.6    -03 1.492  +01 1.2    -01                      1142500200018 
 1.093  -01 1.6    -03 1.436  +01 1.2    -01                      1142500200019 
 1.103  -01 1.6    -03 1.454  +01 1.2    -01                      1142500200020 
 1.113  -01 1.6    -03 1.343  +01 1.2    -01                      1142500200021 
 1.123  -01 1.6    -03 1.230  +01 1.2    -01                      1142500200022 
 1.133  -01 1.6    -03 1.244  +01 1.2    -01                      1142500200023 
 1.143  -01 1.6    -03 1.148  +01 1.2    -01                      1142500200024 
 1.153  -01 1.6    -03 1.131  +01 1.3    -01                      1142500200025 
 1.163  -01 1.6    -03 1.051  +01 2.1    -01                      1142500200026 
 1.173  -01 1.6    -03 1.014  +01 1.3    -01                      1142500200027 
 1.183  -01 1.6    -03 9.87   +00 1.2    -01                      1142500200028 
 1.193  -01 1.6    -03 9.08   +00 1.2    -01                      1142500200029 
 1.203  -01 1.6    -03 9.10   +00 1.2    -01                      1142500200030 
 1.214  -01 1.5    -03 8.39   +00 1.2    -01                      1142500200031 
 1.224  -01 1.5    -03 8.06   +00 1.2    -01                      1142500200032 
 1.234  -01 1.5    -03 8.32   +00 1.2    -01                      1142500200033 
 1.244  -01 1.5    -03 7.90   +00 1.2    -01                      1142500200034 
 1.254  -01 1.5    -03 7.30   +00 1.2    -01                      1142500200035 
 1.264  -01 1.5    -03 7.51   +00 1.3    -01                      1142500200036 
 1.274  -01 1.5    -03 7.41   +00 1.3    -01                      1142500200037 
 1.284  -01 1.5    -03 7.08   +00 1.2    -01                      1142500200038 
 1.294  -01 1.5    -03 6.95   +00 1.2    -01                      1142500200039 
 1.304  -01 1.5    -03 7.00   +00 1.2    -01                      1142500200040 
 1.314  -01 1.5    -03 6.62   +00 1.2    -01                      1142500200041 
 1.324  -01 1.5    -03 6.18   +00 1.2    -01                      1142500200042 
 1.334  -01 1.5    -03 6.22   +00 1.2    -01                      1142500200043 
 1.344  -01 1.5    -03 6.13   +00 1.2    -01                      1142500200044 
 1.354  -01 1.5    -03 5.94   +00 1.2    -01                      1142500200045 
 1.364  -01 1.5    -03 5.68   +00 1.2    -01                      1142500200046 
 1.374  -01 1.5    -03 5.64   +00 2.9    -01                      1142500200047 
 1.384  -01 1.5    -03 6.01   +00 1.2    -01                      1142500200048 
 1.394  -01 1.5    -03 5.62   +00 2.1    -01                      1142500200049 
 1.404  -01 1.5    -03 5.39   +00 1.3    -01                      1142500200050 
 1.414  -01 1.5    -03 5.29   +00 1.2    -01                      1142500200051 
 1.424  -01 1.5    -03 5.55   +00 1.2    -01                      1142500200052 
 1.434  -01 1.5    -03 4.83   +00 1.2    -01                      1142500200053 
 1.444  -01 1.5    -03 5.38   +00 1.2    -01                      1142500200054 
 1.454  -01 1.5    -03 5.09   +00 1.2    -01                      1142500200055 
 1.465  -01 1.4    -03 4.95   +00 1.2    -01                      1142500200056 
 1.475  -01 1.4    -03 4.94   +00 1.2    -01                      1142500200057 
 1.485  -01 1.4    -03 4.84   +00 1.2    -01                      1142500200058 
 1.495  -01 1.4    -03 4.74   +00 1.2    -01                      1142500200059 
 1.505  -01 1.4    -03 4.58   +00 1.2    -01                      1142500200060 
 1.515  -01 1.4    -03 4.66   +00 1.2    -01                      1142500200061 
 1.525  -01 1.4    -03 4.71   +00 1.2    -01                      1142500200062 
 1.535  -01 1.4    -03 4.53   +00 1.2    -01                      1142500200063 
 1.545  -01 1.4    -03 4.55   +00 1.2    -01                      1142500200064 
 1.555  -01 1.4    -03 4.56   +00 1.2    -01                      1142500200065 
 1.565  -01 1.4    -03 4.68   +00 1.2    -01                      1142500200066 
 1.575  -01 1.4    -03 4.82   +00 1.2    -01                      1142500200067 
 1.585  -01 1.4    -03 4.45   +00 1.2    -01                      1142500200068 
 1.595  -01 1.4    -03 4.41   +00 1.2    -01                      1142500200069 
 1.605  -01 1.4    -03 4.57   +00 1.3    -01                      1142500200070 
 1.615  -01 1.4    -03 4.26   +00 1.2    -01                      1142500200071 
 1.625  -01 1.4    -03 4.33   +00 1.2    -01                      1142500200072 
 1.635  -01 1.4    -03 4.26   +00 1.2    -01                      1142500200073 
 1.645  -01 1.4    -03 4.08   +00 1.2    -01                      1142500200074 
 1.655  -01 1.4    -03 4.23   +00 1.2    -01                      1142500200075 
 1.665  -01 1.4    -03 4.23   +00 1.2    -01                      1142500200076 
 1.675  -01 1.4    -03 4.25   +00 1.2    -01                      1142500200077 
 1.685  -01 1.4    -03 4.33   +00 1.2    -01                      1142500200078 
 1.695  -01 1.4    -03 4.07   +00 1.2    -01                      1142500200079 
 1.705  -01 1.4    -03 4.08   +00 1.2    -01                      1142500200080 
 1.715  -01 1.4    -03 4.29   +00 1.2    -01                      1142500200081 
 1.725  -01 1.4    -03 4.09   +00 1.2    -01                      1142500200082 
 1.735  -01 1.4    -03 3.88   +00 1.2    -01                      1142500200083 
 1.745  -01 1.4    -03 4.11   +00 1.2    -01                      1142500200084 
 1.755  -01 1.4    -03 3.89   +00 1.1    -01                      1142500200085 
 1.765  -01 1.4    -03 3.82   +00 1.2    -01                      1142500200086 
 1.775  -01 1.4    -03 4.07   +00 1.2    -01                      1142500200087 
 1.785  -01 1.4    -03 4.08   +00 1.2    -01                      1142500200088 
 1.795  -01 1.4    -03 4.01   +00 1.2    -01                      1142500200089 
 1.805  -01 1.4    -03 4.03   +00 1.3    -01                      1142500200090 
 1.815  -01 1.4    -03 3.94   +00 1.7    -01                      1142500200091 
 1.825  -01 1.4    -03 3.50   +00 1.3    -01                      1142500200092 
 1.835  -01 1.4    -03 3.94   +00 1.2    -01                      1142500200093 
 1.845  -01 1.4    -03 3.97   +00 1.2    -01                      1142500200094 
 1.855  -01 1.4    -03 4.07   +00 1.2    -01                      1142500200095 
 1.865  -01 1.4    -03 3.85   +00 1.2    -01                      1142500200096 
 1.876  -01 1.3    -03 4.02   +00 1.2    -01                      1142500200097 
 1.886  -01 1.3    -03 4.09   +00 1.2    -01                      1142500200098 
 1.896  -01 1.3    -03 3.98   +00 1.2    -01                      1142500200099 
 1.906  -01 1.3    -03 3.91   +00 1.2    -01                      1142500200100 
 1.916  -01 1.3    -03 3.92   +00 1.2    -01                      1142500200101 
 1.926  -01 1.3    -03 3.92   +00 1.2    -01                      1142500200102 
 1.936  -01 1.3    -03 3.87   +00 1.2    -01                      1142500200103 
 1.946  -01 1.3    -03 4.00   +00 1.2    -01                      1142500200104 
 1.956  -01 1.3    -03 3.58   +00 1.2    -01                      1142500200105 
 1.966  -01 1.3    -03 3.99   +00 1.2    -01                      1142500200106 
 1.976  -01 1.3    -03 4.07   +00 1.2    -01                      1142500200107 
 1.986  -01 1.3    -03 3.91   +00 1.2    -01                      1142500200108 
 1.996  -01 1.3    -03 4.05   +00 1.2    -01                      1142500200109 
 2.006  -01 1.3    -03 4.14   +00 1.2    -01                      1142500200110 
 2.016  -01 1.3    -03 3.87   +00 1.2    -01                      1142500200111 
 2.026  -01 1.3    -03 3.63   +00 1.2    -01                      1142500200112 
 2.036  -01 1.3    -03 3.28   +00 1.7    -01                      1142500200113 
 2.046  -01 1.3    -03 3.89   +00 1.7    -01                      1142500200114 
 2.056  -01 1.3    -03 3.73   +00 1.7    -01                      1142500200115 
 2.066  -01 1.3    -03 3.91   +00 1.7    -01                      1142500200116 
 2.076  -01 1.3    -03 3.92   +00 1.2    -01                      1142500200117 
 2.086  -01 1.3    -03 3.85   +00 1.2    -01                      1142500200118 
 2.096  -01 1.3    -03 4.07   +00 1.2    -01                      1142500200119 
 2.106  -01 1.3    -03 4.24   +00 1.2    -01                      1142500200120 
 2.116  -01 1.3    -03 4.28   +00 1.2    -01                      1142500200121 
 2.126  -01 1.3    -03 4.38   +00 1.2    -01                      1142500200122 
 2.136  -01 1.3    -03 4.59   +00 1.2    -01                      1142500200123 
 2.146  -01 1.3    -03 4.39   +00 1.2    -01                      1142500200124 
 2.156  -01 1.3    -03 4.43   +00 1.2    -01                      1142500200125 
 2.166  -01 1.3    -03 4.27   +00 1.2    -01                      1142500200126 
 2.176  -01 1.3    -03 4.68   +00 1.2    -01                      1142500200127 
 2.186  -01 1.3    -03 4.54   +00 1.2    -01                      1142500200128 
 2.196  -01 1.3    -03 4.53   +00 1.2    -01                      1142500200129 
 2.206  -01 1.3    -03 4.50   +00 1.2    -01                      1142500200130 
 2.216  -01 1.3    -03 4.52   +00 1.2    -01                      1142500200131 
 2.226  -01 1.3    -03 4.69   +00 1.7    -01                      1142500200132 
 2.236  -01 1.3    -03 4.81   +00 1.2    -01                      1142500200133 
 2.246  -01 1.3    -03 4.71   +00 1.2    -01                      1142500200134 
 2.256  -01 1.3    -03 4.88   +00 1.2    -01                      1142500200135 
 2.266  -01 1.3    -03 4.84   +00 1.2    -01                      1142500200136 
 2.276  -01 1.3    -03 5.01   +00 1.2    -01                      1142500200137 
 2.286  -01 1.3    -03 5.17   +00 1.2    -01                      1142500200138 
 2.296  -01 1.3    -03 5.11   +00 8.0    -02                      1142500200139 
 2.306  -01 1.3    -03 5.10   +00 1.2    -01                      1142500200140 
 2.316  -01 1.3    -03 5.19   +00 1.2    -01                      1142500200141 
 2.326  -01 1.3    -03 5.18   +00 1.2    -01                      1142500200142 
 2.336  -01 1.3    -03 5.17   +00 1.2    -01                      1142500200143 
 2.346  -01 1.3    -03 5.29   +00 1.2    -01                      1142500200144 
 2.356  -01 1.3    -03 5.10   +00 1.2    -01                      1142500200145 
 2.366  -01 1.3    -03 5.67   +00 1.2    -01                      1142500200146 
 2.376  -01 1.3    -03 5.49   +00 1.3    -01                      1142500200147 
 2.386  -01 1.3    -03 5.53   +00 1.2    -01                      1142500200148 
 2.396  -01 1.3    -03 5.58   +00 1.2    -01                      1142500200149 
 2.406  -01 1.3    -03 5.58   +00 1.2    -01                      1142500200150 
 2.416  -01 1.3    -03 5.76   +00 1.2    -01                      1142500200151 
 2.426  -01 1.3    -03 4.62   +00 1.2    -01                      1142500200152 
 2.436  -01 1.3    -03 5.64   +00 1.4    -01                      1142500200153 
