ENTRY            12801   19840416                             00001280100000001 
SUBENT        12801001   19840416                             00001280100100001 
BIB                 14         20                                 1280100100002 
INSTITUTE  (1USAANL)                                              1280100100003 
REFERENCE  (J,NP/A,415,1,8403)                                    1280100100004 
           (R,ANL-NDM-69,8212)                                    1280100100005 
AUTHOR     (A.B.SMITH,P.T.GUENTHER)                               1280100100006 
TITLE      FAST-NEUTRON SCATTERING CROSS SECTIONS OF ELEMENTAL    1280100100007 
            ZIRCONIUM                                             1280100100008 
FACILITY   (DYNAM)                                                1280100100009 
INC-SOURCE (P-LI7)                                                1280100100010 
SAMPLE     METALLIC ZIRCONIUM CYLINDER, 2 CM DIAMETER AND 2 CM    1280100100011 
            LONG                                                  1280100100012 
DETECTOR   (SCIN) PROTON RECOIL SCINTILLATORS                     1280100100013 
METHOD     (TOF)  5.5 METER FLIGHT PATH                           1280100100014 
MONITOR    (6-C-0(N,TOT),,SIG)                                    1280100100015 
INC-SPECT  BEAM RESOLUTION 50 TO 75 KEV                           1280100100016 
CORRECTION DATA WERE CORRECTED FOR MULTIPLE-SCATTERING, BEAM-     1280100100017 
            ATTENUATION AND ANGULAR-RESOLUTION.                   1280100100018 
           DATA RECEIVED IN PRIVATE COMMUNICATION 1/26/83         1280100100019 
STATUS     (APRVD) A.B.SMITH, 83/3/18.                            1280100100020 
HISTORY    (830217C)                                              1280100100021 
           (840416A) REFERENCE ADDED.                             1280100100022 
ENDBIB              20          0                                 1280100100023 
NOCOMMON             0          0                                 1280100100024 
ENDSUBENT           23          0                                 1280100199999 
SUBENT        12801002   19830304                             00001280100200001 
BIB                  3          6                                 1280100200002 
REACTION   (40-ZR-0(N,EL),,DA,,AV)                                1280100200003 
ANALYSIS   DATA WERE AVERAGED OVER 50 KEV INTERVALS               1280100200004 
ERR-ANALYS (DATA-ERR) OVERALL UNCERTAINTY LESS THAN 5 PERCENT     1280100200005 
              STATISTICAL UNCERTAINTY     LESS THAN 3 PERCENT     1280100200006 
              DETECTOR NORMALIZATION                3 PERCENT     1280100200007 
              CORRECTIONS                           1 PERCENT     1280100200008 
ENDBIB               6          0                                 1280100200009 
COMMON               1          3                                 1280100200010 
ANG-RSL                                                           1280100200011 
ADEG                                                              1280100200012 
  0.7                                                             1280100200013 
ENDCOMMON            3          0                                 1280100200014 
DATA                 4        139                                 1280100200015 
EN-MEAN    ANG        DATA       DATA-ERR                         1280100200016 
MEV        ADEG       B/SR       PER-CENT                         1280100200017 
   1.55E+00   2.10E+01   1.31E+00   5.00                          1280100200018 
   1.55E+00   3.09E+01   1.07E+00   5.00                          1280100200019 
   1.55E+00   4.88E+01   6.68E-01   5.00                          1280100200020 
   1.55E+00   6.48E+01   4.02E-01   5.00                          1280100200021 
   1.55E+00   8.17E+01   2.46E-01   5.00                          1280100200022 
   1.55E+00   9.77E+01   1.83E-01   5.00                          1280100200023 
   1.55E+00   1.14E+02   1.57E-01   5.00                          1280100200024 
   1.55E+00   1.30E+02   1.66E-01   5.00                          1280100200025 
   1.55E+00   1.47E+02   2.51E-01   5.00                          1280100200026 
   1.55E+00   1.57E+02   3.37E-01   5.00                          1280100200027 
   1.65E+00   2.10E+01   1.28E+00   5.00                          1280100200028 
   1.65E+00   3.09E+01   1.03E+00   5.00                          1280100200029 
   1.65E+00   4.88E+01   6.15E-01   5.00                          1280100200030 
   1.65E+00   6.48E+01   3.55E-01   5.00                          1280100200031 
   1.65E+00   8.17E+01   2.39E-01   5.00                          1280100200032 
   1.65E+00   9.77E+01   1.91E-01   5.00                          1280100200033 
   1.65E+00   1.14E+02   1.48E-01   5.00                          1280100200034 
   1.65E+00   1.30E+02   1.55E-01   5.00                          1280100200035 
   1.65E+00   1.47E+02   2.47E-01   5.00                          1280100200036 
   1.65E+00   1.57E+02   3.35E-01   5.00                          1280100200037 
   1.75E+00   2.10E+01   1.28E+00   5.00                          1280100200038 
   1.75E+00   3.09E+01   1.00E+00   5.00                          1280100200039 
   1.75E+00   4.88E+01   5.66E-01   5.00                          1280100200040 
   1.75E+00   6.48E+01   3.24E-01   5.00                          1280100200041 
   1.75E+00   8.17E+01   2.33E-01   5.00                          1280100200042 
   1.75E+00   9.77E+01   1.93E-01   5.00                          1280100200043 
   1.75E+00   1.14E+02   1.48E-01   5.00                          1280100200044 
   1.75E+00   1.30E+02   1.56E-01   5.00                          1280100200045 
   1.75E+00   1.47E+02   2.48E-01   5.00                          1280100200046 
   1.75E+00   1.57E+02   3.32E-01   5.00                          1280100200047 
   1.87E+00   2.10E+01   1.24E+00   5.00                          1280100200048 
   1.87E+00   3.09E+01   9.50E-01   5.00                          1280100200049 
   1.87E+00   4.88E+01   5.05E-01   5.00                          1280100200050 
