ENTRY            13683   19971003                             00001368300000001 
SUBENT        13683001   19971003                             00001368300100001 
BIB                 15         30                                 1368300100002 
INSTITUTE  (1USATNL)                                              1368300100003 
REFERENCE  (J,JP/G,19,877,9103)                                   1368300100004 
AUTHOR     (Z.M.CHEN,K.BAIRD,C.R.HOWELL,M.L.ROBERTS,W.TORNOW,     1368300100005 
           R.L.WALTER)                                            1368300100006 
TITLE      Neutron scattering from 12C between 15.6 and 17.3 MeV  1368300100007 
FACILITY   (VDGT)                                                 1368300100008 
INC-SOURCE (D-T)                                                  1368300100009 
SAMPLE     Cylindrical 12C sample: diameter 1.89 cm, height 2.54  1368300100010 
            cm.                                                   1368300100011 
METHOD     (TOF)                                                  1368300100012 
DETECTOR   (SCIN) Four neutron detectors.  Main neutron detectors 1368300100013 
            consisted of NE218 and NE213 liquid scintillators.    1368300100014 
MONITOR    (1-H-1(N,EL)1-H-1,,DA,,,EVAL) Normalized at about 30   1368300100015 
            degrees using polyethylene sample.                    1368300100016 
MONIT-REF  (,HOPKINS+,J,ND/A,9,137,71)                            1368300100017 
CORRECTION Corrected for background, finite geometry, and multiple1368300100018 
            scattering.                                           1368300100019 
ERR-ANALYS (DATA-ERR) Includes uncertainties in:                  1368300100020 
           . absolute and relative efficiencies of main neutron   1368300100021 
             detectors,                                           1368300100022 
           . counting statistics,                                 1368300100023 
           . background subtraction,                              1368300100024 
           . normalization uncertainties,                         1368300100025 
           . finite geometry and mutiple scattering corrections,  1368300100026 
           . uncertainties related to absolute detemination of    1368300100027 
             neutron energies and scattering angles at which      1368300100028 
             measurements were performed.                         1368300100029 
STATUS     Data received by electronic mail, G.Weisel, 97/7/14.   1368300100030 
           No reply to author proof.                              1368300100031 
HISTORY    (970716C) YU                                           1368300100032 
ENDBIB              30          0                                 1368300100033 
NOCOMMON             0          0                                 1368300100034 
ENDSUBENT           33          0                                 1368300199999 
SUBENT        13683002   19970718                             00001368300200001 
BIB                  1          1                                 1368300200002 
REACTION   (6-C-12(N,EL)6-C-12,,DA)                               1368300200003 
ENDBIB               1          0                                 1368300200004 
COMMON               1          3                                 1368300200005 
EN-RSL                                                            1368300200006 
KEV                                                               1368300200007 
420.                                                              1368300200008 
ENDCOMMON            3          0                                 1368300200009 
DATA                 4         49                                 1368300200010 
EN         ANG-CM     DATA-CM    DATA-ERR                         1368300200011 
MEV        ADEG       MB/SR      MB/SR                            1368300200012 
15.57       21.61     539.769    18.838                           1368300200013 
15.57       26.85     399.287    12.162                           1368300200014 
15.57       32.11     279.542     8.305                           1368300200015 
15.57       42.62     122.372     3.856                           1368300200016 
15.57       53.16      47.449     1.600                           1368300200017 
15.57       63.94      21.442     0.794                           1368300200018 
15.57       74.61      21.170     0.739                           1368300200019 
15.57       84.82      26.512     0.835                           1368300200020 
15.57       94.81      30.445     0.666                           1368300200021 
15.57      104.63      31.430     0.500                           1368300200022 
15.57      114.29      24.955     0.419                           1368300200023 
15.57      123.80      16.918     0.364                           1368300200024 
15.57      133.24       8.384     0.289                           1368300200025 
15.57      143.06       5.336     0.338                           1368300200026 
15.57      152.56      10.580     0.403                           1368300200027 
15.57      161.57      18.748     0.603                           1368300200028 
16.75       21.66     489.465    15.834                           1368300200029 
16.75       26.88     371.893    11.819                           1368300200030 
16.75       32.11     264.170     7.851                           1368300200031 
16.75       42.56     103.448     3.336                           1368300200032 
16.75       53.15      33.273     1.199                           1368300200033 
16.75       64.13      19.092     0.754                           1368300200034 
16.75       74.60      21.472     0.724                           1368300200035 
16.75       84.73      22.963     0.634                           1368300200036 
16.75       94.72      20.801     0.420                           1368300200037 
16.75      104.60      17.137     0.377                           1368300200038 
16.75      114.35      13.980     0.334                           1368300200039 
16.75      123.97      11.129     0.353                           1368300200040 
16.75      133.49       8.794     0.368                           1368300200041 
16.75      142.98       7.537     0.328                           1368300200042 
16.75      152.37      8.681      0.327                           1368300200043 
16.75      161.54      11.562     0.541                           1368300200044 
17.29      21.61      480.629    14.428                           1368300200045 
17.29       26.83     374.562    10.832                           1368300200046 
17.29       32.04     247.205     7.547                           1368300200047 
17.29       42.49      98.822     3.172                           1368300200048 
17.29       47.74      53.084     1.832                           1368300200049 
17.29       53.13      29.413     1.212                           1368300200050 
17.29       64.16      18.042     0.761                           1368300200051 
17.29       74.55      19.651     0.764                           1368300200052 
17.29       84.64      21.819     0.692                           1368300200053 
17.29       94.63      17.928     0.502                           1368300200054 
17.29      104.53      14.316     0.310                           1368300200055 
17.29      114.33      11.572     0.444                           1368300200056 
17.29      124.01       9.630     0.420                           1368300200057 
