ENTRY            14070   20051220                             13391407000000001 
SUBENT        14070001   20051220                             13391407000100001 
BIB                 12         20                                 1407000100002 
INSTITUTE  (1USAKTY)                                              1407000100003 
REFERENCE  (C,2001BERKEL,,798,2001)                               1407000100004 
AUTHOR     (S.R.Lesher,Z.Ammar,M.Merrick,C.D.Hannant,N.Warr,      1407000100005 
           T.B.Brown,N.Boukharouba,C.Fransen,M.T.McEllistrem,     1407000100006 
           S.W.Yates)                                             1407000100007 
TITLE      Study of 0+ excitations in 158Gd with the (n,n'gamma)  1407000100008 
            reaction                                              1407000100009 
FACILITY   (VDGT,1USAKTY) University of Kentucky's 7.0 MeV        1407000100010 
            Van de Graaff accelerator                             1407000100011 
INC-SOURCE (P-T)                                                  1407000100012 
METHOD     (TOF)                                                  1407000100013 
SAMPLE     54.73 g of Gd2O3 enriched to 95.81 % in 158Gd          1407000100014 
PART-DET   (N)                                                    1407000100015 
           (G)                                                    1407000100016 
DETECTOR   (GE-IN) BGO Compton suppressed n-type  HPGe detector,  1407000100017 
            more than 50 % efficiency and energy resolution of    1407000100018 
            2.0 keV at 1.33 MeV                                   1407000100019 
CORRECTION Energy and efficiency calibration for the gamma-ray    1407000100020 
            detectors were obtained using 226Ra and 152Eu sources 1407000100021 
HISTORY    (20051220C) DR                                         1407000100022 
ENDBIB              20          0                                 1407000100023 
NOCOMMON             0          0                                 1407000100024 
ENDSUBENT           23          0                                 1407000199999 
SUBENT        14070002   20051220                             13391407000200001 
BIB                  4          4                                 1407000200002 
REACTION   (64-GD-158(N,INL)64-GD-158,PAR,SIG,G,REL)              1407000200003 
EN-SEC     (E-EXC,64-GD-158)                                      1407000200004 
ERR-ANALYS (DATA-ERR) No information                              1407000200005 
STATUS     (CURVE) Data taken from Fig. 2                         1407000200006 
ENDBIB               4          0                                 1407000200007 
NOCOMMON             0          0                                 1407000200008 
DATA                 4         50                                 1407000200009 
E-EXC      EN         DATA       DATA-ERR                         1407000200010 
MEV        MEV        ARB-UNITS  ARB-UNITS                        1407000200011 
1.743         1.84E+00   1.03E+03   3.55E+01                      1407000200012 
1.743         1.91E+00   2.04E+03   5.66E+01                      1407000200013 
1.743         1.99E+00   3.07E+03   7.79E+01                      1407000200014 
1.743         2.07E+00   3.19E+03   6.38E+01                      1407000200015 
1.743         2.14E+00   3.50E+03   5.65E+01                      1407000200016 
1.743         2.27E+00   3.45E+03   7.78E+01                      1407000200017 
1.743         2.35E+00   3.73E+03   5.65E+01                      1407000200018 
1.743         2.42E+00   3.69E+03   6.37E+01                      1407000200019 
1.743         2.50E+00   3.41E+03   7.07E+01                      1407000200020 
1.743         2.58E+00   3.29E+03   7.79E+01                      1407000200021 
1.743         2.65E+00   2.93E+03   6.35E+01                      1407000200022 
1.743         2.79E+00   2.85E+03   9.20E+01                      1407000200023 
1.743         2.87E+00   2.64E+03   8.47E+01                      1407000200024 
1.743         2.97E+00   2.27E+03   1.20E+02                      1407000200025 
1.743         3.00E+00   2.45E+03   7.08E+01                      1407000200026 
1.743         3.16E+00   2.34E+03   9.21E+01                      1407000200027 
1.743         3.27E+00   1.95E+03   1.20E+02                      1407000200028 
1.958         1.99E+00   1.39E+02   2.21E+01                      1407000200029 
1.958         2.07E+00   9.98E+02   4.42E+01                      1407000200030 
1.958         2.14E+00   1.70E+03   3.87E+01                      1407000200031 
1.958         2.27E+00   2.48E+03   5.53E+01                      1407000200032 
1.958         2.34E+00   2.65E+03   6.64E+01                      1407000200033 
1.958         2.41E+00   2.87E+03   8.85E+01                      1407000200034 
1.958         2.49E+00   2.81E+03   7.19E+01                      1407000200035 
1.958         2.57E+00   2.80E+03   6.08E+01                      1407000200036 
1.958         2.64E+00   2.28E+03   6.64E+01                      1407000200037 
1.958         2.79E+00   2.34E+03   7.74E+01                      1407000200038 
1.958         2.87E+00   2.06E+03   6.64E+01                      1407000200039 
1.958         2.96E+00   1.61E+03   6.64E+01                      1407000200040 
1.958         3.00E+00   1.67E+03   7.19E+01                      1407000200041 
1.958         3.17E+00   1.59E+03   6.64E+01                      1407000200042 
1.958         3.28E+00   1.39E+03   7.19E+01                      1407000200043 
2.276         2.35E+00   2.55E+02   3.04E+01                      1407000200044 
2.276         2.42E+00   8.65E+02   4.39E+01                      1407000200045 
2.276         2.50E+00   1.14E+03   6.43E+01                      1407000200046 
2.276         2.58E+00   1.34E+03   8.12E+01                      1407000200047 
2.276         2.65E+00   1.28E+03   7.10E+01                      1407000200048 
2.276         2.80E+00   1.67E+03   1.28E+02                      1407000200049 
2.276         2.88E+00   1.64E+03   8.46E+01                      1407000200050 
2.276         2.96E+00   1.59E+03   9.14E+01                      1407000200051 
2.276         3.00E+00   1.43E+03   1.01E+02                      1407000200052 
2.276         3.16E+00   1.38E+03   1.01E+02                      1407000200053 
2.276         3.27E+00   1.37E+03   8.46E+01                      1407000200054 
2.644         2.64E+00   1.52E+02   3.04E+01                      1407000200055 
2.644         2.79E+00   1.16E+03   4.26E+01                      1407000200056 
2.644         2.87E+00   1.33E+03   4.56E+01                      1407000200057 
2.644         2.97E+00   1.40E+03   6.39E+01                      1407000200058 
2.644         3.00E+00   1.56E+03   5.47E+01                      1407000200059 
2.644         3.17E+00   1.50E+03   7.30E+01                      1407000200060 
2.644         3.28E+00   1.01E+03   1.39E+02                      1407000200061 
ENDDATA             52          0                                 1407000200062 
ENDSUBENT           61          0                                 1407000299999 
ENDENTRY             2          0                                 1407099999999 
