ENTRY            14462   20170211                             142614462  0    1 
SUBENT        14462001   20170211                             142614462  1    1 
BIB                 12         40                                 14462  1    2 
TITLE      Neutron cross section measurements for 56Fe            14462  1    3 
AUTHOR     (A.P.D.Ramirez,M.T.McEllistrem,S.Mukhopadhyay,         14462  1    4 
           E.E.Peters,S.W.Yates,J.R.Vanhoy,T.D.Harrison,B.G.Rice, 14462  1    5 
           B.K.Thompson,S.F.Hicks,T.J.Howard,D.T.Jackson,         14462  1    6 
           P.D.Lenzen,T.D.Nguyen,d R.L.Pecha)                     14462  1    7 
INSTITUTE  (1USAKTY,1USAANA,1USADLS)                              14462  1    8 
REFERENCE  (J,NP/A,,2017)   to be published                       14462  1    9 
FACILITY   (VDG,1USAKTY) Experiment performed using 7-MV CN Van   14462  1   10 
           de Graaff accelerator at the University of Kentucky    14462  1   11 
           Accelerator Laboratory.                                14462  1   12 
SAMPLE     (26-FE-56,ENR=0.99) Enriched iron sample with weight   14462  1   13 
           of 18.178 g, diameter of 1.52 cm and height of 1.45 cm 14462  1   14 
DETECTOR   (SCIN) Scattered neutrons were registered using a      14462  1   15 
           neutron detector consisting of a C6D6 liquid           14462  1   16 
           scintillator coupled to a photomultiplier tube.        14462  1   17 
METHOD     (TOF) The ion beam was pulsed at a repetition rate of  14462  1   18 
           1.875 MHz and bunched to a width of about 1 ns with a  14462  1   19 
           klystron buncher. Time of flight was used to           14462  1   20 
           determine scattered neutron energy and discriminate    14462  1   21 
           against prompt gamma rays.                             14462  1   22 
           (PSD) The C6D6 liquid scintillator has pulse-shape     14462  1   23 
           discrimination properties that allowed the separation  14462  1   24 
           of neutron and unwanted gamma -ray events.             14462  1   25 
INC-SOURCE (P-T) for neutron energies below 5 MeV                 14462  1   26 
           (D-D) for neutron energies between 5 and 8 MeV         14462  1   27 
           Accelerated ions impinged on a gas cell attached to    14462  1   28 
           the end of the beam line that contained the tritium    14462  1   29 
           or deuterium gas typically at 1 atm pressure. The      14462  1   30 
           3-cm long gas cell assembly consisted of a tantalum    14462  1   31 
           lined stainless steel cylinder with a 3.3-mu-m thick   14462  1   32 
           molybdenum entrance foil window.                       14462  1   33 
CORRECTION Data were corrected for selfabsorption and             14462  1   34 
           multiple scattering                                    14462  1   35 
ERR-ANALYS (ERR-1,0.,5.) Uncertainty in corrections for multiple  14462  1   36 
                scattering and finite size                        14462  1   37 
           (ERR-2) Uncertainty in detector efficiency             14462  1   38 
           (ERR-S,1.,2.) Statistical uncertainty                  14462  1   39 
           (ERR-T) Overall uncertainty obtained by combining      14462  1   40 
                individual contributions in quadrature.           14462  1   41 
HISTORY    (20170211C) Compiled by S.H.                           14462  1   42 
ENDBIB              40          0                                 14462  1   43 
COMMON               1          3                                 14462  1   44 
ERR-2                                                             14462  1   45 
PER-CENT                                                          14462  1   46 
3.                                                                14462  1   47 
ENDCOMMON            3          0                                 14462  1   48 
ENDSUBENT           47          0                                 14462  199999 
SUBENT        14462002   20170211                             142614462  2    1 
BIB                  2          3                                 14462  2    2 
REACTION   (26-FE-56(N,EL)26-FE-56,,DA)                           14462  2    3 
STATUS     (TABLE) Data presented in fig. 3 of the reference      14462  2    4 
                   sent by author (J.V.)                          14462  2    5 
ENDBIB               3          0                                 14462  2    6 
NOCOMMON             0          0                                 14462  2    7 
DATA                 4        192                                 14462  2    8 
        4.9     140.66      14.48       1.78                      14462  2  170 
        4.9     150.52      17.16       1.77                      14462  2  171 
       5.94      30.52     948.51      78.24                      14462  2  172 
       5.94      35.59     617.88      50.94                      14462  2  173 
       5.94      40.66      378.8      32.21                      14462  2  174 
       5.94      50.79      95.95       7.79                      14462  2  175 
       5.94      60.89      12.83       1.21                      14462  2  176 
       5.94      70.97      14.63       1.39                      14462  2  177 
       5.94      81.02      27.77        2.5                      14462  2  178 
       5.94      91.03      34.15       2.89                      14462  2  179 
       5.94     101.02      34.26       2.95                      14462  2  180 
       5.94     110.97      30.81       2.66                      14462  2  181 
       5.94     120.89      21.08       1.86                      14462  2  182 
       5.94     130.79      11.21       1.24                      14462  2  183 
       5.94     140.66       5.57        0.6                      14462  2  184 
       6.96      30.52     811.63      64.71                      14462  2  185 
       6.96      40.66     297.73      24.78                      14462  2  186 
       6.96      50.79       57.9       4.65                      14462  2  187 
       6.96      60.89       5.47       0.67                      14462  2  188 
       6.96        76.      17.21       1.55                      14462  2  189 
       6.96      93.03      22.95       1.91                      14462  2  190 
       6.96     110.97      16.92       1.43                      14462  2  191 
       6.96     130.79       5.94       0.63                      14462  2  192 
       6.96     150.52      15.79       1.43                      14462  2  193 
       7.96      30.52     828.28      76.26                      14462  2  194 
       7.96      40.66     251.08      23.15                      14462  2  195 
       7.96      50.79      33.04       3.12                      14462  2  196 
       7.96      66.94       8.38       0.89                      14462  2  197 
       7.96        76.      18.01       1.75                      14462  2  198 
       7.96      91.03      20.17       1.93                      14462  2  199 
       7.96     110.97      14.16       1.38                      14462  2  200 
       7.96     130.79       2.83       0.66                      14462  2  201 
       7.96     150.52      15.22       1.52                      14462  2  202 
ENDDATA            194          0                                 14462  2  203 
ENDSUBENT          202          0                                 14462  299999 
SUBENT        14462003   20170211                             142614462  3    1 
BIB                  2          3                                 14462  3    2 
REACTION   (26-FE-56(N,INL)26-FE-56,PAR,DA)                       14462  3    3 
STATUS     (TABLE) Data presented in fig. 4 of the reference      14462  3    4 
                   sent by author (J.V.)                          14462  3    5 
ENDBIB               3          0                                 14462  3    6 
COMMON               1          3                                 14462  3    7 
E-LVL                                                             14462  3    8 
KEV                                                               14462  3    9 
847.0                                                             14462  3   10 
ENDCOMMON            3          0                                 14462  3   11 
DATA                 4        180                                 14462  3   12 
EN         ANG        DATA       ERR-T                            14462  3   13 
MEV        ADEG       MB/SR      MB/SR                            14462  3   14 
        1.5      30.79      60.43       5.37                      14462  3   15 
        1.5      46.12      66.55       5.36                      14462  3   16 
        1.5      61.37      61.38        4.8                      14462  3   17 
        1.5      71.49      63.97        5.2                      14462  3   18 
        1.5      81.56      61.47       4.84                      14462  3   19 
        1.5      91.58      60.45       4.77                      14462  3   20 
        1.5     101.56      62.67       4.94                      14462  3   21 
        1.5     111.49      63.06       4.94                      14462  3   22 
        1.5      126.3      65.92       5.21                      14462  3   23 
        1.5     141.02      64.27         5.                      14462  3   24 
        1.5     154.69      66.92       5.25                      14462  3   25 
        1.8      30.72      46.14       4.35                      14462  3   26 
        1.8      40.92      47.11       4.69                      14462  3   27 
        1.8       51.1      47.68       4.26                      14462  3   28 
        1.8      61.24      45.66       3.97                      14462  3   29 
        1.8      71.35      45.34        4.1                      14462  3   30 
        1.8      81.41      44.56       3.86                      14462  3   31 
        1.8      91.43      45.92       3.77                      14462  3   32 
        1.8     101.41      43.99        3.7                      14462  3   33 
        1.8     111.35      44.36       3.79                      14462  3   34 
        1.8     121.24      42.61       4.07                      14462  3   35 
        1.8      131.1      42.44       4.23                      14462  3   36 
        1.8     140.92      41.99       4.12                      14462  3   37 
        1.8     150.72      40.94       3.74                      14462  3   38 
         2.      30.68      58.33       5.48                      14462  3   39 
         2.      40.88       67.2       6.25                      14462  3   40 
         2.      51.05      69.42       6.43                      14462  3   41 
         2.      61.19      75.58       7.07                      14462  3   42 
         2.      71.29      67.93       6.27                      14462  3   43 
         2.      81.35      67.07        6.3                      14462  3   44 
         2.      91.37      69.65       6.41                      14462  3   45 
         2.     101.35      71.86       6.87                      14462  3   46 
         2.     111.29      71.39       6.85                      14462  3   47 
         2.     121.19      68.35        6.5                      14462  3   48 
         2.     131.05      69.26       6.53                      14462  3   49 
         2.     140.88      66.54       6.45                      14462  3   50 
         2.     150.68      60.48       6.02                      14462  3   51 
         2.      154.6       64.1       6.42                      14462  3   52 
       2.25      30.66      81.09       6.61                      14462  3   53 
       2.25      35.75       80.3       6.59                      14462  3   54 
       2.25      40.85      80.55        6.6                      14462  3   55 
       2.25      45.93       76.8       6.29                      14462  3   56 
       2.25      51.01       74.5       6.15                      14462  3   57 
       2.25      61.14      72.05       5.85                      14462  3   58 
       2.25      71.24      62.48       5.08                      14462  3   59 
       2.25       81.3      69.08       5.62                      14462  3   60 
       2.25      91.32      71.32        5.8                      14462  3   61 
       2.25      101.3      72.83       5.92                      14462  3   62 
       2.25     111.24      76.77       6.24                      14462  3   63 
       2.25     121.14      77.06       6.26                      14462  3   64 
       2.25     131.01      79.79       6.49                      14462  3   65 
       2.25     140.85      79.74       6.47                      14462  3   66 
       2.25     154.58      76.01       6.19                      14462  3   67 
        2.5      30.64      83.71       6.88                      14462  3   68 
        2.5      40.82      82.02       6.67                      14462  3   69 
        2.5      50.98      79.56       6.48                      14462  3   70 
        2.5      61.11      80.08       6.42                      14462  3   71 
        2.5       71.2       79.5       6.33                      14462  3   72 
        2.5      81.26       79.3       6.31                      14462  3   73 
        2.5      91.28      80.61       6.41                      14462  3   74 
        2.5     101.26      80.62        6.4                      14462  3   75 
        2.5      111.2      80.24       6.37                      14462  3   76 
        2.5     121.11       80.2       6.38                      14462  3   77 
        2.5     130.98      79.76       6.34                      14462  3   78 
        2.5     140.82      78.56       6.25                      14462  3   79 
        2.5     150.64      79.11        6.3                      14462  3   80 
        2.5     154.56      79.45       6.34                      14462  3   81 
       2.75      30.62      64.44       5.55                      14462  3   82 
       2.75      35.72       65.9       5.53                      14462  3   83 
       2.75       40.8      66.41       6.01                      14462  3   84 
       2.75      45.88      68.63       5.58                      14462  3   85 
       2.75      50.96      70.46       5.72                      14462  3   86 
       2.75      61.08      68.11       5.56                      14462  3   87 
       2.75      71.17      69.28       5.66                      14462  3   88 
       2.75      81.23      67.27       5.51                      14462  3   89 
       2.75      91.25      65.91        5.4                      14462  3   90 
       2.75     101.23      63.01       5.16                      14462  3   91 
       2.75     111.17      62.33       5.11                      14462  3   92 
       2.75     121.08      61.83       5.05                      14462  3   93 
       2.75     130.96       59.3       4.87                      14462  3   94 
       2.75      140.8      57.54       4.74                      14462  3   95 
       2.75     154.55      57.18        4.7                      14462  3   96 
         3.      30.61      68.93       6.55                      14462  3   97 
         3.      40.79      65.57       5.82                      14462  3   98 
         3.      50.94      65.88       5.83                      14462  3   99 
         3.      61.06      62.66       5.59                      14462  3  100 
         3.      71.15      59.64       5.26                      14462  3  101 
         3.      81.21      58.25       5.13                      14462  3  102 
         3.      91.22      59.92       5.32                      14462  3  103 
         3.     101.21      60.11        5.3                      14462  3  104 
         3.     111.15      60.88       5.38                      14462  3  105 
         3.     121.06      64.51       5.68                      14462  3  106 
         3.     130.94      62.65       5.51                      14462  3  107 
         3.     140.79      62.02       5.45                      14462  3  108 
         3.     150.61      58.77       5.18                      14462  3  109 
         3.     154.54      57.87        5.1                      14462  3  110 
        3.5       30.6       41.2       5.89                      14462  3  111 
        3.5      35.68      42.12       5.43                      14462  3  112 
        3.5      40.77      38.19       4.87                      14462  3  113 
        3.5      50.91      41.63       4.62                      14462  3  114 
        3.5      61.03      37.65       4.05                      14462  3  115 
        3.5      71.12      39.15       3.15                      14462  3  116 
        3.5      81.17      38.72       3.05                      14462  3  117 
        3.5      91.19      39.73       3.15                      14462  3  118 
        3.5     101.17      40.78       3.28                      14462  3  119 
        3.5     111.12      40.75       3.27                      14462  3  120 
        3.5     121.03      43.92        3.5                      14462  3  121 
        3.5     130.91      39.79        3.1                      14462  3  122 
        3.5     140.77      39.15       3.05                      14462  3  123 
        3.5     151.58      36.51         3.                      14462  3  124 
         4.      30.58      37.36       5.24                      14462  3  125 
         4.      40.75      39.06       5.12                      14462  3  126 
         4.      50.89      38.33       3.76                      14462  3  127 
         4.      61.01      36.05       3.73                      14462  3  128 
         4.       71.1      33.24       3.09                      14462  3  129 
         4.      81.15      34.27       3.19                      14462  3  130 
         4.      91.17      34.96       3.26                      14462  3  131 
         4.     101.15      35.57       3.39                      14462  3  132 
         4.      111.1      38.84       3.64                      14462  3  133 
         4.     121.01      40.21       3.65                      14462  3  134 
         4.     130.89      40.16       3.95                      14462  3  135 
         4.     140.75      36.78        3.4                      14462  3  136 
         4.     154.51       31.2       3.25                      14462  3  137 
        4.5      30.57      30.77       4.92                      14462  3  138 
        4.5      35.66      29.15       4.02                      14462  3  139 
        4.5      40.74      28.53       3.61                      14462  3  140 
        4.5      50.88      31.47       3.59                      14462  3  141 
        4.5        61.      27.02       2.56                      14462  3  142 
        4.5      81.13       19.6       1.92                      14462  3  143 
        4.5      91.15      23.45       2.18                      14462  3  144 
        4.5     101.13      24.05       2.18                      14462  3  145 
        4.5     111.08       25.2       2.27                      14462  3  146 
        4.5       121.      26.28       2.44                      14462  3  147 
        4.5     130.88      25.12       2.36                      14462  3  148 
        4.5     140.74      25.24       2.42                      14462  3  149 
        4.5      154.5      21.85       2.14                      14462  3  150 
        4.9      35.65      27.72       6.97                      14462  3  151 
        4.9      40.73      27.38       5.12                      14462  3  152 
        4.9      50.87      29.49       5.51                      14462  3  153 
        4.9      60.99      20.38       2.25                      14462  3  154 
        4.9      71.07       16.7       1.78                      14462  3  155 
        4.9      81.12      17.83       1.78                      14462  3  156 
        4.9      91.14      20.45       2.05                      14462  3  157 
        4.9     101.12      20.76       2.34                      14462  3  158 
        4.9     111.07      22.57        2.3                      14462  3  159 
        4.9     120.99      23.71       2.35                      14462  3  160 
        4.9     130.87      22.79       2.27                      14462  3  161 
        4.9     140.73       22.5        2.3                      14462  3  162 
        4.9     150.57      17.74       1.78                      14462  3  163 
       5.94      30.56      24.15       2.91                      14462  3  164 
       5.94      35.64      20.77       2.09                      14462  3  165 
       5.94      40.72      21.37       2.22                      14462  3  166 
       5.94      50.86      19.24        1.7                      14462  3  167 
       5.94      60.97      14.68       1.24                      14462  3  168 
       5.94      71.05      13.27       1.19                      14462  3  169 
       5.94       81.1      12.46       1.15                      14462  3  170 
       5.94      91.12      13.34       1.15                      14462  3  171 
       5.94      101.1      14.91        1.3                      14462  3  172 
       5.94     111.05      16.76       1.47                      14462  3  173 
       5.94     120.97      17.14       1.56                      14462  3  174 
       5.94     130.86       17.3       1.59                      14462  3  175 
       5.94     140.72      14.63       1.36                      14462  3  176 
       6.96      30.55      18.24       4.02                      14462  3  177 
       6.96      40.71       15.6       3.99                      14462  3  178 
       6.96      50.85      12.33       1.33                      14462  3  179 
       6.96      60.96       8.91       1.12                      14462  3  180 
       6.96      76.07       9.39       1.08                      14462  3  181 
       6.96       93.1       8.31       1.02                      14462  3  182 
       6.96     111.04        9.4       0.94                      14462  3  183 
       6.96     130.85       9.92       0.84                      14462  3  184 
       6.96     150.55       8.84       0.84                      14462  3  185 
       7.96      30.55      13.55       3.13                      14462  3  186 
       7.96       40.7      12.95       3.81                      14462  3  187 
       7.96      50.84      13.69       1.39                      14462  3  188 
       7.96        67.      10.02       1.01                      14462  3  189 
       7.96      76.06       9.42       0.95                      14462  3  190 
       7.96      91.09       8.86       0.91                      14462  3  191 
       7.96     111.03       7.91       0.88                      14462  3  192 
       7.96     130.84       7.98       1.11                      14462  3  193 
       7.96     150.55       8.72       0.97                      14462  3  194 
ENDDATA            182          0                                 14462  3  195 
ENDSUBENT          194          0                                 14462  399999 
SUBENT        14462004   20170211                             142614462  4    1 
BIB                  3          4                                 14462  4    2 
REACTION   (26-FE-56(N,EL)26-FE-56,,SIG)                          14462  4    3 
STATUS     (TABLE) Data taken from  tab. 3 of the reference       14462  4    4 
           (DEP,14462002)                                         14462  4    5 
ANALYSIS   (INTAD)                                                14462  4    6 
ENDBIB               4          0                                 14462  4    7 
NOCOMMON             0          0                                 14462  4    8 
DATA                 3          4                                 14462  4    9 
EN         DATA       ERR-T                                       14462  4   10 
MEV        B          B                                           14462  4   11 
4.         2.48       0.17                                        14462  4   12 
4.5        2.41       0.15                                        14462  4   13 
4.9        2.29       0.15                                        14462  4   14 
5.94       2.13       0.21                                        14462  4   15 
ENDDATA              6          0                                 14462  4   16 
ENDSUBENT           15          0                                 14462  499999 
SUBENT        14462005   20170211                             142614462  5    1 
BIB                  3          6                                 14462  5    2 
REACTION   (26-FE-56(N,INL)26-FE-56,PAR,SIG)                      14462  5    3 
STATUS     (TABLE) Data taken from  tab. 3 of the reference       14462  5    4 
           (DEP,14462003) Only for 847 keV level                  14462  5    5 
ANALYSIS   (INTAD) For levels at 2085 and 2658 keV no angular     14462  5    6 
