ENTRY            11826   19860501                             00001182600000001 
SUBENT        11826001   19860501                             00001182600100001 
BIB                  7         10                                 1182600100002 
INSTITUTE  (1USAANL)                                              1182600100003 
REFERENCE  (J,PR,183,954,6907)                                    1182600100004 
AUTHOR     (D.LISTER,A.B.SMITH)                                   1182600100005 
TITLE      FAST-NEUTRON SCATTERING FROM GERMANIUM.                1182600100006 
INC-SOURCE (P-LI7) LI-7(P,N)                                      1182600100007 
STATUS     (SCSRS)                                                1182600100008 
           DATA RECEIVED ON PUNCHED CARDS, SMITH, 68/8.           1182600100009 
HISTORY    (760731T) TRANSLATED FROM SCISRS                       1182600100010 
           (830919A) CONVERTED TO REACTION FORMALISM              1182600100011 
           (860501A) BIB UPDATES.                                 1182600100012 
ENDBIB              10          0                                 1182600100013 
NOCOMMON             0          0                                 1182600100014 
ENDSUBENT           13          0                                 1182600199999 
SUBENT        11826002   19860501                             00001182600200001 
BIB                  5          5                                 1182600200002 
REACTION   (32-GE-0(N,EL)32-GE-0,,DA,,LEG/RS)                     1182600200003 
METHOD     (TOF)      TIME-OF-FLIGHT                              1182600200004 
MONITOR    (6-C-0(N,EL)6-C-0,,SIG)                                1182600200005 
MISC-COL   RUN FLAG- TO CORRELATE WITH ELASTIC CROSS SECTION.     1182600200006 
STATUS     (COREL,11826004)                                       1182600200007 
ENDBIB               5          0                                 1182600200008 
COMMON               1          3                                 1182600200009 
EN-RSL                                                            1182600200010 
KEV                                                               1182600200011 
 20.                                                              1182600200012 
ENDCOMMON            3          0                                 1182600200013 
DATA                 5        580                                 1182600200014 
EN         NUMBER     DATA       DATA-ERR   MISC                  1182600200015 
MEV        NO-DIM     NO-DIM     NO-DIM     NO-DIM                1182600200016 
 3.00   -01    1.      4.81   +02 7.3    +01                      1182600200017 
 3.00   -01    2.      2.64   +02 1.09   +02                      1182600200018 
 3.00   -01    3.      1.25   +02 1.32   +02                      1182600200019 
 3.00   -01    4.      4.5    +01 1.82   +02                      1182600200020 
 3.30   -01    1.      3.03   +02 4.3    +01                      1182600200021 
 3.30   -01    2.      1.96   +02 6.4    +01                      1182600200022 
 3.30   -01    3.     -6.0    +01 7.8    +01                      1182600200023 
 3.30   -01    4.      0.     +00 1.07   +02                      1182600200024 
 3.50   -01    1.      4.04   +02 4.3    +01                      1182600200025 
 3.50   -01    2.      2.70   +02 5.8    +01                      1182600200026 
 3.50   -01    3.      5.9    +01 2.4    +01                      1182600200027 
 3.50   -01    4.     -2.2    +01 9.2    +01                      1182600200028 
 3.51   -01    1.      4.33   +02 5.9    +01                      1182600200029 
 3.51   -01    2.      2.69   +02 7.6    +01                      1182600200030 
 3.51   -01    3.      1.     +00 0.     +00                      1182600200031 
 3.51   -01    4.      6.2    +01 1.18   +02                      1182600200032 
 3.70   -01    1.      2.84   +02 6.0    +01                      1182600200033 
 3.70   -01    2.      1.69   +02 8.9    +01                      1182600200034 
 3.70   -01    3.     -4.8    +01 1.08   +02                      1182600200035 
 3.70   -01    4.     -4.     +00 1.48   +02                      1182600200036 
 3.95   -01    1.      5.36   +02 4.1    +01                      1182600200037 
 3.95   -01    2.      3.28   +02 5.4    +01                      1182600200038 
 3.95   -01    3.      5.4    +01 5.4    +01                      1182600200039 
 3.95   -01    4.     -7.3    +01 8.5    +01                      1182600200040 
 4.05   -01    1.      5.60   +02 5.1    +01                      1182600200041 
 4.05   -01    2.      3.21   +02 6.9    +01                      1182600200042 
 4.05   -01    3.      1.35   +02 7.1    +01                      1182600200043 
 4.05   -01    4.      5.2    +01 1.09   +02                      1182600200044 
 4.15   -01    1.      5.71   +02 1.8    +01                      1182600200045 
 4.15   -01    2.      2.75   +02 2.6    +01                      1182600200046 
 4.15   -01    3.      8.2    +01 3.3    +01                      1182600200047 
 4.15   -01    4.      9.6    +01 4.3    +01                      1182600200048 
 4.25   -01    1.      5.89   +02 3.5    +01                      1182600200049 
 4.25   -01    2.      3.56   +02 5.1    +01                      1182600200050 
 4.25   -01    3.      1.08   +02 6.4    +01                      1182600200051 
 4.25   -01    4.      9.8    +01 8.6    +01                      1182600200052 
 4.35   -01    1.      5.73   +02 7.3    +01                      1182600200053 
 4.35   -01    2.      3.72   +02 1.07   +02                      1182600200054 
 4.35   -01    3.      4.2    +01 1.30   +02                      1182600200055 
 4.35   -01    4.      7.5    +01 1.78   +02                      1182600200056 
 4.45   -01    1.      5.47   +02 5.3    +01                      1182600200057 
 4.45   -01    2.      2.96   +02 7.8    +01                      1182600200058 
 4.45   -01    3.     -3.0    +01 9.4    +01                      1182600200059 
 4.45   -01    4.     -2.4    +01 1.29   +02                      1182600200060 
 4.55   -01    1.      5.14   +02 1.6    +01                      1182600200061 
 4.55   -01    2.      2.92   +02 2.3    +01                      1182600200062 
 4.55   -01    3.      3.2    +01 3.1    +01                      1182600200063 
 4.55   -01    4.     -1.2    +01 3.9    +01                      1182600200064 
 4.65   -01    1.      4.98   +02 1.9    +01                      1182600200065 
 4.65   -01    2.      2.91   +02 2.7    +01                      1182600200066 
 4.65   -01    3.      8.0    +01 3.5    +01                      1182600200067 
 4.65   -01    4.      1.8    +01 4.5    +01                      1182600200068 
 4.75   -01    1.      4.73   +02 2.2    +01                      1182600200069 
 4.75   -01    2.      2.85   +02 3.3    +01                      1182600200070 
 4.75   -01    3.      4.9    +01 4.0    +01                      1182600200071 
 4.75   -01    4.      2.     +00 5.5    +01                      1182600200072 
 4.85   -01    1.      4.42   +02 1.5    +01                      1182600200073 
 4.85   -01    2.      2.78   +02 2.3    +01                      1182600200074 
 4.85   -01    3.      5.8    +01 2.7    +01                      1182600200075 
 4.85   -01    4.      4.0    +01 3.7    +01                      1182600200076 
 4.95   -01    1.      4.64   +02 1.1    +01                      1182600200077 
 4.95   -01    2.      2.64   +02 1.8    +01                      1182600200078 
 4.95   -01    3.      4.5    +01 2.1    +01                      1182600200079 
 4.95   -01    4.      3.0    +01 2.9    +01                      1182600200080 
 5.05   -01    1.      4.92   +02 2.6    +01                      1182600200081 
 5.05   -01    2.      2.94   +02 3.9    +01                      1182600200082 
 5.05   -01    3.      4.0    +01 4.8    +01                      1182600200083 
 5.05   -01    4.      1.     +00 6.6    +01                      1182600200084 
 5.15   -01    1.      4.67   +02 3.1    +01                      1182600200085 
 5.15   -01    2.      3.37   +02 4.4    +01                      1182600200086 
 5.15   -01    3.      3.9    +01 5.7    +01                      1182600200087 
 5.15   -01    4.     -1.3    +01 7.3    +01                      1182600200088 
 5.25   -01    1.      4.31   +02 1.1    +01                      1182600200089 
 5.25   -01    2.      3.52   +02 1.4    +01                      1182600200090 
 5.25   -01    3.      4.0    +01 2.2    +01                      1182600200091 
 5.25   -01    4.      3.2    +01 2.4    +01                      1182600200092 
 5.35   -01    1.      3.95   +02 8.     +00                      1182600200093 
 5.35   -01    2.      3.72   +02 1.3    +01                      1182600200094 
 5.35   -01    3.      8.0    +01 1.6    +01                      1182600200095 
 5.35   -01    4.      3.7    +01 2.2    +01                      1182600200096 
 5.40   -01    1.      4.13   +02 1.7    +01                      1182600200097 
 5.40   -01    2.      3.73   +02 2.6    +01                      1182600200098 
 5.40   -01    3.      7.5    +01 3.1    +01                      1182600200099 
 5.40   -01    4.     -1.9    +01 4.3    +01                      1182600200100 
 5.41   -01    1.      4.51   +02 2.2    +01                      1182600200101 
 5.41   -01    2.      3.96   +02 3.2    +01                      1182600200102 
 5.41   -01    3.      8.7    +01 3.9    +01                      1182600200103 
 5.41   -01    4.     -2.5    +01 5.4    +01                      1182600200104 
 5.60   -01    1.      4.85   +02 2.5    +01                      1182600200105 
 5.60   -01    2.      4.12   +02 3.8    +01                      1182600200106 
 5.60   -01    3.      7.6    +01 4.5    +01                      1182600200107 
 5.60   -01    4.      7.     +00 6.3    +01                      1182600200108 
 5.61   -01    1.      4.99   +02 2.9    +01                      1182600200109 
 5.61   -01    2.      5.12   +02 4.3    +01                      1182600200110 
 5.61   -01    3.      1.23   +02 5.2    +01                      1182600200111 
 5.61   -01    4.      1.00   +02 7.2    +01                      1182600200112 
 5.80   -01    1.      4.67   +02 2.7    +01                      1182600200113 
 5.80   -01    2.      4.10   +02 4.0    +01                      1182600200114 
 5.80   -01    3.      2.5    +01 4.8    +01                      1182600200115 
 5.80   -01    4.      8.     +00 6.7    +01                      1182600200116 
 5.81   -01    1.      4.47   +02 3.2    +01                      1182600200117 
 5.81   -01    2.      3.86   +02 4.7    +01                      1182600200118 
 5.81   -01    3.     -2.6    +01 5.6    +01                      1182600200119 
 5.81   -01    4.      6.6    +01 7.7    +01                      1182600200120 
 6.00   -01    1.      4.03   +02 1.6    +01                      1182600200121 
 6.00   -01    2.      4.42   +02 2.3    +01                      1182600200122 
 6.00   -01    3.      2.7    +01 2.8    +01                      1182600200123 
 6.00   -01    4.      3.9    +01 3.9    +01                      1182600200124 
 6.01   -01    1.      3.96   +02 3.0    +01                      1182600200125 
 6.01   -01    2.      4.28   +02 4.4    +01                      1182600200126 
 6.01   -01    3.     -3.8    +01 5.2    +01                      1182600200127 
 6.01   -01    4.      9.2    +01 7.2    +01                      1182600200128 
 6.20   -01    1.      5.39   +02 5.     +00                      1182600200129 
 6.20   -01    2.      4.80   +02 8.     +00                      1182600200130 
 6.20   -01    3.      8.7    +01 1.0    +01                      1182600200131 
 6.20   -01    4.      3.2    +01 1.4    +01                      1182600200132 
 6.21   -01    1.      5.92   +02 5.     +00                      1182600200133 
 6.21   -01    2.      4.49   +02 8.     +00                      1182600200134 
 6.21   -01    3.      6.2    +01 9.     +00                      1182600200135 
 6.21   -01    4.      3.9    +01 1.3    +01                      1182600200136 
 6.40   -01    1.      5.28   +02 3.1    +01                      1182600200137 
 6.40   -01    2.      4.51   +02 4.5    +01                      1182600200138 
 6.40   -01    3.      1.5    +01 5.5    +01                      1182600200139 
 6.40   -01    4.     -2.4    +01 7.5    +01                      1182600200140 
 6.41   -01    1.      5.32   +02 3.0    +01                      1182600200141 
 6.41   -01    2.      4.97   +02 4.5    +01                      1182600200142 
 6.41   -01    3.      1.8    +01 5.5    +01                      1182600200143 
 6.41   -01    4.     -4.     +00 7.5    +01                      1182600200144 
 6.60   -01    1.      5.56   +02 3.2    +01                      1182600200145 
 6.60   -01    2.      4.46   +02 4.8    +01                      1182600200146 
 6.60   -01    3.      1.07   +02 5.8    +01                      1182600200147 
 6.60   -01    4.      2.7    +01 8.0    +01                      1182600200148 
 6.61   -01    1.      5.62   +02 3.2    +01                      1182600200149 
 6.61   -01    2.      4.82   +02 4.8    +01                      1182600200150 
 6.61   -01    3.      1.46   +02 5.8    +01                      1182600200151 
 6.61   -01    4.      1.22   +02 8.0    +01                      1182600200152 
 6.80   -01    1.      5.41   +02 2.5    +01                      1182600200153 
 6.80   -01    2.      4.54   +02 3.7    +01                      1182600200154 
 6.80   -01    3.      7.1    +01 4.5    +01                      1182600200155 
 6.80   -01    4.      1.1    +01 6.3    +01                      1182600200156 
 6.81   -01    1.      5.33   +02 3.2    +01                      1182600200157 
 6.81   -01    2.      4.76   +02 4.7    +01                      1182600200158 
 6.81   -01    3.      1.21   +02 5.7    +01                      1182600200159 
 6.81   -01    4.      1.4    +01 7.9    +01                      1182600200160 
 7.00   -01    1.      5.20   +02 3.1    +01                      1182600200161 
 7.00   -01    2.      4.77   +02 4.6    +01                      1182600200162 
 7.00   -01    3.      1.37   +02 5.5    +01                      1182600200163 
 7.00   -01    4.     -3.9    +01 7.6    +01                      1182600200164 
 7.01   -01    1.      5.42   +02 2.8    +01                      1182600200165 
 7.01   -01    2.      4.95   +02 4.2    +01                      1182600200166 
 7.01   -01    3.      1.84   +02 5.1    +01                      1182600200167 
 7.01   -01    4.      6.2    +01 7.1    +01                      1182600200168 
 7.20   -01    1.      5.65   +02 3.1    +01                      1182600200169 
 7.20   -01    2.      5.04   +02 4.6    +01                      1182600200170 
 7.20   -01    3.      1.49   +02 5.5    +01                      1182600200171 
 7.20   -01    4.     -1.9    +01 7.6    +01                      1182600200172 
 7.21   -01    1.      5.42   +02 8.     +00                      1182600200173 
 7.21   -01    2.      5.25   +02 1.2    +01                      1182600200174 
 7.21   -01    3.      1.89   +02 1.5    +01                      1182600200175 
 7.21   -01    4.      4.1    +01 2.0    +01                      1182600200176 
 7.40   -01    1.      6.39   +02 2.2    +01                      1182600200177 
 7.40   -01    2.      5.29   +02 3.2    +01                      1182600200178 
 7.40   -01    3.      1.20   +02 3.9    +01                      1182600200179 
 7.40   -01    4.      1.3    +01 5.3    +01                      1182600200180 
 7.41   -01    1.      6.34   +02 1.1    +01                      1182600200181 
 7.41   -01    2.      4.77   +02 1.6    +01                      1182600200182 
 7.41   -01    3.      6.8    +01 2.0    +01                      1182600200183 
 7.41   -01    4.      5.2    +01 2.7    +01                      1182600200184 
 7.60   -01    1.      6.30   +02 2.4    +01                      1182600200185 
 7.60   -01    2.      4.83   +02 3.6    +01                      1182600200186 
 7.60   -01    3.      7.4    +01 4.4    +01                      1182600200187 
 7.60   -01    4.      9.     +00 6.0    +01                      1182600200188 
 7.61   -01    1.      6.11   +02 1.4    +01                      1182600200189 
 7.61   -01    2.      5.29   +02 2.2    +01                      1182600200190 
 7.61   -01    3.      9.5    +01 2.7    +01                      1182600200191 
 7.61   -01    4.      8.5    +01 3.7    +01                      1182600200192 
 7.80   -01    1.      6.40   +02 3.2    +01                      1182600200193 
 7.80   -01    2.      4.98   +02 4.7    +01                      1182600200194 
 7.80   -01    3.      6.6    +01 5.7    +01                      1182600200195 
 7.80   -01    4.      5.3    +01 7.8    +01                      1182600200196 
 7.81   -01    1.      6.38   +02 3.1    +01                      1182600200197 
 7.81   -01    2.      5.94   +02 4.6    +01                      1182600200198 
 7.81   -01    3.      1.83   +02 5.6    +01                      1182600200199 
 7.81   -01    4.      1.12   +02 7.7    +01                      1182600200200 
 8.00   -01    1.      6.66   +02 2.7    +01                      1182600200201 
 8.00   -01    2.      5.23   +02 3.9    +01                      1182600200202 
 8.00   -01    3.      1.13   +02 4.8    +01                      1182600200203 
 8.00   -01    4.      7.9    +01 6.6    +01                      1182600200204 
 8.01   -01    1.      6.99   +02 2.6    +01                      1182600200205 
 8.01   -01    2.      5.66   +02 3.8    +01                      1182600200206 
 8.01   -01    3.      2.19   +02 4.7    +01                      1182600200207 
 8.01   -01    4.      1.64   +02 6.4    +01                      1182600200208 
 8.20   -01    1.      6.07   +02 2.1    +01                      1182600200209 
 8.20   -01    2.      4.89   +02 3.1    +01                      1182600200210 
 8.20   -01    3.      2.1    +01 3.7    +01                      1182600200211 
 8.20   -01    4.     -3.5    +01 5.1    +01                      1182600200212 
 8.21   -01    1.      5.84   +02 9.     +00                      1182600200213 
 8.21   -01    2.      5.02   +02 1.3    +01                      1182600200214 
 8.21   -01    3.      2.4    +01 1.6    +01                      1182600200215 
 8.21   -01    4.     -1.9    +01 2.2    +01                      1182600200216 
 8.41   -01    1.      5.91   +02 4.0    +01 2.                   1182600200217 
 8.41   -01    1.      5.92   +02 3.9    +01 1.                   1182600200218 
 8.41   -01    2.      5.27   +02 6.0    +01 2.                   1182600200219 
 8.41   -01    2.      5.15   +02 5.8    +01 1.                   1182600200220 
 8.41   -01    3.      2.06   +02 7.3    +01 2.                   1182600200221 
 8.41   -01    3.      1.26   +02 7.0    +01 1.                   1182600200222 
 8.41   -01    4.      1.44   +02 1.01   +02 2.                   1182600200223 
 8.41   -01    4.      9.2    +01 9.6    +01 1.                   1182600200224 
 8.42   -01    1.      5.73   +02 3.1    +01                      1182600200225 
 8.42   -01    2.      5.45   +02 4.6    +01                      1182600200226 
 8.42   -01    3.      2.58   +02 5.6    +01                      1182600200227 
 8.42   -01    4.      2.25   +02 7.7    +01                      1182600200228 
 8.61   -01    1.      6.85   +02 2.6    +01 2.                   1182600200229 
 8.61   -01    1.      6.41   +02 2.3    +01 1.                   1182600200230 
 8.61   -01    2.      5.39   +02 3.9    +01 2.                   1182600200231 
 8.61   -01    2.      5.39   +02 3.4    +01 1.                   1182600200232 
 8.61   -01    3.      1.75   +02 4.7    +01 2.                   1182600200233 
 8.61   -01    3.      1.68   +02 4.1    +01 1.                   1182600200234 
 8.61   -01    4.      3.9    +01 6.4    +01 2.                   1182600200235 
 8.61   -01    4.      2.9    +01 5.6    +01 1.                   1182600200236 
 8.62   -01    1.      6.07   +02 2.2    +01                      1182600200237 
 8.62   -01    2.      5.50   +02 3.3    +01                      1182600200238 
 8.62   -01    3.      2.50   +02 4.0    +01                      1182600200239 
 8.62   -01    4.      5.8    +01 5.5    +01                      1182600200240 
 8.81   -01    1.      6.74   +02 2.0    +01 2.                   1182600200241 
 8.81   -01    1.      6.46   +02 2.1    +01 1.                   1182600200242 
 8.81   -01    2.      5.88   +02 2.9    +01 2.                   1182600200243 
 8.81   -01    2.      5.91   +02 3.1    +01 1.                   1182600200244 
 8.81   -01    3.      1.50   +02 3.5    +01 2.                   1182600200245 
 8.81   -01    3.      1.59   +02 3.7    +01 1.                   1182600200246 
 8.81   -01    4.      1.22   +02 4.9    +01 2.                   1182600200247 
 8.81   -01    4.      8.9    +01 5.1    +01 1.                   1182600200248 
 8.82   -01    1.      5.61   +02 2.3    +01                      1182600200249 
 8.82   -01    2.      6.26   +02 3.4    +01                      1182600200250 
 8.82   -01    3.      2.41   +02 4.1    +01                      1182600200251 
 8.82   -01    4.      1.38   +02 5.7    +01                      1182600200252 
 9.03   -01    1.      7.18   +02 3.0    +01 2.                   1182600200253 
 9.03   -01    1.      7.27   +02 2.7    +01 1.                   1182600200254 
 9.03   -01    2.      5.99   +02 4.5    +01 2.                   1182600200255 
 9.03   -01    2.      6.15   +02 4.1    +01 1.                   1182600200256 
 9.03   -01    3.      1.40   +02 5.4    +01 2.                   1182600200257 
 9.03   -01    3.      1.47   +02 4.9    +01 1.                   1182600200258 
 9.03   -01    4.     -6.     +00 7.4    +01 2.                   1182600200259 
 9.03   -01    4.      8.     +00 6.7    +01 1.                   1182600200260 
 9.04   -01    1.      7.06   +02 3.5    +01 2.                   1182600200261 
 9.04   -01    1.      7.06   +02 3.2    +01 1.                   1182600200262 
 9.04   -01    2.      5.66   +02 5.2    +01 2.                   1182600200263 
 9.04   -01    2.      5.85   +02 4.8    +01 1.                   1182600200264 
 9.04   -01    3.      1.13   +02 6.2    +01 2.                   1182600200265 
 9.04   -01    3.      1.31   +02 5.7    +01 1.                   1182600200266 
