ENTRY            11419   20130621                             13921141900000001 
SUBENT        11419001   20130621                             13921141900100001 
BIB                 13         42                                 1141900100002 
TITLE      Scattering of Neutrons from O16 in the 2.2- to 4.2-MeV 1141900100003 
           Energy Range                                           1141900100004 
AUTHOR     (C.H.Johnson,J.L.Fowler)                               1141900100005 
REFERENCE  (J,PR,162,890,1967)                                    1141900100006 
           #doi:10.1103/PhysRev.162.890                           1141900100007 
           (W,FOWLER,196901) Tabulated angular distributions      1141900100008 
           (C,65ANTWERP,,105,196507)                              1141900100009 
INSTITUTE  (1USAORL)                                              1141900100010 
FACILITY   (VDGT,1USAORL)                                         1141900100011 
SAMPLE     1.12-in.-diam. by 1-in.-long beryllium-oxide cylinder, 1141900100012 
           initially, and liquid-oxygen thin-walled Dewar, later. 1141900100013 
PART-DET   (N,G)                                                  1141900100014 
DETECTOR   (SCIN) Stilbene crystal (1 in. diam by 5/8 in. long).  1141900100015 
INC-SOURCE Monoenergetic neutrons were produced by bombarding     1141900100016 
           zirconium-tritium targets with protons from the ORNL   1141900100017 
           5.5 MV Van de Graaff machine.                          1141900100018 
METHOD     (PSD) The beryllium-oxide sample was placed halfway    1141900100019 
           between the source and the detector. Scattered neutrons1141900100020 
           were detected by stilbene crystal. The angular position1141900100021 
           of the detector could be changed by rotating the       1141900100022 
           circular mounting table in the neutron scattering      1141900100023 
           chamber. Pulses arising from gamma rays were           1141900100024 
           supressed by pulse shape discrimination. For each      1141900100025 
           angular measurement differential cross sections were   1141900100026 
           deduced.                                               1141900100027 
ANALYSIS   Experimental differential cross sections were          1141900100028 
           least-square fitted to the data with the phase shifts  1141900100029 
           and resonance parameters. The phase shift analysis     1141900100030 
           was performed with the program ANNA. A subroutine of   1141900100031 
           the program calculated differential cross sections     1141900100032 
           for neutron scattering. The main program averages the  1141900100033 
           theoretical cross sections from this subroutine over   1141900100034 
           energy spread of the measurements.                     1141900100035 
CORRECTION The cross sections have been corrected for room        1141900100036 
           scattering background and for in-scattering, for       1141900100037 
           self-attenuation, for finite angular resolution, and   1141900100038 
           for energy dependence of the detector efficiency.      1141900100039 
HISTORY    (19761016T) Translated from SCISRS                     1141900100040 
           (19820813A) Converted to reaction formalism            1141900100041 
           (20130621A) BP: Updated to new date formats,lower      1141900100042 
           case. Corrections according last EXFOR rules and Dict. 1141900100043 
           Updated information for all subentries.                1141900100044 
ENDBIB              42          0                                 1141900100045 
NOCOMMON             0          0                                 1141900100046 
ENDSUBENT           45          0                                 1141900199999 
SUBENT        11419002   20130621                             13921141900200001 
BIB                  4          6                                 1141900200002 
REACTION   (8-O-0(N,EL)8-O-0,,DA)                                 1141900200003 
ERR-ANALYS (DATA-ERR) No details have been provided.              1141900200004 
STATUS     (TABLE) Data from authors.                             1141900200005 
HISTORY    (19840718A) Data sorted.                               1141900200006 
           (20130621A) BP: Added error-analysis, status, moved    1141900200007 
           detector to the first subentry.                        1141900200008 
ENDBIB               6          0                                 1141900200009 
NOCOMMON             0          0                                 1141900200010 
DATA                 5        168                                 1141900200011 
EN         EN-RSL     COS-CM     DATA-CM    DATA-ERR              1141900200012 
MEV        MEV        NO-DIM     MB/SR      MB/SR                 1141900200013 
 3.266  +00 1.5    -02-0.8450     4.13   +02 1.5    +01           1141900200014 
 3.266  +00 1.5    -02-0.7330     3.72   +02 1.3    +01           1141900200015 
 3.266  +00 1.5    -02-0.5950     2.77   +02 1.7    +01           1141900200016 
 3.266  +00 1.5    -02-0.3900     1.73   +02 9.     +00           1141900200017 
 3.266  +00 1.5    -02-0.1920     7.6    +01 7.     +00           1141900200018 
 3.266  +00 1.5    -02 0.01600    2.6    +01 6.     +00           1141900200019 
 3.266  +00 1.5    -02 0.20800    2.0    +01 5.     +00           1141900200020 
 3.266  +00 1.5    -02 0.41200    1.02   +02 6.     +00           1141900200021 
 3.266  +00 1.5    -02 0.61200    2.62   +02 8.     +00           1141900200022 
 3.266  +00 1.5    -02 0.80200    4.95   +02 1.3    +01           1141900200023 
 3.266  +00 1.5    -02 0.89800    6.42   +02 1.9    +01           1141900200024 
 3.266  +00 1.5    -02 0.94000    7.26   +02 2.3    +01           1141900200025 
 3.350  +00 1.5    -02-0.8500     3.85   +02 2.0    +01           1141900200026 
 3.350  +00 1.5    -02-0.7400     3.10   +02 2.0    +01           1141900200027 
 3.350  +00 1.5    -02-0.6000     2.22   +02 2.0    +01           1141900200028 
 3.350  +00 1.5    -02-0.4000     1.32   +02 1.0    +01           1141900200029 
 3.350  +00 1.5    -02-0.2000     7.2    +01 1.0    +01           1141900200030 
 3.350  +00 1.5    -02 0.00000    4.8    +01 1.0    +01           1141900200031 
 3.350  +00 1.5    -02 0.20000    6.0    +01 1.0    +01           1141900200032 
 3.350  +00 1.5    -02 0.40000    1.35   +02 1.0    +01           1141900200033 
 3.350  +00 1.5    -02 0.60000    2.70   +02 2.0    +01           1141900200034 
 3.350  +00 1.5    -02 0.80000    4.80   +02 2.0    +01           1141900200035 
 3.350  +00 1.5    -02 0.90000    6.20   +02 3.0    +01           1141900200036 
 3.350  +00 1.5    -02 0.94000    7.10   +02 3.0    +01           1141900200037 
 3.470  +00 1.6    -02-0.8450     2.92   +02 2.3    +01           1141900200038 
 3.470  +00 1.6    -02-0.7330     2.39   +02 1.7    +01           1141900200039 
 3.470  +00 1.6    -02-0.5950     1.80   +02 1.3    +01           1141900200040 
 3.470  +00 1.6    -02-0.3900     1.39   +02 1.0    +01           1141900200041 
 3.470  +00 1.6    -02-0.1920     1.15   +02 9.     +00           1141900200042 
 3.470  +00 1.6    -02 0.01600    1.17   +02 8.     +00           1141900200043 
 3.470  +00 1.6    -02 0.20800    1.33   +02 8.     +00           1141900200044 
 3.470  +00 1.6    -02 0.41200    1.91   +02 8.     +00           1141900200045 
 3.470  +00 1.6    -02 0.61200    3.10   +02 1.1    +01           1141900200046 
 3.470  +00 1.6    -02 0.80200    5.01   +02 1.8    +01           1141900200047 
 3.470  +00 1.6    -02 0.89800    6.49   +02 2.4    +01           1141900200048 
 3.470  +00 1.6    -02 0.94000    6.95   +02 2.6    +01           1141900200049 
 3.564  +00 1.6    -02-0.8440     2.11   +02 1.2    +01           1141900200050 
 3.564  +00 1.6    -02-0.7340     1.69   +02 1.1    +01           1141900200051 
 3.564  +00 1.6    -02-0.5950     1.55   +02 1.0    +01           1141900200052 
