    1.030   1.61   +00 9.6    -02                                 1118801200143 
    1.090   1.08   +00 0.     +00                                 1118801200144 
    1.090   1.20   +00 3.0    -02                                 1118801200145 
    1.090   1.30   +00 4.8    -02                                 1118801200146 
    1.090   1.40   +00 4.5    -02                                 1118801200147 
    1.090   1.50   +00 9.5    -02                                 1118801200148 
    1.090   1.61   +00 6.6    -02                                 1118801200149 
    1.222   1.30   +00 0.     +00                                 1118801200150 
    1.222   1.40   +00 1.9    -02                                 1118801200151 
    1.222   1.50   +00 5.7    -02                                 1118801200152 
    1.222   1.61   +00 5.8    -02                                 1118801200153 
    1.398   1.40   +00 0.     +00                                 1118801200154 
    1.398   1.50   +00 2.4    -02                                 1118801200155 
    1.398   1.61   +00 3.5    -02                                 1118801200156 
ENDDATA            150          0                                 1118801200157 
ENDSUBENT          156          0                                 1118801299999 
SUBENT        11188013   19800814                             00001118801300001 
BIB                  1          1                                 1118801300002 
REACTION   (73-TA-181(N,INL)73-TA-181,PAR,DA,G,4PI)               1118801300003 
ENDBIB               1          0                                 1118801300004 
COMMON               1          3                                 1118801300005 
E                                                                 1118801300006 
MEV                                                               1118801300007 
     .482                                                         1118801300008 
ENDCOMMON            3          0                                 1118801300009 
DATA                 2         34                                 1118801300010 
EN         DATA                                                   1118801300011 
MEV        B                                                      1118801300012 
 4.40   -01 0.     +00                                            1118801300013 
 5.00   -01 5.0    -02                                            1118801300014 
 5.60   -01 8.0    -02                                            1118801300015 
 6.00   -01 1.40   -01                                            1118801300016 
 6.20   -01 1.20   -01                                            1118801300017 
 6.40   -01 1.40   -01                                            1118801300018 
 6.80   -01 1.70   -01                                            1118801300019 
 6.80   -01 1.50   -01                                            1118801300020 
 7.10   -01 1.80   -01                                            1118801300021 
 7.40   -01 2.00   -01                                            1118801300022 
 8.00   -01 2.70   -01                                            1118801300023 
 8.00   -01 2.50   -01                                            1118801300024 
 8.60   -01 2.90   -01                                            1118801300025 
 9.50   -01 3.20   -01                                            1118801300026 
 9.70   -01 3.50   -01                                            1118801300027 
 9.70   -01 3.10   -01                                            1118801300028 
 1.02   +00 3.50   -01                                            1118801300029 
 1.08   +00 4.00   -01                                            1118801300030 
 1.08   +00 3.70   -01                                            1118801300031 
 1.14   +00 4.30   -01                                            1118801300032 
 1.19   +00 4.90   -01                                            1118801300033 
 1.19   +00 4.50   -01                                            1118801300034 
 1.25   +00 4.70   -01                                            1118801300035 
 1.30   +00 4.90   -01                                            1118801300036 
 1.30   +00 4.60   -01                                            1118801300037 
 1.36   +00 4.80   -01                                            1118801300038 
 1.47   +00 5.80   -01                                            1118801300039 
 1.52   +00 5.50   -01                                            1118801300040 
 1.52   +00 4.80   -01                                            1118801300041 
 1.57   +00 5.90   -01                                            1118801300042 
 1.60   +00 6.30   -01                                            1118801300043 
 1.62   +00 5.50   -01                                            1118801300044 
 1.63   +00 6.50   -01                                            1118801300045 
 1.63   +00 6.20   -01                                            1118801300046 
ENDDATA             36          0                                 1118801300047 
ENDSUBENT           46          0                                 1118801399999 
SUBENT        11188014   19800814                             00001118801400001 
BIB                  1          1                                 1118801400002 
REACTION   (79-AU-197(N,INL)79-AU-197,PAR,DA,G,4PI)               1118801400003 
ENDBIB               1          0                                 1118801400004 
NOCOMMON             0          0                                 1118801400005 
DATA                 3         48                                 1118801400006 
E          EN         DATA                                        1118801400007 
MEV        MEV        B                                           1118801400008 
     .190   4.50   -01 7.3    -02                                 1118801400009 
     .190   5.80   -01 9.3    -02                                 1118801400010 
     .190   7.00   -01 8.1    -02                                 1118801400011 
     .190   8.00   -01 7.6    -02                                 1118801400012 
     .190   9.10   -01 7.9    -02                                 1118801400013 
     .190   1.030  +00 8.5    -02                                 1118801400014 
     .190   1.130  +00 9.3    -02                                 1118801400015 
     .190   1.260  +00 1.00   -01                                 1118801400016 
     .190   1.350  +00 9.6    -02                                 1118801400017 
     .190   1.450  +00 1.04   -01                                 1118801400018 
     .275   4.50   -01 1.00   -01                                 1118801400019 
     .275   5.80   -01 1.50   -01                                 1118801400020 
     .275   7.00   -01 1.60   -01                                 1118801400021 
     .275   8.00   -01 1.75   -01                                 1118801400022 
     .275   9.10   -01 1.95   -01                                 1118801400023 
     .275   1.030  +00 2.05   -01                                 1118801400024 
     .275   1.130  +00 2.90   -01                                 1118801400025 
     .275   1.260  +00 3.15   -01                                 1118801400026 
     .275   1.350  +00 3.25   -01                                 1118801400027 
     .275   1.450  +00 3.50   -01                                 1118801400028 
     .474   4.50   -01 0.     +00                                 1118801400029 
     .474   5.80   -01 6.     -03                                 1118801400030 
     .474   7.00   -01 2.6    -02                                 1118801400031 
     .474   8.00   -01 5.0    -02                                 1118801400032 
     .474   9.10   -01 6.8    -02                                 1118801400033 
     .474   1.030  +00 6.7    -02                                 1118801400034 
     .474   1.130  +00 6.7    -02                                 1118801400035 
     .474   1.260  +00 9.6    -02                                 1118801400036 
     .474   1.350  +00 1.02   -01                                 1118801400037 
     .474   1.450  +00 1.05   -01                                 1118801400038 
     .510   4.50   -01 0.     +00                                 1118801400039 
     .510   5.80   -01 4.6    -02                                 1118801400040 
     .510   7.00   -01 7.6    -02                                 1118801400041 
     .510   8.00   -01 8.1    -02                                 1118801400042 
     .510   9.10   -01 1.14   -01                                 1118801400043 
     .510   1.030  +00 1.04   -01                                 1118801400044 
     .510   1.130  +00 1.23   -01                                 1118801400045 
     .510   1.260  +00 1.07   -01                                 1118801400046 
     .510   1.350  +00 1.04   -01                                 1118801400047 
     .510   1.450  +00 1.25   -01                                 1118801400048 
     .552   7.00   -01 0.     +00                                 1118801400049 
     .552   8.00   -01 1.5    -02                                 1118801400050 
     .552   9.10   -01 6.3    -02                                 1118801400051 
     .552   1.030  +00 9.5    -02                                 1118801400052 
     .552   1.130  +00 1.07   -01                                 1118801400053 
     .552   1.260  +00 1.06   -01                                 1118801400054 
     .552   1.350  +00 1.22   -01                                 1118801400055 
     .552   1.450  +00 1.35   -01                                 1118801400056 
ENDDATA             50          0                                 1118801400057 
ENDSUBENT           56          0                                 1118801499999 
SUBENT        11188015   19800814                             00001118801500001 
BIB                  1          1                                 1118801500002 
REACTION   (81-TL-0(N,INL),PAR,DA,G,4PI)                          1118801500003 
ENDBIB               1          0                                 1118801500004 
COMMON               1          3                                 1118801500005 
EN                                                                1118801500006 
MEV                                                               1118801500007 
 1.46                                                             1118801500008 
ENDCOMMON            3          0                                 1118801500009 
DATA                 2          3                                 1118801500010 
E          DATA                                                   1118801500011 
MEV        B                                                      1118801500012 
     .202   2.59   -01                                            1118801500013 
     .275   1.30   -01                                            1118801500014 
     .405   1.92   -01                                            1118801500015 
ENDDATA              5          0                                 1118801500016 
ENDSUBENT           15          0                                 1118801599999 
SUBENT        11188016   19800814                             00001118801600001 
BIB                  1          1                                 1118801600002 
REACTION   (82-PB-206(N,INL)82-PB-206,PAR,DA,G,4PI)               1118801600003 
ENDBIB               1          0                                 1118801600004 
NOCOMMON             0          0                                 1118801600005 
DATA                 3        233                                 1118801600006 
E          EN         DATA                                        1118801600007 
MEV        MEV        B                                           1118801600008 
     .538   1.37   +00 0.     +00                                 1118801600009 
     .538   1.42   +00 0.     +00                                 1118801600010 
     .538   1.42   +00 4.0    -02                                 1118801600011 
     .538   1.53   +00 7.0    -02                                 1118801600012 
     .538   1.58   +00 1.05   -01                                 1118801600013 
     .538   1.63   +00 9.0    -02                                 1118801600014 
     .538   1.69   +00 1.10   -01                                 1118801600015 
     .538   1.74   +00 1.70   -01                                 1118801600016 
     .538   1.79   +00 2.05   -01                                 1118801600017 
     .538   1.79   +00 1.75   -01                                 1118801600018 
     .538   1.85   +00 2.10   -01                                 1118801600019 
     .538   1.92   +00 2.00   -01                                 1118801600020 
     .538   1.95   +00 2.00   -01                                 1118801600021 
     .538   2.00   +00 2.25   -01                                 1118801600022 
     .538   2.05   +00 2.35   -01                                 1118801600023 
     .538   2.11   +00 2.40   -01                                 1118801600024 
     .538   2.15   +00 2.75   -01                                 1118801600025 
     .538   2.21   +00 2.80   -01                                 1118801600026 
     .538   2.27   +00 2.80   -01                                 1118801600027 
     .538   2.32   +00 3.55   -01                                 1118801600028 
     .538   2.37   +00 3.75   -01                                 1118801600029 
     .538   2.42   +00 3.70   -01                                 1118801600030 
     .538   2.48   +00 3.60   -01                                 1118801600031 
     .538   2.53   +00 4.00   -01                                 1118801600032 
     .538   2.58   +00 3.95   -01                                 1118801600033 
     .538   2.63   +00 4.60   -01                                 1118801600034 
     .538   2.68   +00 4.05   -01                                 1118801600035 
     .538   2.73   +00 4.10   -01                                 1118801600036 
     .538   2.78   +00 4.55   -01                                 1118801600037 
     .538   2.84   +00 4.70   -01                                 1118801600038 
     .538   2.89   +00 4.60   -01                                 1118801600039 
     .538   2.94   +00 4.75   -01                                 1118801600040 
     .538   2.99   +00 5.25   -01                                 1118801600041 
     .538   3.04   +00 4.85   -01                                 1118801600042 
     .662   1.38   +00 0.     +00                                 1118801600043 
     .662   1.42   +00 0.     +00                                 1118801600044 
     .662   1.47   +00 5.     -03                                 1118801600045 
     .662   1.52   +00 1.2    -02                                 1118801600046 
     .662   1.58   +00 3.2    -02                                 1118801600047 
     .662   1.63   +00 3.3    -02                                 1118801600048 
     .662   1.69   +00 8.1    -02                                 1118801600049 
     .662   1.74   +00 8.3    -02                                 1118801600050 
     .662   1.79   +00 6.3    -02                                 1118801600051 
     .662   1.79   +00 7.4    -02                                 1118801600052 
     .662   1.85   +00 8.0    -02                                 1118801600053 
     .662   1.91   +00 8.5    -02                                 1118801600054 
     .662   1.95   +00 1.00   -01                                 1118801600055 
     .662   1.99   +00 1.30   -01                                 1118801600056 
     .662   2.06   +00 1.13   -01                                 1118801600057 
     .662   2.11   +00 1.28   -01                                 1118801600058 
     .662   2.16   +00 1.32   -01                                 1118801600059 
     .662   2.21   +00 1.68   -01                                 1118801600060 
     .662   2.26   +00 1.80   -01                                 1118801600061 
     .662   2.31   +00 1.52   -01                                 1118801600062 
     .662   2.36   +00 1.43   -01                                 1118801600063 
     .662   2.42   +00 1.71   -01                                 1118801600064 
     .662   2.48   +00 1.52   -01                                 1118801600065 
     .662   2.53   +00 1.58   -01                                 1118801600066 
     .662   2.58   +00 1.40   -01                                 1118801600067 
     .662   2.63   +00 1.83   -01                                 1118801600068 
     .662   2.68   +00 1.43   -01                                 1118801600069 
     .662   2.73   +00 1.71   -01                                 1118801600070 
     .662   2.78   +00 1.61   -01                                 1118801600071 
     .662   2.83   +00 1.79   -01                                 1118801600072 
     .662   2.88   +00 1.56   -01                                 1118801600073 
     .662   2.94   +00 1.50   -01                                 1118801600074 
     .662   2.98   +00 1.62   -01                                 1118801600075 
     .662   3.04   +00 1.88   -01                                 1118801600076 
     .803   7.00   -01 0.     +00                                 1118801600077 
     .803   7.40   -01 2.0    -02                                 1118801600078 
     .803   8.10   -01 3.0    -02                                 1118801600079 
     .803   8.70   -01 9.0    -02                                 1118801600080 
     .803   9.20   -01 1.00   -01                                 1118801600081 
     .803   9.80   -01 1.40   -01                                 1118801600082 
     .803   1.04   +00 2.00   -01                                 1118801600083 
     .803   1.09   +00 2.80   -01                                 1118801600084 
     .803   1.15   +00 3.00   -01                                 1118801600085 
     .803   1.20   +00 3.60   -01                                 1118801600086 
     .803   1.25   +00 3.00   -01                                 1118801600087 
     .803   1.31   +00 3.50   -01                                 1118801600088 
     .803   1.37   +00 4.00   -01                                 1118801600089 
     .803   1.42   +00 4.50   -01                                 1118801600090 
     .803   1.48   +00 4.6    -01                                 1118801600091 
     .803   1.53   +00 5.1    -01                                 1118801600092 
     .803   1.58   +00 5.0    -01                                 1118801600093 
     .803   1.58   +00 5.4    -01                                 1118801600094 
     .803   1.63   +00 5.1    -01                                 1118801600095 
     .803   1.69   +00 5.6    -01                                 1118801600096 
     .803   1.69   +00 6.8    -01                                 1118801600097 
     .803   1.74   +00 6.80   -01                                 1118801600098 
     .803   1.74   +00 6.30   -01                                 1118801600099 
     .803   1.78   +00 6.20   -01                                 1118801600100 
     .803   1.79   +00 6.80   -01                                 1118801600101 
     .803   1.85   +00 7.80   -01                                 1118801600102 
     .803   1.85   +00 6.90   -01                                 1118801600103 
     .803   1.90   +00 8.20   -01                                 1118801600104 
     .803   1.92   +00 7.20   -01                                 1118801600105 
     .803   1.95   +00 7.50   -01                                 1118801600106 
     .803   2.00   +00 8.00   -01                                 1118801600107 
     .803   2.04   +00 7.80   -01                                 1118801600108 
     .803   2.09   +00 8.50   -01                                 1118801600109 
     .803   2.11   +00 8.30   -01                                 1118801600110 
     .803   2.16   +00 8.80   -01                                 1118801600111 
     .803   2.20   +00 9.20   -01                                 1118801600112 
     .803   2.20   +00 8.80   -01                                 1118801600113 
     .803   2.25   +00 9.70   -01                                 1118801600114 
     .803   2.26   +00 9.10   -01                                 1118801600115 
     .803   2.30   +00 9.80   -01                                 1118801600116 
     .803   2.32   +00 9.70   -01                                 1118801600117 
     .803   2.36   +00 9.80   -01                                 1118801600118 
     .803   2.37   +00 1.000  +00                                 1118801600119 
     .803   2.41   +00 1.080  +00                                 1118801600120 
     .803   2.42   +00 1.100  +00                                 1118801600121 
     .803   2.46   +00 1.140  +00                                 1118801600122 
     .803   2.47   +00 1.090  +00                                 1118801600123 
     .803   2.51   +00 1.110  +00                                 1118801600124 
     .803   2.52   +00 1.050  +00                                 1118801600125 
     .803   2.56   +00 1.130  +00                                 1118801600126 
     .803   2.58   +00 1.190  +00                                 1118801600127 
     .803   2.62   +00 1.170  +00                                 1118801600128 
     .803   2.63   +00 1.180  +00                                 1118801600129 
     .803   2.68   +00 1.170  +00                                 1118801600130 
     .803   2.72   +00 1.240  +00                                 1118801600131 
     .803   2.73   +00 1.270  +00                                 1118801600132 
     .803   2.78   +00 1.240  +00                                 1118801600133 
     .803   2.82   +00 1.340  +00                                 1118801600134 
     .803   2.83   +00 1.330  +00                                 1118801600135 
     .803   2.88   +00 1.460  +00                                 1118801600136 
     .803   2.92   +00 1.300  +00                                 1118801600137 
     .803   2.94   +00 1.330  +00                                 1118801600138 
     .803   3.00   +00 1.520  +00                                 1118801600139 
     .803   3.03   +00 1.390  +00                                 1118801600140 
     .803   3.04   +00 1.480  +00                                 1118801600141 
     .803   3.13   +00 1.420  +00                                 1118801600142 
    1.36    2.09   +00 0.     +00                                 1118801600143 
    1.36    2.20   +00 2.4    -02                                 1118801600144 
    1.36    2.25   +00 4.3    -02                                 1118801600145 
    1.36    2.30   +00 4.0    -02                                 1118801600146 
    1.36    2.36   +00 8.2    -02                                 1118801600147 
    1.36    2.41   +00 7.0    -02                                 1118801600148 
    1.36    2.46   +00 9.8    -02                                 1118801600149 
    1.36    2.47   +00 5.1    -02                                 1118801600150 
    1.36    2.50   +00 7.4    -02                                 1118801600151 
    1.36    2.56   +00 1.06   -01                                 1118801600152 
    1.36    2.57   +00 7.6    -02                                 1118801600153 
    1.36    2.61   +00 9.7    -02                                 1118801600154 
    1.36    2.68   +00 1.05   -01                                 1118801600155 
    1.36    2.71   +00 1.28   -01                                 1118801600156 
    1.36    2.79   +00 1.10   -01                                 1118801600157 
    1.36    2.81   +00 1.42   -01                                 1118801600158 
    1.36    2.89   +00 1.24   -01                                 1118801600159 
    1.36    2.92   +00 1.12   -01                                 1118801600160 
    1.36    2.99   +00 9.9    -02                                 1118801600161 
    1.36    3.01   +00 1.25   -01                                 1118801600162 
    1.36    3.12   +00 1.04   -01                                 1118801600163 
    1.36    3.13   +00 1.34   -01                                 1118801600164 
    1.45    1.41   +00 0.     +00                                 1118801600165 
    1.45    1.45   +00 0.     +00                                 1118801600166 
    1.45    1.49   +00 6.     -03                                 1118801600167 
    1.45    1.58   +00 1.2    -02                                 1118801600168 
    1.45    1.64   +00 2.6    -02                                 1118801600169 
    1.45    1.69   +00 5.3    -02                                 1118801600170 
    1.45    1.74   +00 4.7    -02                                 1118801600171 
    1.45    1.79   +00 5.6    -02                                 1118801600172 
    1.45    1.85   +00 4.7    -02                                 1118801600173 
    1.45    1.90   +00 3.8    -02                                 1118801600174 
    1.45    2.00   +00 3.4    -02                                 1118801600175 
    1.45    2.11   +00 5.5    -02                                 1118801600176 
    1.45    2.21   +00 5.4    -02                                 1118801600177 
    1.45    2.26   +00 7.1    -02                                 1118801600178 
    1.45    2.31   +00 7.3    -02                                 1118801600179 
    1.45    2.36   +00 8.4    -02                                 1118801600180 
    1.45    2.41   +00 8.7    -02                                 1118801600181 
    1.45    2.46   +00 1.06   -01                                 1118801600182 
    1.45    2.52   +00 8.8    -02                                 1118801600183 
    1.45    2.57   +00 1.05   -01                                 1118801600184 
    1.45    2.62   +00 1.01   -01                                 1118801600185 
    1.45    2.72   +00 9.9    -02                                 1118801600186 
    1.45    2.81   +00 1.15   -01                                 1118801600187 
    1.45    2.92   +00 9.1    -02                                 1118801600188 
    1.45    3.02   +00 1.04   -01                                 1118801600189 
    1.45    3.12   +00 9.9    -02                                 1118801600190 
    1.70    1.69   +00 0.     +00                                 1118801600191 
    1.70    1.74   +00 1.8    -02                                 1118801600192 
    1.70    1.79   +00 1.2    -02                                 1118801600193 
    1.70    1.79   +00 2.0    -02                                 1118801600194 
    1.70    1.84   +00 5.7    -02                                 1118801600195 
    1.70    1.85   +00 7.8    -02                                 1118801600196 
    1.70    1.89   +00 6.9    -02                                 1118801600197 
    1.70    1.95   +00 7.0    -02                                 1118801600198 
    1.70    1.99   +00 7.1    -02                                 1118801600199 
    1.70    2.04   +00 9.4    -02                                 1118801600200 
    1.70    2.10   +00 1.03   -01                                 1118801600201 
    1.70    2.16   +00 1.10   -01                                 1118801600202 
    1.70    2.21   +00 9.8    -02                                 1118801600203 
    1.70    2.26   +00 1.00   -01                                 1118801600204 
    1.70    2.27   +00 1.05   -01                                 1118801600205 
    1.70    2.30   +00 9.6    -02                                 1118801600206 
    1.70    2.36   +00 1.26   -01                                 1118801600207 
    1.70    2.36   +00 1.39   -01                                 1118801600208 
    1.70    2.41   +00 1.30   -01                                 1118801600209 
    1.70    2.46   +00 1.18   -01                                 1118801600210 
    1.70    2.47   +00 1.75   -01                                 1118801600211 
    1.70    2.51   +00 1.36   -01                                 1118801600212 
    1.70    2.56   +00 1.43   -01                                 1118801600213 
    1.70    2.57   +00 1.94   -01                                 1118801600214 
    1.70    2.62   +00 1.53   -01                                 1118801600215 
    1.70    2.67   +00 1.76   -01                                 1118801600216 
    1.70    2.71   +00 1.61   -01                                 1118801600217 
    1.70    2.78   +00 1.70   -01                                 1118801600218 
    1.70    2.81   +00 1.88   -01                                 1118801600219 
    1.70    2.88   +00 1.31   -01                                 1118801600220 
    1.70    2.92   +00 1.53   -01                                 1118801600221 
    1.70    2.99   +00 1.20   -01                                 1118801600222 
    1.70    3.01   +00 1.66   -01                                 1118801600223 
    1.70    3.12   +00 1.43   -01                                 1118801600224 
    1.82    1.99   +00 0.     +00                                 1118801600225 
    1.82    2.11   +00 2.     -03                                 1118801600226 
    1.82    2.21   +00 1.2    -02                                 1118801600227 
    1.82    2.25   +00 4.     -03                                 1118801600228 
    1.82    2.30   +00 1.8    -02                                 1118801600229 
    1.82    2.36   +00 1.0    -02                                 1118801600230 
    1.82    2.41   +00 2.5    -02                                 1118801600231 
    1.82    2.46   +00 1.1    -02                                 1118801600232 
    1.82    2.51   +00 2.8    -02                                 1118801600233 
    1.82    2.56   +00 1.0    -02                                 1118801600234 
    1.82    2.62   +00 3.3    -02                                 1118801600235 
    1.82    2.72   +00 5.6    -02                                 1118801600236 
    1.82    2.81   +00 8.5    -02                                 1118801600237 
    1.82    2.92   +00 1.00   -01                                 1118801600238 
    1.82    3.01   +00 1.15   -01                                 1118801600239 
    1.82    3.12   +00 1.22   -01                                 1118801600240 
    1.82    3.13   +00 1.44   -01                                 1118801600241 
ENDDATA            235          0                                 1118801600242 
ENDSUBENT          241          0                                 1118801699999 
ENDENTRY            16          0                                 1118899999999 
