ENTRY            13959   20050201                             13321395900000001 
SUBENT        13959001   20050201                             13321395900100001 
BIB                  9         10                                 1395900100002 
INSTITUTE  (2JPNJNC,1USAORL)                                      1395900100003 
REFERENCE  (J,NST,41,1033,2004)                                   1395900100004 
AUTHOR     (K.Furutaka,H.Harada,S.Raman)                          1395900100005 
TITLE      Prompt Gamma Rays Emitted in Thermal-neutron Capture   1395900100006 
            Reaction by 99Tc and its Reaction Cross Section       1395900100007 
FACILITY   (REAC,1USALAS) Los Alamos Omega West Reactor           1395900100008 
INC-SPECT  6x1E11 n/cm2/s of thermal neutrons                     1395900100009 
SAMPLE     84.6 mg of 100 % pure Tc metal target                  1395900100010 
DETECTOR   (GE-IN) 30 cm3 coaxial intrinsic Ge detector           1395900100011 
HISTORY    (20050201C) DR                                         1395900100012 
ENDBIB              10          0                                 1395900100013 
COMMON               1          3                                 1395900100014 
EN-DUMMY                                                          1395900100015 
EV                                                                1395900100016 
0.0253                                                            1395900100017 
ENDCOMMON            3          0                                 1395900100018 
ENDSUBENT           17          0                                 1395900199999 
SUBENT        13959002   20050201                             13321395900200001 
BIB                  3          3                                 1395900200002 
REACTION   (43-TC-99(N,G)43-TC-100,PAR,SIG,,MXW)                  1395900200003 
ERR-ANALYS (ERR-S) Statistical errors                             1395900200004 
STATUS     Data received from K. Furutaka.                        1395900200005 
ENDBIB               3          0                                 1395900200006 
NOCOMMON             0          0                                 1395900200007 
DATA                 4       1086                                 1395900200008 
E          E-ERR      DATA       ERR-S                            1395900200009 
KEV        KEV        MB         MB                               1395900200010 
  30.8     0.06         102.      12.                             1395900200011 
  39.12    0.05          87.       6.                             1395900200012 
  43.18    0.03         269.       7.                             1395900200013 
  45.84    0.08          38.       5.                             1395900200014 
  50.85    0.09           3.1      0.4                            1395900200015 
  51.70    0.09           3.8      0.4                            1395900200016 
  52.85    0.06           6.1      0.4                            1395900200017 
  53.71    0.10           3.1      0.4                            1395900200018 
  56.63    0.06           7.1      0.6                            1395900200019 
  62.79    0.03         399.      12.                             1395900200020 
  63.75    0.04         186.       9.                             1395900200021 
  71.62    0.06          32.       3.                             1395900200022 
  73.11    0.08          22.4      2.4                            1395900200023 
  75.02    0.08         105.      22.                             1395900200024 
  75.52    0.03         364.      22.                             1395900200025 
  76.9     0.5           13.0      2.1                            1395900200026 
  86.76    0.04         457.      30.                             1395900200027 
  90.59    0.03         308.      43.                             1395900200028 
  91.32    0.03        1177.      77.                             1395900200029 
  94.58    0.05           3.7      0.3                            1395900200030 
  99.02    0.03         129.       3.                             1395900200031 
 102.85    0.13          19.       3.                             1395900200032 
 103.80    0.10          31.       3.                             1395900200033 
 105.43    0.08         337.       8.7                            1395900200034 
 105.81    0.06         436.       8.7                            1395900200035 
 107.25    0.15          15.       3.                             1395900200036 
 109.9     0.7            2.4      2.4                            1395900200037 
 113.20    0.03         115.       3.                             1395900200038 
 115.86    0.14           6.5      1.3                            1395900200039 
