ENTRY            11516   19860821                             00001151600000001 
SUBENT        11516001   19860821                             00001151600100001 
BIB                  7         11                                 1151600100002 
INSTITUTE  (1USACOL)                                              1151600100003 
REFERENCE  ((C,65ANTWERP,,(95),6507)=(R,EANDC-50-S,(95),6507))    1151600100004 
AUTHOR     (J.B.GARG,J.RAINWATER,S.WYNCHANK,W.W.HAVENS JR)        1151600100005 
TITLE      NEUTRON TOTAL CROSS SECTIONS OF ELEMENTS WITH CLOSELY  1151600100006 
            SPACED LEVELS.                                        1151600100007 
METHOD     (TOF)                                                  1151600100008 
STATUS     (SCSRS)                                                1151600100009 
           DATA REC'D IN PRIVATE COMM., GARG, 64/11.              1151600100010 
HISTORY    (760715T) TRANSLATED FROM SCISRS                       1151600100011 
           (821124A) CONVERTED TO REACTION FORMALISM              1151600100012 
           (860822A) BIB UPDATE.                                  1151600100013 
ENDBIB              11          0                                 1151600100014 
NOCOMMON             0          0                                 1151600100015 
ENDSUBENT           14          0                                 1151600199999 
SUBENT        11516002   19821124                             00001151600200001 
BIB                  2          2                                 1151600200002 
REACTION   (92-U-235(N,0),,EN)                                    1151600200003 
FLAG       (1.) LEVEL UNCERTAIN                                   1151600200004 
ENDBIB               2          0                                 1151600200005 
NOCOMMON             0          0                                 1151600200006 
DATA                 3        269                                 1151600200007 
DATA       DATA-ERR   FLAG                                        1151600200008 
MEV        MEV        NO-DIM                                      1151600200009 
 1.804  -05 2.     -08                                            1151600200010 
 1.862  -05 2.     -08 1.                                         1151600200011 
 1.897  -05 2.     -08                                            1151600200012 
 1.930  -05 3.     -08                                            1151600200013 
 1.986  -05 3.     -08 1.                                         1151600200014 
 2.016  -05 3.     -08                                            1151600200015 
 2.065  -05 3.     -08                                            1151600200016 
 2.203  -05 4.     -08                                            1151600200017 
 2.294  -05 4.     -08                                            1151600200018 
 2.343  -05 4.     -08                                            1151600200019 
 2.363  -05 4.     -08                                            1151600200020 
 2.433  -05 4.     -08                                            1151600200021 
 2.455  -05 4.     -08                                            1151600200022 
 2.520  -05 1.0    -07                                            1151600200023 
 2.555  -05 4.     -08                                            1151600200024 
 2.648  -05 4.     -08                                            1151600200025 
 2.716  -05 4.     -08                                            1151600200026 
 2.782  -05 4.     -08                                            1151600200027 
 2.832  -05 4.     -08                                            1151600200028 
 2.870  -05 4.     -08                                            1151600200029 
 2.963  -05 4.     -08                                            1151600200030 
 3.060  -05 4.     -08                                            1151600200031 
 3.085  -05 5.     -08                                            1151600200032 
 3.202  -05 5.     -08                                            1151600200033 
 3.350  -05 5.     -08                                            1151600200034 
 3.435  -05 5.     -08                                            1151600200035 
 3.481  -05 5.     -08                                            1151600200036 
 3.515  -05 5.     -08                                            1151600200037 
 3.830  -05 5.     -08                                            1151600200038 
 3.940  -05 5.     -08                                            1151600200039 
 3.988  -05 5.     -08                                            1151600200040 
 4.060  -05 5.     -08                                            1151600200041 
 4.133  -05 6.     -08                                            1151600200042 
 4.154  -05 6.     -08 1.                                         1151600200043 
 4.190  -05 6.     -08                                            1151600200044 
 4.218  -05 6.     -08                                            1151600200045 
 4.270  -05 6.     -08                                            1151600200046 
 4.345  -05 6.     -08                                            1151600200047 
 4.395  -05 6.     -08                                            1151600200048 
 4.465  -05 6.     -08                                            1151600200049 
 4.502  -05 6.     -08                                            1151600200050 
 4.575  -05 6.     -08                                            1151600200051 
 4.682  -05 6.     -08                                            1151600200052 
 4.698  -05 6.     -08                                            1151600200053 
 4.802  -05 6.     -08                                            1151600200054 
 4.830  -05 6.     -08                                            1151600200055 
 4.880  -05 6.     -08                                            1151600200056 
 4.945  -05 6.     -08                                            1151600200057 
 5.057  -05 7.     -08                                            1151600200058 
 5.130  -05 7.     -08                                            1151600200059 
 5.166  -05 6.     -08                                            1151600200060 
 5.230  -05 7.     -08                                            1151600200061 
 5.348  -05 7.     -08                                            1151600200062 
 5.420  -05 7.     -08                                            1151600200063 
 5.505  -05 7.     -08                                            1151600200064 
 5.585  -05 7.     -08                                            1151600200065 
 5.648  -05 4.     -08                                            1151600200066 
 5.770  -05 4.     -08                                            1151600200067 
 5.809  -05 4.     -08                                            1151600200068 
 5.870  -05 4.     -08                                            1151600200069 
 5.975  -05 4.     -08                                            1151600200070 
 6.018  -05 5.     -08                                            1151600200071 
 6.090  -05 5.     -08                                            1151600200072 
 6.115  -05 5.     -08                                            1151600200073 
 6.240  -05 5.     -08                                            1151600200074 
 6.360  -05 5.     -08                                            1151600200075 
 6.428  -05 5.     -08                                            1151600200076 
 6.720  -05 5.     -08                                            1151600200077 
 7.042  -05 6.     -08                                            1151600200078 
 7.072  -05 6.     -08                                            1151600200079 
 7.150  -05 6.     -08                                            1151600200080 
 7.235  -05 6.     -08                                            1151600200081 
 7.452  -05 6.     -08                                            1151600200082 
 7.518  -05 6.     -08                                            1151600200083 
 7.550  -05 6.     -08                                            1151600200084 
 7.630  -05 6.     -08                                            1151600200085 
 7.680  -05 6.     -08                                            1151600200086 
 7.750  -05 6.     -08                                            1151600200087 
 7.808  -05 6.     -08                                            1151600200088 
 7.905  -05 6.     -08 1.                                         1151600200089 
 7.935  -05 6.     -08                                            1151600200090 
 7.965  -05 6.     -08                                            1151600200091 
 8.032  -05 7.     -08                                            1151600200092 
 8.072  -05 7.     -08                                            1151600200093 
 8.140  -05 7.     -08                                            1151600200094 
 8.215  -05 7.     -08 1.                                         1151600200095 
 8.260  -05 7.     -08                                            1151600200096 
 8.365  -05 7.     -08                                            1151600200097 
 8.405  -05 7.     -08                                            1151600200098 
 8.425  -05 7.     -08                                            1151600200099 
 8.495  -05 7.     -08                                            1151600200100 
 8.560  -05 7.     -08 1.                                         1151600200101 
 8.635  -05 7.     -08                                            1151600200102 
 8.675  -05 7.     -08                                            1151600200103 
 8.740  -05 7.     -08                                            1151600200104 
 8.762  -05 7.     -08                                            1151600200105 
 8.835  -05 7.     -08 1.                                         1151600200106 
 8.880  -05 7.     -08                                            1151600200107 
 8.980  -05 7.     -08                                            1151600200108 
 9.030  -05 8.     -08                                            1151600200109 
 9.125  -05 8.     -08                                            1151600200110 
 9.258  -05 8.     -08                                            1151600200111 
 9.405  -05 8.     -08                                            1151600200112 
 9.520  -05 8.     -08                                            1151600200113 
 9.552  -05 8.     -08                                            1151600200114 
 9.638  -05 8.     -08                                            1151600200115 
 9.808  -05 8.     -08                                            1151600200116 
 9.950  -05 8.     -08                                            1151600200117 
 1.0025 -04 9.     -08                                            1151600200118 
 1.0096 -04 9.     -08                                            1151600200119 
 1.0185 -04 9.     -08                                            1151600200120 
 1.0345 -04 9.     -08                                            1151600200121 
 1.0515 -04 9.     -08                                            1151600200122 
 1.0605 -04 9.     -08                                            1151600200123 
 1.0758 -04 9.     -08                                            1151600200124 
 1.0882 -04 9.     -08                                            1151600200125 
 1.0980 -04 9.     -08                                            1151600200126 
 1.1110 -04 1.0    -07                                            1151600200127 
 1.1165 -04 1.0    -07                                            1151600200128 
 1.1280 -04 1.0    -07                                            1151600200129 
 1.1315 -04 1.0    -07                                            1151600200130 
 1.1352 -04 1.0    -07                                            1151600200131 
 1.1505 -04 1.0    -07                                            1151600200132 
 1.1590 -04 1.0    -07                                            1151600200133 
 1.1795 -04 1.0    -07                                            1151600200134 
 1.1838 -04 1.0    -07                                            1151600200135 
 1.1860 -04 1.0    -07                                            1151600200136 
 1.2100 -04 1.1    -07                                            1151600200137 
 1.2185 -04 1.1    -07                                            1151600200138 
 1.2285 -04 1.1    -07                                            1151600200139 
 1.2360 -04 1.1    -07                                            1151600200140 
 1.2470 -04 1.1    -07                                            1151600200141 
 1.2560 -04 1.1    -07                                            1151600200142 
 1.2600 -04 1.1    -07                                            1151600200143 
 1.2810 -04 1.1    -07                                            1151600200144 
 1.2975 -04 1.1    -07                                            1151600200145 
