ENTRY            14524   20190328                             144914524  0    1 
SUBENT        14524001   20190328                             144914524  1    1 
BIB                  7          9                                 14524  1    2 
TITLE      High Resolution Total Neutron Cross Section in Vanadium14524  1    3 
AUTHOR     (J.B.Garg,J.Rainwater,W.W.Havens Jr)                   14524  1    4 
REFERENCE  (C,69MONTRL,,367,1969) Contributions, International    14524  1    5 
           Conference on Nuclear States.                          14524  1    6 
INSTITUTE  (1USAALB,1USACOL)                                      14524  1    7 
FACILITY   (SYNCY,1USACOL) The Columbia University's Pulsed       14524  1    8 
           Synchro cyclotron.                                     14524  1    9 
SAMPLE     Natural vanadium, 99.76% of 51V.                       14524  1   10 
HISTORY    (20190328C) BP                                         14524  1   11 
ENDBIB               9          0                                 14524  1   12 
NOCOMMON             0          0                                 14524  1   13 
ENDSUBENT           12          0                                 14524  199999 
SUBENT        14524002   20190328                             144914524  2    1 
BIB                  2          2                                 14524  2    2 
REACTION   (23-V-51(N,TOT),,SIG)                                  14524  2    3 
STATUS     (CURVE) Figs. 1-2, page 367.                           14524  2    4 
ENDBIB               2          0                                 14524  2    5 
NOCOMMON             0          0                                 14524  2    6 
DATA                 2        324                                 14524  2    7 
EN         DATA                                                   14524  2    8 
KEV        B                                                      14524  2    9 
      0.211  5.681E+00                                            14524  2   10 
      0.652  6.324E+00                                            14524  2   11 
      0.945  6.672E+00                                            14524  2   12 
      1.166  6.763E+00                                            14524  2   13 
      1.202  7.526E+00                                            14524  2   14 
      1.348  8.489E+00                                            14524  2   15 
      1.421  9.447E+00                                            14524  2   16 
      1.496  8.377E+00                                            14524  2   17 
      1.606  7.732E+00                                            14524  2   18 
      1.973  8.959E+00                                            14524  2   19 
      2.193  9.708E+00                                            14524  2   20 
      2.377  1.011E+01                                            14524  2   21 
      2.560  1.125E+01                                            14524  2   22 
      2.670  1.203E+01                                            14524  2   23 
      2.706  1.321E+01                                            14524  2   24 
      2.816  1.431E+01                                            14524  2   25 
      2.925  1.592E+01                                            14524  2   26 
      3.072  1.796E+01                                            14524  2   27 
      3.181  2.224E+01                                            14524  2   28 
      3.290  2.867E+01                                            14524  2   29 
      3.508  4.169E+01                                            14524  2   30 
      3.579  6.655E+01                                            14524  2   31 
      3.797  1.136E+02                                            14524  2   32 
      3.869  1.608E+02                                            14524  2   33 
      3.941  2.100E+02                                            14524  2   34 
      4.013  2.533E+02                                            14524  2   35 
      4.048  3.537E+02                                            14524  2   36 
      4.049  3.178E+02                                            14524  2   37 
      4.231  3.884E+02                                            14524  2   38 
      4.269  3.399E+02                                            14524  2   39 
      4.306  3.095E+02                                            14524  2   40 
      4.343  2.857E+02                                            14524  2   41 
      4.381  2.533E+02                                            14524  2   42 
      4.456  1.965E+02                                            14524  2   43 
      4.494  1.525E+02                                            14524  2   44 
      4.641  1.316E+02                                            14524  2   45 
      4.679  1.167E+02                                            14524  2   46 
      4.827  9.945E+01                                            14524  2   47 
      4.974  9.180E+01                                            14524  2   48 
      5.011  8.250E+01                                            14524  2   49 
      5.232  8.033E+01                                            14524  2   50 
      5.379  8.475E+01                                            14524  2   51 
      5.599  8.706E+01                                            14524  2   52 
      5.745  9.952E+01                                            14524  2   53 
      5.783  9.063E+01                                            14524  2   54 
      5.892  1.064E+02                                            14524  2   55 
      6.075  1.153E+02                                            14524  2   56 
      6.112  1.283E+02                                            14524  2   57 
      6.258  1.336E+02                                            14524  2   58 
      6.368  1.409E+02                                            14524  2   59 
      6.441  1.527E+02                                            14524  2   60 
      6.478  1.632E+02                                            14524  2   61 
      6.661  1.793E+02                                            14524  2   62 
      6.808  1.866E+02                                            14524  2   63 
      6.992  1.769E+02                                            14524  2   64 
      7.029  1.590E+02                                            14524  2   65 
      7.140  1.391E+02                                            14524  2   66 
      7.178  1.154E+02                                            14524  2   67 
      7.253  9.073E+01                                            14524  2   68 
      7.364  7.134E+01                                            14524  2   69 
      7.402  5.609E+01                                            14524  2   70 
      7.440  4.352E+01                                            14524  2   71 
      7.552  3.422E+01                                            14524  2   72 
      7.664  2.483E+01                                            14524  2   73 
      7.703  1.577E+01                                            14524  2   74 
      7.851  1.361E+01                                            14524  2   75 
      7.888  1.144E+01                                            14524  2   76 
      7.926  1.028E+01                                            14524  2   77 
      8.110  9.241E+00                                            14524  2   78 
      8.330  1.042E+01                                            14524  2   79 
      8.439  1.344E+01                                            14524  2   80 
      8.548  1.599E+01                                            14524  2   81 
      8.621  1.779E+01                                            14524  2   82 
      8.767  2.034E+01                                            14524  2   83 
      8.877  2.263E+01                                            14524  2   84 
      8.950  2.485E+01                                            14524  2   85 
      9.059  2.918E+01                                            14524  2   86 
      9.169  3.204E+01                                            14524  2   87 
      9.242  3.614E+01                                            14524  2   88 
      9.315  3.968E+01                                            14524  2   89 
      9.498  4.417E+01                                            14524  2   90 
      9.608  4.786E+01                                            14524  2   91 
      9.644  5.326E+01                                            14524  2   92 
      9.828  5.619E+01                                            14524  2   93 
      9.901  6.253E+01                                            14524  2   94 
     10.047  6.775E+01                                            14524  2   95 
     10.194  7.053E+01                                            14524  2   96 
     10.340  7.850E+01                                            14524  2   97 
     10.487  8.281E+01                                            14524  2   98 
     10.744  9.095E+01                                            14524  2   99 
     10.854  9.595E+01                                            14524  2  100 
     11.001  1.026E+02                                            14524  2  101 
     11.295  9.991E+01                                            14524  2  102 
     11.478  9.992E+01                                            14524  2  103 
     11.809  1.026E+02                                            14524  2  104 
     12.177  9.477E+01                                            14524  2  105 
     12.398  9.478E+01                                            14524  2  106 
     12.545  8.866E+01                                            14524  2  107 
     12.729  8.406E+01                                            14524  2  108 
     12.913  7.970E+01                                            14524  2  109 
     13.134  7.556E+01                                            14524  2  110 
     13.281  7.069E+01                                            14524  2  111 
     13.502  6.702E+01                                            14524  2  112 
     13.686  6.354E+01                                            14524  2  113 
     13.870  5.944E+01                                            14524  2  114 
     14.054  5.487E+01                                            14524  2  115 
     14.238  4.997E+01                                            14524  2  116 
     14.496  4.613E+01                                            14524  2  117 
     14.791  4.259E+01                                            14524  2  118 
     15.011  3.931E+01                                            14524  2  119 
     15.232  3.678E+01                                            14524  2  120 
     15.453  3.395E+01                                            14524  2  121 
     15.564  3.134E+01                                            14524  2  122 
     15.710  3.933E+01                                            14524  2  123 
     15.784  3.176E+01                                            14524  2  124 
     15.857  3.488E+01                                            14524  2  125 
     15.930  3.987E+01                                            14524  2  126 
     15.965  6.279E+01                                            14524  2  127 
     15.966  5.139E+01                                            14524  2  128 
     16.036  9.008E+01                                            14524  2  129 
     16.037  7.881E+01                                            14524  2  130 
     16.219  1.086E+02                                            14524  2  131 
     16.293  8.772E+01                                            14524  2  132 
     16.294  7.883E+01                                            14524  2  133 
     16.331  7.084E+01                                            14524  2  134 
     16.369  6.281E+01                                            14524  2  135 
     16.443  5.280E+01                                            14524  2  136 
     16.444  4.498E+01                                            14524  2  137 
     16.555  3.883E+01                                            14524  2  138 
