ENTRY            13147   19900328                             13401314700000001 
SUBENT        13147001   19900328                             13401314700100001 
BIB                 11         22                                 1314700100002 
INSTITUTE  (1USAORL)                                              1314700100003 
REFERENCE  (J,NSE,104,258,1990)                                   1314700100004 
AUTHOR     (R.L.Macklin,C.W.Alexander)                            1314700100005 
TITLE      Neutron absorption cross section of Uranium-236.       1314700100006 
FACILITY   (LINAC) ORELA. 40-m flight path.                       1314700100007 
SAMPLE     99.7% 236-U                                            1314700100008 
MONITOR    Calibrated using saturated 4.9-eV gold resonance       1314700100009 
DETECTOR   (SCIN) Pair of fluorocarbon scintillator               1314700100010 
CORRECTION Corrected for:                                         1314700100011 
             Electronic dead time                                 1314700100012 
             Amplifier gain standardization                       1314700100013 
             Average background from long-lived radioactivity and 1314700100014 
               scattered neutrons                                 1314700100015 
             Gamma-energy loss in sample                          1314700100016 
             Average resonance self protection                    1314700100017 
             Multiple scattering before capture in sample         1314700100018 
STATUS     Data received via DECNET, 88/11/10                     1314700100019 
           (APRVD) R.L.macklin, 89/2/5                            1314700100020 
HISTORY    (19881129C)                                            1314700100021 
           (19900328A) Reference update                           1314700100022 
           (20060601C) DR Format updated and units of ASSUM in    1314700100023 
                       subentry 3 corrected                       1314700100024 
ENDBIB              22          0                                 1314700100025 
NOCOMMON             0          0                                 1314700100026 
ENDSUBENT           25          0                                 1314700199999 
SUBENT        13147002   19890205                             13401314700200001 
BIB                  2         14                                 1314700200002 
REACTION   (92-U-236(N,ABS),,SIG,,AV)                             1314700200003 
            Bin widths given under EN-RSL                         1314700200004 
ERR-ANALYS (ERR-S) Statistical uncertainty                        1314700200005 
           SYstematic uncertainties include uncertainties due to: 1314700200006 
            . Average background (about 3%)                       1314700200007 
            . Oxide effects (0.2%)                                1314700200008 
            . Gamma-ray attenuation (0.1%)                        1314700200009 
            . Saturated resonance calibration (2.4%)              1314700200010 
            . Flux monitor efficiency (from 0.1% at 3 KeV to 3.4% 1314700200011 
              at 1 MeV)                                           1314700200012 
            . Neutron scattering and absorption in sample (0.3%)  1314700200013 
            . Fission gamma ray efficiency (0.2%)                 1314700200014 
            . 235U in sample (<0.2%)                              1314700200015 
            . Uncompensated experimental drifts (0.4%)            1314700200016 
ENDBIB              14          0                                 1314700200017 
NOCOMMON             0          0                                 1314700200018 
DATA                 4        531                                 1314700200019 
EN-MEAN    EN-RSL     DATA       ERR-S                            1314700200020 
KEV        KEV        MB         MB                               1314700200021 
   2.75     .25         888.       22.                            1314700200022 
   3.00     .25        1270.       22.                            1314700200023 
   3.25     .25        1364.       22.                            1314700200024 
   3.50     .25        1153.       22.                            1314700200025 
   3.75     .25        1632.       22.                            1314700200026 
   4.00     .25        1118.       22.                            1314700200027 
   4.25     .25        1348.       22.                            1314700200028 
   4.50     .25        1135.       22.                            1314700200029 
   4.75     .25        1141.       22.                            1314700200030 
   5.00     .25         954.       21.                            1314700200031 
   5.25     .25        1262.       22.                            1314700200032 
   5.50     .25        1120.       22.                            1314700200033 
   5.75     .25         861.       22.                            1314700200034 
   6.00     .25        1197.       23.                            1314700200035 
   6.25     .25        1281.       23.                            1314700200036 
   6.50     .25        1037.       23.                            1314700200037 
   6.75     .25        1096.       23.                            1314700200038 
   7.00     .25         935.       22.                            1314700200039 
   7.25     .25         853.       21.                            1314700200040 
   7.50     .25         971.       22.                            1314700200041 
   7.75     .25         963.       22.                            1314700200042 
   8.00     .25         921.       22.                            1314700200043 
   8.25     .25         987.       22.                            1314700200044 
   8.50     .25         865.       22.                            1314700200045 
   8.75     .25         873.       22.                            1314700200046 
   9.00     .25         814.       22.                            1314700200047 
   9.25     .25         885.       22.                            1314700200048 
   9.50     .25         871.       22.                            1314700200049 
   9.75     .25         853.       22.                            1314700200050 
  10.00     .25         770.       22.                            1314700200051 
  10.25     .25         785.       22.                            1314700200052 
  10.50     .25         691.       21.                            1314700200053 
  10.75     .25         784.       22.                            1314700200054 
  11.00     .25         736.       22.                            1314700200055 
  11.25     .25         751.       22.                            1314700200056 
  11.50     .25         715.       21.                            1314700200057 
  11.75     .25         654.       21.                            1314700200058 
  12.00     .25         791.       22.                            1314700200059 
  12.25     .25         693.       22.                            1314700200060 
  12.50     .25         758.       22.                            1314700200061 
  12.75     .25         732.       22.                            1314700200062 
  13.00     .25         716.       22.                            1314700200063 
  13.25     .25         679.       22.                            1314700200064 
  13.50     .25         743.       22.                            1314700200065 
  13.75     .25         649.       22.                            1314700200066 
  14.00     .25         729.       22.                            1314700200067 
  14.25     .25         646.       22.                            1314700200068 
  14.50     .25         731.       22.                            1314700200069 
  14.75     .25         784.       22.                            1314700200070 
  15.00     .25         654.       22.                            1314700200071 
  15.25     .25         746.       22.                            1314700200072 
  15.50     .25         846.       23.                            1314700200073 
  15.75     .25         681.       22.                            1314700200074 
  16.00     .25         594.       22.                            1314700200075 
  16.25     .25         730.       22.                            1314700200076 
  16.50     .25         710.       22.                            1314700200077 
  16.75     .25         686.       22.                            1314700200078 
  17.00     .25         641.       22.                            1314700200079 
  17.25     .25         581.       22.                            1314700200080 
  17.50     .25         564.       21.                            1314700200081 
  17.75     .25         637.       23.                            1314700200082 
  18.00     .25         720.       23.                            1314700200083 
  18.25     .25         619.       22.                            1314700200084 
  18.50     .25         574.       22.                            1314700200085 
  18.75     .25         602.       22.                            1314700200086 
  19.00     .25         533.       21.                            1314700200087 
  19.25     .25         537.       22.                            1314700200088 
  19.50     .25         659.       22.                            1314700200089 
  19.75     .25         636.       22.                            1314700200090 
  20.00     .25         632.       22.                            1314700200091 
  20.25     .25         589.       22.                            1314700200092 
  20.50     .25         583.       22.                            1314700200093 
  20.75     .25         612.       22.                            1314700200094 
  21.00     .25         484.       21.                            1314700200095 
  21.25     .25         621.       22.                            1314700200096 
  21.50     .25         481.       22.                            1314700200097 
  21.75     .25         566.       22.                            1314700200098 
  22.00     .25         533.       21.                            1314700200099 
  22.25     .25         582.       22.                            1314700200100 
  22.50     .25         600.       22.                            1314700200101 
  22.75     .25         576.       22.                            1314700200102 
  23.00     .25         582.       22.                            1314700200103 
  23.25     .25         613.       22.                            1314700200104 
  23.50     .25         467.       22.                            1314700200105 
  23.75     .25         635.       22.                            1314700200106 
  24.00     .25         554.       22.                            1314700200107 
  24.25     .25         575.       22.                            1314700200108 
  24.50     .25         532.       22.                            1314700200109 
  24.75     .25         591.       22.                            1314700200110 
  25.00     .25         510.       22.                            1314700200111 
  25.25     .25         550.       22.                            1314700200112 
  25.50     .25         578.       22.                            1314700200113 
  25.75     .25         506.       22.                            1314700200114 
  26.00     .25         627.       24.                            1314700200115 
  26.25     .25         614.       23.                            1314700200116 
  26.50     .25         541.       23.                            1314700200117 
  26.75     .25         512.       23.                            1314700200118 
  27.00     .25         509.       22.                            1314700200119 
  27.25     .25         585.       23.                            1314700200120 
  27.50     .25         547.       23.                            1314700200121 
  27.75     .25         552.       24.                            1314700200122 
  28.00     .25         546.       24.                            1314700200123 
  28.25     .25         483.       23.                            1314700200124 
  28.50     .25         484.       23.                            1314700200125 
  28.75     .25         513.       23.                            1314700200126 
  29.00     .25         516.       23.                            1314700200127 
  29.25     .25         473.       22.                            1314700200128 
  29.50     .25         505.       23.                            1314700200129 
  29.75     .25         512.       23.                            1314700200130 
  30.00     .25         445.       23.                            1314700200131 
  30.25     .25         454.       23.                            1314700200132 
  30.50     .25         546.       24.                            1314700200133 
  30.75     .25         603.       24.                            1314700200134 
  31.00     .25         502.       23.                            1314700200135 
  31.25     .25         456.       23.                            1314700200136 
  31.50     .25         504.       23.                            1314700200137 
  31.75     .25         436.       23.                            1314700200138 
  32.00     .25         465.       23.                            1314700200139 
  32.25     .25         475.       23.                            1314700200140 
  32.50     .25         502.       24.                            1314700200141 
  32.75     .25         562.       24.                            1314700200142 
  33.00     .25         533.       24.                            1314700200143 
  33.25     .25         495.       23.                            1314700200144 
  33.50     .25         480.       24.                            1314700200145 
  33.75     .25         487.       24.                            1314700200146 
  34.00     .25         460.       23.                            1314700200147 
  34.25     .25         512.       24.                            1314700200148 
  34.50     .25         504.       23.                            1314700200149 
  34.75     .25         494.       24.                            1314700200150 
  35.00     .25         545.       24.                            1314700200151 
  35.25     .25         485.       24.                            1314700200152 
  35.50     .25         497.       24.                            1314700200153 
  35.75     .25         498.       24.                            1314700200154 
  36.00     .25         538.       24.                            1314700200155 
  36.25     .25         493.       24.                            1314700200156 
  36.50     .25         430.       24.                            1314700200157 
  36.75     .25         466.       24.                            1314700200158 
  37.00     .25         502.       24.                            1314700200159 
  37.25     .25         452.       23.                            1314700200160 
  37.50     .25         504.       24.                            1314700200161 
  37.75     .25         465.       24.                            1314700200162 
  38.00     .25         539.       24.                            1314700200163 
  38.25     .25         438.       23.                            1314700200164 
  38.50     .25         505.       24.                            1314700200165 
  38.75     .25         433.       23.                            1314700200166 
  39.00     .25         492.       24.                            1314700200167 
  39.25     .25         506.       24.                            1314700200168 
  39.50     .25         476.       24.                            1314700200169 
