ENTRY            14748   20241015                             15171474800000001 
SUBENT        14748001   20241015                             15171474800100001 
BIB                  8         25                                 1474800100002 
TITLE      Nuclear structure of 130Te from inelastic neutron      1474800100003 
           scattering and shell model analysis                    1474800100004 
AUTHOR     (S.F.Hicks,A.E.Stuchbery,T.H.Churchill,                1474800100005 
           D.Bandyopadhyay,B.R.Champine,B.J.Coombes,              1474800100006 
           C.M.Davoren,J.C.Ellis,W.M.Faulkner,S.R.Lesher,         1474800100007 
           J.M.Mueller,S.Mukhopadhyay,J.N.Orce,M.D.Skubis,        1474800100008 
           J.R.Vanhoy,S.W.Yates)                                  1474800100009 
REFERENCE  (J,PR/C,105,024329,2022)                               1474800100010 
           #doi:10.1103/PhysRevC.105.024329                       1474800100011 
INSTITUTE  (1USADLS,1USAKTY,3AULCBR,1USAANA)                      1474800100012 
FACILITY   (VDG,1USAKTY) The 7 MV CN Van de Graaff accelerator    1474800100013 
           at the University of Kentucky Accelerator Laboratory   1474800100014 
            (UKAL).                                               1474800100015 
SAMPLE     (52-TE-130,ENR=0.9947) A 48.6641 g metallic five-      1474800100016 
           piece sample, isotopically enriched to 99.47(1)%,      1474800100017 
           was tightly wrapped with plastic to approximately      1474800100018 
           cylindrical shape with a diameter of 2.05 cm and       1474800100019 
           height of 3.80 cm.                                     1474800100020 
DETECTOR   (HPGE,BGO) A Compton-suppressed n-type HPGe detector   1474800100021 
           with 53% relative efficiency and an energy resolution  1474800100022 
           of ~2.1 keV FWHM at 1.33 MeV was used. A bismuth       1474800100023 
           germanate (BGO) annular detector surrounding the main  1474800100024 
           detector was used for Compton suppression and as an    1474800100025 
           active shield.                                         1474800100026 
HISTORY    (20241015C) BP                                         1474800100027 
ENDBIB              25          0                                 1474800100028 
NOCOMMON             0          0                                 1474800100029 
ENDSUBENT           28          0                                 1474800199999 
SUBENT        14748002   20241015                             15171474800200001 
BIB                  4         10                                 1474800200002 
REACTION   (52-TE-130(N,INL)52-TE-130,PAR,SIG,G,REL)              1474800200003 
METHOD     (COINC) n-gamma, gamma-gamma-coincidences. gamma-ray   1474800200004 
           excitation functions, angular distributions, and       1474800200005 
           Doppler shifts were measured with a singles gamma-ray  1474800200006 
           detector configuration. These yields were measured at  1474800200007 
           90 degrees.                                            1474800200008 
ERR-ANALYS (ERR-S) All uncertainties on gamma-ray yields are      1474800200009 
           statistical.                                           1474800200010 
STATUS     (TABLE,,S.F.Hicks+,J,PR/C,105,024329,2022)             1474800200011 
           Data were provided by S.F.Hicks on October 20, 2024.   1474800200012 
ENDBIB              10          0                                 1474800200013 
NOCOMMON             0          0                                 1474800200014 
DATA                 4        108                                 1474800200015 
E          EN         DATA       ERR-S                            1474800200016 
KEV        MEV        ARB-UNITS  ARB-UNITS                        1474800200017 
     880.72      1.856        0.0        2.0                      1474800200018 
     880.72       1.95        0.0        6.0                      1474800200019 
     880.72      2.043        0.0       14.0                      1474800200020 
     880.72       2.13        0.0        5.0                      1474800200021 
     880.72      2.224        0.0       90.0                      1474800200022 
     880.72       2.31        3.0       46.0                      1474800200023 
     880.72        2.4        0.0       46.0                      1474800200024 
     880.72       2.49        0.0       46.0                      1474800200025 
     880.72      2.576       48.0       47.0                      1474800200026 
     880.72      2.676       27.0       49.0                      1474800200027 
     880.72       2.76      211.0       50.0                      1474800200028 
     880.72      2.852      867.0       54.0                      1474800200029 
     880.72      2.937     1562.0       60.0                      1474800200030 
     880.72       3.03     1955.0       64.0                      1474800200031 
     880.72       3.12     2346.0       68.0                      1474800200032 
     880.72      3.208     2367.0       67.0                      1474800200033 
     880.72        3.3     2192.0       62.0                      1474800200034 
     880.72      3.398     2480.0       67.0                      1474800200035 
     903.42      1.856        4.0        3.0                      1474800200036 
     903.42       1.95       45.0        9.0                      1474800200037 
     903.42      2.043       61.0       20.0                      1474800200038 
     903.42       2.13       19.0        7.0                      1474800200039 
     903.42      2.224      123.0      135.0                      1474800200040 
     903.42       2.31      120.0       51.0                      1474800200041 
     903.42        2.4     -128.0       51.0                      1474800200042 
     903.42       2.49       39.0       51.0                      1474800200043 
     903.42      2.576      137.0       51.0                      1474800200044 
     903.42      2.676       21.0       51.0                      1474800200045 
     903.42       2.76       24.0       52.0                      1474800200046 
     903.42      2.852      440.0       52.0                      1474800200047 
     903.42      2.937     1099.0       54.0                      1474800200048 
     903.42       3.03     1724.0       56.0                      1474800200049 
     903.42       3.12     1959.0       57.0                      1474800200050 
     903.42      3.208     1839.0       57.0                      1474800200051 
     903.42        3.3     1973.0       55.0                      1474800200052 
     903.42      3.398     2239.0       57.0                      1474800200053 
     920.89      1.856        0.0        0.0                      1474800200054 
     920.89       1.95        0.0        0.0                      1474800200055 
     920.89      2.043        0.0        0.0                      1474800200056 
     920.89       2.13        0.0        0.0                      1474800200057 
     920.89      2.224        0.0        0.0                      1474800200058 
     920.89       2.31        0.0        0.0                      1474800200059 
     920.89        2.4        0.0        0.0                      1474800200060 
     920.89       2.49        0.0        0.0                      1474800200061 
     920.89      2.576        0.0        0.0                      1474800200062 
     920.89      2.676        0.0        0.0                      1474800200063 
     920.89       2.76      115.0       66.0                      1474800200064 
     920.89      2.852      670.0       68.0                      1474800200065 
     920.89      2.937     1131.0       73.0                      1474800200066 
     920.89       3.03     1499.0       76.0                      1474800200067 
