ENTRY            13893   20040426                             00001389300000001 
SUBENT        13893001   20040426                             00001389300100001 
BIB                 13         17                                 1389300100002 
INSTITUTE  (1USADAV)                                              1389300100003 
REFERENCE  (J,NIM/A,361,574,1995)                                 1389300100004 
AUTHOR     (P.S.Rezentes,J.L.Romero,C.M.Castaneda)                1389300100005 
TITLE      Correction of particle and energy losses in a thick    1389300100006 
            target for charged particle spectra                   1389300100007 
FACILITY   (ACCEL,1USADAV)                                        1389300100008 
INC-SOURCE (P-LI7)                                                1389300100009 
SAMPLE     Silicon target areal density 80 mg/cm2.                1389300100010 
METHOD     (EDE)                                                  1389300100011 
DETECTOR   (TELES,SIBAR,SCIN) Three telescopes, each consisting   1389300100012 
            of 2 Si surface barrier and one NaI or NE102 plastic  1389300100013 
            sinitillating counters.                               1389300100014 
CORRECTION Corrected for particle and energy loss in target.      1389300100015 
ERR-ANALYS (DATA-ERR) Source on uncertainties not given.          1389300100016 
STATUS     Data received by email from P.Rezentes, 12 March 2004. 1389300100017 
           No reply from P. Rezentes to author proof.             1389300100018 
HISTORY    (20040323C) VM                                         1389300100019 
ENDBIB              17          0                                 1389300100020 
NOCOMMON             0          0                                 1389300100021 
ENDSUBENT           20          0                                 1389300199999 
SUBENT        13893002   20040329                             00001389300200001 
BIB                  1          1                                 1389300200002 
REACTION   (14-SI-28(N,X)1-H-1,,DA/DE)                            1389300200003 
ENDBIB               1          0                                 1389300200004 
COMMON               1          3                                 1389300200005 
EN                                                                1389300200006 
MEV                                                               1389300200007 
 32.2                                                             1389300200008 
ENDCOMMON            3          0                                 1389300200009 
DATA                 4        170                                 1389300200010 
ANG        E          DATA       DATA-ERR                         1389300200011 
ADEG       MEV        MB/SR/MEV  MB/SR/MEV                        1389300200012 
 15.         3.4855     3.5379    0.41291                         1389300200013 
 15.         4.4565     3.2441    0.32820                         1389300200014 
 15.         5.4274     2.8106    0.28174                         1389300200015 
 15.         6.3984     2.3931    0.23931                         1389300200016 
 15.         7.3694     2.0411    0.20672                         1389300200017 
 15.         8.3403     1.7629    0.18957                         1389300200018 
 15.         9.3113     1.5692    0.18906                         1389300200019 
 15.        10.282      1.3456    0.16052                         1389300200020 
 15.        11.253      1.1657    0.13927                         1389300200021 
 15.        12.224      1.2799    0.14679                         1389300200022 
 15.        13.195      1.3190    0.15598                         1389300200023 
 15.        14.166      1.0838    0.13246                         1389300200024 
 15.        15.137      0.93305   0.11772                         1389300200025 
 15.        16.108      0.93694   0.11735                         1389300200026 
 15.        17.079      0.93692   0.11819                         1389300200027 
 15.        18.050      0.85488   0.11030                         1389300200028 
 15.        19.021      0.90932   0.11272                         1389300200029 
 15.        19.992      1.0032    0.12537                         1389300200030 
 15.        20.963      0.95480   0.11633                         1389300200031 
 15.        21.934      1.1373    0.13667                         1389300200032 
 15.        22.905      1.0657    0.12862                         1389300200033 
 15.        23.876      1.0652    0.13003                         1389300200034 
 15.        24.847      0.91844   0.11781                         1389300200035 
 15.        25.818      0.84194   0.10547                         1389300200036 
 15.        26.789      1.1548    0.13451                         1389300200037 
 15.        27.760      1.4635    0.16091                         1389300200038 
 15.        28.731      1.9431    0.20428                         1389300200039 
 15.        29.702      2.4045    0.24661                         1389300200040 
 15.        30.673      2.4948    0.26181                         1389300200041 
 15.        31.644      1.7965    0.21339                         1389300200042 
 15.        32.615      0.76344   0.16598                         1389300200043 
 30.         3.4859     3.2491     0.43599                        1389300200044 
 30.         4.4578     2.9047     0.38034                        1389300200045 
 30.         5.4297     2.5608     0.33381                        1389300200046 
 30.         6.4016     2.2200     0.28889                        1389300200047 
 30.         7.3734     1.8863     0.24523                        1389300200048 
 30.         8.3453     1.5686     0.20597                        1389300200049 
 30.         9.3172     1.2803     0.19446                        1389300200050 
 30.        10.289      1.0381     0.16430                        1389300200051 
 30.        11.261      0.85401    0.13625                        1389300200052 
 30.        12.233      0.73040    0.13301                        1389300200053 
 30.        13.205      0.67245    0.11552                        1389300200054 
 30.        14.177      0.67115    0.10461                        1389300200055 
