ENTRY            14271   20120120                             13871427100000001 
SUBENT        14271001   20120120                             13871427100100001 
BIB                 11         45                                 1427100100002 
TITLE      Cross sections for 239Pu(n,f) and 241Pu(n,f) in the    1427100100003 
           range En =0.01 eV to 200 MeV                           1427100100004 
AUTHOR     (F.Tovesson,T.S.Hill)                                  1427100100005 
INSTITUTE  (1USALAS)                                              1427100100006 
REFERENCE  (J,NSE,165,224,2010)                                   1427100100007 
FACILITY   (LINAC,1USALAS) Experiment performed at LANSCE facility1427100100008 
SAMPLE     Six different samples were used for this experiment:   1427100100009 
           239Pu, 240Pu, 241Pu, 242Pu, 235U, and 238U. The 239Pu, 1427100100010 
           240Pu, and 242Pu foils were 10 cm in diameter          1427100100011 
           239Pu :    239Pu - 15.05 +- 0.1  mg                    1427100100012 
                      240Pu -  0.135 mg                           1427100100013 
                      241Pu -  0.001 mg                           1427100100014 
           241Pu :    238Pu  - 0.001 mg                           1427100100015 
                      239Pu  - 0.091 mg                           1427100100016 
                      240Pu  - 0.341 mg                           1427100100017 
                      241Pu  - 1.821 mg                           1427100100018 
                      242Pu  - 0.216 mg                           1427100100019 
                      241Am  - 8.6E-04 mg                         1427100100020 
           242Pu :  used for background determination             1427100100021 
                    mass 9.912+-0.007 mg                          1427100100022 
           235U  : monitor sample, used in each measurement to    1427100100023 
                   reduce any systematic effects between runs     1427100100024 
           238U  : used to monitor accelerator off-time current   1427100100025 
METHOD     (TOF)                                                  1427100100026 
DETECTOR   (IOCH)Parallel plate ionization chambers were used to  1427100100027 
           detect fission  fragments. Chambers are operated in    1427100100028 
           pulse mode and provide fast timing  signals and good   1427100100029 
           energy resolution. Thin <200 mu-g/cm2 fissionable      1427100100030 
           samples  are placed on a cathode plate  kept at        1427100100031 
           negative voltage, nominally -300 V. The anode was the  1427100100032 
           readout  plate. It was kept at ground potential and    1427100100033 
           read out  with a current sensitive preamplifier. The   1427100100034 
           plate spacing  is 12 mm, and the chamber is filled     1427100100035 
           with P-10 gas (90% argon + 10% methane)  at the        1427100100036 
           pressure of 165 kPa.                                   1427100100037 
ANALYSIS   Cross sections were determined from ratio of 235U and  1427100100038 
           Pu fission. The ratio of atoms in the measured Pu and  1427100100039 
           reference U sample, N(Pu)/N(U) was determined from     1427100100040 
           measured cross-section ratio for thermal energy of     1427100100041 
           25.3 meV.                                              1427100100042 
CORRECTION Data corrected for dead time                           1427100100043 
HISTORY    (20100717C) Compiled by S.H.                           1427100100044 
           (20101018A) S.H. Updated sub 006 using corrected data  1427100100045 
                       from author (F.T.)                         1427100100046 
           (20120120A) NDS(VZ): MONIT-REF: ND/B->NDS in 002-007   1427100100047 
ENDBIB              45          0                                 1427100100048 
NOCOMMON             0          0                                 1427100100049 
ENDSUBENT           48          0                                 1427100199999 
SUBENT        14271002   20120120                             13871427100200001 
BIB                  7         14                                 1427100200002 
REACTION   (94-PU-239(N,F),,SIG)                                  1427100200003 
INC-SOURCE (SPALL) Energies below 200 keV                         1427100200004 
            800 MeV protons from linac and proton storage ring    1427100200005 
            on moderated target                                   1427100200006 
                flight path    7.93 m  1FP5 at Lujan Center       1427100200007 
                Pulse width     125 ns                            1427100200008 
                Repetition rate  20 Hz                            1427100200009 
STATUS     (TABLE) Data presented in fig. 4 of the reference,     1427100200010 
                   obtained from author (F.T.)                    1427100200011 
ERR-ANALYS (ERR-S) Statistical uncertainty                        1427100200012 
           (ERR-SYS) Systematic uncertainty                       1427100200013 
MONITOR    (92-U-235(N,F),,SIG)                                   1427100200014 
MONIT-REF  (,M.Chadwick+,J,NDS,107,2931,2006)                     1427100200015 
HISTORY    (20120120A) NDS(VZ): MONIT-REF: ND/B->NDS              1427100200016 
ENDBIB              14          0                                 1427100200017 
NOCOMMON             0          0                                 1427100200018 
DATA                 4       1460                                 1427100200019 
EN         DATA       ERR-S      ERR-SYS                          1427100200020 
EV         B          PER-CENT   PER-CENT                         1427100200021 
 1.0100E-02  1.179E+03  0.010       2.0                           1427100200022 
 1.0200E-02  1.172E+03  0.010       2.0                           1427100200023 
 1.0300E-02  1.168E+03  0.010       2.0                           1427100200024 
 1.0400E-02  1.159E+03  0.010       2.0                           1427100200025 
 1.0500E-02  1.152E+03  0.010       2.0                           1427100200026 
 1.0700E-02  1.143E+03  0.010       2.0                           1427100200027 
 1.0800E-02  1.139E+03  0.010       2.0                           1427100200028 
 1.0900E-02  1.134E+03  0.010       2.0                           1427100200029 
 1.1000E-02  1.128E+03  0.009       2.0                           1427100200030 
 1.1200E-02  1.122E+03  0.009       2.0                           1427100200031 
 1.1300E-02  1.117E+03  0.009       2.0                           1427100200032 
 1.1400E-02  1.112E+03  0.009       2.0                           1427100200033 
 1.1500E-02  1.105E+03  0.009       2.0                           1427100200034 
 1.1700E-02  1.103E+03  0.009       2.0                           1427100200035 
 1.1800E-02  1.096E+03  0.009       2.0                           1427100200036 
 1.2000E-02  1.086E+03  0.009       2.0                           1427100200037 
 1.2100E-02  1.081E+03  0.009       2.0                           1427100200038 
 1.2200E-02  1.069E+03  0.009       2.0                           1427100200039 
 1.2400E-02  1.063E+03  0.008       2.0                           1427100200040 
 1.2500E-02  1.059E+03  0.008       2.0                           1427100200041 
 1.2700E-02  1.052E+03  0.008       2.0                           1427100200042 
 1.2800E-02  1.045E+03  0.008       2.0                           1427100200043 
 1.3000E-02  1.041E+03  0.008       2.0                           1427100200044 
 1.3100E-02  1.036E+03  0.008       2.0                           1427100200045 
 1.3300E-02  1.029E+03  0.008       2.0                           1427100200046 
 1.3400E-02  1.022E+03  0.008       2.0                           1427100200047 
 1.3600E-02  1.015E+03  0.008       2.0                           1427100200048 
 1.3700E-02  1.009E+03  0.008       2.0                           1427100200049 
 1.3900E-02  1.003E+03  0.008       2.0                           1427100200050 
 1.4000E-02  9.967E+02  0.008       2.0                           1427100200051 
 1.4200E-02  9.935E+02  0.008       2.0                           1427100200052 
 1.4400E-02  9.901E+02  0.008       2.0                           1427100200053 
 1.4500E-02  9.851E+02  0.008       2.0                           1427100200054 
 1.4700E-02  9.812E+02  0.008       2.0                           1427100200055 
 1.4900E-02  9.761E+02  0.008       2.0                           1427100200056 
 1.5000E-02  9.720E+02  0.008       2.0                           1427100200057 
 1.5200E-02  9.679E+02  0.008       2.0                           1427100200058 
 1.5400E-02  9.645E+02  0.007       2.0                           1427100200059 
 1.5600E-02  9.589E+02  0.007       2.0                           1427100200060 
 1.5800E-02  9.514E+02  0.008       2.0                           1427100200061 
 1.5900E-02  9.462E+02  0.008       2.0                           1427100200062 
 1.6100E-02  9.417E+02  0.008       2.0                           1427100200063 
 1.6300E-02  9.368E+02  0.008       2.0                           1427100200064 
 1.6500E-02  9.296E+02  0.008       2.0                           1427100200065 
 1.6700E-02  9.232E+02  0.008       2.0                           1427100200066 
 1.6900E-02  9.207E+02  0.008       2.0                           1427100200067 
 1.7100E-02  9.159E+02  0.008       2.0                           1427100200068 
 1.7300E-02  9.120E+02  0.008       2.0                           1427100200069 
 1.7500E-02  9.087E+02  0.008       2.0                           1427100200070 
 1.7700E-02  9.032E+02  0.008       2.0                           1427100200071 
 1.7900E-02  8.986E+02  0.008       2.0                           1427100200072 
 1.8100E-02  8.945E+02  0.007       2.0                           1427100200073 
 1.8300E-02  8.896E+02  0.007       2.0                           1427100200074 
 1.8500E-02  8.852E+02  0.007       2.0                           1427100200075 
 1.8700E-02  8.799E+02  0.007       2.0                           1427100200076 
 1.8900E-02  8.738E+02  0.007       2.0                           1427100200077 
 1.9200E-02  8.693E+02  0.007       2.0                           1427100200078 
 1.9400E-02  8.662E+02  0.007       2.0                           1427100200079 
