ENTRY            14379   20140212                             13981437900000001 
SUBENT        14379001   20140212                             13981437900100001 
BIB                 11         52                                 1437900100002 
TITLE      Measurement of prompt neutron spectra from the         1437900100003 
           239Pu(n,f) fission reaction for incident neutron       1437900100004 
           energies from 1 to 200 MeV                             1437900100005 
AUTHOR     (A.Chatillon,G.Belier,T.Granier,B.Laurent,B.Morillon,  1437900100006 
           J.Taieb,R.C.Haight,M.Devlin,R.O.Nelson,S.Noda,         1437900100007 
           J.M.O'Donnell)                                         1437900100008 
INSTITUTE  (2FR BRC,1USALAS)                                      1437900100009 
REFERENCE  (J,PR/C,89,014611,2014)                                1437900100010 
FACILITY   (LINAC,1USALAS) Experiment performed at WNR facility   1437900100011 
           at the Los Alamos National Laboratory.                 1437900100012 
SAMPLE     The target used was a multilayer fission chamber       1437900100013 
           containing a total amount of 100 mg of 239Pu           1437900100014 
           distributed over 20 layers. Each layer consisted of    1437900100015 
           239Pu material deposited on a thin metal backing.      1437900100016 
DETECTOR   (FISCH) Multilayer fission chamber containing          1437900100017 
           multilayered target was used to detect fission         1437900100018 
           fragments                                              1437900100019 
           (SCIN) The neutron detector array FIGARO was used to   1437900100020 
           measure the prompt fission neutrons in coincidence     1437900100021 
           with the fission chamber signals. FIGARO consists of   1437900100022 
           20 EJ301 organic liquid scintillators (NE213           1437900100023 
           equivalent) surrounding the fission chamber at a       1437900100024 
           distance of about 1 m and on several different         1437900100025 
           detection angles (from 45deg to 135deg with respect    1437900100026 
           to the beam direction). The electronic threshold was   1437900100027 
           set to 300-keV neutron energy for all detectors.       1437900100028 
METHOD     (TOF,COINC) The experiment was based on the double     1437900100029 
           time-of-flight method. For each triggered event, two   1437900100030 
           times of flight were measured in coincidence. The first1437900100031 
           measurement was dedicated to the time of flight        1437900100032 
           of the incoming neutron from the spallation target to  1437900100033 
           the fission chamber and from this value, the energy    1437900100034 
           of the incident neutron was calculated. The second     1437900100035 
           measurement, coupled to the neutron-gamma ray          1437900100036 
           discrimination, allowed to obtain the time of flight   1437900100037 
           of the prompt fission neutron from the target to the   1437900100038 
           scintillator. The resolution of this measurement was   1437900100039 
           3.5 ns full width at half maximum.                     1437900100040 
           (PSD) Pulse shape analysis based on the charge         1437900100041 
           integration of the short- and long-time components of  1437900100042 
           the pulses was used to discriminate the gamma rays.    1437900100043 
INC-SOURCE (SPALL) Neutrons were produced by spallation           1437900100044 
           reactions induced by an 800-MeV pulsed proton beam     1437900100045 
           impinging on a tungsten target. The experiment was     1437900100046 
           installed on the 30deg right flight path and located   1437900100047 
           22.7 m away from the spallation target. The            1437900100048 
           wrap-around effect was reduced by inserting 2.54 cm    1437900100049 
           polyethylene into the beam line to remove the slowest  1437900100050 
           neutrons. An additional 1.27 cm of lead attenuated     1437900100051 
           gamma rays from the source.                            1437900100052 
ERR-ANALYS (ERR-S) Statistical uncertainty                        1437900100053 
HISTORY    (20140212C) Compiled by S.H.                           1437900100054 
ENDBIB              52          0                                 1437900100055 
NOCOMMON             0          0                                 1437900100056 
ENDSUBENT           55          0                                 1437900199999 
SUBENT        14379002   20140212                             13981437900200001 
BIB                  2          4                                 1437900200002 
REACTION   (94-PU-239(N,F),PR,NU/DE)                              1437900200003 
STATUS     (TABLE) Data presented in fig.6 of the reference       1437900200004 
             sent by author (A.Ch.). Data for incident neutron    1437900200005 
             energies above 60 MeV are not shown in fig.6         1437900200006 
ENDBIB               4          0                                 1437900200007 
NOCOMMON             0          0                                 1437900200008 
DATA                 5        756                                 1437900200009 
EN-MIN     EN-MAX     E          DATA       ERR-S                 1437900200010 
      13.50      15.00     7.7500   0.006309   0.001437           1437900200346 
      13.50      15.00     8.2500   0.006493   0.001190           1437900200347 
      15.00      17.00     0.3000   0.252076   0.048333           1437900200348 
      15.00      17.00     0.5000   0.336387   0.031698           1437900200349 
      15.00      17.00     0.7000   0.348473   0.022673           1437900200350 
      15.00      17.00     0.9000   0.320975   0.020510           1437900200351 
      15.00      17.00     1.1000   0.331148   0.019885           1437900200352 
      15.00      17.00     1.3000   0.291646   0.018745           1437900200353 
      15.00      17.00     1.5000   0.263187   0.017928           1437900200354 
      15.00      17.00     1.7000   0.294278   0.018454           1437900200355 
      15.00      17.00     1.9000   0.238647   0.017036           1437900200356 
      15.00      17.00     2.1000   0.222796   0.016786           1437900200357 
      15.00      17.00     2.3000   0.188498   0.015017           1437900200358 
      15.00      17.00     2.5000   0.168688   0.014653           1437900200359 
      15.00      17.00     2.7000   0.200995   0.015187           1437900200360 
      15.00      17.00     2.9000   0.144638   0.012885           1437900200361 
      15.00      17.00     3.1250   0.137348   0.011075           1437900200362 
      15.00      17.00     3.3750   0.130855   0.011133           1437900200363 
      15.00      17.00     3.6250   0.086621   0.008592           1437900200364 
      15.00      17.00     3.8750   0.099703   0.009836           1437900200365 
      15.00      17.00     4.2000   0.078582   0.007118           1437900200366 
      15.00      17.00     4.6000   0.064196   0.006441           1437900200367 
      15.00      17.00     5.0000   0.043549   0.004937           1437900200368 
      15.00      17.00     5.4000   0.042391   0.004906           1437900200369 
      15.00      17.00     5.8000   0.030654   0.003870           1437900200370 
      15.00      17.00     6.2500   0.024290   0.003258           1437900200371 
      15.00      17.00     6.7500   0.018190   0.002550           1437900200372 
      15.00      17.00     7.2500   0.012037   0.002031           1437900200373 
      15.00      17.00     7.7500   0.011970   0.001469           1437900200374 
      15.00      17.00     8.2500   0.007811   0.001296           1437900200375 
      17.00      19.00     0.3000   0.235667   0.049354           1437900200376 
      17.00      19.00     0.5000   0.295311   0.034023           1437900200377 
      17.00      19.00     0.7000   0.299761   0.022684           1437900200378 
      17.00      19.00     0.9000   0.322432   0.021081           1437900200379 
      17.00      19.00     1.1000   0.362162   0.021277           1437900200380 
      17.00      19.00     1.3000   0.288818   0.019680           1437900200381 
      17.00      19.00     1.5000   0.325063   0.020249           1437900200382 
      17.00      19.00     1.7000   0.269061   0.017703           1437900200383 
      17.00      19.00     1.9000   0.228046   0.016256           1437900200384 
      17.00      19.00     2.1000   0.190461   0.015949           1437900200385 
      17.00      19.00     2.3000   0.212620   0.017012           1437900200386 
      17.00      19.00     2.5000   0.168826   0.014209           1437900200387 
      17.00      19.00     2.7000   0.164200   0.014717           1437900200388 
      17.00      19.00     2.9000   0.173987   0.014726           1437900200389 
      17.00      19.00     3.1250   0.147938   0.012197           1437900200390 
      17.00      19.00     3.3750   0.126605   0.011314           1437900200391 
      17.00      19.00     3.6250   0.090931   0.010755           1437900200392 
      17.00      19.00     3.8750   0.077426   0.009394           1437900200393 
      17.00      19.00     4.2000   0.065972   0.007129           1437900200394 
      17.00      19.00     4.6000   0.058129   0.005922           1437900200395 
      17.00      19.00     5.0000   0.046089   0.005118           1437900200396 
      17.00      19.00     5.4000   0.042256   0.005185           1437900200397 
      17.00      19.00     5.8000   0.034535   0.004331           1437900200398 
      17.00      19.00     6.2500   0.022542   0.003634           1437900200399 
      17.00      19.00     6.7500   0.019577   0.002679           1437900200400 
      17.00      19.00     7.2500   0.012637   0.002320           1437900200401 
      17.00      19.00     7.7500   0.008357   0.001471           1437900200402 
      17.00      19.00     8.2500   0.003751   0.001110           1437900200403 
      19.00      21.00     0.3000   0.227683   0.051563           1437900200404 
      19.00      21.00     0.5000   0.262268   0.033876           1437900200405 
      19.00      21.00     0.7000   0.321287   0.024667           1437900200406 
      19.00      21.00     0.9000   0.293322   0.021682           1437900200407 
      19.00      21.00     1.1000   0.324314   0.022343           1437900200408 
      19.00      21.00     1.3000   0.305529   0.021114           1437900200409 
      19.00      21.00     1.5000   0.277214   0.020525           1437900200410 
      19.00      21.00     1.7000   0.258456   0.019528           1437900200411 
      19.00      21.00     1.9000   0.275605   0.019116           1437900200412 
      19.00      21.00     2.1000   0.236938   0.018337           1437900200413 
      19.00      21.00     2.3000   0.175845   0.016178           1437900200414 
      19.00      21.00     2.5000   0.198921   0.017097           1437900200415 
      19.00      21.00     2.7000   0.189648   0.016107           1437900200416 
      19.00      21.00     2.9000   0.176592   0.015714           1437900200417 
      19.00      21.00     3.1250   0.130187   0.012262           1437900200418 
      19.00      21.00     3.3750   0.128950   0.011909           1437900200419 
      19.00      21.00     3.6250   0.099247   0.011077           1437900200420 
      19.00      21.00     3.8750   0.078542   0.009593           1437900200421 
      19.00      21.00     4.2000   0.072511   0.007501           1437900200422 
      19.00      21.00     4.6000   0.055759   0.006635           1437900200423 
      19.00      21.00     5.0000   0.053782   0.005739           1437900200424 
      19.00      21.00     5.4000   0.038693   0.005538           1437900200425 
      19.00      21.00     5.8000   0.030577   0.004793           1437900200426 
      19.00      21.00     6.2500   0.018436   0.003320           1437900200427 
      19.00      21.00     6.7500   0.013139   0.002482           1437900200428 
      19.00      21.00     7.2500   0.008367   0.001744           1437900200429 
      19.00      21.00     7.7500   0.010124   0.001457           1437900200430 
      19.00      21.00     8.2500   0.007139   0.001342           1437900200431 
      21.00      23.00     0.3000   0.299457   0.056754           1437900200432 
      21.00      23.00     0.5000   0.328619   0.038331           1437900200433 
      21.00      23.00     0.7000   0.320171   0.026099           1437900200434 
      21.00      23.00     0.9000   0.339685   0.025272           1437900200435 
      21.00      23.00     1.1000   0.344927   0.024417           1437900200436 
      21.00      23.00     1.3000   0.308489   0.022590           1437900200437 
      21.00      23.00     1.5000   0.300008   0.022128           1437900200438 
      21.00      23.00     1.7000   0.229757   0.020181           1437900200439 
      21.00      23.00     1.9000   0.257153   0.020373           1437900200440 
      21.00      23.00     2.1000   0.232140   0.019653           1437900200441 
      21.00      23.00     2.3000   0.185909   0.018497           1437900200442 
      21.00      23.00     2.5000   0.212889   0.018616           1437900200443 
      21.00      23.00     2.7000   0.164770   0.017405           1437900200444 
      21.00      23.00     2.9000   0.153427   0.015662           1437900200445 
      21.00      23.00     3.1250   0.145328   0.013344           1437900200446 
      21.00      23.00     3.3750   0.095781   0.011691           1437900200447 
      21.00      23.00     3.6250   0.114902   0.011014           1437900200448 
      21.00      23.00     3.8750   0.082851   0.010900           1437900200449 
      21.00      23.00     4.2000   0.077436   0.008039           1437900200450 
      21.00      23.00     4.6000   0.059954   0.007164           1437900200451 
      21.00      23.00     5.0000   0.039681   0.005941           1437900200452 
      21.00      23.00     5.4000   0.031631   0.004676           1437900200453 
      21.00      23.00     5.8000   0.033919   0.002380           1437900200454 
      21.00      23.00     6.2500   0.027537   0.004189           1437900200455 
      21.00      23.00     6.7500   0.020947   0.002694           1437900200456 
      21.00      23.00     7.2500   0.009289   0.002171           1437900200457 
      21.00      23.00     7.7500   0.008046   0.001420           1437900200458 
      21.00      23.00     8.2500   0.007073   0.001500           1437900200459 
      23.00      26.00     0.3000   0.217279   0.045710           1437900200460 
      23.00      26.00     0.5000   0.332248   0.032380           1437900200461 
      23.00      26.00     0.7000   0.324596   0.021857           1437900200462 
      23.00      26.00     0.9000   0.296516   0.020115           1437900200463 
      23.00      26.00     1.1000   0.335967   0.020332           1437900200464 
      23.00      26.00     1.3000   0.299469   0.019006           1437900200465 
      23.00      26.00     1.5000   0.250265   0.018113           1437900200466 
      23.00      26.00     1.7000   0.241667   0.016987           1437900200467 
      23.00      26.00     1.9000   0.249546   0.016652           1437900200468 
      23.00      26.00     2.1000   0.180392   0.015359           1437900200469 
      23.00      26.00     2.3000   0.210349   0.015561           1437900200470 
      23.00      26.00     2.5000   0.232040   0.016267           1437900200471 
      23.00      26.00     2.7000   0.163874   0.013959           1437900200472 
      23.00      26.00     2.9000   0.173260   0.014097           1437900200473 
      23.00      26.00     3.1250   0.145610   0.011525           1437900200474 
      23.00      26.00     3.3750   0.121865   0.010652           1437900200475 
      23.00      26.00     3.6250   0.095490   0.009986           1437900200476 
      23.00      26.00     3.8750   0.095817   0.009966           1437900200477 
      23.00      26.00     4.2000   0.077829   0.007192           1437900200478 
      23.00      26.00     4.6000   0.057188   0.005613           1437900200479 
      23.00      26.00     5.0000   0.059763   0.005623           1437900200480 
      23.00      26.00     5.4000   0.050547   0.005082           1437900200481 
      23.00      26.00     5.8000   0.024713   0.003828           1437900200482 
      23.00      26.00     6.2500   0.021912   0.003120           1437900200483 
      23.00      26.00     6.7500   0.016596   0.002249           1437900200484 
      23.00      26.00     7.2500   0.008425   0.001829           1437900200485 
      23.00      26.00     7.7500   0.010557   0.001518           1437900200486 
      23.00      26.00     8.2500   0.007003   0.001462           1437900200487 
      26.00      30.00     0.3000   0.284202   0.041511           1437900200488 
      26.00      30.00     0.5000   0.326846   0.027474           1437900200489 
      26.00      30.00     0.7000   0.330904   0.019933           1437900200490 
      26.00      30.00     0.9000   0.304893   0.017464           1437900200491 
      26.00      30.00     1.1000   0.303248   0.017279           1437900200492 
      26.00      30.00     1.3000   0.295594   0.016926           1437900200493 
      26.00      30.00     1.5000   0.281411   0.015812           1437900200494 
      26.00      30.00     1.7000   0.285009   0.016661           1437900200495 
      26.00      30.00     1.9000   0.258317   0.014741           1437900200496 
      26.00      30.00     2.1000   0.214159   0.014565           1437900200497 
      26.00      30.00     2.3000   0.187493   0.013716           1437900200498 
      26.00      30.00     2.5000   0.177763   0.013233           1437900200499 
      26.00      30.00     2.7000   0.181395   0.013332           1437900200500 
      26.00      30.00     2.9000   0.147099   0.011948           1437900200501 
      26.00      30.00     3.1250   0.144411   0.010370           1437900200502 
      26.00      30.00     3.3750   0.127558   0.009804           1437900200503 
      26.00      30.00     3.6250   0.096926   0.008467           1437900200504 
      26.00      30.00     3.8750   0.089281   0.008531           1437900200505 
      26.00      30.00     4.2000   0.069426   0.006369           1437900200506 
      26.00      30.00     4.6000   0.060914   0.005489           1437900200507 
      26.00      30.00     5.0000   0.053059   0.005067           1437900200508 
      26.00      30.00     5.4000   0.044353   0.004438           1437900200509 
      26.00      30.00     5.8000   0.026516   0.003427           1437900200510 
      26.00      30.00     6.2500   0.028399   0.003333           1437900200511 
      26.00      30.00     6.7500   0.021086   0.002410           1437900200512 
      26.00      30.00     7.2500   0.012505   0.001687           1437900200513 
      26.00      30.00     7.7500   0.008400   0.001540           1437900200514 
      26.00      30.00     8.2500   0.007203   0.001302           1437900200515 
      30.00      35.00     0.3000   0.191425   0.038936           1437900200516 
      30.00      35.00     0.5000   0.313149   0.027695           1437900200517 
      30.00      35.00     0.7000   0.347919   0.019423           1437900200518 
      30.00      35.00     0.9000   0.301320   0.017063           1437900200519 
      30.00      35.00     1.1000   0.308499   0.016503           1437900200520 
      30.00      35.00     1.3000   0.294439   0.015685           1437900200521 
      30.00      35.00     1.5000   0.273802   0.015583           1437900200522 
      30.00      35.00     1.7000   0.275578   0.015052           1437900200523 
      30.00      35.00     1.9000   0.190775   0.013369           1437900200524 
      30.00      35.00     2.1000   0.216379   0.014065           1437900200525 
      30.00      35.00     2.3000   0.217628   0.013340           1437900200526 
      30.00      35.00     2.5000   0.207369   0.013728           1437900200527 
      30.00      35.00     2.7000   0.180198   0.012173           1437900200528 
      30.00      35.00     2.9000   0.162789   0.011708           1437900200529 
      30.00      35.00     3.1250   0.140645   0.009826           1437900200530 
      30.00      35.00     3.3750   0.114775   0.009347           1437900200531 
      30.00      35.00     3.6250   0.103789   0.008688           1437900200532 
      30.00      35.00     3.8750   0.094681   0.008632           1437900200533 
      30.00      35.00     4.2000   0.094232   0.006589           1437900200534 
      30.00      35.00     4.6000   0.058092   0.005203           1437900200535 
      30.00      35.00     5.0000   0.049769   0.004362           1437900200536 
      30.00      35.00     5.4000   0.038371   0.004260           1437900200537 
      30.00      35.00     5.8000   0.030201   0.003814           1437900200538 
      30.00      35.00     6.2500   0.023260   0.002846           1437900200539 
      30.00      35.00     6.7500   0.017141   0.002325           1437900200540 
      30.00      35.00     7.2500   0.012226   0.001872           1437900200541 
      30.00      35.00     7.7500   0.005474   0.001318           1437900200542 
      30.00      35.00     8.2500   0.007389   0.001192           1437900200543 
      35.00      45.00     0.3000   0.237379   0.030078           1437900200544 
      35.00      45.00     0.5000   0.243540   0.020570           1437900200545 
      35.00      45.00     0.7000   0.305109   0.014401           1437900200546 
      35.00      45.00     0.9000   0.297051   0.013019           1437900200547 
      35.00      45.00     1.1000   0.305023   0.012791           1437900200548 
      35.00      45.00     1.3000   0.300778   0.012493           1437900200549 
      35.00      45.00     1.5000   0.257024   0.011853           1437900200550 
      35.00      45.00     1.7000   0.274811   0.011786           1437900200551 
      35.00      45.00     1.9000   0.210982   0.010788           1437900200552 
      35.00      45.00     2.1000   0.189317   0.010308           1437900200553 
      35.00      45.00     2.3000   0.200431   0.010399           1437900200554 
      35.00      45.00     2.5000   0.204915   0.010663           1437900200555 
      35.00      45.00     2.7000   0.187723   0.009926           1437900200556 
      35.00      45.00     2.9000   0.173861   0.009287           1437900200557 
      35.00      45.00     3.1250   0.132033   0.007615           1437900200558 
      35.00      45.00     3.3750   0.122506   0.007303           1437900200559 
      35.00      45.00     3.6250   0.121473   0.007180           1437900200560 
      35.00      45.00     3.8750   0.102793   0.006853           1437900200561 
      35.00      45.00     4.2000   0.079537   0.004934           1437900200562 
      35.00      45.00     4.6000   0.068768   0.004456           1437900200563 
      35.00      45.00     5.0000   0.041566   0.003610           1437900200564 
      35.00      45.00     5.4000   0.036274   0.003205           1437900200565 
      35.00      45.00     5.8000   0.034642   0.002979           1437900200566 
      35.00      45.00     6.2500   0.026839   0.002433           1437900200567 
      35.00      45.00     6.7500   0.018859   0.001964           1437900200568 
      35.00      45.00     7.2500   0.011412   0.001574           1437900200569 
      35.00      45.00     7.7500   0.009041   0.001162           1437900200570 
      35.00      45.00     8.2500   0.007474   0.001090           1437900200571 
      45.00      60.00     0.3000   0.217983   0.028171           1437900200572 
      45.00      60.00     0.5000   0.284585   0.019642           1437900200573 
      45.00      60.00     0.7000   0.291997   0.013467           1437900200574 
      45.00      60.00     0.9000   0.296073   0.012055           1437900200575 
      45.00      60.00     1.1000   0.273988   0.011388           1437900200576 
      45.00      60.00     1.3000   0.300106   0.011400           1437900200577 
      45.00      60.00     1.5000   0.254491   0.010954           1437900200578 
      45.00      60.00     1.7000   0.263358   0.010643           1437900200579 
      45.00      60.00     1.9000   0.241688   0.010092           1437900200580 
      45.00      60.00     2.1000   0.206201   0.009670           1437900200581 
      45.00      60.00     2.3000   0.207942   0.009579           1437900200582 
      45.00      60.00     2.5000   0.206321   0.009749           1437900200583 
      45.00      60.00     2.7000   0.173365   0.008974           1437900200584 
      45.00      60.00     2.9000   0.164344   0.008643           1437900200585 
      45.00      60.00     3.1250   0.144138   0.007199           1437900200586 
      45.00      60.00     3.3750   0.115679   0.006636           1437900200587 
      45.00      60.00     3.6250   0.120915   0.006798           1437900200588 
      45.00      60.00     3.8750   0.094393   0.006142           1437900200589 
      45.00      60.00     4.2000   0.079963   0.004630           1437900200590 
      45.00      60.00     4.6000   0.067933   0.004086           1437900200591 
      45.00      60.00     5.0000   0.052149   0.003503           1437900200592 
      45.00      60.00     5.4000   0.036037   0.003092           1437900200593 
      45.00      60.00     5.8000   0.030917   0.002752           1437900200594 
      45.00      60.00     6.2500   0.024712   0.002466           1437900200595 
      45.00      60.00     6.7500   0.020099   0.001854           1437900200596 
      45.00      60.00     7.2500   0.014394   0.001499           1437900200597 
      45.00      60.00     7.7500   0.008766   0.001156           1437900200598 
      45.00      60.00     8.2500   0.008039   0.001056           1437900200599 
      60.00      80.00     0.3000   0.218191   0.027684           1437900200600 
      60.00      80.00     0.5000   0.282465   0.019958           1437900200601 
      60.00      80.00     0.7000   0.279351   0.013246           1437900200602 
      60.00      80.00     0.9000   0.275751   0.011629           1437900200603 
      60.00      80.00     1.1000   0.272383   0.011216           1437900200604 
      60.00      80.00     1.3000   0.279305   0.010932           1437900200605 
      60.00      80.00     1.5000   0.257632   0.010703           1437900200606 
      60.00      80.00     1.7000   0.264956   0.010566           1437900200607 
      60.00      80.00     1.9000   0.221627   0.009714           1437900200608 
      60.00      80.00     2.1000   0.213626   0.009594           1437900200609 
      60.00      80.00     2.3000   0.200810   0.009306           1437900200610 
      60.00      80.00     2.5000   0.191986   0.009205           1437900200611 
      60.00      80.00     2.7000   0.185441   0.008927           1437900200612 
      60.00      80.00     2.9000   0.173828   0.008492           1437900200613 
      60.00      80.00     3.1250   0.144103   0.007125           1437900200614 
      60.00      80.00     3.3750   0.126628   0.006601           1437900200615 
      60.00      80.00     3.6250   0.118003   0.006663           1437900200616 
      60.00      80.00     3.8750   0.103334   0.006238           1437900200617 
      60.00      80.00     4.2000   0.086609   0.004518           1437900200618 
      60.00      80.00     4.6000   0.061454   0.004006           1437900200619 
      60.00      80.00     5.0000   0.051921   0.003557           1437900200620 
      60.00      80.00     5.4000   0.043627   0.003283           1437900200621 
      60.00      80.00     5.8000   0.032598   0.002742           1437900200622 
      60.00      80.00     6.2500   0.025642   0.002437           1437900200623 
      60.00      80.00     6.7500   0.017199   0.001785           1437900200624 
      60.00      80.00     7.2500   0.012607   0.001514           1437900200625 
      60.00      80.00     7.7500   0.007000   0.001099           1437900200626 
      60.00      80.00     8.2500   0.006200   0.001035           1437900200627 
      80.00     100.00     0.3000   0.276370   0.032024           1437900200628 
      80.00     100.00     0.5000   0.307677   0.022827           1437900200629 
      80.00     100.00     0.7000   0.273869   0.014615           1437900200630 
      80.00     100.00     0.9000   0.293974   0.013330           1437900200631 
      80.00     100.00     1.1000   0.277567   0.012336           1437900200632 
      80.00     100.00     1.3000   0.292329   0.012469           1437900200633 
      80.00     100.00     1.5000   0.236008   0.011657           1437900200634 
      80.00     100.00     1.7000   0.265355   0.011621           1437900200635 
      80.00     100.00     1.9000   0.204815   0.010483           1437900200636 
      80.00     100.00     2.1000   0.218496   0.010603           1437900200637 
      80.00     100.00     2.3000   0.196029   0.010177           1437900200638 
      80.00     100.00     2.5000   0.201532   0.010357           1437900200639 
      80.00     100.00     2.7000   0.182839   0.009816           1437900200640 
      80.00     100.00     2.9000   0.180584   0.009412           1437900200641 
      80.00     100.00     3.1250   0.132599   0.007612           1437900200642 
      80.00     100.00     3.3750   0.122145   0.007148           1437900200643 
      80.00     100.00     3.6250   0.130544   0.007489           1437900200644 
      80.00     100.00     3.8750   0.103870   0.006816           1437900200645 
      80.00     100.00     4.2000   0.081264   0.005027           1437900200646 
      80.00     100.00     4.6000   0.071467   0.004624           1437900200647 
      80.00     100.00     5.0000   0.052204   0.004023           1437900200648 
      80.00     100.00     5.4000   0.044546   0.003612           1437900200649 
      80.00     100.00     5.8000   0.035982   0.002983           1437900200650 
      80.00     100.00     6.2500   0.026431   0.002664           1437900200651 
      80.00     100.00     6.7500   0.015455   0.001997           1437900200652 
      80.00     100.00     7.2500   0.010030   0.001745           1437900200653 
      80.00     100.00     7.7500   0.009324   0.001339           1437900200654 
      80.00     100.00     8.2500   0.006150   0.001178           1437900200655 
     100.00     125.00     0.3000   0.218074   0.031756           1437900200656 
     100.00     125.00     0.5000   0.262102   0.022220           1437900200657 
     100.00     125.00     0.7000   0.286181   0.014817           1437900200658 
     100.00     125.00     0.9000   0.273212   0.012830           1437900200659 
     100.00     125.00     1.1000   0.253086   0.012116           1437900200660 
     100.00     125.00     1.3000   0.268983   0.011986           1437900200661 
     100.00     125.00     1.5000   0.246526   0.011539           1437900200662 
     100.00     125.00     1.7000   0.262250   0.011372           1437900200663 
     100.00     125.00     1.9000   0.236093   0.010703           1437900200664 
     100.00     125.00     2.1000   0.208197   0.010424           1437900200665 
     100.00     125.00     2.3000   0.183838   0.009847           1437900200666 
     100.00     125.00     2.5000   0.189391   0.009838           1437900200667 
     100.00     125.00     2.7000   0.174608   0.009561           1437900200668 
     100.00     125.00     2.9000   0.172915   0.009236           1437900200669 
     100.00     125.00     3.1250   0.149588   0.007743           1437900200670 
     100.00     125.00     3.3750   0.131639   0.007343           1437900200671 
     100.00     125.00     3.6250   0.120498   0.007177           1437900200672 
     100.00     125.00     3.8750   0.101827   0.006696           1437900200673 
     100.00     125.00     4.2000   0.090778   0.005074           1437900200674 
     100.00     125.00     4.6000   0.065000   0.004374           1437900200675 
     100.00     125.00     5.0000   0.050639   0.003880           1437900200676 
     100.00     125.00     5.4000   0.050224   0.003635           1437900200677 
     100.00     125.00     5.8000   0.036003   0.003189           1437900200678 
     100.00     125.00     6.2500   0.028992   0.002729           1437900200679 
     100.00     125.00     6.7500   0.017437   0.002106           1437900200680 
     100.00     125.00     7.2500   0.016411   0.001702           1437900200681 
     100.00     125.00     7.7500   0.010735   0.001329           1437900200682 
     100.00     125.00     8.2500   0.008846   0.001203           1437900200683 
     125.00     150.00     0.3000   0.222378   0.037071           1437900200684 
     125.00     150.00     0.5000   0.266920   0.026174           1437900200685 
     125.00     150.00     0.7000   0.267222   0.017176           1437900200686 
     125.00     150.00     0.9000   0.264752   0.014897           1437900200687 
     125.00     150.00     1.1000   0.264444   0.013913           1437900200688 
     125.00     150.00     1.3000   0.259252   0.013544           1437900200689 
     125.00     150.00     1.5000   0.249922   0.013143           1437900200690 
     125.00     150.00     1.7000   0.249813   0.012928           1437900200691 
     125.00     150.00     1.9000   0.219651   0.011979           1437900200692 
     125.00     150.00     2.1000   0.214022   0.011929           1437900200693 
     125.00     150.00     2.3000   0.206656   0.011331           1437900200694 
     125.00     150.00     2.5000   0.197789   0.011331           1437900200695 
     125.00     150.00     2.7000   0.172727   0.010416           1437900200696 
     125.00     150.00     2.9000   0.159332   0.010244           1437900200697 
     125.00     150.00     3.1250   0.151816   0.008713           1437900200698 
     125.00     150.00     3.3750   0.132427   0.008268           1437900200699 
     125.00     150.00     3.6250   0.114222   0.007983           1437900200700 
     125.00     150.00     3.8750   0.113537   0.007698           1437900200701 
     125.00     150.00     4.2000   0.085769   0.005528           1437900200702 
     125.00     150.00     4.6000   0.071953   0.005112           1437900200703 
     125.00     150.00     5.0000   0.055451   0.004440           1437900200704 
     125.00     150.00     5.4000   0.042777   0.003853           1437900200705 
     125.00     150.00     5.8000   0.037245   0.003427           1437900200706 
     125.00     150.00     6.2500   0.028078   0.002856           1437900200707 
     125.00     150.00     6.7500   0.016661   0.002272           1437900200708 
     125.00     150.00     7.2500   0.014347   0.001922           1437900200709 
     125.00     150.00     7.7500   0.012230   0.001384           1437900200710 
     125.00     150.00     8.2500   0.010643   0.001360           1437900200711 
     150.00     175.00     0.3000   0.207396   0.040483           1437900200712 
     150.00     175.00     0.5000   0.268917   0.027790           1437900200713 
     150.00     175.00     0.7000   0.257117   0.017798           1437900200714 
     150.00     175.00     0.9000   0.252405   0.015218           1437900200715 
     150.00     175.00     1.1000   0.259995   0.014700           1437900200716 
     150.00     175.00     1.3000   0.258638   0.014143           1437900200717 
     150.00     175.00     1.5000   0.235522   0.013432           1437900200718 
     150.00     175.00     1.7000   0.240039   0.012959           1437900200719 
     150.00     175.00     1.9000   0.229513   0.012776           1437900200720 
     150.00     175.00     2.1000   0.191074   0.011856           1437900200721 
     150.00     175.00     2.3000   0.192109   0.011747           1437900200722 
     150.00     175.00     2.5000   0.188744   0.011324           1437900200723 
     150.00     175.00     2.7000   0.190717   0.011520           1437900200724 
     150.00     175.00     2.9000   0.163988   0.010519           1437900200725 
     150.00     175.00     3.1250   0.142043   0.008815           1437900200726 
     150.00     175.00     3.3750   0.141054   0.009023           1437900200727 
     150.00     175.00     3.6250   0.126330   0.008452           1437900200728 
     150.00     175.00     3.8750   0.112313   0.008129           1437900200729 
     150.00     175.00     4.2000   0.085207   0.005735           1437900200730 
     150.00     175.00     4.6000   0.062565   0.004889           1437900200731 
     150.00     175.00     5.0000   0.053989   0.004493           1437900200732 
     150.00     175.00     5.4000   0.040485   0.003958           1437900200733 
     150.00     175.00     5.8000   0.040243   0.003620           1437900200734 
     150.00     175.00     6.2500   0.038313   0.003078           1437900200735 
     150.00     175.00     6.7500   0.025186   0.002384           1437900200736 
     150.00     175.00     7.2500   0.016592   0.001927           1437900200737 
     150.00     175.00     7.7500   0.009502   0.001495           1437900200738 
