ENTRY            10029   20050627                             13361002900000001 
SUBENT        10029001   20050627                             13361002900100001 
BIB                 14         36                                 1002900100002 
INSTITUTE  (1USAMIT)                                              1002900100003 
REFERENCE  (J,NP/A,137,85,196911)                                 1002900100004 
AUTHOR     (V.C.ROGERS,L.E.BEGHIAN,F.M.CLIKEMAN)                  1002900100005 
TITLE      The energy level structure of 45Sc from the (n,n'gamma)1002900100006 
            reaction                                              1002900100007 
FACILITY   (VDG) MIT van de graaff accelerator                    1002900100008 
INC-SOURCE (P-T,P-LI7)                                            1002900100009 
SAMPLE     99.9% pure Sc-oxide                                    1002900100010 
METHOD     Spectra and production cross sections of de-excitation 1002900100011 
            gamma rays from neutron inelastic scattering          1002900100012 
            obtained by comparing photopeak intensities.          1002900100013 
DETECTOR   (GELI)                                                 1002900100014 
MONITOR    (26-FE-56(N,INL)26-FE-56,PAR,SIG,G)                    1002900100015 
CORRECTION Intensities of gamma corrected for                     1002900100016 
           . detector, flux attenuation,                          1002900100017 
           . multiple neutron scattering,                         1002900100018 
           . gamma-ray self absorption,                           1002900100019 
           . atomic densities of 56Fe, 45Sc and the angular       1002900100020 
             distribution of the gamma-rays.                      1002900100021 
ERR-ANALYS (DATA-ERR) Estimated uncertainties due to:             1002900100022 
           . uncertainty in absolute cross section reference      1002900100023 
             gamma ray (10.0%), and                               1002900100024 
           . statistical uncertainty associated with gamma peaks. 1002900100025 
           Self-absorption correction factor is greater than 0.95 1002900100026 
            for all gammas.                                       1002900100027 
           The contribution of these errors to the cross section  1002900100028 
            relative to iron are estimated to be about 4.0%.      1002900100029 
           The error in the relative angular distribution factors 1002900100030 
            is about 3.0%.                                        1002900100031 
STATUS     (APRVD) APPROVED BY AUTHOR                             1002900100032 
           Tabulated data received from Rogers, 1972/6/28.        1002900100033 
HISTORY    (19690505C)                                            1002900100034 
           (19800723A) Converted to REACTION formalism            1002900100035 
           (19990719A) Converted to new date formats, lower case. 1002900100036 
           (20050627C) DR Reference corrected (NP->NP/A)          1002900100037 
                       Data aligned                               1002900100038 
ENDBIB              36          0                                 1002900100039 
NOCOMMON             0          0                                 1002900100040 
ENDSUBENT           39          0                                 1002900199999 
SUBENT        10029002   20050627                             13361002900200001 
BIB                  1          1                                 1002900200002 
REACTION   (21-SC-45(N,INL)21-SC-45,PAR,SIG,G)                    1002900200003 
ENDBIB               1          0                                 1002900200004 
COMMON               1          3                                 1002900200005 
E-NRM                                                             1002900200006 
KEV                                                               1002900200007 
 847.                                                             1002900200008 
ENDCOMMON            3          0                                 1002900200009 
DATA                 4         70                                 1002900200010 
E          EN         DATA       DATA-ERR                         1002900200011 
KEV        MEV        MB         MB                               1002900200012 
 364.      0.46        34.0      12.0                             1002900200013 
 364.      0.61        38.0      12.0                             1002900200014 
 364.      0.77        52.0      12.0                             1002900200015 
 364.      0.98        71.0      14.0                             1002900200016 
 364.      1.16       108.0      16.0                             1002900200017 
 364.      1.34       121.0      18.0                             1002900200018 
 364.      1.42       111.0      17.0                             1002900200019 
 364.      1.62       153.0      22.0                             1002900200020 
 364.      1.69       154.0      22.0                             1002900200021 
 376.      0.46         4.0       4.0                             1002900200022 
 376.      0.61         8.0       7.0                             1002900200023 
 376.      0.77         3.0       3.0                             1002900200024 
 376.      0.98        10.0       8.0                             1002900200025 
 376.      1.16         7.0       7.0                             1002900200026 
 376.      1.34         6.0       6.0                             1002900200027 
 376.      1.42         5.0       5.0                             1002900200028 
 376.      1.62         6.0       6.0                             1002900200029 
 376.      1.69         9.0       8.0                             1002900200030 
 532.      0.61        26.0       8.0                             1002900200031 
 532.      0.77        34.0       9.0                             1002900200032 
 532.      0.98        54.0      11.0                             1002900200033 
 532.      1.16        80.0      16.0                             1002900200034 
 532.      1.34        74.0      14.0                             1002900200035 
 532.      1.42        66.0      13.0                             1002900200036 
 532.      1.62        48.0       9.0                             1002900200037 
 532.      1.69        73.0      14.0                             1002900200038 
 544.      0.61        16.0       8.0                             1002900200039 
 544.      0.77        22.0       8.0                             1002900200040 
 544.      0.98        51.0      12.0                             1002900200041 
 544.      1.16        47.0      11.0                             1002900200042 
 544.      1.34        49.0      11.0                             1002900200043 
 544.      1.42        22.0       8.0                             1002900200044 
 544.      1.61        47.0      11.0                             1002900200045 
 544.      1.69        59.0      13.0                             1002900200046 
 722.      0.77        22.0       7.0                             1002900200047 
 722.      0.98        91.0      16.0                             1002900200048 
 722.      1.16       134.0      23.0                             1002900200049 
 722.      1.34       161.0      28.0                             1002900200050 
 722.      1.42       149.0      25.0                             1002900200051 
 722.      1.62       162.0      28.0                             1002900200052 
 722.      1.69       143.0      24.0                             1002900200053 
 893.      1.61        17.0       7.0                             1002900200054 
 893.      1.69        61.0      16.0                             1002900200055 
 926.      1.16        14.0       8.0                             1002900200056 
 926.      1.34         9.0       7.0                             1002900200057 
 926.      1.42         8.0       6.0                             1002900200058 
 926.      1.61        13.0       8.0                             1002900200059 
 926.      1.69        16.0       8.0                             1002900200060 
 962.      0.98         8.0       7.0                             1002900200061 
 962.      1.16        34.0      11.0                             1002900200062 
 962.      1.34        40.0      13.0                             1002900200063 
 962.      1.42        38.0      12.0                             1002900200064 
