ENTRY            10511   20040427                             00001051100000001 
SUBENT        10511001   20040427                             00001051100100001 
BIB                 11         14                                 1051100100002 
INSTITUTE  (1USADKE,1USATNL)                                      1051100100003 
REFERENCE  (J,AP,89,284,1975)                                     1051100100004 
AUTHOR     (J.G.Malan,W.F.E.Pineo,M.Divadeenam,B.H.Choi,          1051100100005 
           E.G.Bilpuch,H.W.Newson)                                1051100100006 
TITLE      s- and p-wave neutron spectroscopy. Xc. Intermediate   1051100100007 
            structure: 88Sr                                       1051100100008 
FACILITY   (VDG,1USATNL) Van-de-Graaff.                           1051100100009 
INC-SOURCE (P-LI7) Protons on LiF targets.                        1051100100010 
SAMPLE     Sample thickness 0.084 atoms/b.                        1051100100011 
CORRECTION Not corrected for background (estimated small).        1051100100012 
ERR-ANALYS No information on uncertainties.                       1051100100013 
STATUS     (APRVD) Approved by M.Divadeenam 1978/3/1              1051100100014 
HISTORY    (19780119C)                                            1051100100015 
           (20040427A) Updated to new date formats, lower case.   1051100100016 
ENDBIB              14          0                                 1051100100017 
NOCOMMON             0          0                                 1051100100018 
ENDSUBENT           17          0                                 1051100199999 
SUBENT        10511002   20040427                             00001051100200001 
BIB                  1          1                                 1051100200002 
REACTION   (38-SR-0(N,TOT),,SIG)                                  1051100200003 
ENDBIB               1          0                                 1051100200004 
NOCOMMON             0          0                                 1051100200005 
DATA                 2       1737                                 1051100200006 
EN         DATA                                                   1051100200007 
KEV        B                                                      1051100200008 
  75.0        8.458                                               1051100200009 
  75.9        8.997                                               1051100200010 
  76.8        9.283                                               1051100200011 
  77.8        8.297                                               1051100200012 
  78.7        8.700                                               1051100200013 
  79.6        8.787                                               1051100200014 
  80.5        8.278                                               1051100200015 
  81.4        9.116                                               1051100200016 
  82.3        8.307                                               1051100200017 
  83.2        8.055                                               1051100200018 
  84.1        8.411                                               1051100200019 
  85.0        7.685                                               1051100200020 
  85.9        8.191                                               1051100200021 
  86.7        8.083                                               1051100200022 
  87.6        8.280                                               1051100200023 
  88.5        8.413                                               1051100200024 
  89.3        7.657                                               1051100200025 
  90.2        7.342                                               1051100200026 
  91.0        8.373                                               1051100200027 
  91.9       10.158                                               1051100200028 
  92.7        8.507                                               1051100200029 
  93.5        6.690                                               1051100200030 
  94.4        8.750                                               1051100200031 
  95.2       12.390                                               1051100200032 
  96.0       13.995                                               1051100200033 
  96.8       14.291                                               1051100200034 
  97.7       13.716                                               1051100200035 
  98.5       15.717                                               1051100200036 
  99.3       14.029                                               1051100200037 
 100.1       12.426                                               1051100200038 
 100.9       10.977                                               1051100200039 
 101.7       11.237                                               1051100200040 
 102.5       10.418                                               1051100200041 
 103.3        9.534                                               1051100200042 
 104.1        9.218                                               1051100200043 
 104.8        9.391                                               1051100200044 
 105.6        8.770                                               1051100200045 
 105.6        8.694                                               1051100200046 
 105.9        9.553                                               1051100200047 
 106.3        9.135                                               1051100200048 
 106.4        8.879                                               1051100200049 
 106.6        8.623                                               1051100200050 
 106.9        8.531                                               1051100200051 
 107.2        8.428                                               1051100200052 
 107.2        8.351                                               1051100200053 
 107.5        7.735                                               1051100200054 
 107.8        7.659                                               1051100200055 
 108.0        7.390                                               1051100200056 
 108.1        8.101                                               1051100200057 
 108.4        7.485                                               1051100200058 
 108.7        9.500                                               1051100200059 
 108.7        8.554                                               1051100200060 
 109.0        9.622                                               1051100200061 
 109.4       10.008                                               1051100200062 
 109.5       10.425                                               1051100200063 
 109.7        9.933                                               1051100200064 
 110.0       10.872                                               1051100200065 
 110.3       10.436                                               1051100200066 
 110.3       10.526                                               1051100200067 
 110.6       10.992                                               1051100200068 
 110.9       10.455                                               1051100200069 
 111.0       10.271                                               1051100200070 
 111.2       10.772                                               1051100200071 
 111.5       10.789                                               1051100200072 
 111.8       10.888                                               1051100200073 
 111.8       10.685                                               1051100200074 
 112.6       11.969                                               1051100200075 
 112.6       12.707                                               1051100200076 
 113.3       12.885                                               1051100200077 
 114.1       11.418                                               1051100200078 
 114.8        9.654                                               1051100200079 
 115.6       10.375                                               1051100200080 
 116.3        9.253                                               1051100200081 
 117.1        9.999                                               1051100200082 
 117.8        9.380                                               1051100200083 
 118.6        9.723                                               1051100200084 
 119.3       10.288                                               1051100200085 
 120.1        9.528                                               1051100200086 
 120.8        9.911                                               1051100200087 
 121.5       10.817                                               1051100200088 
 122.3       11.767                                               1051100200089 
 123.0       12.706                                               1051100200090 
