ENTRY            12079   19821012                             00001207900000001 
SUBENT        12079001   19821012                             00001207900100001 
BIB                  7         10                                 1207900100002 
INSTITUTE  (1USAKAP)                                              1207900100003 
REFERENCE  (J,ANS,3,462,60)                                       1207900100004 
           (W,ROESSER,6606) TABULATED DATA                        1207900100005 
AUTHOR     (J.R.ROESSER,R.E.SLOVACEK)                             1207900100006 
TITLE      ERBIUM AND PYROLYTIC GRAPHITE SLOW NEUTRON CROSS       1207900100007 
           SECTIONS.                                              1207900100008 
FACILITY   (CHOPS) SLOW CHOPPER                                   1207900100009 
STATUS     (SCSRS)                                                1207900100010 
HISTORY    (760803T) TRANSLATED FROM SCISRS                       1207900100011 
           (821012A) CONVERTED TO REACTION FORMALISM              1207900100012 
ENDBIB              10          0                                 1207900100013 
NOCOMMON             0          0                                 1207900100014 
ENDSUBENT           13          0                                 1207900199999 
SUBENT        12079002   19821012                             00001207900200001 
BIB                  2          2                                 1207900200002 
REACTION   (68-ER-0(N,TOT),,SIG)                                  1207900200003 
METHOD     (TOF)      TIME-OF-FLIGHT                              1207900200004 
ENDBIB               2          0                                 1207900200005 
NOCOMMON             0          0                                 1207900200006 
DATA                 3        126                                 1207900200007 
EN         DATA       DATA-ERR                                    1207900200008 
MEV        B          B                                           1207900200009 
 1.03   -09 8.90   +02 1.00   +02                                 1207900200010 
 1.08   -09 6.90   +02 5.0    +01                                 1207900200011 
 1.13   -09 8.30   +02 6.0    +01                                 1207900200012 
 1.19   -09 7.30   +02 4.0    +01                                 1207900200013 
 1.24   -09 6.70   +02 3.5    +01                                 1207900200014 
 1.32   -09 6.90   +02 3.5    +01                                 1207900200015 
 1.38   -09 7.40   +02 3.0    +01                                 1207900200016 
 1.48   -09 6.20   +02 3.0    +01                                 1207900200017 
 1.54   -09 6.40   +02 3.0    +01                                 1207900200018 
 1.62   -09 6.20   +02 3.0    +01                                 1207900200019 
 1.75   -09 5.75   +02 3.5    +01                                 1207900200020 
 1.85   -09 5.75   +02 3.5    +01                                 1207900200021 
 1.95   -09 5.90   +02 3.0    +01                                 1207900200022 
 2.12   -09 6.30   +02 3.0    +01                                 1207900200023 
 2.25   -09 5.00   +02 2.5    +01                                 1207900200024 
 2.45   -09 5.20   +02 2.0    +01                                 1207900200025 
 2.65   -09 5.00   +02 2.0    +01                                 1207900200026 
 2.85   -09 4.75   +02 2.0    +01                                 1207900200027 
 3.3    -09 4.48   +02 1.5    +01                                 1207900200028 
 3.7    -09 4.05   +02 4.     +00                                 1207900200029 
 4.0    -09 4.20   +02 4.     +00                                 1207900200030 
 4.6    -09 3.75   +02 4.     +00                                 1207900200031 
 4.9    -09 3.65   +02 4.     +00                                 1207900200032 
 5.3    -09 3.65   +02 4.     +00                                 1207900200033 
 5.5    -09 3.55   +02 1.5    +01                                 1207900200034 
 5.7    -09 3.65   +02 1.2    +01                                 1207900200035 
 5.9    -09 3.50   +02 1.2    +01                                 1207900200036 
