ENTRY            10325   20220822                             150010325  0    1 
SUBENT        10325001   20220822                             150010325  1    1 
BIB                  9         18                                 10325  1    2 
INSTITUTE  (1USAANL)                                              10325  1    3 
REFERENCE  (J,ZP,264,379,1973)                                    10325  1    4 
AUTHOR     (A.B.Smith,P.T.Guenther,J.F.Whalen)                    10325  1    5 
TITLE      Neutron Total and Scattering Cross Sections of Niobium 10325  1    6 
            in the Continuum Region                               10325  1    7 
FACILITY   (DYNAM,1USAANL) Tandem dynamatron                      10325  1    8 
INC-SOURCE (P-LI7)                                                10325  1    9 
METHOD     (TOF) Time-of-flight over 5-7 meter path length        10325  1   10 
STATUS     (APRVD) Approved by author                             10325  1   11 
           (TABLE) Data received in private comm., Smith,         10325  1   12 
            Jan. 1974.                                            10325  1   13 
HISTORY    (19740718C)                                            10325  1   14 
           (19750902A) BIB changes                                10325  1   15 
           (19830107A) Converted to REACTION formalism            10325  1   16 
           (19840418A) BIB, DATA corrected.                       10325  1   17 
           (20020926A) Updated to new date formats, lower case.   10325  1   18 
           (20220802A) OS. REACTION and ERR-ANALYS corrected in   10325  1   19 
            sub.4                                                 10325  1   20 
ENDBIB              18          0                                 10325  1   21 
NOCOMMON             0          0                                 10325  1   22 
ENDSUBENT           21          0                                 10325  199999 
SUBENT        10325002   20020926                             00001032500200001 
BIB                  2          4                                 1032500200002 
REACTION   (41-NB-93(N,TOT),,SIG,,AV)                             1032500200003 
            Averaged over 10 keV intervals.                       1032500200004 
ERR-ANALYS (ERR-S) RMS of statistical uncertainties on individual 1032500200005 
            points.                                               1032500200006 
ENDBIB               4          0                                 1032500200007 
COMMON               1          3                                 1032500200008 
EN-RSL                                                            1032500200009 
KEV                                                               1032500200010 
 12.                                                              1032500200011 
ENDCOMMON            3          0                                 1032500200012 
DATA                 3        146                                 1032500200013 
EN-MEAN    DATA       ERR-S                                       1032500200014 
MEV        B          B                                           1032500200015 
   0.272000   9.805480   0.362482                                 1032500200016 
   0.297000  10.127700   0.358916                                 1032500200017 
   0.322000   9.085160   0.256098                                 1032500200018 
   0.348000   9.304250   0.330747                                 1032500200019 
   0.371000   8.681180   0.296267                                 1032500200020 
   0.397000   8.434050   0.258042                                 1032500200021 
   0.422000   8.623320   0.215958                                 1032500200022 
   0.447000   8.519440   0.185837                                 1032500200023 
   0.472000   8.168900   0.157032                                 1032500200024 
   0.621000   7.611620   0.140600                                 1032500200025 
   0.645000   7.738410   0.155864                                 1032500200026 
   0.671000   7.409650   0.147387                                 1032500200027 
   0.686000   7.197750   0.133537                                 1032500200028 
   0.696000   7.305270   0.157332                                 1032500200029 
   0.711000   7.421960   0.130094                                 1032500200030 
   0.721000   7.487070   0.159510                                 1032500200031 
   0.736000   7.170550   0.123101                                 1032500200032 
   0.744000   7.097970   0.169880                                 1032500200033 
   0.760000   6.816000   0.128204                                 1032500200034 
   0.785000   6.892880   0.127833                                 1032500200035 
   0.813200   6.954120   0.158939                                 1032500200036 
   0.834000   6.562530   0.144748                                 1032500200037 
   0.844000   6.909750   0.177453                                 1032500200038 
   0.859000   6.505600   0.138725                                 1032500200039 
   0.868000   6.917060   0.186412                                 1032500200040 
   0.884000   6.583600   0.159156                                 1032500200041 
   0.933000   6.409950   0.146242                                 1032500200042 
   0.943000   6.477810   0.177687                                 1032500200043 
   0.958000   6.415710   0.142227                                 1032500200044 
   0.968000   6.731350   0.186478                                 1032500200045 
   0.982000   6.399880   0.139425                                 1032500200046 
   0.993000   6.484530   0.185652                                 1032500200047 
   1.007000   6.228530   0.139275                                 1032500200048 
   1.017000   6.323010   0.209418                                 1032500200049 
   1.057000   6.265430   0.140479                                 1032500200050 
   1.066000   6.110620   0.139011                                 1032500200051 
   1.083000   5.919020   0.137172                                 1032500200052 
   1.091000   6.039510   0.159301                                 1032500200053 
   1.107000   5.960220   0.152082                                 1032500200054 
   1.117000   6.121700   0.172794                                 1032500200055 
   1.131000   6.188220   0.146249                                 1032500200056 
   1.141000   5.918210   0.173625                                 1032500200057 
   1.155000   5.860320   0.140490                                 1032500200058 
   1.167000   6.043380   0.171779                                 1032500200059 
   1.179000   5.931060   0.136869                                 1032500200060 
   1.190000   6.218540   0.166764                                 1032500200061 
   1.209000   5.893530   0.131440                                 1032500200062 
   1.215000   5.768920   0.169423                                 1032500200063 
   1.229000   5.754660   0.131836                                 1032500200064 
   1.240000   5.873230   0.152344                                 1032500200065 
   1.255000   5.877970   0.150395                                 1032500200066 
   1.265000   5.549640   0.144022                                 1032500200067 
   1.289000   5.684030   0.149433                                 1032500200068 
   1.315000   5.603330   0.151731                                 1032500200069 
   1.340000   5.627130   0.147017                                 1032500200070 
   1.363000   5.443210   0.145259                                 1032500200071 
   1.388000   5.256170   0.143168                                 1032500200072 
   1.413000   5.446890   0.161803                                 1032500200073 
   1.438000   5.331660   0.145535                                 1032500200074 
   1.463000   5.195170   0.133060                                 1032500200075 
   1.487000   5.292080   0.143265                                 1032500200076 
   1.512000   5.217510   0.136339                                 1032500200077 
   1.536000   5.392770   0.138629                                 1032500200078 
   1.562000   5.175530   0.171060                                 1032500200079 
   1.586000   5.075560   0.150257                                 1032500200080 
   1.612000   5.226780   0.139671                                 1032500200081 
   1.636000   4.964390   0.146078                                 1032500200082 
   1.700000   4.908150   0.264875                                 1032500200083 
   1.750000   5.025220   0.240582                                 1032500200084 
   1.800000   4.880320   0.216492                                 1032500200085 
   1.850000   4.900020   0.197625                                 1032500200086 
   1.900000   5.006020   0.209870                                 1032500200087 
   1.950000   4.806720   0.189781                                 1032500200088 
   2.025000   4.802290   0.241730                                 1032500200089 
   2.080000   4.578850   0.219613                                 1032500200090 
   2.100000   4.563880   0.195855                                 1032500200091 
   2.150000   4.667040   0.186371                                 1032500200092 
   2.200000   4.664070   0.199839                                 1032500200093 
   2.250000   4.872200   0.208897                                 1032500200094 
   2.300000   4.427210   0.177515                                 1032500200095 
   2.350000   4.369930   0.187348                                 1032500200096 
   2.400000   4.411660   0.194919                                 1032500200097 
   2.450000   4.471630   0.175490                                 1032500200098 
   2.500000   4.196770   0.181668                                 1032500200099 
   2.525000   4.372000   0.258033                                 1032500200100 
   2.550000   4.408470   0.195873                                 1032500200101 
   2.600000   4.359460   0.197355                                 1032500200102 
   2.625000   4.145520   0.217889                                 1032500200103 
   2.650000   4.390210   0.176973                                 1032500200104 
   2.700000   4.349550   0.181245                                 1032500200105 
   2.725000   4.261820   0.203219                                 1032500200106 
   2.750000   3.956080   0.179290                                 1032500200107 
   2.800000   3.990150   0.168033                                 1032500200108 
   2.821670   4.065950   0.170652                                 1032500200109 
   2.830000   3.977520   0.146593                                 1032500200110 
   2.850000   3.864070   0.215236                                 1032500200111 
   2.900000   4.107990   0.156662                                 1032500200112 
   2.925000   3.957730   0.182386                                 1032500200113 
   2.950000   4.086510   0.158157                                 1032500200114 
   3.000000   4.030470   0.169969                                 1032500200115 
   3.025000   3.931820   0.173585                                 1032500200116 
   3.050000   3.953250   0.190716                                 1032500200117 
   3.100000   3.924800   0.175162                                 1032500200118 
   3.125000   3.734050   0.186912                                 1032500200119 
   3.150000   3.888090   0.159911                                 1032500200120 
   3.200000   3.656880   0.174326                                 1032500200121 
   3.225000   3.564870   0.185673                                 1032500200122 
   3.250000   3.847460   0.154607                                 1032500200123 
   3.300000   3.749640   0.158044                                 1032500200124 
   3.325000   3.559520   0.192155                                 1032500200125 
   3.350000   3.849450   0.158582                                 1032500200126 
   3.400000   3.694490   0.151780                                 1032500200127 
   3.425000   3.552400   0.212668                                 1032500200128 
   3.450000   3.748270   0.150939                                 1032500200129 
   3.500000   3.912390   0.155869                                 1032500200130 
   3.525000   3.408210   0.203224                                 1032500200131 
   3.550000   3.714100   0.151583                                 1032500200132 
   3.600000   3.772800   0.161517                                 1032500200133 
   3.625000   3.612360   0.254571                                 1032500200134 
   3.650000   3.529660   0.173793                                 1032500200135 
   3.700000   3.556670   0.168237                                 1032500200136 
   3.750000   3.850800   0.166819                                 1032500200137 
   3.800000   3.721340   0.180272                                 1032500200138 
   3.850000   3.696850   0.192496                                 1032500200139 
   3.900000   3.617050   0.195571                                 1032500200140 
   3.950000   3.557550   0.174620                                 1032500200141 
   4.000000   3.732020   0.197924                                 1032500200142 
   4.050000   3.599630   0.184036                                 1032500200143 
   4.100000   3.666880   0.208683                                 1032500200144 
   4.150000   3.599860   0.179535                                 1032500200145 
   4.200000   3.759230   0.212687                                 1032500200146 
