ENTRY            10891   19931227                             00001089100000001 
SUBENT        10891001   19931227                             00001089100100001 
BIB                  9         14                                 1089100100002 
INSTITUTE  (1USALAS)                                              1089100100003 
REFERENCE  (R,LA-7853,7905)                                       1089100100004 
AUTHOR     (P.J.BENDT,E.T.JURNEY)                                 1089100100005 
TITLE      THERMAL-NEUTRON CAPTURE-GAMMA SPECTRUM OF PU-242       1089100100006 
FACILITY   (REAC) OMEGA WEST REACTOR                              1089100100007 
INC-SPECT  APPROXIMATE MAXWELLIAN DISTRIBUTION CORRESPONDING TO   1089100100008 
            350 DEGREES KELVIN AND A PROBABLE VELOCITY OF         1089100100009 
            2400-METERS/SEC.                                      1089100100010 
SAMPLE     IRREGULARLY SHAPED SAMPLE OF 1 TO 3-MM DIMENSION, 106  1089100100011 
            MILLIGRAMS IN MASS, 99.9% 242PU.  SAMPLE SEALED       1089100100012 
            BETWEEN TWO 2-CM DIAMETER DISKS OF 0.25-MM THICK LEAD.1089100100013 
            ENTIRE ASSEMBLY HELD IN GRAPHITE HOLDER.              1089100100014 
STATUS     (APRVD) APPROVED BY E.T.JURNEY, 81/9/13.               1089100100015 
HISTORY    (800310C)                                              1089100100016 
ENDBIB              14          0                                 1089100100017 
COMMON               1          3                                 1089100100018 
EN-DUMMY                                                          1089100100019 
EV                                                                1089100100020 
 0.0276                                                           1089100100021 
ENDCOMMON            3          0                                 1089100100022 
ENDSUBENT           21          0                                 1089100199999 
SUBENT        10891002   19810629                             00001089100200001 
BIB                  6         31                                 1089100200002 
REACTION   (94-PU-242(N,G)94-PU-243,PAR,SIG,,MXW)                 1089100200003 
DETECTOR   (GELI) GERMANIUM-LITHIUM DETECTOR WITH SURROUNDING     1089100200004 
            ANNULUS HALVES CONNECTED TOGETHER.                    1089100200005 
MONITOR    (1-H-1(N,G)1-H-2,PAR,SIG) THERMAL NEUTRONS, 2223-KEV   1089100200006 
            LINE OF HYDROGEN CAPTURE GAMMAS USED TO NORMALIZE THE 1089100200007 
            287.5-KEV LINE FROM SAMPLE.                           1089100200008 
           CO-56 AND NA-24 USED TO CALIBRATE DETECTOR EFFICIENCY  1089100200009 
            IN ANTICOINCIDENCE MODE                               1089100200010 
           N-14 CAPTURE USED TO CALIBRATE DETECTOR EFFICIENCY IN  1089100200011 
            DOUBLE ESCAPE MODE                                    1089100200012 
           ENERGY CALIBRATION IN ANTICOINCIDENCE MODE DETERMINED  1089100200013 
            WITH PU(K-ALPHA) X-RAY, POSITRON ANIHILLATION, CO-60  1089100200014 
            GAMMAS, AL-28 GAMMAS, AND THE 2223-KEV LINE FROM      1089100200015 
            HYDROGEN NEUTRON CAPTURE                              1089100200016 
           ENERGY CALIBRATION IN DOUBLE ESCAPE MODE DETERMINED    1089100200017 
            WITH NEUTRON CAPTURE LINES OF C-12 AND HYDROGEN.      1089100200018 
METHOD     DETECTOR USED IN TWO MODES- ANTICOINCIDENCE FOR GAMMAS 1089100200019 
            OF 100-2400 KEV, AND DOUBLE ESCAPE FOR ENERGIES FROM  1089100200020 
            2200-5000 KEV. A 44.2 MILLIGRAM SAMPLE OF CH(2)       1089100200021 
            PLACED IN TARGET POSITION AND SIMULTANEOUS MEASURE-   1089100200022 
            MENTS MADE IN ORDER TO NORMALIZE THE PU 287.5-KEV LINE1089100200023 
            TO THE HYDROGEN 2223-KEV LINE.                        1089100200024 
CORRECTION CORRECTIONS MADE FOR NON-LINEARITY OF SPECTROMETER     1089100200025 
            SYSTEM AND FOR GAMMA INTENSITY ATTENUATION DUE TO     1089100200026 
            SAMPLE SELF ABSORPTION AND ABSORPTION IN LEAD, AIR,   1089100200027 
            AND LIF.                                              1089100200028 
ERR-ANALYS QUOTED INTENSITY ERRORS CONSIST OF STATISTICAL ERRORS  1089100200029 
            COMBINED IN QUADRATURE WITH AN ESTIMATED 10 PERCENT   1089100200030 
            ERROR DUE TO DETECTOR EFFICIENCY AT 287.5-KEV AND     1089100200031 
            2223-KEV USED IN NORMALIZATION.                       1089100200032 
            ERRORS ALSO DUE TO IRREGULAR SHAPE OF SAMPLE.         1089100200033 
ENDBIB              31          0                                 1089100200034 
COMMON               2          3                                 1089100200035 
MONIT1     E-NRM                                                  1089100200036 
NB         KEV                                                    1089100200037 
 332.       2223.                                                 1089100200038 
ENDCOMMON            3          0                                 1089100200039 
DATA                 4        403                                 1089100200040 
E          E-ERR      DATA       DATA-ERR                         1089100200041 
KEV        KEV        B          B                                1089100200042 
   96.1     0.13        1.40      0.340                           1089100200043 
  115.2     0.23        0.60      0.158                           1089100200044 
  156.3     0.02        0.27      0.028                           1089100200045 
  159.2     0.04        0.12      0.014                           1089100200046 
  161.8     0.09        0.05      0.009                           1089100200047 
  165.4     0.01        0.37      0.038                           1089100200048 
  184.1     0.02        0.22      0.023                           1089100200049 
  192.1     0.12        0.11      0.022                           1089100200050 
  198.5     0.10        0.11      0.022                           1089100200051 
  206.2     0.02        0.39      0.042                           1089100200052 
  212.1     0.15        0.04      0.011                           1089100200053 
  219.2     0.06        0.13      0.022                           1089100200054 
  228.9     0.03        0.13      0.014                           1089100200055 
  235.7     0.08        0.03      0.004                           1089100200056 
  241.7     0.01        0.73      0.075                           1089100200057 
  261.3     0.07        0.11      0.015                           1089100200058 
  275.2     0.16        0.20      0.042                           1089100200059 
  278.1     0.39        0.08      0.033                           1089100200060 
  284.4     0.15        0.26      0.046                           1089100200061 
  287.6     0.01        8.51      0.874                           1089100200062 
  296.2     0.17        0.06      0.011                           1089100200063 
  302.6     0.21        0.04      0.009                           1089100200064 
  306.9     0.05        0.06      0.006                           1089100200065 
  331.4     0.01        0.16      0.016                           1089100200066 
  343.7     0.01        0.26      0.026                           1089100200067 
  351.9     0.10        0.06      0.012                           1089100200068 
  358.0     0.07        0.08      0.011                           1089100200069 
  364.0     0.09        0.02      0.003                           1089100200070 
  368.9     0.19        0.03      0.010                           1089100200071 
  382.0     0.11        0.15      0.026                           1089100200072 
  385.9     0.09        0.07      0.013                           1089100200073 
  397.6     0.18        0.04      0.008                           1089100200074 
  400.8     0.03        0.32      0.035                           1089100200075 
  402.5     0.03        0.28      0.031                           1089100200076 
  407.4     0.02        0.16      0.016                           1089100200077 
  416.5     0.01        1.16      0.119                           1089100200078 
  423.5     0.14        0.01      0.002                           1089100200079 
  426.1     0.04        0.03      0.004                           1089100200080 
  431.6     0.15        0.01      0.001                           1089100200081 
  434.6     0.10        0.01      0.002                           1089100200082 
  439.4     0.10        0.04      0.008                           1089100200083 
  444.7     0.01        0.12      0.013                           1089100200084 
  462.7     0.16        0.01      0.003                           1089100200085 
  469.1     0.09        0.02      0.004                           1089100200086 
  472.9     0.17        0.02      0.003                           1089100200087 
  475.1     0.08        0.03      0.005                           1089100200088 
  480.8     0.07        0.13      0.017                           1089100200089 
  483.4     0.24        0.04      0.008                           1089100200090 
  491.4     0.08        0.03      0.004                           1089100200091 
  497.7     0.22        0.06      0.011                           1089100200092 
  501.2     0.06        0.20      0.024                           1089100200093 
  503.3     0.21        0.06      0.012                           1089100200094 
  506.6     0.25        0.07      0.013                           1089100200095 
  508.6     0.22        0.12      0.023                           1089100200096 
  513.9     0.04        0.43      0.047                           1089100200097 
  516.4     0.08        0.13      0.017                           1089100200098 
  522.2     0.03        0.14      0.017                           1089100200099 
  526.3     0.01        0.34      0.035                           1089100200100 
  532.0     0.08        0.02      0.003                           1089100200101 
  534.1     0.04        0.06      0.007                           1089100200102 
  535.7     0.05        0.04      0.005                           1089100200103 
  546.7     0.05        0.11      0.013                           1089100200104 
  551.6     0.03        0.05      0.006                           1089100200105 
  555.8     0.16        0.17      0.031                           1089100200106 
  558.3     0.12        0.23      0.036                           1089100200107 
  564.8     0.02        0.34      0.034                           1089100200108 
  566.4     0.02        0.28      0.028                           1089100200109 
  573.3     0.04        0.04      0.005                           1089100200110 
  589.2     0.03        0.14      0.015                           1089100200111 
  595.0     0.33        0.02      0.004                           1089100200112 
  597.6     0.14        0.04      0.006                           1089100200113 
  600.6     0.09        0.05      0.007                           1089100200114 
  602.8     0.16        0.03      0.005                           1089100200115 
  606.3     0.17        0.02      0.005                           1089100200116 
  609.9     0.04        0.10      0.012                           1089100200117 
  625.3     0.12        0.07      0.014                           1089100200118 
  631.9     0.55        0.03      0.009                           1089100200119 
  633.8     0.31        0.05      0.011                           1089100200120 
  637.8     0.15        0.05      0.009                           1089100200121 
  644.0     0.20        0.04      0.009                           1089100200122 
  648.1     0.28        0.04      0.008                           1089100200123 
  656.2     0.04        0.10      0.011                           1089100200124 
  663.0     0.15        0.11      0.022                           1089100200125 
  675.9     0.14        0.11      0.018                           1089100200126 
  679.1     0.31        0.05      0.013                           1089100200127 
