ENTRY            14461   20230707                             150714461000    1 
SUBENT        14461001   20230707                             150714461001    1 
BIB                 11         32                                 14461001    2 
TITLE      Feeding of Rh and Ag isomers in fast-neutron-induced   14461001    3 
           reactions                                              14461001    4 
AUTHOR     (N.Fotiades,M.Devlin,R.O.Nelson,T.Kawano,J.J.Carroll)  14461001    5 
INSTITUTE  (1USALAS)                                              14461001    6 
           (1USAUSA)US Army Research Laboratory, Adelphi, Maryland14461001    7 
REFERENCE  (J,PR/C,94,044608,2016)                                14461001    8 
           #doi:10.1103/PhysRevC.94.044608                        14461001    9 
FACILITY   (LINAC,1USALAS) Experiment performed at Alamos Neutron 14461001   10 
           spallation neutron source on the 60R flight path.      14461001   11 
DETECTOR   (HPGE) The gamma rays produced in the bombardment of   14461001   12 
           the 103Rh and 109Ag targets by neutrons were measured  14461001   13 
           with the GEANIE spectrometer. GEANIE comprised 10      14461001   14 
           Compton suppressed planar Ge detectors (low-energy     14461001   15 
           photon spectrometers) and 10 Compton suppressed        14461001   16 
           coaxial Ge detectors. Several HPGe detectors were not  14461001   17 
           used for analysis because of insufficient energy       14461001   18 
           resolution or frequent gain shift during experiment.   14461001   19 
METHOD     (TOF) Energy of incident neutrons was determined       14461001   20 
           using time-of-flight method. The beam time structure   14461001   21 
           consisted of 625 mu-s long macropulses at 40 Hz rate.  14461001   22 
           Each macropulse contained approximately 340            14461001   23 
           micropulses spaced every 1.8 mu-s. At this             14461001   24 
           micropulse+-spacing, wrap-around problems (time        14461001   25 
           overlap of high-energy neutrons of one pulse with      14461001   26 
           lower-energy neutrons of the previous pulse start at   14461001   27 
           En < 0.6 MeV and below).                               14461001   28 
PART-DET   (G)                                                    14461001   29 
INC-SOURCE (SPALL) The neutrons were produced in a natural W      14461001   30 
           spallation target driven by an 800 MeV proton beam.    14461001   31 
ERR-ANALYS (DATA-ERR) No information on source of uncertainties   14461001   32 
HISTORY    (20161024C) Compiled by S.H.                           14461001   33 
           (20230628A) OS. Correction in sub.21                   14461001   34 
ENDBIB              32          0                                 14461001   35 
NOCOMMON             0          0                                 14461001   36 
ENDSUBENT           35          0                                 1446100199999 
SUBENT        14461002   20161024                             142614461  2    1 
BIB                  5         15                                 14461  2    2 
REACTION   (45-RH-103(N,INL)45-RH-103,PAR,SIG,G)                  14461  2    3 
STATUS     (TABLE) Data presented in fig. 4 of the reference sent 14461  2    4 
                   by author (N.F.)                               14461  2    5 
MONITOR    (26-FE-56(N,INL)26-FE-56,PAR,SIG) During two           14461  2    6 
           days of the experiment, two natural Fe 2.5 cm square   14461  2    7 
           foils, 0.05 mm thick each, were placed, in front and   14461  2    8 
           in back of the 103Rh foils. Known cross section at En  14461  2    9 
           = 14.5 MeV of the strong 846.8-keV gamma ray used to   14461  2   10 
           normalize the cross sections                           14461  2   11 
MONIT-REF  (,R.O.Nelson+,C,2004SANTA,,838,2004) Cross section for 14461  2   12 
            production of 846.8 keV line on natural Fe i.e. sum   14461  2   13 
            56Fe(n,n'g) + 57Fe(n,2ng) with value 705 mb was taken 14461  2   14 
            as monitor cross section                              14461  2   15 
SAMPLE     Natural Rh sample consisted of two 2.5cm square foil   14461  2   16 
           of 1.58 g of 103Rh.                                    14461  2   17 
ENDBIB              15          0                                 14461  2   18 
COMMON               3          3                                 14461  2   19 
EN-NRM     E-NRM      MONIT                                       14461  2   20 
MEV        KEV        MB                                          14461  2   21 
14.5       846.7      705.0                                       14461  2   22 
ENDCOMMON            3          0                                 14461  2   23 
DATA                 5        116                                 14461  2   24 
E          EN         EN-RSL     DATA       DATA-ERR              14461  2   25 
KEV        MEV        MEV        MB         MB                    14461  2   26 
      357.4      0.778      0.043      147.0        1.2           14461  2   27 
      357.4      0.870      0.051      222.0        1.4           14461  2   28 
      357.4      0.979      0.061      283.0        1.4           14461  2   29 
      357.4      1.104      0.033      311.0        1.6           14461  2   30 
      357.4      1.173      0.058      359.0        1.7           14461  2   31 
      357.4      1.300      0.073      375.0        1.7           14461  2   32 
      357.4      1.454      0.086      421.0        1.7           14461  2   33 
      357.4      1.638      0.103      477.0        1.7           14461  2   34 
      357.4      1.859      0.125      499.0        1.6           14461  2   35 
      357.4      2.128      0.153      528.0        1.6           14461  2   36 
      357.4      2.461      0.190      531.0        1.6           14461  2   37 
      357.4      2.879      0.241      533.0        1.5           14461  2   38 
      357.4      3.414      0.312      539.0        1.5           14461  2   39 
      357.4      4.116      0.414      556.6        1.3           14461  2   40 
      357.4      4.290      0.094      574.5        2.9           14461  2   41 
      357.4      4.478      0.100      573.7        2.9           14461  2   42 
      357.4      4.679      0.107      573.6        2.8           14461  2   43 
      357.4      4.894      0.114      534.1        2.7           14461  2   44 
      357.4      5.123      0.122      542.6        2.6           14461  2   45 
      357.4      5.370      0.131      538.6        2.6           14461  2   46 
      357.4      5.634      0.141      567.6        2.7           14461  2   47 
      357.4      5.919      0.152      554.9        2.7           14461  2   48 
      357.4      6.226      0.164      554.4        2.7           14461  2   49 
      357.4      6.558      0.177      556.4        2.7           14461  2   50 
      357.4      6.917      0.192      517.8        2.5           14461  2   51 
      357.4      7.307      0.208      518.2        2.5           14461  2   52 
      357.4      7.731      0.227      505.8        2.6           14461  2   53 
      357.4      8.192      0.248      513.1        2.6           14461  2   54 
      357.4      8.697      0.271      494.3        2.5           14461  2   55 
      357.4      9.250      0.297      485.6        2.5           14461  2   56 
      357.4      9.858      0.327      434.1        2.4           14461  2   57 
      357.4     10.528      0.362      376.3        2.3           14461  2   58 
      357.4     11.269      0.401      283.3        2.0           14461  2   59 
      357.4     12.092      0.446      220.4        1.9           14461  2   60 
      357.4     13.010      0.498      160.8        1.7           14461  2   61 
      357.4     14.037      0.558      123.6        1.5           14461  2   62 
      357.4     15.192      0.629      109.5        1.4           14461  2   63 
      357.4     16.498      0.713       89.9        1.3           14461  2   64 
      357.4     17.981      0.812       95.8        1.4           14461  2   65 
      357.4     19.676      0.931       83.7        1.3           14461  2   66 
      497.1      0.778      0.043       62.1        1.0           14461  2   67 
      497.1      0.870      0.051      103.5        1.2           14461  2   68 
      497.1      0.979      0.061      120.1        1.2           14461  2   69 
      497.1      1.104      0.033      125.4        1.3           14461  2   70 
      497.1      1.173      0.058      133.9        1.3           14461  2   71 
      497.1      1.300      0.073      129.7        1.3           14461  2   72 
      497.1      1.454      0.086      130.1        1.2           14461  2   73 
      497.1      1.638      0.103      138.2        1.2           14461  2   74 
      497.1      1.859      0.125      160.7        1.2           14461  2   75 
      497.1      2.128      0.153      175.6        1.2           14461  2   76 
      497.1      2.461      0.190      190.2        1.2           14461  2   77 
      497.1      2.879      0.241      188.6        1.2           14461  2   78 
      497.1      3.414      0.312      185.0        1.2           14461  2   79 
      497.1      4.116      0.414      169.6        1.1           14461  2   80 
      497.1      4.290      0.094      175.8        2.3           14461  2   81 
      497.1      4.478      0.100      167.9        2.2           14461  2   82 
      497.1      4.679      0.107      174.5        2.2           14461  2   83 
      497.1      4.894      0.114      160.3        2.1           14461  2   84 
      497.1      5.123      0.122      163.9        2.1           14461  2   85 
      497.1      5.370      0.131      159.2        2.1           14461  2   86 
      497.1      5.634      0.141      162.1        2.1           14461  2   87 
      497.1      5.919      0.152      154.2        2.0           14461  2   88 
      497.1      6.226      0.164      153.7        2.1           14461  2   89 
      497.1      6.558      0.177      150.3        2.0           14461  2   90 
      497.1      6.917      0.192      133.9        1.9           14461  2   91 
      497.1      7.307      0.208      134.1        1.9           14461  2   92 
      497.1      7.731      0.227      124.0        1.9           14461  2   93 
      497.1      8.192      0.248      122.3        1.9           14461  2   94 
      497.1      8.697      0.271      118.9        1.8           14461  2   95 
      497.1      9.250      0.297      109.1        1.8           14461  2   96 
      497.1      9.858      0.327       94.6        1.7           14461  2   97 
      497.1     10.528      0.362       72.7        1.6           14461  2   98 
      497.1     11.269      0.401       48.4        1.4           14461  2   99 
      497.1     12.092      0.446       33.2        1.2           14461  2  100 
      497.1     13.010      0.498       15.1        1.0           14461  2  101 
      497.1     14.037      0.558        7.3        0.9           14461  2  102 
      497.1     15.192      0.629        3.8        0.8           14461  2  103 
      610.3      0.778      0.043       30.4        0.9           14461  2  104 
      610.3      0.870      0.051       71.0        1.2           14461  2  105 
      610.3      0.979      0.061       89.7        1.3           14461  2  106 
      610.3      1.104      0.033       94.3        1.5           14461  2  107 
      610.3      1.173      0.058      109.6        1.5           14461  2  108 
      610.3      1.300      0.073      120.3        1.6           14461  2  109 
      610.3      1.454      0.086      144.0        1.6           14461  2  110 
      610.3      1.638      0.103      154.1        1.6           14461  2  111 
      610.3      1.859      0.125      148.6        1.5           14461  2  112 
      610.3      2.128      0.153      149.6        1.4           14461  2  113 
      610.3      2.461      0.190      146.4        1.3           14461  2  114 
      610.3      2.879      0.241      137.0        1.3           14461  2  115 
      610.3      3.414      0.312      133.6        1.2           14461  2  116 
      610.3      4.116      0.414      123.8        1.1           14461  2  117 
      610.3      4.290      0.094      129.8        2.4           14461  2  118 
      610.3      4.478      0.100      124.5        2.4           14461  2  119 
      610.3      4.679      0.107      129.7        2.3           14461  2  120 
      610.3      4.894      0.114      123.7        2.2           14461  2  121 
      610.3      5.123      0.122      124.3        2.2           14461  2  122 
      610.3      5.370      0.131      124.0        2.2           14461  2  123 
      610.3      5.634      0.141      130.3        2.2           14461  2  124 
      610.3      5.919      0.152      124.5        2.2           14461  2  125 
      610.3      6.226      0.164      122.4        2.2           14461  2  126 
      610.3      6.558      0.177      121.9        2.2           14461  2  127 
      610.3      6.917      0.192      110.5        2.0           14461  2  128 
      610.3      7.307      0.208      106.4        2.1           14461  2  129 
      610.3      7.731      0.227      106.3        2.1           14461  2  130 
      610.3      8.192      0.248      101.4        2.1           14461  2  131 
      610.3      8.697      0.271       97.9        2.0           14461  2  132 
      610.3      9.250      0.297       87.8        1.9           14461  2  133 
      610.3      9.858      0.327       82.6        1.9           14461  2  134 
      610.3     10.528      0.362       65.5        1.8           14461  2  135 
      610.3     11.269      0.401       45.6        1.6           14461  2  136 
      610.3     12.092      0.446       34.0        1.5           14461  2  137 
      610.3     13.010      0.498       19.5        1.4           14461  2  138 
      610.3     14.037      0.558       14.8        1.3           14461  2  139 
      610.3     15.192      0.629       14.8        1.3           14461  2  140 
      610.3     16.498      0.713       12.1        1.3           14461  2  141 
      610.3     17.981      0.812        9.2        1.3           14461  2  142 
ENDDATA            118          0                                 14461  2  143 
ENDSUBENT          142          0                                 14461  299999 
SUBENT        14461003   20161024                             142614461  3    1 
BIB                  5         15                                 14461  3    2 
REACTION   (45-RH-103(N,2N)45-RH-102,PAR,SIG,G)                   14461  3    3 
STATUS     (TABLE) Data presented in fig. 4 of the reference sent 14461  3    4 
                   by author (N.F.)                               14461  3    5 
MONITOR    (26-FE-56(N,INL)26-FE-56,PAR,SIG) During two           14461  3    6 
           days of the experiment, two natural Fe 2.5 cm square   14461  3    7 
           foils, 0.05 mm thick each, were placed, in front and   14461  3    8 
           in back of the 103Rh foils. Known cross section at En  14461  3    9 
           = 14.5 MeV of the strong 846.8-keV gamma ray used to   14461  3   10 
           normalize the cross sections                           14461  3   11 
MONIT-REF  (,R.O.Nelson+,C,2004SANTA,,838,2004) Cross section for 14461  3   12 
            production of 846.8 keV line on natural Fe i.e. sum   14461  3   13 
            56Fe(n,n'g) + 57Fe(n,2ng) with value 705 mb was taken 14461  3   14 
            as monitor cross section                              14461  3   15 
SAMPLE     Natural Rh sample consisted of two 2.5cm square foil   14461  3   16 
           of 1.58 g of 103Rh.                                    14461  3   17 
ENDBIB              15          0                                 14461  3   18 
COMMON               3          3                                 14461  3   19 
EN-NRM     E-NRM      MONIT                                       14461  3   20 
MEV        KEV        MB                                          14461  3   21 
14.5       846.7      705.0                                       14461  3   22 
ENDCOMMON            3          0                                 14461  3   23 
DATA                 5         60                                 14461  3   24 
E          EN         EN-RSL     DATA       DATA-ERR              14461  3   25 
KEV        MEV        MEV        MB         MB                    14461  3   26 
      208.7      9.250      0.297        0.5        0.5           14461  3   27 
      208.7      9.858      0.327        3.6        0.5           14461  3   28 
      208.7     10.528      0.362       11.4        0.6           14461  3   29 
      208.7     11.269      0.401       22.3        0.8           14461  3   30 
      208.7     12.092      0.446       32.8        0.9           14461  3   31 
      208.7     13.010      0.498       36.6        0.9           14461  3   32 
      208.7     14.037      0.558       37.7        0.9           14461  3   33 
      208.7     15.192      0.629       38.6        1.0           14461  3   34 
      208.7     16.498      0.713       33.5        0.9           14461  3   35 
      208.7     17.981      0.812       35.0        0.9           14461  3   36 
      208.7     19.676      0.931       25.9        0.9           14461  3   37 
      208.7     21.626      1.075       16.3        0.8           14461  3   38 
      208.7     23.886      1.251        9.5        0.7           14461  3   39 
      208.7     26.526      1.467        6.3        0.6           14461  3   40 
      208.7     29.639      1.738        5.0        0.5           14461  3   41 
      208.7     33.346      2.081        2.9        0.5           14461  3   42 
      208.7     37.815      2.524        2.4        0.4           14461  3   43 
      208.7     43.274      3.105        2.1        0.4           14461  3   44 
      208.7     50.050      3.887        2.3        0.3           14461  3   45 
      208.7     58.622      4.966        2.7        0.3           14461  3   46 
      237.9      9.858      0.327        0.4        0.5           14461  3   47 
      237.9     10.528      0.362        4.9        0.6           14461  3   48 
      237.9     11.269      0.401       13.0        0.6           14461  3   49 
      237.9     12.092      0.446       21.1        0.7           14461  3   50 
      237.9     13.010      0.498       26.3        0.7           14461  3   51 
      237.9     14.037      0.558       29.5        0.8           14461  3   52 
      237.9     15.192      0.629       33.2        0.8           14461  3   53 
      237.9     16.498      0.713       34.6        0.8           14461  3   54 
      237.9     17.981      0.812       39.1        0.9           14461  3   55 
      237.9     19.676      0.931       33.3        0.8           14461  3   56 
      237.9     21.626      1.075       25.8        0.7           14461  3   57 
      237.9     23.886      1.251       15.8        0.7           14461  3   58 
